Cdh1T_18_task1,Cdh1_9_task1,Cdh1dp_17_task1,Cdh1p_6_task1,CycAT_1_task1,CycA_2_task1,CycAp27_4_task1,CycET_3_task1,CycE_4_task1,CycEp27_3_task1,Emi1Cdh1_13_task1,Emi1Cdh1p_14_task1,Emi1T_16_task1,Emi1_7_task1,EmiC_15_task1,Skp2_5_task1,_1_task1,p27T_5_task1,p27_8_task1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0000000000000002,0.9979856910736644,0.9996780650705346,0.00032138991021074206,0.0020590125390216145,0.0020538518184281427,5.1607205934717025e-06,0.0029984355211617754,0.002990521029886284,7.91449127549178e-06,0.0016923739968701236,5.450192548949199e-07,0.0029984976125763435,0.0013055785964513251,0.0016929190161250186,0.003622274089659693,1.0,0.007983945676468464,0.007970870464599501
1.0000000000000002,0.9943436128831972,0.9988245333597002,0.001170193261401595,0.0034397970956889473,0.003407628263564352,3.216883212459521e-05,0.005993552255397844,0.005931218995132749,6.23332602650947e-05,0.004480920476503035,5.273378898515561e-06,0.005993998133131162,0.0015078042777296103,0.004486193855401551,0.00658539879661216,2.0,0.01593512022638216,0.01584061813399247
1.0,0.9901670199887621,0.9975710921549731,0.0024108802477866955,0.004370099305843543,0.004284861956731054,8.523734911248938e-05,0.008985178984662664,0.00877899153539113,0.00020618744927153267,0.007404072166210928,1.8027597240333935e-05,0.008986507649201704,0.0015644078857504418,0.007422099763451262,0.009014039324348647,3.0,0.023851922546121628,0.023560497747737604
1.0000000000000002,0.9856797728195715,0.9960126033941795,0.00394603057566078,0.005001167786533912,0.004841229544681234,0.00015993824185267798,0.011973243265893102,0.011496192767060879,0.0004770504988322235,0.01033283057460797,4.136603015992119e-05,0.01197602615859272,0.001601829553824828,0.01037419660476789,0.011009481683245496,4.0,0.031732402325261234,0.031095413584576338
1.0000000000000002,0.9809699736007563,0.9942186544222832,0.0057043050719133605,0.005433367871819372,0.005183917932604373,0.00024944993921499896,0.014957726916681078,0.014051710772936031,0.0009060161437450466,0.013248680821526845,7.704050580372746e-05,0.014962556636658457,0.0016368353093278835,0.013325721327330573,0.012653818409350896,5.0,0.03957459853607622,0.03841913245311618
1.0000000000000002,0.9760934510368753,0.9922416172932887,0.0076321195310119615,0.005733326763357695,0.0053859840049037344,0.0003473427584539605,0.017938639287175845,0.016421563876030523,0.001517075411145322,0.0161481662564135,0.0001262631756996052,0.01794610205762672,0.0016716726255136146,0.016274429432113106,0.01401353274729262,6.0,0.04737671402087235,0.045512295851273074
1.0000000000000004,0.9710919529112835,0.9901221355639452,0.009688011602438788,0.005945297870728183,0.005496732930929306,0.0004485649397988766,0.020916001861693304,0.018589043562597996,0.0023269582990953076,0.01903018265266179,0.00018985283361646436,0.020926665425979186,0.0017066299397009333,0.019220035486278254,0.015142441262861179,7.0,0.05513720303499963,0.05236167979610545
1.0000000000000004,0.9659986071457655,0.9878927800163964,0.011838893901755434,0.006098694821610212,0.005549117208828164,0.0005495776127820484,0.02388983983636147,0.02054445546934769,0.0033453843670137795,0.021894172870630908,0.0002683260818487145,0.02390424972173406,0.0017417507692544395,0.022162498952479622,0.016084097930762216,8.0,0.06285480956836453,0.0589598475885687
1.000000000000001,0.9608405786551655,0.98558043389186,0.014057609086628887,0.00621308637189424,0.005564945820450006,0.0006481405514442345,0.026860177859182932,0.022284534600925564,0.004575643258257367,0.024739855236694527,0.0003619570215122303,0.02687885792131349,0.0017770456631067352,0.025101812258206756,0.016873751601439158,9.0,0.070528575629823,0.0653047918201214
1.0000000000000016,0.9556406584255689,0.9832078181883904,0.016321363169308788,0.006301506411048307,0.005558506578656232,0.0007429998323920751,0.029827038163139374,0.02381162629296718,0.006015411870172194,0.027567159762821536,0.0004708186423024442,0.029850492997967517,0.001812514592843536,0.02803797840512398,0.017539934955613047,10.0,0.07815783028314907,0.0713994185805848
1.0000000000000018,0.9504182588830014,0.9807944427517544,0.01861074214523944,0.006372628680240657,0.005539037302867747,0.0008335913773729107,0.032790440024368046,0.025132724560991176,0.007657715463376869,0.03037618386875311,0.0005948151030079076,0.03281915792528043,0.001848158953519416,0.030970998971761015,0.01810574603112233,11.0,0.0857421659012529,0.07725085906050312
1.0000000000000018,0.9451900514782702,0.9783572178437664,0.02090907307548198,0.0064322371633609805,0.005512434985609802,0.0009198021777511786,0.03575039981762778,0.02625846541207331,0.00949193440555447,0.03316716636549624,0.0007337090807535291,0.0357848556712698,0.001883980225020029,0.03390087544624977,0.018589891446643362,12.0,0.09328140727494252,0.08286967069163688
1.000000000000002,0.9399703723538232,0.9759108355544132,0.023202018287141222,0.006484183515968412,0.005482392427540325,0.001001791088428087,0.03870693141105063,0.02720214197453467,0.01150478943651596,0.03594046320058993,0.0008871461584477495,0.03874758920199712,0.0019199798429594419,0.03682760935903768,0.01900752516547931,13.0,0.10077557693763874,0.08826899641269469
1.0000000000000024,0.9347715050940024,0.9734680300137554,0.025477292494953462,0.00653103116055803,0.005451164495145248,0.0010798666654127822,0.04166004660990404,0.027978799263843508,0.013681247346060537,0.03869652491975292,0.001054677491293677,0.04170736148012242,0.001956159069075818,0.0397512024110466,0.019370927478212497,14.0,0.10822485960497218,0.09346374559349886
1.000000000000003,0.9296038932716968,0.9710397689997897,0.02772445021820221,0.00657448873427657,0.005420083632811807,0.0011544051014647629,0.044609755593550224,0.028604439469070517,0.016005316124479706,0.041435875728092895,0.0012357807820111383,0.044664175465314954,0.0019925189552109247,0.04267165651010403,0.019690057642770584,15.0,0.11562956787069514,0.09846984664475067
1.0000000000000044,0.9244763129078581,0.9686354064533235,0.02993471410820586,0.006615691820298119,0.005389893636892793,0.001225798183405327,0.0475560673357774,0.029095356624581303,0.018460710711196093,0.04415909354546532,0.0014298794384750909,0.04761803411436414,0.002029061130423726,0.045588972983940414,0.019972997175202813,16.0,0.12299011068452395,0.10330360178992253
1.0000000000000053,0.9193960243516426,0.9662628183216013,0.032100822154322715,0.006655382960612268,0.005360956181781046,0.001294426778831222,0.050498989917770964,0.029467617649178084,0.021031372268592884,0.04686679396995869,0.0016363595240813128,0.05056894038120625,0.0020657868871662532,0.04850315349404,0.02022630046058186,17.0,0.13030696545352935,0.10798116640610525
1.000000000000006,0.9143689242045038,0.963928538948741,0.03421687599341486,0.0066940527296495324,0.0053334068122972015,0.0013606459173523314,0.05343853073102217,0.029736658757913065,0.02370187197310911,0.04955961474423721,0.001854585057850218,0.05351689721675159,0.0021026974146641634,0.051414199802087425,0.020455292019331807,18.0,0.13758065353396504,0.11251813564350359
1.0000000000000073,0.9093996862111432,0.9616378888881274,0.03627820042971114,0.00673202265818703,0.00530724850322134,0.0014247741549656902,0.05637469671293638,0.029917000190893096,0.02645769652204328,0.052238202676984244,0.0020839106821686705,0.05646190756894034,0.0021397942097874205,0.054322113359152914,0.020664300192786554,19.0,0.14481172041135293,0.11692924973434395
1.0000000000000082,0.9044918956946677,0.9593950993792297,0.038281208500420355,0.006769498926831202,0.00528240696514544,0.001487091961685762,0.059307494508576974,0.03002205919989029,0.02928543530868669,0.05490320368456203,0.00232369212035806,0.059403974382790645,0.0021770785778705572,0.05722689580492009,0.02085684502207724,20.0,0.1520007194604076,0.12122819219003517
1.0000000000000082,0.8996481814654618,0.9572034354164414,0.040223269791631044,0.006806611970592336,0.005258767452582088,0.0015478445180102485,0.062236930551944014,0.03006404968259915,0.03217288086934486,0.05755525395097962,0.002573294791935711,0.062343100600376025,0.0022145518574606944,0.06012854874291533,0.02103579004169955,21.0,0.15914819923281331,0.12542747384545821
1.0000000000000075,0.8948703410311466,0.955065313989396,0.04210258531293414,0.0068434441137970444,0.005236200472231341,0.0016072436415657037,0.06516301114479048,0.030053935811882947,0.03510907533290753,0.06019497295824941,0.0028321006976774403,0.06527928916082026,0.0022522155048934115,0.06302707365592684,0.021203469129437644,22.0,0.16625469354850708,0.12953837457403386
1.0000000000000073,0.8901594575640872,0.9529824159772193,0.043918070372018066,0.006880047673893723,0.00521457709243939,0.0016654705814543333,0.06808574251878269,0.030001431607763175,0.038084310911019506,0.0628229584131321,0.00309951365076977,0.06821254300030677,0.0022900709364049045,0.06592247206390187,0.021361790760558105,23.0,0.17332071404287164,0.13357093255039781
1.0000000000000069,0.8855160066651477,0.9509557895402281,0.04566924781636979,0.00691645387486177,0.005193774522156168,0.0017226793527056019,0.07100513087352636,0.029915052281563922,0.04109007859196243,0.06543978287508039,0.0033749626434090084,0.07114286505208793,0.0023281195335985456,0.06881474551848939,0.02151231512006191,24.0,0.18034674574477405,0.13753398780010603
1.0000000000000069,0.8809399533177755,0.9489859448770428,0.04735615114966309,0.0069526789890296216,0.005173678911313872,0.0017790000777157496,0.07392118240055001,0.029802190598928715,0.04411899180162129,0.06804599155926727,0.0036579039733010913,0.07407025824648822,0.0023663627139198463,0.07170389553256837,0.021656315783048802,25.0,0.1873332445521484,0.14143525267281135
1.000000000000007,0.8764308395598722,0.9470729404860684,0.04897923687519837,0.006988730784384799,0.005154188461865137,0.0018345423225196616,0.07683390329367518,0.02966919972604425,0.04716470356763093,0.07064210092619616,0.0039478226387403845,0.07699472551090339,0.002404801945966846,0.07458992356493654,0.021794834129077772,26.0,0.19428063572352894,0.14528138983337835
1.000000000000007,0.8719878599855619,0.9452164581982869,0.050539308945203046,0.007024612999866581,0.005135215133037794,0.0018893978668287881,0.07974329975352623,0.029521481519894057,0.05022181823363217,0.07322859821272494,0.004244232856517161,0.07991626976980201,0.0024434387005599053,0.0774728310692421,0.021928723230657695,27.0,0.2011893135437734,0.14907809744331244
1.0000000000000069,0.8676099352628394,0.9434158763746201,0.052037445238124494,0.007060328579901191,0.005116685193401112,0.0019436433865000781,0.08264937799230494,0.02936357804763569,0.053285799944669254,0.0758059411117807,0.00454667838726229,0.08283489394472794,0.0024822744456849477,0.08035261949904299,0.022058688600795205,28.0,0.2080596412764833,0.15283019794531397
