CycAT_1_task1,CycA_2_task1,CycET_3_task1,CycE_4_task1,_1_task1,p27T_5_task1
0.008339551574789626,0.004572649960405808,0.1906797932269918,0.026194389796995093,66.0,0.4425658355894982
0.008372732226496517,0.004562296541134286,0.19346090137476474,0.02619289265440844,67.0,0.4480661710032094
0.008405963106784105,0.004552156024786886,0.19623890172363273,0.026193956471924344,68.0,0.45353310684909065
0.008439248980790251,0.004542227984495254,0.1990137982093492,0.026197505758044085,69.0,0.4589667001288456
0.008472594509352227,0.004532511944734769,0.20178559470998242,0.02620346898572704,70.0,0.46436700625216115
0.008506004295375602,0.004523007365747248,0.20455429504595274,0.026211779312438004,71.0,0.4697340791234697
0.008539482908341745,0.004513713631900836,0.20731990297991515,0.02622237506484455,72.0,0.47506797124350103
0.008573034877079439,0.004504630090324634,0.21008242221915907,0.026235198465762458,73.0,0.48036873353787213
0.008606664521489428,0.004495756082031223,0.21284185641445402,0.026250192201280182,74.0,0.4856364148858106
0.008640376250879725,0.004487090882276333,0.21559820916222006,0.026267305355200863,75.0,0.49087106307004746
0.008674174438765232,0.004478633739515642,0.21835148400468238,0.026286490368364106,76.0,0.49607272434710487
0.008708063443432137,0.004470383878953252,0.2211016844306285,0.02630770312984991,77.0,0.5012414435005451
0.008742047310280623,0.004462340513586395,0.22384881387323238,0.026330900401832086,78.0,0.5063772630789034
0.008776130063192705,0.004454502842783644,0.22659287571334033,0.02635604209563189,79.0,0.5114802241379373
0.00881031599280288,0.0044468700509378446,0.22933387328272845,0.026383093521715063,80.0,0.5165503669749371
0.00884460924654907,0.004439441322965598,0.23207180986093368,0.026412021765539164,81.0,0.5215877300727577
0.008879013899110678,0.004432215862948421,0.23480668867524485,0.026442793362126668,82.0,0.5265923496427105
0.00891353377181742,0.004425192941900734,0.23753851289640857,0.02647536556367348,83.0,0.5315642575327476
0.008948173031178463,0.004418371772226366,0.240267285654734,0.026509712928254145,84.0,0.5365034877710031
0.008982935708950044,0.0044117516220735335,0.24299301002796092,0.02654580501692132,85.0,0.5414100711562373
0.009017825839107471,0.00440533179246246,0.24571568904528018,0.026583612057909222,86.0,0.5462840366857229
0.0090528468201534,0.004399111281399932,0.24843532567251655,0.02662312767874911,87.0,0.5511254131320487
0.009088002647075741,0.0043930894405975005,0.25115192284206916,0.026664324945022824,88.0,0.5559342259924089
0.009123297131304577,0.004387265564011183,0.2538654834346868,0.026707184170377513,89.0,0.5607104994177369
0.009158734008585669,0.004381638947779261,0.25657601028249877,0.026751689053148266,90.0,0.5654542559441817
0.009194317126965636,0.004376208863066081,0.2592835061612422,0.02679781877547346,91.0,0.5701655150904741
0.009230050306202827,0.004370974603029935,0.2619879737990178,0.026845554085515293,92.0,0.5748442945630491
0.00926593721373481,0.004365935524573658,0.26468941588406797,0.02689488266159058,93.0,0.5794906113190692
0.009301981571823673,0.004361090985735866,0.2673878350529848,0.02694579011255684,94.0,0.5841044797869769
0.009338187105846534,0.004356440394069756,0.27008323389568806,0.026998264914133673,95.0,0.5886859126726514
0.009374557579246358,0.004351983275118353,0.2727756149576576,0.027052303951821295,96.0,0.5932349216081148
0.009411096697528445,0.004347719069074321,0.27546498073421727,0.027107894913703003,97.0,0.5977515150516943
0.009447808193451085,0.004343647303535609,0.27815133367581646,0.02716503071477093,98.0,0.6022356999911923
0.00948469580851806,0.0043397675510199315,0.2808346761870182,0.02722370558948156,99.0,0.6066874814705786
0.00952176302108527,0.0043360793417148,0.2835150105993753,0.027283894237393025,100.0,0.6111068584935445
0.009559013572218892,0.00433258233785904,0.28619233922382264,0.027345591308869523,101.0,0.6154938317592117
0.009596451135589969,0.004329276227401535,0.2888666643177513,0.027408786147696006,102.0,0.6198483987022917
0.009634079362250685,0.004326160740606599,0.2915379880894492,0.027473465888870792,103.0,0.6241705540934458
0.009671901780547772,0.004323235544384721,0.29420631270337105,0.027539642656597085,104.0,0.6284602938047987
0.009709921901946018,0.004320500346688071,0.2968716402768238,0.02760732950276427,105.0,0.6327176114992378
0.009748143318259718,0.004317954992553336,0.2995339728769253,0.02767651829080937,106.0,0.63694249558565
0.009786569543388685,0.004315599311767973,0.3021933125257098,0.027747215427663556,107.0,0.6411349340820542
0.009825204163771377,0.004313433131693241,0.3048496611936576,0.027819426603508793,108.0,0.64529491258987
0.009864051106235132,0.004311456178709717,0.30750302078658864,0.02789314654141587,109.0,0.649422413089759
0.009903113814240031,0.00430966837919083,0.31015339318610524,0.027968391273940813,110.0,0.6535174176653422
0.009942395930567682,0.004308069609117448,0.3128007802161351,0.028045171731422902,111.0,0.6575799054263236
0.009981901118780528,0.004306659758902497,0.31544518365172275,0.028123500882183832,112.0,0.6616098533194898
0.01002163309917429,0.004305439410427118,0.31808660521793347,0.028203351887095034,113.0,0.6656072288737741
0.010061595590933708,0.00430440855022736,0.320725046591522,0.028284737445413367,114.0,0.6695720039015876
0.010101792354629721,0.004303567383560061,0.32336050939964384,0.028367659493096147,115.0,0.6735041457816381
0.01014222719111115,0.0043029162354869315,0.3259929952198512,0.028452115242207223,116.0,0.6774036184841896
0.010182903727977956,0.0043024554594388725,0.3286225055770322,0.02853811530599669,117.0,0.6812703838979377
0.010223825616375217,0.0043021854938005396,0.33124904194591553,0.02862566890996005,118.0,0.6851044008544619
0.010264996719226187,0.004302106916211907,0.33387260575345895,0.028714769742186293,119.0,0.6889056241921954
0.01030642081636834,0.00430222036903798,0.3364931983745869,0.028805417879220595,120.0,0.6926740060501573
0.010348101673159565,0.004302526356233683,0.3391108211255134,0.028897626142366163,121.0,0.6964094976044254
0.010390042966273424,0.004303024611592506,0.34172547524225166,0.028991457157630143,122.0,0.7001120551353325
0.010432248507945633,0.004303716029281963,0.34433716194489966,0.029086910735240556,123.0,0.7037816213761424
0.010474722059414507,0.004304601067495019,0.34694588238385915,0.029184017278212206,124.0,0.7074181408857688
0.01051746737897058,0.0043056801662865,0.3495516376534824,0.029282813528802284,125.0,0.7110215559905407
0.010560488507323124,0.0043069544727118575,0.35215442880070846,0.029383282050555865,126.0,0.7145917981623942
0.010603789326581622,0.004308424710371896,0.354754256810313,0.029485445475459244,127.0,0.7181288013467216
0.010647373811302431,0.004310091816879399,0.35735112261244,0.02958931329824658,128.0,0.7216324943776287
0.01069124596388131,0.004311956752561493,0.35994502707633347,0.029694909258639116,129.0,0.7251028040875275
0.010735409865336363,0.004314020650202373,0.3625359710152945,0.029802246604509815,130.0,0.728539652542833
0.010779869680153247,0.004316284822302017,0.36512395518608,0.02991132809909992,131.0,0.7319429569644564
0.010824629483666647,0.004318750385003244,0.367708980273432,0.03002217665970224,132.0,0.7353126332240547
0.010869693332729212,0.004321418408355158,0.3702910468950072,0.030134823711876892,133.0,0.7386485944062933
0.010915065446610472,0.004324290280522303,0.37287015561507825,0.030249287082375197,134.0,0.7419507480888224
0.010960749986070634,0.0043273674227729516,0.37544630693434705,0.03036558885410961,135.0,0.7452189981595977
0.011006751088352959,0.00433065149930425,0.37801950129930284,0.03048374282727756,136.0,0.7484532430353239
0.011053072929809024,0.0043341440088874835,0.3805897390779369,0.0306037795000649,137.0,0.7516533793450786
0.011099719727203722,0.0043378465003327,0.383157020571505,0.0307257314779058,138.0,0.7548193002239058
0.011146695969083343,0.0043417600610630115,0.38572134598464025,0.030849658163845523,139.0,0.757950901154424
0.011194005921814465,0.0043458862588093995,0.388282715478134,0.03097560334894039,140.0,0.761048068598431
0.011241654010373896,0.004350226521333403,0.39084112913054014,0.031103622168656232,141.0,0.7641106874447977
0.01128964500961352,0.004354783668146456,0.3933965869865409,0.031233690449684368,142.0,0.7671386234492399
0.011337983553687864,0.00435955940281747,0.3959490889821514,0.031365857333096075,143.0,0.7701317516799912
0.011386674488405975,0.004364556043628105,0.39849863499427335,0.03150013987303529,144.0,0.7730899368068256
0.011435722308423721,0.004369775556903694,0.40104522479924154,0.031636591495627045,145.0,0.77601304254044
0.011485131936091176,0.0043752204928125945,0.40358885811737943,0.03177523009021067,146.0,0.7789009232634493
0.011534908290448436,0.004380893483291392,0.4061295345864113,0.03191607718024446,147.0,0.7817534283467494
0.011585056037600324,0.004386796870864802,0.4086672537458095,0.032059181171880835,148.0,0.7845704055199395
0.011635579932827213,0.004392933219301614,0.4112020150553698,0.03220458473289715,149.0,0.7873516960214255
0.011686484779495236,0.004399305263564366,0.41373381789158903,0.03235232826270016,150.0,0.7900971349549504
0.011737775563958715,0.004405915853539868,0.416262661543526,0.03250245268456161,151.0,0.7928065518081615
0.011789457367675175,0.004412767953448893,0.41878854521123576,0.03265500023918439,152.0,0.7954797703024648
0.011841535075625964,0.004419864492114013,0.42131146799851993,0.032810025404760045,153.0,0.7981166095714001
0.011894013939250204,0.004427208477372062,0.4238314289097565,0.03296758711126972,154.0,0.8007168843134609
0.011946899647181396,0.004434802911635295,0.4263484268410347,0.033127755129037484,155.0,0.803280406280498
0.012000197633205678,0.004442650938280641,0.4288624606010671,0.0332905991884429,156.0,0.8058069792397954
0.012053913596935842,0.004450755896025442,0.43137352889337566,0.033456186291039094,157.0,0.8082964003444089
0.01210805309229159,0.0044591219414662235,0.43388163033087357,0.033624537755395284,158.0,0.8107484498883558
0.01216262218412304,0.004467752696741852,0.43638676340633314,0.03379572280347836,159.0,0.8131629121733576
0.012217626929394272,0.004476652250155947,0.4388889265096092,0.03396979050083354,160.0,0.8155395598308693
0.012273072749525542,0.004485824685972414,0.44138811790726507,0.0341468126709171,161.0,0.8178781587777705
0.01232896581412268,0.004495274558872136,0.4438843357656107,0.034326832682343635,162.0,0.8201784650066168
0.012385312078876606,0.0045050065971053285,0.44637757813131396,0.03450989937097349,163.0,0.8224402261994954
0.012442117417456409,0.004515024897847578,0.4488678428862263,0.03469611482408707,164.0,0.8246631912258457
0.012499387727263118,0.004525334349763215,0.4513551278191876,0.034885545059624594,165.0,0.8268470935770436
0.012557128840210008,0.004535939794306658,0.4538394305788829,0.03507827344867095,166.0,0.8289916608674414
0.01261534762162236,0.004546846612965971,0.45632074869240247,0.03527436174043533,167.0,0.8310966069102603
0.012674050672839478,0.0045580601823001785,0.4587990795443251,0.03547388770352764,168.0,0.8331616389764729
0.012733244556488568,0.004569585967966121,0.46127442037659383,0.035676939145767826,169.0,0.8351864563268913
0.012792936153898591,0.004581429638681134,0.46374676827163314,0.035883610542174905,170.0,0.8371707502457263
0.012853132566023738,0.004593597038209584,0.4662161201572684,0.03609400328488229,171.0,0.8391142033012222
0.012913841207887604,0.004606094255537296,0.4686824728211638,0.03630821783154499,172.0,0.8410164866395785
0.012975069417134808,0.004618927725117554,0.4711458228822291,0.03652635132970527,173.0,0.8428772591227296
0.01303682431816792,0.004632104352297146,0.4736061667915776,0.03674848809456611,174.0,0.8446961641852315
0.013099113738759138,0.0046456310302626595,0.4760635008350215,0.03697473476460992,175.0,0.8464728400717828
0.013161945287745391,0.004659514976545463,0.47851782111559144,0.037205199452216675,176.0,0.8482069122799073
0.013225326133881207,0.004673763357893521,0.4809691235294587,0.03744002643923342,177.0,0.8498980006297742
0.013289263972701531,0.00468838396748663,0.4834174038110893,0.03767933155555008,178.0,0.8515457067516696
0.013353766379081936,0.004703384769607104,0.48586265749087965,0.037923247663795415,179.0,0.8531496218982771
0.013418842131432154,0.004718774406666982,0.4883048798990826,0.03817187881195936,180.0,0.8547093132186715
0.013484499012679712,0.004734561493947978,0.49074406616007177,0.038425365576390556,181.0,0.8562243445593108
0.013550745326346902,0.004750755125946629,0.4931802111871894,0.03868383999708059,182.0,0.8576942613783242
0.013617590574386294,0.004767364472974324,0.4956133096279616,0.038947479180985276,183.0,0.8591186035946198
0.013685043822107583,0.004784399284340376,0.4980433559381445,0.03921643514073193,184.0,0.8604968890036625
0.013753114747284908,0.004801869597666269,0.5004703443263481,0.03949087833419468,185.0,0.8618286228010895
0.01382181268778529,0.004819786373744974,0.5028942687362895,0.0397709427393706,186.0,0.8631132790357088
0.013891147651846741,0.004838160815323636,0.5053151228642387,0.04005678423853399,187.0,0.8643503201231894
0.013961130112076888,0.004857004548356825,0.5077329001463817,0.040348566860262364,188.0,0.8655391915640178
0.014031769759542704,0.0048763295621506615,0.5101475937149088,0.040646483982935855,189.0,0.8666793235302914
0.01410307622299926,0.004896148321494457,0.512559196411178,0.040950741616251965,190.0,0.8677701276152769
0.0141750598313312,0.004916473999612,0.5149677008009685,0.04126152923531462,191.0,0.868810990116614
0.014247731125053035,0.004937320103249217,0.5173730991112047,0.04157906560563415,192.0,0.8698012808014486
0.014321101363112274,0.004958700522180533,0.5197753832202333,0.04190359112632306,193.0,0.8707403506344121
0.014395181028751178,0.004980629826342413,0.5221745447063756,0.04223535273831293,194.0,0.8716275278840488
0.01446998138255165,0.005003123187847794,0.5245705747781989,0.04257460741004065,195.0,0.8724621166395848
0.014545514823732144,0.00502619686661242,0.5269634642566545,0.04292158913918371,196.0,0.8732433853369926
0.014621793219979215,0.005049867217934212,0.529353203612828,0.04327658468374683,197.0,0.8739705911835731
0.014698829172781813,0.0050741515353169234,0.5317397829130716,0.04363987686853646,198.0,0.8746429596782248
0.014776635386393526,0.005099068471358043,0.5341231917592943,0.04401175300560393,199.0,0.8752596806416619
0.014855225381972263,0.00512463697379711,0.5365034193837858,0.04439251486679017,200.0,0.8758199217365265
0.014934613056317277,0.005150877093593286,0.5388804545607753,0.04478247135740684,201.0,0.8763228171993365
0.015014811764252772,0.005177809668029732,0.5412542854992041,0.0451819856312644,202.0,0.8767674699427316
0.01509583608270297,0.005205456669375846,0.5436249000108928,0.04559139970391588,203.0,0.8771529488755305
0.015177700707963353,0.005233841056779038,0.5459922853778763,0.046011083053196455,204.0,0.8774782886645132
0.015260420691613968,0.005262986678035241,0.5483564282670581,0.04644144075813235,205.0,0.877742484565935
0.015344011427898777,0.005292918538065873,0.5507173148284192,0.04688289315329392,206.0,0.8779444959981354
0.015428488658966413,0.005323662773395093,0.5530749306431118,0.04733588315580178,207.0,0.878083243914921
0.015513868962504196,0.005355247007990501,0.5554292606100075,0.047800872785743354,208.0,0.8781576015856333
0.015600169424520279,0.005387700166413937,0.5577802889825939,0.048278349030577594,209.0,0.8781663983659425
0.015687407332553603,0.005421052278496992,0.5601279993920079,0.048768831413565306,210.0,0.8781084227398012
0.015775600786915082,0.005455335254016,0.5624723746952905,0.04927286238070763,211.0,0.8779824091830236
0.01586476862523689,0.005490582944425916,0.5648133969523719,0.049791010571447025,212.0,0.8777870369873132
0.015954930145829598,0.005526830340112067,0.5671510475449082,0.050323876206291925,213.0,0.8775209399143072
0.01604610533634879,0.005564114518637068,0.5694853069692944,0.050872094898099296,214.0,0.8771826908038148
0.016138314669233614,0.005602474735157515,0.5718161547308617,0.051436354493439675,215.0,0.8767707951482583
0.01623157955172703,0.00564195197531193,0.5741435695929532,0.052017358942261456,216.0,0.8762837067643049
0.01632592203608528,0.005682589488244889,0.5764675293037262,0.0526158616555127,217.0,0.8757198099355276
0.016421364953796758,0.005724433054931078,0.57878801040023,0.05323268659928904,218.0,0.8750774048162453
0.01651793188025643,0.005767530559164917,0.5811049885819937,0.05386867976779588,219.0,0.8743547346725171
0.01661564720147752,0.005811932459596814,0.583418438382022,0.054524747221561636,220.0,0.8735499620883966
0.016714536763091335,0.005857693076643646,0.5857283328610579,0.05520186405518694,221.0,0.872661146245853
0.016814626835530345,0.005904868573526695,0.5880346441194519,0.055901052653213545,222.0,0.8716862812410864
0.016915944851255665,0.005953518487931622,0.5903373428819206,0.056623401913863954,223.0,0.8706232653341465
0.017018519571480508,0.006003706984420887,0.5926363981914594,0.05737008220056029,224.0,0.8694698811677932
0.017122380765806595,0.006055501149087824,0.594931777792425,0.058142328575428295,225.0,0.8682238208175169
0.017227559382418225,0.006108971780351395,0.5972234479253254,0.05894145099421147,226.0,0.8668826719862667
0.017334087706061478,0.006164194759270248,0.5995113728774657,0.05976886997702708,227.0,0.8654438881150457
0.0174419993452844,0.006221250434179717,0.6017955151882227,0.06062609747927553,228.0,0.8639048016545227
0.017551329261157073,0.006280223359223381,0.6040758357471068,0.061514725840353036,229.0,0.8622626302654683
0.01766211414390491,0.006341203994731894,0.6063522931741953,0.062436485673325805,230.0,0.8605144341677118
0.017774392505915355,0.006404288833794801,0.608624843776548,0.06339324835687443,231.0,0.8586571127264646
0.01788820415024826,0.006469579171702502,0.6108934420261738,0.06438697296819401,232.0,0.8566874389333323
0.018003591059914087,0.006537183520854933,0.6131580397382801,0.06541978513867493,233.0,0.8546020009548876
0.018120597867948788,0.006607219069533037,0.6154185856975632,0.06649400549378097,234.0,0.8523971760921557
0.018239270525499725,0.006679807965019728,0.6176750266346803,0.06761206386949556,235.0,0.8500691995478374
0.01835965755161099,0.006755081279184104,0.6199273061433785,0.06877659097506143,236.0,0.8476140892093372
0.01848181027188453,0.006833182177846646,0.6221753638406748,0.06999048574016863,237.0,0.8450275930924519
0.018605782144331975,0.006914259365455365,0.6244191370400001,0.07125677681204906,238.0,0.842305294534724
0.01873162943702569,0.006998472506550104,0.6266585593190546,0.07257873960902737,239.0,0.8394425206820867
0.018859411860080458,0.007085996550867927,0.6288935590887995,0.07396003850063329,240.0,0.8364342560397339
0.018989191601249983,0.007177013783579549,0.6311240621099639,0.0754044759790074,241.0,0.8332752925930208
0.019121034191370324,0.007271720110046692,0.6333499895094171,0.07691618428441292,242.0,0.8299601091375035
0.01925501053807828,0.007370329202415785,0.6355712564198825,0.07849977514706351,243.0,0.8264827884014677
0.01939119431161648,0.007473066716441584,0.6377877738818094,0.08016012346304535,244.0,0.8228371298028444
0.01952966318116085,0.0075801734965303905,0.6399994478054144,0.08190247625115199,245.0,0.8190165858345
0.01967050133428187,0.00769191237361598,0.6422061769574833,0.08373266557868952,246.0,0.8150141465415554
0.019813797902337622,0.007808564330503642,0.644407854065992,0.08565698360042222,247.0,0.8108223991672326
0.019959646377838945,0.007930427220314049,0.6466043661691254,0.08768213963696173,248.0,0.8064335450907754
0.020108146800594265,0.008057824628694565,0.6487955922085934,0.0898155337575679,249.0,0.8018392687336736
0.020259405847065558,0.008191108830307298,0.6509814023052047,0.09206534612867175,250.0,0.7970306993251958
0.02041353656715895,0.008330654093378659,0.6531616590769802,0.0944403336205763,251.0,0.791998476320588
0.02057065954695745,0.008476859144449416,0.655336215145158,0.09694997260677783,252.0,0.786732655307763
0.0207309027860998,0.008630154833943589,0.6575049136899658,0.09960460189630363,253.0,0.7812226846330785
0.02089440482319599,0.00879100547815292,0.6596675868054018,0.10241552546226527,254.0,0.775457390458825
0.021061312919025382,0.00895990721755639,0.6618240555346918,0.10539495444830886,255.0,0.7694249376045635
0.02123178534235933,0.00913739420198629,0.6639741283965921,0.10855622353320894,256.0,0.7631127953540603
0.02140599303463183,0.009324043168405925,0.6661176002137796,0.11191395024737137,257.0,0.7565077047944173
0.0215841182942396,0.009520469284147914,0.6682542523877414,0.11548389938157766,258.0,0.7495956644311812
0.021766356472696563,0.009727330892696128,0.6703838494196858,0.11928332865199838,259.0,0.7423619122335692
0.021952917288646227,0.00994533393230535,0.6725061407881172,0.12333090337182354,260.0,0.7347908661300259
0.022144026686506047,0.010175220435463725,0.6746208571698946,0.12764671560289512,261.0,0.7268662698570465
0.02233992620481657,0.010417782779977066,0.6767277110677976,0.1322525151870767,262.0,0.7185710094702886
0.022540876760841003,0.010673860447366556,0.6788263947478834,0.13717167520699297,263.0,0.7098873210085119
0.02274716059188583,0.010944340650082943,0.6809165789003844,0.1424292415606932,264.0,0.7007968508607448
0.02295907950737933,0.01123015647933631,0.6829979122382559,0.14805200875508814,265.0,0.69128050440158
0.023176961009666257,0.011532271359150739,0.6850700192598794,0.1540681127173614,266.0,0.6813191169717018
0.023401155973876098,0.01185170438294812,0.6871324999160892,0.1605077073315299,267.0,0.670892762539057
0.023632040845612157,0.012189478807266495,0.6891849287920768,0.16740178700811192,268.0,0.6599821954977553
0.023870020215075418,0.012546662607280672,0.6912268531136725,0.17478317363821977,269.0,0.6485678043416829
0.02411552785345858,0.01292432797656586,0.6932577929396841,0.1826854396629423,270.0,0.6366306657919056
0.02436902868327884,0.013323518213419943,0.6952772415204733,0.19114187909984465,271.0,0.6241533535086887
0.024631019882291057,0.013745259667270117,0.6972846651357385,0.20018558258886898,272.0,0.6111200436087694
0.024902031825799698,0.014190529480128366,0.6992795032897114,0.20984846243196925,273.0,0.5975172411907649
0.02518262725645993,0.014660240506210044,0.7012611705117416,0.22016028763543802,274.0,0.5833345061823944
0.025473400851160455,0.015155206096082475,0.7032290582513921,0.23114742451883874,275.0,0.5685654114403269
0.025774979939603728,0.01567612406450376,0.7051825360313251,0.24283205043282963,276.0,0.5532081997950088
0.026088023507846593,0.016223532292962764,0.7071209562895722,0.2552302864459822,277.0,0.5372672306547328
0.02641321854447482,0.01679778117317358,0.7090436580712189,0.2683503740682344,278.0,0.5207537403094834
0.026751279203170962,0.017399008299339394,0.7109499708135945,0.2821914262970785,279.0,0.5036869880073995
0.02710294047415488,0.018027138954005904,0.7128392216255179,0.29674203445587255,280.0,0.4860953660409452
0.027468950510288012,0.018681856728490123,0.7147107394152044,0.31197868553238034,281.0,0.46801706417735267
0.027850063912925098,0.019362602160678682,0.7165638616374066,0.3278645949256115,282.0,0.4495009612048526
0.02824703175437194,0.020068580586622958,0.7183979415825108,0.3443493566249164,283.0,0.43060668876685726
