L,R0,a0,a1,beta,d,eta,gamma,k,lambda,phi,u,v,x,y0,y1,Time
0.5597714240255816,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.6065647910036731,5.142265067253758,0.12599117718002215,0.0002555423013262543,0.5
0.5742699404726632,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.6005319743015782,5.218325702061285,0.12954415910279896,0.0002677955532696769,0.51
0.5888109304315241,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5945593085863494,5.294224540585572,0.1331220423452388,0.0002803805241304066,0.52
0.6033908816007308,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5886461987168288,5.369965859805302,0.13672415414430858,0.0002932990013559941,0.53
0.6180063770148636,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.582792055584112,5.445553826937866,0.1403498361870723,0.0003065526964798791,0.54
0.6326540545030034,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5769962956762159,5.520992545784128,0.14399843857414993,0.000320143269205408,0.55
0.6473306443575028,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5712583414028485,5.596286013683542,0.14766932543522104,0.00033407230556813317,0.56
0.662032955242957,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5655776209171413,5.67143813762762,0.15136187283317065,0.0003483413264892433,0.5700000000000001
0.676757895127366,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5599535683336466,5.746452710787456,0.15507547164959873,0.0003629517752967144,0.58
0.6915024225956751,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5543856231021939,5.821333467284107,0.15880952080696703,0.0003779050475280447,0.59
0.70626357672646,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5488732303343548,5.896084048662293,0.1625634313958033,0.0003932024730184284,0.6
0.7210384686696469,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5434158406655194,5.970708013408105,0.16633662548576916,0.00040884532124943414,0.61
0.7358242880334092,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5380129102999585,6.045208829491504,0.17012853715442208,0.0004248347975227664,0.62
0.7506182986883421,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5326639009233664,6.119589879209496,0.1739386118479637,0.00044117204578327266,0.63
0.765417815377022,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5273682793755253,6.193854486293046,0.17776630273952146,0.0004578581634765894,0.64
0.7802202246873826,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5221255178773916,6.268005891556629,0.18161107402692148,0.00047489418859156604,0.65
0.7950229763645533,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5169350938874958,6.3420472629520495,0.18547239959073475,0.0004922811052998773,0.66
0.8098236089762839,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5117964903787683,6.415981665432485,0.18934976719533334,0.0005100198280651612,0.67
0.8246196925116026,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.506709195104083,6.489812128199639,0.19324266918609165,0.0005281112378076308,0.68
0.8394088656047798,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.5016727010137995,6.563541601017163,0.19715060856947117,0.0005465561587698196,0.6900000000000001
0.8541888256559343,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.4966865060998541,6.637172965745577,0.2010730974356879,0.0005653553649006001,0.7000000000000001
0.8689573363062686,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.4917501134602414,6.710709027702535,0.2050096581150695,0.0005845095753802637,0.71
0.8837122228677192,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.486863031205042,6.784152520923086,0.2089598224897195,0.0006040194576725805,0.72
0.898451349337638,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.48202477212116496,6.857506134687737,0.21292312847592407,0.0006238856420856435,0.73
0.9131726402960958,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.477234853925176,6.930772488214722,0.2168991234022796,0.0006441087082824626,0.74
0.927874072469736,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.47249279911867337,7.0039541403849475,0.22088736272742016,0.000664689190749027,0.75
0.9425536920611348,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.4677981352247577,7.077053570156774,0.224887412482139,0.0006856275680124052,0.76
0.957209575156837,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.46315039414690085,7.150073221366324,0.2288988436757051,0.000706924287879239,0.77
0.9718398535659774,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.4585491125366097,7.223015473517163,0.23292123593927053,0.0007285797512690963,0.78
0.986442707446042,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.45399383164902063,7.29588265013811,0.23695417648048903,0.00075059431706526,0.79
1.0010163695666676,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.44948409739181583,7.368677013962629,0.24099726068338118,0.0007729682994814975,0.8
1.0155591218745517,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.44501946023653416,7.441400770836093,0.24505009161824168,0.0007957019704632261,0.81
1.0300692821674764,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.44059947495411256,7.5140560848348485,0.24911227815142462,0.0008187955685477506,0.8200000000000001
1.044545216366438,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.4362237008053294,7.586645064368582,0.253183436678714,0.0008422492910081006,0.8300000000000001
1.0589853332895465,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.4318917014202883,7.659169768117782,0.2572631903817015,0.0008660632974237839,0.84
1.0733881116609512,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.42760304526584214,7.731632173691103,0.26135117341599684,0.0008902376920537699,0.85
1.0877520359251844,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.42335730444357467,7.804034252050525,0.26544702099733947,0.0009147725662388517,0.86
1.1020756421131004,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.4191540555024288,7.876377914298293,0.26955037650580954,0.0009396679683618868,0.87
1.1163575051806778,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.41499287917991445,7.948665026343814,0.27366088953955187,0.0009649239123338747,0.88
1.1305962374171328,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.4108733603459556,8.020897410732358,0.27777821568022887,0.0009905403787935966,0.89
1.1447904871990502,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.4067950879530716,8.093076848072418,0.2819020163119818,0.0010165173160794844,0.9
1.1589389377445167,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.4027576549865585,8.165205078463092,0.28603195844039137,0.0010428546412014912,0.91
1.173040394520198,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.39876066007984584,8.237283700468447,0.2901677280018633,0.0010695521815365847,0.92
1.1870935891420766,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3948037038047311,8.30931439772991,0.29430900003151617,0.001096609806086225,0.93
1.20109730982516,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.39088639109520973,8.381298788197828,0.29845545852241484,0.0011240273383920914,0.9400000000000001
1.2150503866084152,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.38700833094353626,8.453238441194046,0.3026067941857774,0.0011518045665540344,0.9500000000000001
1.2289516806236187,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3831691361722432,8.52513488980107,0.3067627028265496,0.0011799412505441266,0.96
1.2428000829570933,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.379368423386343,8.596989632165098,0.3109228851787398,0.0012084371231065865,0.97
1.2565945135114405,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3756058129255312,8.668804132799021,0.3150870467407539,0.0012372918906576995,0.98
1.2703340369913523,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3718809311196163,8.740579688846669,0.3192549152315245,0.0012665051547641264,0.99
1.284017627908853,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3681934056419684,8.81231770101184,0.3234262052431809,0.0012960765716204736,1.0
1.2976442846913387,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3645428677280236,8.884019541987513,0.32760063541467593,0.001326005774800913,1.01
1.3112130610246753,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3609289527662277,8.955686520309317,0.331777933153797,0.001356292354133554,1.02
1.324723037796318,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3573512997208882,9.027319912694507,0.33595783042271565,0.0013869358748538276,1.03
1.3381733221901326,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.35380955108896,9.09892096507624,0.34014006360838933,0.001417935878346355,1.04
1.351563046781218,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.35030335285683184,9.17049089363786,0.3443243733929633,0.0014492918828868133,1.05
1.3648914526004607,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3468323562474071,9.242030789395672,0.3485105170519199,0.001481003326991684,1.06
1.3781577448793088,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.34339621462056424,9.313541783891697,0.35269824710828596,0.0015130696681378395,1.07
1.3913611157795291,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3399945839338567,9.385025023079761,0.3568873147010694,0.001545490367350266,1.08
1.404500815719563,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3366271242393268,9.456481585391327,0.3610774801461226,0.0015782648405747064,1.09
1.417576119499998,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.333293498937362,9.527912520639875,0.365268507926992,0.0016113924819536082,1.1
1.4305863256068134,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.32999337473792456,9.599318850815791,0.36946016659616676,0.0016448726644255347,1.11
1.4435307555146266,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.32672642162178134,9.670701570881235,0.37365222867632847,0.0016787047403245784,1.12
1.4564087901437512,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3234923137605467,9.7420616071253,0.3778444759123729,0.0017128880159486754,1.1300000000000001
1.4692198208940146,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3202907282322433,9.813399873095653,0.3820366922210514,0.0017474217859780546,1.1400000000000001
1.4819632227593778,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.317121344306693,9.884717300307896,0.38622865982061766,0.0017823053524232003,1.1500000000000001
1.4946384158666959,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.31398384501283266,9.956014767950645,0.3904201680950361,0.0018175379816201612,1.16
1.5072448417607414,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3108779165059223,10.02729312997345,0.39461101018022116,0.0018531189209572356,1.17
1.519781962821565,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.3078032480317198,10.098553215751307,0.3988009828817203,0.0018890473993944251,1.18
1.5322492616818597,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.30475953189065613,10.169795830749193,0.4029898865923985,0.0019253226279828954,1.19
1.5446462557743132,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.30174646392078835,10.24102173999134,0.40717752731669576,0.001961943789054373,1.2
1.5569724863407908,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.29876374310509796,10.312231680554664,0.41136371513916303,0.0019989100445347444,1.21
1.5692274848381342,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.2958110704037615,10.38342639975094,0.41554825954589064,0.0020362205611841617,1.22
1.581410816153623,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.29288815022007925,10.454606606014767,0.41973097544027493,0.00207387447831838,1.23
1.5935220635121188,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.2899946898671224,10.525772986058964,0.4239116810404202,0.0021118709191941636,1.24
1.605560827953361,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.28713039953396247,10.596926205470977,0.4280901978051671,0.0021502089914838644,1.25
1.6175267278092584,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.2842949922519012,10.668066909309292,0.43226635036012084,0.002188887787750003,1.26
1.6294194094304142,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.28148818425057903,10.73919570987473,0.4364399680010491,0.0022279063771873035,1.27
1.6412385503830214,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.2787096950531195,10.810313183066185,0.4406108851414742,0.0022672638032098275,1.28
1.6529838067077662,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.275959245632561,10.881419928510606,0.4447789339166252,0.0023069591244615872,1.29
1.664654867806754,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.2732365602984876,10.95251650698754,0.4489439518790188,0.0023469913722777964,1.3
1.676251438775606,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.2705413660690358,11.023603460572579,0.4531057795203837,0.002387359564468902,1.31
1.6877732399420922,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.26787339263925064,11.094681313163843,0.45726426020628996,0.002428062705747549,1.32
1.6992200064047638,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.2652323723494413,11.165750571008452,0.4614192401107781,0.0024690997881555415,1.33
1.7105914960809803,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.26261804043296255,11.2368117135127,0.46557056935405283,0.002510469784919817,1.34
1.7218875094222739,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.26003013564712196,11.30786517073006,0.4697181047897143,0.002552171635298846,1.35
1.733107807531294,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.25746839756786,11.378911416857687,0.4738616984279267,0.0025942043078837776,1.36
1.7442521882122874,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.25493256907055467,11.44995088339909,0.47800120818735076,0.002636566741942623,1.37
1.7553204629160615,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.25242239555646023,11.52098398548884,0.482136494635463,0.002679257865294145,1.3800000000000001
1.76631245635057,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.24993762492342536,11.592011122336867,0.4862674209333575,0.0027222765946792607,1.3900000000000001
1.777228006091499,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.2474780075366118,11.6630326776728,0.49039385278054803,0.002765621836132441,1.4000000000000001
1.7880669657434989,15.909090909090905,0.1,0.2,0.1,0.1,0.01,0.5,1.0,10.0,0.1,1.0,0.24504329632590366,11.734049016143587,0.4945156588573095,0.0028092924825854266,1.41
