Ca,CaM_memb,pERK_cyto,pERK_nuc,pMEK_cyto,pMEK_nuc,pRaf_cyto,Time
0.7632,0.72675,0.7172195302880537,0.1934925608457554,0.7232738764542302,0.2901254917358998,0.385525794217993,0.26
0.7632,0.72675,0.7173959316678774,0.1927588020988873,0.7199958344551671,0.2866502343558218,0.3816897485216884,0.27
0.7632,0.72675,0.7175370883644683,0.19200141148087715,0.7167010117787896,0.2832228726762591,0.3778918721607444,0.28
0.7632,0.72675,0.7176431236061728,0.1912214439110731,0.7133901198245616,0.27984267434023397,0.3741317853343874,0.29
0.7632,0.72675,0.7177141657906184,0.19041992444618105,0.7100638587249553,0.2765089186063277,0.3704091120068658,0.3
0.7632,0.72675,0.717750348353614,0.18959784905383337,0.706722917449338,0.27322089612899236,0.36672347986586384,0.31
0.7632,0.72675,0.7177518097206284,0.1887561850672664,0.7033679739095856,0.2699779088577484,0.36307452029580606,0.32
0.7632,0.72675,0.7177186940205854,0.18789586869608188,0.6999996950816298,0.2667792710339135,0.35946186848862577,0.33
0.7632,0.72675,0.717651149890467,0.1870178099099199,0.6966187370870995,0.2636243074386128,0.35588516321026126,0.34
0.7632,0.72675,0.717549330474713,0.1861228927080618,0.6932257452999352,0.26051235336097517,0.3523440467826018,0.35
0.7632,0.72675,0.717413393477706,0.18521197518404448,0.689821354454114,0.257442754642752,0.3488381650750061,0.36
0.7632,0.72675,0.717243501047199,0.1842858902431303,0.6864061887478395,0.25441486747954284,0.3453671674653359,0.37
0.7632,0.72675,0.7170398196577432,0.18334544631977617,0.6829808619477344,0.25142805822202097,0.34193070680098975,0.38
0.7632,0.72675,0.7168025204434069,0.18239142551104892,0.67954597747152,0.24848170390399896,0.3385284394514722,0.39
0.7632,0.72675,0.7165317788984313,0.18142458534529718,0.6761021285009583,0.2455751917479735,0.3351600252321908,0.4
0.7632,0.72675,0.7162277746361319,0.1804456602158212,0.6726498980920038,0.24270791876489906,0.3318251273401191,0.41
0.7632,0.72675,0.7158906910497338,0.17945536337856483,0.6691898592896516,0.23987929119531418,0.3285234122694806,0.42
0.7632,0.72675,0.7155207154452913,0.17845438623466056,0.6657225752201835,0.2370887247141811,0.3252545498236126,0.43
0.7632,0.72675,0.7151180389314088,0.17744339901170392,0.6622485991950577,0.23433564424229225,0.32201821307728135,0.44
0.7632,0.72675,0.7146828563468177,0.17642305117148488,0.6587684748122291,0.23161948382835834,0.3188140783483937,0.45
0.7632,0.72675,0.714215366744949,0.1753939677528325,0.6552827360191209,0.22893968757785677,0.315641825309158,0.46
0.7632,0.72675,0.7137157725900062,0.1743567551274317,0.6517919072644393,0.22629570815877326,0.3125011367743644,0.47
0.7632,0.72675,0.713184279669613,0.17331200152534376,0.6482965036006402,0.22368700665413785,0.30939169866909205,0.48
0.7632,0.72675,0.7126210971658917,0.1722602764063928,0.6447970307755193,0.2211130527119502,0.30631320003601836,0.49
0.7632,0.72675,0.71202643756983,0.1712021309789648,0.6412939853346391,0.21857332439996183,0.30326533300338104,0.5
0.7632,0.72675,0.7114005165981924,0.17013809870312752,0.6377878547236221,0.21606730806475236,0.30024779275348984,0.51
0.7632,0.72675,0.7107435531129804,0.16906869577806993,0.6342791173903075,0.2135944981951007,0.2972602774917883,0.52
0.7632,0.72675,0.7100557690434376,0.16799442161386208,0.6307682428867719,0.21115439728965044,0.2943024884164658,0.53
0.7632,0.72675,0.7093373893643276,0.16691575831881195,0.627255691937859,0.20874651591510693,0.29137412971628956,0.54
0.7632,0.72675,0.7085886421386147,0.16583316905583242,0.623741916471172,0.2063703729831472,0.28847490860084496,0.55
0.7632,0.72675,0.7078097581985611,0.164747102948698,0.6202273598729935,0.20402549476939325,0.28560453514378653,0.56
0.7632,0.72675,0.7070009711772847,0.16365799369940343,0.6167124570280715,0.20171141514270646,0.282762722305828,0.57
0.7632,0.72675,0.7061625174575688,0.1625662597278274,0.613197634412225,0.19942767550309856,0.27994918591434936,0.58
0.7632,0.72675,0.7052946361130243,0.16147230447950062,0.6096833101911425,0.19717382468860484,0.27716364463830695,0.59
0.7632,0.72675,0.7043975688519881,0.16037651671427283,0.6061698943189263,0.19494941888710945,0.2744058199637887,0.6
0.7632,0.72675,0.7034715599641572,0.15927927077587772,0.6026577886363821,0.19275402155312296,0.27167543617021905,0.61
0.7632,0.72675,0.7025168562679566,0.15818092685296709,0.5991473869689877,0.19058720332644433,0.2689722203068401,0.62
0.7632,0.72675,0.7015337060429109,0.15708183658730965,0.5956390751898287,0.1884485403981767,0.26629590198201286,0.63
0.7632,0.72675,0.700522359545534,0.15598234032778488,0.592133231336301,0.18633761530102066,0.26364621344490846,0.64
0.7632,0.72675,0.6994830698255374,0.15488276279617766,0.5886302257367262,0.18425401815996179,0.2610228897227698,0.65
0.7632,0.72675,0.6984160920484155,0.1537834166238591,0.5851304210855813,0.18219734565778362,0.2584256684826559,0.66
0.7632,0.72675,0.6973216834302104,0.15268460265588982,0.5816341725392999,0.18016720093826824,0.2558542900063122,0.67
0.7632,0.72675,0.6962001031735883,0.15158661024355213,0.5781418278117706,0.17816319351216292,0.25330849716542453,0.68
0.7632,0.72675,0.6950516124052204,0.15048971752531204,0.5746537272695337,0.17618493916591332,0.2507880353972574,0.69
0.7632,0.72675,0.6938764741144744,0.14939419169621018,0.5711702040266744,0.17423205987316323,0.24829265268067624,0.7
0.7632,0.72675,0.6926749530360249,0.14830028955854038,0.5676915840282938,0.17230418362280606,0.2458220995023348,0.71
0.7632,0.72675,0.6914473151190987,0.14720826017707514,0.5642181860533273,0.17040094362683927,0.24337612874940245,0.72
0.7632,0.72675,0.6901938281352392,0.14611834171942314,0.5607503219374147,0.16852197923941717,0.24095449580518644,0.73
0.7632,0.72675,0.6889147614930271,0.14503076233846066,0.5572882966415494,0.16666693568531799,0.23855695850368316,0.74
0.7632,0.72675,0.6876103860819559,0.14394574090110585,0.5538324083258194,0.16483546383300665,0.23618327708947187,0.75
0.7632,0.72675,0.6862809742080418,0.1428634872440484,0.5503829484403675,0.16302722010631662,0.23383321419409595,0.76
0.7632,0.72675,0.6849267995302037,0.141784202420672,0.5469402018159454,0.1612418663980851,0.23150653481273176,0.77
0.7632,0.72675,0.6835481369974067,0.1407080789391698,0.5435044467540594,0.15947906998574085,0.22920300628114543,0.78
0.7632,0.72675,0.6821452627865744,0.1396353009918529,0.5400759551167092,0.1577385034488448,0.226922398252937,0.79
0.7632,0.72675,0.6807184541908297,0.1385660450898941,0.5366549923754764,0.15601984448247563,0.22466448266567346,0.8
0.7632,0.72675,0.6792679895116759,0.13750048066321308,0.5332418176627362,0.15432277571924144,0.22242903370802602,0.81
0.7632,0.72675,0.6777941481507745,0.13643876901850124,0.5298366839811082,0.15264698497154933,0.2202158278321339,0.82
0.7632,0.72675,0.6762972104792256,0.1353810641221724,0.526439838234358,0.1509921650061187,0.2180246437157945,0.83
0.7632,0.72675,0.6747774577739913,0.13432751282932742,0.5230515213108535,0.14935801346009445,0.21585526223994417,0.84
0.7632,0.72675,0.6732351721577998,0.13327825508162258,0.5196719681687794,0.14774423276482251,0.2137074664670396,0.85
0.7632,0.72675,0.6716706365396911,0.13223342409737235,0.5163014079208427,0.14615053007131146,0.2115810416196982,0.86
0.7632,0.72675,0.6700841345561989,0.1311931465538865,0.5129400639184702,0.14457661717737996,0.20947577505959789,0.87
0.7632,0.72675,0.6684759505118334,0.13015754278763986,0.5095881538346132,0.14302221045221625,0.20739145626624714,0.88
0.7632,0.72675,0.6668463692525857,0.1291267282765473,0.5062458897015324,0.141487030547252,0.20532787679644707,0.89
0.7632,0.72675,0.665195676170808,0.12810081262051962,0.502913478034136,0.13997080252514144,0.2032848302818456,0.9
0.7632,0.72675,0.6635241571727338,0.12707989923916302,0.4995911199277956,0.13847325586938738,0.20126211241575392,0.91
0.7632,0.72675,0.6618320985934351,0.12606408607660158,0.496279011120629,0.1369941243261958,0.1992595209248259,0.92
0.7632,0.72675,0.6601197871401854,0.1250534657688663,0.4929773420735532,0.13553314583645582,0.1972768555490319,0.93
0.7632,0.72675,0.6583875098363793,0.12404812580510746,0.4896862980497741,0.1340900624691406,0.1953139180218673,0.94
0.7632,0.72675,0.6566355539660087,0.12304814868262959,0.48640605919371227,0.1326646203561289,0.19337051205079583,0.95
0.7632,0.72675,0.6548642070186949,0.12205361205574934,0.4831368006093658,0.1312565696284477,0.1914464432979284,0.96
0.7632,0.72675,0.6530737566373805,0.12106458898258061,0.4798786924244292,0.1298656643303524,0.189541519357934,0.97
0.7632,0.72675,0.6512644905738812,0.12008114852697976,0.4766318998063659,0.12849166225297273,0.18765554972576595,0.98
0.7632,0.72675,0.6494366966198784,0.11910335511155443,0.4733965831412263,0.12713432505090638,0.185788345800461,0.99
0.7632,0.72675,0.6475906625589707,0.11813126887895642,0.47017289807859386,0.1257934181304239,0.18393972085991897,1.0
0.7632,0.72675,0.6457266761160068,0.11716494588503806,0.4669609955972503,0.12446871057578353,0.1821094900405876,1.01
0.7632,0.72675,0.6438450249056985,0.11620443822260279,0.4637610220785862,0.12315997509129051,0.18029747031920584,1.02
0.7632,0.72675,0.6419459963818014,0.11524979413956753,0.46057311937937057,0.12186698794464348,0.17850348049476505,1.03
0.7632,0.72675,0.6400298777868638,0.1143010581515371,0.4573974249038799,0.12058952891156859,0.17672734117068817,1.04
0.7632,0.72675,0.6380969561025446,0.11335827114879055,0.45423407167538593,0.1193273812217407,0.17496887473722664,1.05
0.7632,0.72675,0.6361475180059866,0.1124214712513194,0.451083188382364,0.11808033137825438,0.17322790534032453,1.06
0.7632,0.72675,0.6341818498210411,0.11149069387315971,0.44794489944972815,0.11684816911145535,0.17150425886502557,1.07
0.7632,0.72675,0.6322002374601589,0.11056597042109215,0.44481932515388956,0.11563068756457931,0.16979776294391438,1.08
0.7632,0.72675,0.6302029663828634,0.10964732918725777,0.4417065816652651,0.11442768310787439,0.16810824692564277,1.09
0.7632,0.72675,0.6281903215490557,0.10873479544808541,0.4386067811159115,0.11323895528758968,0.16643554185805348,1.1
0.7632,0.72675,0.6261625873728467,0.10782839155228324,0.43552003166669206,0.11206430677715745,0.16477948047161997,1.11
0.7632,0.72675,0.6241200476769638,0.10692813700382016,0.4324464375737847,0.11090354332956492,0.16313989716309324,1.12
0.7632,0.72675,0.6220629856477293,0.10603404853989767,0.4293860992545297,0.10975647373091536,0.16151662797935626,1.13
0.7632,0.72675,0.6199916837906105,0.10514614020391155,0.4263391133526173,0.10862290975517847,0.15990951060148556,1.14
0.7632,0.72675,0.6179064238863446,0.104264423413404,0.42330557280261694,0.10750266612013033,0.1583183843290205,1.15
0.7632,0.72675,0.6158074869477307,0.10338890702783793,0.42028556689372276,0.10639556044366717,0.15674309006434897,1.16
0.7632,0.72675,0.613695153220116,0.10251959954389793,0.41727918127910013,0.10530141284142655,0.15518347025720558,1.17
0.7632,0.72675,0.6115697021093639,0.10165650767100115,0.41428649807566603,0.10422004613562,0.15363936891734054,1.18
0.7632,0.72675,0.6094314121051544,0.10079963464261084,0.41130759596974087,0.10315128610879473,0.15211063163226876,1.19
0.7632,0.72675,0.6072805607679279,0.09994898164178785,0.40834255024343463,0.10209496123238787,0.1505971055265803,1.2
0.7632,0.72675,0.6051174246890452,0.09910454786887328,0.4053914328344656,0.10105090262477537,0.1490986392468937,1.21
0.7632,0.72675,0.6029422794515459,0.09826633060538846,0.4024543123952882,0.10001894401030319,0.1476150829469937,1.22
0.7632,0.72675,0.6007553995915047,0.09743432527415227,0.39953125435153053,0.09899892167930072,0.14614628827315318,1.23
0.7632,0.72675,0.5985570585599842,0.09660852549561592,0.39662232095974065,0.09799067444907662,0.14469210834963986,1.24
0.7632,0.72675,0.5963475286855856,0.09578892314041484,0.3937275713644426,0.09699404362589685,0.14325239776440646,1.25
0.7632,0.72675,0.5941270811375959,0.09497550837813817,0.3908470616545017,0.0960088729679449,0.14182701255496608,1.26
0.7632,0.72675,0.5918959858917299,0.09416826976393301,0.38798084491858853,0.09503500864162973,0.1404158101935015,1.27
0.7632,0.72675,0.5896545117714124,0.09336719588422868,0.38512897129206386,0.09407229889215801,0.13901864953648543,1.28
0.7632,0.72675,0.5874029263298769,0.0925722736665826,0.3822914880199915,0.09312059432636863,0.13763539085054072,1.29
0.7632,0.72675,0.5851414957975049,0.09178348803380758,0.37946843951265685,0.09217974794924433,0.13626589580771467,1.3
0.7632,0.72675,0.5828704850797716,0.09100082259723515,0.3766598673951288,0.09124961501008001,0.1349100274571336,1.31
0.7632,0.72675,0.5805901577249022,0.09022425970205078,0.37386581055938417,0.0903300529678032,0.13356765021154393,1.32
0.7632,0.72675,0.5783007758921624,0.08945378046963529,0.37108630521573627,0.08942092145713197,0.1322386298340198,1.33
0.7632,0.72675,0.5760026003207847,0.08868936483691268,0.3683213849435689,0.08852208225557057,0.130922833424837,1.34
0.7632,0.72675,0.5736958902995289,0.08793099159270418,0.36557108074137606,0.08763339925124233,0.12962012940851314,1.35
0.7632,0.72675,0.5713809036368794,0.08717863841108865,0.3628354210761067,0.08675473841156049,0.12833038752101414,1.36
0.7632,0.72675,0.5690578966318758,0.08643228188176935,0.36011443193181464,0.08588596775273624,0.12705347879712706,1.37
0.7632,0.72675,0.5667271240502152,0.08569189765697431,0.3574081368602719,0.08502695728821062,0.12578927555521666,1.38
0.7632,0.72675,0.5643888391578162,0.08495746206092876,0.35471655706347377,0.08417757870923079,0.12453765134803049,1.39
0.7632,0.72675,0.5620432936095572,0.08422894994493908,0.3520397113920372,0.08333770575403522,0.1232984810010013,1.4
0.7632,0.72675,0.5596907374308635,0.08350633491765252,0.34937761639578263,0.08250721414186866,0.12207164059535298,1.41
0.7632,0.72675,0.5573314190089487,0.08278958980490332,0.3467302863787927,0.08168598146519411,0.12085700744595829,1.42
0.7632,0.72675,0.5549655850681703,0.08207868668050082,0.34409773344430344,0.08087388716085588,0.1196544600892816,1.43
0.7632,0.72675,0.5525934806460493,0.08137359689477293,0.34147996753891613,0.08007081248194291,0.11846387827147048,1.44
0.7632,0.72675,0.550215349069954,0.08067429110086437,0.3388769964961324,0.07927664047035232,0.11728514293659621,1.45
0.7632,0.72675,0.5478314319344485,0.07998073927879004,0.33628882607921035,0.07849125593005336,0.11611813621504313,1.46
0.7632,0.72675,0.5454419690793049,0.07929291075724364,0.333715460023343,0.07771454540105144,0.1149627414120469,1.47
0.7632,0.72675,0.5430471985681801,0.0786107742331609,0.33115690007715853,0.07694639713405259,0.1138188429963816,1.48
0.7632,0.72675,0.5406473566720176,0.07793429798458731,0.32861314605469255,0.07618670102807687,0.11268632658415556,1.49
0.7632,0.72675,0.5382426778735997,0.0772634510675703,0.3260841959429167,0.07543534837836947,0.11156507889733489,1.5
0.7632,0.72675,0.5358333948073294,0.0765982013604412,0.32357004582896287,0.07469223223320008,0.11045498780361643,1.51
0.7632,0.72675,0.5334197382513051,0.07593851609152302,0.32107068996839644,0.07395724727149593,0.10935594229238153,1.52
0.7632,0.72675,0.5310019371141201,0.07528436207867789,0.31858612083650945,0.07323028973637212,0.10826783245816822,1.53
0.7632,0.72675,0.528580218417831,0.07463570575013782,0.3161163291665928,0.07251125741115255,0.1071905494898718,1.54
0.7632,0.72675,0.5261548072816022,0.07399251316368773,0.31366130398756453,0.07180004959597606,0.10612398566007882,1.55
0.7632,0.72675,0.523725926906027,0.07335475002420018,0.31122103266095397,0.07109656708498747,0.10506803431453474,1.56
0.7632,0.72675,0.5212937985581256,0.0727223816995219,0.308795500917242,0.07040071214411378,0.10402258986174497,1.57
0.7632,0.72675,0.5188586415570196,0.07209537323471242,0.3063846928915573,0.06971238848942543,0.10298754776270937,1.58
0.7632,0.72675,0.516420673260283,0.07147368936463439,0.3039885911587284,0.06903150126608255,0.10196280452079036,1.59
0.7632,0.72675,0.5139801090455074,0.07085729474965469,0.30160717679202814,0.06835795697614103,0.10094825766408869,1.6
0.7632,0.72675,0.5115371622822863,0.07024615463173127,0.2992404294669708,0.06769166330981827,0.09994380571363355,1.61
0.7632,0.72675,0.5090920443536505,0.06964023348204892,0.2968883273471739,0.06703252943918285,0.09894934821979472,1.62
0.7632,0.72675,0.506644964632845,0.06903949551229732,0.2945508471715445,0.06638046588315742,0.09796478573554092,1.63
0.7632,0.72675,0.50419613047087,0.068443904769261,0.29222796429588205,0.06573538446862279,0.09699001980391367,1.64
0.7632,0.72675,0.5017457471866491,0.0678534251474897,0.2899196527251463,0.06509719831058039,0.0960249529483582,1.65
0.7632,0.72675,0.4992940180578657,0.06726802040072162,0.28762588514512344,0.06446582179280745,0.09506948866317401,1.66
0.7632,0.72675,0.4968411374302674,0.06668769077529933,0.285346739511076,0.06384121944790282,0.09412360065221148,1.67
0.7632,0.72675,0.49438736077159556,0.06611231764273359,0.2830819656227436,0.06322319287995892,0.09318703558214952,1.68
0.7632,0.72675,0.4919328223528625,0.06554191250351232,0.2808316479600676,0.06261173212215188,0.09225979561383815,1.69
0.7632,0.72675,0.48947763419569296,0.06497645476066449,0.2785957692662676,0.062006790520527745,0.09134182754338017,1.7
0.7632,0.72675,0.4870222962470583,0.06441584937362986,0.27637424147709316,0.061408162035938116,0.09043289339971891,1.71
0.7632,0.72675,0.4845666534449735,0.06386012567410941,0.2741670913717558,0.06081591066301795,0.089533066956234,1.72
0.7632,0.72675,0.48211096187379204,0.06330923359366059,0.27197426879814396,0.06022993174734357,0.08864222600944952,1.73
0.7632,0.72675,0.4796554514031876,0.06276312859504607,0.26979573021610664,0.059650131090183245,0.08776026095706246,1.74
0.7632,0.72675,0.4772003444235838,0.06222176771912412,0.2676314339719361,0.05907641747589472,0.08688706579198169,1.75
0.7632,0.72675,0.47474586117943224,0.0616851083371644,0.26548133850606925,0.05850870061677333,0.08602253550317358,1.76
0.7632,0.72675,0.4722921544304795,0.06115311821093647,0.2633454052195203,0.05794691940611097,0.08516659640278164,1.77
0.7632,0.72675,0.4698393785877369,0.060625764847967535,0.26122359544086204,0.057391012023177625,0.08431917403651097,1.78
0.7632,0.72675,0.4673877093402689,0.06010301247964091,0.2591158695651916,0.05684090744642079,0.08348018407381075,1.79
0.7632,0.72675,0.46493732075445,0.0595848251139026,0.2570221862537249,0.05629653554501329,0.08264954270644154,1.8
0.7632,0.72675,0.46248838192411157,0.05907116607400131,0.2549424988544027,0.05575782891765091,0.08182716772672574,1.81
0.7632,0.72675,0.4600410647859729,0.05856199907463891,0.2528767637528559,0.05522471860251448,0.08101297601191718,1.82
0.7632,0.72675,0.45759554141813696,0.058057287876741324,0.25082493758447527,0.0546971355455538,0.08020688440283989,1.83
0.7632,0.72675,0.45515197390074863,0.05755699670544665,0.24878697309156977,0.05417501517469549,0.0794088135830993,1.84
0.7632,0.72675,0.45271052291776565,0.05706108985071893,0.2467628224727905,0.053658293543761795,0.07861868477293459,1.85
0.7632,0.72675,0.45027135320547046,0.05656953141436993,0.2447524395047138,0.05314690488996156,0.07783641763504712,1.86
0.7632,0.72675,0.44783462023839976,0.05608228601876844,0.24275577468012816,0.05264078741694061,0.07706193528238771,1.87
0.7632,0.72675,0.4454004929341409,0.055599317530715765,0.24077278325810775,0.05213987357122134,0.07629515582000922,1.88
0.7632,0.72675,0.44296911160821845,0.055120591424593884,0.23880341035675479,0.05164410804845102,0.07553600800800216,1.89
0.7632,0.72675,0.4405406364947596,0.05464607205584934,0.23684760815830203,0.05115342701275479,0.07478441318563045,1.9
0.7632,0.72675,0.43811521808076587,0.054175724487946525,0.23490532590768584,0.05066777048332474,0.07404029615747357,1.91
0.7632,0.72675,0.43569300259373994,0.05370951406864433,0.23297651148495022,0.050187080214062436,0.0733035832684383,1.92
0.7632,0.72675,0.4332741378650736,0.05324740597725893,0.23106111308531962,0.0497112974280319,0.07257420034695886,1.93
0.7632,0.72675,0.4308587689021442,0.05278936556656115,0.22915907795044427,0.0492403645283517,0.07185207425824777,1.94
0.7632,0.72675,0.4284470378883145,0.05233535836277649,0.2272703523684002,0.04877422509819495,0.07113713290429581,1.95
0.7632,0.72675,0.4260390841829329,0.051885350065585104,0.22539488167368932,0.048312823900789365,0.070429305223872,1.96
0.7632,0.72675,0.4236350443213333,0.05143930654812185,0.22353261024723914,0.047856106879417194,0.06972852119252365,1.97
0.7632,0.72675,0.4212350555930008,0.05099719399731485,0.22168348399667778,0.047404018910981865,0.0690347101149588,1.98
0.7632,0.72675,0.41883925454983084,0.05055897885537831,0.21984744932230496,0.0469565047425482,0.06834780133695373,1.99
0.7632,0.72675,0.4164477725160546,0.050124627643707884,0.21802445000470982,0.046513511810287934,0.06766772638816303,2.0
0.7632,0.72675,0.4140607383722048,0.04969410707207022,0.21621442913453057,0.046074988491658586,0.06699441765352056,2.01
0.7632,0.72675,0.4116782785553265,0.04926738403861122,0.21441732911260075,0.04564088410527081,0.06632780837313836,2.02
0.7632,0.72675,0.40930051705897774,0.048844425629856074,0.2126330916499498,0.04521114891088849,0.0656678326423069,2.03
0.7632,0.72675,0.4069275754332288,0.0484251991207092,0.21086165776780233,0.044785734109428564,0.06501442541149483,2.04
0.7632,0.72675,0.4045595759453932,0.048009672047073605,0.20910296987557708,0.04436458993998647,0.06436752103491784,2.05
0.7632,0.72675,0.4021966415249391,0.047597812204585074,0.2073569717346698,0.04394766571300227,0.06372705329583499,2.06
0.7632,0.72675,0.39983888980603377,0.04718958751173698,0.20562360454176787,0.04353491339705574,0.06309295814225863,2.07
0.7632,0.72675,0.39748643635467296,0.04678496608402492,0.20390280905050306,0.04312628567591354,0.06246517220503104,2.08
0.7632,0.72675,0.3951393946926429,0.04638391623449747,0.2021945255872048,0.042721735934103534,0.06184363278682186,2.09
0.7632,0.72675,0.3927978762975192,0.04598640647375592,0.2004986940508994,0.04232121825691458,0.061228277862127714,2.1
0.7632,0.72675,0.3904619906026675,0.04559240550995449,0.19881525391331092,0.04192468743039672,0.06061904607727253,2.11
0.7632,0.72675,0.3881318453940365,0.04520188233576739,0.1971441449335654,0.04153209849229227,0.060015876462812,2.12
0.7632,0.72675,0.3858075469994116,0.044814806269868536,0.19548530749907464,0.04114340651784952,0.05941870829636323,2.13
0.7632,0.72675,0.38348919924077524,0.044431146727315046,0.19383868073852625,0.0407585678054827,0.05882748186193208,2.14
0.7632,0.72675,0.38117690394329906,0.044050873331105654,0.19220420343868078,0.04037753930072355,0.05824213808099689,2.15
0.7632,0.72675,0.37887076094834393,0.04367395591503001,0.19058181406778804,0.04000027858150765,0.05766261850308534,2.16
0.7632,0.72675,0.3765708681134608,0.04330036452366881,0.18897145077558788,0.03962674385817451,0.05708886530577466,2.17
0.7632,0.72675,0.37427732131239,0.042930069412393676,0.18737305139330943,0.039256893973467454,0.05652082129469138,2.18
0.7632,0.72675,0.371990213946809,0.04256304098697849,0.18578655277688955,0.03889068883430591,0.055958430184364076,2.19
0.7632,0.72675,0.3697096414741598,0.04219925036361662,0.18421189689766296,0.03852808540773313,0.05540163399372919,2.2
0.7632,0.72675,0.36743569280124433,0.04183866830445121,0.18264901926529922,0.038169045331738635,0.05485037799670126,2.21
0.7632,0.72675,0.3651684566946535,0.04148126601043907,0.18109785755090907,0.037813529246382586,0.054304607034770254,2.22
0.7632,0.72675,0.3629080199665463,0.04112701489696167,0.1795583491466117,0.03746149839814929,0.05376426656057671,2.23
0.7632,0.72675,0.3606544674852921,0.040775886595141315,0.17803043117985062,0.03711291463053556,0.05322930263178975,2.24
0.7632,0.72675,0.35840788218611397,0.040427852953157616,0.17651404052771025,0.03676774037463933,0.05269966190498534,2.25
0.7632,0.72675,0.3561683455935562,0.040082886049010884,0.17500911431201116,0.03642593831406401,0.05217529140391104,2.26
0.7632,0.72675,0.35393593868523493,0.03974095821091875,0.17351559071498532,0.03608747083265994,0.05165613813731405,2.27
0.7632,0.72675,0.35171073945739717,0.039402041963946935,0.17203340669682357,0.035752301560963005,0.051142150170613986,2.28
0.7632,0.72675,0.3494928240013372,0.039066110055162126,0.17056249901111803,0.03542039468861164,0.050633276149986625,2.29
0.7632,0.72675,0.34728226661802397,0.03873313545727403,0.16910280431685443,0.03509171488876894,0.05012946525040628,2.3
0.7632,0.72675,0.34507913983291355,0.038403091370044856,0.16765425919664634,0.03476622730605684,0.049630667167685084,2.31
0.7632,0.72675,0.3428835144107644,0.03807595122169903,0.1662168001749697,0.034443897544490405,0.0491368321105126,2.32
0.7632,0.72675,0.34069545937045015,0.037751688670332746,0.16479036373639697,0.03412469165541205,0.04864791079249513,2.33
0.7632,0.72675,0.3385150419997742,0.037430277605323636,0.16337488634383185,0.0338085761254258,0.0481638544241953,2.34
0.7632,0.72675,0.3363423278702831,0.03711169214874032,0.1619703044567433,0.0334955178643315,0.04768461470517142,2.35
