Time,pRaf_cyto,pMEK_cyto,pERK_cyto,pMEK_nuc,pERK_nuc,Ca,CaM_memb,numTissuePos,numCytoToNucVolRatio,numCaInputBaseline,numCaInputAmp,numCaMInputBaseline,numCaMInputAmp,numHillCoeff,numHillWeight,numHillMax,numHillTau,numHillEC50,numMEKCytoToNucParam,numMEKNucToCytoParam,numERKCytoToNucParam,numERKNucToCytoParam,numHillBeta,numHillK,funcHillCaToRaf,funcHillCaMToRaf,funcHillERKToRaf,funcHillRafToMEK,funcHillMEKToERKCyto,funcHillMEKToERKNuc,funcHillERKToERKNuc,numTotalRafInputs,c,n
0.1,0.45241870755519614,0.7728145959687107,0.7095253302722303,0.35288943637727666,0.20103024813966341,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.16322421425262643,0.44779909112717553,0.7928235772891445,0.33337458574012024,0.16322421425262643,0.0,1.0,0.5
0.11,0.44791706579972534,0.7699113926442414,0.7102776784060484,0.3485379157076038,0.20084544144943534,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.16302755603100239,0.4426500371125679,0.7899426823158571,0.3283699773893847,0.16302755603100239,0.0,1.0,0.5
0.12,0.44346021636325844,0.7669784085995529,0.7109936207318142,0.3442477683908628,0.2006154278040859,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.16278284779899962,0.4375479253303581,0.787027112597629,0.32343845023270096,0.16278284779899962,0.0,1.0,0.5
0.13,0.4390477135669074,0.7640165496564263,0.7116731801164593,0.34001804652613116,0.2003418451832557,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1624918682414633,0.4324926099582542,0.7840776210005479,0.31857916243476864,0.1624918682414633,0.0,1.0,0.5
0.14,0.4346791160740451,0.7610267089497142,0.7123163864556464,0.3358478168993094,0.2000262912318082,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1621563581078461,0.42748393864316736,0.7810949532801722,0.3137912708653548,0.1621563581078461,0.0,1.0,0.5
0.15,0.43035398701363786,0.7580097665420805,0.7129232768975531,0.3317361615372057,0.19967032002014012,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.16177801609706877,0.4225217528569516,0.7780798477527829,0.30907393250885934,0.16177801609706877,0.0,1.0,0.5
0.16,0.42607189382088473,0.7549665898416832,0.7134938953963884,0.3276821768898026,0.19927544548224457,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.16135850190416529,0.4176058879271975,0.7750330357585425,0.30442630427465606,0.16135850190416529,0.0,1.0,0.5
0.17,0.4218324081827895,0.751898033721811,0.7140282925147075,0.3236849735217311,0.1988431423750498,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.16089943668245016,0.4127361731869102,0.7719552418215955,0.2998475433705755,0.16089943668245016,0.0,1.0,0.5
0.18,0.41763510598373316,0.7488049406405208,0.7145265252257257,0.3197436758037443,0.19837484723775808,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1604024035537633,0.40791243212292483,0.7688471838033597,0.2953368076545362,0.1604024035537633,0.0,1.0,0.5
0.19,0.4134795673256052,0.7456881406471207,0.7149886570840661,0.31585742209968815,0.197871958320626,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.15986894706948931,0.40313448260873513,0.765709572935219,0.2908932565310968,0.15986894706948931,0.0,1.0,0.5
0.2,0.4093653769632741,0.7425484507583175,0.7154147604489097,0.31202536771369477,0.19733582977289754,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.159300566630897,0.3984021376139549,0.7625431132072955,0.28651605497493315,0.159300566630897,0.0,1.0,0.5
0.21,0.4052921235546357,0.7393866761334098,0.7158049128493713,0.3082466799594072,0.19676778221572414,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.158698727328203,0.39371520454913705,0.7593485025621485,0.28220436852510355,0.158698727328203,0.0,1.0,0.5
0.22,0.40125939975898134,0.7362036099620354,0.716159197541855,0.3045205388668876,0.19616910158955242,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.15806485836445458,0.3890734855837911,0.7561264327898544,0.27795736471416244,0.15806485836445458,0.0,1.0,0.5
0.23,0.3972668022681157,0.7330000334539819,0.7164777037350926,0.30084613744260297,0.19554103893104546,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.15740035250066275,0.38447677788575724,0.7528775895183732,0.273774213962152,0.15740035250066275,0.0,1.0,0.5
0.24,0.39331393176066093,0.7297767159455718,0.7167605264356037,0.29722268141892466,0.194884811211735,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.15670656665564556,0.3799248737705876,0.7496026523154681,0.2696540898669226,0.15670656665564556,0.0,1.0,0.5
0.25,0.38940039285635997,0.7265344150060482,0.7170077662931575,0.29364938900362936,0.19420160217667404,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.15598482253150864,0.3754175608491749,0.74630229478513,0.26559616947525544,0.15598482253150864,0.0,1.0,0.5
0.26,0.385525794217993,0.7232738764542302,0.7172195302880537,0.2901254917358998,0.1934925608457554,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.15523640479638723,0.3709546223436109,0.7429771845671095,0.2615996347893497,0.15523640479638723,0.0,1.0,0.5
0.27,0.3816897485216884,0.7199958344551671,0.7173959316678774,0.2866502343558218,0.1927588020988873,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1544625614981507,0.36653583724962424,0.7396279834121219,0.25766367312812105,0.1544625614981507,0.0,1.0,0.5
0.28,0.3778918721607444,0.7167010117787896,0.7175370883644683,0.2832228726762591,0.19200141148087715,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1536645089444069,0.36216098019002146,0.7362553474179884,0.25378747521120043,0.1536645089444069,0.0,1.0,0.5
0.29,0.3741317853343874,0.7133901198245616,0.7176431236061728,0.27984267434023397,0.1912214439110731,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1528434301642556,0.3578298217095428,0.732859927022581,0.2499702365000138,0.1528434301642556,0.0,1.0,0.5
0.3,0.3704091120068658,0.7100638587249553,0.7177141657906184,0.2765089186063277,0.19041992444618105,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.15200047555662327,0.35354212841837096,0.7294423670723337,0.246211157417131,0.15200047555662327,0.0,1.0,0.5
0.31,0.36672347986586384,0.706722917449338,0.717750348353614,0.27322089612899236,0.18959784905383337,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1511367635651454,0.3492976631327935,0.7260033068867571,0.2425094435431668,0.1511367635651454,0.0,1.0,0.5
0.32,0.36307452029580606,0.7033679739095856,0.7177518097206284,0.2699779088577484,0.1887561850672664,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.15025338103235217,0.34509618503091044,0.7225433803204956,0.2388643059310258,0.15025338103235217,0.0,1.0,0.5
0.33,0.35946186848862577,0.6999996950816298,0.7177186940205854,0.2667792710339135,0.18789586869608188,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.14935138048368274,0.3409374499644045,0.719063215837812,0.23527496263367967,0.14935138048368274,0.0,1.0,0.5
0.34,0.35588516321026126,0.6966187370870995,0.717651149890467,0.2636243074386128,0.1870178099099199,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.14843178516319172,0.33682121037168233,0.7155634365420257,0.23174063712604873,0.14843178516319172,0.0,1.0,0.5
0.35,0.3523440467826018,0.6932257452999352,0.717549330474713,0.26051235336097517,0.1861228927080618,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.14749558922761327,0.33274721543696995,0.7120446602268812,0.22826055865140482,0.14749558922761327,0.0,1.0,0.5
0.36,0.3488381650750061,0.689821354454114,0.717413393477706,0.257442754642752,0.18521197518404448,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1465437577390076,0.3287152112581575,0.7085074994255228,0.22483396263669858,0.1465437577390076,0.0,1.0,0.5
0.37,0.3453671674653359,0.6864061887478395,0.717243501047199,0.25441486747954284,0.1842858902431303,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1455772273519319,0.32472494097726984,0.7049525614524159,0.22146009081999418,0.1455772273519319,0.0,1.0,0.5
0.38,0.34193070680098975,0.6829808619477344,0.7170398196577432,0.25142805822202097,0.18334544631977617,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.14459690700867917,0.320776144908649,0.7013804484420105,0.2181381913642805,0.14459690700867917,0.0,1.0,0.5
0.39,0.3385284394514722,0.67954597747152,0.7168025204434069,0.24848170390399896,0.18239142551104892,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.14360367595319942,0.31686856076993014,0.6977917573618055,0.21486751976419288,0.14360367595319942,0.0,1.0,0.5
0.4,0.3351600252321908,0.6761021285009583,0.7165317788984313,0.2455751917479735,0.18142458534529718,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1425983855497158,0.31300192376256636,0.6941870800539166,0.21164733859880847,0.1425983855497158,0.0,1.0,0.5
0.41,0.3318251273401191,0.6726498980920038,0.7162277746361319,0.24270791876489906,0.1804456602158212,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.14158186075185497,0.30917596666371056,0.6905670032710113,0.20847691737981064,0.14158186075185497,0.0,1.0,0.5
0.42,0.3285234122694806,0.6691898592896516,0.7158906910497338,0.23987929119531418,0.17945536337856483,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.14055490215589125,0.3053904198929243,0.6869321087145931,0.20535553221548,0.14055490215589125,0.0,1.0,0.5
0.43,0.3252545498236126,0.6657225752201835,0.7155207154452913,0.2370887247141811,0.17845438623466056,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.13951828523777562,0.3016450116868857,0.683282973047085,0.20228246630833221,0.13951828523777562,0.0,1.0,0.5
0.44,0.32201821307728135,0.6622485991950577,0.7151180389314088,0.23433564424229225,0.17744339901170392,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.13847276105167725,0.2979394682147834,0.6796201679136878,0.1992570100044426,0.13847276105167725,0.0,1.0,0.5
0.45,0.3188140783483937,0.6587684748122291,0.7146828563468177,0.23161948382835834,0.17642305117148488,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.13741905665001888,0.2942735137020625,0.6759442599592858,0.1962784609094744,0.13741905665001888,0.0,1.0,0.5
0.46,0.315641825309158,0.6552827360191209,0.714215366744949,0.22893968757785677,0.1753939677528325,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1363578713205787,0.2906468707110796,0.6722558108026038,0.19334612513755442,0.1363578713205787,0.0,1.0,0.5
0.47,0.3125011367743644,0.6517919072644393,0.7137157725900062,0.22629570815877326,0.1743567551274317,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1352898825513619,0.28705926004982707,0.6685553771021955,0.19045931589135473,0.1352898825513619,0.0,1.0,0.5
0.48,0.30939169866909205,0.6482965036006402,0.713184279669613,0.22368700665413785,0.17331200152534376,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.13421574657852312,0.283510400883899,0.6648435105686893,0.18761735351686695,0.13421574657852312,0.0,1.0,0.5
0.49,0.30631320003601836,0.6447970307755193,0.7126210971658917,0.2211130527119502,0.1722602764063928,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.13313609775332144,0.28000001089118115,0.6611207579637289,0.1848195658714583,0.13313609775332144,0.0,1.0,0.5
0.5,0.30326533300338104,0.6412939853346391,0.71202643756983,0.21857332439996183,0.1712021309789648,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.13205154909783862,0.276527806369067,0.657387661108754,0.1820652883585294,0.13205154909783862,0.0,1.0,0.5
0.51,0.30024779275348984,0.6377878547236221,0.7114005165981924,0.21606730806475236,0.17013809870312752,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1309626928472586,0.27309350233986446,0.6536447568921668,0.17935386395778147,0.1309626928472586,0.0,1.0,0.5
0.52,0.2972602774917883,0.6342791173903075,0.7107435531129804,0.2135944981951007,0.16906869577806993,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1298701009785039,0.2696968126543931,0.6498925772750015,0.1766846432513789,0.1298701009785039,0.0,1.0,0.5
0.53,0.2943024884164658,0.6307682428867719,0.7100557690434376,0.21115439728965044,0.16799442161386208,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.12877432572505013,0.26633745009377674,0.6461316492952143,0.17405698444627932,0.12877432572505013,0.0,1.0,0.5
0.54,0.29137412971628956,0.627255691937859,0.7093373893643276,0.20874651591510693,0.16691575831881195,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1276758990921133,0.26301512650080805,0.6423624950348913,0.17147025359282422,0.1276758990921133,0.0,1.0,0.5
0.55,0.28847490860084496,0.623741916471172,0.7085886421386147,0.2063703729831472,0.16583316905583242,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.12657533123488257,0.2597295529453838,0.6385856315446318,0.16892382502658768,0.12657533123488257,0.0,1.0,0.5
0.56,0.28560453514378653,0.6202273598729935,0.7078097581985611,0.20402549476939325,0.164747102948698,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.1254731155021419,0.25648043967549733,0.6348015710097271,0.16641708045304687,0.1254731155021419,0.0,1.0,0.5
0.57,0.282762722305828,0.6167124570280715,0.7070009711772847,0.20171141514270646,0.16365799369940343,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.124369727069034,0.2532674962699157,0.6310108206839461,0.16394940932748486,0.124369727069034,0.0,1.0,0.5
0.58,0.27994918591434936,0.613197634412225,0.7061625174575688,0.19942767550309856,0.1625662597278274,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.12326562312819414,0.25009043173909334,0.6272138828790863,0.16152020891271815,0.12326562312819414,0.0,1.0,0.5
0.59,0.27716364463830695,0.6096833101911425,0.7052946361130243,0.19717382468860484,0.16147230447950062,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.12216124325460416,0.24694895461833596,0.6234112549605741,0.15912888429619296,0.12216124325460416,0.0,1.0,0.5
0.6,0.2744058199637887,0.6061698943189263,0.7043975688519881,0.19494941888710945,0.16037651671427283,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.12105700975338202,0.24384277305928648,0.6196034293423008,0.15677484840535297,0.12105700975338202,0.0,1.0,0.5
0.61,0.27167543617021905,0.6026577886363821,0.7034715599641572,0.19275402155312296,0.15927927077587772,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.11995332799053104,0.24077159491974687,0.6157908934807956,0.15445752202146462,0.11995332799053104,0.0,1.0,0.5
0.62,0.2689722203068401,0.5991473869689877,0.7025168562679566,0.19058720332644433,0.15818092685296709,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.11885058671729228,0.2377351278514248,0.6119741298687612,0.1521763337888517,0.11885058671729228,0.0,1.0,0.5
0.63,0.26629590198201286,0.5956390751898287,0.7015337060429109,0.1884485403981767,0.15708183658730965,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.11774916375000338,0.2347330791754996,0.6081536159902318,0.14993071858966575,0.11774916375000338,0.0,1.0,0.5
0.64,0.26364621344490846,0.592133231336301,0.700522359545534,0.18633761530102066,0.15598234032778488,0.7632,0.72675,0.5,2.357142857142857,0.754,0.092,0.363,0.485,1.4,1.0,1.0,1.0,0.5,0.05,0.5,0.01,0.01,2.56,1.37,0.7832635596954985,0.7465219306525684,0.11664942324248065,0.23176515608492612,0.6043298243339672,0.1477201184739934,0.11664942324248065,0.0,1.0,0.5
