_1_task1,l_1_task1,m_2_task1,n_3_task1
64.5,0.0900694092620323,0.38919949574314716,0.5010685808791139
65.0,0.09088188286521513,0.38552463136674153,0.5035844647884357
65.5,0.09172973154048629,0.38175462440093755,0.506157828247696
66.0,0.09261490604078089,0.3778868782168947,0.5087897739463995
66.5,0.09353961106544277,0.3739188716935545,0.5114812930216287
67.0,0.09450635627618015,0.3698482406803913,0.51423324445862
67.5,0.0955176058106704,0.3656723774615016,0.5170464780242618
68.0,0.09657592950107999,0.3613885689640153,0.5199217251346414
68.5,0.09768421418713139,0.35699435056633955,0.5228596250463137
69.0,0.0988455406403865,0.3524873143565051,0.5258607006909811
69.5,0.10006321410078178,0.3478651528014227,0.5289252987820322
70.0,0.10134078991959447,0.3431257014189097,0.5320536154393546
70.5,0.10268204018895706,0.338266903511487,0.5352455820941202
71.0,0.10409097895986766,0.3332868349152787,0.5385009528920545
71.5,0.10557189835669092,0.32818382539165397,0.5418191137855536
72.0,0.10712932281481925,0.3229563216029085,0.5451992612702795
72.5,0.10876817225384355,0.3176033146885053,0.5486400646735895
73.0,0.11049358020613914,0.31212387526307656,0.5521399993104935
73.5,0.11231112235067027,0.30651784608340454,0.5556968248808104
74.0,0.11422662092890369,0.3007852256855722,0.5593080522174259
74.5,0.11624626540819549,0.29492685447731004,0.5629703162635145
75.0,0.11837655091773461,0.288943884316995,0.5666799085072233
75.5,0.12062426276953632,0.28283841944221083,0.5704321158659006
76.0,0.12299651791532859,0.27661303098007883,0.5742217484834221
76.5,0.12550070137145766,0.2702714922240838,0.5780424863956035
77.0,0.12814449815577497,0.2638181780152742,0.5818873778593935
77.5,0.13093579407968764,0.2572588961603653,0.5857482047596952
78.0,0.1338826943083691,0.25060020381143383,0.5896159609438809
78.5,0.13699329664346446,0.24385012363261932,0.5934802846175097
79.0,0.14027578613172062,0.23701760330409025,0.5973298879188532
79.5,0.1437380548992105,0.23011294431464488,0.6011521470622431
80.0,0.1473878065384847,0.22314717236498907,0.6049334865153856
80.5,0.15123170036289577,0.216132157760353,0.6086591886172725
81.0,0.15527713973967236,0.20908274142635336,0.6123134343197786
81.5,0.15953079082970195,0.20201491413869915,0.615879185283007
82.0,0.16399779962110103,0.1949446301521107,0.6193384319135057
82.5,0.16868149254177428,0.18788760685891842,0.6226726030992265
83.0,0.17358515254634926,0.18086223749461497,0.6258626097618434
83.5,0.17871052575217816,0.17388729186405286,0.6288889031377167
84.0,0.1840566114309738,0.16697994944337669,0.6317319804725198
84.5,0.189620819803507,0.16015756420646932,0.6343728823305392
85.0,0.1953999906900929,0.15343932791411014,0.6367931174663038
85.5,0.2013888409016797,0.1468436893299963,0.6389747958491517
86.0,0.2075781267718699,0.14038497902147853,0.640901498627339
86.5,0.21395781531740654,0.1340781950241238,0.6425586903091984
87.0,0.22051696327795706,0.12793860864489537,0.6439335598026901
87.5,0.2272416645049261,0.12197802602817205,0.645015383332061
88.0,0.23411605199140512,0.11620588073584168,0.6457960155577843
88.5,0.24112381899885002,0.11063128637350975,0.6462699510239307
89.0,0.24824740397102052,0.1052612831688743,0.6464342792329404
89.5,0.2554679169243414,0.10010029711429556,0.6462887984901904
90.0,0.2627658910849059,0.09515088539059971,0.6458360875133891
90.5,0.27012219963122636,0.09041488908383787,0.6450812761989606
91.0,0.2775173508699119,0.08589199390246312,0.6440318461851765
91.5,0.284931622736714,0.08157958261110652,0.6426975984697033
92.0,0.29234637493830057,0.07747468473954096,0.6410903685964975
92.5,0.29974384587644276,0.07357353244441252,0.6392236182564521
93.0,0.30710658333735985,0.0698704678438051,0.6371122285463732
93.5,0.31441820684479815,0.06635913298165703,0.6347722925885794
94.0,0.3216638393580757,0.0630331684908982,0.6322207550130093
94.5,0.3288298019174107,0.059885771567922054,0.6294750682450656
95.0,0.3359033307731547,0.05690927875472758,0.6265529818502673
95.5,0.34287286534412437,0.05409570481984632,0.6234723941808157
96.0,0.34972845036639044,0.05143753182030221,0.6202510815043821
96.5,0.35646133678135666,0.04892720847299111,0.6169064602028181
97.0,0.36306389832039315,0.04655715194949093,0.6134554359633858
97.5,0.369529619509007,0.044319870123478884,0.6099143002922672
98.0,0.3758530885945649,0.04220809363105612,0.6062986447801785
98.5,0.38202992756877463,0.040214813748196,0.6026232734938811
99.0,0.38805667227828566,0.03833328980585964,0.5989021231748755
99.5,0.39393076882977174,0.03655705517901641,0.5951482700843111
100.0,0.39965042953105495,0.034879936519561096,0.5913738716639486
100.5,0.4052146300564986,0.03329606557112758,0.5875901991312952
101.0,0.4106230216265158,0.03179988074130698,0.5838076080838368
101.5,0.41587576063617143,0.030386116028915337,0.580035554530839
102.0,0.4209735767624826,0.029049798869998027,0.5762826442562888
102.5,0.42591764364456747,0.027786248196566513,0.5725566385527525
103.0,0.4307095061831919,0.026591058999699716,0.5688645449558265
103.5,0.43535110186828796,0.0254600978774425,0.5652126008359486
104.0,0.4398446633304882,0.024389488692074506,0.5616063436496875
104.5,0.4441926518550936,0.023375585522283433,0.5580506756656608
105.0,0.4483977847115651,0.022414980327149607,0.5545498494562546
105.5,0.4524629383500532,0.021504473789985414,0.5511075583608085
106.0,0.45639108650424626,0.020641050720322164,0.5477270332471352
106.5,0.4601854421397513,0.019821930536294774,0.54441086024158
107.0,0.463849242002366,0.019044490165448263,0.5411612677814882
107.5,0.46738581463390316,0.01830628720631987,0.5379800392927339
108.0,0.4707985103602595,0.017605024376154174,0.5348686193564495
108.5,0.4740906890520305,0.01693854683670512,0.5318281297299191
109.0,0.4772657343995049,0.016304828990752727,0.5288593644682628
109.5,0.4803270238753393,0.015701980850677734,0.5259628515072975
110.0,0.48327794705723304,0.015128244151349609,0.5231388411715062
110.5,0.4861218694028671,0.01458198117433995,0.5203873611941396
111.0,0.4888621344843896,0.014061665243056727,0.5177082234297274
111.5,0.49150201516034053,0.013565839046393146,0.51510106770601
112.0,0.4940447422251627,0.01309314362512751,0.5125653707474388
112.5,0.49649347520075027,0.012642288491600697,0.51010047782743
113.0,0.4988513290851078,0.012212076656171644,0.5077056051798998
113.5,0.501121344616311,0.011801377847246618,0.5053798738677359
114.0,0.5033065183729891,0.011409154759829558,0.5031222980345195
114.5,0.50540977469455,0.011034433262464489,0.5009318162404692
115.0,0.5074339641457478,0.010676295232433786,0.4988072865688184
115.5,0.5093818567376155,0.01033386625008832,0.49674750810919904
116.0,0.5112561373236814,0.010006308927024277,0.49475122767939494
116.5,0.5130594216997657,0.009692838999663389,0.4928171570915668
117.0,0.5147942440043595,0.009392709357366963,0.4909439786919256
117.5,0.5164630888574493,0.009105250767118917,0.48913035613898465
118.0,0.5180683638566449,0.008829831481567747,0.48737493263545817
118.5,0.5196124168039632,0.008565878844347731,0.48567633786783365
119.0,0.521097496794194,0.00831281441949972,0.48403317970440085
119.5,0.5225257752418027,0.00807008363059395,0.4824440600239905
120.0,0.5238993503530729,0.007837157683650122,0.48090758530117317
120.5,0.5252202644833854,0.007613555361015418,0.4794223763870367
121.0,0.5264905034846937,0.007398841387422945,0.47798706494189314
121.5,0.5277119828507466,0.007192600417365859,0.4766002883315297
122.0,0.5288865452761552,0.006994429048940094,0.47526069120884173
122.5,0.5300159541636028,0.0068039206306201765,0.47396692767624476
123.0,0.5311019184756216,0.00662069950351714,0.47271767762254047
123.5,0.5321461028469533,0.006444435105029115,0.47151164735690004
124.0,0.5331501172994821,0.006274822995963979,0.47034756266938715
124.5,0.5341155132949668,0.006111574875717974,0.46922416735681816
125.0,0.5350437653681587,0.005954385200296242,0.46814021626112734
125.5,0.5359362875067474,0.0058029509771729305,0.46709448995125874
126.0,0.5367944560526051,0.005657005583816437,0.4660858032835685
126.5,0.5376196093530285,0.005516316700673034,0.46511300065463634
127.0,0.5384130461936992,0.005380681065585193,0.46417495363234323
127.5,0.5391760015306335,0.005249883851418893,0.4632705462056921
128.0,0.53990964249616,0.005123685523719616,0.46239868108156795
128.5,0.5406150951475134,0.005001860346800059,0.4615582940463211
129.0,0.541293457296512,0.004884215398354882,0.4607483557940499
129.5,0.541945804762503,0.004770598541604582,0.45996787208152085
130.0,0.5425731757531486,0.004660874176156962,0.45921586752241395
130.5,0.5431765286533318,0.0045548494086882045,0.45849137330610973
131.0,0.5437567896970988,0.004452346705129936,0.457793453611044
131.5,0.5443148691919375,0.0043532264074135196,0.45712121097032216
132.0,0.5448516508491352,0.004257370526452355,0.45647377357575575
132.5,0.5453679642864903,0.004164635816250343,0.4558502826331481
133.0,0.5458646013665157,0.004074875657688883,0.4552499044041011
133.5,0.5463423395883708,0.00398797578130747,0.4546718390836503
134.0,0.5468019343835948,0.003903841476715563,0.4541153119089588
134.5,0.5472440952086451,0.003822356927907341,0.45357956159393764
135.0,0.5476694951995129,0.0037433968133739393,0.4530638484975656
135.5,0.548078796876226,0.00366686586345597,0.4525674651604582
136.0,0.54847264580762,0.0035926887202420714,0.45208972797116254
136.5,0.5488516473675118,0.0035207706534996076,0.4516299658293916
137.0,0.5492163738773502,0.0034510054323413854,0.4511875268762842
137.5,0.5495673888670906,0.0033833127251390737,0.4507617885791243
138.0,0.5499052423044184,0.003317630592370449,0.45035215058658357
138.5,0.5502304515278215,0.003253883273092301,0.4499580251484903
139.0,0.5505435033458489,0.003191981567698898,0.44957884067623666
139.5,0.550844877447685,0.0031318589733380633,0.44921405188604024
140.0,0.5511350378304197,0.0030734573002038786,0.4488631326986325
140.5,0.5514144255088835,0.00301671435161588,0.44852557103043933
141.0,0.5516834609422125,0.002961565879695558,0.44820087069772435
141.5,0.5519425496308712,0.002907952711897295,0.44788855428823326
142.0,0.5521920827723731,0.0028558209174277087,0.4475881619332569
142.5,0.5524324352897207,0.0028051177175931453,0.44729924872347027
143.0,0.5526639669700254,0.002755792600646355,0.447021384961665
143.5,0.5528870230178491,0.0027077968602795583,0.4467541560068584
144.0,0.553101935106859,0.0026610838728060478,0.44649716174369464
144.5,0.5533090212427086,0.002615609042108885,0.44625001650222434
145.0,0.5535085872580533,0.0025713294638037513,0.44601234805096895
145.5,0.5537009277110475,0.002528203957266024,0.44578379661460626
146.0,0.5538863226503564,0.002486193378621689,0.4455640177300612
146.5,0.5540650450376975,0.0024452596265757583,0.44535267572363124
147.0,0.5542373521992459,0.0024053668434739785,0.4451494512479438
147.5,0.5544034937001966,0.0023664802286413023,0.44495403432005176
148.0,0.5545637097292209,0.0023285662905718728,0.444766125750942
148.5,0.5547182278302424,0.0022915933593127976,0.44458544001856487
149.0,0.5548672713248711,0.002255530229676929,0.4444116977545915
149.5,0.5550110491774503,0.002220347808211794,0.4442446348396196
150.0,0.5551497675597459,0.002186017218308351,0.4440839917670489
150.5,0.5552836197590989,0.0021525114612487386,0.44392952308737244
151.0,0.5554127939383847,0.002119804165632768,0.44378098999484655
151.5,0.5555374704321966,0.002087870015650167,0.4436381629384568
152.0,0.5556578210636715,0.0020566848645554056,0.443500822262281
152.5,0.5557740131978587,0.0020262251252962118,0.44336875416978117
153.0,0.5558862043711045,0.0019964685618416808,0.44324175612673244
153.5,0.555994550557692,0.0019673930849323624,0.44311962838330843
154.0,0.5560991970781484,0.0019389780724363283,0.44300218337610187
154.5,0.5562002834052776,0.001911203671959037,0.44288924074709196
155.0,0.5562979461348164,0.0018840503871695065,0.44278062419811515
155.5,0.5563923170654514,0.0018574993486966988,0.44267616351032146
156.0,0.5564835180000525,0.0018315330469587418,0.44257570001490193
156.5,0.5565716669510767,0.0018061344569759053,0.44247908004529135
157.0,0.5566568835952339,0.0017812862480164815,0.4423861489535345
157.5,0.5567392756198408,0.001756972750646208,0.4422967659455651
158.0,0.5568189485526659,0.001733178541438967,0.4422107934000497
158.5,0.5568960046775994,0.001709888621210554,0.44212809790424495
159.0,0.5569705425703082,0.0016870884692314289,0.44204855084500383
159.5,0.5570426562672856,0.0016647641428417452,0.4419720294468871
160.0,0.5571124366620952,0.001642902108012437,0.4418984150479658
160.5,0.557179969322009,0.001621489589643139,0.44182759522138326
161.0,0.557245338714228,0.001600513880018198,0.4417594597672653
161.5,0.5573086255456999,0.0015799627842873365,0.44169390317002155
162.0,0.5573699063269011,0.0015598246727004299,0.44163082506694745
162.5,0.5574292545079232,0.0015400883181440673,0.44157012906942344
163.0,0.5574867416448112,0.0015207427292829776,0.44151172155343
163.5,0.5575424360251976,0.0015017773502659607,0.44145551303146174
164.0,0.5575964026717897,0.0014831820382555812,0.4414014181613868
164.5,0.5576487046461789,0.0014649469265406597,0.44134935431876277
165.0,0.5576994023276046,0.001447062495440925,0.441299242359664
165.5,0.557748553749962,0.0014295195278117919,0.4412510062598978
166.0,0.5577962147120167,0.001412309100280525,0.4412045729609493
166.5,0.5578424388907117,0.0013954225722961858,0.44115987221837016
167.0,0.5578872778007209,0.0013788515917011167,0.44111683664940177
167.5,0.5579307798222168,0.0013625882654424472,0.4410754027617735
168.0,0.5579729931177031,0.001346624671420178,0.4410355077815321
168.5,0.5580139636591315,0.0013309531963855024,0.44099709177087787
169.0,0.558053735894364,0.0013155664279581448,0.4409600968905892
169.5,0.5580923528806072,0.0013004571366912851,0.44092446723910966
170.0,0.5581298564178466,0.0012856182581364828,0.4408901486916356
170.5,0.5581662829335654,0.001271043518203328,0.44085709329992656
171.0,0.5582016705900034,0.0012567263593232041,0.4408252516454406
171.5,0.5582360568921786,0.001242660304885009,0.4407945753892908
172.0,0.5582694772024239,0.0012288391864160961,0.4407650188491143
172.5,0.5583019652456653,0.0012152570618685743,0.44073653846602434
173.0,0.5583335511409366,0.0012019084829755504,0.44070909501903666
173.5,0.558364267099256,0.0011887877252079804,0.4406826471645177
174.0,0.5583941429077728,0.0011758893998364368,0.4406571565331204
174.5,0.5584232072061385,0.001163208282198775,0.4406325862724489
175.0,0.5584514874149102,0.0011507393172927912,0.4406089013139681
175.5,0.5584790099306693,0.0011384776001569362,0.44058606791203747
176.0,0.5585058002332994,0.0011264183645544599,0.440564053422667
176.5,0.5585318827998502,0.0011145569899404047,0.44054282661010447
177.0,0.5585572811951586,0.0011028889873876345,0.4405223574707694
177.5,0.5585820179237976,0.0010914099137444462,0.44050261770244165
178.0,0.5586061149634161,0.001080115558843952,0.44048357933569043
178.5,0.5586295934377211,0.001069001787944844,0.4404652156857494
179.0,0.5586524737682593,0.0010580645760399701,0.44044750101303565
179.5,0.5586747757260165,0.001047300002019176,0.440430410453868
180.0,0.5586965184830167,0.0010367042428321438,0.4404139199511847
180.5,0.558717720663921,0.0010262735676512345,0.44039800618526165
181.0,0.5587383958216574,0.0010160047122104033,0.44038265256297326
181.5,0.5587585632189418,0.0010058939815156059,0.4403678349421905
182.0,0.558778239461005,0.0009959379434557696,0.4403535327090093
182.5,0.5587974405778636,0.000986133254255474,0.4403397260198782
183.0,0.5588161821953411,0.0009764766427161034,0.44032639557420267
183.5,0.5588344795815778,0.0009669649048014923,0.440313522551801
184.0,0.5588523476935414,0.00095759489822357,0.4403010885503602
184.5,0.558869796369321,0.0009483640142332003,0.4402890818325013
185.0,0.5588868401663524,0.0009392692096080413,0.44027748453576226
185.5,0.5589034921934752,0.0009303076121647993,0.4402662806877288
186.0,0.5589197646139995,0.000921476470461947,0.44025545555004747
186.5,0.5589356691417887,0.0009127731041890906,0.4402449949715187
187.0,0.55895121664005,0.0009041949657969683,0.4402348859835342
187.5,0.5589664177454639,0.0008957395448850451,0.4402251158764262
188.0,0.5589812828710963,0.0008874043678569665,0.44021567219618113
188.5,0.558995821864544,0.0008791870504479732,0.4402065432519391
189.0,0.5590100441658549,0.0008710852736088691,0.44019771788305573
189.5,0.5590239593040158,0.0008630967513053251,0.4401891848677779
190.0,0.5590375767186584,0.0008552192405261598,0.4401809331314565
190.5,0.5590509046684882,0.0008474506084188276,0.44017295303688264
191.0,0.5590639515267244,0.0008397887501127703,0.44016523484630155
191.5,0.5590767254064021,0.0008322316110131235,0.44015776916234006
192.0,0.5590892341512549,0.0008247771847988594,0.44015054693134703
192.5,0.5591014852825394,0.0008174235120086002,0.4401435594922296
193.0,0.5591134862717586,0.000810168674279495,0.44013679828875985
193.5,0.5591252443393753,0.0008030107949085818,0.4401302550713534
194.0,0.5591367665355851,0.0007959480356519428,0.4401239218075872
194.5,0.5591480597131179,0.0007889785986098479,0.440117790716451
195.0,0.5591591280885857,0.0007821009500016049,0.44011185742963627
195.5,0.5591699791832772,0.00077531327290604,0.4401061132868278
196.0,0.5591806191037211,0.0007686139009025738,0.44010055145458543
196.5,0.5591910538427302,0.000762001197738245,0.44009516523820585
197.0,0.5592012893002495,0.0007554735547916528,0.4400899480536679
197.5,0.5592113313042065,0.0007490293885368994,0.4400848933995773
198.0,0.5592211856313604,0.0007426671380075322,0.4400799948291115
198.5,0.5592308563333869,0.0007363854338886994,0.44007524816249294
199.0,0.5592403472916823,0.0007301829406380933,0.4400706494310021
199.5,0.5592496644670033,0.000724058128240981,0.4400661919023949
200.0,0.5592588125084407,0.0007180096151936948,0.4400618705634484
200.5,0.5592677959085086,0.0007120360511034552,0.4400576805924069
201.0,0.5592766190071854,0.000706136115854569,0.4400536173531489
201.5,0.5592852854324235,0.0007003085944077331,0.4400496772286943
202.0,0.5592937993605797,0.0006945522073422664,0.44004585574406374
202.5,0.5593021645510615,0.0006888657401276445,0.44004214900429195
203.0,0.5593103845927823,0.0006832480097545318,0.44003855332753555
203.5,0.5593184629115212,0.0006776978634553242,0.4400350652342946
204.0,0.559326403218289,0.0006722141455679432,0.44003168088623407
204.5,0.5593342092543735,0.0006667957157502619,0.44002839640491265
205.0,0.5593418838950949,0.0006614415140165618,0.4400252089928188
205.5,0.5593494302679151,0.0006561504787018848,0.44002211553428777
206.0,0.5593568514051755,0.0006509215714161562,0.4400191130297169
206.5,0.5593641502502892,0.0006457537761918564,0.4400161985875797
207.0,0.5593713299455589,0.0006406460614791561,0.4400133689795013
207.5,0.5593783932316518,0.0006355974593327729,0.44001062157358894
208.0,0.5593853428910641,0.0006306070068739434,0.4400079536480233
208.5,0.5593921816692926,0.0006256737566541522,0.4400053625149811
209.0,0.5593989122699384,0.0006207967772657235,0.4400028455298551
209.5,0.5594055370806503,0.0006159751766048413,0.4400004004417619
210.0,0.5594120582490527,0.0006112080949529392,0.43999802529596244
210.5,0.5594184784651345,0.0006064946371347932,0.4399957174317904
211.0,0.5594248001015604,0.0006018339462849213,0.4399934745829535
211.5,0.5594310254841522,0.000597225180151176,0.439991294530864
212.0,0.5594371568961372,0.0005926675103576269,0.43998917509883084
212.5,0.5594431959556551,0.0005881601995009744,0.43998711502423893
213.0,0.5594491449218767,0.0005837024387367715,0.4399851121289798
213.5,0.5594550058355287,0.0005792934543063282,0.4399831645236152
214.0,0.5594607806261735,0.0005749324940040985,0.43998127045723306
214.5,0.5594664711640224,0.0005706188205337125,0.4399794282450088
215.0,0.5594720792508133,0.0005663517183775939,0.43997763629450937
215.5,0.5594776066195895,0.0005621304945904707,0.4399758931083443
216.0,0.5594830549752925,0.0005579544517160136,0.43997419717830205
216.5,0.5594884259558407,0.0005538229150103163,0.4399725470908844
217.0,0.5594937211456259,0.0005497352238648216,0.43997094149348115
217.5,0.5594989420769029,0.0005456907314985358,0.43996937909273465
218.0,0.5595040904077229,0.0005416887864617672,0.43996785840727315
218.5,0.559509167571618,0.0005377287685627008,0.4399663782554116
219.0,0.5595141749883312,0.000533810066992281,0.4399649374622547
219.5,0.5595191140629199,0.0005299320802519522,0.43996353486124146
220.0,0.5595239861666496,0.0005260942179573735,0.43996216932102566
220.5,0.559528792634531,0.0005222958993186597,0.4399608397428463
221.0,0.5595335347643462,0.000518536551979614,0.4399595450578514
221.5,0.559538213841447,0.0005148156170767945,0.43995828422360694
222.0,0.5595428311189468,0.0005111325435338048,0.43995705622201625
222.5,0.559547387826313,0.0005074867892094579,0.43995586005634124
223.0,0.5595518851715099,0.0005038778204892145,0.4399546947484276
