Time,cdc13T,preMPF,ste9,slp1T,slp1,IEP,rum1T,SK,M,MPF,flag_MPF,sigma,Kdiss,Trimer,TF,k15,J16,k16_prime,k16_double_prime,J15,kwee,kwee_prime,kwee_double_prime,Vawee,Jiwee,Viwee,Jawee,k25,k25_prime,k25_double_prime,Va25,Ji25,Vi25,Ja25,k1,k2_prime,k2_double_prime,k2_triple_prime,k3_prime,k3_double_prime,J3,k4_prime,k4,J4,k5_prime,k5_double_prime,J5,k6,k7,J7,k8,J8,k9,J9,k10,J10,k11,k12,k12_prime,k12_double_prime,k13,k14,mu,cell,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19
0.1,0.17942575330688265,0.021132306819447506,0.9969867628550005,0.00359837707247552,2.1533251702900413,0.0014306185780214719,0.009748259753288085,0.009129943379360647,1.0005001250208376,0.14974368322933362,0.0,0.19017401306017073,0.001,0.009691163767175553,0.9401778799541155,1.5,0.01,1.0,2.0,0.01,1.2832474218043113,0.15,1.3,0.25,0.01,1.0,0.01,0.12210892353796629,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.030015003750625126,0.22290407264085152,0.20312965709351988,0.002580443237596759,0.026253072190223867,5.217612671793405,5.207060816322395,0.02253377966232787,0.00035983770724755203,0.001431284376289794,0.24988395438003153,0.21533251702900413,0.014825896947549936,0.005006268272382851,0.1,0.0045657046187286,0.09401778799541155,0.0009129943379360647,0.005002500625104188
0.11,0.177509121022905,0.022841676010972357,0.9970901549965466,0.00381062209135439,2.1486901167674204,0.0015251965981551898,0.010701001561531835,0.010061896102113261,1.0005501512777348,0.14539897882821334,0.0,0.18921012258443684,0.001,0.010637256504596668,0.9428711119169206,1.5,0.01,1.0,2.0,0.01,1.2843927591160118,0.15,1.3,0.25,0.01,1.0,0.01,0.11717899337020067,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.030016504538332045,0.22045908002251502,0.1986537464443002,0.0026765646018540013,0.028368428904008473,5.068488195513048,5.058356862669558,0.020687589758630845,0.000381062209135439,0.0015259080171514266,0.24988370416831246,0.21486901167674205,0.014395720776623195,0.005293433687367465,0.1,0.004882426479973539,0.09428711119169207,0.0010061896102113261,0.005002750756388674
0.12,0.17561679864097904,0.024485101988084203,0.9971894756809621,0.004005111573509788,2.1440606090151366,0.0016127854210173363,0.01165067947717267,0.010995476408995553,1.0006001800360071,0.14116614718423925,0.0,0.1882674781181517,0.001,0.01158008500627839,0.9453035888605511,1.5,0.01,1.0,2.0,0.01,1.2854227373643934,0.15,1.3,0.25,0.01,1.0,0.01,0.11274560873587035,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.030018005401080215,0.218045033341543,0.1942681192140892,0.0027605877286064227,0.030400593341172052,4.923285540826156,4.913532296069442,0.01902076555623047,0.0004005111573509788,0.0016135393918343378,0.24988345317659125,0.21440606090151368,0.0139766227142183,0.005555206137188914,0.1,0.005178656167724606,0.09453035888605511,0.0010995476408995554,0.005003000900180036
0.13,0.17374847844098482,0.026064425322258233,0.9972850007992231,0.004183580305598529,2.139436573368061,0.0016937381124890604,0.01259749319877536,0.011930438901384758,1.00065021129578,0.13704234388170378,0.0,0.1873459716397602,0.001,0.012519840489870957,0.9475106158861004,1.5,0.01,1.0,2.0,0.01,1.2863536354987284,0.15,1.3,0.25,0.01,1.0,0.01,0.10873869937504618,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.0300195063388734,0.21566159074848038,0.18997391863446128,0.002834211709500379,0.03235191166783333,4.781808013415625,4.772488106831785,0.01751827077448362,0.00041835803055985296,0.0016945317101168928,0.24988320139773795,0.2139436573368061,0.01356832097667855,0.005793658439058513,0.1,0.005455438539888345,0.09475106158861005,0.001193043890138476,0.0050032510564789
0.14,0.17190385626386728,0.027581456698016454,0.9973767027540339,0.004347615087042483,2.134817939670114,0.0017683851283624363,0.013541632189548694,0.01286657177766928,1.0007002450571783,0.13302478363917128,0.0,0.18644548845341596,0.001,0.01345670353477017,0.949521425384146,1.5,0.01,1.0,2.0,0.01,1.2871988115337547,0.15,1.3,0.25,0.01,1.0,0.01,0.10510076774600871,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.030021007351715347,0.21330836066413303,0.18577162119886287,0.0028988322745148237,0.03422468489567731,4.64426340609677,4.6351273841023035,0.016165898937666068,0.0004347615087042483,0.001769215562629563,0.24988294882473056,0.21348179396701142,0.013170539648966095,0.006010629696679568,0.1,0.005713768780856969,0.09495214253841461,0.001286657177766928,0.005003501225285891
0.15,0.17008263126590184,0.029037974076243606,0.997465838818825,0.004498663391526215,2.1302046410557964,0.0018370366149672078,0.01448327617070759,0.013803690989151265,1.0007502813203275,0.129110741769949,0.0,0.18556590743660945,0.001,0.014390844547621006,0.9513604248411173,1.5,0.01,1.0,2.0,0.01,1.2879693291016359,0.15,1.3,0.25,0.01,1.0,0.01,0.10178419212774778,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.030022508439609824,0.21098517445069334,0.18166119249393434,0.0029556067323769386,0.036021209106254136,4.509035703105667,4.501355428232057,0.014950316212242933,0.0004498663391526215,0.0018379012224160876,0.24988269545064612,0.21302046410557965,0.01278300882797985,0.006207758494704283,0.1,0.0059545950194553115,0.09513604248411173,0.0013803690989151265,0.005003751406601638
0.16,0.16828450652890725,0.03043571931952719,0.9975502075454574,0.0046380424384702326,2.1255966137293036,0.0018999846710805943,0.01542259562238538,0.014741634537424591,1.0008003200853521,0.12529755690743938,0.0,0.18470710215129263,0.001,0.015322424233479428,0.9530481492124991,1.5,0.01,1.0,2.0,0.01,1.2886744291126986,0.15,1.3,0.25,0.01,1.0,0.01,0.09874919642793761,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.03002400960256056,0.20869127733255874,0.1776422071609257,0.0030055028255095663,0.03774363589577571,4.37939010716615,4.3710796192898,0.013859080393857186,0.00046380424384702326,0.0019008809077791838,0.24988244126865153,0.21255966137293036,0.012405464891217903,0.006386511322818582,0.1,0.006178820882476317,0.09530481492124993,0.001474163453742459,0.0050040016004267605
0.17,0.1665091885434476,0.0317763976894213,0.9976320755403989,0.004766948311161888,2.1209937967881287,0.0019575049600862077,0.01635975221183673,0.015680259217591273,1.0008503613523776,0.12158262999215715,0.0,0.18386894075528432,0.001,0.01625159399168047,0.9546019981022223,1.5,0.01,1.0,2.0,0.01,1.289321890229751,0.15,1.3,0.25,0.01,1.0,0.01,0.09596229857630932,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.030025510840571326,0.2064266786203384,0.17371393657984288,0.0030493361627517927,0.03939419974913067,4.252245842231272,4.2442097326136725,0.01288063941585425,0.00047669483111618884,0.001958430395086948,0.24988218627199646,0.21209937967881287,0.012037650395490767,0.0065482053877303015,0.1,0.006387307777340889,0.09546019981022225,0.0015680259217591274,0.005004251806761888
0.18,0.16475638702865072,0.03306167692900149,0.997710925818564,0.004886464808093421,2.1163961320725235,0.002009858064601757,0.017294899190264692,0.016619438163909758,1.000900405121529,0.11796342399856498,0.0,0.18305128621891542,0.001,0.0171784962779412,0.956036810778347,1.5,0.01,1.0,2.0,0.01,1.2899183069436442,0.15,1.3,0.25,0.01,1.0,0.01,0.09339511359040492,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.030027012153645866,0.2041909170719043,0.16987541748517357,0.003087799072273364,0.0409750071230554,4.1284600343822975,4.120657598966626,0.012004315251865252,0.0004886464808093421,0.002010810373940007,0.24988193045400756,0.21163961320725236,0.011679314048991807,0.006694027702211327,0.1,0.006580877078127201,0.0956036810778347,0.0016619438163909758,0.0050045020256076446
0.19,0.16302581531849503,0.034293186771070225,0.9977869885277363,0.00499757225609431,2.1118035640152657,0.0020572908115566073,0.018228181790688157,0.01755905834672239,1.0009504513929313,0.11443746382349256,0.0,0.1822539971091832,0.001,0.018103264964971177,0.9573653192562477,1.5,0.01,1.0,2.0,0.01,1.2904693064842085,0.15,1.3,0.25,0.01,1.0,0.01,0.09102341991580626,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.030028513541787937,0.20198366156008413,0.1661255058834845,0.0031214831397142974,0.042488138562916195,4.007813038312243,4.00033725370842,0.011220276586488255,0.0004997572256094311,0.002058267772786468,0.24988167380808235,0.21118035640152658,0.011330210699437642,0.006825051642893929,0.1,0.006760312208244003,0.09573653192562477,0.001755905834672239,0.0050047522569646565
0.2,0.1613171902014279,0.035472518754791973,0.9978602992227391,0.005101155688604245,2.1072160395107877,0.0021000373638570624,0.01915973758769682,0.01849901870659088,1.00100050016671,0.11100233539216259,0.0,0.18147692778912472,0.001,0.01902602566170863,0.9585985088460854,1.5,0.01,1.0,2.0,0.01,1.2909797198367339,0.15,1.3,0.25,0.01,1.0,0.01,0.08882642331144747,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.030030015005001298,0.19980455245433734,0.16246291868712384,0.003150896966836411,0.04393561978967919,3.890361024523986,3.8831648612527165,0.01051950311270319,0.0005101155688604246,0.0021010368510245786,0.24988141632768435,0.21072160395107878,0.010990101244834745,0.0069422508400838355,0.1,0.006926360573131184,0.09585985088460855,0.001849901870659088,0.00500500250083355
0.21,0.15963023187486028,0.03660122626491546,0.997930994598925,0.005198012811421175,2.1026335077915035,0.002138320214952523,0.020089696846925267,0.01943922854620825,1.0010505514429897,0.10765568469579383,0.0,0.18071992872178555,0.001,0.019946896018918907,0.9597459072496155,1.5,0.01,1.0,2.0,0.01,1.2914537177225256,0.15,1.3,0.25,0.01,1.0,0.01,0.0867861715421679,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.03003151654328969,0.19765325045884302,0.1588862666826687,0.0031764803012806543,0.04531943139512182,3.7760034673640175,3.7690586908292714,0.00989374422375636,0.0005198012811421176,0.002139340193969322,0.24988115800633806,0.21026335077915037,0.010658752537537246,0.007046511138562468,0.1,0.0070797353850606815,0.09597459072496156,0.0019439228546208253,0.005005252757214949
0.22,0.15796466394591346,0.037680824737508785,0.9979992042102658,0.005288862656544655,2.0980559202973095,0.0021723511996054753,0.021018182906701256,0.020379605988946257,1.001100605221896,0.1043952167163882,0.0,0.17998284685261473,0.001,0.020865986062901586,0.960815818188841,1.5,0.01,1.0,2.0,0.01,1.291894919646975,0.15,1.3,0.25,0.01,1.0,0.01,0.08488708499779798,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.03003301815665688,0.19552941866869097,0.15539408078897163,0.0031986153722800372,0.04664150558636709,3.6646411687908844,3.657939071715788,0.009335474162640127,0.0005288862656544654,0.0021733897240394794,0.24988089883762385,0.20980559202973095,0.01033593727718343,0.0071386412172395565,0.1,0.00722111739389848,0.0960815818188841,0.002037960598894626,0.005005503026109481
0.23,0.15632021340233898,0.038712791937374647,0.9980650383137136,0.005374350960784475,2.093483230595531,0.002202332081692738,0.021945312419074853,0.021320077147037316,1.0011506615035537,0.10121869438289895,0.0,0.17926552582141383,0.001,0.021783398385486662,0.9618155115410864,1.5,0.01,1.0,2.0,0.01,1.292306482022776,0.15,1.3,0.25,0.01,1.0,0.01,0.083115577380224,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.03003451984510661,0.19343272071677467,0.151984833093158,0.003217636053875374,0.047903725999370664,3.556195756866855,3.5497283550986953,0.008837845314777718,0.0005374350960784476,0.002203387288780007,0.249880638815175,0.20934832305955312,0.010021433906828534,0.007219380908332811,0.1,0.007351156490631984,0.09618155115410865,0.0021320077147037315,0.005005753307517769
0.24,0.15469661058127154,0.03969856838112187,0.9981285977352642,0.0054550571442471725,2.088915394276729,0.0022284553038954876,0.022871195666307107,0.02226057508746082,1.001200720288088,0.09812393735621829,0.0,0.17856780624757865,0.001,0.022699228404305855,0.9627513791882959,1.5,0.01,1.0,2.0,0.01,1.2926911699311137,0.15,1.3,0.25,0.01,1.0,0.01,0.08145974681827009,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.030036021608642636,0.19136282243988598,0.14865695371149906,0.0032338353293739695,0.049107928503987604,3.450595923560601,3.444350870425735,0.00839464091124469,0.0005455057144247173,0.0022295254108570268,0.24988037793267392,0.2088915394276729,0.009715026492150189,0.007289409000613815,0.1,0.007470473237600498,0.09627513791882959,0.002226057508746082,0.00500600360144044
0.25,0.15309358914129606,0.04063955785708968,0.9981899820643089,0.005531501021724565,2.0843523688542818,0.0022509046847322563,0.023795936872144322,0.023201038916431556,1.0012507815756242,0.09510882075910078,0.0,0.17788952601344038,0.001,0.023613564612803218,0.9636290635486955,1.5,0.01,1.0,2.0,0.01,1.2930514159479205,0.15,1.3,0.25,0.01,1.0,0.01,0.0799091226589467,0.05,5.0,1.0,0.01,0.25,0.01,0.03,0.03,1.0,0.1,1.0,10.0,0.01,2.0,35.0,0.01,0.005,0.3,0.3,0.1,1.0,0.001,0.25,0.001,0.1,0.01,0.04,0.01,0.1,0.01,1.0,3.0,0.1,0.1,0.005,1.0,0.030037523447268726,0.18931939319165633,0.14540884438109483,0.00324747141360754,0.05025590213304403,3.3477654200228653,3.3417328799581174,0.008000228170988317,0.0005531501021724566,0.0022519879853764935,0.24988011618384795,0.2084352368854282,0.009416504595244273,0.0073493500852633556,0.1,0.007579660310447967,0.09636290635486955,0.0023201038916431556,0.005006253907878121
