IEP,M,MPF,SK,cdc13T,preMPF,rum1T,slp1,slp1T,ste9,Time
0.0,1.0,0.20000000000000004,0.0,0.2,0.0,0.0,2.2,0.0,1.0,0.0
0.00019139884964507363,1.0000500012500213,0.19437189385451942,0.0008857570057129576,0.19782191312898806,0.002470437381735919,0.0009970095289171003,2.195304453712824,0.0005215978265333929,0.9958318445604197,0.01
0.0003701649798009763,1.0001000050001678,0.18888579807349629,0.0017808364470074825,0.19567206170111373,0.004857308661172077,0.001988270000964631,2.1906154530776427,0.0009989942280173934,0.9959837604193518,0.02
0.0005371364502556473,1.000150011250564,0.18353846237384636,0.002683491899397202,0.19354944798313592,0.007161868446370858,0.00297411662450193,2.1859328694051037,0.0014355412276709056,0.9961288491267938,0.03
0.0006930622861590369,1.000200020001335,0.1783270512123675,0.003592383346638995,0.19145373318239792,0.009385644534534712,0.003954867144532382,2.181256582325621,0.001834457072075083,0.996267781274317,0.04
0.0008386198621090289,1.0002500312526061,0.17324858996308243,0.00450645469357669,0.18938458122601684,0.011530337050937981,0.004930824055203192,2.1765864784361657,0.0021988204906301786,0.9964007102416764,0.05
0.000974422590131713,1.000300045004502,0.16830003455835885,0.005424866093598031,0.18734165975375616,0.013597751971008728,0.005902274332863167,2.1719224510379855,0.0025315463139233495,0.9965280092136645,0.06
0.001101030387731037,1.0003500612571483,0.16347831695931303,0.006346935388674086,0.18532463986612713,0.015589755086207023,0.006869490594131596,2.1672643993626024,0.002835380287068557,0.9966499818043695,0.07
0.0012189565850021416,1.0004000800106694,0.15878037307006332,0.007272102328764192,0.18333319615797053,0.017508243737789076,0.007832731767951557,2.1626122280925983,0.0031128946406898403,0.9967669244253247,0.08
0.0013286736426473876,1.000450101265191,0.15420316255040714,0.008199902041780562,0.18136700675131762,0.019355126331153966,0.008792243677774744,2.157965846953972,0.003366485848609471,0.9968791002494969,0.09
0.0014306185780214719,1.0005001250208376,0.14974368322933362,0.009129943379360647,0.17942575330688265,0.021132306819447506,0.009748259753288085,2.1533251702900413,0.00359837707247552,0.9969867628550005,0.1
0.0015251965981551898,1.0005501512777348,0.14539897882821334,0.010061896102113261,0.177509121022905,0.022841676010972357,0.010701001561531835,2.1486901167674204,0.00381062209135439,0.9970901549965466,0.11
0.0016127854210173363,1.0006001800360071,0.14116614718423925,0.010995476408995553,0.17561679864097904,0.024485101988084203,0.01165067947717267,2.1440606090151366,0.004005111573509788,0.9971894756809621,0.12
0.0016937381124890604,1.00065021129578,0.13704234388170378,0.011930438901384758,0.17374847844098482,0.026064425322258233,0.01259749319877536,2.139436573368061,0.004183580305598529,0.9972850007992231,0.13
0.0017683851283624363,1.0007002450571783,0.13302478363917128,0.01286657177766928,0.17190385626386728,0.027581456698016454,0.013541632189548694,2.134817939670114,0.004347615087042483,0.9973767027540339,0.14
0.0018370366149672078,1.0007502813203275,0.129110741769949,0.013803690989151265,0.17008263126590184,0.029037974076243606,0.01448327617070759,2.1302046410557964,0.004498663391526215,0.997465838818825,0.15
0.0018999846710805943,1.0008003200853521,0.12529755690743938,0.014741634537424591,0.16828450652890725,0.03043571931952719,0.01542259562238538,2.1255966137293036,0.0046380424384702326,0.9975502075454574,0.16
0.0019575049600862077,1.0008503613523776,0.12158262999215715,0.015680259217591273,0.1665091885434476,0.0317763976894213,0.01635975221183673,2.1209937967881287,0.004766948311161888,0.9976320755403989,0.17
0.002009858064601757,1.000900405121529,0.11796342399856498,0.016619438163909758,0.16475638702865072,0.03306167692900149,0.017294899190264692,2.1163961320725235,0.004886464808093421,0.997710925818564,0.18
0.0020572908115566073,1.0009504513929313,0.11443746382349256,0.01755905834672239,0.16302581531849503,0.034293186771070225,0.018228181790688157,2.1118035640152657,0.00499757225609431,0.9977869885277363,0.19
0.0021000373638570624,1.00100050016671,0.11100233539216259,0.01849901870659088,0.1613171902014279,0.035472518754791973,0.01915973758769682,2.1072160395107877,0.005101155688604245,0.9978602992227391,0.2
0.002138320214952523,1.0010505514429897,0.10765568469579383,0.01943922854620825,0.15963023187486028,0.03660122626491546,0.020089696846925267,2.1026335077915035,0.005198012811421175,0.997930994598925,0.21
0.0021723511996054753,1.001100605221896,0.1043952167163882,0.020379605988946257,0.15796466394591346,0.037680824737508785,0.021018182906701256,2.0980559202973095,0.005288862656544655,0.9979992042102658,0.22
0.002202332081692738,1.0011506615035537,0.10121869438289895,0.021320077147037316,0.15632021340233898,0.038712791937374647,0.021945312419074853,2.093483230595531,0.005374350960784475,0.9980650383137136,0.23
0.0022284553038954876,1.001200720288088,0.09812393735621829,0.02226057508746082,0.15469661058127154,0.03969856838112187,0.022871195666307107,2.088915394276729,0.0054550571442471725,0.9981285977352642,0.24
0.0022509046847322563,1.0012507815756242,0.09510882075910078,0.023201038916431556,0.15309358914129606,0.04063955785708968,0.023795936872144322,2.0843523688542818,0.005531501021724565,0.9981899820643089,0.25
0.0022698559954264555,1.0013008453662873,0.09217127391383624,0.02414141306662031,0.1515108860352882,0.04153712799377299,0.024719634478280166,2.079794113677562,0.005604148568849912,0.9982492842558901,0.26
0.002285477463035543,1.0013509116602024,0.08930927906322607,0.02508164671389585,0.14994824147928312,0.042392610885950324,0.02564238140257758,2.0752405898524775,0.005673417091101885,0.9983065927778167,0.27
0.002297930116627567,1.0014009804574948,0.08652087027938204,0.026021693393362876,0.14840539893041396,0.043207303592196385,0.026564265225686647,2.070691760184824,0.005739678820563747,0.9983619897147908,0.28
0.00230736836536549,1.0014510517582897,0.08380413196879086,0.02696151036297453,0.1468821050452111,0.0439824690083864,0.02748536850994372,2.066147589085204,0.005803266947027072,0.9984155578948151,0.29
