ADP,ATP,Cdc13,Chk1A,Chk1I,Ctelo,Dun1A,Dun1I,Exo1A,Exo1I,ExoXA,ExoXI,G1,G1CdkA,G1CdkI,G1Soff,G1Son,G1cyclin,G2,G2CdkA,G2CdkI,G2Moff,G2Mon,G2cyclin,M,MCdkA,MCdkI,MG1off,MG1on,Mcyclin,Mec1,Mec1RPAssDNA,RPA,RPAssDNA,RPAssDNA1,RPAssDNA2,Rad17,Rad17Utelo,Rad24,Rad53A,Rad53I,Rad9A,Rad9I,Rad9Kin,S,SCdkA,SCdkI,SG2off,SG2on,Scyclin,Utelo,budscar,recovery,sink,ssDNA,Time
1000.0000000060064,9999.999999993996,300.00244556726955,0.0,60.0,63.99755443273049,0.0,3000.0,2.344243026614098,667.655756973386,1.3688884185004642e-10,69.99999999986309,1.0,0.0,1.0,1.0,0.0,0.015999041032670108,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,1.8624117502538924e-27,3999.999999999468,1.426508365219195e-26,5.32257463883156e-10,3.549830957893172e-18,69.9999999939934,6.006648253727276e-09,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.002445561262876087,0.0,0.0,0.0,5.214033733035299e-09,0.1
1000.0000000072641,9999.999999992739,300.00268810727465,0.0,60.0,63.99731189272531,0.0,3000.0,2.578215710851996,667.4217842891481,1.8168232779503047e-10,69.9999999998183,1.0,0.0,1.0,1.0,0.0,0.01759883953838919,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,6.285649226427267e-27,3999.9999999992274,4.335981044613935e-26,7.729629726659816e-10,7.491287089711984e-18,69.99999999273562,7.2644100338170755e-09,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0026881000102897505,0.0,0.0,0.0,6.87004924308989e-09,0.11
1000.0000000086407,9999.999999991362,300.0029302827923,0.0,60.0,63.99706971720768,0.0,3000.0,2.812106380215207,667.1878936197849,2.3520493094648023e-10,69.99999999976478,1.0,0.0,1.0,1.0,0.0,0.019198618840804153,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,1.8729189090584306e-26,3999.999999998914,1.1820436408008795e-25,1.0859146452937469e-09,1.4785141726779644e-17,69.99999999135912,8.64092647084603e-09,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0029302741514064235,0.0,0.0,0.0,8.829913177201585e-09,0.12
1000.0000000101358,9999.999999989866,300.00317209428215,0.0,60.0,63.99682790571783,0.0,3000.0,3.045914919880043,666.9540850801201,2.981963125392429e-10,69.99999999970179,1.0,0.0,1.0,1.0,0.0,0.020798378901707833,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,5.066714509049637e-26,3999.9999999985166,2.9611087786546726e-25,1.4836901922106423e-09,2.7587785210966927e-17,69.99999998986402,1.0136019062763841e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.003172084146167308,0.0,0.0,0.0,1.1114670449567273e-08,0.13
1000.0000000117493,9999.999999988253,300.0034135422848,0.0,60.0,63.996586457715125,0.0,3000.0,3.279641348749048,666.7203586512511,3.7138753150093644e-10,69.99999999962859,1.0,0.0,1.0,1.0,0.0,0.022398119718683707,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,1.2699044381334881e-25,3999.9999999980205,6.924079839120602e-25,1.979690685469656e-09,4.908702818167838e-17,69.99999998825054,1.1749509504895895e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0034135305353807997,0.0,0.0,0.0,1.3744449853234715e-08,0.14
1000.000000013481,9999.999999986521,300.00365462740666,0.0,60.0,63.9963453725933,0.0,3000.0,3.513285794666431,666.4867142053337,4.5550113136448074e-10,69.99999999954447,1.0,0.0,1.0,1.0,0.0,0.023997841318484404,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,2.9913545036026534e-25,3999.999999997412,1.5272341504745573e-24,2.5881048203062704e-09,8.385490839037685e-17,69.99999998651883,1.3481219740350643e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0036546139254966022,0.0,0.0,0.0,1.6738498360784318e-08,0.15
1000.0000000153308,9999.999999984671,300.0038953502771,0.0,60.0,63.996104649722895,0.0,3000.0,3.746848424929332,666.2531515750707,5.512512268928416e-10,69.99999999944872,1.0,0.0,1.0,1.0,0.0,0.025597543738436673,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,6.660871107108704e-25,3999.9999999966767,3.1950963798368774e-24,3.3238741529649087e-09,1.3825789802390694e-16,69.99999998466907,1.533097200167519e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.003895334946150014,0.0,0.0,0.0,2.0115215211291317e-08,0.16
1000.0000000172984,9999.999999982703,300.0041357114653,0.0,60.0,63.99586428853465,0.0,3000.0,3.9803293096170465,666.019670690383,6.593435897370029e-10,69.99999999934063,1.0,0.0,1.0,1.0,0.0,0.02719722698985349,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,1.423917268426282e-24,3999.999999995798,6.4077809741336465e-24,4.2026607251695e-09,2.2102047536261138e-16,69.99999998270145,1.7298588843316805e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.004135694166775472,0.0,0.0,0.0,2.3892184999330873e-08,0.17
1000.0000000193836,9999.999999980619,300.0043757114944,0.0,60.0,63.99562428850557,0.0,3000.0,4.213728444417619,665.7862715555824,7.804757345368104e-10,69.9999999992195,1.0,0.0,1.0,1.0,0.0,0.028796891064142686,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,2.9072027861117556e-24,3999.99999999476,1.2313252292558479e-23,5.240813512438373e-09,3.437206588955723e-16,69.99999998061615,1.938389312815337e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0043756921105526534,0.0,0.0,0.0,2.8086212547182545e-08,0.18
1000.0000000215864,9999.999999978416,300.004615350911,0.0,60.0,63.99538464908891,0.0,3000.0,4.447045865172919,665.552954134827,9.153370016461299e-10,69.99999999908464,1.0,0.0,1.0,1.0,0.0,0.03039653596345962,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,5.727897959669277e-24,3999.9999999935453,2.2847905104426003e-23,6.455340052784609e-09,5.21631693232253e-16,69.99999997841333,2.1586707959922586e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.004615329324388818,0.0,0.0,0.0,3.271335178094844e-08,0.19
1000.0000000239066,9999.999999976095,300.00485463017804,0.0,60.0,63.99514536982191,0.0,3000.0,4.680281471582194,665.3197185284178,1.0646086443540079e-09,69.99999999893537,1.0,0.0,1.0,1.0,0.0,0.03199616165352565,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,1.0778308745624544e-23,3999.999999992137,4.076292492334961e-23,7.863870687047952e-09,7.740672733875315e-16,69.99999997609318,2.390685677333714e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.004854606271242685,0.0,0.0,0.0,3.778893976640726e-08,0.2
1000.000000026344,9999.99999997366,300.0050935498732,0.0,60.0,63.994906450126685,0.0,3000.0,4.913435353009746,665.0865646469903,1.228963903604602e-09,69.999999998771,1.0,0.0,1.0,1.0,0.0,0.033595768150817204,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,1.972938312918626e-23,3999.9999999905162,7.080996382668705e-23,9.484642407576315e-09,1.126160437877981e-15,69.99999997365587,2.6344163148152256e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.005093523529163577,0.0,0.0,0.0,4.33276167074988e-08,0.21
1000.0000000288983,9999.999999971105,300.005332110465,0.0,60.0,63.99466788953487,0.0,3000.0,5.146507420803931,664.8534925791961,1.4090681010068668e-09,69.9999999985909,1.0,0.0,1.0,1.0,0.0,0.03519535542416909,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,3.4806472959538974e-23,3999.9999999886645,1.1922400231412713e-22,1.1336453953688643e-08,1.608535158988622e-15,69.99999997110159,2.889845101175674e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.005332081566689254,0.0,0.0,0.0,4.934336627931974e-08,0.22
1000.0000000315694,9999.999999968433,300.0055703125232,0.0,60.0,63.99442968747663,0.0,3000.0,5.379497753758853,664.6205022462412,1.6055787047423068e-09,69.99999999839439,1.0,0.0,1.0,1.0,0.0,0.03679492348723073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,5.998239823277155e-23,3999.9999999865627,1.963177839779928e-22,1.3438661510075346e-08,2.2601827132539048e-15,69.99999996843049,3.156954446711027e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0055702809538324925,0.0,0.0,0.0,5.5849525070296076e-08,0.23
1000.0000000343571,9999.999999965647,300.0058081565999,0.0,60.0,63.99419184339993,0.0,3000.0,5.61240640279852,664.3875935972014,1.8191454236157125e-09,69.99999999818083,1.0,0.0,1.0,1.0,0.0,0.038394472346190894,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,1.0058509816760849e-22,3999.9999999841903,3.156324230636514e-22,1.5811133515061562e-08,3.127997059569176e-15,69.99999996564277,3.435726788054173e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.005808122242817163,0.0,0.0,0.0,6.285882470325026e-08,0.24
1000.0000000372613,9999.999999962742,300.0060456432387,0.0,60.0,63.99395435676118,0.0,3000.0,5.845233406384209,664.1547665936157,2.050410273320526e-09,69.99999999794956,1.0,0.0,1.0,1.0,0.0,0.03999400200391384,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,1.652982066015269e-22,3999.9999999815273,4.97791124252222e-22,1.8474243649409184e-08,4.2698446861208774e-15,69.9999999627386,3.726144591531573e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00604560597739093,0.0,0.0,0.0,7.038340012600601e-08,0.25
1000.0000000402816,9999.999999959722,300.0062827730055,0.0,60.0,63.99371722699434,0.0,3000.0,6.07797884105642,663.9220211589436,2.3000076652212717e-09,69.99999999769996,1.0,0.0,1.0,1.0,0.0,0.04159351247345582,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,2.6589665541200006e-22,3999.9999999785528,7.699934071981895e-22,2.1448834320375372e-08,5.754661833313517e-15,69.99999995971812,4.02819034729657e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0062827327237725186,0.0,0.0,0.0,7.84348262953686e-08,0.26
1000.0000000434183,9999.999999956586,300.0065195464304,0.0,60.0,63.99348045356944,0.0,3000.0,6.310642725686262,663.6893572743137,2.568564476358367e-09,69.9999999974314,1.0,0.0,1.0,1.0,0.0,0.04319300375244751,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,4.2013701578980392e-22,3999.9999999752454,1.1710209067390197e-21,2.4756203892422646e-08,7.665386585125704e-15,69.99999995658158,4.341846576589516e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.006519503012115873,0.0,0.0,0.0,8.702413036391481e-08,0.27
1000.0000000466707,9999.999999953332,300.00675596405205,0.0,60.0,63.99324403594778,0.0,3000.0,6.5432250947194825,663.4567749052804,2.856700131976565e-09,69.99999999714328,1.0,0.0,1.0,1.0,0.0,0.044792475842691734,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,6.52270501704496e-22,3999.9999999715833,1.7520583452943267e-21,2.841807837752271e-08,1.009982503577012e-14,69.99999995332908,4.667095826527913e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.006755917381280183,0.0,0.0,0.0,9.616182097928653e-08,0.28
1000.000000050039,9999.999999949963,300.0069920263978,0.0,60.0,63.99300797360201,0.0,3000.0,6.775725965345492,663.2242740346544,3.1650266780913025e-09,69.99999999683494,1.0,0.0,1.0,1.0,0.0,0.04639192874137424,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,9.965598515398055e-22,3999.999999967545,2.582386134434173e-21,3.245659552110118e-08,1.3173398321954052e-14,69.99999994996084,5.00392067082273e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.006991976358800705,0.0,0.0,0.0,1.058579040674762e-07,0.29
1000.0000000535229,9999.99999994648,300.0072277340081,0.0,60.0,63.992772265991775,0.0,3000.0,7.008145377330521,662.9918546226694,3.4941488536811308e-09,69.99999999650584,1.0,0.0,1.0,1.0,0.0,0.047991362451725486,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,1.5037757267568041e-21,3999.9999999631073,3.7575552418110975e-21,3.6894288046324806e-08,1.7021902039351876e-14,69.99999994647699,5.352303708154984e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.007227680485208122,0.0,0.0,0.0,1.1612190023743655e-07,0.3
1000.0000000571221,9999.99999994288,300.0074630874152,0.0,60.0,63.99253691258464,0.0,3000.0,7.2404833587385555,662.7595166412614,3.844664173029169e-09,69.99999999615531,1.0,0.0,1.0,1.0,0.0,0.049590776973845646,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,2.2388766390518037e-21,3999.9999999582474,5.3975539926703885e-21,4.1754056402806944e-08,2.1802327558940948e-14,69.99999994287775,5.712227563573145e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.007463030293100627,0.0,0.0,0.0,1.2696287187577413e-07,0.31
1000.0000000608366,9999.999999939166,300.007698087126,0.0,60.0,63.992301912873835,0.0,3000.0,7.4727398969629135,662.527260103037,4.217163007667208e-09,69.99999999578282,1.0,0.0,1.0,1.0,0.0,0.05119017229695443,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,3.279640340939918e-21,3999.9999999529423,7.645726443522562e-21,4.705914147932489e-08,2.7693711895078752e-14,69.99999993916329,6.08367489074891e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.007698026289432912,0.0,0.0,0.0,1.3838945031650096e-07,0.32
1000.0000000646662,9999.999999935337,300.007932733708,0.0,60.0,63.99206726629186,0.0,3000.0,7.704915080076971,662.2950849199229,4.612228611734426e-09,69.99999999538775,1.0,0.0,1.0,1.0,0.0,0.05278954843721619,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,4.7633729155159104e-21,3999.9999999471684,1.0727693793030026e-20,5.2833159058744106e-08,3.4909585217160115e-14,69.99999993533375,6.46662836338259e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.007932669041881233,0.0,0.0,0.0,1.504098029957003e-07,0.33
1000.0000000686106,9999.999999931391,300.00816702766673,0.0,60.0,63.991832972333135,0.0,3000.0,7.937008896042698,662.0629911039572,5.0304372721666874e-09,69.99999999496954,1.0,0.0,1.0,1.0,0.0,0.05438890538400657,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,6.825256785659423e-21,3999.9999999409015,1.487521595464041e-20,5.909999897516079e-08,4.368480077767815e-14,69.99999993138933,6.861070686662095e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.008166959056178497,0.0,0.0,0.0,1.630317325492725e-07,0.34
1000.0000000726698,9999.999999927331,300.00840096951487,0.0,60.0,63.99159903048503,0.0,3000.0,8.169021345711267,661.8309786542885,5.472358336837538e-09,69.99999999452763,1.0,0.0,1.0,1.0,0.0,0.055988243130152694,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,9.645565349632305e-21,3999.999999934118,2.0385452697227746e-20,6.588385604900985e-08,5.428751774668496e-14,69.99999992733018,7.266984590851188e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.008400896845146662,0.0,0.0,0.0,1.762626471633885e-07,0.35000000000000003
1000.0000000768434,9999.999999923159,300.00863455981107,0.0,60.0,63.99136544018881,0.0,3000.0,8.400952506651896,661.5990474933479,5.938554235257415e-09,69.99999999406143,1.0,0.0,1.0,1.0,0.0,0.05758756168901556,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,1.3520781914587446e-20,3999.9999999267925,2.770774882752931e-20,7.320926702993685e-08,6.703339998998712e-14,69.99999992315651,7.684352828070942e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.008634482967680553,0.0,0.0,0.0,1.9010952439099885e-07,0.36
1000.0000000811315,9999.99999991887,300.00886779906324,0.0,60.0,63.99113220093666,0.0,3000.0,8.632802374385431,661.3671976256144,6.429580664311846e-09,69.9999999935704,1.0,0.0,1.0,1.0,0.0,0.0591868610520004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,1.873728094886698e-20,3999.999999918901,3.7291249486207677e-20,8.110097529423542e-08,8.226382046447859e-14,69.99999991886845,8.113158180453111e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.008867717931777838,0.0,0.0,0.0,2.0457904522645466e-07,0.37
1000.0000000855337,9999.999999914467,300.0091006877951,0.0,60.0,63.99089931220476,0.0,3000.0,8.864570971891165,661.1354290281087,6.945986572941101e-09,69.99999999305399,1.0,0.0,1.0,1.0,0.0,0.060786141217863514,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,2.5695555762325453e-20,3999.999999910418,4.9731810473463855e-20,8.958400457305296e-08,1.0036814510633106e-13,69.9999999144662,8.553383454539039e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009100602261422603,0.0,0.0,0.0,2.1967752153340682e-07,0.38
1000.00000009005,9999.999999909951,300.009333226544,0.0,60.0,63.990666773455864,0.0,3000.0,9.09625834543865,660.9037416545611,7.488314215291898e-09,69.99999999251166,1.0,0.0,1.0,1.0,0.0,0.06238540219159733,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,3.496976242780271e-20,3999.999999901318,6.583476318461612e-20,9.868365966687819e-08,1.2179155197783745e-13,69.99999990994992,9.005011481626386e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009333136494036661,0.0,0.0,0.0,2.35410895431461e-07,0.39
1000.0000000946801,9999.999999905322,300.00956541583247,0.0,60.0,63.99043458416742,0.0,3000.0,9.327864518517284,660.6721354814825,8.057099306005411e-09,69.99999999194289,1.0,0.0,1.0,1.0,0.0,0.06398464397209976,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4000.0,4.715359631697699e-20,3999.9999998915764,8.64511294790921e-20,1.0842542862899845e-07,1.4701816501355999e-13,69.99999990531978,9.468025119749932e-08,70.0,0.0,6900.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009565321152350335,0.0,0.0,0.0,2.517848370302066e-07,0.4
