Time,Pathogen_Virus,Recombinant_Virus,Normal_Th_cells,Single_Infected_Th_Cells,Double_Infected_Th_Cells,d,lamda,beta,a,alpha,b,k,u,c,q,Plasma,Production_of_Normal_cells,Degradation_of_Normal_cells,Infection_of_Normal_cells_with_Pathogen,Degradation_of_Single_Infected_Cells,Infection_of_Single_Infeced_Cells_with_Recombinant_Virus,Release_of_Pathogen,Degradation_of_Double_Infected_Cells,Release_of_Recombinant_Virus,Degradation_of_Pathogen_Virus,Degradation_of_Recombinant_Virus
0.0,149.0,1.0,3.0,6.0,0.0,0.01,2.0,0.004,0.33,0.004,2.0,50.0,2.0,2000.0,2.0,1.0,2.0,0.03,1.788,1.98,0.024,300.0,0.0,0.0,298.0,2.0
0.3,149.07932518791156,2.21911223024543,3.049534649080408,5.940935816014239,0.007419432820899102,0.01,2.0,0.004,0.33,0.004,2.0,50.0,2.0,2000.0,2.0,1.0,2.0,0.03049534649080408,1.8184902704882477,1.960508819284699,0.05273441331368125,297.04679080071196,0.014838865641798205,14.838865641798204,298.15865037582313,4.43822446049086
0.6,148.41884023331875,9.458267907526723,3.0919203058378284,5.869179191738377,0.0324439653244527,0.01,2.0,0.004,0.33,0.004,2.0,50.0,2.0,2000.0,2.0,1.0,2.0,0.030919203058378284,1.8355969035451947,1.9368291332736645,0.2220490767709709,293.45895958691887,0.0648879306489054,64.8879306489054,296.8376804666375,18.916535815053447
0.8999999999999999,146.77607305578283,40.28152784877481,3.131010110860708,5.698801522276829,0.13664080340640913,0.01,2.0,0.004,0.33,0.004,2.0,50.0,2.0,2000.0,2.0,1.0,2.0,0.03131010110860708,1.838229475080344,1.8806045023513538,0.9182257288969374,284.9400761138415,0.27328160681281827,273.28160681281827,293.55214611156566,80.56305569754961
1.2,141.94587893084065,164.03032040467286,3.17387740418848,5.129510075703459,0.5350355001571523,0.01,2.0,0.004,0.33,0.004,2.0,50.0,2.0,2000.0,2.0,1.0,2.0,0.0317387740418848,1.8020752710250754,1.6927383249821417,3.3655807249465446,256.475503785173,1.0700710003143046,1070.0710003143047,283.8917578616813,328.0606408093457
1.5,126.93540320454774,574.2817112037663,3.242449455305341,3.5038054267217524,1.6333467742697707,0.01,2.0,0.004,0.33,0.004,2.0,50.0,2.0,2000.0,2.0,1.0,2.0,0.032424494553053414,1.6463265159181988,1.1562557908181783,8.048685504731242,175.19027133608762,3.2666935485395414,3266.6935485395416,253.87080640909548,1148.5634224075327
1.7999999999999998,94.62374030287263,1369.483123111805,3.3884554639051685,1.2379959063669916,2.7448013104450406,0.01,2.0,0.004,0.33,0.004,2.0,50.0,2.0,2000.0,2.0,1.0,2.0,0.033884554639051684,1.28251331937765,0.40853864910110727,6.7816580010043905,61.89979531834958,5.489602620890081,5489.602620890081,189.24748060574527,2738.96624622361
2.1,58.51536501356384,1944.5520181695465,3.658751402704066,0.260950991345302,2.3799835644632332,0.01,2.0,0.004,0.33,0.004,2.0,50.0,2.0,2000.0,2.0,1.0,2.0,0.03658751402704066,0.8563726952924685,0.08611382714394966,2.029731107455403,13.047549567265099,4.7599671289264665,4759.967128926466,117.03073002712767,3889.104036339093
2.4,33.73795736533558,1933.8576134051075,4.040299780845235,0.09239735368709101,1.563356910748027,0.01,2.0,0.004,0.33,0.004,2.0,50.0,2.0,2000.0,2.0,1.0,2.0,0.04040299780845235,0.5452458469973249,0.030491126716740036,0.7147333035450617,4.619867684354551,3.126713821496054,3126.713821496054,67.47591473067116,3867.715226810215
2.6999999999999997,19.31936867149411,1610.5216708894156,4.495913460595389,0.05984612339843358,0.9724488397466249,0.01,2.0,0.004,0.33,0.004,2.0,50.0,2.0,2000.0,2.0,1.0,2.0,0.044959134605953896,0.34743283864150093,0.019749220721483083,0.3855339146075976,2.992306169921679,1.9448976794932498,1944.8976794932498,38.63873734298822,3221.0433417788313
