C,M,X,Y,Z,Time
0.0,0.0,0.0,1.0,1.0,0.0
0.0015493004915437252,1.740250160643201e-05,1.4508360411220077e-08,1.0020189591639295,0.999430550250345,0.01
0.0030972009126977638,6.877812139111097e-05,1.1475262148683557e-07,1.0040358361152424,0.9988622021992756,0.02
0.004643699600318005,0.00015290859724600747,3.8285009431006566e-07,1.0060506300517391,0.9982949576350598,0.03
0.006188794725927726,0.0002686148793381768,8.971206471672615e-07,1.0080633401825176,0.997728818335,0.04
0.007732484247177735,0.0004147568510970453,1.7322630071204221e-06,1.010073965727658,0.997163786066027,0.05
0.009274765883311258,0.0005902344798854343,2.9593993207117936e-06,1.0120825059191183,0.9965998625831539,0.06
0.010815637095193504,0.0007939868470332356,4.646275723750275e-06,1.014088960000273,0.9960370496304074,0.07
0.012355095077396863,0.0010249919971536759,6.8573806989861275e-06,1.016093327226143,0.9954753489405046,0.08
0.013893136755648102,0.0012822665325231176,9.654070568968744e-06,1.0180956068635565,0.9949147622346615,0.09
0.015429758788042609,0.001564865468990834,1.3094666289197972e-05,1.0200957981915426,0.9943552912219743,0.1
0.016964957568130382,0.0018718813060879015,1.7234597845698905e-05,1.0220939005012937,0.9937969375995936,0.11
0.01849872923024399,0.0022024428814135426,2.212655226594721e-05,1.0240899130960597,0.9932397030530142,0.12
0.020031069657574552,0.002555714574555581,2.7820586506731797e-05,1.0260838352913118,0.9926835892558779,0.13
0.021561974490721163,0.002930895607909412,3.4364225923143e-05,1.0280756664149975,0.9921285978696018,0.14
0.02309143913623364,0.0033272191853459263,4.180256810930825e-05,1.0300654058077265,0.9915747305431349,0.15
0.024619458775337423,0.0037439514363511936,5.017839376956973e-05,1.0320530528228593,0.9910219889128845,0.16
0.026146028373242904,0.004180390226793699,5.9532278102007635e-05,1.0340386068265355,0.9904703746027503,0.17
0.0276711426878564,0.004635864341768436,6.990268636027495e-05,1.0360220671978988,0.9899198892238054,0.18
0.029194796280036562,0.005109732089720313,8.132607794992942e-05,1.0380034333290435,0.9893705343744638,0.19
0.03071698352159717,0.0056013806077042805,9.383699488666326e-05,1.0399827046252943,0.9888223116400598,0.2
0.03223769860574379,0.006110224416095077,0.00010746815613229074,1.0419598805051415,0.9882752225930286,0.21
0.03375693555474173,0.006635704551805162,0.00012225053514784237,1.0439349604004182,0.9877292687926549,0.22
0.035274688229712615,0.007177287397502599,0.00013821345865854174,1.0459079437563628,0.9871844517850354,0.23
0.03679095033712991,0.007734463720195927,0.00015538465914986138,1.0478788300316981,0.9866407731029792,0.24
