Time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,cell,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47
0.0,9.0,2.0,0.0,1.9,0.0,1.4,0.0,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5727810650887574,1.08,0.09,0.47619047619047616,0.42000000000000004,2.2399999999999998,0.013999999999999999,0.0,0.0,1.472864332966652,0.96,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,1.089168572448848,0.36363636363636365,0.016,0.95,0.7659574468085106,0.7777777777777778,0.9214659685863875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.475,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.01,0.0
0.01,8.997181493524316,2.001645693685429,0.004699947014927974,1.8899216978065252,0.02183691917332733,1.4029707730708247,0.000570701705000649,1.605348353980881,0.00944041370013082,0.0001754442837251604,0.0019405874436873782,3.826802941329615e-05,0.9849052090910007,0.004657268901930266,0.003574492736901254,0.009275721091479372,1.0,0.5753819259558299,1.079661779222918,0.08997181493524316,0.4762091202383783,0.42267393791286656,2.24475323691332,0.014029707730708248,0.10753843410433785,0.0013291088959579982,1.47229164374575,0.9632090123885286,0.00040913072986586995,0.03450430560687668,-0.0003056576683644642,0.007614582149663876,8.92806799787328e-05,-0.1962048068407252,3.574492736901254e-05,4.699947014927974e-05,4.657268901930266e-05,1.0889380187500397,0.36313041944603214,0.01605348353980881,0.9297692903627294,0.7659472363899202,0.7781439355676748,0.9219645009790194,9.440413700130819e-05,0.0026204303007992796,1.7544428372516039e-06,5.7070170500064895e-06,3.8268029413296156e-07,1.9405874436873782e-05,0.008242276527492744,0.02001645693685429,0.007712418497233465,0.47487338318130073,0.009172147282846122,9.275721091479372e-05,0.023993402543837562,0.018899216978065254,0.004488967902016094,0.008900039052795057,0.0005674631829403575,0.0005254110475265354,0.003451132264756671,0.009849052090910007,3.825339059453185e-05
0.02,8.994389019279343,2.0033036142669896,0.009282225495228223,1.8801549197536904,0.04282685134219898,1.4059352985543805,0.0019884649112745525,1.6106854975379483,0.01861183525565805,0.0006454666375839896,0.003769551063716481,0.0001466270160203977,0.9700864965091079,0.009140611044846095,0.0070306413171124125,0.018123719716532486,1.0,0.5779116538007802,1.079326682313521,0.08994389019279343,0.47622787330329136,0.4252904617560578,2.2494964776870088,0.014059352985543805,0.17991092405834846,0.004609200680235055,1.4717223379434796,0.966411298522769,0.0015028553444095389,0.0627655249260473,-0.00043507569206347016,0.014530470740504235,0.00034196256754469545,-0.19250947887633502,7.030641317112413e-05,9.282225495228223e-05,9.140611044846096e-05,1.088708746143019,0.36261984416167287,0.016106854975379482,0.910144077527457,0.7659371142345405,0.7785081224558859,0.9224592207120247,0.0001861183525565805,0.005139222161063877,6.454666375839897e-06,1.9884649112745527e-05,1.4662701602039772e-06,3.769551063716481e-05,0.016029178393617196,0.020033036142669897,0.015006076537966833,0.4747494504085471,0.01774068637689293,0.00018123719716532486,0.045576531627837924,0.018801549197536904,0.008493810821626733,0.01675015552385024,0.0019496958925741541,0.0019239812556334853,0.006568811725870067,0.00970086496509108,0.0001464123359810629
0.03,8.991621879178158,2.0049699177535882,0.013755271853643475,1.8706836080875147,0.06324011816000863,1.408893609439664,0.0039662822886749605,1.6160115033314928,0.027573578457869362,0.0013429943918364228,0.005496716411233048,0.0003163850423557932,0.9555339260820648,0.013465291372030414,0.01037584705926185,0.026572255368651824,1.0,0.5803735070797303,1.078994625501379,0.08991621879178158,0.47624669142380915,0.42785124548393244,2.2542297751034623,0.01408893609439664,0.2324432947225157,0.009133899921951686,1.4711563883838394,0.9696069019988957,0.0031196878367216615,0.08645545195543894,-0.0004018407383386387,0.020841279608387015,0.0007374540340774939,-0.18890809865191976,0.0001037584705926185,0.00013755271853643474,0.00013465291372030414,1.0884807450753173,0.36210448663789313,0.01616011503331493,0.8910936007097475,0.7659270779726065,0.7788703559387847,0.9229501747989772,0.0002757357845786936,0.007588814179201035,1.3429943918364229e-05,3.9662822886749607e-05,3.1638504235579323e-06,5.496716411233048e-05,0.023400960513839563,0.020049699177535883,0.02192038363591203,0.47462809362456543,0.02577374607522219,0.00026572255368651827,0.06509372411604453,0.018706836080875148,0.012091986269736042,0.02373464380024437,0.0038149698165238785,0.003975591208536284,0.00940046879431055,0.009555339260820648,0.0003153872044155184
0.04,8.988879405653307,2.006641434662064,0.018126464156113457,1.861493639229573,0.08323670055889346,1.4118457385446244,0.006332914540560926,1.6213264435292212,0.03636948943591957,0.002217944130808312,0.007130800766203648,0.0005399827647272418,0.9412383415406816,0.01764432559657375,0.013616704073661131,0.034646186541843704,1.0,0.5827703300125692,1.0786655286783968,0.08988879405653308,0.4762655385120056,0.43035784601891097,2.2589531816713992,0.014118457385446244,0.2725546802742412,0.014471315252039877,1.470593816077723,0.9727958661175327,0.005137222728554552,0.10667925673509161,-0.00021524963257773936,0.02662465216428472,0.0012576960038124807,-0.18539534800165486,0.00013616704073661132,0.00018126464156113459,0.00017644325596573752,1.0882540253950905,0.3615842037272528,0.016213264435292214,0.8725899742343012,0.7659171253379483,0.7792306533108594,0.9234374094848142,0.0003636948943591957,0.009988404067067214,2.217944130808312e-05,6.332914540560927e-05,5.399827647272418e-06,7.130800766203648e-05,0.030392809846391422,0.02006641434662064,0.028489399968966902,0.4745092214422684,0.033328457349462694,0.00034646186541843706,0.08282463792549233,0.01861493639229573,0.015344964640741216,0.029996050395290158,0.005955742460294571,0.0065094562887217005,0.011984773000309016,0.009412383415406816,0.0005370826111944447
0.05,8.986160957971146,2.008315532109722,0.02240230968840739,1.8525724390597715,0.10291945905352486,1.4147917186868026,0.008977683408625566,1.6266303902324446,0.045032770147281624,0.0032320335611876216,0.008679603337693942,0.0008108185105530502,0.9271912572211771,0.021688935475540305,0.016759123132982896,0.042367566350194626,1.0,0.5851046399749276,1.0783393149565375,0.08986160957971145,0.476284384742939,0.4328117250319346,2.2636667498988845,0.014147917186868027,0.3043161839684701,0.020339263071393904,1.4700346782591753,0.9759782341394667,0.007461030638027273,0.12420026205539776,0.00011797866975719082,0.031945657036396444,0.0018868103221733813,-0.18196641010915784,0.00016759123132982897,0.0002240230968840739,0.00021688935475540306,1.0880286115609785,0.3610588585924976,0.016266303902324447,0.8546077277975466,0.7659072541550397,0.7795890316881967,0.9239209702998251,0.00045032770147281623,0.012350335086422982,3.232033561187622e-05,8.977683408625566e-05,8.108185105530502e-06,8.679603337693942e-05,0.0370356694925024,0.02008315532109722,0.0347427872183338,0.47439275542367243,0.040453244890400204,0.00042367566350194624,0.0989990186321761,0.018525724390597714,0.018302195232619122,0.035646520188188875,0.00823809345897234,0.009392530931608354,0.014353587696864664,0.009271912572211771,0.0008042971206192243
0.06,8.983465919298752,2.0099900093675673,0.026588590444532375,1.843908696924951,0.12235846376787213,1.417731582812603,0.011825005235839283,1.6319234157989913,0.053589028686299826,0.004355469564859929,0.010150151681818265,0.0011231069926982216,0.9133847705961603,0.025608889727068162,0.01980843123622557,0.04975610709462872,1.0,0.5873786919160358,1.0780159103158502,0.08983465919298751,0.4763032053336657,0.43521426436203675,2.268370532500165,0.014177315828126029,0.33016543205373045,0.02654534923787482,1.469479059593407,0.9791540494793947,0.010017328421141539,0.13956473100888872,0.0005927981535835784,0.03685932893179549,0.0026108089237662476,-0.17861689344650478,0.00019808431236225573,0.00026588590444532375,0.0002560888972706816,1.0878045391207802,0.3605283193900097,0.01631923415798991,0.8371234503610677,0.7658974623287261,0.7799455080265074,0.9244009021026723,0.0005358902868629983,0.014683015652144655,4.355469564859929e-05,0.00011825005235839284,1.1231069926982215e-05,0.00010150151681818265,0.04335689904033797,0.020099900093675675,0.04070655133472608,0.47427862734546405,0.04718954033816591,0.0004975610709462872,0.11380755008498969,0.01843908696924951,0.021003939100011356,0.04077560080773417,0.01057456264893555,0.012521057831529027,0.016533420087246956,0.009133847705961604,0.0011106333914159873
0.07,8.980793694326593,2.011663017335599,0.0306904779963753,1.8354921481615947,0.14160354019339552,1.4206653640960258,0.01482113460217388,1.637205593089889,0.06205830469333865,0.0055647287223032915,0.011548817651061933,0.0014717635439357097,0.8998114911392774,0.02941276485204003,0.022769452756388663,0.05682954845433097,1.0,0.5895945269124487,1.077695243319191,0.08980793694326593,0.47632197960113554,0.43756677730192073,2.2730645825536415,0.014206653640960258,0.3516592681052106,0.03295456715328818,1.4689270655481093,0.9823233558539334,0.012747904910034153,0.1531752533405085,0.0012053067269784798,0.04141260443364992,0.003417349832847125,-0.17534277116743072,0.00022769452756388664,0.000306904779963753,0.0002941276485204003,1.0875818520552796,0.3599924582238795,0.01637205593089889,0.8201155085604268,0.7658877478359285,0.7803000991351297,0.9248772491152872,0.0006205830469333865,0.016992424823207463,5.564728722303292e-05,0.0001482113460217388,1.4717635439357098e-05,0.00011548817651061933,0.049380809718389894,0.020116630173355993,0.04640363124805743,0.4741667771437399,0.05357308760985838,0.0005682954845433097,0.12740996075128422,0.018354921481615948,0.023483331354275477,0.04545573983473451,0.012908019637260468,0.015814170480014496,0.018546513196218337,0.008998114911392774,0.0014504168376835776
0.08,8.978143707324323,2.013332996078843,0.03471262482136921,1.8273134070388977,0.16069120893861485,1.4235930960136352,0.017926767713661584,1.6424769956567533,0.07045644897567824,0.006841031948494378,0.012881410288452489,0.0018523088056907786,0.8864644820784632,0.03310814648634861,0.02564657589125883,0.0636039509552426,1.0,0.5917540090534239,1.0773772448789187,0.08978143707324324,0.47634069023065845,0.43987051702375773,2.2777489536218165,0.014235930960136351,0.36984264162844,0.039470528039542235,1.4683788173888845,0.985486197394052,0.015606525416554745,0.16533595390276232,0.0019524107276789296,0.04564581627935323,0.004295531709244625,-0.17214033230031164,0.0002564657589125883,0.0003471262482136921,0.00033108146486348613,1.0873606007718006,0.35945115031843755,0.016424769956567532,0.8035638213873599,0.7658781087188843,0.7806528216879095,0.9253500549514552,0.0007045644897567824,0.01928294507263378,6.841031948494378e-05,0.00017926767713661584,1.8523088056907786e-05,0.0001288141028845249,0.05512910146451526,0.02013332996078843,0.05185437035710079,0.4740571513603387,0.05963495069497877,0.000636039509552426,0.13994116573958099,0.018273134070388976,0.025767907697885502,0.049746236215142764,0.015201610339384213,0.01920900188925248,0.020411679116074544,0.008864644820784633,0.0018186223046004087
0.09,8.975515400516858,2.0149986253211862,0.03865923840875591,1.8193638350473063,0.179648930445872,1.4265148124019973,0.02111247648004307,1.647737697885452,0.07879610908090269,0.008169245864485558,0.014153251924051438,0.0022607890076699454,0.8733372118154857,0.036701788690557874,0.02844380797172606,0.07009393441069647,1.0,0.5938588542310383,1.0770618480620229,0.08975515400516859,0.47635932269582115,0.44212668311901326,2.282423699843196,0.014265148124019973,0.3854452727413043,0.04602354196271361,1.4678344482586407,0.9886426187312712,0.01855627121096481,0.17628148506352245,0.0028316043030618848,0.04959386328641043,0.005235718170936172,-0.1690061415934766,0.0002844380797172606,0.0003865923840875591,0.00036701788690557874,1.087140840531042,0.3589042733449066,0.01647737697885452,0.7874496760480022,0.7658685430795241,0.7810036922317802,0.9258193626407086,0.000787961090809027,0.02155787165350464,8.169245864485558e-05,0.0002111247648004307,2.2607890076699454e-05,0.0001415325192405144,0.06062122377390729,0.020149986253211863,0.05707689917216266,0.47394970193404334,0.06540230540495569,0.0007009393441069647,0.15151598638828298,0.018193638350473062,0.027880752016531125,0.05369613527682086,0.017432123505064307,0.022656844279158577,0.02214494292943052,0.008733372118154857,0.002210807318825183
