data_generator_T,data_generator_V
0.0,-70.0
4.0,-62.032234
8.0,-61.320042
12.0,-61.295654
16.0,-61.294895
20.0,-61.294792
24.0,-61.294701
28.0,-61.294613
32.0,-61.294521
36.0,-61.29443
40.0,-61.294338
44.0,-61.294247
48.0,-61.294151
52.0,-61.294056
56.0,-61.293961
60.0,-61.293865
64.0,-61.293766
68.0,-61.293671
72.0,-61.293571
76.0,-61.293472
80.0,-61.293373
84.0,-61.29327
88.0,-61.293171
92.0,-61.293068
96.0,-61.292965
100.0,-61.292862
104.0,-61.292759
108.0,-61.292656
112.0,-61.292553
116.0,-61.292446
120.0,-61.292339
124.0,-61.292233
128.0,-61.29213
132.0,-61.292019
136.0,-61.291912
140.0,-61.291805
144.0,-61.291698
148.0,-61.291588
152.0,-61.291477
156.0,-61.29137
160.0,-61.29126
164.0,-61.291149
168.0,-61.291039
172.0,-61.290928
176.0,-61.290817
180.0,-61.290703
184.0,-61.290592
188.0,-61.290482
192.0,-61.290367
196.0,-61.290257
200.0,-61.290142
204.0,-61.290028
208.0,-61.289917
212.0,-61.289803
216.0,-61.289688
220.0,-61.289574
224.0,-61.289459
228.0,-61.289345
232.0,-61.28923
236.0,-61.289116
240.0,-61.289001
244.0,-61.288883
248.0,-61.288769
252.0,-61.288654
256.0,-61.28854
260.0,-61.288422
264.0,-61.288307
268.0,-61.288189
272.0,-61.288074
276.0,-61.28796
280.0,-61.287842
284.0,-61.287727
288.0,-61.287609
292.0,-61.287491
296.0,-61.287376
300.0,-61.287258
304.0,-61.287144
308.0,-61.287025
312.0,-61.286907
316.0,-61.286793
320.0,-61.286674
324.0,-61.28656
328.0,-61.286442
332.0,-61.286324
336.0,-61.286209
340.0,-61.286091
344.0,-61.285973
348.0,-61.285858
352.0,-61.28574
356.0,-61.285622
360.0,-61.285507
364.0,-61.285389
368.0,-61.285271
372.0,-61.285156
376.0,-61.285038
380.0,-61.28492
384.0,-61.284805
388.0,-61.284687
392.0,-61.284573
396.0,-61.284454
400.0,-61.284336
404.0,-61.284222
408.0,-61.284103
412.0,-61.283989
416.0,-61.283871
420.0,-61.283756
424.0,-61.283638
428.0,-61.283524
432.0,-61.283409
436.0,-61.283291
440.0,-61.283176
444.0,-61.283058
448.0,-61.282944
452.0,-61.282829
456.0,-61.282711
460.0,-61.282597
464.0,-61.282482
468.0,-61.282368
472.0,-61.282253
476.0,-61.282135
480.0,-61.282021
484.0,-61.281906
488.0,-61.281792
492.0,-61.281677
496.0,-61.281563
500.0,-61.281448
504.0,-61.281334
508.0,-61.281219
512.0,-61.281105
516.0,-61.280991
520.0,-61.28088
524.0,-61.280766
528.0,-61.280651
532.0,-61.280537
536.0,-61.280426
540.0,-61.280312
544.0,-61.280197
548.0,-61.280087
552.0,-61.279972
556.0,-61.279861
560.0,-61.279747
564.0,-61.279636
568.0,-61.279526
572.0,-61.279411
576.0,-61.279301
580.0,-61.27919
584.0,-61.279076
588.0,-61.278965
592.0,-61.278854
596.0,-61.278744
600.0,-61.278633
604.0,-61.278522
608.0,-61.278412
612.0,-61.278301
616.0,-61.278191
620.0,-61.27808
624.0,-61.277969
628.0,-61.277863
632.0,-61.277752
636.0,-61.277641
640.0,-61.277531
644.0,-61.277424
648.0,-61.277313
652.0,-61.277206
656.0,-61.277096
660.0,-61.276989
664.0,-61.276878
668.0,-61.276772
672.0,-61.276665
676.0,-61.276554
680.0,-61.276447
684.0,-61.27634
688.0,-61.276234
692.0,-61.276127
696.0,-61.27602
700.0,-61.275913
704.0,-61.275806
708.0,-61.2757
712.0,-61.275593
716.0,-61.275486
720.0,-61.275379
724.0,-61.275276
728.0,-61.275169
732.0,-61.275063
736.0,-61.27496
740.0,-61.274853
744.0,-61.27475
748.0,-61.274643
752.0,-61.27454
756.0,-61.274433
760.0,-61.27433
764.0,-61.274227
768.0,-61.274124
772.0,-61.274017
776.0,-61.273914
780.0,-61.273811
784.0,-61.273708
788.0,-61.273605
792.0,-61.273502
796.0,-61.273399
800.0,-61.273296
804.0,-61.273197
808.0,-61.273094
812.0,-61.272991
816.0,-61.272888
820.0,-61.272789
824.0,-61.272686
828.0,-61.272587
832.0,-61.272484
836.0,-61.272385
840.0,-61.272282
844.0,-61.272182
848.0,-61.272083
852.0,-61.27198
856.0,-61.271881
860.0,-61.271782
864.0,-61.271683
868.0,-61.271584
872.0,-61.271484
876.0,-61.271385
880.0,-61.271286
884.0,-61.271187
888.0,-61.271088
892.0,-61.270988
896.0,-61.270893
900.0,-61.270794
904.0,-61.270695
908.0,-61.270599
912.0,-61.2705
916.0,-61.270405
920.0,-61.270306
924.0,-61.27021
928.0,-61.270111
932.0,-61.270016
936.0,-61.26992
940.0,-61.269825
944.0,-61.269726
948.0,-61.26963
952.0,-61.269535
956.0,-61.26944
960.0,-61.269344
964.0,-61.269249
968.0,-61.269154
972.0,-61.269058
976.0,-61.268967
980.0,-61.268871
984.0,-61.268776
988.0,-61.268681
992.0,-61.268589
996.0,-61.268494
1000.0,-61.268402
1004.0,-61.268307
1008.0,-61.268215
1012.0,-61.26812
1016.0,-61.268028
1020.0,-61.267937
1024.0,-61.267841
1028.0,-61.26775
1032.0,-61.267658
1036.0,-61.267567
1040.0,-61.267475
1044.0,-61.267384
1048.0,-61.267292
1052.0,-61.2672
1056.0,-61.267109
1060.0,-61.267017
1064.0,-61.266926
1068.0,-61.266838
1072.0,-61.266747
1076.0,-61.266655
1080.0,-61.266567
1084.0,-61.266476
1088.0,-61.266384
1092.0,-61.266296
1096.0,-61.266205
1100.0,-60.516117
1104.0,-58.053684
1108.0,-56.473598
1112.0,-55.278957
1116.0,-55.169472
1120.0,-55.096569
1124.0,-55.02581
1128.0,-54.956337
1132.0,-54.888123
1136.0,-54.821159
1140.0,-54.755436
1144.0,-54.690945
1148.0,-54.627674
1152.0,-54.565613
1156.0,-54.504753
1160.0,-54.445084
1164.0,-54.3866
1168.0,-54.329285
1172.0,-54.273132
1176.0,-54.218128
1180.0,-54.164265
1184.0,-54.11153
1188.0,-54.059917
1192.0,-54.009411
1196.0,-53.959999
1200.0,-53.161678
1204.0,-51.401737
1208.0,-49.06826
1212.0,-47.208416
1216.0,-46.987144
1220.0,-46.843975
1224.0,-46.705029
1228.0,-46.56744
1232.0,-46.431091
1236.0,-46.295967
1240.0,-46.162067
1244.0,-46.029377
1248.0,-45.897888
1252.0,-45.767601
1256.0,-45.6385
1260.0,-45.510578
1264.0,-45.383835
1268.0,-45.258251
1272.0,-45.133827
1276.0,-45.010551
1280.0,-44.888416
1284.0,-44.767414
1288.0,-44.647533
1292.0,-44.52877
1296.0,-44.41111
1300.0,-44.294552
1304.0,-44.785694
1308.0,-45.198963
1312.0,-42.761101
1316.0,-42.356457
1320.0,-42.120735
1324.0,-41.896938
1328.0,-41.673054
1332.0,-41.447998
1336.0,-41.221508
1340.0,-40.993362
1344.0,-40.763325
1348.0,-40.531124
1352.0,-40.296459
1356.0,-40.058983
1360.0,-39.818302
1364.0,-39.573959
1368.0,-39.325436
1372.0,-39.072102
1376.0,-38.813232
1380.0,-38.547935
1384.0,-38.275143
1388.0,-37.993526
1392.0,-37.701408
1396.0,-37.396626
1400.0,-37.076313
1404.0,-41.472084
1408.0,-44.099041
1412.0,-41.544819
1416.0,-41.058613
1420.0,-40.772545
1424.0,-40.501869
1428.0,-40.229721
1432.0,-39.954208
1436.0,-39.674713
1440.0,-39.390678
1444.0,-39.101452
1448.0,-38.806274
1452.0,-38.504238
1456.0,-38.194241
1460.0,-37.874928
1464.0,-37.544605
1468.0,-37.201099
1472.0,-36.841576
1476.0,-36.462173
1480.0,-36.057468
1484.0,-35.619419
1488.0,-35.135242
1492.0,-34.582626
1496.0,-33.916534
1500.0,-33.021523
1504.0,-40.28373
1508.0,-44.039188
1512.0,-41.616848
1516.0,-41.138771
1520.0,-40.84457
1524.0,-40.564156
1528.0,-40.282085
1532.0,-39.996605
1536.0,-39.707115
1540.0,-39.413067
1544.0,-39.113827
1548.0,-38.808647
1552.0,-38.496647
1556.0,-38.176758
1560.0,-37.847668
1564.0,-37.507759
1568.0,-37.154957
1572.0,-36.786572
1576.0,-36.398991
1580.0,-35.987194
1584.0,-35.543831
1588.0,-35.05748
1592.0,-34.50872
1596.0,-33.860008
1600.0,-33.021709
1604.0,-40.336296
1608.0,-44.229439
1612.0,-41.953819
1616.0,-41.501057
1620.0,-41.211292
1624.0,-40.933258
1628.0,-40.653797
1632.0,-40.37146
1636.0,-40.085766
1640.0,-39.796268
1644.0,-39.50246
1648.0,-39.203762
1652.0,-38.89949
1656.0,-38.588837
1660.0,-38.270836
1664.0,-37.944305
1668.0,-37.607807
1672.0,-37.259514
1676.0,-36.897095
1680.0,-36.517464
1684.0,-36.116421
1688.0,-35.687981
1692.0,-35.223179
1696.0,-34.7075
1700.0,-34.114922
1704.0,-33.390522
1708.0,-32.381088
1712.0,-30.280699
1716.0,4.5041347
1720.0,-44.328602
1724.0,-41.32217
1728.0,-40.788086
1732.0,-40.48452
1736.0,-40.199459
1740.0,-39.912899
1744.0,-39.622551
1748.0,-39.327713
1752.0,-39.027752
1756.0,-38.721947
1760.0,-38.409439
1764.0,-38.089188
1768.0,-37.759941
1772.0,-37.420132
1776.0,-37.067776
1780.0,-36.70031
1784.0,-36.314308
1788.0,-35.905033
1792.0,-35.465618
1796.0,-34.985516
1800.0,-34.447071
1804.0,-33.816948
1808.0,-33.0187
1812.0,-31.800741
1816.0,-27.83197
1820.0,-56.352802
1824.0,-42.508293
1828.0,-41.106129
1832.0,-40.725498
1836.0,-40.438087
1840.0,-40.156441
1844.0,-39.872166
1848.0,-39.584061
1852.0,-39.291542
1856.0,-38.993999
1860.0,-38.690723
1864.0,-38.380882
1868.0,-38.063469
1872.0,-37.737259
1876.0,-37.400738
1880.0,-37.051987
1884.0,-36.68853
1888.0,-36.307083
1892.0,-35.903103
1896.0,-35.470074
1900.0,-34.99802
1904.0,-34.470463
1908.0,-33.856758
1912.0,-33.088497
1916.0,-31.952675
1920.0,-28.866091
1924.0,-59.17403
1928.0,-42.937286
1932.0,-41.198612
1936.0,-40.789627
1940.0,-40.502846
1944.0,-40.224648
1948.0,-39.944286
1952.0,-39.660385
1956.0,-39.372368
1960.0,-39.079685
1964.0,-38.781681
1968.0,-38.477604
1972.0,-38.166538
1976.0,-37.847397
1980.0,-37.518829
1984.0,-37.179153
1988.0,-36.826225
1992.0,-36.45723
1996.0,-36.068367
2000.0,-35.654305
2004.0,-35.207142
2008.0,-34.714394
2012.0,-34.15432
2016.0,-33.483257
2020.0,-32.58987
2024.0,-31.011093
2028.0,21.937838
2032.0,-47.161133
2036.0,-41.720387
2040.0,-40.984344
2044.0,-40.671417
2048.0,-40.395153
2052.0,-40.11961
2056.0,-39.841156
2060.0,-39.559074
2064.0,-39.272846
2068.0,-38.981918
2072.0,-38.685635
2076.0,-38.383232
2080.0,-38.073788
2084.0,-37.756195
2088.0,-37.429081
2092.0,-37.090736
2096.0,-36.738972
2100.0,-36.370903
2104.0,-35.982635
2108.0,-35.568649
2112.0,-35.120739
2116.0,-34.625816
2120.0,-34.060787
2124.0,-33.378372
2128.0,-32.453674
2132.0,-30.72098
2136.0,19.687092
2140.0,-45.834846
2144.0,-41.592503
2148.0,-40.962273
2152.0,-40.661697
2156.0,-40.389122
2160.0,-40.11657
2164.0,-39.841156
2168.0,-39.562237
2172.0,-39.279335
2176.0,-38.991913
2180.0,-38.699348
2184.0,-38.400909
2188.0,-38.095734
2192.0,-37.782761
2196.0,-37.460712
2200.0,-37.127983
2204.0,-36.782536
2208.0,-36.421703
2212.0,-36.04192
2216.0,-35.63818
2220.0,-35.203159
2224.0,-34.725395
2228.0,-34.185246
2232.0,-33.544243
2236.0,-32.708569
2240.0,-31.326841
2244.0,-22.483234
2248.0,-49.970169
2252.0,-42.004601
2256.0,-41.072811
2260.0,-40.747334
2264.0,-40.475712
2268.0,-40.20665
2272.0,-39.935181
2276.0,-39.660492
2280.0,-39.382126
2284.0,-39.099594
2288.0,-38.812332
2292.0,-38.519684
2296.0,-38.220867
2300.0,-37.914955
2304.0,-37.600811
2308.0,-37.277042
2312.0,-36.941902
2316.0,-36.593128
2320.0,-36.227757
2324.0,-35.841728
2328.0,-35.429279
2332.0,-34.981739
2336.0,-34.485073
2340.0,-33.914062
2344.0,-33.215416
2348.0,-32.240189
2352.0,-30.206882
2356.0,5.5698566
2360.0,-44.451691
2364.0,-41.450706
2368.0,-40.936691
2372.0,-40.65155
2376.0,-40.385201
2380.0,-40.118214
2384.0,-39.848507
2388.0,-39.57555
2392.0,-39.298904
2396.0,-39.018078
2400.0,-38.732502
2404.0,-38.441525
2408.0,-38.144352
2412.0,-37.84005
2416.0,-37.527473
2420.0,-37.205212
2424.0,-36.871494
2428.0,-36.524036
2432.0,-36.159813
2436.0,-35.774689
2440.0,-35.362755
2444.0,-34.915089
2448.0,-34.417137
2452.0,-33.842484
2456.0,-33.134354
2460.0,-32.12907
2464.0,-29.889465
2468.0,-12.486272
2472.0,-43.928265
2476.0,-41.392944
2480.0,-40.923885
2484.0,-40.645
2488.0,-40.381401
2492.0,-40.116924
2496.0,-39.8498
2500.0,-39.579529
2504.0,-39.305698
2508.0,-39.027832
2512.0,-38.745392
2516.0,-38.457741
2520.0,-38.164135
2524.0,-37.863674
2528.0,-37.555279
2532.0,-37.237617
2536.0,-36.909019
2540.0,-36.567352
2544.0,-36.209805
2548.0,-35.832573
2552.0,-35.430275
2556.0,-34.994896
2560.0,-34.51363
2564.0,-33.963886
2568.0,-33.299347
2572.0,-32.397587
2576.0,-30.705748
2580.0,20.490746
2584.0,-45.945721
2588.0,-41.634571
2592.0,-41.009098
2596.0,-40.718407
2600.0,-40.456394
2604.0,-40.194866
2608.0,-39.930988
2612.0,-39.664188
2616.0,-39.39407
2620.0,-39.120193
2624.0,-38.84206
2628.0,-38.559093
2632.0,-38.270611
2636.0,-37.975803
2640.0,-37.673702
2644.0,-37.363117
2648.0,-37.04258
2652.0,-36.710228
2656.0,-36.363655
2660.0,-35.999645
2664.0,-35.613762
2668.0,-35.199585
2672.0,-34.747246
2676.0,-34.240299
2680.0,-33.647827
2684.0,-32.899609
2688.0,-31.769966
2692.0,-28.404129
2696.0,-58.309422
2700.0,-42.787823
2704.0,-41.24556
2708.0,-40.87254
2712.0,-40.606064
2716.0,-40.347332
2720.0,-40.087151
2724.0,-39.824394
2728.0,-39.558647
2732.0,-39.28952
2736.0,-39.016567
2740.0,-38.739281
2744.0,-38.457062
2748.0,-38.169216
2752.0,-37.874908
2756.0,-37.573135
2760.0,-37.262672
2764.0,-36.941986
2768.0,-36.609142
2772.0,-36.261604
2776.0,-35.895988
2780.0,-35.507565
2784.0,-35.089424
2788.0,-34.630817
2792.0,-34.113441
2796.0,-33.501862
2800.0,-32.711433
2804.0,-31.440208
2808.0,-25.623581
2812.0,-52.183678
2816.0,-42.226353
2820.0,-41.157803
2824.0,-40.830521
2828.0,-40.569714
2832.0,-40.313038
2836.0,-40.054615
2840.0,-39.793629
2844.0,-39.529694
2848.0,-39.262428
2852.0,-38.991394
2856.0,-38.716095
2860.0,-38.43594
2864.0,-38.150249
2868.0,-37.858204
2872.0,-37.558819
2876.0,-37.250893
2880.0,-36.932938
2884.0,-36.603058
2888.0,-36.258793
2892.0,-35.896851
2896.0,-35.512657
2900.0,-35.099556
2904.0,-34.647247
2908.0,-34.138332
2912.0,-33.539547
2916.0,-32.773102
2920.0,-31.573872
2924.0,-27.151894
2928.0,-54.722084
2932.0,-42.443657
2936.0,-41.202747
2940.0,-40.861282
2944.0,-40.601051
2948.0,-40.346367
2952.0,-40.090157
2956.0,-39.831505
2960.0,-39.570038
2964.0,-39.305389
2968.0,-39.037144
2972.0,-38.764824
2976.0,-38.487877
2980.0,-38.205662
2984.0,-37.917408
2988.0,-37.6222
2992.0,-37.318916
2996.0,-37.006184
3000.0,-36.682262
3004.0,-36.344913
3008.0,-35.991173
3012.0,-35.616978
3016.0,-35.216507
3020.0,-34.780964
3024.0,-34.295944
3028.0,-33.735188
3032.0,-33.04192
3036.0,-32.050812
3040.0,-29.793402
3044.0,-20.314594
3048.0,-43.854012
3052.0,-41.413025
3056.0,-40.962402
3060.0,-40.694397
3064.0,-40.44125
3068.0,-40.187561
3072.0,-39.931686
3076.0,-39.673203
3080.0,-39.411758
3084.0,-39.146976
3088.0,-38.878414
3092.0,-38.605572
3096.0,-38.327862
3100.0,-38.044586
3104.0,-37.754929
3108.0,-37.45789
3112.0,-37.152256
3116.0,-36.836514
3120.0,-36.508739
3124.0,-36.166424
3128.0,-35.806198
3132.0,-35.423355
3136.0,-35.011021
3140.0,-34.558453
3144.0,-34.047321
3148.0,-33.441978
3152.0,-32.6567
3156.0,-31.381578
3160.0,-25.142733
3164.0,-51.682087
3168.0,-42.196247
3172.0,-41.169067
3176.0,-40.850388
3180.0,-40.595119
3184.0,-40.343872
3188.0,-40.091061
3192.0,-39.835926
3196.0,-39.578121
3200.0,-39.317295
3204.0,-39.053059
3208.0,-38.784966
3212.0,-38.512497
3216.0,-38.235046
3220.0,-37.951904
3224.0,-37.662216
3228.0,-37.364952
3232.0,-37.058849
3236.0,-36.742329
3240.0,-36.413368
3244.0,-36.069321
3248.0,-35.706604
3252.0,-35.320179
3256.0,-34.902576
3260.0,-34.441956
3264.0,-33.917641
3268.0,-33.287987
3272.0,-32.446522
3276.0,-30.951679
3280.0,14.115104
3284.0,-47.454014
3288.0,-41.82037
3292.0,-41.094864
3296.0,-40.805107
3300.0,-40.553497
3304.0,-40.303635
3308.0,-40.05201
3312.0,-39.79805
3316.0,-39.541435
3320.0,-39.281815
3324.0,-39.018803
3328.0,-38.751953
3332.0,-38.480751
3336.0,-38.204594
3340.0,-37.922771
3344.0,-37.634441
3348.0,-37.338573
3352.0,-37.033916
3356.0,-36.718891
3360.0,-36.391499
3364.0,-36.049107
3368.0,-35.688148
3372.0,-35.303627
3376.0,-34.888119
3380.0,-34.429871
3384.0,-33.908379
3388.0,-33.282394
3392.0,-32.446709
3396.0,-30.967785
3400.0,7.8007307
3404.0,-47.603615
3408.0,-41.837276
3412.0,-41.102245
3416.0,-40.812862
3420.0,-40.562557
3424.0,-40.314125
3428.0,-40.063999
3432.0,-39.811607
3436.0,-39.556629
3440.0,-39.298733
3444.0,-39.037537
3448.0,-38.77261
3452.0,-38.503456
3456.0,-38.229496
3460.0,-37.950043
3464.0,-37.664284
3468.0,-37.371239
3472.0,-37.06971
3476.0,-36.758198
3480.0,-36.434799
3484.0,-36.097042
3488.0,-35.741592
3492.0,-35.363808
3496.0,-34.956882
3500.0,-34.510204
3504.0,-34.005642
3508.0,-33.407948
3512.0,-32.632359
3516.0,-31.37307
3520.0,-25.310507
3524.0,-51.859077
3528.0,-42.220261
3532.0,-41.18642
3536.0,-40.870911
3540.0,-40.61972
3544.0,-40.372757
3548.0,-40.124401
3552.0,-39.873913
3556.0,-39.620968
3560.0,-39.365242
3564.0,-39.10638
3568.0,-38.843975
3572.0,-38.577557
3576.0,-38.306583
3580.0,-38.030411
3584.0,-37.748283
3588.0,-37.459297
3592.0,-37.162342
3596.0,-36.856052
3600.0,-36.538708
3604.0,-36.20808
3608.0,-35.861225
3612.0,-35.49408
3616.0,-35.100834
3620.0,-34.672642
3624.0,-34.194973
3628.0,-33.641125
3632.0,-32.952713
3636.0,-31.956276
3640.0,-29.576813
3644.0,-41.986164
3648.0,-43.627953
3652.0,-41.406044
3656.0,-40.982204
3660.0,-40.722866
3664.0,-40.476891
3668.0,-40.230476
3672.0,-39.982155
3676.0,-39.731548
3680.0,-39.478355
3684.0,-39.222244
3688.0,-38.962837
3692.0,-38.699699
3696.0,-38.432335
3700.0,-38.160164
3704.0,-37.882496
3708.0,-37.598522
3712.0,-37.307251
3716.0,-37.007481
3720.0,-36.697708
3724.0,-36.376015
3728.0,-36.039902
3732.0,-35.686008
3736.0,-35.309624
3740.0,-34.903839
3744.0,-34.457813
3748.0,-33.952942
3752.0,-33.352703
3756.0,-32.567921
3760.0,-31.266212
3764.0,-23.603426
3768.0,-50.53904
3772.0,-42.113544
3776.0,-41.173534
3780.0,-40.868683
3784.0,-40.620438
3788.0,-40.375782
3792.0,-40.129749
3796.0,-39.88166
3800.0,-39.63121
3804.0,-39.378094
3808.0,-39.121964
3812.0,-38.862434
3816.0,-38.599056
3820.0,-38.331306
3824.0,-38.058586
3828.0,-37.78017
3832.0,-37.495209
3836.0,-37.20266
3840.0,-36.901253
3844.0,-36.589378
3848.0,-36.264988
3852.0,-35.925381
3856.0,-35.566883
3860.0,-35.184296
3864.0,-34.769848
3868.0,-34.311092
3872.0,-33.785934
3876.0,-33.148792
3880.0,-32.278038
3884.0,-30.615564
3888.0,19.650932
3892.0,-45.864334
3896.0,-41.674316
3900.0,-41.076801
3904.0,-40.80394
3908.0,-40.55909
3912.0,-40.315239
3916.0,-40.069752
3920.0,-39.822166
3924.0,-39.572182
3928.0,-39.3195
3932.0,-39.063766
3936.0,-38.804588
3940.0,-38.541512
3944.0,-38.274006
3948.0,-38.001453
3952.0,-37.723129
3956.0,-37.438152
3960.0,-37.145466
3964.0,-36.843758
3968.0,-36.531384
3972.0,-36.206226
3976.0,-35.86549
3980.0,-35.505356
3984.0,-35.12038
3988.0,-34.702374
3992.0,-34.238056
3996.0,-33.703495
