data_generator_T,data_generator_V
0.0,-81.0
2.0,-82.566467
4.0,-83.492538
6.0,-84.012688
8.0,-84.294792
10.0,-84.443565
12.0,-84.519783
14.0,-84.557304
16.0,-84.574608
18.0,-84.581581
20.0,-84.583466
22.0,-71.37262
24.0,-59.12394
26.0,38.779465
28.0,28.757576
30.0,21.359674
32.0,16.207989
34.0,12.867537
36.0,10.86329
38.0,9.7748613
40.0,9.2852411
42.0,9.1723719
44.0,9.2852993
46.0,9.5231676
48.0,9.8198128
50.0,10.132863
52.0,10.436091
54.0,10.714077
56.0,10.958514
58.0,11.165692
60.0,11.334796
62.0,11.466774
64.0,11.563594
66.0,11.627758
68.0,11.661997
70.0,11.669075
72.0,11.651676
74.0,11.612332
76.0,11.553393
78.0,11.477012
80.0,11.385139
82.0,11.279534
84.0,11.161777
86.0,11.033273
88.0,10.895278
90.0,10.748903
92.0,10.595136
94.0,10.434845
96.0,10.268799
98.0,10.097673
100.0,9.9220638
102.0,9.7424889
104.0,9.5594053
106.0,9.37321
108.0,9.1842499
110.0,8.9928246
112.0,8.7991934
114.0,8.6035805
116.0,8.4061766
118.0,8.2071438
120.0,8.0066195
122.0,7.804718
124.0,7.6015344
126.0,7.3971453
128.0,7.1916103
130.0,6.9849768
132.0,6.777277
134.0,6.5685344
136.0,6.3587599
138.0,6.1479568
140.0,5.9361191
142.0,5.7232337
144.0,5.5092812
146.0,5.2942352
148.0,5.0780644
150.0,4.8607321
152.0,4.6421967
154.0,4.4224129
156.0,4.2013307
158.0,3.9788966
160.0,3.7550535
162.0,3.5297415
164.0,3.3028972
166.0,3.0744541
168.0,2.8443432
170.0,2.6124926
172.0,2.3788283
174.0,2.1432734
176.0,1.9057484
178.0,1.6661723
180.0,1.424461
182.0,1.180529
184.0,0.93428797
186.0,0.6856482
188.0,0.43451753
190.0,0.18080215
192.0,-0.075593643
194.0,-0.33476731
196.0,-0.59681797
198.0,-0.86184633
200.0,-1.1299545
202.0,-1.4012461
204.0,-1.6758257
206.0,-1.9537995
208.0,-2.2352738
210.0,-2.5203567
212.0,-2.8091557
214.0,-3.1017799
216.0,-3.3983374
218.0,-3.6989369
220.0,-4.0036864
222.0,-4.3126931
224.0,-4.6260638
226.0,-4.9439025
228.0,-5.2663131
230.0,-5.5933962
232.0,-5.9252501
234.0,-6.2619696
236.0,-6.6036463
238.0,-6.950367
240.0,-7.3022141
242.0,-7.659265
244.0,-8.0215902
246.0,-8.3892536
248.0,-8.762311
250.0,-9.1408129
252.0,-9.5247965
254.0,-9.9142914
256.0,-10.309319
258.0,-10.709884
260.0,-11.115982
262.0,-11.527596
264.0,-11.944696
266.0,-12.367235
268.0,-12.795154
270.0,-13.228374
272.0,-13.666804
274.0,-14.110339
276.0,-14.558854
278.0,-15.012211
280.0,-15.470258
282.0,-15.932828
284.0,-16.399744
286.0,-16.870821
288.0,-17.345863
290.0,-17.824678
292.0,-18.30707
294.0,-18.79285
296.0,-19.281845
298.0,-19.773895
300.0,-20.268869
302.0,-20.76667
304.0,-21.267241
306.0,-21.770569
308.0,-22.276712
310.0,-22.785788
312.0,-23.297991
314.0,-23.813601
316.0,-24.332994
318.0,-24.856646
320.0,-25.385134
322.0,-25.919151
324.0,-26.459513
326.0,-27.007147
328.0,-27.563108
330.0,-28.128578
332.0,-28.704861
334.0,-29.293386
336.0,-29.895716
338.0,-30.513538
340.0,-31.148682
342.0,-31.803122
344.0,-32.479
346.0,-33.178658
348.0,-33.904667
350.0,-34.659897
352.0,-35.447563
354.0,-36.271347
356.0,-37.135468
358.0,-38.044819
360.0,-39.005116
362.0,-40.023033
364.0,-41.106369
366.0,-42.264179
368.0,-43.50708
370.0,-44.847507
372.0,-46.299961
374.0,-47.881222
376.0,-49.610512
378.0,-51.509289
380.0,-53.600391
382.0,-55.905796
384.0,-58.441822
386.0,-61.209969
388.0,-64.181725
390.0,-67.278702
392.0,-70.35878
394.0,-73.230942
396.0,-75.712784
398.0,-77.701111
400.0,-79.198517
402.0,-80.282005
404.0,-81.052689
406.0,-81.601761
408.0,-81.998489
410.0,-82.291016
412.0,-82.511436
414.0,-82.680878
416.0,-82.813377
418.0,-82.918465
420.0,-83.002762
422.0,-83.071053
424.0,-83.126854
426.0,-83.172813
428.0,-83.210983
430.0,-83.24295
432.0,-83.269974
434.0,-83.293037
436.0,-83.312943
438.0,-83.330315
440.0,-83.345657
442.0,-83.359383
444.0,-83.371803
446.0,-83.383202
448.0,-83.393761
450.0,-83.403671
452.0,-83.413055
454.0,-83.42202
456.0,-83.430649
458.0,-83.439011
460.0,-83.447166
462.0,-83.455147
464.0,-83.462997
466.0,-83.470734
468.0,-83.478378
470.0,-83.485947
472.0,-83.493454
474.0,-83.500908
476.0,-83.508316
478.0,-83.515671
480.0,-83.522995
482.0,-83.530281
484.0,-83.537537
486.0,-83.544754
488.0,-83.551941
490.0,-83.559097
492.0,-83.566216
494.0,-83.573303
496.0,-83.58036
498.0,-83.587387
500.0,-83.594376
502.0,-83.601334
504.0,-83.608261
506.0,-83.61515
508.0,-83.622009
510.0,-83.62883
512.0,-83.635612
514.0,-83.642365
516.0,-83.649078
518.0,-83.655762
520.0,-83.662399
522.0,-70.779327
524.0,-59.227608
526.0,38.229294
528.0,26.544353
530.0,17.820185
532.0,11.763015
534.0,7.8445125
536.0,5.4286737
538.0,4.0095997
540.0,3.2466555
542.0,2.9151776
544.0,2.863992
546.0,2.9893332
548.0,3.2192917
550.0,3.5041232
552.0,3.8098457
554.0,4.1137834
556.0,4.401351
558.0,4.6636949
560.0,4.8959503
562.0,5.0959692
564.0,5.2634029
566.0,5.3990483
568.0,5.5043926
570.0,5.581305
572.0,5.6318264
574.0,5.6580367
576.0,5.6619692
578.0,5.6455588
580.0,5.6106157
582.0,5.5588117
584.0,5.4916763
586.0,5.4106011
588.0,5.3168445
590.0,5.2115407
592.0,5.0957079
594.0,4.9702587
596.0,4.8360085
598.0,4.6936846
600.0,4.5439348
602.0,4.3873339
604.0,4.224391
606.0,4.0555563
608.0,3.8812277
610.0,3.7017536
612.0,3.5174398
614.0,3.3285525
616.0,3.1353228
618.0,2.9379497
620.0,2.7366035
622.0,2.5314281
624.0,2.3225439
626.0,2.11005
628.0,1.8940256
630.0,1.6745324
632.0,1.4516162
634.0,1.2253073
636.0,0.99562359
638.0,0.76256984
640.0,0.52613997
642.0,0.28631735
644.0,0.04307596
646.0,-0.20361897
648.0,-0.4538103
650.0,-0.70754832
652.0,-0.96489006
654.0,-1.225899
656.0,-1.4906443
658.0,-1.7592006
660.0,-2.0316472
662.0,-2.308068
664.0,-2.5885515
666.0,-2.8731887
668.0,-3.162075
670.0,-3.4553082
672.0,-3.7529886
674.0,-4.0552187
676.0,-4.362103
678.0,-4.6737466
680.0,-4.9902563
682.0,-5.311739
684.0,-5.6383014
686.0,-5.9700499
688.0,-6.3070903
690.0,-6.6495256
692.0,-6.997458
694.0,-7.3509865
696.0,-7.710207
698.0,-8.0752115
700.0,-8.4460859
702.0,-8.8229141
704.0,-9.2057695
706.0,-9.5947218
708.0,-9.9898329
710.0,-10.391154
712.0,-10.798729
714.0,-11.212591
716.0,-11.632763
718.0,-12.059254
720.0,-12.492062
722.0,-12.931173
724.0,-13.376558
726.0,-13.828176
728.0,-14.285967
730.0,-14.749864
732.0,-15.219782
734.0,-15.695624
736.0,-16.177286
738.0,-16.66465
740.0,-17.157595
742.0,-17.655996
744.0,-18.159733
746.0,-18.668688
748.0,-19.18276
750.0,-19.701872
752.0,-20.225971
754.0,-20.755049
756.0,-21.289143
758.0,-21.828358
760.0,-22.372868
762.0,-22.922935
764.0,-23.478924
766.0,-24.041307
768.0,-24.610682
770.0,-25.187782
772.0,-25.773485
774.0,-26.368818
776.0,-26.974968
778.0,-27.593275
780.0,-28.225239
782.0,-28.872517
784.0,-29.536911
786.0,-30.220367
788.0,-30.924973
790.0,-31.652964
792.0,-32.406731
794.0,-33.188862
796.0,-34.002182
798.0,-34.849831
800.0,-35.735378
802.0,-36.66293
804.0,-37.637287
806.0,-38.664131
808.0,-39.750183
810.0,-40.903416
812.0,-42.133167
814.0,-43.450466
816.0,-44.868259
818.0,-46.401669
820.0,-48.068146
822.0,-49.887486
824.0,-51.881424
826.0,-54.072357
828.0,-56.480312
830.0,-59.116863
832.0,-61.974167
834.0,-65.008057
836.0,-68.119064
838.0,-71.146301
840.0,-73.896851
842.0,-76.212219
844.0,-78.02774
846.0,-79.376961
848.0,-80.349281
850.0,-81.043671
852.0,-81.543213
854.0,-81.908798
856.0,-82.18203
858.0,-82.390549
860.0,-82.552635
862.0,-82.68058
864.0,-82.782852
866.0,-82.865448
868.0,-82.932762
870.0,-82.988068
872.0,-83.033875
874.0,-83.072128
876.0,-83.104355
878.0,-83.131752
880.0,-83.155296
882.0,-83.175743
884.0,-83.19371
886.0,-83.209694
888.0,-83.224083
890.0,-83.237198
892.0,-83.249298
894.0,-83.260574
896.0,-83.27121
898.0,-83.281326
900.0,-83.291023
902.0,-83.3004
904.0,-83.309502
906.0,-83.318398
908.0,-83.327126
910.0,-83.335716
912.0,-83.344193
914.0,-83.352577
916.0,-83.360886
918.0,-83.369133
920.0,-83.377319
922.0,-83.38546
924.0,-83.393555
926.0,-83.401611
928.0,-83.40963
930.0,-83.41761
932.0,-83.425552
934.0,-83.433464
936.0,-83.441338
938.0,-83.449181
940.0,-83.456985
942.0,-83.46476
944.0,-83.472496
946.0,-83.480194
948.0,-83.487862
950.0,-83.495491
952.0,-83.503082
954.0,-83.510643
956.0,-83.518158
958.0,-83.525642
960.0,-83.533089
962.0,-83.540497
964.0,-83.547859
966.0,-83.555191
968.0,-83.562485
970.0,-83.569733
972.0,-83.576942
974.0,-83.584122
976.0,-83.591255
978.0,-83.598343
980.0,-83.6054
982.0,-83.612411
984.0,-83.619385
986.0,-83.62632
988.0,-83.633217
990.0,-83.640068
992.0,-83.646881
994.0,-83.653656
996.0,-83.660385
998.0,-83.667076
1000.0,-83.673729
1002.0,-83.680344
1004.0,-83.686913
1006.0,-83.693443
1008.0,-83.699936
1010.0,-83.70639
1012.0,-83.712799
1014.0,-83.719177
1016.0,-83.725502
1018.0,-83.731796
1020.0,-83.738052
1022.0,-70.827095
1024.0,-59.201088
1026.0,38.294399
1028.0,26.789906
1030.0,18.22596
1032.0,12.290332
1034.0,8.4643545
1036.0,6.1296549
1038.0,4.7862391
1040.0,4.0925274
1042.0,3.8217027
1044.0,3.8211184
1046.0,3.9865375
1048.0,4.2464356
1050.0,4.5520515
1052.0,4.870719
1054.0,5.1811886
1056.0,5.4702554
1058.0,5.7302985
1060.0,5.9574976
1062.0,6.1505532
1064.0,6.309782
1066.0,6.4364896
1068.0,6.5325475
1070.0,6.6001058
1072.0,6.6414108
1074.0,6.6586905
1076.0,6.6540804
1078.0,6.6295886
1080.0,6.5870743
1082.0,6.5282412
1084.0,6.4546385
1086.0,6.3676686
1088.0,6.2685938
1090.0,6.1585484
1092.0,6.0385475
1094.0,5.9094977
1096.0,5.7722073
1098.0,5.6273961
1100.0,5.4757018
1102.0,5.3176918
1104.0,5.1538653
1106.0,4.9846659
1108.0,4.8104811
1110.0,4.6316528
1112.0,4.4484792
1114.0,4.2612205
1116.0,4.0701017
1118.0,3.8753164
1120.0,3.6770303
1122.0,3.4753838
1124.0,3.270494
1126.0,3.0624571
1128.0,2.8513508
1130.0,2.6372354
1132.0,2.4201558
1134.0,2.2001426
1136.0,1.977214
1138.0,1.7513756
1140.0,1.5226228
1142.0,1.2909409
1144.0,1.0563062
1146.0,0.81868643
1148.0,0.57804167
1150.0,0.33432493
1152.0,0.087482423
1154.0,-0.16254567
1156.0,-0.41582489
1158.0,-0.67242616
1160.0,-0.93242526
1162.0,-1.1959025
1164.0,-1.4629425
1166.0,-1.7336338
1168.0,-2.0080686
1170.0,-2.2863419
1172.0,-2.5685527
1174.0,-2.8548017
1176.0,-3.1451926
1178.0,-3.4398308
1180.0,-3.7388239
1182.0,-4.0422807
1184.0,-4.3503108
1186.0,-4.6630254
1188.0,-4.980535
1190.0,-5.3029504
1192.0,-5.6303825
1194.0,-5.9629407
1196.0,-6.3007331
1198.0,-6.6438656
1200.0,-6.9924421
1202.0,-7.3465638
1204.0,-7.7063274
1206.0,-8.071825
1208.0,-8.4431467
1210.0,-8.8203716
1212.0,-9.203578
1214.0,-9.5928345
1216.0,-9.9882002
1218.0,-10.389729
1220.0,-10.797462
1222.0,-11.211432
1224.0,-11.63166
1226.0,-12.058155
1228.0,-12.490913
1230.0,-12.929919
1232.0,-13.37514
1234.0,-13.826533
1236.0,-14.284039
1238.0,-14.747584
1240.0,-15.217085
1242.0,-15.692439
1244.0,-16.17354
1246.0,-16.660267
1248.0,-17.152494
1250.0,-17.650097
1252.0,-18.152948
1254.0,-18.660927
1256.0,-19.173931
1258.0,-19.691874
1260.0,-20.214701
1262.0,-20.742397
1264.0,-21.274996
1266.0,-21.812592
1268.0,-22.355352
1270.0,-22.903532
1272.0,-23.457479
1274.0,-24.017658
1276.0,-24.58465
1278.0,-25.159174
1280.0,-25.742088
1282.0,-26.3344
1284.0,-26.937269
1286.0,-27.552019
1288.0,-28.18012
1290.0,-28.823202
1292.0,-29.483038
1294.0,-30.161551
1296.0,-30.860798
1298.0,-31.582987
1300.0,-32.330479
1302.0,-33.105824
1304.0,-33.911812
1306.0,-34.751534
1308.0,-35.62849
1310.0,-36.546707
1312.0,-37.510883
1314.0,-38.526558
1316.0,-39.600296
1318.0,-40.739864
1320.0,-41.954388
1322.0,-43.254597
1324.0,-44.653133
1326.0,-46.164757
1328.0,-47.806534
1330.0,-49.597912
1332.0,-51.560383
1334.0,-53.7164
1336.0,-56.08672
1338.0,-58.684937
1340.0,-61.507404
1342.0,-64.517258
1344.0,-67.625046
1346.0,-70.67897
1348.0,-73.48732
1350.0,-75.880844
1352.0,-77.777527
1354.0,-79.19709
1356.0,-80.223419
1358.0,-80.956337
1360.0,-81.482391
1362.0,-81.866043
1364.0,-82.151703
1366.0,-82.368935
1368.0,-82.537292
1370.0,-82.669853
1372.0,-82.775597
1374.0,-82.860855
1376.0,-82.930237
1378.0,-82.987152
1380.0,-83.034233
1382.0,-83.073486
1384.0,-83.106499
1386.0,-83.134529
1388.0,-83.158562
1390.0,-83.179398
1392.0,-83.19767
1394.0,-83.21389
1396.0,-83.228462
1398.0,-83.241714
1400.0,-83.253914
1402.0,-83.265274
1404.0,-83.275955
1406.0,-83.28611
1408.0,-83.29583
1410.0,-83.305214
1412.0,-83.314316
1414.0,-83.323204
1416.0,-83.331924
1418.0,-83.340492
1420.0,-83.348953
1422.0,-83.357315
1424.0,-83.365601
1426.0,-83.373825
1428.0,-83.381989
1430.0,-83.390099
1432.0,-83.398163
1434.0,-83.406197
1436.0,-83.414185
1438.0,-83.422134
1440.0,-83.430046
1442.0,-83.437927
1444.0,-83.445778
1446.0,-83.45359
1448.0,-83.461365
1450.0,-83.469109
1452.0,-83.476822
1454.0,-83.484489
1456.0,-83.492134
1458.0,-83.499733
1460.0,-83.507301
1462.0,-83.514832
1464.0,-83.522324
1466.0,-83.529778
1468.0,-83.537193
1470.0,-83.544579
1472.0,-83.551918
1474.0,-83.559219
1476.0,-83.566483
1478.0,-83.573708
1480.0,-83.580894
1482.0,-83.588043
1484.0,-83.595146
1486.0,-83.602219
1488.0,-83.609245
1490.0,-83.616234
1492.0,-83.623184
1494.0,-83.630089
1496.0,-83.636963
1498.0,-83.643791
1500.0,-83.650581
1502.0,-83.657326
1504.0,-83.664032
1506.0,-83.6707
1508.0,-83.67733
1510.0,-83.683922
1512.0,-83.690468
1514.0,-83.696976
1516.0,-83.703445
1518.0,-83.709869
1520.0,-83.716263
1522.0,-70.812866
1524.0,-59.206566
1526.0,38.280537
1528.0,26.730059
1530.0,18.128592
1532.0,12.166959
1534.0,8.323102
1536.0,5.9738026
1538.0,4.6172514
1540.0,3.9118114
1542.0,3.6309838
