Time,IIa,Fibrin,IIa_Inhibitor,Xa_Inhibitor,IX,TF_VIIa_IX,TF_VIIa,IXa,TF_VIIa_X,X,Xa,VIII,Xa_VIII,VIIIa,IIa_VIII,VIIIa_IXa,VIIIa_IXa_X,V,Xa_V,Va,IIa_V,Va_Xa,II,Va_Xa_II,Fibrinogen,Fibrinogen_IIa,VIIIa_inact,IXa_inact,Xa_inact,IIa_inact,Xa_Xa_Inhibitor,Va_Xa_Xa_Inhibitor,IIa_IIa_Inhibitor,k01,k02,k03,k04,k05,k06,k07,k08,k09,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,k40,k41,k42,k43,Dummy_variable_inhibitor,compartment,R01a,R01b,R02a,R02b,R03a,R03b,R04a,R04b,R05,R06a,R06b,R07a,R07b,R08a,R08b,R09,R10a,R10b,R11a,R11b,R12,R13,R14,R15,R16,R17,R18,R19
43.0,0.14468383847843688,81.35949436620224,0.0,0.0,89.94785760398302,0.002465858614135809,0.0007319621093380948,0.04783791895915164,0.0018021792765260999,169.88622160203863,0.034947577495106345,0.6937999499257694,0.0011297836346358424,0.00433712214524843,0.0006262049135327751,5.365757798607608e-05,1.8927841632478957e-05,19.769407058423017,0.06479478323462387,0.12555040132792913,0.037683876491815746,0.0012593706937838259,1399.651241708208,0.0013045098288849617,7818.4998304738165,0.14067515998292765,3.435396119271709e-05,0.001766033023881071,0.008521265956239232,0.023784702096682136,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011589534071266196,0.0011589535486438301,0.002523041690237173,0.00252305098713654,5.211711887790358e-05,2.5985023596624376e-05,0.0006450902861491366,0.0005635844221794976,1.1626101512400699e-05,0.0005519393274200188,0.0005489074073418898,0.004294505286030217,0.002786175679088826,0.01470745902446119,0.009797807887872094,0.00031283116861656804,0.04581699264404979,0.045657844010973656,11.83494147388808,11.816713438565923,4.770834359773273e-06,8.132446223055778e-05,0.0003844233524461698,0.0034724121234824853,0.0,0.0,0.0,0.0
44.0,0.164864929039251,93.97325334849653,0.0,0.0,89.94669865033987,0.0024658587058242597,0.0007319716209886425,0.04890210317719709,0.001802169673187102,169.88310015038326,0.03579776161085388,0.693058908059075,0.0011561196370306044,0.004947554693364444,0.0007128388318963859,6.292716421473364e-05,2.2198048776350106e-05,19.74938665490065,0.066314648288073,0.1384990563156735,0.04290303468296646,0.0014228297391259545,1399.6025127597725,0.0014737760735621258,7805.8667083157,0.1600383358052452,3.9453565640152694e-05,0.0018482625639266274,0.008910346546243555,0.02749432579488564,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011589539285532507,0.001158953591737402,0.0025230276170361346,0.0025230375424619427,5.31445195334772e-05,2.6590751651703903e-05,0.0007335282912722309,0.0006415549487067473,1.349696509246866e-05,0.0006472632472964689,0.000643743414514153,0.004383735255198237,0.002851529876387139,0.016696273225534186,0.01115478901757128,0.0003535126462190751,0.05176200045478918,0.0515821625746744,13.463764315855443,13.443220207640598,5.442310162700888e-06,8.313357540123505e-05,0.0003937753777193926,0.003956758296942024,0.0,0.0,0.0,0.0
45.0,0.1876908306114028,108.31476580758896,0.0,0.0,89.94553969601958,0.0024658593133468744,0.0007319812945500602,0.04996247432906872,0.0018021593921030696,169.87987593900638,0.036670346763842024,0.6922227822084959,0.0011829207459213107,0.005638753364472754,0.0008106031762439822,7.368057102318063e-05,2.5991752169522368e-05,19.727159323942953,0.06786091413877963,0.15291268231723137,0.048794250185383574,0.0016076661350920148,1399.5474588165553,0.0016651632806140373,7791.503373221177,0.18186097123532455,4.5268181671128656e-05,0.0019322980146238406,0.009308898785208412,0.03171936495606552,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.001158954769206499,0.0011589538772730308,0.0025230124942168686,0.0025230231489442975,5.427137970695191e-05,2.7207177156190144e-05,0.0008333392524251439,0.000729542858619584,1.564690994810128e-05,0.0007578413352323825,0.0007537608129161487,0.004479263168675113,0.002918019307967524,0.01894209057667151,0.01268650504819973,0.0003999694950070075,0.058484177337942506,0.0582807148214913,15.299474693709271,15.276321583767261,6.2026287009200295e-06,8.493620635941682e-05,0.00040337381440226226,0.004504579934673667,0.0,0.0,0.0,0.0
46.0,0.21352040204235007,124.60346798962404,0.0,0.0,89.94438074067841,0.002465860519081263,0.0007319911557566196,0.051018740940273,0.0018021483251621229,169.87653260592293,0.03756951619360569,0.6912793615706743,0.001210281586997066,0.006420992393980219,0.0009209470484158095,8.6138430076664e-05,3.038678050347114e-05,19.70244436894032,0.06943909315890734,0.16897223018465063,0.05544553126701361,0.0018169412364212355,1399.4852484636904,0.0018818352127395917,7775.1900766912795,0.20645531909684356,5.18921893502349e-05,0.0020181326514685785,0.009717191582834727,0.036527501642390325,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011589559792394843,0.0011589544439681936,0.0025229961554219856,0.002523007655226972,5.5511784189646654e-05,2.7836476500932518e-05,0.0009460189943778022,0.0008288523435742286,1.8115561639761132e-05,0.000885940952988191,0.000881216634600663,0.004582037118344526,0.002985881005833015,0.021479559164819306,0.01441583812942354,0.0004531263701770665,0.06609472449573062,0.06586423244588571,17.36834136335392,17.34224680413486,7.063091633378241e-06,8.67318595984641e-05,0.0004132646781296626,0.005124489649016402,0.0,0.0,0.0,0.0
47.0,0.24276741925035084,143.08675907092083,0.0,0.0,89.94322178391889,0.002465862417632449,0.0007320012341546405,0.05207056972136169,0.0018021363482129175,169.87305136500348,0.038500051353084146,0.6902148197352785,0.001238309240172098,0.007305888457471398,0.0010455258544053755,0.00010055271068005713,3.547201147319983e-05,19.674922923245003,0.07105544466317115,0.18688238328609597,0.06295757050616385,0.0020542117739235457,1399.4149303749873,0.0021274665256933176,7756.679064956314,0.23417597276553656,5.9431990517038136e-05,0.002105759219788364,0.010135543080914043,0.04199567011061697,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011589576161759292,0.001158955336287251,0.0025229784097086736,0.0025229908874980843,5.688119608538789e-05,2.8481112523958254e-05,0.0010732792354673365,0.0009409732689648379,2.09482166145159e-05,0.0010341513606335713,0.0010286883327227949,0.004693109628119363,0.0030553841205163594,0.024348518558196086,0.0163689683316026,0.0005140769579577904,0.07472281008873802,0.07446132839926611,19.700195464080537,19.67078171230507,8.036477303218539e-06,8.851996852631486e-05,0.0004235005648839256,0.00582641806200842,0.0,0.0,0.0,0.0
48.0,0.27591033411137555,164.04380880667665,0.0,0.0,89.9420628252819,0.002465865117569383,0.000732011563644178,0.05311757956114141,0.0018021233187864463,169.86941066170832,0.039467407075000356,0.6890134806190247,0.001267124326113351,0.008306593189528887,0.0011862340968391723,0.00011721122274241975,4.134895777900252e-05,19.64423222876436,0.072717048303328,0.2068749606073633,0.0714458036526049,0.0023236215851112772,1399.335413759644,0.002406337087286471,7735.690765148914,0.2654260444088344,6.800758797012708e-05,0.0021951698587095365,0.010564327638385851,0.04821148699900145,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011589597459591072,0.00115895660525761,0.0025229590380537563,0.002522972646301025,5.839646713735403e-05,2.9143859500607075e-05,0.0012170825118961066,0.001067610687155255,2.4196704596472246e-05,0.0012054299352182588,0.0011991197755910731,0.00481364270152046,0.0031268330770431035,0.02759488146122735,0.018575908949677276,0.0005841196698804193,0.08451888849360581,0.0842217980550265,22.32895038509116,22.295787730342088,9.137252508481776e-06,9.02998852539404e-05,0.0004341414778250039,0.006621848018673013,0.0,0.0,0.0,0.0
49.0,0.31350413473701805,187.7899466561176,0.0,0.0,89.94090386423763,0.0024658687434212564,0.0007320221831019757,0.05415933456801806,0.001802109073476779,169.86558577723804,0.04047779489688504,0.6876575448781639,0.0012968620555501727,0.009438017910330781,0.0013452443170121403,0.00013644283306379603,4.813360397764744e-05,19.609958906694093,0.07443187856316542,0.22921288876690146,0.08104286512518775,0.002630013699091861,1399.245444997036,0.002723447151611859,7711.909388981806,0.300664362074779,7.775440189926056e-05,0.002286356013725212,0.011003983718335346,0.05527494955838201,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011589624441596504,0.0011589583094079904,0.0025229377893326854,0.0025229527028674905,6.00757894320212e-05,2.982782727765397e-05,0.0013796836050589886,0.0012107198853109262,2.7920395345609816e-05,0.0014031557007734602,0.0013958745153517757,0.004944910892985335,0.003200570778216113,0.03127169102580951,0.021071144932548816,0.0006648018600137302,0.09565875371222332,0.09532065030641507,25.293207322461825,25.255806414281434,1.038181970136386e-05,9.20708687656307e-05,0.0004452557438657354,0.007524099233688433,0.0,0.0,0.0,0.0
50.0,0.3561946512924619,214.68166249352456,0.0,0.0,89.93974490017538,0.0024658734379470145,0.0007320331370899616,0.05519533609215159,0.0018020934249630553,169.86154837842264,0.04153827444440136,0.6861267737910172,0.001327673167068837,0.010717093059398879,0.0015250526874447995,0.00015862344542460875,5.595851166121816e-05,19.5716311334473,0.07620887738829678,0.2541947874198615,0.09190147978466158,0.0029790656630354446,1399.143580039454,0.003084656296899045,7684.977923817103,0.3404136893697544,8.88253379820009e-05,0.002379308337269471,0.011455022681149552,0.06330043111488004,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011589657973511934,0.0011589605158350968,0.002522914375744697,0.0025229307949482774,6.193857249373828e-05,3.053648284258325e-05,0.0015636783816193323,0.0013725474187003196,3.218736961225513e-05,0.0016311906833312813,0.0016227968381753266,0.005088301146275634,0.0032769817276967613,0.03544037823073187,0.023894384744012013,0.0007579747179147025,0.1083484300052977,0.10796297039146657,28.636946830206966,28.59474990705937,1.1788802365338768e-05,9.38320713566577e-05,0.000456921018888415,0.008548671631019087,0.0,0.0,0.0,0.0
51.0,0.4047360933893065,245.12237320816203,0.0,0.0,89.93858593239173,0.0024658793647469573,0.0007320444766708243,0.05622501346880784,0.0018020761585822505,169.85726599967478,0.04265685375599364,0.6843981185145968,0.0013597246774502633,0.01216307208583329,0.0017285333488395152,0.00018418293899553678,6.497526131578607e-05,19.528709399656616,0.07805802172024354,0.28216034080207564,0.10419792773210101,0.0033774559497065653,1399.0281512461763,0.0034968541393139104,7654.492356513427,0.38527027840917316,0.00010139317296651795,0.0024740165742711917,0.011918038662733096,0.07241906680505629,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.001158969904695861,0.0011589633014310698,0.0025228884675445144,0.0025229066220151504,6.400522258988251e-05,3.127366758135606e-05,0.0017720618484662193,0.0015556800139555637,3.707578955556449e-05,0.0018939510811567413,0.001884282578157796,0.005245308370201526,0.003356494933970472,0.040172275464077534,0.027091461210346265,0.0008658616443628902,0.12283018139194651,0.12238989487598687,32.41033287075044,32.36270338637055,1.337937929441662e-05,9.558252289697331e-05,0.00046922539131593,0.009713666241343356,0.0,0.0,0.0,0.0
52.0,0.4600125523087221,279.56903894639026,0.0,0.0,89.93742696007695,0.0024658867112546962,0.000732056260342867,0.05724771330393231,0.0018020570284024706,169.85270144934321,0.04384259845425072,0.6824452869548726,0.0013932003292709905,0.013797886124140785,0.0019590028181347384,0.00021361319902712549,7.535727769424717e-05,19.48057563419578,0.07999038083604872,0.31349656869872766,0.1181361791254805,0.003833067846205273,1398.8972276354807,0.003968169297814766,7619.9950461932995,0.4359148603077744,0.00011565329685724645,0.0025704694309883606,0.012393719587198959,0.08278160066143789,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011589748797650361,0.001158966754289707,0.0025228596870003773,0.002522879839763459,6.629677682675871e-05,3.204360757323278e-05,0.002008297554295848,0.0017631025363212646,4.267549906890042e-05,0.0021964896158086517,0.002185361053133168,0.0054175246827219,0.0034395863759500945,0.04555044208949077,0.03071540657262493,0.0009911436332038469,0.13938986855804936,0.1388859254235168,36.67063755632233,36.61684826585305,1.5177674736554864e-05,9.732111261668492e-05,0.00048226858299675786,0.011040301255409331,0.0,0.0,0.0,0.0
53.0,0.5230646437932823,318.5398062970038,0.0,0.0,89.93626798229978,0.0024658956921909995,0.000732068555119585,0.058262687004728385,0.0018020357526894503,169.84781212430292,0.045105750232658545,0.6802382330621147,0.0014283005827988924,0.015646561772438772,0.0022202971107567362,0.00024747746282287114,8.730311676513451e-05,19.426520279147606,0.08201815704215552,0.34864521631861045,0.13395287800713035,0.004355241759142545,1398.7485667515086,0.004508227725410841,7580.9670683228715,0.4931253801237647,0.00013182689230067043,0.0026686544235418625,0.012882859485566337,0.09456182173100634,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011589808526448015,0.0011589709753297697,0.0025228276014141408,0.00252285005376523,6.883436004279792e-05,3.285091340437453e-05,0.0022764002457696317,0.0019982673996810627,4.908990444488675e-05,0.002544591342516262,0.0025317903861889006,0.005606620117935293,0.0035267807528126874,0.05167186934419332,0.03482774828185389,0.0011370662287935906,0.15836604430461138,0.15778797038937942,41.48331023098007,41.42253193039624,1.721121794968265e-05,9.904656790803825e-05,0.000496163252559244,0.012553551451038775,0.0,0.0,0.0,0.0
54.0,0.5951224620563192,362.6227414321077,0.0,0.0,89.93510899798962,0.002465906553512382,0.000732081437764465,0.05926907637746529,0.0018020120087231875,169.84254922620883,0.04645785291253241,0.6777425597842108,0.0014652419345871231,0.017737709170896492,0.002516863146327213,0.0002864211141085355,0.00010104026045349899,19.365727050209664,0.08415469940666538,0.38811139425444663,0.15192330093417034,0.004955085344697346,1398.5795567518894,0.005128469850409606,7536.819467105414,0.5577914624751057,0.00015016458941418745,0.002768557704685119,0.013386372073229817,0.10796068964830534,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011589879723479688,0.0011589760801508195,0.002522791715132958,0.0025228168122124624,7.16383528688489e-05,3.3700564495503834e-05,0.0025810348870049724,0.0022651768316944917,5.643817456266206e-05,0.002944884268623971,0.002930167553151471,0.005814310477623694,0.0036186520744866113,0.058650149437117216,0.03950005824288429,0.0013075736723253614,0.18016112146449914,0.1794964447643362,46.9232027517009,46.854482847908876,1.9511480087986143e-05,0.00010075742984169099,0.0005110363820378565,0.014282939089351663,0.0,0.0,0.0,0.0
55.0,0.6776468420388735,412.4858987818217,0.0,0.0,89.93395000591617,0.002465919576976378,0.0007320949962193885,0.060265896811983674,0.0018019854268042674,169.83685685516076,0.047911886260335004,0.674918812697177,0.001504255281649438,0.020104099082466353,0.002853868388638958,0.00033118428597040365,0.0001168295453043889,19.29725474563279,0.0864144781781746,0.4324738054745007,0.17236856638063255,0.00564585951719037,1398.3871458190124,0.005842544816760411,7486.883170220127,0.6309309980489802,0.00017095071879127285,0.0028701638634343143,0.013905305813160152,0.12321136131394908,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011589964096095562,0.0011589822011788976,0.002522751460305705,0.002522779597525974,7.472724742692933e-05,3.459787147793708e-05,0.0029276343761024254,0.0025684815497750623,6.485782746521267e-05,0.003404968456120019,0.003388056813827278,0.006042309272772217,0.003715822561661508,0.06661869589921832,0.044815827258964464,0.001507477626127815,0.20525525591785387,0.2044890685866144,53.07595510610008,52.99820383611434,2.211450899071299e-05,0.00010245202458037224,0.000527030748863685,0.016263524208932963,0.0,0.0,0.0,0.0
56.0,0.7723812498278648,468.88887407917287,0.0,0.0,89.93279100466629,0.0024659350854089298,0.000732109331253427,0.06125201769121849,0.0018019555833376777,169.83067096380253,0.04948240517145423,0.6717216454118606,0.0015455829676376573,0.022783344546387873,0.0032373319552648394,0.00038261654364643577,0.00013497031949731998,19.220015546353714,0.08881300265898595,0.48239684498002433,0.19566434699618993,0.006443458734115436,1398.1677560620267,0.006666800277023496,7430.397417042428,0.7137088783978951,0.00019450825570307859,0.0029734556937864045,0.014440860485555599,0.1405853305193219,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011590063601183993,0.0011589894901421968,0.0025227061862058003,0.0025227378166727487,7.811603003147951e-05,3.5548408255666116e-05,0.0033225410729916874,0.0029135987597383554,7.450776990215354e-05,0.003933566362483443,0.003914139265422279,0.006292257007646435,0.0038189591143363956,0.07573466456780009,0.050872730219009385,0.0017426697402617326,0.23422359625329503,0.23333800969582236,60.039571922812456,59.951545785423185,2.5061679001026662e-05,0.00010412843007507142,0.0005443064568859965,0.018537149995868755,0.0,0.0,0.0,0.0
57.0,0.8814174128002316,532.6960106728374,0.0,0.0,89.9316319926171,0.0024659534487838615,0.0007321245583668116,0.06222613955909489,0.0018019219928493606,169.82391814999076,0.05118568112794084,0.6680988328124237,0.0015894740117069896,0.02581870691856323,0.0036742812340044037,0.00044169399723052315,0.00015580644999142718,19.132749095757127,0.09136665913450921,0.5386449394610759,0.22225140364105284,0.007367009901377976,1397.9171782004998,0.00762089210490804,7366.496531483366,0.8074578437971102,0.00022120457607752964,0.003078413927664896,0.014994405286097074,0.16039996592355354,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011590180482556464,0.001158998120928415,0.002522655146896872,0.0025226907899891047,8.181395724393995e-05,3.655790226926076e-05,0.0037731759611720275,0.0033068531106039633,8.557186646579948e-05,0.004540697973464745,0.004518387049751388,0.00656562029712307,0.003928766342783896,0.08618371455824114,0.05778536494667374,0.002020389821105566,0.2677577588201402,0.2667312236717814,67.92618388427559,67.82645887895725,2.8400577610419553e-05,0.0001057844372504613,0.0005630424924073492,0.021154017907205558,0.0,0.0,0.0,0.0
58.0,1.0072788969904196,604.8914415706291,0.0,0.0,89.93047296790522,0.002465975091255852,0.0007321408099945432,0.06318676745959523,0.0018018840987496386,169.81651425994954,0.053039841605519576,0.6639901022851797,0.0016361768743602685,0.029260051224487358,0.0041729388185286365,0.0005095392848555888,0.0001797333331153772,19.033991460891574,0.09409243811947587,0.6020995948740412,0.2526483385736071,0.008439621741029454,1397.6304422005187,0.008728545800328282,7294.194857180347,0.9137012490239906,0.0002514581794707702,0.003185016925849441,0.01556749847800263,0.18302783027557867,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011590317314285753,0.0011590082928902502,0.0025225974869499228,0.002522637738249494,8.582154912730377e-05,3.763206811028618e-05,0.004288239506307634,0.003755644936675773,9.826312683230264e-05,0.005237885194076192,0.005212266660345939,0.006863551101174259,0.0040459748391374626,0.09818575467522206,0.06568856802913785,0.00234956454018372,0.3066926465591826,0.30549910301148986,76.86395572010792,76.75090491801521,3.2186056346936096e-05,0.00010741750468131188,0.0005834382576607153,0.02417469352777007,0.0,0.0,0.0,0.0
59.0,1.1530282976725017,686.5961082468561,0.0,0.0,89.92931392839124,0.002466000499307791,0.0007321582380603073,0.06413217978571095,0.001801841262631936,169.8083627699908,0.055065000790968724,0.6593257488217869,0.0016859289233516323,0.0331649797157578,0.004742944975403278,0.0005874449229240435,0.00020720608091259193,18.922037917960747,0.09700751032184594,0.6737797059875371,0.2874670316422261,0.009689324725261432,1397.301657814363,0.010018509362441065,7212.369714629498,1.03417712364567,0.00028574655986160117,0.0032932403197845866,0.016161908541829865,0.2089082783396377,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.001159047705101177,0.0011590202346746618,0.0025225322248825476,0.0025225777676847103,9.012654899934582e-05,3.8776365237087545e-05,0.004877949946514082,0.00426865047786295,0.00011282860727495622,0.00603839052058828,0.006008976346465166,0.007186692970078942,0.0041713229438393755,0.11200188908005337,0.07474142822697878,0.0027412355317880974,0.35204001392684314,0.3506478276854373,86.99910839951337,86.87087838623628,3.648147768733358e-05,0.00010902470563570862,0.0006057150087006559,0.027672679144140042,0.0,0.0,0.0,0.0
60.0,1.3224056763627237,779.0868158345785,0.0,0.0,89.92815487161894,0.0024660302311992907,0.0007321770169394216,0.06506039188501199,0.001801792751861321,169.7993529098199,0.057283372199654195,0.6540249956232868,0.001738941509541226,0.03760017688173769,0.0053956208788995255,0.0006769005894626584,0.00023874907923667458,18.79489833106709,0.10012859787360379,0.7548657839036769,0.32743128706458463,0.011150252384204029,1396.9238174249851,0.011525747706894157,7119.742321910103,1.1708622553203776,0.0003246154378334866,0.003403056596028093,0.01677963667523684,0.23856198768171236,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011590663086383877,0.0011590342086636666,0.002522458233938339,0.0025225098526058492,9.469855518001941e-05,3.99956547194482e-05,0.00555432348604111,0.004856058791009573,0.0001295551240785103,0.006957495702006688,0.0069237232978635625,0.007534917781713779,0.0043055297085649626,0.12794275710133052,0.085132134636792,0.0032091005275934024,0.40503054189001775,0.4034011697412955,98.49794224271204,98.35242944691171,4.136019456991146e-05,0.00011060266620452038,0.0006301170941961961,0.03173773623270537,0.0,0.0,0.0,0.0
61.0,1.5200085790764444,883.817220291071,0.0,0.0,89.92699579476795,0.0024660649279272784,0.0007321973468970453,0.06596911360232718,0.0018017377251757082,169.78935748576072,0.059719349982694285,0.6479940596922765,0.0017953792666948857,0.042643002404293924,0.006144276949426937,0.0007796249573013764,0.00027496713033643824,18.65024375572879,0.1034710717749093,0.846728852784425,0.37339925171248656,0.012864127406566684,1396.4885517877296,0.013292940592876201,7014.856785823784,1.3259938851470174,0.0003686895996679326,0.003514434614043017,0.017422940360147365,0.2726092787926386,0.0,0.0,0.0,0.1,2.2,0.47,0.1,5.5,1.4,0.1,2.1,0.023,0.1,15.0,0.9,0.1,0.17,0.1,19.0,29.0,0.1,1.0,0.043,0.1,7.2,0.26,0.1,0.1,0.1,100.0,35.0,0.1,720.0,84.0,0.0011,0.0017,0.011,0.024,0.1,3.0,0.1,0.1,0.1,3.0,0.1,3.0,0.0,1.0,0.0011590879320950718,0.0011590505161258207,0.0025223742197764028,0.002522432815245991,9.948194368773582e-05,4.1293723133982374e-05,0.006331498750879336,0.0055298492544842434,0.0001487758642540837,0.008012826581614108,0.007974046779756709,0.007906971636183341,0.0044492560863211,0.1463784387275613,0.0970838054452465,0.0037701969293311623,0.4671666059132953,0.46525292075066704,111.54865223862384,111.38348635234946,4.690730264472332e-05,0.0001121474931239562,0.0006569128498096371,0.03648020589783466,0.0,0.0,0.0,0.0
