IIa_1_task1,_1_task1
481.57468348834567,96.0
519.5443949253275,97.0
557.4126638010157,98.0
594.8217528982884,99.0
631.4005328967501,100.0
666.7705875561394,101.0
700.5536821192511,102.0
732.380586378669,103.0
761.9010937226676,104.0
788.7948858846204,105.0
812.7826790055487,106.0
833.6368839953915,107.0
851.190869977866,108.0
865.3458833024301,109.0
876.0747863674111,110.0
883.4220491942905,111.0
887.4998241310051,112.0
888.4803886365759,113.0
886.5856733483536,114.0
882.0748903637933,115.0
875.2314171531187,116.0
866.3500448448494,117.0
855.7254946890467,118.0
843.6428261955479,119.0
830.3700509244636,120.0
816.1529903726409,121.0
801.2122109674941,122.0
785.7417347106226,123.0
769.9091616191953,124.0
753.8568356923628,125.0
737.7037165398975,126.0
721.5476683426199,127.0
705.4679362573177,128.0
689.5276426888341,129.0
673.7761784355009,130.0
658.251415846707,131.0
642.9816972558693,132.0
627.9875819770284,133.0
613.2833517848183,134.0
598.8782858662594,135.0
584.7777245294438,136.0
570.9839449554565,137.0
557.4968726280599,138.0
544.3146529377436,139.0
531.4341051485727,140.0
518.8510791131793,141.0
506.56073267755494,142.0
494.5577451881297,143.0
482.83648014750514,144.0
471.3911078450828,145.0
460.2156968068924,146.0
449.30428121807483,147.0
438.65091000891493,148.0
428.2496820607699,149.0
418.09477102606803,150.0
408.1804424261641,151.0
398.5010650890973,152.0
389.05111843806714,153.0
379.8251968009916,154.0
370.81801158404176,155.0
362.02439193639515,156.0
353.4392843606669,157.0
345.05775159830335,158.0
336.87497102495877,159.0
328.8862327231626,160.0
321.08693735006665,161.0
313.47259388278326,162.0
306.03881729837696,163.0
298.7813262276854,164.0
291.6959406096817,165.0
284.77857936417513,166.0
278.02525809426965,167.0
271.43208682693773,168.0
264.99526779559756,169.0
258.7110932679292,170.0
252.57594342021818,171.0
246.5862842588419,172.0
240.73866558891493,173.0
235.02971902967408,174.0
229.45615607601653,175.0
224.01476620541362,176.0
218.70241502931353,177.0
213.51604248814337,178.0
208.45266108894145,179.0
203.50935418466196,180.0
198.68327429431287,181.0
193.9716414627073,182.0
189.37174165909641,183.0
184.88092521434191,184.0
180.49660529404468,185.0
176.21625640877107,186.0
172.03741295852947,187.0
167.9576678147384,188.0
163.97467093045884,189.0
160.08612798993857,190.0
156.28979910773813,191.0
152.5834974315223,192.0
148.9650880872937,193.0
145.43248675204765,194.0
141.98365867125023,195.0
138.61661708916577,196.0
135.32942233263296,197.0
132.1201812647727,198.0
128.9870450185556,199.0
125.92820877448023,200.0
122.94191080341818,201.0
120.02643071050389,202.0
117.1800891561621,203.0
114.40124649621914,204.0
111.68830213536386,205.0
109.03969330232918,206.0
106.45389435001535,207.0
103.92941578420039,208.0
101.46480344017863,209.0
99.05863762451625,210.0
96.70953232805327,211.0
94.41613439267196,212.0
92.17712276587271,213.0
89.9912077071104,214.0
87.85713007661253,215.0
85.7736605790673,216.0
83.7395990858205,217.0
81.75377391397767,218.0
79.81504118036912,219.0
77.92228411444086,220.0
76.07441244379345,221.0
74.27036174235312,222.0
72.5090928217266,223.0
70.78959114971741,224.0
69.11086630175093,225.0
67.47195182040294,226.0
65.8719035601327,227.0
64.30979848683766,228.0
62.784737732335394,229.0
61.29584328072827,230.0
59.84225623959065,231.0
58.423139991324234,232.0
57.0376768814088,233.0
55.68506913310145,234.0
54.36453720585876,235.0
53.075320768737726,236.0
51.8166772264592,237.0
50.587881493511034,238.0
49.38822584303188,239.0
48.21701995731167,240.0
47.07358790301744,241.0
45.957268941470886,242.0
44.867426264866154,243.0
43.80342724234277,244.0
42.76466039415363,245.0
41.75052747081147,246.0
40.7604437019192,247.0
39.79383929363213,248.0
38.85015698203422,249.0
37.92885364280606,250.0
37.02939812582136,251.0
36.15127276409646,252.0
35.29397130071141,253.0
34.45700032945974,254.0
33.639877319734005,255.0
32.842131989425965,256.0
32.06330442230151,257.0
31.302946376580465,258.0
30.56061955186627,259.0
29.835896493652065,260.0
29.128359525435304,261.0
28.437601077832902,262.0
27.763223616467656,263.0
27.10483905319718,264.0
26.462067172966133,265.0
25.834538176353124,266.0
25.221890429838748,267.0
24.623771198686093,268.0
24.03983601607768,269.0
23.469748501961867,270.0
22.9131802468113,271.0
22.36981076798584,272.0
21.839326574273706,273.0
21.32142241902003,274.0
20.815800028625354,275.0
20.322168102474873,276.0
19.840242289471956,277.0
19.36974503896116,278.0
18.91040530279983,279.0
18.46195845170913,280.0
18.024146207410666,281.0
17.596716371127545,282.0
17.179422726990726,283.0
16.772024910885314,284.0
16.374288242120436,285.0
15.985983615635433,286.0
15.606887406322029,287.0
15.236781190279501,288.0
14.87545189336886,289.0
14.522691124666801,290.0
14.178295866173533,291.0
13.842067626796108,292.0
13.513812832894375,293.0
13.193342333650524,294.0
12.880471580151406,295.0
12.57502031396962,296.0
12.276812654228415,297.0
11.98567676320498,298.0
11.70144498186543,299.0
11.423953628624457,300.0
11.153042763644768,301.0
10.88855619960833,302.0
10.630341802760666,303.0
10.378250792358763,304.0
10.13213793790952,305.0
9.8918614765118,306.0
9.657283000680357,307.0
9.428267384592335,308.0
9.204682704232269,309.0
8.986400170979625,310.0
8.773294052756112,311.0
8.565241596447574,312.0
8.362122957657414,313.0
8.163821133604957,314.0
7.970221896641248,315.0
7.781213728336656,316.0
7.5966877548948775,317.0
7.416537684288184,318.0
7.240659745060108,319.0
7.06895262661415,320.0
6.901317420881115,321.0
6.737657565338552,322.0
6.577878787376481,323.0
6.421889049989662,324.0
6.269598498763207,325.0
6.120919410116029,326.0
5.97576614077029,327.0
5.83405507841819,328.0
5.695704593558587,329.0
5.560634992476031,330.0
5.428768471335042,331.0
5.300029071363007,332.0
5.174342635095838,333.0
5.0516367636612065,334.0
4.931840775074766,335.0
4.814885663525378,336.0
4.700704059625844,337.0
4.589230191606278,338.0
4.480399847427741,339.0
4.374150337794327,340.0
4.270420460042389,341.0
4.169150462886109,342.0
4.0702820119991,343.0
3.973758156412216,344.0
3.879523295708215,345.0
3.787523147994378,346.0
3.697704718634631,347.0
3.610016269723168,348.0
3.524407290281982,349.0
3.4408284671651392,350.0
3.359231656653042,351.0
3.2795698567203106,352.0
3.201797179961313,353.0
3.1258688271577464,354.0
3.051741061473047,355.0
2.979371183258757,356.0
2.9087175054583465,357.0
2.839739329594309,358.0
2.7723969223247122,359.0
2.7066514925556926,360.0
2.642465169096706,361.0
2.579800978845675,362.0
2.5186228254914553,363.0
2.458895468721361,364.0
2.400584503921766,365.0
2.3436563423600933,366.0
2.2880781918367727,367.0
2.2338180377960257,368.0
2.1808446248845947,369.0
2.1291274389477888,370.0
2.0786366894524897,371.0
2.029343292326975,372.0
1.9812188532076878,373.0
1.9342356510832956,374.0
1.88836662232662,375.0
1.8435853451052353,376.0
1.7998660241617623,377.0
1.7571834759550835,378.0
1.7155131141539255,379.0
1.6748309354744508,380.0
1.6351135058537,381.0
1.596337946950923,382.0
1.558481922969018,383.0
1.5215236277884963,384.0
1.48544177240655,385.0
1.4502155726739978,386.0
1.4158247373230377,387.0
1.382249456278915,388.0
1.3494703892487692,389.0
1.3174686545810896,390.0
1.28622581838936,391.0
1.2557238839336293,392.0
1.22594528125389,393.0
1.1968728570492944,394.0
1.1684898647973774,395.0
1.1407799551075954,396.0
1.1137271663036235,397.0
1.087315915228988,398.0
1.0615309882707362,399.0
1.0363575325959726,400.0
1.0117810475962166,401.0
0.9877873765346485,402.0
0.9643626983914383,403.0
0.9414935199024532,404.0
0.9191666677867646,405.0
0.8973692811584725,406.0
0.8760888041184788,407.0
0.8553129785219411,408.0
0.8350298369172415,409.0
0.8152276956524026,410.0
0.79589514814498,411.0
0.7770210583115542,412.0
0.7585945541530388,413.0
0.7406050214921062,414.0
0.7230420978591279,415.0
0.7058956665231049,416.0
0.6891558506641494,417.0
0.6728130076841635,418.0
0.6568577236524346,419.0
0.6412808078829503,420.0
0.6260732876403092,421.0
0.6112264029711758,422.0
0.5967316016583047,423.0
0.5825805342942263,424.0
0.5687650494717564,425.0
0.5552771890885602,426.0
0.542109183763064,427.0
0.5292534483590767,428.0
0.5167025776165403,429.0
0.5044493418858951,430.0
0.4924866829636013,431.0
0.48080771002641787,432.0
0.46940569566209706,433.0
0.4582740719942088,434.0
0.4474064268988615,435.0
0.43679650031114103,436.0
0.42643818061913974,437.0
0.4163255011434984,438.0
0.40645263670043363,439.0
0.3968139002462703,440.0
0.38740373960154695,441.0
0.37821673425280633,442.0
0.36924759223022924,443.0
0.36049114705931334,444.0
0.3519423547848406,445.0
0.34359629106541906,446.0
0.33544814833692577,447.0
0.3274932330432166,448.0
0.3197269629325076,449.0
0.31214486441787104,450.0
0.30474257000032523,451.0
0.2975158157530341,452.0
0.290460438865167,453.0
0.28357237524400414,454.0
0.2768476571739069,455.0
0.27028241103080325,456.0
0.2638728550508728,457.0
0.2576152971521463,458.0
0.25150613280776396,459.0
0.24554184296966766,460.0
0.23971899204153232,461.0
0.23403422589976666,462.0
0.22848426996144525,463.0
0.2230659272980578,464.0
0.21777607679398986,465.0
0.21261167134867354,466.0
0.20756973612137314,467.0
0.20264736681759443,468.0
0.19784172801613042,469.0
0.19315005153578024,470.0
0.1885696348407999,471.0
0.1840978394841668,472.0
0.1797320895877611,473.0
0.1754698703585885,474.0
0.1713087266401897,475.0
0.1672462614984023,476.0
0.16328013484066012,477.0
0.15940806206803518,478.0
0.15562781275924514,479.0
0.15193720938586902,480.0
0.14833412605803029,481.0
0.14481648729982544,482.0
0.1413822668537923,483.0
0.1380294865137295,484.0
0.13475621498519494,485.0
0.13156056677302655,486.0
0.12844070109524486,487.0
0.12539482082271147,488.0
0.12242117144393293,489.0
0.11951804005441338,490.0
0.11668375436997414,491.0
0.11391668176347158,492.0
0.11121522832435868,493.0
0.1085778379405483,494.0
0.10600299140204957,495.0
0.10348920552586065,496.0
0.10103503230161436,497.0
0.09863905805748394,498.0
0.09629990264586895,499.0
0.09401621864839195,500.0
0.09178669059974814,501.0
0.08961003422996094,502.0
0.08748499572460679,503.0
0.08541035100258329,504.0
0.0833849050110046,505.0
0.08140749103681778,506.0
0.07947697003474376,507.0
0.07759222997115564,508.0
0.07575218518351655,509.0
0.07395577575500782,510.0
0.07220196690398761,511.0
0.07048974838792793,512.0
0.06881813392148696,513.0
0.06718616060838131,514.0
0.06559288838673112,515.0
0.0640373994875583,516.0
0.06251879790612615,517.0
0.06103620888581582,518.0
0.059588778414242226,519.0
0.05817567273131924,520.0
0.056796077848990746,521.0
0.05544919908235097,522.0
0.054134260591883934,523.0
0.05285050493655837,524.0
0.0515971926375207,525.0
0.050373601752134706,526.0
0.04917902745812253,527.0
0.04801278164756756,528.0
0.04687419253054511,529.0
0.045762604248152865,530.0
0.044677376494717924,531.0
0.043617884148963,532.0
0.04258351691391922,533.0
0.041573678965378155,534.0
0.04058778860868055,535.0
0.03962527794364407,536.0
0.03868559253743707,537.0
0.03776819110520986,538.0
0.03687254519829968,539.0
0.03599813889982959,540.0
0.035144468527526035,541.0
0.0343110423435839,542.0
0.033497380271411914,543.0
0.03270301361909519,544.0
0.031927484809415714,545.0
0.031170347116275164,546.0
0.030431164407368295,547.0
0.029709510892958643,548.0
0.029004970880611818,549.0
0.028317138535745152,550.0
0.02764561764785571,551.0
0.02699002140229207,552.0
0.02634997215743834,553.0
0.02572510122718213,554.0
0.025115048668541126,555.0
0.02451946307432595,556.0
0.023938001370719872,557.0
0.023370328619658782,558.0
0.022816117825897576,559.0
0.022275049748651837,560.0
0.021746812717706277,561.0
0.021231102453884057,562.0
0.020727621893773546,563.0
0.020236081018611556,564.0
0.0197561966872245,565.0
0.019287692472931214,566.0
0.01883029850431353,567.0
0.018383751309762855,568.0
0.017947793665713217,569.0
0.01752217444847337,570.0
0.017106648489572565,571.0
0.016700976434536725,572.0
0.016304924605013635,573.0
0.015918264864167718,574.0
0.015540774485266909,575.0
0.015172236023385863,576.0
0.014812437190151665,577.0
0.014461170731459833,578.0
0.014118234308090206,579.0
0.013783430379153944,580.0
0.0134565660883045,581.0
0.01313745315264702,582.0
0.012825907754282167,583.0
0.012521750434421917,584.0
0.012224805990016326,585.0
0.011934903372831708,586.0
0.011651875590922114,587.0
0.011375559612437339,588.0
0.011105796271712058,589.0
0.010842430177581987,590.0
0.010585309623874262,591.0
0.010334286502020484,592.0
0.010089216215742066,593.0
0.00984995759775878,594.0
0.009616372828472476,595.0
0.009388327356579185,596.0
0.009165689821563825,597.0
0.00894833197803291,598.0
0.008736128621841645,599.0
0.008528957517972866,600.0
0.008326699330126284,601.0
0.00812923755197746,602.0
0.00793645844006694,603.0
0.007748250948280865,604.0
0.007564506663885328,605.0
0.007385119745077637,606.0
0.007209986860018497,607.0
0.007039007127310013,608.0
0.0068720820578852,609.0
0.006709115498275552,610.0
0.006550013575223981,611.0
0.006394684641611213,612.0
0.006243039223664512,613.0
0.006094989969418298,614.0
0.005950451598397,615.0
0.005809340852491136,616.0
0.00567157644799833,617.0
0.005537079028801646,618.0
0.00540577112065827,619.0
0.005277577086572191,620.0
0.005152423083225197,621.0
0.005030237018441078,622.0
0.00491094850965853,623.0
0.004794488843388849,624.0
0.004680790935635057,625.0
0.004569789293249661,626.0
0.004461419976208782,627.0
0.004355620560780927,628.0
0.0042523301035691935,629.0
0.0041514891064061785,630.0
0.004053039482081386,631.0
0.003956924520881383,632.0
0.0038630888579234326,633.0
0.003771478441263786,634.0
0.0036820405007622634,635.0
0.0035947235176851918,636.0
0.0035094771950291838,637.0
0.0034262524285486704,638.0
0.0033450012784704934,639.0
0.0032656769418792676,640.0
0.003188233725757603,641.0
0.003112627020665659,642.0
0.0030388132750448727,643.0
0.0029667499701310504,644.0
0.0028963955954623834,645.0
0.0028277096249682684,646.0
0.0027606524936251687,647.0
0.002695185574666064,648.0
0.00263127115733036,649.0
0.0025688724251414453,650.0
0.0025079534346993805,651.0
0.002448479094976503,652.0
0.002390415147104021,653.0
0.002333728144637957,654.0
0.0022783854342930676,655.0
0.002224355137133645,656.0
0.0021716061302103676,657.0
0.002120108028632618,658.0
0.002069831168065942,659.0
0.0020207465876445714,660.0
0.0019728260132891606,661.0
0.0019260418414201346,662.0
0.00188036712305726,663.0
0.0018357755482962864,664.0
0.0017922414311537117,665.0
0.001749739694770943,666.0
0.0017082458569693312,667.0
0.001667736016147757,668.0
0.0016281868375146457,669.0
0.0015895755396464811,670.0
0.001551879881365073,671.0
0.0015150781489260221,672.0
0.001479149143511001,673.0
0.0014440721690166473,674.0
0.0014098270201330343,675.0
0.0013763939707048518,676.0
0.001343753762368594,677.0
0.001311887593459208,678.0
0.0012807771081798137,679.0
0.0012504043860282553,680.0
0.001220751931474395,681.0
0.0011918026638822038,682.0
0.00116353990767084,683.0
0.0011359473827090535,684.0
0.0011090091949373772,685.0
0.00108270982721271,686.0
0.0010570341303700111,687.0
0.0010319673144959603,688.0
0.0010074949404095589,689.0
0.0009836029113447604,690.0
0.0009602774648303429,691.0
0.0009375051647623437,692.0
0.0009152728936644907,693.0
0.0008935678451321729,694.0
0.0008723775164555957,695.0
0.0008516897014178736,696.0
0.0008314924832639112,697.0
0.0008117742278360209,698.0
0.0007925235768723265,699.0
0.0007737294414640889,700.0
0.000755380995668187,701.0
0.0007374676702710748,702.0
0.0007199791467006209,703.0
0.000702905351082325,704.0
0.000686236448436487,705.0
0.0006699628370129858,706.0
0.0006540751427604052,707.0
0.0006385642139263198,708.0
0.0006234211157856326,709.0
0.000608637125493925,710.0
0.0005942037270628571,711.0
0.0005801126064547218,712.0
0.0005663556467933285,713.0
0.0005529249236884579,714.0
0.000539812700671193,715.0
0.0005270114247374989,716.0
0.0005145137219974826,717.0
0.0005023123934278282,718.0
0.0004904004107249597,719.0
0.0004787709122565437,720.0
0.0004674171991089984,721.0
0.0004563327312287338,722.0
0.0004455111236548996,723.0
0.00043494614284147055,724.0
0.0004246317030665512,725.0
0.0004145618629268313,726.0
0.00040473082191517276,727.0
0.00039513291707935676,728.0
0.0003857626197600661,729.0
0.0003766145324062243,730.0
0.0003676833854658564,731.0
0.00035896403435068096,732.0
0.0003504514564726845,733.0
0.0003421407483509717,734.0
0.00033402712278722416,735.0
0.00032610590610814173,736.0
0.000318372535473277,737.0
0.00031082255624671236,738.0
0.00030345161943106687,739.0
0.0002962554791623525,740.0
0.0002892299902642392,741.0
0.0002823711058603181,742.0
0.00027567487504298865,743.0
0.0002691374405976263,744.0
0.0002627550367807198,745.0
0.0002565239871506987,746.0
0.00025044070245020087,747.0
0.00024450167853856084,748.0
0.00023870349437332762,749.0
0.00023304281003964935,750.0
0.0002275163648263898,751.0
0.0002221209753478683,752.0
0.00021685353371014125,753.0
0.00021171100572076916,754.0
0.00020669042914103755,755.0
0.00020178891197962544,756.0
0.00019700363082673808,757.0
0.0001923318292277446,758.0
0.00018777081609538373,759.0
0.00018331796415962302,760.0
0.00017897070845427832,761.0
0.00017472654483952218,762.0
0.00017058302855942983,763.0
0.00016653777283373214,764.0
0.0001625884474829638,765.0
0.00015873277758621544,766.0
0.00015496854217071613,767.0
0.0001512935729324914,768.0
0.0001477057529873601,769.0
0.0001442030156515504,770.0
0.00014078334325123257,771.0
0.000137444765960283,772.0
0.00013418536066560967,773.0
0.00013100324985938574,774.0
0.0001278966005575529,775.0
0.00012486362324397177,776.0
0.00012190257083961103,777.0
0.00011901173769618137,778.0
0.00011618945861363486,779.0
0.0001134341078809635,780.0
0.00011074409833974463,781.0
0.0001081178804698936,782.0
0.00010555394149709735,783.0
0.00010305080452141438,784.0
0.00010060702766653944,785.0
9.822120324924281e-05,786.0
9.589195696850575e-05,787.0
9.361794711388495e-05,788.0
9.139786379265017e-05,789.0
8.923042817524965e-05,790.0
8.71143917586689e-05,791.0
8.50485356472583e-05,792.0
8.303166985061538e-05,793.0
8.10626325981174e-05,794.0
7.914028966970926e-05,795.0
7.726353374256125e-05,796.0
7.543128375322047e-05,797.0
7.364248427488823e-05,798.0
7.189610490946496e-05,799.0
7.019113969401243e-05,800.0
6.852660652129104e-05,801.0
6.690154657403896e-05,802.0
6.531502377266676e-05,803.0
6.376612423604955e-05,804.0
6.225395575510619e-05,805.0
6.077764727886209e-05,806.0
5.933634841269971e-05,807.0
5.7929228928507634e-05,808.0
5.655547828644621e-05,809.0
5.521430516805411e-05,810.0
5.390493702042695e-05,811.0
5.26266196112054e-05,812.0
5.1378616594116424e-05,813.0
5.016020908481742e-05,814.0
4.8970695246798894e-05,815.0
4.780938988710718e-05,816.0
4.6675624061654305e-05,817.0
4.556874468988762e-05,818.0
4.448811417859732e-05,819.0
4.343311005464507e-05,820.0
4.2403124606402196e-05,821.0
4.139756453369097e-05,822.0
4.041585060602723e-05,823.0
3.945741732896758e-05,824.0
3.852171261836889e-05,825.0
3.760819748237253e-05,826.0
3.671634571093013e-05,827.0
3.584564357269197e-05,828.0
3.499558951908351e-05,829.0
3.416569389539948e-05,830.0
3.33554786587492e-05,831.0
3.256447710269063e-05,832.0
3.17922335883945e-05,833.0
3.103830328218373e-05,834.0
3.030225189929688e-05,835.0
2.9583655453728095e-05,836.0
2.888210001399941e-05,837.0
2.8197181464724735e-05,838.0
2.7528505273828194e-05,839.0
2.687568626528271e-05,840.0
2.6238348397237924e-05,841.0
2.5616124545409667e-05,842.0
2.5008656291606203e-05,843.0
2.4415593717269388e-05,844.0
2.3836595201911907e-05,845.0
2.327132722633438e-05,846.0
2.271946418050906e-05,847.0
2.2180688176019443e-05,848.0
2.16546888629477e-05,849.0
2.1141163251104532e-05,850.0
2.0639815535498433e-05,851.0
2.0150356925943782e-05,852.0
1.9672505480709723e-05,853.0
1.920598594411388e-05,854.0
1.8750529587967475e-05,855.0
1.8305874056780423e-05,856.0
1.7871763216637302e-05,857.0
1.744794700765712e-05,858.0
1.7034181299951885e-05,859.0
1.6630227753001014e-05,860.0
1.62358536783606e-05,861.0
1.5850831905628405e-05,862.0
1.547494065158741e-05,863.0
1.5107963392452532e-05,864.0
1.4749688739146926e-05,865.0
1.439991031553601e-05,866.0
1.4058426639549093e-05,867.0
1.3725041007120109e-05,868.0
1.3399561378880625e-05,869.0
1.3081800269539844e-05,870.0
1.2771574639887869e-05,871.0
1.2468705791360055e-05,872.0
1.2173019263101666e-05,873.0
1.18843447314736e-05,874.0
1.1602515911941242e-05,875.0
1.1327370463289958e-05,876.0
1.1058749894112067e-05,877.0
1.079649947151138e-05,878.0
1.0540468131972769e-05,879.0
1.02905083943454e-05,880.0
1.0046476274889488e-05,881.0
9.808231204337678e-06,882.0
9.575635946923246e-06,883.0
9.348556521328498e-06,884.0
9.126862123507805e-06,885.0
8.91042505134086e-06,886.0
8.699120631072701e-06,887.0
8.492827145498187e-06,888.0
8.291425763849496e-06,889.0
8.09480047334632e-06,890.0
7.902838012369282e-06,891.0
7.715427805218103e-06,892.0
7.532461898416934e-06,893.0
7.35383489853016e-06,894.0
7.179443911452857e-06,895.0
7.009188483140937e-06,896.0
6.8429705417468325e-06,897.0
6.68069434112739e-06,898.0
6.522266405691442e-06,899.0
6.36759547655527e-06,900.0
6.216592458974961e-06,901.0
6.06917037102536e-06,902.0
5.9252442934960726e-06,903.0
5.784731320975644e-06,904.0
5.647550514095744e-06,905.0
5.513622852907847e-06,906.0
5.382871191365546e-06,907.0
5.255220212886298e-06,908.0
5.1305963869669795e-06,909.0
5.0089279268282766e-06,910.0
4.890144748063515e-06,911.0
4.774178428268093e-06,912.0
4.660962167626281e-06,913.0
4.5504307504326784e-06,914.0
4.442520507526154e-06,915.0
4.3371692796146476e-06,916.0
4.23431638146969e-06,917.0
4.133902566970035e-06,918.0
4.035869994974246e-06,919.0
3.940162196002597e-06,920.0
3.846724039709081e-06,921.0
3.7555017031248135e-06,922.0
3.666442639654497e-06,923.0
3.5794955488081335e-06,924.0
3.4946103466505175e-06,925.0
3.4117381369515006e-06,926.0
3.330831183020407e-06,927.0
3.251842880208375e-06,928.0
3.174727729062789e-06,929.0
3.099441309118332e-06,930.0
3.0259402533095663e-06,931.0
2.954182222990301e-06,932.0
2.8841258835453575e-06,933.0
2.8157308805806866e-06,934.0
2.7489578166781157e-06,935.0
2.683768228701347e-06,936.0
2.6201245656401216e-06,937.0
2.557990166979798e-06,938.0
2.4973292415838796e-06,939.0
2.4381068470773247e-06,940.0
2.380288869718773e-06,941.0
2.323842004750083e-06,942.0
2.2687337372118674e-06,943.0
2.2149323232139773e-06,944.0
2.1624067716501375e-06,945.0
2.111126826346214e-06,946.0
2.0610629486318153e-06,947.0
2.012186300325202e-06,948.0
1.9644687271216925e-06,949.0
1.917882742376003e-06,950.0
1.8724015112691796e-06,951.0
1.8279988353509956e-06,952.0
1.7846491374489206e-06,953.0
1.7423274469349574e-06,954.0
1.70100938534187e-06,955.0
1.6606711523205092e-06,956.0
1.6212895119301517e-06,957.0
1.5828417792539544e-06,958.0
1.5453058073318131e-06,959.0
1.508659974403099e-06,960.0
1.4728831714519257e-06,961.0
1.4379547900477705e-06,962.0
1.4038547104744463e-06,963.0
1.3705632901405885e-06,964.0
1.3380613522649766e-06,965.0
1.3063301748301775e-06,966.0
1.2753514797981426e-06,967.0
1.2451074225815533e-06,968.0
1.2155805817648424e-06,969.0
1.1867539490689762e-06,970.0
1.1586109195542136e-06,971.0
1.1311352820552013e-06,972.0
1.1043112098428923e-06,973.0
1.078123251507912e-06,974.0
1.0525563220601165e-06,975.0
1.0275956942392218e-06,976.0
1.0032269900314917e-06,977.0
9.794361723876046e-07,978.0
9.562095371369233e-07,979.0
9.33533705093513e-07,980.0
9.113956143493587e-07,981.0
8.897825127503444e-07,982.0
8.686819505506587e-07,983.0
8.480817732413957e-07,984.0
8.279701145492218e-07,985.0
8.083353896010718e-07,986.0
7.891662882509419e-07,987.0
7.704517685649314e-07,988.0
7.521810504607832e-07,989.0
7.343436094982568e-07,990.0
7.169291708167592e-07,991.0
6.999277032167406e-07,992.0
6.833294133814447e-07,993.0
6.671247402356874e-07,994.0
6.513043494384118e-07,995.0
6.358591280058492e-07,996.0
6.207801790621875e-07,997.0
6.060588167147247e-07,998.0
5.916865610505532e-07,999.0
5.776551332518948e-07,1000.0
