Time,ROS,alpha_syn,k1,k2,k3,k4,dalphasyn,kalphasyn,S1,S2_4,Neuron,ROS_1,ROS_2,aSyn_1,aSyn_2
4.2,1.0028898126945005,1.0014619656377837,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17329.935966204415,17329.935963360967,0.1684854885326761,0.16824561022714768
4.4,1.0028903579949815,1.0015092129016172,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17329.945388629494,17329.945386153282,0.1684855801431569,0.1682535477674717
4.6000000000000005,1.002890885302789,1.001554895697077,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17329.95450032332,17329.95449803219,0.16848566873086854,0.16826122247710895
4.800000000000001,1.0028913951859846,1.001599064067218,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17329.96331114135,17329.963308813814,0.1684857543912454,0.16826864276329265
5.0,1.0028918883062834,1.0016417764043697,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17329.971832614352,17329.971829932576,0.16848583723545563,0.16827581843593412
5.2,1.0028923651434718,1.001683072536894,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17329.980072578583,17329.980069679194,0.16848591734410326,0.1682827561861982
5.4,1.0028928262459673,1.0017229992961971,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17329.98804027545,17329.988037530315,0.16848599480932253,0.16828946388176114
5.6000000000000005,1.002893272326011,1.0017616202303545,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17329.995748290792,17329.995745793472,0.16848606975076988,0.16829595219869958
5.800000000000001,1.0028937040038026,1.001798989495436,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.003207344667,17330.00320518571,0.16848614227263886,0.16830223023523325
6.0,1.0028941215751883,1.0018351333760251,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.01042260067,17330.010420819253,0.16848621242463166,0.16830830240717223
6.2,1.0028945247066434,1.001870024075072,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.017388429573,17330.0173869308,0.1684862801507161,0.1683141640446121
6.4,1.0028949145900188,1.00190376487043,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.024125375334,17330.024124115524,0.16848634565112316,0.16831983249823226
6.6000000000000005,1.0028952917736083,1.001936403739371,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.03064294938,17330.030641847952,0.1684864090179662,0.16832531582821433
6.800000000000001,1.0028956568057055,1.0019679886591664,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.036950669102,17330.03694960259,0.16848647034335854,0.16833062209473995
7.0,1.0028960102346045,1.001998567607088,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.04305805756,17330.043056853967,0.16848652971941358,0.16833575935799078
7.2,1.002896352608599,1.0020281885604077,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.048974643203,17330.04897307659,0.16848658723824464,0.1683407356781485
7.4,1.0028966829989951,1.0020567679879075,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.0546836882,17330.054682222635,0.16848664274383118,0.16834553702196847
7.6000000000000005,1.0028970023147863,1.0020843859829354,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.060201140706,17330.06019999951,0.1684866963888841,0.16835017684513315
7.800000000000001,1.0028973112980715,1.0021111077788474,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.065539986866,17330.065539230676,0.16848674829807603,0.16835466610684638
8.0,1.0028976103856415,1.0021369714248647,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.070707786635,17330.070707463885,0.1684867985447878,0.16835901119937727
8.200000000000001,1.002897900014287,1.0021620149702088,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.075712103684,17330.07571224688,0.16848684720240023,0.16836321851499508
8.4,1.0028981806207988,1.002186276464101,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.0805605052,17330.080561127405,0.1684868943442942,0.16836729444596898
8.6,1.0028984521710682,1.0022097533372298,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.08525244366,17330.08525351606,0.16848693996473946,0.1683712385606546
8.8,1.0028987140959091,1.002232396865856,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.08977814742,17330.08977957731,0.16848698396811274,0.16837504267346382
9.0,1.0028989675364455,1.0022543058531364,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.09415733214,17330.094159029777,0.16848702654612285,0.1683787233833269
9.200000000000001,1.002899212830355,1.0022755097991236,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.098395866014,17330.098397708538,0.16848706775549968,0.16838228564625277
9.4,1.002899450315317,1.0022960382038708,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.102499619657,17330.102501448677,0.16848710765297328,0.1683857344182503
9.600000000000001,1.0028996803290093,1.0023159205674306,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.106474465978,17330.106476085282,0.1684871462952736,0.16838907465532835
9.8,1.0028999032091106,1.0023351863898557,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.110326280043,17330.110327453433,0.1684871837391306,0.16839231131349577
10.0,1.0029066457109084,1.0023538476004854,17280.0,17280.0,0.168,0.168,15.0,8.5,0.0,1.0,1.0,17330.114057425788,17330.226837884496,0.1684883164794326,0.16839544639688156
10.200000000000001,3.6040292028704193,1.0882756542782572,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,62277.630300052806,62277.624625600845,0.6054769060822305,0.1828303099187472
10.4,3.6054085476534805,1.1714222096418756,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,62301.4666067641,62301.45970345214,0.6057086360057847,0.1967989312198351
10.600000000000001,3.6070537344325784,1.2518717169074605,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,62329.897364417084,62329.888530994955,0.6059850273846732,0.21031444844045338
10.8,3.608977796588657,1.3297220965199896,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,62363.14679476902,62363.13632505199,0.6063082698268945,0.22339331221535827
11.0,3.611190625023293,1.405068557292053,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,62401.38608092312,62401.3740004025,0.6066800250039133,0.2360515176250649
11.200000000000001,3.613699250426033,1.4780033231286067,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,62444.73588795231,62444.72304736185,0.6071014740715736,0.24830455828560594
11.4,3.616507879090475,1.5486160761697767,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,62493.27000471107,62493.25615068341,0.6075733236871999,0.2601675007965225
11.600000000000001,3.6196182577336438,1.6169936251204464,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,62547.019064123626,62547.00349363736,0.6080958672992521,0.271654929020235
11.8,3.6230299225685894,1.6832197762327086,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,62605.97452063894,62605.957061985224,0.608669026991523,0.28278092240709507
12.0,3.626740423642053,1.74737551887554,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,62670.09295283374,62670.074520534676,0.609292391171865,0.29355908717109075
12.200000000000001,3.6307453595891483,1.8095389532172474,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,62739.300131096665,62739.27981370049,0.609965220410977,0.3040025441404976
12.4,3.6350389194769446,1.8697855432823578,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,62813.495303833224,62813.4725285616,0.6106865384721267,0.31412397127143615
12.600000000000001,3.639614078847433,1.9281880392716826,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,62892.554974252926,62892.531282483644,0.6114551652463688,0.3239355905976427
12.8,3.6444624270314985,1.9848164960377117,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,62976.33649702238,62976.310739104294,0.6122696877412918,0.3334491713343356
13.0,3.6495749703882567,2.0397384682042596,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,63064.6816742321,63064.65548830908,0.6131285950252272,0.3426760626583156
13.200000000000001,3.6549416648414903,2.093018884273029,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,63157.41959427214,63157.39196846095,0.6140301996933704,0.35162717255786885
13.4,3.6605520849718665,2.144720218131744,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,63254.36960918472,63254.340028313854,0.6149727502752736,0.36031299664613303
13.600000000000001,3.6663956846396326,2.1949027128523455,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,63355.34421779001,63355.31743057285,0.6159544750194583,0.36874365575919404
13.8,3.6724609826758914,2.2436239784392464,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,63460.150410253955,63460.125780639406,0.6169734450895498,0.3769288283777934
14.0,3.678736163726186,2.2909392616818147,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,63568.59193777577,63568.5609091885,0.6180276755059994,0.3848777959625449
14.200000000000001,3.685211016665743,2.3369022964148596,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,63680.47294937249,63680.446367984034,0.6191154507998449,0.39259958579769644
14.4,3.6918732055545265,2.381563676953775,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,63795.59550320863,63795.56899198222,0.6202346985331605,0.40010269772823426
14.600000000000001,3.698711118443627,2.4249722296808547,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,63913.76377593559,63913.72812670588,0.6213834678985294,0.4073953345863836
14.8,3.7057143572676163,2.467175486348534,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,64034.78655777536,64034.74409358441,0.6225600120209596,0.41448548170655375
15.0,3.712871292784689,2.508218036833354,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,64158.47338115455,64158.41593931943,0.6237623771878278,0.4213806301880035
15.200000000000001,3.7201714885308346,2.548143124539854,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,64284.639469807,64284.56332181282,0.6249888100731803,0.4280880449226955
15.4,3.727605460316044,2.5869924796954393,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,64413.10592929995,64413.022354261244,0.6262377173330954,0.4346147365888338
15.600000000000001,3.7351636547761164,2.6248057433720167,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,64543.698164380796,64543.627954531294,0.6275074940023876,0.44096736488649885
15.8,3.7428355646615685,2.661621066938554,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,64676.2479398037,64676.198557351905,0.6287963748631435,0.4471523392456771
16.0,3.750610919457245,2.697475070617782,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,64810.59336835081,64810.55668822119,0.6301026344688172,0.4531758118637874
16.2,3.7584804916828367,2.7324029351446395,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,64946.57925313872,64946.54289627942,0.6314247226027166,0.4590436931042995
16.400000000000002,3.76643637574856,2.7664381601742822,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,65084.05601620279,65084.020572935115,0.6327613111257581,0.4647616109092794
16.6,3.7744703286561747,2.7996130134161787,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,65222.88124649761,65222.8472791787,0.6341110152142374,0.47033498625391806
16.8,3.7825746219475924,2.831958440876691,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,65362.91916856095,65362.8894672544,0.6354725364871956,0.4757690180672841
17.0,3.790741200886896,2.863503964650748,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,65504.03988790086,65504.00795132556,0.6368445217489986,0.48106866606132564
17.2,3.798963264986691,2.8942779836202743,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,65646.12035968383,65646.08521897002,0.6382258285177641,0.4862387012482061
17.400000000000002,3.807234161307401,2.924307690593862,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,65789.04369374776,65789.00630739189,0.6396153390996434,0.49128369201976885
17.6,3.8155473553180874,2.9536191751726886,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,65932.69925065874,65932.65829989655,0.6410119556934387,0.4962080214290117
17.8,3.823896957867479,2.9822374525811974,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,66076.98239269693,66076.93943195004,0.6424146889217365,0.5010158920336412
18.0,3.8322772936962273,3.0101865226359394,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,66221.79436986573,66221.7516350708,0.6438225853409663,0.5057113358028379
18.2,3.840682873536499,3.037489397400097,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,66367.0420448635,66367.0000547107,0.6452347227541319,0.5102982187632163
18.400000000000002,3.8491086610926044,3.064168220219502,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,66512.63810969294,66512.59766368021,0.6466502550635576,0.5147802609968763
18.6,3.8575498782342317,3.0902441898850745,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,66658.50026485362,66658.46189588752,0.648068379543351,0.5191610239006925
18.8,3.866002040990031,3.1157376277132465,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,66804.55113748828,66804.51526830773,0.6494883428863252,0.5234439214558254
19.0,3.87446090585065,3.14066814833722,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,66950.71884578966,66950.68445309924,0.6509094321829092,0.527632248920653
19.200000000000003,3.8829225657613446,3.16505447313851,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,67096.9355129715,67096.90193635604,0.6523309910479059,0.5317291514872697
19.400000000000002,3.8913833696841387,3.1889146067162937,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,67243.13786383055,67243.10462814191,0.6537524061069353,0.5357376539283374
19.6,3.8998399022110637,3.212265897716021,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,67389.26721511007,67389.23351020718,0.6551731035714587,0.5396606708162915
19.8,3.9082889784307113,3.2351249173724965,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,67535.2683240291,67535.2335472827,0.6565925483763595,0.5435009861185794
20.0,3.9167276706274885,3.257507649495074,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,67681.09018167442,67681.054148443,0.6580102486654181,0.5472612851151725
20.200000000000003,3.9251532706860974,3.2794294535332025,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,67826.68542198409,67826.64851745576,0.6594257494752644,0.5509441481935781
20.400000000000002,3.9335631946990985,3.3009049908574135,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,67972.00944377651,67971.97200440042,0.6608386167094485,0.5545520384640455
20.6,3.94195514929999,3.3219484839933213,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,68117.02178765544,68116.98497990382,0.6622484650823983,0.558087345310878
20.8,3.950327007901177,3.3425736060607467,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,68261.68508426001,68261.65069653234,0.6636549373273978,0.5615523658182054
21.0,3.9586768292685592,3.3627935504257898,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,68405.9652133074,68405.93560976071,0.665057707317118,0.5649493164715327
21.200000000000003,3.9670024943755555,3.3826207099968544,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,68549.82865454389,68549.8031028096,0.6664564190550933,0.5682802792794716
21.400000000000002,3.9753022615827915,3.4020672787026784,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,68693.24646407554,68693.22308015064,0.667850779945909,0.57154730282205
21.6,3.9835745461040464,3.4211450739991522,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,68836.19279595595,68836.16815667792,0.6692405237454798,0.5747523724318576
21.8,3.9918178148398225,3.4398654752282174,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,68978.6441829293,68978.61184043213,0.6706253928930902,0.5778973998383405
22.0,4.0000311294534985,3.4582392076400823,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,69120.57757222335,69120.53791695645,0.6720052297481878,0.5809841868835338
22.200000000000003,4.008213909674371,3.4762765122760664,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,69261.97126137704,69261.93635917312,0.6733799368252944,0.5840144540623792
22.400000000000002,4.016365054458034,3.493987708323214,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,69402.8090966393,69402.78814103483,0.6747493291489498,0.5869899349983
22.6,4.024483940294051,3.511382608173513,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,69543.07573373339,69543.0824882812,0.6761133019694006,0.5899122781731503
22.8,4.032569666331016,3.5284706090639286,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,69682.75707353278,69682.80383419995,0.6774717039436107,0.59278306232274
23.0,4.040619307514784,3.5452602656358416,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,69821.83643344442,69821.90163385546,0.6788240436624837,0.5956037246268214
23.200000000000003,4.048632676453185,3.561760550604293,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,69960.3047028602,69960.37264911103,0.6801702896441351,0.5983757725015212
23.400000000000002,4.056608470965896,3.5779798812099157,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,70098.15220713084,70098.19437829069,0.6815102231222706,0.6011006200432659
23.6,4.064545256035782,3.5939263995260666,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,70235.37080063355,70235.34202429831,0.6828436030140114,0.6037796351203792
23.8,4.07244615738963,3.6096078002761742,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,70371.95217667794,70371.8695996928,0.6841709544414578,0.6064141104463973
24.0,4.080311543702302,3.6250316426796996,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,70507.89036346925,70507.78347517578,0.6854923393419867,0.6090053159701896
24.200000000000003,4.088143259018349,3.6402051968530533,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,70643.18024206451,70643.11551583707,0.6868080675150826,0.6115544730713129
24.400000000000002,4.095938555836045,3.655135474849246,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,70777.81764540574,70777.81824484686,0.6881176773804556,0.6140627597746734
24.6,4.103692666903099,3.6698292497776097,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,70911.79936919843,70911.80928408554,0.6894203680397206,0.6165313139626385
24.8,4.111404593721286,3.6842930687450277,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,71045.12313905184,71045.07137950382,0.6907159717451761,0.6189612355491647
25.0,4.1190807322525425,3.6985332701748517,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,71177.78762822975,71177.71505332393,0.6920055630184272,0.6213535893893751
25.200000000000003,4.126721951966603,3.712555987503732,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,71309.79235851252,71309.7553299829,0.6932892879303894,0.6237094059006271
25.400000000000002,4.134323416468114,3.726367135590524,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,71441.13743973093,71441.10863656901,0.6945663339666432,0.626029678779208
25.6,4.1418860790344025,3.739972462347509,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,71571.82393297662,71571.79144571448,0.6958368612777797,0.6283153736743815
25.8,4.149410751242796,3.7533775059690866,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,71701.85332489318,71701.8177814755,0.6971010062087897,0.6305674210028066
26.0,4.15689770643443,3.7665876315923787,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,71831.22776113875,71831.19236718694,0.6983588146809843,0.6327867221075196
26.200000000000003,4.164346893697604,3.7796080326746604,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,71959.94995177834,71959.91432309459,0.6996102781411975,0.6349741494893429
26.400000000000002,4.171758496812818,3.792443729209495,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,72088.02304738337,72087.9868249255,0.7008554274645534,0.6371305465071953
26.6,4.1791327565088725,3.805099584633776,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,72215.45070487105,72215.41403247332,0.7020943030934906,0.6392567302184744
26.8,4.186469836700379,3.817580315002262,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,72342.23708525093,72342.19877818254,0.7033269325656637,0.64135349292038
27.0,4.193770059681721,3.829890480379447,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,72468.3866747672,72468.34663130013,0.7045533700265291,0.6434216007037472
27.200000000000003,4.2010337773631585,3.8420345009356454,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,72593.90435937776,72593.86367283537,0.7057736745970107,0.6454617961571885
27.400000000000002,4.2082614117478805,3.8540166607461965,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,72718.79538049911,72718.75719500337,0.706987917173644,0.6474747990053611
27.6,4.215452905278636,3.8658411117534217,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,72843.06529582433,72843.02620321483,0.7081960880868109,0.6494613067745749
27.8,4.222608781739813,3.8775118837156994,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,72966.72000722059,72966.67974846397,0.7093982753322886,0.6514219964642376
28.0,4.229729483656978,3.8890328877495475,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,73089.76572629671,73089.72547759258,0.7105945532543724,0.653357525141924
28.200000000000003,4.236815485569764,3.9004079227559574,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,73212.20897413374,73212.17159064552,0.7117850015757203,0.6552685310230009
28.400000000000002,4.243866986863926,3.9116406470921126,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,73334.05620695338,73334.02153300865,0.7129696537931397,0.6571556287114749
28.6,4.250884306585845,3.922734624279758,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,73455.31424120441,73455.2808178034,0.714148563506422,0.6590194168789993
28.8,4.257867993235137,3.933693339573834,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,73575.99038034755,73575.95892310317,0.715321822863503,0.6608604810484041
29.0,4.264818506668838,3.9445201727851535,17280.0,17280.0,0.168,0.168,15.0,8.5,2.6,1.0,1.0,73696.09206354871,73696.06379523753,0.7164895091203649,0.6626793890279058
