ADAMTS4,ADAMTS4_TIMP1,ADAMTS4_TIMP3,ADAMTS4_mRNA,AggFrag,Aggrecan,Aggrecan_Collagen2,ColFrag,Collagen2,DUSP16,IL1,IL1R,IL1Ra,IL1_IL1R,IL1_IL1R_IRAK2,IL1_IL1Ra,IRAK2,IRAK2_TRAF6,IRAK2_TRAF6_PP4,JAK1,JAK1_P,JNK,JNK_P,MKP1,MMP1,MMP13,MMP13_TIMP1,MMP13_TIMP3,MMP13_mRNA,MMP1_TIMP1,MMP1_TIMP3,MMP1_mRNA,MMP3,MMP3_TIMP1,MMP3_TIMP3,MMP3_mRNA,Matriptase,OSM,OSMR,OSMR_SOCS3,OSMRa,OSM_OSMR,OSM_OSMRa,PP4,PTPRT,SOCS3,SOCS3_mRNA,SP1,SP1_TIMP1_DNA,STAT3_P_cyt,STAT3_P_nuc,STAT3_cyt,STAT3_nuc,Sink,Source,TIMP1,TIMP1_DNA,TIMP1_mRNA,TIMP3,TIMP3_mRNA,TRAF6,TRAF6_PP4,cFos,cFos_P,cFos_cJun,cFos_mRNA,cJun,cJun_P,cJun_dimer,cJun_mRNA,p38,p38_P,proMMP1,proMMP13,proMMP3,Time
-3.4774876529211246e-25,-4.925619949700714e-29,-8.209702570732357e-27,-2.50566323911278e-21,0.0,0.0,100000.0,0.0,-2.4632863343041503e-28,-1.2527903234464449e-19,97.80665125566274,97.85016504599051,0.0,2.137981787284324,0.011853166725321038,0.0,99.9881380965526,8.736722053693077e-06,1.2769557524956804e-20,99.99760022010119,0.0023997798987797107,99.99999995182009,4.817991417502696e-08,-6.264005016294612e-22,-1.255582903481191e-31,3.1638499496120993e-62,1.796576785425205e-67,5.988844766102655e-69,-1.2528343252422223e-20,-1.45137661690426e-36,-4.838122058502008e-38,-1.2528343252422225e-19,-1.0043889294721386e-28,-1.1610293812120032e-33,-3.8702579291071233e-35,-1.2528343252422225e-19,99.99824001548794,997.7210299872655,97.82650919116801,6.517877803315493e-14,0.0,2.1734908088318217,0.0,-1.43325368284756e-13,2.137502706112551e-11,4.060003015732152e-13,1.2823366764209868e-09,5.000571666436104e-47,4.517970581671054e-53,0.0008812724400663859,4.853649604211634e-07,99.999118242195,2.1367567886526436e-14,1.0,1.0,200.0,2.0,20.000000000017092,200.0087998064029,20.000000000008555,99.99999126327775,1.4332494358163105e-13,3.9238374037915775e-12,2.1980772799653938e-26,4.296132611595976e-41,1.0675937650551324e-08,99.99999999978836,2.1166726046034775e-10,-1.9408461361008557e-15,5.0,99.99999995182009,4.817991417502696e-08,-5.340186860210248e-24,-5.340186985770058e-26,-1.0679369570419795e-24,2.2
-3.5980716607874706e-25,-5.120088950789273e-29,-8.533831776696014e-27,-2.5839545559818762e-21,0.0,0.0,100000.0,0.0,-2.5605424909796275e-28,-1.2919345453131087e-19,97.79690762580151,97.84061701968783,0.0,2.1474229293558427,0.01196005095648458,0.0,99.98803109326455,8.855778943969685e-06,1.5331626724432525e-20,99.99757844656197,0.002421553438005805,99.99999995094096,4.905904414823002e-08,-6.45972798321606e-22,-1.3052993873901832e-31,3.3977413408429133e-62,1.951669408693204e-67,6.505843263166537e-69,-1.2919800777998487e-20,-1.5175356203273438e-36,-5.058661771045859e-38,-1.291980077799849e-19,-1.0441585886786096e-28,-1.2139527366660113e-33,-4.0466768742940346e-35,-1.291980077799849e-19,99.99823201562904,997.7107914818688,97.8167495894084,6.718545519388053e-14,0.0,2.1832504105914325,0.0,-1.7045401003083875e-13,2.1864807471335183e-11,4.1696103331926956e-13,1.311718961375038e-09,5.573572898661492e-47,5.3434248298751435e-53,0.0008933166641791867,4.942378150602275e-07,99.99910618909801,2.1857143027653088e-14,1.0,1.0,200.0,2.0,20.000000000017486,200.0088398046389,20.00000000000875,99.99999114422084,1.7045352459389538e-13,4.031815723209876e-12,2.2910707902899105e-26,4.52290904340387e-41,1.0920509302107787e-08,99.99999999978351,2.1650779972438524e-10,-1.994176748775487e-15,5.0,99.99999995094096,4.905904414823002e-08,-5.5259567847376004e-24,-5.525956915269129e-26,-1.1050869659203033e-24,2.21
-3.72281651984217e-25,-5.323909716080509e-29,-8.873548019910742e-27,-2.664429803699147e-21,0.0,0.0,100000.0,0.0,-2.6624759188480697e-28,-1.3321706825205589e-19,97.78716599672015,97.83107097467973,0.0,2.15686162045095,0.012067404869456054,0.0,99.98792361922362,8.975906905250594e-06,1.8320575678312912e-20,99.99755657552652,0.00244342447345868,99.99999995004988,4.995012447300392e-08,-6.660910591602258e-22,-1.3574243293388805e-31,3.657575183734399e-62,2.1259264710304004e-67,7.086726153450812e-69,-1.332217799063033e-20,-1.5879595080206182e-36,-5.29341844265771e-38,-1.3322177990630333e-19,-1.085854786885932e-28,-1.2702876833155989e-33,-4.23446833261736e-35,-1.3322177990630333e-19,99.9982240157708,997.700554056179,97.80699106244153,6.924631909508136e-14,0.0,2.1930089375583037,0.0,-2.0205007658355287e-13,2.236352089789424e-11,4.2816393420500506e-13,1.3416371235566687e-09,6.228071651443776e-47,6.303769219386055e-53,0.0009054698750962666,5.032316564448736e-07,99.99909402689326,2.2355646495094106e-14,1.0,1.0,200.0,2.0,20.000000000017884,200.00887980286697,20.00000000000895,99.99999102409285,2.0204952094188277e-13,4.14226131870208e-12,2.3887768806700216e-26,4.766878172100273e-41,1.1169540182884906e-08,99.99999999977858,2.2143636310013625e-10,-2.0487226217004416e-15,5.0,99.99999995004988,4.995012447300392e-08,-5.7182033293667144e-24,-5.718203465110811e-26,-1.143532106209667e-24,2.22
-3.8519094844539485e-25,-5.537713833697289e-29,-9.22990400324461e-27,-2.747153795693383e-21,0.0,0.0,100000.0,0.0,-2.769402526786022e-28,-1.3735311394882967e-19,97.7774263678147,97.82152691036633,0.0,2.166297861303015,0.012175228330806429,0.0,99.98781567455855,9.09711063261066e-06,2.178426032034052e-20,99.99753460700603,0.0024653929939373763,99.99999994914674,5.0853262370591145e-08,-6.867714866518107e-22,-1.4121214553474656e-31,3.9460088119759106e-62,2.3213677749535023e-67,7.738226422766219e-69,-1.3735798958965357e-20,-1.6630017869050803e-36,-5.543570488213217e-38,-1.373579895896536e-19,-1.1296084860586986e-28,-1.330316997311078e-33,-4.434574938017978e-35,-1.373579895896536e-19,99.9982160159132,997.6903177100578,97.79723361012952,7.136284155197958e-14,0.0,2.2027663898703085,0.0,-2.3861338391313556e-13,2.2871288874568117e-11,4.3961289081624077e-13,1.3720984531155766e-09,6.972935218693613e-47,7.414074762524473e-53,0.0009177325591237435,5.123475768659337e-07,99.99908175509331,2.286319973791889e-14,1.0,1.0,200.0,2.0,20.00000000001829,200.008919801087,20.000000000009152,99.99999090288908,2.3861274754510404e-13,4.25521877140919e-12,2.4915216158419462e-26,5.029571226065314e-41,1.1423090928236397e-08,99.99999999977356,2.2645414248507893e-10,-2.1045054994375043e-15,5.0,99.99999994914674,5.0853262370591145e-08,-5.917223270057631e-24,-5.91722341127152e-26,-1.1833317200088604e-24,2.23
-3.9855478657561677e-25,-5.762173631532493e-29,-9.604020332888898e-27,-2.8321938098726747e-21,0.0,0.0,100000.0,0.0,-2.881658601420052e-28,-1.4160495527508991e-19,97.76768873848148,97.81198482614786,0.0,2.1757316526451342,0.012283521207139877,0.0,99.98770725939802,9.219394819786071e-06,2.5774043129184835e-20,99.99751254101173,0.0024874589882420864,99.99999994823143,5.176856553053377e-08,-7.080308993764966e-22,-1.4695650756811506e-31,4.265890836985306e-62,2.5401593598854345e-67,8.467564535805566e-69,-1.41610000741293e-20,-1.7430401975851056e-36,-5.810377105580591e-38,-1.4161000074129305e-19,-1.1755591142652042e-28,-1.394342839677885e-33,-4.6480039439252263e-35,-1.4161000074129305e-19,99.99820801605624,997.6800824433668,97.78747723233452,7.35365441403855e-14,0.0,2.2125227676653005,0.0,-2.80680357173998e-13,2.3388234030511634e-11,4.5131180902971627e-13,1.403110305900629e-09,7.817676947143721e-47,8.690516070096021e-53,0.0009301052025062819,5.215866734761109e-07,99.99906937321083,2.3379925299502094e-14,1.0,1.0,200.0,2.0,20.000000000018705,200.00895979929905,20.000000000009358,99.99999078060485,2.806796284303956e-13,4.370733235052083e-12,2.59965222523878e-26,5.312626216570506e-41,1.1681222719521e-08,99.99999999976846,2.3156234043980713e-10,-2.1615473920491603e-15,5.0,99.99999994823143,5.176856553053377e-08,-6.123329493166993e-24,-6.123329640125326e-26,-1.2245483706495738e-24,2.24
-4.123939440549604e-25,-5.998003915234625e-29,-9.997088415159844e-27,-2.9196196769688786e-21,0.0,0.0,100000.0,0.0,-2.999601676459629e-28,-1.459760835125168e-19,97.75795310811701,97.80244472142492,0.0,2.1851629952101312,0.01239228336509374,0.0,99.98759837387072,9.342764159174651e-06,3.034494687149422e-20,99.9974903775548,0.0025096224451741467,99.99999994730386,5.269614211053103e-08,-7.298867540722965e-22,-1.529940536612161e-31,4.6202695044135e-62,2.7846198984770903e-67,9.28246975820186e-69,-1.4598130491451676e-20,-1.8284777623593332e-36,-6.095181769165657e-38,-1.459813049145168e-19,-1.2238549270311453e-28,-1.4626875946351704e-33,-4.875830017792523e-35,-1.459813049145168e-19,99.99820001619993,997.6698482559677,97.77772192891871,7.576899987857155e-14,0.0,2.2222780710811096,0.0,-3.288256356992396e-13,2.391448009517065e-11,4.632646127642366e-13,1.4346801037538086e-09,8.77248453013179e-47,1.0150419732112319e-52,0.0009425882914270919,5.309500482893185e-07,99.99905688075854,2.3905946822418802e-14,1.0,1.0,200.0,2.0,20.000000000019124,200.0089997975031,20.00000000000957,99.99999065723546,3.2882480172306644e-13,4.488850439436155e-12,2.7135380072766397e-26,5.617792572351722e-41,1.194399728654294e-08,99.99999999976326,2.3676217023572855e-10,-2.2198705761052283e-15,5.0,99.99999994730386,5.269614211053103e-08,-6.336851652540046e-24,-6.336851805536016e-26,-1.2672479740786727e-24,2.25
-4.267302868275811e-25,-6.245963740884256e-29,-1.0410373411121633e-26,-3.0095038705694877e-21,0.0,0.0,100000.0,0.0,-3.123611419382232e-28,-1.5047012207208854e-19,97.7482194761181,97.79290659559825,0.0,2.1945918897305563,0.012501514671338542,0.0,99.98748901810531,9.46722334183624e-06,3.555581143197168e-20,99.99746811664644,0.0025318833535360424,99.9999999463639,5.363610073629756e-08,-7.523571681411493e-22,-1.593444681200083e-31,5.012401218314518e-62,3.0572272212970975e-67,1.0191201906499588e-68,-1.504755258062853e-20,-1.919743854213318e-36,-6.399415793399629e-38,-1.5047552580628534e-19,-1.2746533759068913e-28,-1.5356947246979971e-33,-5.119198091581174e-35,-1.5047552580628534e-19,99.99819201634425,997.6596151477221,97.76796769974428,7.806183494072242e-14,0.0,2.2320323002555447,0.0,-3.836637102215207e-13,2.4450151903184323e-11,4.754752426981867e-13,1.4668153348041955e-09,9.848248869362669e-47,1.1812313669928268e-52,0.0009551823120079374,5.404388081800237e-07,99.9990442772492,2.4441389053340358e-14,1.0,1.0,200.0,2.0,20.000000000019554,200.00903979569912,20.000000000009784,99.99999053277622,3.836627568643341e-13,4.6096166939368445e-12,2.8335712516988827e-26,5.946935867042212e-41,1.2211476909992758e-08,99.99999999975797,2.4205485590279027e-10,-2.2794975956656863e-15,5.0,99.9999999463639,5.363610073629756e-08,-6.558136839581567e-24,-6.558136998928047e-26,-1.3114999328355334e-24,2.26
-4.415700428499637e-25,-6.506107871091739e-29,-1.0843966602135316e-26,-3.1018956716837147e-21,0.0,0.0,100000.0,0.0,-3.2537152553269814e-28,-1.5508953493095742e-19,97.73848784188175,97.78337044806888,0.0,2.2040183369386837,0.012611214992578074,0.0,99.98737919223035,9.592777057490314e-06,3.231406509623802e-20,99.99744575829784,0.002554241702131407,99.99999994541145,5.458855050238594e-08,-7.754544615636099e-22,-1.6600934260867389e-31,5.444723179625806e-62,3.3635872177163294e-67,1.1212448158577807e-68,-1.5509512747186235e-20,-2.0169816083393168e-36,-6.723556323490253e-38,-1.5509512747186235e-19,-1.3279671865702588e-28,-1.613478699514092e-33,-5.378489753097461e-35,-1.5509512747186235e-19,99.9981840164892,997.6493831184918,97.75821454467341,8.041632722845804e-14,0.0,2.2417854553263945,0.0,-3.5005286732532e-13,2.4995375390062853e-11,4.879481157662513e-13,1.4995235531885251e-09,1.1053940801886815e-46,1.3773212094633526e-52,0.0009678877503083108,5.500540648970257e-07,99.99903156219564,2.498637783768332e-14,1.0,1.0,200.0,2.0,20.000000000019988,200.00907979388717,20.000000000010004,99.99999040722254,3.500519798118275e-13,4.733079403484511e-12,2.9599328410028235e-26,6.301319588673824e-41,1.2483724417770016e-08,99.99999999975259,2.4744163174247354e-10,-2.3404517388051878e-15,5.0,99.99999994541145,5.458855050238594e-08,-6.787279851878651e-24,-6.787280017890109e-26,-1.3573232051652057e-24,2.27
-4.568627104599988e-25,-6.775506412430794e-29,-1.1292984600370476e-26,-3.196753495001241e-21,0.0,0.0,100000.0,0.0,-3.388447720017795e-28,-1.598322434663659e-19,97.72875820480527,97.77383627823811,0.0,2.213442337566498,0.012721384195549666,0.0,99.98726889637443,9.719429994509152e-06,1.9612648501720093e-20,99.9974233025202,0.0025766974797650183,99.99999994444639,5.555360097458529e-08,-7.991682403948031e-22,-1.7291280207820499e-31,5.9126512276207125e-62,3.7042343976435813e-67,1.2347990425028829e-68,-1.5983803060361544e-20,-2.1186071100251255e-36,-7.062323409061954e-38,-1.598380306036154e-19,-1.383189443092031e-28,-1.6947724874542312e-33,-5.649481375856746e-35,-1.598380306036154e-19,99.9981760166348,997.6391521681383,97.74846246356839,8.28322522884785e-14,0.0,2.251537536431423,0.0,-2.1838163484872714e-13,2.555027757245144e-11,5.00689432044886e-13,1.5328123778141608e-09,1.2351413634052396e-46,1.6116396444732829e-52,0.0009807050923232624,5.597969351004634e-07,99.99901873511075,2.554104009717055e-14,1.0,1.0,200.0,2.0,20.000000000020435,200.0091197920672,20.000000000010225,99.99999028056973,2.183810186356808e-13,4.859288424363128e-12,3.0919788897998243e-26,6.679754398803116e-41,1.27608031711313e-08,99.9999999997471,2.5292374096812413e-10,-2.402758287556862e-15,5.0,99.99999994444639,5.555360097458529e-08,-7.023449431870743e-24,-7.023449604785769e-26,-1.4045516002333264e-24,2.28
-4.726208965731748e-25,-7.054251911875832e-29,-1.1757581664011925e-26,-3.294131924844417e-21,0.0,0.0,100000.0,0.0,-3.527855041876335e-28,-1.6470097674639238e-19,97.71903056428613,97.76430408550739,0.0,2.222863892345729,0.01283202214702342,0.0,99.98715813066612,9.847186839937694e-06,1.0079341127050689e-20,99.99740074932473,0.002599250675242805,99.99999994346862,5.653136218283688e-08,-8.235121501665491e-22,-1.800569312111862e-31,6.4170120614784375e-62,4.074234156003584e-67,1.358137931679628e-68,-1.6470696442736135e-20,-2.2244699534029272e-36,-7.415215680179483e-38,-1.6470696442736131e-19,-1.440336830957448e-28,-1.7794558141480254e-33,-5.931772031664192e-35,-1.6470696442736131e-19,99.99816801678104,997.6289222965235,97.73871145629143,8.531088605439226e-14,0.0,2.261288543708376,0.0,-1.2059120379531728e-13,2.611498661929008e-11,5.13703757846083e-13,1.5666894967720368e-09,1.3727974531038895e-46,1.8729569571994787e-52,0.0009936348239893641,5.696685402570702e-07,99.99900579550749,2.6105503908338118e-14,1.0,1.0,200.0,2.0,20.000000000020886,200.00915979023924,20.000000000010452,99.99999015281297,1.2059078782711075e-13,4.988292381912843e-12,3.2299381706421983e-26,7.083842519060723e-41,1.3042777111089588e-08,99.99999999974152,2.5850243960044695e-10,-2.4664410949876367e-15,5.0,99.99999994346862,5.653136218283688e-08,-7.26683701235705e-24,-7.266837192416315e-26,-1.4532234029317313e-24,2.29
-4.888566329039936e-25,-7.342599070588699e-29,-1.2238182320633668e-26,-3.394086056482192e-21,0.0,0.0,100000.0,0.0,-3.6720646093159235e-28,-1.6969848938996653e-19,97.70930491972209,97.75477386927851,0.0,2.232283002007833,0.01294312871380258,0.0,99.98704689523392,9.976052279483942e-06,4.939229165377243e-21,99.99737809872259,0.002621901277371839,99.99999994247806,5.752194462463463e-08,-8.484999641603668e-22,-1.8744828956411344e-31,6.9602541555580715e-62,4.475307947630476e-67,1.4918353320490797e-68,-1.6970468371601633e-20,-2.3346862291470938e-36,-7.782620129187927e-38,-1.6970468371601629e-19,-1.4994618204278306e-28,-1.8676215437175323e-33,-6.225671286335995e-35,-1.6970468371601629e-19,99.99816001692791,997.6186935035091,97.72896152270481,8.785355159665143e-14,0.0,2.2710384772949763,0.0,-6.869830113833818e-14,2.668963182319534e-11,5.269956905468077e-13,1.6011626655462846e-09,1.5187410187927209e-46,2.1619655734316632e-52,0.0010066774311816638,5.796700066928964e-07,99.99899274289882,2.6679898470160682e-14,1.0,1.0,200.0,2.0,20.00000000002135,200.0091997884033,20.00000000001068,99.99999002394759,6.869798909811925e-14,5.120140553110151e-12,3.3740433075899464e-26,7.51526438349246e-41,1.3329710738573711e-08,99.99999999973585,2.6417899455110307e-10,-2.531524335798313e-15,5.0,99.99999994247806,5.752194462463463e-08,-7.517629478850582e-24,-7.51762966630132e-26,-1.503375985117211e-24,2.3
-5.055821108205649e-25,-7.640830783987689e-29,-1.273525809065554e-26,-3.496671920289741e-21,0.0,0.0,100000.0,0.0,-3.8212179203656607e-28,-1.7482758276892944e-19,97.69958127051116,97.74524562895343,0.0,2.2416996672839926,0.013054703762723533,0.0,99.98693519020627,1.0106030997519375e-05,1.6391571446616775e-21,99.997355350725,0.0026446492749603407,99.99999994147454,5.8525459264870525e-08,-8.74145689425435e-22,-1.950942049681211e-31,7.545197790877277e-62,4.910210170381429e-67,1.6368094226984647e-68,-1.7483398999796533e-20,-2.4494120114203623e-36,-8.165057033070064e-38,-1.7483398999796526e-19,-1.5606230258288973e-28,-1.959394518761845e-33,-6.531595305685023e-35,-1.7483398999796526e-19,99.99815201707543,997.608465788957,97.71921266267086,9.046159803555846e-14,0.0,2.280787337328925,0.0,-3.482941081753152e-14,2.7274343605467047e-11,5.405698793944682e-13,1.6362397073147443e-09,1.6736005095187667e-46,2.4810578710370612e-52,0.0010198333997137065,5.898024655924589e-07,99.99897957679782,2.726435410906526e-14,1.0,1.0,200.0,2.0,20.000000000021817,200.00923978655933,20.000000000010914,99.99998989396892,3.482916468572135e-14,5.254882863298953e-12,3.5245349446301885e-26,7.975805635131552e-41,1.3621669116941228e-08,99.99999999973008,2.6995468367754863e-10,-2.598032501012904e-15,5.0,99.99999994147454,5.8525459264870525e-08,-7.77601682120065e-24,-7.776017016297425e-26,-1.5550473388995296e-24,2.31
-5.228101365453888e-25,-7.949245045677935e-29,-1.3249305659670952e-26,-3.601947007203387e-21,0.0,0.0,100000.0,0.0,-3.9754640220903253e-28,-1.800911312757537e-19,97.68985961605155,97.73571936393438,0.0,2.2511138889051185,0.01316674716065578,0.0,99.98682301571165,1.0237127677079272e-05,1.9549282011754987e-21,99.99733250534315,0.0026674946568176765,99.99999994045798,5.954201753567707e-08,-9.004636981236927e-22,-2.030023824070968e-31,8.174805233408862e-62,5.381527939559093e-67,1.79392261983418e-68,-1.8009775783013698e-20,-2.5688025792215305e-36,-8.563044018465609e-38,-1.8009775783013688e-19,-1.6238820787509993e-28,-2.054898947824803e-33,-6.849958142169646e-35,-1.8009775783013688e-19,99.99814401722358,997.5982391527289,97.70946487605187,9.313640272567721e-14,0.0,2.2905351239479006,0.0,-3.78467708409091e-14,2.7869253521118514e-11,5.544310228869888e-13,1.6719285132509317e-09,1.837978232609013e-46,2.8320528608081794e-52,0.0010331032153375458,6.000670529978345e-07,99.9989662967176,2.7859002283970808e-14,1.0,1.0,200.0,2.0,20.000000000022293,200.00927978470736,20.000000000011152,99.99998976287225,3.7846513094851355e-14,5.39256988182115e-12,3.6816666975231206e-26,8.467378656778733e-41,1.3918717874506326e-08,99.9999999997242,2.75830795839168e-10,-2.6659903913293333e-15,5.0,99.99999994045798,5.954201753567707e-08,-8.042198632031775e-24,-8.042198835036854e-26,-1.608277376641843e-24,2.32
-5.405537885178552e-25,-8.268147032380678e-29,-1.3780833685988696e-26,-3.709969807432312e-21,0.0,0.0,100000.0,0.0,-4.134955554487366e-28,-1.8549205926325777e-19,97.68013995574172,97.7261950736238,0.0,2.2605256676018497,0.013279258774501961,0.0,99.98671037187849,1.0369346999863063e-05,2.550614063950314e-22,99.99730956258821,0.00269043741175436,99.99999993942828,6.057173133630702e-08,-9.274686122230706e-22,-2.111807134204359e-31,8.852231221091378e-62,5.892035397869126e-67,1.9640996855460266e-68,-1.854989117333192e-20,-2.6930174946768774e-36,-8.977112990081028e-38,-1.854989117333191e-19,-1.689302103000126e-28,-2.1542624654239287e-33,-7.181185268940515e-35,-1.854989117333191e-19,99.99813601737237,997.5880135946866,97.69971816271021,9.587936576641348e-14,0.0,2.300281837289563,0.0,-2.130097086432268e-14,2.8474494263568497e-11,5.685838759921583e-13,1.7082370428049497e-09,2.0125145200695387e-46,3.216927121333983e-52,0.0010464873637437355,6.104649098083127e-07,99.99895290217134,2.846397559095077e-14,1.0,1.0,200.0,2.0,20.000000000022776,200.0093197828474,20.000000000011394,99.99998963065293,2.1300742508510058e-14,5.533252837031599e-12,3.8457010925048034e-26,8.992012853931111e-41,1.4220923206841587e-08,99.99999999971823,2.818086309331284e-10,-2.7354231285350116e-15,5.0,99.99999993942828,6.057173133630702e-08,-8.316378767993835e-24,-8.316378979177375e-26,-1.66310686336319e-24,2.33
-5.588264279475391e-25,-8.597849988555709e-29,-1.433036427508149e-26,-3.820799822319337e-21,0.0,0.0,100000.0,0.0,-4.299849193000706e-28,-1.9103334163750503e-19,97.67042228898042,97.71667275742439,0.0,2.2699350041045525,0.013392238471197809,0.0,99.98659725883513,1.0502693646234598e-05,-4.0917372178743487e-22,99.99728652247138,0.0027134775285820494,99.9999999383853,6.161471303299477e-08,-9.551753064621688e-22,-2.1963729924726522e-31,9.580838462951825e-62,6.444701188166854e-67,2.1483302188897155e-68,-1.9104042678520686e-20,-2.8222212079178865e-36,-9.407812147053354e-38,-1.9104042678520677e-19,-1.7569478997194468e-28,-2.25761661596966e-33,-7.525715192988464e-35,-1.9104042678520677e-19,99.99812801752181,997.577789114692,97.68997252250823,9.869191018677987e-14,0.0,2.3100274774915484,0.0,-1.496915092356938e-14,2.9090199669496486e-11,5.830332506470706e-13,1.7451733239945703e-09,2.1978918804159103e-46,3.637780989083434e-52,0.0010599863305613241,6.209971817797794e-07,99.99893939267226,2.907940776807768e-14,1.0,1.0,200.0,2.0,20.000000000023267,200.00935978097942,20.000000000011642,99.99998949730629,1.496893035409017e-14,5.676983621984729e-12,4.0169098380080903e-26,9.551863089086466e-41,1.4528351879188876e-08,99.99999999971214,2.878894999399742e-10,-2.8063561582496518e-15,5.0,99.9999999383853,6.161471303299477e-08,-8.598765530323715e-24,-8.598765749963978e-26,-1.7195774528323166e-24,2.34
-5.776417026962824e-25,-8.938675277787965e-29,-1.4898433065245233e-26,-3.934497577578126e-21,0.0,0.0,100000.0,0.0,-4.470305674227852e-28,-1.96718004519618e-19,97.66070661516656,97.70715241473911,0.0,2.2793418991433225,0.013505686117712176,0.0,99.98648367670998,1.063717229522253e-05,-1.3804134211847422e-21,99.99726338500385,0.0027366149961135524,99.99999993732892,6.267107545881793e-08,-9.83598911659387e-22,-2.2838045218116497e-31,1.0364209798371394e-61,7.042702169572906e-67,2.3476732281918907e-68,-1.9672532928226523e-20,-2.9565831047542245e-36,-9.855706141880771e-38,-1.9672532928226515e-19,-1.8268859582245406e-28,-2.365096891881863e-33,-7.88399958221607e-35,-1.9672532928226515e-19,99.9981200176719,997.567565712607,97.6802279553083,1.0157548222962597e-13,0.0,2.3197720446914714,0.0,-5.6610299283353745e-15,2.9716504723720416e-11,5.977840161636093e-13,1.782745453697653e-09,2.3948372894560235e-46,4.096854657981912e-52,0.0010736006013578627,6.316650195241003e-07,99.99892576773362,2.9705433700289965e-14,1.0,1.0,200.0,2.0,20.000000000023768,200.00939977910343,20.00000000001189,99.99998936282766,5.6608232613967395e-15,5.823814800167261e-12,4.195574105731916e-26,1.0149216615176195e-40,1.4841071228881269e-08,99.99999999970595,2.9407472496941914e-10,-2.8788152526800916e-15,5.0,99.99999993732892,6.267107545881793e-08,-8.889571724369888e-24,-8.889571952753444e-26,-1.777731699471504e-24,2.35
-5.970135519732426e-25,-9.29095253658173e-29,-1.5485589483945534e-26,-4.05112463640406e-21,0.0,0.0,100000.0,0.0,-4.646489872853481e-28,-2.0254912590126468e-19,97.65099293369934,97.69763404497112,0.0,2.288746353447981,0.013619601581046996,0.0,99.9863696256313,1.0772787624520601e-05,-1.3512139951365346e-21,99.9972401501968,0.0027598498031628192,99.99999993625907,6.374093191355904e-08,-1.0127548179904296e-21,-2.374186996002102e-31,1.120616143670487e-61,7.689437087892332e-67,2.5632616881263575e-68,-2.0255669739527744e-20,-3.096277621156062e-36,-1.0321376462061487e-37,-2.0255669739527734e-19,-1.8991844882376244e-28,-2.4768428251589163e-33,-8.256503570692844e-35,-2.0255669739527734e-19,99.9981120178226,997.5573433882934,97.67048446097283,1.0453155162504728e-13,0.0,2.3295155390269264,0.0,-5.943089241583157e-15,3.0353545564039546e-11,6.128410996428407e-13,1.8209615979424775e-09,2.6041248568709365e-46,4.596538394757183e-52,0.0010873306616393987,6.424695785085056e-07,99.99891202686877,3.0342189424224123e-14,1.0,1.0,200.0,2.0,20.00000000002428,200.00943977721946,20.000000000012143,99.99998922721235,5.942876149958373e-15,5.973799611214941e-12,4.3819848166136934e-26,1.078650054381452e-40,1.5159149167747644e-08,99.99999999969965,3.003656393058e-10,-2.9528265133681136e-15,5.0,99.99999993625907,6.374093191355904e-08,-9.189014733888618e-24,-9.189014971310569e-26,-1.837613073212594e-24,2.36
-6.169562111750292e-25,-9.655019847564595e-29,-1.609239703651551e-26,-4.170743612473336e-21,0.0,0.0,100000.0,0.0,-4.828570888292516e-28,-2.0852983629455398e-19,97.64128124397821,97.68811764752384,0.0,2.29814836774808,0.013733984728237301,0.0,99.98625510572742,1.0909544310488023e-05,-1.5475761953091037e-21,99.99721681806142,0.0027831819385449492,99.99999993517561,6.482439616357034e-08,-1.0426586782378608e-21,-2.4676078850570986e-31,1.2110756882043921e-61,8.388540771223075e-67,2.796307271865719e-68,-2.085376618193032e-20,-3.241484371443558e-36,-1.0805421857425458e-37,-2.085376618193031e-19,-1.9739134561906258e-28,-2.5929980899132115e-33,-8.643706100466983e-35,-2.085376618193031e-19,99.99810401797397,997.5471221416132,97.66074203936428,1.0756161185939372e-13,0.0,2.339257960635485,0.0,-4.1337151410257784e-15,3.100145948600347e-11,6.282094863863854e-13,1.859829992193646e-09,2.8265786569831242e-46,5.139382099612062e-52,0.001101176996850482,6.534120190549885e-07,99.99889816959111,3.0989812132972974e-14,1.0,1.0,200.0,2.0,20.000000000024798,200.0094797753275,20.000000000012403,99.99998909045567,4.1334998835384725e-15,6.126991976567485e-12,4.576442930248464e-26,1.1466289658478675e-40,1.548265418448047e-08,99.99999999969326,3.067635874528231e-10,-3.0284163739083083e-15,5.0,99.99999993517561,6.482439616357034e-08,-9.49731659800498e-24,-9.497316844769171e-26,-1.8992659748855555e-24,2.37
