m,mm,p,pm,Time
1.0,1.0,1.0,1.0,0.0
0.2521516416758815,1.0048784304014278,10.071742199174913,1.757837733644026,0.01
0.13769184430006473,1.0675672834641123,19.73053968701618,1.8826741221501566,0.02
0.09493743157234136,1.2443797079465841,29.440858453215412,1.9373939914559453,0.03
0.0727714873868355,1.5912311555285659,39.15359980649652,1.9750990435017375,0.04
0.059362963730751714,2.163396056703112,48.855130860095635,2.0103788235224975,0.05
0.050545711584286064,3.015407255137451,58.537596654952175,2.0509204742956517,0.06
0.04449024856735997,4.200930554284474,68.19399950823542,2.1028243372074495,0.07
0.040276182818566965,5.77260612904673,77.81686895345221,2.1720163991351815,0.08
0.0373970012801694,7.781852028250649,87.39777167587077,2.2647270326410136,0.09
0.035556735948267956,10.278647111095864,96.92708176932479,2.387676049681103,0.1
0.03457583689421045,13.311200104006902,106.39386660396683,2.548134356837735,0.11
0.034343528395450504,16.925732366986534,115.78578561676218,2.753957232065734,0.12
0.03479183970060806,21.166073404543265,125.08904668683712,3.0135699602700456,0.13
0.03588079141135384,26.073288578601158,134.28836632817345,3.335946776775486,0.14
0.037589354524326275,31.68526964164797,143.36694498267815,3.730577998088899,0.15
0.039909976133184526,38.03628639317548,152.30645755759488,4.207426629135083,0.16
0.04284508884106751,45.15651536000851,161.08705708045682,4.776877053763997,0.17
0.04640474432595675,53.07154564878297,169.6873922701123,5.449675755511945,0.18
0.05060525503208366,61.80187221814659,178.0846397822172,6.23686444577662,0.19
0.055468066484013374,71.36237885049816,186.25455161409988,7.14970555485134,0.2
0.06101946411314636,81.76180903893571,194.1715162950193,8.199599975035243,0.21
0.0672900414303777,93.0023103662391,201.80862919370236,9.398005568489959,0.22
0.07431471992935144,105.0789016102668,209.13785516005632,10.756309880537891,0.23
0.08213302056323328,117.97896548624266,216.13001921056627,12.285774151475668,0.24
0.09078909193618227,131.68205062443883,222.75505358480459,13.99739264134477,0.25
0.10033227488338806,146.15956786924872,228.98211083784835,15.901798865944876,0.26
0.11081761472661951,161.3740156093946,234.7796808211133,18.009125972815745,0.27
0.1223065069763688,177.27918756204872,240.11582530742194,20.3288935634994,0.28
0.1348676717863483,193.8202119236162,244.95838229150726,22.869892927991604,0.29
0.1485783057447162,210.9333944684748,249.27514278544774,25.640064948450647,0.3
0.16352531419342325,228.54636102218774,253.0340853065921,28.646369610166378,0.31
0.1798070126279413,246.57839643080692,256.20361396493394,31.894668292005566,0.32
0.19753491652776473,264.94087224719823,258.75278742238226,35.389616448437536,0.33
0.2168366196233684,283.5378504414204,260.65157469853216,39.134551057004266,0.34
0.23785856404468128,302.26685656245485,261.87111207286097,43.13138859938698,0.35
0.2607691746689973,321.01970135937603,262.3839199242116,47.38055119711997,0.36
0.28576441134161834,339.6836111335943,262.16416790418674,51.88088337954308,0.37
0.3130730801258903,358.14240109057675,261.1879009785544,56.62959634320346,0.38
0.3429641063640922,376.27779987701297,259.4332590425414,61.62222589293438,0.39
0.37575596021325,393.9709192519754,256.88068812966696,66.85260636553681,0.4
0.41182856553105734,411.1038122572845,253.51313082499402,72.31286392661974,0.41
0.45163933288162106,427.56117728339683,249.31620289960054,77.99342935999985,0.42
0.4957428699487118,443.2321176565713,244.2783469785332,83.88307010415026,0.43
0.5448212517232216,458.01180114618865,238.3909490845326,89.96893739235223,0.44
0.5997164797154688,471.80332975490467,231.64845277122936,96.23663344591587,0.45
0.6614882108425585,484.51950204492545,224.04844917828325,102.67028205111596,0.46
0.7314820994630904,496.08455070270475,215.59175205224986,109.25260847768217,0.47
0.8114347720757236,506.4358437125213,206.28247984655238,115.9650079038633,0.48
0.9036264995276397,515.5254310202803,196.12814371703638,122.78759147486653,0.49
1.011108141540443,523.3215411146706,185.13980036950463,129.6991749315142,0.5
1.1380529190039927,529.8099138445127,173.3323088560285,136.67716506007093,0.51
1.2903209030267626,534.9949769693039,160.72480598433893,143.69724918237145,0.52
1.4763886175290732,538.9008729330044,147.34158601517245,150.73273343002668,0.53
1.7089662304746496,541.5722844851027,133.21375574693386,157.75320705587933,0.54
2.007958627205124,543.0750958508671,118.3824357375965,164.7218725228784,0.55
2.4061970963716304,543.4968517900011,102.90514800411933,171.59011174350613,0.56
2.961484240284624,542.946945101687,86.86938886581238,178.28574558353438,0.57
3.7840283306892295,541.5565908886945,70.42360011947379,184.6858995109476,0.58
5.105018607136825,539.4781254179479,53.85408073118789,190.5487278448912,0.59
7.4574986113477975,536.8828432742093,37.78681245533907,195.33281942086057,0.6
12.071112357856743,533.9536305285042,23.634290588504502,197.80267082841394,0.61
20.791090591895816,530.8610537019681,13.599862145979777,196.10971871802008,0.62
33.610094362497975,527.7195214194855,8.159953830001509,190.26001682379044,0.63
48.31918399140742,524.5760979100911,5.4427998109871965,182.46232591712598,0.64
63.32394879052784,521.4445495776273,3.9674944324563373,174.31126220082473,0.65
77.97152620350647,518.3289082673234,3.077061186846064,166.460003079771,0.66
92.03151426508035,515.2305424997893,2.492369305011997,159.13929879767426,0.67
105.43763419234037,512.149969138208,2.083617613249265,152.41578788814667,0.68
118.18982202924026,509.0873819176131,1.784149945775183,146.2898979771433,0.69
130.31569693260386,506.04283377899077,1.5567357007118476,140.73437445135124,0.7
141.85409868792934,503.0163095246275,1.379107440517225,135.710741550384,0.71
152.84756428286153,500.00775818616216,1.2371961160226295,131.1768250963039,0.72
163.33871495327173,497.0171088212116,1.1217017474390951,127.09036507031942,0.73
173.36852639155876,494.0442788531766,1.0262423341410007,123.41074520067029,0.74
182.97549098036612,491.089178627044,0.9463016305218006,120.09983060274944,0.75
192.1952761383666,488.15171411934915,0.8785962309811802,117.12230936315042,0.76
201.06066356311447,485.2317886321495,0.8206849904388278,114.44575316904799,0.77
209.60163065221604,482.3293037727407,0.7707180914735897,112.04053603605716,0.78
217.84544959966152,479.44416009407223,0.7272679591805742,109.8797352435405,0.79
225.81685292377705,476.57625777986783,0.6892185272099898,107.93896508029091,0.8
233.53829596282387,473.72549660984424,0.6556837131747562,106.19611550709581,0.81
241.03006259099087,470.8917763911624,0.6259539362890129,104.63124565990792,0.82
248.31049518637556,468.0749970648087,0.5994533710566524,103.22635408414341,0.83
255.3961536773519,465.275058808189,0.5757112391750927,101.96521969719096,0.84
262.3019863042686,462.49186211748594,0.5543392077935902,100.83323103351272,0.85
269.0414765371468,459.72530786418264,0.5350147740937272,99.81723933584614,0.86
275.62678604181406,456.9752973394813,0.5174680487533919,98.90541559883648,0.87
282.06888181945544,454.2417322863011,0.5014721129684376,98.08712343961291,0.88
288.3776527894885,451.5245149236386,0.48683432879218347,97.35280252556005,0.89
294.5620257095554,448.8235479661804,0.47339206497710257,96.69385266573885,0.9
300.6300854002882,446.1387340194007,0.46100409301466677,96.10251565488899,0.91
306.58897784971384,443.4699782575619,0.4495519208642336,95.57196325101083,0.92
312.4453290543811,440.8171839417647,0.43893147735366295,95.09589338709351,0.93
318.20504036247996,438.1802560329975,0.42905335880584566,94.66872275071034,0.94
323.8734599541716,435.5590998801043,0.41983958846251945,94.28541972534356,0.95
329.4554147838385,432.9536213239996,0.41122297578464234,93.94147211264062,0.96
334.9552387450881,430.363726776977,0.4031440371032557,93.63285871160396,0.97
340.3768790249067,427.7893231851061,0.3955510408818944,93.35594312147437,0.98
345.72390991127884,425.2303180245865,0.3883983302915366,93.10745994868502,0.99
350.99956574836335,422.6866193099387,0.38164574489507846,92.88448183218132,1.0
356.20676820311775,420.1581355920461,0.3752579612334993,92.6843921897544,1.01
361.34817259640135,417.64477595791806,0.3692031281119313,92.50483889822395,1.02
366.4261942536439,415.1464500280951,0.3634530421693795,92.34370795685349,1.03
371.4430303408049,412.6630679544449,0.3579834096997528,92.1991016629213,1.04
376.4006774266993,410.1945404183993,0.35277194603505635,92.0693210588085,1.05
381.3009581620353,407.74077862834514,0.3477983773361696,91.95283926668984,1.06
386.14553553524394,405.3016943177888,0.3430449829216859,91.84828724126778,1.07
390.93592938950513,402.87719974287614,0.3384957254731214,91.7544372640313,1.08
395.67353290438854,400.46720767948193,0.334136098618642,91.67018647419238,1.09
400.3596218695426,398.0716314213321,0.3299530677579729,91.5945476028889,1.1
404.99536824550177,395.69038477705647,0.32593480390455626,91.52663542456922,1.11
409.5818512968445,393.3233820674138,0.3220705849547572,91.46565563501181,1.12
414.12006692101215,390.9705381226082,0.31835068828072366,91.41089553310115,1.13
418.6109369853865,388.6317682792013,0.31476621559745216,91.36171469571269,1.14
423.0553156461083,386.30698837759036,0.3113090748519644,91.3175386684713,1.15
427.4539924062132,383.9961147609718,0.30797191699726384,91.27785591161546,1.16
431.80770366203393,381.69906426987717,0.3047479138148149,91.24220627398324,1.17
436.11713899257376,379.4157542404894,0.30163078005204874,91.21017471038073,1.18
440.3829428393804,377.1461025013291,0.2986148840933559,91.18138961331228,1.19
444.60572331856093,374.8900273701652,0.2956948970713836,91.15551401292556,1.2
448.7860495903542,372.6474476526038,0.29286593041774617,91.13224821193596,1.21
452.9244568457039,370.41828263892404,0.2901234717073434,91.11132481064887,1.22
457.02145121361013,368.2024521012706,0.28746331817231174,91.09250381000584,1.23
461.07751156967083,365.9998762905975,0.2848816353054927,91.07557081383285,1.24
465.09309270727977,363.810475934183,0.2823748048908066,91.06033386670062,1.25
469.06862931994914,361.63417223211263,0.27993940896726366,91.04661948430397,1.26
473.00453642779877,359.4708868552381,0.27757238713293997,91.03427223416342,1.27
476.90121223913565,357.32054194183524,0.2752710045186253,91.02315188604267,1.28
480.7590404865243,355.18306009502317,0.2730319701625497,91.01313108506584,1.29
484.57838601915097,353.0583644136814,0.2708531516169284,91.00409965255467,1.3
488.3596019166658,350.94637844558855,0.2687320073565013,90.99595763459669,1.31
492.10302840653725,348.8470262585996,0.2666662878348272,90.98861613970617,1.32
495.80899974833517,346.7602321838842,0.26465382677986055,90.98199133836188,1.33
499.4778381188068,344.68592107562125,0.26269261050094866,90.97600968438755,1.34
503.10985664797033,342.62401822633007,0.26078071645278345,90.97060517046019,1.35
506.70535811715916,340.574449504609,0.2589163658462835,90.9657201566893,1.36
510.2646432408534,338.5371408741299,0.25709780709779423,90.9612987429675,1.37
