Ar,ArH,H2O2,NAD,NAD2,NADH,NADHres,NADrad,O2,O2g,coI,coII,coIII,per2,per3,super,Time
2.488903822813846e-12,499.9999999999976,4.3259773981186324e-12,0.0,0.0,0.00879999999219915,0.0,3.030985754873481e-16,0.007917386977244263,12.0,1.1254335811562925e-12,2.209018388485778e-12,1.8706721730338326e-19,1.308218931633748e-17,1.3999999999966655,5.721296455926226e-19,0.11
3.492155194864484e-12,499.99999999999665,5.389085832223458e-12,0.0,0.0,0.00959999998990444,0.0,4.928928937569926e-16,0.008636890347057991,12.0,1.4238744502591376e-12,3.0714908752931176e-12,3.78557758289502e-19,2.3109437096861442e-17,1.3999999999955046,1.0590880400599226e-18,0.12
4.780214657834175e-12,499.99999999999534,6.5831991699267955e-12,0.0,0.0,0.010399999987182723,0.0,7.851111873415018e-16,0.009356350548468003,12.0,1.7607209749236524e-12,4.164013810237125e-12,7.676063961385857e-19,4.024570010201221e-17,1.399999999994075,1.949538148113548e-18,0.13
6.364508058129489e-12,499.9999999999938,7.908733963347294e-12,0.0,0.0,0.011199999984023616,0.0,1.1888182728428896e-15,0.010075767582242417,12.0,2.1362158423278146e-12,5.494584924864067e-12,1.3856494815262272e-18,6.529514685685172e-17,1.399999999992369,3.2959779276861978e-18,0.14
8.308144156578695e-12,499.99999999999187,9.36735519367451e-12,0.0,0.0,0.011999999980370917,0.0,1.7690501482200693e-15,0.01079514145253633,12.0,2.552671406677556e-12,7.10432078367602e-12,2.5139264759088816e-18,1.0454914689720896e-16,1.3999999999903425,5.530701707894165e-18,0.15
1.063244657722649e-11,499.99999999998954,1.0959624867887766e-11,0.0,0.0,0.012799999976205649,0.0,2.54779564489377e-15,0.011514472160753391,12.0,3.010866063191165e-12,9.007112784624065e-12,4.247672272987667e-18,1.601360485220204e-16,1.3999999999879815,8.799996119701541e-18,0.16
1.340127613730505e-11,499.99999999998676,1.268626784090961e-11,0.0,0.0,0.013599999971477927,0.0,3.614544109283925e-15,0.012233759710579032,12.0,3.5082095564247597e-12,1.124228583597811e-11,7.222386339849333e-18,2.4277456750089315e-16,1.3999999999852488,1.3912948236652732e-17,0.17
1.6672537245585704e-11,499.99999999998346,1.4547941359194962e-11,0.0,0.0,0.01439999996614252,0.0,5.0504380622721526e-15,0.012953004105354935,12.0,4.0423532285229375e-12,1.3845496944053576e-11,1.2014294013266054e-17,3.62183666514348e-16,1.3999999999821116,2.16031801868171e-17,0.18
2.044622990206847e-11,499.99999999997965,1.6544645422743827e-11,0.0,0.0,0.015199999960199436,0.0,6.85547750385846e-15,0.013672205345081104,12.0,4.613297079485702e-12,1.681674610885048e-11,1.862339529323786e-17,5.183633455623856e-16,1.399999999978569,3.1870691970194686e-17,0.19
2.4774260003912153e-11,499.99999999997533,1.867678287644804e-11,0.0,0.0,0.015999999953612624,0.0,9.124934203497817e-15,0.01439136343241809,12.0,5.215082954856739e-12,2.0186990674610326e-11,2.8125877339689977e-17,7.250813844088609e-16,1.3999999999745967,4.584010085381955e-17,0.2
2.976215833979697e-11,499.9999999999703,2.0945172751313298e-11,0.0,0.0,0.016799999946308812,0.0,1.205250686441814e-14,0.015110478372775116,12.0,5.835597226449851e-12,2.40191705601492e-11,4.270975511760725e-17,1.0103292972435761e-15,1.3999999999701436,6.579788590172533e-17,0.21
3.54130015428325e-11,499.99999999996464,2.3349838925280255e-11,0.0,0.0,0.017599999938285857,0.0,1.5643842557498764e-14,0.015829550166309884,12.0,6.474486734869372e-12,2.831512070899937e-11,6.243881777676914e-17,1.3749231456199406e-15,1.3999999999652084,9.181070687530188e-17,0.22
4.16597388881427e-11,499.99999999995845,2.589104654122318e-11,0.0,0.0,0.018399999929532007,0.0,1.9954657177009552e-14,0.016548578813888236,12.0,7.217075144565939e-12,3.2994036310209135e-11,8.794791826851077e-17,1.8249348431598366e-15,1.3999999999597865,1.2435534099427105e-16,0.23
4.8390685689480627e-11,499.9999999999517,2.8569459986051447e-11,0.0,0.0,0.019199999919987012,0.0,2.5235332989440298e-14,0.01726756431994966,12.0,8.261345293794577e-12,3.788992008139738e-11,1.2245286432596206e-16,2.393274004975016e-15,1.399999999953846,1.6628399118781558e-16,0.24
5.599357803984829e-11,499.99999999994407,3.138429689689726e-11,0.0,0.0,0.019999999909612043,0.0,3.158767405138386e-14,0.017986506687360748,12.0,9.260960227369748e-12,4.33865584696976e-11,1.6842778797512756e-16,3.1080699716391796e-15,1.3999999999473491,2.2052678889583474e-16,0.25
6.450400267824868e-11,499.9999999999355,3.433562268550742e-11,0.0,0.0,0.020799999898372525,0.0,3.9174685090016174e-14,0.018705405918666904,12.0,1.0228302301173947e-11,4.949201298425428e-11,2.290919914548036e-16,3.998534671951377e-15,1.3999999999402755,2.897930551013842e-16,0.26
7.391204531908619e-11,499.9999999999262,3.742351598383494e-11,0.0,0.0,0.02159999988623419,0.0,4.8181896401091136e-14,0.01942426201638909,12.0,1.1222968239104526e-11,5.6164702188608195e-11,3.083401233721056e-16,5.097500991672432e-15,1.399999999932607,3.7713907780922304e-16,0.27
8.425736467694813e-11,499.9999999999159,4.064803310048528e-11,0.0,0.0,0.022399999873161703,0.0,5.880772642700854e-14,0.02014307498312595,12.0,1.2255222276491847e-11,6.341425607395463e-11,4.1100365363739356e-16,6.443914221662165e-15,1.3999999999243233,4.862852913693812e-16,0.28
9.558604780767408e-11,499.99999999990456,4.4009213943817e-11,0.0,0.0,0.023199999859120506,0.0,7.126140593051027e-14,0.020861844821417577,12.0,1.3328027723950717e-11,7.125691151853361e-11,5.427455215755221e-16,8.080985182503704e-15,1.3999999999154062,6.214245911797891e-16,0.29
1.0793797776995108e-10,499.9999999998923,4.750707897123895e-11,0.0,0.0,0.023999999844079526,0.0,8.576992898462912e-14,0.021580571533544503,12.0,1.4446619592772866e-11,7.970355993180266e-11,7.117486864336067e-16,1.0061230240902521e-14,1.399999999905839,7.875920314256196e-16,0.3
1.213548469280445e-10,499.9999999998788,5.1141640533618976e-11,0.0,0.0,0.024799999828004918,0.0,1.0261531536650596e-13,0.022299255121985672,12.0,1.5619293159207704e-11,8.876245513656459e-11,9.299178481500773e-16,1.2454522817799191e-14,1.3999999998956048,9.913881650490966e-16,0.31
1.35884863830379e-10,499.9999999998643,5.491292322098585e-11,0.0,0.0,0.02559999981085956,0.0,1.2206390539322074e-13,0.023017895589465456,12.0,1.685161120084532e-11,9.844743499645496e-11,1.2065498841218381e-15,1.5321732856530765e-14,1.3999999998846844,1.2386832993840902e-15,0.32
1.5157617904442873e-10,499.9999999998486,5.882095177396945e-11,0.0,0.0,0.026399999792606405,0.0,1.4438067463020018e-13,0.02373649293870246,12.0,1.8149059386945044e-11,1.087723957825744e-10,1.5508523917724723e-15,1.8723308860739237e-14,1.3999999998730583,1.5353098879950559e-15,0.33
1.684769431376677e-10,499.9999999998317,6.286575093319968e-11,0.0,0.0,0.027199999773208413,0.0,1.6983059864287118e-13,0.024455047172415305,12.0,1.951712338676622e-11,1.197512337660235e-10,1.9720329685255642e-15,2.2719699334066605e-14,1.399999999860707,1.887100384446449e-15,0.34
1.8664719044068568e-10,499.9999999998136,6.70473078653186e-11,0.0,0.0,0.02799999975263115,0.0,1.9879956909516143e-13,0.02517355829311425,12.0,2.0947846680911606e-11,1.3140707597823919e-10,2.4955293355979028e-15,2.7431648084101852e-14,1.3999999998476154,2.3061158465418508e-15,0.35
2.0623737246954694e-10,499.999999999794,7.136532385662985e-11,0.0,0.0,0.02879999973086011,0.0,2.3259346344997145e-13,0.025892026301724484,12.0,2.2330998339674484e-11,1.4383328135963066e-10,3.2702655290179433e-15,3.3438653576114715e-14,1.3999999998337993,2.851807444058722e-15,0.36
2.2722293102666276e-10,499.999999999773,7.58200535377589e-11,0.0,0.0,0.029599999707842224,0.0,2.707374528763869e-13,0.026610451202239267,12.0,2.3754307756581126e-11,1.5698726935841807e-10,4.206147919290674e-15,4.0432257844785074e-14,1.3999999998192139,3.4918989845144348e-15,0.37
2.4965637442453663e-10,499.99999999975057,8.041150787105206e-11,0.0,0.0,0.03039999968354142,0.0,3.135408525586973e-13,0.027328832997300816,12.0,2.5218331385268612e-11,1.7088632114151171e-10,5.318335648026167e-15,4.849501952490679e-14,1.3999999998038417,4.234506934449669e-15,0.38
2.7359021097567193e-10,499.99999999972664,8.513969781885556e-11,0.0,0.0,0.031199999657921598,0.0,3.6131297768119236e-13,0.02804717168955135,12.0,2.672362567937402e-11,1.855477178758217e-10,6.621987856834492e-15,5.770949725127369e-14,1.3999999997876644,5.087747760405094e-15,0.39
2.9907694899257216e-10,499.99999999970106,9.000463434351571e-11,0.0,0.0,0.03199999963094669,0.0,4.143631434281617e-13,0.028765467281633077,12.0,2.8270747092534438e-11,2.0098874072825833e-10,8.132263687325724e-15,6.815824965867962e-14,1.3999999997706642,6.059737928921383e-15,0.4
3.2616909678774056e-10,499.99999999967395,9.500632840737876e-11,0.0,0.0,0.03279999960258059,0.0,4.730006649838946e-13,0.02948371977618821,12.0,2.986025207838693e-11,2.172266708657316e-10,9.864322281109927e-15,7.992383538191834e-14,1.3999999997528234,7.158593906539204e-15,0.41
3.549191626736809e-10,499.99999999964524,1.0014479097279105e-10,0.0,0.0,0.03359999957278724,0.0,5.375348575326816e-13,0.03020192917585898,12.0,3.14926970905686e-11,2.3427878945515203e-10,1.1833322779797193e-14,9.308881305578383e-14,1.3999999997341237,8.392432159799246e-15,0.42
3.8537965496289643e-10,499.9999999996148,1.0542003300209885e-10,0.0,0.0,0.03439999954153054,0.0,6.082750362588115e-13,0.03092009548328758,12.0,3.316863858271651e-11,2.521623776634296e-10,1.4054424324997585e-14,1.0773574131506988e-13,1.3999999997145474,9.769369155242169e-15,0.43
4.1761600360536117e-10,499.99999999958254,1.1083177819263907e-10,0.0,0.0,0.035199999508786585,0.0,6.87970466416878e-13,0.03163821869991372,12.0,3.4896193227225225e-11,2.7083034430562657e-10,1.6935894081703298e-14,1.2516749397464916e-13,1.3999999996941315,1.1435523230900891e-14,0.44
4.5167848103047244e-10,499.9999999995485,1.1638008721338241e-10,0.0,0.0,0.03599999947451716,0.0,7.765082687785612e-13,0.03235629882858768,12.0,3.6674609302553826e-11,2.9031110915661377e-10,2.0424870122960885e-14,1.452554736063609e-13,1.3999999996728487,1.3375131832272687e-14,0.45
4.876158342760493e-10,499.99999999951257,1.220650546447623e-10,0.0,0.0,0.036799999438682646,0.0,8.734875294684715e-13,0.03307433587230173,12.0,3.8502242607856986e-11,3.106406911089126e-10,2.4422084354677056e-14,1.6772702530460374e-13,1.399999999650665,1.5556141366429878e-14,0.46
5.254812563302243e-10,499.9999999994747,1.2788667622788454e-10,0.0,0.0,0.03759999940124761,0.0,9.79346848705603e-13,0.03379232983363434,12.0,4.038005018822498e-11,3.3183296044744674e-10,2.8963525436682007e-14,1.9272936824469952e-13,1.3999999996275652,1.7993980571160943e-14,0.47
5.653279401811299e-10,499.99999999943486,1.33844947703855e-10,0.0,0.0,0.038399999362176605,0.0,1.0945248267089511e-12,0.034510280715164016,12.0,4.230898908874812e-11,3.5390178745713994e-10,3.4085182028806025e-14,2.2040972160197025e-13,1.3999999996035346,2.0704078184254394e-14,0.48
6.07209078816898e-10,499.99999999939297,1.3993986481377952e-10,0.0,0.0,0.0391999993214342,0.0,1.2194600636975095e-12,0.03522818851946927,12.0,4.4290016354516704e-11,3.7686104242291604e-10,3.9823042790879306e-14,2.509153045517378e-13,1.3999999995785581,2.370186294349871e-14,0.49
6.511778652256613e-10,499.99999999934903,1.4617142329876394e-10,0.0,0.0,0.03999999927898495,0.0,1.3545911598902725e-12,0.03594605324912858,12.0,4.6324089030621014e-11,4.007245956296986e-10,4.6213096382732085e-14,2.843933362693239e-13,1.3999999995526207,2.700276358668238e-14,0.5
6.972874923955518e-10,499.9999999993029,1.5253961889991406e-10,0.0,0.0,0.04079999923479341,0.0,1.5003567155062345e-12,0.03666387490672045,12.0,4.8412164162151355e-11,4.2550631736241153e-10,5.3291331464194584e-14,3.2099103593005035e-13,1.399999999525707,3.0622208851593895e-14,0.51
7.45613069959903e-10,499.99999999925456,1.5904438595793594e-10,0.0,0.0,0.041599999188824385,0.0,1.6586068275527463e-12,0.037381653494615925,12.0,5.0547628657546636e-11,4.512050494678946e-10,6.141371569371096e-14,3.616834860201033e-13,1.3999999994978243,3.466734074223025e-14,0.52
7.962526783119454e-10,499.99999999920396,1.6568559445998922e-10,0.0,0.0,0.042399999141042914,0.0,1.832670977930424e-12,0.0380993890149686,12.0,5.2715935191250697e-11,4.778038825391028e-10,7.127158560949705e-14,4.083134496933719e-13,1.3999999994690004,3.934142561912989e-14,0.53
8.492207881287516e-10,499.999999999151,1.7246334862935663e-10,0.0,0.0,0.04319999909141314,0.0,2.02049393547132e-12,0.038817081470723505,12.0,5.493141571968235e-11,5.053432390932425e-10,8.233559123477472e-14,4.595654778954219e-13,1.3999999994391834,4.4497853295333697e-14,0.54
9.045734846552624e-10,499.99999999909556,1.7937763610436541e-10,0.0,0.0,0.04399999903989964,0.0,2.2227005702892332e-12,0.03953473086443177,12.0,5.7194028285617915e-11,5.338350061690805e-10,9.46839476480974e-14,5.156960397928601e-13,1.3999999994083605,5.0164155561637316e-14,0.55
9.623668531364181e-10,499.99999999903775,1.8642844452334273e-10,0.0,0.0,0.04479999898646702,0.0,2.4399157524979618e-12,0.04025233719864451,12.0,5.950373093183373e-11,5.632910708053836e-10,1.0839486992801856e-13,5.769616045522945e-13,1.3999999993765198,5.6367864208836375e-14,0.56
1.022656978817159e-09,499.9999999989775,1.9361576152461568e-10,0.0,0.0,0.045599998931079855,0.0,2.672764352211304e-12,0.04096990047591284,12.0,6.186048170110609e-11,5.937233200409183e-10,1.2354657315309147e-13,6.436186413403315e-13,1.3999999993436492,6.313651102772639e-14,0.57
1.085499946942427e-09,499.9999999989147,2.009395747465117e-10,0.0,0.0,0.04639999887370277,0.0,2.921871239543063e-12,0.04168742069878789,12.0,6.426423863621141e-11,6.251436409144523e-10,1.4021727240186997e-13,7.1592361932358e-13,1.3999999993097358,7.049762780910318e-14,0.58
1.1509518427571621e-09,499.9999999988492,2.0839987182735784e-10,0.0,0.0,0.04719999881430032,0.0,3.187861284607036e-12,0.042404897869820775,12.0,6.6714959779926e-11,6.575639204647518e-10,1.5848518275290734e-13,7.941330076686467e-13,1.3999999992747685,7.847874634376229e-14,0.59
1.2190687515063046e-09,499.99999999878105,2.159966404054813e-10,0.0,0.0,0.047999998752837114,0.0,3.4713593575170223e-12,0.04312233199156262,12.0,6.921260317502617e-11,6.909960457305837e-10,1.7842851928475697e-13,8.785032755421395e-13,1.3999999992387344,8.710739842249934e-14,0.6
1.2899868078608008e-09,499.9999999987101,2.2372982484811243e-10,0.0,0.0,0.04879999868926282,0.0,3.781519421122723e-12,0.043839723066297576,12.0,7.175184143196008e-11,7.253560365900831e-10,2.031722809650163e-13,9.755277621271026e-13,1.3999999992017136,9.722872024728521e-14,0.61
1.3636603547834847e-09,499.99999999863644,2.315994677908515e-10,0.0,0.0,0.04959999862356098,0.0,4.108125926030252e-12,0.04455707109691607,12.0,7.433935034244772e-11,7.607776265984563e-10,2.2892224103941974e-13,1.0775359167432957e-12,1.3999999991635765,1.0783107390084474e-13,0.62
1.4401925594669725e-09,499.99999999855993,2.396055314216557e-10,0.0,0.0,0.05039999855568743,0.0,4.456820221770563e-12,0.0452743760858122,12.0,7.697197926428496e-11,7.972163174727271e-10,2.57548613939932e-13,1.1884524920469945e-12,1.3999999991243657,1.1942287417372983e-13,0.63
1.5196400724039199e-09,499.99999999848046,2.4774800307330476e-10,0.0,0.0,0.051199998485606635,0.0,4.828287404375642e-12,0.045991638035535215,12.0,7.964964891857455e-11,8.346833193112241e-10,2.891511287985825e-13,1.3085779972023717e-12,1.3999999990840695,1.3203742615266534e-13,0.64
1.602059779527282e-09,499.999999998398,2.560268699513103e-10,0.0,0.0,0.051999998413283045,0.0,5.22323765553072e-12,0.046708856948633554,12.0,8.237226448097656e-11,8.731895602490684e-10,3.2383847590734316e-13,1.4382312851721083e-12,1.3999999990426761,1.4571043965151322e-13,0.65
1.6875088022103121e-09,499.99999999831255,2.6444211913391533e-10,0.0,0.0,0.052799998338681056,0.0,5.642406242574283e-12,0.04742603282765489,12.0,8.513971558170826e-11,9.127456864581723e-10,3.617283067181291e-13,1.5777495527173945e-12,1.3999999990001752,1.6048002921127238e-13,0.66
1.7760444972665632e-09,499.9999999982241,2.729937375720947e-10,0.0,0.0,0.05359999826176503,0.0,6.086553518498069e-12,0.048143165675146087,12.0,8.795187630554422e-11,9.533620621472403e-10,4.029472338427983e-13,1.7274883403979295e-12,1.3999999989565557,1.7638671410007875e-13,0.67
1.867724456949887e-09,499.99999999813235,2.8168171208955477e-10,0.0,0.0,0.054399998182499264,0.0,6.556464921947066e-12,0.04886025549365325,12.0,9.080860519181629e-11,9.950487695617691e-10,4.4763083105315167e-13,1.8878215325719213e-12,1.399999998911807,1.9347341831320528e-13,0.68
1.9626168272788617e-09,499.99999999803737,2.905060403484159e-10,0.0,0.0,0.05519999810084283,0.0,7.054922359781766e-12,0.04957730228572913,12.0,9.371141046108258e-11,1.0377968427956462e-09,4.970448731856872e-13,2.060984277344725e-12,1.3999999988659337,2.1201626518292786e-13,0.69
2.0607860099640657e-09,499.9999999979392,2.9946671565409803e-10,0.0,0.0,0.05599999801675678,0.0,7.583972467884518e-12,0.05029430605392283,12.0,9.666114251528194e-11,1.081604272044893e-09,5.520316372036258e-13,2.248519257652464e-12,1.399999998818934,2.3220476594591567e-13,0.7
2.1622830890408254e-09,499.9999999978378,3.0856371678133223e-10,0.0,0.0,0.056799997930208915,0.0,8.143097557480917e-12,0.05101126680077288,12.0,9.965644893625973e-11,1.1264934149242587e-09,6.119696130051378e-13,2.44956682551809e-12,1.3999999987707887,2.5392768792617223e-13,0.71
2.2671680750285302e-09,499.99999999773286,3.177970316138896e-10,0.0,0.0,0.05759999784116261,0.0,8.733465505525267e-12,0.051728184528823294,12.0,1.0269736436778555e-10,1.172470540471934e-09,6.771906632289656e-13,2.6648379537862834e-12,1.3999999987214902,2.772705996651701e-13,0.72
2.375501305930521e-09,499.99999999762446,3.2716664800609135e-10,0.0,0.0,0.05839999774958119,0.0,9.35628686015942e-12,0.052445059240617375,12.0,1.0578392276268552e-10,1.2195414683608672e-09,7.480456135897986e-13,2.895078398695766e-12,1.3999999986710316,3.0232353321331246e-13,0.73
2.487343447234087e-09,499.9999999975127,3.366725537828086e-10,0.0,0.0,0.05919999765542785,0.0,1.0012814840712777e-11,0.05316189093869771,12.0,1.0891615738284224e-10,1.2677115688987647e-09,8.249042528782735e-13,3.141068699879301e-12,1.3999999986194065,3.2918098412993283e-13,0.74
2.6027554919104685e-09,499.99999999739725,3.463147367394625e-10,0.0,0.0,0.05999999755866571,0.0,1.0704345337702282e-11,0.053878679625606156,12.0,1.1209410079919477e-10,1.3169857630280923e-09,9.081553329609738e-13,3.4036241803636903e-12,1.3999999985666085,3.5794191148329545e-13,0.75
2.7217987604148548e-09,499.99999999727817,3.5609318464202413e-10,0.0,0.0,0.06079999745925782,0.0,1.1432216912832435e-11,0.05459542530388385,12.0,1.153177848917386e-10,1.3673685223260729e-09,9.982065687804299e-13,3.6835949465697794e-12,1.3999999985126321,3.88709737850595e-13,0.76
2.844534900686385e-09,499.99999999715544,3.660078852270145e-10,0.0,0.0,0.0615999973571671,0.0,1.2197810798995283e-11,0.055312127976071226,12.0,1.185872408495258e-10,1.4188638690046894e-09,1.0954846383551195e-12,3.981865888312454e-12,1.3999999984574716,4.2159234931795663e-13,0.77
2.97102337332635e-09,499.99999999702897,3.760588271063785e-10,0.0,0.0,0.062399997252356024,0.0,1.300246477087636e-11,0.05602878764471731,12.0,1.2190250153605106e-10,1.471477899980807e-09,1.2006219868956405e-12,4.299482479756151e-12,1.3999999984011198,4.567233687294519e-13,0.78
3.1013082746615096e-09,499.99999999689874,3.8624600450876155e-10,0.0,0.0,0.06319999714478465,0.0,1.384702185191544e-11,0.056745404312428596,12.0,1.2526361388318976e-10,1.5252320122714197e-09,1.315435626182792e-12,4.638309939927696e-12,1.3999999983435507,4.943736213407081e-13,0.79
3.2354642731914805e-09,499.99999999676453,3.965694007508269e-10,0.0,0.0,0.06399999703441744,0.0,1.4733403578218448e-11,0.05746197798169872,12.0,1.2867059568438212e-10,1.5801167976136695e-09,1.4395149176606615e-12,4.9987353168240005e-12,1.3999999982847746,5.345625516257591e-13,0.8
3.3735529234109016e-09,499.99999999662646,4.0702900395625467e-10,0.0,0.0,0.06479999692121677,0.0,1.5663113803467388e-11,0.05817850865507043,12.0,1.3212347668489481e-10,1.6361358892998433e-09,1.5734666364997357e-12,5.381852836258748e-12,1.3999999982247855,5.774277711076838e-13,0.81
3.5156360177865992e-09,499.9999999964843,4.176248022514825e-10,0.0,0.0,0.06559999680514489,0.0,1.6637695986869792e-11,0.058894996335086096,12.0,1.3562228602324373e-10,1.6932925610979277e-09,1.7179231699922324e-12,5.788795985158511e-12,1.3999999981635785,6.231121120116923e-13,0.82
3.661775586757593e-09,499.99999999633826,4.2835678376570643e-10,0.0,0.0,0.06639999668616398,0.0,1.7658733193158737e-11,0.059611441024287705,12.0,1.391670522311941e-10,1.7515897272516113e-09,1.8735425175521037e-12,6.220737511562769e-12,1.399999998101149,6.717636272651273e-13,0.83
3.81203389873509e-09,499.99999999618797,4.3922493663087955e-10,0.0,0.0,0.06719999656423609,0.0,1.8727848092592806e-11,0.06032784272521683,12.0,1.4275780323376043e-10,1.8110299424802825e-09,2.0410082907150295e-12,6.678889424623887e-12,1.3999999980374926,7.235355904974622e-13,0.84
3.9664734601024835e-09,499.9999999960336,4.50229248981713e-10,0.0,0.0,0.06799999643932318,0.0,1.9846702960956117e-11,0.061044201440414704,12.0,1.4639456634920635e-10,1.871615401979031e-09,2.2210297131384216e-12,7.1645029946071234e-12,1.3999999979726048,7.785864960403021e-13,0.85
4.125157015215361e-09,499.9999999958749,4.613697089556758e-10,0.0,0.0,0.0687999963113871,0.0,2.101699967955831e-11,0.06176051717242212,12.0,1.5007736828904492e-10,1.933347941418646e-09,2.414341620601423e-12,7.678868752890634e-12,1.3999999979064817,8.370800589273833e-13,0.86
4.288147546401499e-09,499.99999999571185,4.726463046929946e-10,0.0,0.0,0.06959999618038962,0.0,2.224047973523456e-11,0.06247678992377953,12.0,1.5380623515803843e-10,1.9962290369456183e-09,2.621704461004909e-12,8.223316491965464e-12,1.39999999783912,8.991852148945743e-13,0.87
4.455479813271199e-09,499.9999999955445,4.840590198792194e-10,0.0,0.0,0.07039999604629335,0.0,2.351669927198343e-11,0.06319301969706756,12.0,1.5758053510405608e-10,2.0602924070089007e-09,2.844927317431809e-12,8.799087243177028e-12,1.3999999977704831,9.648654792021794e-13,0.88
4.6272244843636695e-09,499.9999999953728,4.956078437893447e-10,0.0,0.0,0.07119999590905958,0.0,2.4848042658918393e-11,0.06390920649481563,12.0,1.6140045955227377e-10,2.1255305493184313e-09,3.0845626880727033e-12,9.407621754562772e-12,1.3999999977005768,1.03435359309224e-12,0.89
4.803449882916043e-09,499.99999999519645,5.072927652965369e-10,0.0,0.0,0.07199999576864961,0.0,2.6236731920131584e-11,0.06462535031955637,12.0,1.6526613965581243e-10,2.1919385612102066e-09,3.341281539357375e-12,1.0050388415153874e-11,1.3999999976294037,1.1078683993681193e-12,0.9
4.9842174055166925e-09,499.99999999501574,5.19113772154618e-10,0.0,0.0,0.07279999562502486,0.0,2.7684468582452015e-11,0.0653414511738323,12.0,1.6917754048140506e-10,2.2595193875960966e-09,3.6160379830361813e-12,1.0728862647099712e-11,1.3999999975569581,1.1855809352660112e-12,0.91
5.1695885311864566e-09,499.9999999948304,5.310708520958064e-10,0.0,0.0,0.07359999547814663,0.0,2.919298161873068e-11,0.06605750906018576,12.0,1.7313462289656793e-10,2.3282757920350097e-09,3.909817333876139e-12,1.1444558434011655e-11,1.3999999974832353,1.2676663075549863e-12,0.92
5.359624821378637e-09,499.9999999946404,5.431639928307192e-10,0.0,0.0,0.07439999532797618,0.0,3.076402744784055e-11,0.06677352398115892,12.0,1.7713734356960057e-10,2.3982103567328935e-09,4.223636109660927e-12,1.2199028320963079e-11,1.3999999974082298,1.3543036925369947e-12,0.93
5.554387919978996e-09,499.9999999944456,5.553931820483702e-10,0.0,0.0,0.07519999517447462,0.0,3.239938993467659e-11,0.06748949593929378,12.0,1.811856549695857e-10,2.469325482542734e-09,4.558542031190885e-12,1.2993863414489362e-11,1.3999999973319366,1.445676336046862e-12,0.94
