value_component_environment_variable_time,value_component_S1_variable_S1,value_component_S_variable_S,value_component_S_variable_S2,value_component_sul_variable_sul,value_component_aps_variable_aps,value_component_pap_variable_pap,value_component_hyd_variable_hyd,value_component_cys_variable_cys,value_component_eth_variable_eth,value_component_aco_variable_aco,value_component_oxy_variable_oxy,value_component_A3_c_variable_A3_c,value_component_A3_m_variable_A3_m,value_component_A_c_variable_A_c,value_component_A_c_variable_A2_c,value_component_A_m_variable_A_m,value_component_A_m_variable_A2_m,value_component_N2_variable_N2,value_component_N_variable_N,value_component_N_variable_N1,value_component_oah_variable_oah,value_component_v1_variable_v0,value_component_v1_variable_f1,value_component_v1_variable_n,value_component_v1_variable_Kc,value_component_v1_variable_v1,value_component_v2_variable_k2,value_component_v2_variable_v2,value_component_v3_variable_k3,value_component_v3_variable_v3,value_component_v4_variable_k4,value_component_v4_variable_v4,value_component_v5_variable_k5,value_component_v5_variable_v5,value_component_v6_variable_k6,value_component_v6_variable_v6,value_component_v7_variable_k7,value_component_v7_variable_v7,value_component_v8_variable_k8,value_component_v8_variable_v8,value_component_v9_variable_k9,value_component_v9_variable_v9,value_component_v10_variable_v10,value_component_v11A_variable_alpha,value_component_v11A_variable_f2,value_component_v11A_variable_m,value_component_v11A_variable_KH,value_component_v11A_variable_k11,value_component_v11A_variable_v11A,value_component_v11B_variable_KA,value_component_v11B_variable_v11B,value_component_v12_variable_k12,value_component_v12_variable_v12,value_component_v13_variable_v13,value_component_v14_variable_k14,value_component_v14_variable_v14,value_component_v15_variable_k15,value_component_v15_variable_v15,value_component_v16_variable_k16,value_component_v16_variable_v16,value_component_v17_variable_k17,value_component_v17_variable_v17,value_component_v18_variable_k18,value_component_v18_variable_v18
0.0,1.892468811,2.0,0.10753118899999992,0.012871557,0.053366179,0.082791522,0.159317029,0.805117739,10.25246999,1.139360412,6.146549084,1.570847601,1.835158493,2.0,0.4291523989999999,2.0,0.164841507,1.933616149,2.0,0.0663838510000001,5.571685096,1.6,0.00023793540583870942,4.0,0.1,0.00038069664934193507,0.2,0.004043850886916952,0.2,0.016766026851337316,0.2,0.03201740478789775,0.1,0.08876643160182998,0.12,0.09661412868000001,10.0,6.805984401981325,10.0,1.2251677980188977,10.0,1.2562936757157137,80.0,0.1,0.9897973017127278,4.0,0.5,10.0,18.55516170464743,1.0,7.877451480674541,5.0,7.854238005000001,4.0,10.0,61.46549084,5.0,5.6968020600000004,10.0,7.875626698161746,0.02,0.00318634058,1.0,5.571685096
0.1,1.8892803511361482,2.0,0.11071964886385177,0.012511014642634422,0.0521080890297017,0.08127709180545965,0.15346200763077042,0.8041752108448939,9.974039137218362,1.127405210910424,6.144741815157766,1.570901442609728,1.8353134658725523,2.0,0.4290985573902719,2.0,0.16468653412744771,1.9322013687454156,2.0,0.06779863125458441,5.572437942565829,1.6,0.0002390525837116563,4.0,0.1,0.0003824841339386501,0.2,0.003930714190125169,0.2,0.01637133444567891,0.2,0.03140874160683119,0.1,0.08551575140640319,0.12,0.09650102530138725,10.0,6.7622620158306095,10.0,1.2482590907927889,10.0,1.2809062186321145,80.0,0.1,0.9912039737059536,4.0,0.5,10.0,18.56818403617304,1.0,7.876616886230751,5.0,7.85450721304864,4.0,10.0,61.44741815157766,5.0,5.63702605455212,10.0,7.875303605648522,0.02,0.0030692401526154086,1.0,5.572437942565829
0.2,1.8859375720406362,2.0,0.11406242795936383,0.01216181302113953,0.050877887491062146,0.0797840459400969,0.1478796228362964,0.8029242356842856,9.700106722806408,1.1147787954870034,6.1434052481880626,1.5709466310435698,1.835424513223354,2.0,0.4290533689564302,2.0,0.16457548677664602,1.9307633457908044,2.0,0.06923665420919556,5.567574024658349,1.6,0.00024054550840826205,4.0,0.1,0.0003848728134532193,0.2,0.0038211118385881927,0.2,0.01598528918973957,0.2,0.030808822296005747,0.1,0.08233307468796375,0.12,0.09635090828211428,10.0,6.716029349592405,10.0,1.271543760508627,10.0,1.3057600753550738,80.0,0.1,0.9924064839933125,4.0,0.5,10.0,18.5771730237307,1.0,7.8758672014727695,5.0,7.854733155217849,4.0,10.0,61.43405248188063,5.0,5.573893977435017,10.0,7.874950708636961,0.02,0.002957592456725928,1.0,5.567574024658349
0.30000000000000004,1.8824353432323755,2.0,0.11756465676762451,0.01182366980839597,0.04967508145111928,0.07831237742877863,0.14256313299718995,0.8013754795654565,9.430908771377759,1.1015440334106474,6.142476897830172,1.5709840394275643,1.8354985354702194,2.0,0.42901596057243574,2.0,0.16450146452978065,1.9293009784567958,2.0,0.07069902154320418,5.5573131273993495,1.6,0.00024240998839595285,4.0,0.1,0.0003878559814335246,0.2,0.003714959311290327,0.2,0.015607752023394528,0.2,0.0302176292797241,0.1,0.07922679704884632,0.12,0.09616505754785477,10.0,6.667560223996294,10.0,1.2950264620234746,10.0,1.3308633688487466,80.0,0.1,0.9934341945363792,4.0,0.5,10.0,18.582669422432172,1.0,7.875154548037985,5.0,7.8549201971378215,4.0,10.0,61.42476897830172,5.0,5.507720167053237,10.0,7.8745816732405505,0.02,0.002851262659943799,1.0,5.5573131273993495
0.4,1.8787684621332181,2.0,0.12123153786678187,0.011496300806130346,0.04849916340485175,0.07686205819616711,0.1375048438447264,0.7995405247434579,9.166659321482861,1.0877593229048221,6.141901407009879,1.5710146750158385,1.835540561900091,2.0,0.42898532498416153,2.0,0.16445943809990893,1.9278135101448477,2.0,0.0721864898551523,5.541887899694595,1.6,0.0002446424495833863,4.0,0.1,0.0003914279193334181,0.2,0.0036121714549654377,0.2,0.015238579487002643,0.2,0.029635142841622095,0.1,0.0762036430252484,0.12,0.09594486296921495,10.0,6.6170896011585985,10.0,1.3187073554468096,10.0,1.3562170053195965,80.0,0.1,0.9943125851467853,4.0,0.5,10.0,18.585143823138388,1.0,7.874475168873393,5.0,7.855073375079193,4.0,10.0,61.41901407009879,5.0,5.438796614524111,10.0,7.87419964468321,0.02,0.002750096876894528,1.0,5.541887899694595
0.5,1.87493161561016,2.0,0.12506838438983992,0.011179432144819068,0.04734963609094962,0.07543304810740421,0.13269654236359915,0.7974313117571118,8.907548281000016,1.073477368541342,6.141631421932104,1.5710393930628868,1.835554902715633,2.0,0.42896060693711324,2.0,0.16444509728436696,1.9263003913505221,2.0,0.07369960864947789,5.5215328288019325,1.6,0.00024724042035047564,4.0,0.1,0.00039558467256076103,0.2,0.003512665658316855,0.2,0.014877628709214812,0.2,0.0290613420180111,0.1,0.07326883149291191,0.12,0.09569175741085341,10.0,6.564828223360307,10.0,1.3425808016252239,10.0,1.381817263150021,80.0,0.1,0.9950636123769977,4.0,0.5,10.0,18.585002408256692,1.0,7.873825574559349,5.0,7.855196965314434,4.0,10.0,61.41631421932104,5.0,5.3673868427067095,10.0,7.873807451352917,0.02,0.002653930847271983,1.0,5.5215328288019325
0.6000000000000001,1.870919316582098,2.0,0.1290806834179019,0.010872798132021834,0.04622600886788166,0.07402529480724822,0.12812957341013279,0.7950600881375616,8.653744914594078,1.0587464313561257,6.141626072211136,1.5710589291809713,1.835545251506185,2.0,0.42894107081902866,2.0,0.16445474849381503,1.9247612628956428,2.0,0.07523873710435725,5.4964835800279195,1.6,0.00025020242512742343,4.0,0.1,0.0004003238802038775,0.2,0.0034163613180990173,0.2,0.01452475679845685,0.2,0.02849620398388427,0.1,0.07042620963647768,0.12,0.09540721057650739,10.0,6.510968385973123,10.0,1.3666371292571347,10.0,1.407656066037842,80.0,0.1,0.9957061320410105,4.0,0.5,10.0,18.582594768716774,1.0,7.873202336985528,5.0,7.8552946459048565,4.0,10.0,61.41626072211136,5.0,5.293732156780628,10.0,7.873407457178463,0.02,0.002562591468202656,1.0,5.4964835800279195
0.7000000000000001,1.866725941587285,2.0,0.133274058412715,0.010576140970566387,0.045127797379713085,0.07263873371485312,0.12379496263917374,0.7924392857503558,8.40539968709144,1.0436110755766022,6.141850122038127,1.5710739143243568,1.8355147639965146,2.0,0.42892608567564317,2.0,0.1644852360034854,1.9231959626752413,2.0,0.07680403732475871,5.466975207299003,1.6,0.0002535279756897853,4.0,0.1,0.0004056447611036565,0.2,0.0033231798386147873,0.2,0.014179821054836459,0.2,0.02793970388284949,0.1,0.06767839915368692,0.12,0.09509271429004269,10.0,6.455686312968862,10.0,1.390862834465524,10.0,1.4337208889276518,80.0,0.1,0.9962562835424432,4.0,0.5,10.0,18.578221254547376,1.0,7.872602450676449,5.0,7.855369571621784,4.0,10.0,61.41850122038127,5.0,5.218055377883011,10.0,7.87300162920877,0.02,0.002475899252783475,1.0,5.466975207299003
0.8,1.8623458207416446,2.0,0.13765417925835544,0.010289210023337676,0.04405452323372337,0.07127328944731905,0.11968356199714221,0.789581386530567,8.162647446828311,1.0281130616272924,6.14227293513617,1.5710848941159878,1.8354661498807063,2.0,0.42891510588401216,2.0,0.16453385011929367,1.9216045204893182,2.0,0.07839547951068182,5.433240812395777,1.6,0.00025721759325307493,4.0,0.1,0.00041154814920491993,0.2,0.003233044488010527,0.2,0.013842679193996923,0.2,0.027391815038422383,0.1,0.06502696136157733,0.12,0.09474976638366803,10.0,6.399146606707482,10.0,1.4152405968309993,10.0,1.459994936317555,80.0,0.1,0.9967278395153155,4.0,0.5,10.0,18.57213951958371,1.0,7.87202266330885,5.0,7.855424470579939,4.0,10.0,61.422729351361696,5.0,5.140565308136463,10.0,7.872591580226033,0.02,0.0023936712399428442,1.0,5.433240812395777
0.9,1.8577732440300827,2.0,0.1422267559699173,0.01001176265449174,0.043005714873129784,0.0699288747939872,0.11578611665221583,0.7864988404416842,7.925606482609345,1.012291606143692,6.14286850329434,1.5710923288705474,1.8354016948778458,2.0,0.4289076711294526,2.0,0.16459830512215423,1.9199871896038156,2.0,0.08001281039618435,5.39551045057747,1.6,0.000261272781741904,4.0,0.1,0.00041803645078704646,0.2,0.0031458807009889203,0.2,0.013513189746953643,0.2,0.026852508757572918,0.1,0.06247252024288126,0.12,0.0943798608530021,10.0,6.34150048767791,10.0,1.439749512373945,10.0,1.4864565833368335,80.0,0.1,0.997132530408369,4.0,0.5,10.0,18.564571014043448,1.0,7.871461543757561,5.0,7.8554616443527365,4.0,10.0,61.428685032943406,5.0,5.06145803071846,10.0,7.87217866537107,0.02,0.0023157223330443166,1.0,5.39551045057747
