value_component_environment_variable_time,value_component_wi_variable_wi,value_component_wo_variable_wo,value_component_wo_variable_w_tot,value_component_N_Nai_variable_N_Nai,value_component_N_Nai_variable_dN_Nai_dt,value_component_N_Ki_variable_N_Ki,value_component_N_Ki_variable_dN_Ki_dt,value_component_N_HCO3i_variable_N_HCO3i,value_component_N_HCO3i_variable_dN_HCO3i_dt,value_component_N_Cli_variable_N_Cli,value_component_N_Nao_variable_N_Nao,value_component_N_Ko_variable_N_Ko,value_component_N_HCO3o_variable_N_HCO3o,value_component_N_Clo_variable_N_Clo,value_component_Nernst_potentials_variable_ENa,value_component_Nernst_potentials_variable_EK,value_component_Nernst_potentials_variable_ECl,value_component_J_KCC1_variable_J_KCC1,value_component_J_KCC1_variable_gKCC1,value_component_J_KCC1_variable_ft,value_component_J_NBC_variable_J_NBC,value_component_J_NBC_variable_gNBC,value_component_J_NKCC1_variable_J_NKCC1,value_component_J_NKCC1_variable_gNKCC1,value_component_J_NKCC1_variable_ft,value_component_ENBC_variable_ENBC,value_component_ENBC_variable_zNBC,value_component_membrane_variable_Vm,value_component_J_NaKATPase_variable_J_NaKATPase,value_component_J_NaKATPase_variable_Pmax,value_component_J_NaKATPase_variable_K_Nai,value_component_J_NaKATPase_variable_K_Ko,value_component_I_K_variable_I_K,value_component_I_Cl_variable_I_Cl,value_component_I_Na_variable_I_Na,value_component_model_parameters_variable_Nai,value_component_model_parameters_variable_Ki,value_component_model_parameters_variable_Cli,value_component_model_parameters_variable_HCO3i,value_component_model_parameters_variable_Nao,value_component_model_parameters_variable_Ko,value_component_model_parameters_variable_Clo,value_component_model_parameters_variable_HCO3o,value_component_model_parameters_variable_R,value_component_model_parameters_variable_F,value_component_model_parameters_variable_T,value_component_model_parameters_variable_gNa,value_component_model_parameters_variable_gK,value_component_model_parameters_variable_gCl,value_component_model_parameters_variable_elementary_charge,value_component_model_parameters_variable_nA,value_component_model_parameters_variable_Xi,value_component_model_parameters_variable_kc,value_component_model_parameters_variable_theta_NBC,value_component_model_parameters_variable_theta_NKCC1,value_component_model_parameters_variable_theta_KCC1,value_component_model_parameters_variable_Lp,value_component_model_parameters_variable_y,value_component_model_parameters_variable_t0,value_component_model_parameters_variable_t1,value_component_model_parameters_variable_t2,value_component_model_parameters_variable_alpha,value_component_model_parameters_variable_beta,value_component_model_parameters_variable_deltaT,value_component_model_parameters_variable_gamma_alpha_beta,value_component_model_parameters_variable_gamma_alpha,value_component_model_parameters_variable_gamma_beta
0.0,0.061,0.026900000000000007,0.0879,0.99796,0.040904976893736164,5.52782,-0.028198086009400658,0.58804,0.008285331584597638,0.32879,4.301041,0.0807,0.432552,3.949189,0.058934385034147524,-0.08810666682401354,-0.08543174791074297,-0.0,1e-06,0.0,0.004142665792298819,9.03e-05,0.0,5.54e-06,0.0,-0.08538943290372382,-1.0,-0.08494676864868626,6.408700056692088e-11,1.4207e-10,10.0,1.5,-0.028237809164803264,0.004427788030546157,0.040956764628420066,16.36,90.62,5.390000000000001,9.64,159.88999999999996,2.999999999999999,146.80999999999997,16.079999999999995,8.315,96490.0,300.0,0.0001314,0.004,8.797e-05,1.6e-19,6.0221415e+23,12.41,0.0735,1.0,1.0,1.0,0.00021,0.0,10.0,20.0,30.0,2.0,14.0,10.0,1307674368000.0,1.0,6227020800.0
0.1,0.06099607149036298,0.026903928509637028,0.0879,1.000890992273375,0.02150780238020002,5.52646063376834,-0.005511997158394566,0.589034312705773,0.009847643603731353,0.3313559387474889,4.298110007726626,0.08205936623165896,0.4315576872942267,3.9486116866640586,0.05883550451476895,-0.08767389995423927,-0.08522155422623501,-0.0,1e-06,0.0,0.004923821801865676,9.03e-05,0.0,5.54e-06,0.0,-0.08507332700603568,-1.0,-0.08454719238182525,6.453334557505831e-11,1.4207e-10,10.0,1.5,-0.005519762008804182,0.006156822644893725,0.021531164534549632,16.40910582956986,90.60355033916387,5.432414426883889,9.656922131433284,159.7577099636968,3.05008862190015,146.76710448623368,16.0406940993633,8.315,96490.0,300.0,0.0001314,0.004,8.797e-05,1.6e-19,6.0221415e+23,12.41,0.0735,1.0,1.0,1.0,0.00021,0.0,10.0,20.0,30.0,2.0,14.0,10.0,1307674368000.0,1.0,6227020800.0
0.2,0.060996821533247876,0.02690317846675213,0.0879,1.002632870392984,0.014220418311153052,5.526157968144268,-0.0015692600889254393,0.5898941496363921,0.0072959914612886105,0.33365498817364575,4.296368129607018,0.08236203185573011,0.4306978503636077,3.94803231109914,0.058781111342814975,-0.08757626746035341,-0.08504004664688632,-0.0,1e-06,0.0,0.0036479957306443053,9.03e-05,0.0,5.54e-06,0.0,-0.0848424708596903,-1.0,-0.08445266453848335,6.466613067096166e-11,1.4207e-10,10.0,1.5,-0.0015714707340862002,0.005362710681512631,0.014235311874673888,16.437460923213408,90.59747424924583,5.47003892640174,9.67089980770318,159.69741772023767,3.061423837243467,146.7496606759032,16.009180881577947,8.315,96490.0,300.0,0.0001314,0.004,8.797e-05,1.6e-19,6.0221415e+23,12.41,0.0735,1.0,1.0,1.0,0.00021,0.0,10.0,20.0,30.0,2.0,14.0,10.0,1307674368000.0,1.0,6227020800.0
0.30000000000000004,0.061000133307137605,0.0268998666928624,0.0879,1.003839545596633,0.010247826677576864,5.526058099076889,-0.0006173035659997606,0.5905098624583138,0.005137521204761674,0.33537750713183717,4.295161454403368,0.08246190092310898,0.4300821375416858,3.947541217784791,0.058747340800561806,-0.08753988535840065,-0.08490829516962234,-0.0,1e-06,0.0,0.002568760602380837,9.03e-05,0.0,5.54e-06,0.0,-0.08468996444590227,-1.0,-0.08441547971664011,6.473036690296323e-11,1.4207e-10,10.0,1.5,-0.0006181731727340337,0.004499331280123385,0.010258644317289962,16.45635003029041,90.59091840427645,5.497979905112679,9.680468393160355,159.67222081227055,3.065513367208968,146.74947139541882,15.988262784060694,8.315,96490.0,300.0,0.0001314,0.004,8.797e-05,1.6e-19,6.0221415e+23,12.41,0.0735,1.0,1.0,1.0,0.00021,0.0,10.0,20.0,30.0,2.0,14.0,10.0,1307674368000.0,1.0,6227020800.0
0.4,0.06100453824479424,0.02689546175520577,0.0879,1.004729687335369,0.007728165203528375,5.5260160242569984,-0.000269819489108869,0.5909441847852002,0.003646469084690377,0.3366598963775696,4.29427131266463,0.08250397574299936,0.42964781521479933,3.9471274731928303,0.05872516892093657,-0.08752040056731054,-0.0848130220945282,-0.0,1e-06,0.0,0.0018232345423451885,9.03e-05,0.0,5.54e-06,0.0,-0.08458973754503088,-1.0,-0.08439491594924917,6.477010562750078e-11,1.4207e-10,10.0,1.5,-0.00027019958871892424,0.003817246489496009,0.007736483586492837,16.46975317317653,90.58368743129624,5.518604124608682,9.686888906754865,159.66527556766897,3.0675798204888696,146.75812258284955,15.974732805308262,8.315,96490.0,300.0,0.0001314,0.004,8.797e-05,1.6e-19,6.0221415e+23,12.41,0.0735,1.0,1.0,1.0,0.00021,0.0,10.0,20.0,30.0,2.0,14.0,10.0,1307674368000.0,1.0,6227020800.0
0.5,0.061009206670035565,0.02689079332996444,0.0879,1.005412309556133,0.0060267753928400615,5.525998211616497,-0.00010245005738029889,0.5912551871887498,0.0026379803304807,0.33763570836138074,4.293588690443865,0.08252178838350194,0.42933681281124964,3.946773666016118,0.058709966736179335,-0.08750827021884271,-0.08474234563493196,-0.0,1e-06,0.0,0.00131899016524035,9.03e-05,0.0,5.54e-06,0.0,-0.0845228230881014,-1.0,-0.08438188248893856,6.479719338280091e-11,1.4207e-10,10.0,1.5,-0.00010259438063492301,0.003290974538816433,0.0060334073353106605,16.47968174695078,90.57646399999116,5.534176344686173,9.691245296574927,159.6676095702805,3.068774779937333,146.77044360823015,15.965940741987671,8.315,96490.0,300.0,0.0001314,0.004,8.797e-05,1.6e-19,6.0221415e+23,12.41,0.0735,1.0,1.0,1.0,0.00021,0.0,10.0,20.0,30.0,2.0,14.0,10.0,1307674368000.0,1.0,6227020800.0
0.6000000000000001,0.0610137114123147,0.026886288587685304,0.0879,1.0059519993040615,0.004833074863186803,5.525992836576982,-1.372952984346476e-05,0.5914823149544219,0.0019463586666138488,0.33839715083546684,4.293049000695937,0.08252716342301666,0.42910968504557734,3.9464664790733766,0.05869908346780739,-0.08750032128161367,-0.08468833612893101,-0.0,1e-06,0.0,0.0009731793333069244,9.03e-05,0.0,5.54e-06,0.0,-0.0844772012494508,-1.0,-0.08437321224184195,6.481658038580893e-11,1.4207e-10,10.0,1.5,-1.3748870881121198e-05,0.0028770338951708673,0.004838512368055903,16.487310409722514,90.56968849565253,5.546247605700748,9.694252345302177,159.67428850191982,3.069488864328284,146.78360928108805,15.960168085160031,8.315,96490.0,300.0,0.0001314,0.004,8.797e-05,1.6e-19,6.0221415e+23,12.41,0.0735,1.0,1.0,1.0,0.00021,0.0,10.0,20.0,30.0,2.0,14.0,10.0,1307674368000.0,1.0,6227020800.0
0.7000000000000001,0.06101785347314056,0.026882146526859448,0.0879,1.0063898723522082,0.003966836975700056,5.52599409990505,3.4497306437675235e-05,0.5916513637640503,0.0014614617245713795,0.3390053360213087,4.292611127647791,0.08252590009494983,0.428940636235949,3.946196391506792,0.05869093392835051,-0.0874949848596368,-0.08464588324213893,-0.0,1e-06,0.0,0.0007307308622856898,9.03e-05,0.0,5.54e-06,0.0,-0.08444537920975285,-1.0,-0.08436729701606299,6.483098890457593e-11,1.4207e-10,10.0,1.5,3.454590341916405e-05,0.0025434505221169908,0.003971395737100141,16.49336735182287,90.56356107868555,5.555838442768811,9.6963647537108,159.68260285162884,3.0699148229288014,146.79617892730133,15.956338747256307,8.315,96490.0,300.0,0.0001314,0.004,8.797e-05,1.6e-19,6.0221415e+23,12.41,0.0735,1.0,1.0,1.0,0.00021,0.0,10.0,20.0,30.0,2.0,14.0,10.0,1307674368000.0,1.0,6227020800.0
0.8,0.06102156207234699,0.026878437927653015,0.0879,1.0067527760759178,0.003319202421559362,5.5259989140794,5.93911787822865e-05,0.591779229393108,0.0011133137137831707,0.3395009195484269,4.292248223924082,0.08252108592059888,0.42881277060689127,3.945956539237789,0.05868456556460432,-0.08749137751402947,-0.08461168447246907,-0.0,1e-06,0.0,0.0005566568568915853,9.03e-05,0.0,5.54e-06,0.0,-0.0844226985048175,-1.0,-0.08436321697644378,6.484203138059294e-11,1.4207e-10,10.0,1.5,5.947484421335309e-05,0.002268471027431125,0.0033230940696216456,16.49831210289757,90.55813595082655,5.563622234808011,9.697870872127073,159.6911336691981,3.070159290607425,146.80750979126353,15.953783168541989,8.315,96490.0,300.0,0.0001314,0.004,8.797e-05,1.6e-19,6.0221415e+23,12.41,0.0735,1.0,1.0,1.0,0.00021,0.0,10.0,20.0,30.0,2.0,14.0,10.0,1307674368000.0,1.0,6227020800.0
0.9,0.06102483384512288,0.026875166154877124,0.0879,1.0070587769907289,0.002821940061527913,5.526005513111586,7.085284431962435e-05,0.5918771516699539,0.0008580682145872096,0.3399114417722697,4.291942223009269,0.08251448688841344,0.4287148483300453,3.945741861567638,0.05867939898817677,-0.08748894267511637,-0.08458356941579187,-0.0,1e-06,0.0,0.0004290341072936048,9.03e-05,0.0,5.54e-06,0.0,-0.08440623480266421,-1.0,-0.0843603903940122,6.485072434196022e-11,1.4207e-10,10.0,1.5,7.09526560071361e-05,0.0020375910448506107,0.0028253109915640376,16.502441932846217,90.55338892255297,5.5700510817439195,9.69895556245348,159.69918839852073,3.070287506797024,146.81739412619748,15.952081779120277,8.315,96490.0,300.0,0.0001314,0.004,8.797e-05,1.6e-19,6.0221415e+23,12.41,0.0735,1.0,1.0,1.0,0.00021,0.0,10.0,20.0,30.0,2.0,14.0,10.0,1307674368000.0,1.0,6227020800.0
