Active_TGF_beta_1_task1,Capillaries_5_task1,LECs_4_task1,Macrophages_2_task1,VEGF_3_task1,_1_task1,f_6_task1,sigma_7_task1
88.84942640612205,0.0,6425.675568424763,5419.205364014004,0.6115282457564915,13.25,1.0,0.0
88.31622523807822,0.0,6541.343870102376,5388.816209898082,0.6037172332774641,13.5,1.0,0.0
87.79257950116882,0.0,6656.719037582983,5358.7662068866775,0.5960753364469671,13.75,1.0,0.0
87.27816211584327,0.0,6771.795782603237,5329.064658872508,0.5885981288520976,14.0,1.0,0.0
86.77268194178838,0.0,6886.568795571318,5299.719500990091,0.5812840458992691,14.25,1.0,0.0
86.27587917980463,0.0,7001.03275176648,5270.737448041615,0.5741283687842708,14.5,1.0,0.0
85.7875211512363,0.0,7115.182302727025,5242.1241320442605,0.5671284137361828,14.75,1.0,0.0
85.30739883478483,0.0,7229.01207845617,5213.884213269095,0.5602815540589806,15.0,1.0,0.0
84.8353235983633,0.0,7342.516696608021,5186.021479079288,0.5535794694453264,15.25,1.0,0.0
84.37112469492351,0.0,7455.690735300136,5158.538936586768,0.5470273652408633,15.5,1.0,0.0
83.91464610739943,0.0,7568.528757681849,5131.4388869367485,0.5406156430379202,15.75,1.0,0.0
83.4657453667128,0.0,7681.025305765408,5104.723005943889,0.534342251693399,16.0,1.0,0.0
83.0242911827936,0.0,7793.174893884292,5078.392404220098,0.5282071262180128,16.25,1.0,0.0
82.59016197527657,0.0,7904.972012570464,5052.447679149823,0.5222010355948674,16.5,1.0,0.0
82.16324445491797,0.0,8016.4111370291985,5026.888966297486,0.5163264897886723,16.75,1.0,0.0
81.74343240734153,0.0,8127.486703113814,5001.71598276441,0.5105799191956337,17.0,1.0,0.0
81.33062562948815,0.0,8238.193138889268,4976.928066137367,0.5049572133111586,17.25,1.0,0.0
80.92472901195161,0.0,8348.524856226973,4952.524209580938,0.49945313952772674,17.5,1.0,0.0
80.52565174026054,0.0,8458.476234897214,4928.503093024677,0.4940706453180242,17.75,1.0,0.0
80.13330660692334,0.0,8568.041651045516,4904.8631113275,0.4887999587123212,18.0,1.0,0.0
79.74760941699883,0.0,8677.215456619186,4881.602399567082,0.48364365713408536,18.25,1.0,0.0
79.36847847673872,0.0,8785.991996187171,4858.7188558611515,0.4785987281884346,18.5,1.0,0.0
78.99583415571354,0.0,8894.365599770425,4836.210162072634,0.4736598231116894,18.75,1.0,0.0
78.6295985121554,0.0,9002.330586299531,4814.073802558448,0.46882796235019725,19.0,1.0,0.0
78.2696949743534,0.0,9109.881273955518,4792.307081255942,0.46409867307909874,19.25,1.0,0.0
77.9160480708167,0.0,9217.011974842062,4770.907137273098,0.4594681282949303,19.5,1.0,0.0
77.56858320314278,0.0,9323.717004433372,4749.870959165428,0.45493663299850345,19.75,1.0,0.0
77.22722645604773,0.0,9429.990678222492,4729.195398039508,0.4505026164788421,20.0,1.0,0.0
76.8919044399293,0.0,9535.827317651561,4708.877179623173,0.4461592015509462,20.25,1.0,0.0
76.56254416165999,0.0,9641.221249861936,4688.9129154044995,0.44190875883455016,20.5,1.0,0.0
76.23907291987142,0.0,9746.166817301202,4669.299112943704,0.43774961286304354,20.75,1.0,0.0
75.92141822153619,0.0,9850.658378610777,4650.032185451751,0.4336737287111581,21.0,1.0,0.0
75.60950771724022,0.0,9954.690306151688,4631.108460690104,0.4296862095422249,21.25,1.0,0.0
75.29959679495713,70.93898354316038,9987.11306029922,4612.294516211633,0.42699998736054995,21.5,0.9929061016456839,1.0
74.97409207004024,196.69298445113014,9963.10033838385,4592.522783854835,0.4260624911574469,21.75,0.980330701554887,1.0
74.63124286525685,322.13306361600746,9937.694434137795,4571.692304652601,0.42509121580237,22.0,0.9677866936383992,1.0
74.27169543794739,447.2418944221351,9910.949120552375,4549.842556069,0.42407003774006186,22.25,0.9552758105577865,1.0
73.89610892419734,572.0028181796737,9882.916914656722,4527.013750828982,0.4230010069649747,22.5,0.9427997181820327,1.0
73.50515386903676,696.3998356017722,9853.649066610775,4503.24675508603,0.42188621090849593,22.75,0.9303600164398228,1.0
73.09951078123413,820.4175917023198,9823.19555083281,4478.583007200409,0.42072696448942365,23.0,0.9179582408297681,1.0
72.67986856842361,944.0413589535709,9791.605058303941,4453.064428572588,0.41952448132708936,23.25,0.9055958641046429,1.0
72.24692292653003,1067.257019701342,9758.924992304956,4426.733330846201,0.41828072203053934,23.5,0.8932742980298658,1.0
71.80137492317627,1190.0510517497419,9725.201466613325,4399.632334939023,0.41699738053895313,23.75,0.8809948948250258,1.0
71.34392983778844,1312.410516049681,9690.479305624554,4371.804304165536,0.4156763713884011,24.0,0.8687589483950319,1.0
70.8752953422827,1434.3230374616132,9654.80204477004,4343.292237732032,0.41431939734784445,24.25,0.8565676962538387,1.0
70.39617972916517,1555.7767855968787,9618.211933753004,4314.139166358646,0.4129282463850515,24.5,0.8444223214403122,1.0
69.90729055345959,1676.760460182381,9580.749942766071,4284.388072827882,0.4115049783987977,24.75,0.832323953981762,1.0
69.40933294151323,1797.2632726653549,9542.455771576411,4254.081791593055,0.41005159407274294,25.0,0.8202736727334645,1.0
68.90300727435726,1917.2749205344294,9503.367864206799,4223.262870845424,0.4085700608479404,25.25,0.808272507946557,1.0
68.38901209695771,2036.7856192771956,9463.52339201966,4191.973746149768,0.40706245588794765,25.5,0.7963214380722805,1.0
67.8680350994077,2155.786002375968,9422.958313543108,4160.256206528631,0.40553080435642525,25.75,0.7844213997624032,1.0
67.34076331747144,2274.267233677795,9381.707309134064,4128.15199683589,0.4039772387453823,26.0,0.7725732766322205,1.0
66.80786676582686,2392.220822817417,9339.80390173864,4095.7018463274976,0.4024038291377069,26.25,0.7607779177182583,1.0
66.2700134257962,2509.638794325643,9297.280346540196,4062.9463589457555,0.40081271727006507,26.5,0.7490361205674356,1.0
65.72785168350694,2626.513482943425,9254.167786532915,4029.9249648001137,0.39920599430927717,26.75,0.7373486517056576,1.0
65.18202446895302,2742.8376992650356,9210.496123441202,3996.6767660698483,0.3975857895368334,27.0,0.7257162300734965,1.0
64.63315466648426,2858.6045500898567,9166.294184952889,3963.2396610249757,0.39595419443911495,27.25,0.7141395449910144,1.0
64.08185608309947,2973.807574673164,9121.589592214144,3929.651003208791,0.3943133128590328,27.5,0.7026192425326836,1.0
63.52872221458982,3088.4405941889368,9076.408931602997,3895.946923893914,0.39266520944224476,27.75,0.6911559405811063,1.0
62.974333639455836,3202.4978094465023,9030.777643413874,3862.1627783069043,0.3910119430879022,28.0,0.6797502190553497,1.0
62.419248399501086,3315.973655892171,8984.720216351614,3828.332562947924,0.3893555180399296,28.25,0.668402634410783,1.0
61.86401454622179,3428.8630040279727,8938.2599032339,3794.489676756109,0.387697951112659,28.5,0.6571136995972027,1.0
61.30916136982056,3541.161011169262,8891.418938760355,3760.666387250624,0.38604122183497264,28.75,0.6458838988830737,1.0
60.75518662110811,3652.8628735028497,8844.218928672304,3726.8930450874327,0.3843871882059911,29.0,0.6347137126497151,1.0
60.20258640177643,3763.964391496115,8796.67997220599,3693.199917849866,0.38273777846595913,29.25,0.6236035608503885,1.0
59.65183488541944,3874.4615840187403,8748.821262584392,3659.61594537056,0.3810948601625486,29.5,0.612553841598126,1.0
59.10336957814762,3984.350390933097,8700.661565405855,3626.167860260541,0.37946018124645636,29.75,0.6015649609066903,1.0
58.55762314098967,4093.627301643365,8652.218218439388,3592.8820998110373,0.37783551605577365,30.0,0.5906372698356634,1.0
58.0150044905756,4202.288979427166,8603.507731031352,3559.783670316016,0.37622257829168343,30.25,0.5797711020572833,1.0
57.475900642564085,4310.332188472787,8554.545976850473,3526.896218962466,0.37462297302974096,30.5,0.5689667811527214,1.0
56.94067727913972,4417.753901698193,8505.347954557932,3494.2421029964153,0.3730382502198915,30.75,0.5582246098301807,1.0
56.40967845830026,4524.551322178297,8455.92773462968,3461.8423824195097,0.3714699180858332,31.0,0.5475448677821704,1.0
55.88322888338628,4630.721807450916,8406.29867375967,3429.7169540621053,0.36991942499725733,31.25,0.5369278192549085,1.0
55.36163507582313,4736.262892573022,8356.47338316044,3397.8846435422565,0.36838818291259523,31.5,0.5263737107426978,1.0
54.84517711342277,4841.172223717431,8306.463740060111,3366.36263181706,0.3668774872975719,31.75,0.5158827776282569,1.0
54.33411707203305,4945.447606907747,8256.280915363304,3335.1670198656943,0.3653885939203993,32.0,0.5054552393092253,1.0
53.82870631280415,5049.087062825839,8205.93533786161,3304.3132053486825,0.3639227690348722,32.25,0.4950912937174161,1.0
53.32916605445015,5152.088650184796,8155.436842673567,3273.8148075591084,0.3624811418083367,32.5,0.4847911349815204,1.0
52.835701458222715,5254.450575254437,8104.79460710932,3243.6844459880563,0.3610648095126659,32.75,0.4745549424745563,1.0
52.348504532008135,5356.171195840068,8054.017190786614,3213.933970028759,0.3596747447676721,33.0,0.4643828804159932,1.0
51.8677442678843,5457.2489428566005,8003.112568737284,3184.573798912563,0.35831190644367816,33.25,0.45427510571433993,1.0
51.39357315425429,5557.682354758252,7952.088149816891,3155.613353438886,0.356977170095741,33.5,0.4442317645241748,1.0
50.92612869357336,5657.470062757744,7900.950838631005,3127.0611394464518,0.3556713452777932,33.75,0.43425299372422554,1.0
50.465531420455896,5756.610781120222,7849.707023543825,3098.9246280506504,0.3543951685794704,34.0,0.42433892188797784,1.0
50.01188490671616,5855.103298953609,7798.36259509928,3071.210255782874,0.3531493010227102,34.25,0.4144896701046391,1.0
49.56527847972908,5952.946480189716,7746.922997949193,3043.9235907626394,0.35193439984279523,34.5,0.4047053519810284,1.0
49.12578748867124,6050.139258186528,7695.3932493889915,3017.069349807854,0.3507511408921158,34.75,0.3949860741813471,1.0
48.69347157035329,6146.6806084223745,7643.777957589049,2990.6512853908334,0.3496000462368718,35.0,0.38533193915776254,1.0
48.26837748378249,6242.569565759328,7592.081346408509,2964.672364007676,0.3484816309004382,35.25,0.37574304342406717,1.0
47.8505409928667,6337.8052478019945,7540.30724556435,2939.134879192811,0.347396322247542,35.5,0.3662194752198006,1.0
47.439983298015036,6432.386771678817,7488.459188466394,2914.0402329520152,0.34634455709008294,35.75,0.35676132283211826,1.0
47.03671455952066,6526.313302963428,7436.540384075191,2889.389150542672,0.34532671572218454,36.0,0.3473686697036572,1.0
46.640735651863125,6619.58408967297,7384.5536883268305,2865.1817917459434,0.34434290329650613,36.25,0.33804159103270304,1.0
46.252035524966125,6712.1983661454315,7332.5017388332135,2841.4175814121354,0.3433933494920383,36.5,0.3287801633854569,1.0
45.87059387237636,6804.155405856419,7280.386906911199,2818.0953770315746,0.34247814968914747,36.75,0.3195844594143581,1.0
45.49638156275842,6895.454528781851,7228.211300643482,2795.213495906485,0.3415974986205609,37.0,0.31045454712181486,1.0
45.1293609925157,6986.095071271371,7175.9768235265865,2772.769733961967,0.34075149600099286,37.25,0.3013904928728629,1.0
44.76948669252805,7076.076380343763,7123.685198456826,2750.7614023380106,0.339940135214719,37.5,0.2923923619656237,1.0
44.416705657764716,7165.397832521977,7071.337952026789,2729.1853504688133,0.339163539821385,37.75,0.2834602167478023,1.0
44.07095783047938,7254.058827392739,7018.936438490878,2708.0379953184874,0.3384219589947032,38.0,0.27459411726072613,1.0
43.73217768065361,7342.058762684301,6966.481901780001,2687.3154130973576,0.3377154807494663,38.25,0.26579412373156996,1.0
43.40029365376507,7429.397054839956,6913.975447142967,2667.013309884799,0.3370441826201428,38.5,0.25706029451600443,1.0
43.075227901430104,7516.0731487077355,6861.418026039885,2647.1270054123765,0.33640756314343456,38.75,0.2483926851292264,1.0
42.75689929107597,7602.08647467455,6808.810555448413,2627.6516134379135,0.33580567244808884,39.0,0.23979135253254502,1.0
42.44522218361361,7687.4364753333875,6756.153863248951,2608.5819694134807,0.33523828219528984,39.25,0.2312563524666612,1.0
42.14010498431992,7772.12262805639,6703.44862570667,2589.912547900676,0.33470520627112355,39.5,0.22278773719436107,1.0
41.84145486060912,7856.144387435831,6650.695554551838,2571.637739315941,0.33420607548986475,39.75,0.21438556125641695,1.0
41.549175464576074,7939.501220208279,6597.89530064798,2553.751718412614,0.33374047666430057,40.0,0.20604987797917207,1.0
41.26316712949705,8022.192612490673,6545.048442911764,2536.2484478114134,0.33330857635375766,40.25,0.19778073875093272,1.0
40.983328379407006,8104.218049131483,6492.155561841847,2519.1217777476363,0.33291038983658355,40.5,0.1895781950868517,1.0
40.70955635665182,8185.577013210172,6439.217251772127,2502.365471797198,0.3325458205868579,40.75,0.18144229867898287,1.0
40.44174566100086,8266.269001331335,6386.2340755275,2485.97314054481,0.33221458571454227,41.0,0.17337309986686655,1.0
40.17978886132724,8346.293520247797,6333.2065845211955,2469.938274648573,0.3319160769555843,41.25,0.1653706479752204,1.0
39.92357930505253,8425.650069935065,6280.135400317165,2454.2543998433234,0.3316502278393248,41.5,0.15743499300649344,1.0
39.67300890375242,8504.338160984144,6227.021147547072,2438.91495433324,0.3314166995847176,41.75,0.1495661839015856,1.0
39.42796780203655,8582.357320120891,6173.864430937891,2423.9132536958764,0.33121505722533345,42.0,0.14176426798791086,1.0
39.18834772221333,8659.707066928815,6120.665964282107,2409.2427204755522,0.33104483713881516,42.25,0.13402929330711855,1.0
38.9540400723625,8736.3869307984,6067.426492177264,2394.8967500373906,0.33090549013255965,42.5,0.1263613069201599,1.0
38.72493498453385,8812.396459566004,6014.1467469753625,2380.868663557154,0.3307973439218264,42.75,0.11876035404339969,1.0
38.500924805286225,8887.73519714834,5960.827586313482,2367.151908461009,0.33071993498896773,43.0,0.11122648028516591,1.0
38.281902239147875,8962.402698830758,5907.4699143481685,2353.7399535927652,0.3306731413432039,43.25,0.10375973011692419,1.0
38.06775907444458,9036.398534935215,5854.074655223018,2340.6262181468815,0.33065660744149306,43.5,0.0963601465064785,1.0
37.85838882500545,9109.722283107578,5800.642823178385,2327.804223049988,0.33067013914254884,43.75,0.08902777168924225,1.0
37.65368666020608,9182.37352975808,5747.1755208865125,2315.2675882139365,0.33071366428477245,44.0,0.08176264702419189,1.0
37.45354860430388,9254.351876480378,5693.673904885111,2303.009977720324,0.3307866442558623,44.25,0.07456481235196222,1.0
37.25787197052458,9325.656941657517,5640.139187176329,2291.0251178932235,0.3308877943012701,44.5,0.06743430583424836,1.0
37.06655573392935,9396.288355264574,5586.572672597981,2279.3068421716766,0.33101609076951893,44.75,0.060371164473542516,1.0
36.879498954287754,9466.2457624356,5532.9757253991675,2267.8490305535543,0.3311726027985961,45.0,0.05337542375644011,1.0
36.69660251281269,9535.528824496494,5479.349786874138,2256.6456577461067,0.33135810937774346,45.25,0.04644711755035058,1.0
36.517770044525165,9604.137218263895,5425.69638350529,2245.6908027706895,0.33157203417788556,45.5,0.03958627817361049,1.0
36.342905859160304,9672.070639766105,5372.017114265504,2234.9786431445073,0.33181372509226686,45.75,0.03279293602338951,1.0
36.17191616424947,9739.328804476672,5318.313659145625,2224.5034736123175,0.33208113324757266,46.0,0.026067119552332763,1.0
36.00470937975524,9805.911448768,5264.587770660909,2214.2596954520964,0.3323745079476218,46.25,0.01940885512320001,1.0
35.8411954136399,9871.8183282137,5210.841278519518,2204.2418154732245,0.33269519329823904,46.5,0.012818167178630047,1.0
35.681285966092254,9937.04922067709,5157.07608592642,2194.4444467101525,0.3330435572265696,46.75,0.006295077932291004,1.0
35.524894597416385,10001.604088515076,5103.329751873909,2184.8623133604324,0.33341527145039646,47.0,0.0,1.0
35.37193665651993,10065.484810817146,5049.922426101932,2175.4902492990104,0.333806409909064,47.25,0.0,1.0
35.22232909035175,10128.698572203713,4997.32165496056,2166.323184678649,0.33420423059922305,47.5,0.0,1.0
35.07598993654452,10191.255965923034,4945.473204308066,2157.3561153989476,0.3346057674054728,47.75,0.0,1.0
34.93283819870789,10253.16593930777,4894.350459816769,2148.5840956996053,0.33501386976065967,48.0,0.0,1.0
34.79279435141844,10314.437690741945,4843.961655158871,2140.0022689532743,0.33542358547074447,48.25,0.0,1.0
34.65578002464421,10375.080318219185,4794.277899265642,2131.605848455773,0.3358390228803582,48.5,0.0,1.0
34.52171825275191,10435.102610448195,4745.289275187051,2123.3901327932153,0.3362591246476397,48.75,0.0,1.0
34.39053345551252,10494.513214590925,4696.979431097565,2115.3505046236164,0.3366826809849901,49.0,0.0,1.0
34.26215150137386,10553.320571336022,4649.335736952405,2107.4824346223913,0.3371104840094992,49.25,0.0,1.0
34.13649973656766,10611.532988763718,4602.343833374434,2099.7814832956624,0.3375425990257234,49.5,0.0,1.0
34.013507004212514,10669.158581778374,4555.990495850266,2092.2433021862485,0.3379780511268037,49.75,0.0,1.0
33.89310366574793,10726.205287250841,4510.263530050988,2084.8636352226576,0.33841683302149744,50.0,0.0,1.0
33.77522162203798,10782.680899620269,4465.150658672765,2077.6383200398527,0.33885905782278913,50.25,0.0,1.0
33.659794322728665,10838.593070361692,4420.639576827215,2070.56328858588,0.33930486148372824,50.5,0.0,1.0
33.54675677214903,10893.94930994137,4376.717790399963,2063.6345675130765,0.33975414871683907,50.75,0.0,1.0
33.43604551809425,10948.756946840816,4333.374187444644,2056.8482775199473,0.34020571045304826,51.0,0.0,1.0
33.32759865852485,11003.023168834385,4290.598043835465,2050.200633789209,0.34066031479226244,51.25,0.0,1.0
33.221355839715635,11056.755045314569,4248.378426271186,2043.6879458991893,0.34111796930186244,51.5,0.0,1.0
33.11725824113276,11109.959511987578,4206.704617572171,2037.3066169222272,0.3415776752608765,51.75,0.0,1.0
33.01524856107653,11162.643364847789,4165.5663467999775,2031.0531425716256,0.34203992616116546,52.0,0.0,1.0
32.91527100360874,11214.813270326355,4124.95367986939,2024.9241104220068,0.3425047988689973,52.25,0.0,1.0
32.81727126211296,11266.475774476594,4084.856880083669,2018.916198923643,0.34297155519270156,52.5,0.0,1.0
32.721196499296084,11317.637303334654,4045.266425653801,2013.0261761984943,0.3434402915484514,52.75,0.0,1.0
32.62699532576706,11368.304164635445,4006.1730419365194,2007.2508987480564,0.34391089953676207,53.0,0.0,1.0
32.53461777716412,11418.482551203844,3967.567688927908,2001.5873100700867,0.3443831550368637,53.25,0.0,1.0
32.44401529118197,11468.178543955508,3929.4415490767246,1996.032439269279,0.3448567298573183,53.5,0.0,1.0
32.35514067924194,11517.39811100756,3891.786085678714,1990.583399337493,0.3453322864374362,53.75,0.0,1.0
32.26794810219028,11566.147114920701,3854.592966971751,1985.2373856847423,0.34580958479853485,54.0,0.0,1.0
32.18239304316288,11614.4313158183,3817.854065801929,1979.991674486844,0.3462878855835815,54.25,0.0,1.0
32.09843227976431,11662.256373384369,3781.5614502947647,1974.8436209983834,0.3467668108564076,54.5,0.0,1.0
32.01602385565277,11709.627849066217,3745.7073749794595,1969.7906578245986,0.34724671907610144,54.75,0.0,1.0
31.93512705115446,11756.5512065627,3710.284291569098,1964.8302931339797,0.34772829476319167,55.0,0.0,1.0
31.855702354364507,11803.031816305482,3675.2848404349875,1959.960108899965,0.348210735337147,55.25,0.0,1.0
31.77771143183825,11849.074957860359,3640.7018433187054,1955.1777591167086,0.34869337225820624,55.5,0.0,1.0
31.70111709919182,11894.685821620269,3606.52829778543,1950.4809680089545,0.3491758648312128,55.75,0.0,1.0
31.62588329167335,11939.86951007043,3572.757365088423,1945.8675282388201,0.34965955271060684,56.0,0.0,1.0
31.551975034768105,11984.63103991369,3539.382369588471,1941.335299114817,0.3501446118583645,56.25,0.0,1.0
31.479358414987132,12028.975346633564,3506.3967956145907,1936.882204811198,0.3506295740003749,56.5,0.0,1.0
31.408000550791115,12072.907285154588,3473.794281570705,1932.5062325951703,0.3511135754786919,56.75,0.0,1.0
31.33786956376083,12116.43163125789,3441.5686157993227,1928.2054310686447,0.3515971409776166,57.0,0.0,1.0
31.268934550233652,12159.553080456786,3409.713729041252,1923.977908438,0.35208268851964614,57.25,0.0,1.0
31.201165553269703,12202.276253643466,3378.2236931549187,1919.8218308038424,0.35256903342210255,57.5,0.0,1.0
31.134533535013617,12244.605700861253,3347.09271750939,1915.7354204742621,0.35305402252296836,57.75,0.0,1.0
31.06901034910702,12286.545900759831,3316.3151429158165,1911.7169542812178,0.3535365285125426,58.0,0.0,1.0
31.004568714377,12328.10125752218,3285.8854353519923,1907.7647619737936,0.3540210609046223,58.25,0.0,1.0
30.941182188314745,12369.276108120766,3255.7981874125994,1903.877224599829,0.35450547315864095,58.5,0.0,1.0
30.87882514131553,12410.074724092845,3226.0481129499562,1900.052772932347,0.3549877224614405,58.75,0.0,1.0
30.817472731412945,12450.501308534169,3196.63003994962,1896.2898859266095,0.35547079889765415,59.0,0.0,1.0
30.757100879687684,12490.559999075635,3167.538909852239,1892.5870892182554,0.35595515471935835,59.25,0.0,1.0
30.697686246184176,12530.254876500812,3138.7697790440106,1888.942953651989,0.3564354206684013,59.5,0.0,1.0
30.639206206191396,12569.589956239366,3110.3178064346926,1885.3560938323453,0.35691618166010003,59.75,0.0,1.0
30.581638827333435,12608.569192340934,3082.1782551897345,1881.8251667243246,0.3573970737984342,60.0,0.0,1.0
30.524962847285725,12647.196481860681,3054.3464908529236,1878.3488702913542,0.3578759924478555,60.25,0.0,1.0
30.469157651889834,12685.475663611693,3026.8179756676504,1874.9259421579995,0.3583548205165342,60.5,0.0,1.0
30.414203253919606,12723.410520095098,2999.5882678466364,1871.5551583121132,0.3588324834401043,60.75,0.0,1.0
30.360080272495896,12761.004778433644,2972.653017754125,1868.2353318466317,0.3593090390419187,61.0,0.0,1.0
30.306769913012527,12798.262111646482,2946.007965516302,1864.9653117324774,0.3597848659633027,61.25,0.0,1.0
30.254253947659908,12835.186139992431,2919.6489390376655,1861.7439816278832,0.3602594034005403,61.5,0.0,1.0
30.20251469654832,12871.78043162353,2893.57185088407,1858.570258724337,0.36073272707326315,61.75,0.0,1.0
30.151535009367255,12908.048503850103,2867.7726961890394,1855.4430926251973,0.36120495818080484,62.0,0.0,1.0
30.10129824749188,12943.993824122113,2842.2475503365945,1852.3614642515463,0.36167619977569787,62.25,0.0,1.0
30.05178826678245,12979.619810954546,2816.9925667238626,1849.324384790339,0.36214640136533205,62.5,0.0,1.0
30.002989400943214,13014.929835379839,2792.0039752016223,1846.330894676812,0.36261514363513314,62.75,0.0,1.0
29.95488644540123,13049.927221506692,2767.2780795314143,1843.3800626084565,0.36308236257816584,63.0,0.0,1.0
29.907464641651885,13084.615247273006,2742.811255231182,1840.4709845876482,0.3635482244697744,63.25,0.0,1.0
29.8607096627859,13118.997145637295,2718.5999481616454,1837.6027830363848,0.36401263355372876,63.5,0.0,1.0
