Time,GLCi,ATP,G6P,ADP,F6P,F16bP,F26bP,AMP,DHAP,GAP,NAD,BPG,NADH,P3G,P2G,PEP,PYR,PYRmito,AcAld,GLCo,CO2,EtOH,Glycerol,Glycogen,Trehalose,Succinate,AcCoA,CO2mito,t_m,WGD_E,cyto,mito,HXT,HXK,PGI,PFK,FBA,TPI,TDH,PGK,PGM,ENO,PYK,PDC,ADH,ATPase,AK,G3PDH,glycogen_branch,trehalose_synth,succinate_syn,PYR_shut,PDH
0.0,0.097652231064563,2.52512746499271,2.67504014044787,1.28198768168719,0.624976405532373,6.22132076069411,0.02,0.292884853320091,1.00415254899644,0.0451809175780963,1.50329030201531,0.000736873499865602,0.0867096979846952,0.885688538360659,0.127695817386632,0.0632352144936527,1.81531251192736,0.0,0.178140579850657,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,57.32945886524575,58.066001160249826,51.04600116027432,51.046001160279914,51.04600116035137,59.47126743500121,89.70232499210098,89.70232499210097,89.7023249921049,89.70232499210633,89.70232499210653,89.70232499210807,-84.74645406066278,99.74253486721204,4.021671884402167e-12,12.389677328605858,6.0,2.4,3.81220840880406,1.81531251192736,0.0
0.01,0.1036778412710806,2.2872998947342413,2.625273099286193,1.4427522509847737,0.611921708271025,6.231915638941354,0.02,0.3699478542809736,1.001830769240929,0.04507857189319812,1.4863861458270011,0.0006021943499917508,0.10361385417300407,0.8797669420717655,0.12654839287636374,0.05671572678681349,1.8106333329840922,0.017738987056099886,0.150879077543338,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,57.07762857235341,56.18857221708075,51.39323001981455,53.27820564836643,51.093064944405036,38.12722643685993,89.23545008216593,89.24420113822256,90.27358709582674,90.443840700752,90.89097787730307,89.3338253823176,-84.48722671634133,90.34834584200253,9.050863782070465,13.302760795465975,6.0,2.4,3.2288122594274333,1.7928943459279925,0.058404808321649855
0.02,0.11229197123109749,2.1204329226752057,2.556963168433268,1.5241447601515585,0.5921589523564826,6.260923317564482,0.02,0.455422317173225,0.9972053371339233,0.04487043187386935,1.477790660049706,0.0005313676888040173,0.11220933995029934,0.8687633529088226,0.12477976549444675,0.05315279015168778,1.8090647298853368,0.03471339317236332,0.13994317389131877,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,56.721329784864594,55.90017002297121,52.604313686469666,54.63652043963605,51.198668310488614,38.08297157200286,89.30719690733333,89.3129579968537,90.41067121538022,90.58384280523003,90.86684627324318,89.21035499438732,-83.96005923844068,83.75710044567063,7.966528739871748,13.68374944192,6.0,2.4,2.9947839212742213,1.7743513367129735,0.11310374871528536
0.03,0.12001621468077805,1.992872456124583,2.4776534705308713,1.5783140850697468,0.5715552377632865,6.298054144016118,0.02,0.5288134588056607,0.9911150492227612,0.04459636949310604,1.4726498569142166,0.0004839982082676435,0.11735014308578842,0.8583793758053698,0.12315969417032283,0.05082763384269377,1.80790311774956,0.05097756099602258,0.13439062118106856,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,56.4054974273861,55.6833338014041,53.1480424524964,55.228275654733004,51.3344357826163,38.07721918215975,89.43957038378144,89.44390245974904,90.41456127677387,90.56460990153809,90.75464404432023,89.11894046658506,-83.78333767743699,78.71846201692102,6.712613152652537,13.8781192474739,6.0,2.4,2.875959293274867,1.7569255567535373,0.1647574240288755
0.04,0.12672240596564602,1.8953436773861163,2.3930974638437466,1.6147465518541266,0.5506927933763398,6.337399369206308,0.02,0.5899097707597477,0.9851957363103316,0.04433000502169707,1.469305258076967,0.00045098267430264557,0.12069474192303854,0.8493784208954592,0.12177813038341972,0.04923471340160964,1.806600299593283,0.06656752528921751,0.1310581082041339,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,56.134052183089594,55.515038458804916,53.30651839337009,55.39279379596534,51.469312022069595,38.03112267848337,89.52520854017986,89.52782196352987,90.3581676432547,90.48481306535521,90.61765953847177,89.01643400237795,-83.67477908554068,74.8660752567516,5.5251137788375075,13.988551744026182,6.0,2.4,2.8046435155684657,1.7400327743040656,0.21369524012698396
0.05,0.13240313140447046,1.820799299628221,2.3066994973886796,1.639452403719758,0.5299351677488896,6.3757351012978685,0.02,0.6397482966520116,0.9802454447057144,0.04410724842341324,1.466946119258058,0.00042731923645225654,0.12305388074194783,0.8417360280243242,0.1206175512442432,0.04810580606588444,1.8051552662848949,0.08151431092101509,0.1288039952361107,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.90609374203407,55.388315637244354,53.24129030010771,55.301876674933006,51.588356471625495,37.965883439115714,89.57390525207514,89.57591858077001,90.27661194242775,90.38256591864429,90.47796354837304,88.9027633330379,-83.58091001171414,71.92157233531472,4.46586323457916,14.059506522085183,6.0,2.4,2.756405498052769,1.7236409553638798,0.2601303919036183
0.06,0.1370958270285398,1.7640190775654716,2.2206154770919087,1.656283175609652,0.5095640395972518,6.411196628656645,0.02,0.6796977468248666,0.9764552406991632,0.0439366960048304,1.46515523885134,0.00041006840880939425,0.12484476114866584,0.8353135638401381,0.11964959914970798,0.0472885300170187,1.803665135978085,0.09584741077152432,0.12713251498885955,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.71913637290653,55.297288580444544,53.036725773053035,55.046614633057644,51.68698603918521,37.898266319476534,89.59976378690197,89.6013284547056,90.18763477457755,90.27572931738975,90.34532096399323,88.78557322297266,-83.4913933105786,69.67875356383612,3.5473488636086614,14.111358050440458,6.0,2.4,2.7206358207615944,1.7078177252065607,0.3042309981370015
0.07,0.14086538406088872,1.7211226622947522,2.1363155966386773,1.66773295753442,0.489803929492533,6.442624245642661,0.02,0.711144380170818,0.9737376159531554,0.043814409105710043,1.4637198767298856,0.000397397052506282,0.1262801232701205,0.8299565373898216,0.11884691332313176,0.04669042151982178,1.8022179260098772,0.10959541858766082,0.12581318195103808,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.569834869181676,55.23642125964326,52.7393071365785,54.67843626921652,51.765283473977796,37.836121819505934,89.611485032992,89.61264861282658,90.10012832303893,90.17299111899855,90.22402768358603,88.67178587472014,-83.4055840022438,67.98434516064272,2.7633239065376927,14.15327968672658,6.0,2.4,2.692402093752215,1.6926225074222163,0.3461467174698038
0.08,0.14379340033416516,1.6891998038230263,2.054856851278771,1.675432898761947,0.4708351321168541,6.469251821533122,0.02,0.7353672974150173,0.971903739490021,0.043731890065130445,1.4625350241432535,0.0003881030091592923,0.12746497585675226,0.8255128770714014,0.11818435184588988,0.046252231074760994,1.8008709936141727,0.12278593003638201,0.1247365668419012,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.454399918578474,55.200707924840046,52.37634657372948,54.22855536655604,51.825088676109544,37.7821192049887,89.61377900029099,89.61463399082591,90.01816416872943,90.0781973174683,90.11547978035371,88.56590715182708,-83.32482146675926,66.72339225100954,2.100163468292081,14.18908265093412,6.0,2.4,2.6693625304166853,1.6780850635777906,0.38601772177706073
0.09,0.14597039924861552,1.6660325614158917,1.977029387400027,1.6804668742485809,0.452802731084193,6.490546342005129,0.02,0.7535005643355182,0.9707492508429885,0.043679942650774996,1.4615486598561043,0.00038136110873186155,0.1284513401439016,0.8218382056660529,0.1176389726069123,0.04593400036930628,1.7996527314306356,0.1354453331218576,0.1238478532951299,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.36887491332596,55.185605030225894,51.96540890816853,53.71775779222263,51.86863505911785,37.736371594888624,89.60895932621928,89.60958437013561,89.9431195530762,89.99251059086303,90.01935389353793,88.47016305873349,-83.25008707973107,65.80828617592772,1.542953672283474,14.220168840355718,6.0,2.4,2.6503440605157795,1.664207398308778,0.423976105462047
0.1,0.14749029683758932,1.6499010741855678,1.9034323022693622,1.683566724369777,0.4358215941944743,6.5061311520474385,0.02,0.7665322014446463,0.9700887019978577,0.04365022180013904,1.4607335642213122,0.0003765824232730588,0.12926643577869368,0.8187982826454309,0.117189957122221,0.045707600297584514,1.7985698803683714,0.1475986491209898,0.1231167225703351,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.309316419186274,55.18705254458065,51.51912660260545,53.161539360677125,51.89801408566389,37.69789764552843,89.59801597299692,89.59846603058898,89.87486068204964,89.91558614076499,89.93437392629565,88.38507718071457,-83.18162758104364,65.17109243032992,1.0776309370981494,14.246936825372954,6.0,2.4,2.634697863005171,1.6509712312473817,0.4601453884244219
0.11,0.14844639090177417,1.6394467812132922,1.8345127654150113,1.6852360033887936,0.41997879915500785,6.51575134292308,0.02,0.775317215397905,0.9697664413389302,0.04363572332588554,1.4600730339817605,0.000373331898819793,0.1299269660182456,0.816270630742649,0.11681859933765691,0.04555246490212728,1.7976147844909534,0.1592694483753894,0.1225233729813453,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.27191480158588,55.201465852057154,51.04776004315059,52.5728506325594,51.91501010396915,37.66534366318956,89.58123641980964,89.58167612113436,89.81244792824134,89.84627553555941,89.85879840081428,88.31004241960015,-83.1190345394876,64.75814785792504,0.6917860999677146,14.269442719855467,6.0,2.4,2.6220001818007894,1.638345336115564,0.4946398155301762
0.12,0.1489287848827401,1.6335700731158451,1.7705885540480126,1.6858318767311782,0.405335236912864,6.519257943347771,0.02,0.7805980501529677,0.9696564659056179,0.043630777231788445,1.4595539984173282,0.0003712753457402469,0.13044600158267755,0.8141451511730057,0.11650824154287603,0.04545292782457194,1.7967713927924074,0.17047986973564436,0.12205220956430521,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.253062592836905,55.22562706760969,50.56058347355646,51.96356906956458,51.92109932661248,37.63733964366838,89.55861654262806,89.55876827340555,89.75457409778379,89.78306646376537,89.79068293819915,88.24379330335549,-83.06143921491359,64.52601788807588,0.3751488608865401,14.287688946609451,6.0,2.4,2.611917284676131,1.626291523056763,0.5275641294420277
0.13,0.14902264581293656,1.631364605574901,1.7118568766935878,1.6856140845255256,0.3919258869111813,6.516604958686641,0.02,0.7830213098995644,0.9696592664270605,0.043630905727923816,1.4591641197392078,0.00037015067696821106,0.13083588026079826,0.8123244899213811,0.11624424278485686,0.04539673611818064,1.7960193533849367,0.1812506495835746,0.12168931925505891,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.24939591074469,55.25675231198642,50.06644865340898,51.34511357297943,51.91750027323768,37.61261293903226,89.52996426698336,89.53020607797016,89.69981493195199,89.72433866185922,89.7281446173338,88.18472781531182,-83.00774552563561,64.4389019202086,0.11894284968265367,14.301733886063488,6.0,2.4,2.6041514320582606,1.614768703801362,0.5590137058845036
0.14,0.14880690438790417,1.6320668311940574,1.6584012207480343,1.684779760339166,0.37976046100908284,6.507848020657046,0.02,0.7831534084667675,0.9696972778268823,0.04363261849191332,1.4588906997241282,0.0003697432903481091,0.1311093002758779,0.8107238502219886,0.1160138891889831,0.04537396863004642,1.7953370624970508,0.1916011993614448,0.12142146509022841,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.25782456642478,55.29241188191322,49.573975100809406,50.72857595238237,51.905240819999555,37.59010296384804,89.49519122392448,89.4951737001757,89.64680309461508,89.66853633400912,89.66943153567586,88.1311468021767,-82.9567720138821,64.46663983216527,-0.08414233133584048,14.311721472588857,6.0,2.4,2.598419352930888,1.603735863135606,0.5890750451387888
0.15,0.14835364821007047,1.6350214557759506,1.6101979264400552,1.6834848934012776,0.36882460585289406,6.493141779769816,0.02,0.7814936508227629,0.9697104909152198,0.043633215199437546,1.4587205397301968,0.00036987583795874843,0.1312794602698091,0.8092703925577716,0.11580627300563776,0.04537638443611412,1.7947036079828318,0.2015497064209982,0.12123587101486896,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.27554066708205,55.33052544564479,49.09142731647488,50.124552579834074,51.88521990003294,37.56891747342888,89.4542113036149,89.4541113052374,89.5943108252053,89.6142578577603,89.61300476621133,88.08140641668237,-82.90737273964235,64.58334750315005,-0.24042628082563056,14.317873717175845,6.0,2.4,2.5944476397181955,1.5931539015618337,0.6178265059772831
0.16,0.14772752126764385,1.6396587204440392,1.5671243005436553,1.6818588759039603,0.3590817414432843,6.472734391542892,0.02,0.7784824036519914,0.9696528275133539,0.043630622403594235,1.458640129908871,0.0003703972042509452,0.13135987009113512,0.8079025983107851,0.11561217528334705,0.04539697467358718,1.794099973291027,0.2111132340353916,0.1211202558529359,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.300031806664755,55.36932087799432,48.62645026366701,49.54278868043287,51.85825523673554,37.54834506689804,89.40706256348095,89.40727560835165,89.54130534028624,89.5603093996103,89.55755195200076,88.03401245153773,-82.85852395870788,64.76651945753954,-0.35532865546041137,14.320473266278457,6.0,2.4,2.591973475252828,1.5829867392556354,0.645339099194353
0.17,0.14698556464376875,1.6454805891141702,1.5289695860545325,1.6800117844500133,0.3504757084775405,6.446957705978184,0.02,0.7745076264358074,0.969489379614118,0.043623269297698046,1.4586360535925122,0.00037117544208007124,0.1313639464074934,0.8065693501531467,0.11542392034672566,0.04542972594030886,1.793509620927156,0.22030782495729534,0.12106299143148794,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.32908097190361,55.40736017983681,48.18575417402619,48.99179198472487,51.82511450663194,37.527849372592755,89.3539988327372,89.35350021310963,89.48695895725132,89.50571325583307,89.50201238511109,87.98766596641731,-82.80934882884114,64.99648327000972,-0.43394472700970255,14.31984113874133,6.0,2.4,2.590748016633842,1.5732017959698605,0.6716773528611496
0.18,0.14617701313049897,1.6520520712355724,1.4954489333983036,1.6780398654860762,0.34293415983684383,6.416213473642124,0.02,0.769908063278342,0.9691943418699922,0.04360999468626031,1.4586953443795092,0.0003721009410699837,0.13130465562049648,0.8052289757137069,0.11523523170392455,0.04546943109751078,1.7929187468996146,0.22914859767871534,0.121053254475538,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.36077125204188,55.443498492024574,47.77482734353582,48.47848624431517,51.7865324393291,37.50697889336152,89.29517160137124,89.2949457005761,89.4306383704127,89.44970670340118,89.4455436187242,87.94128311496529,-82.75914292114591,65.25605681380512,-0.4810205027715284,14.316318374472292,6.0,2.4,2.590539645776513,1.5637701492208993,0.6969001287878086
0.19,0.14534344976865707,1.6589969266121756,1.4662195089972232,1.6760271921161223,0.3363723891522346,6.380956569911619,0.02,0.7649758812716927,0.9687493364377231,0.043589971598019674,1.4588057473734144,0.00037307608570151106,0.13119425262659148,0.803848354467307,0.1150410967626503,0.04551161775659229,1.7923162227643574,0.23764983726572045,0.12108109883658051,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.393478791977515,55.476890068340346,47.397756017438155,48.00798700281275,51.74321857752872,37.485416778654326,89.23099153832571,89.23097189342324,89.3718959452624,89.39172211873205,89.38751411344072,87.89399047744404,-82.70736514238479,65.53037860118093,-0.5012419041484861,14.310251948697447,6.0,2.4,2.5911355151028226,1.554666385498637,0.7210613682339009
0.2,0.14451887911674233,1.66599481740231,1.4408977989624803,1.674047513375684,0.3306974286084711,6.341676630880348,0.02,0.7599576692219963,0.9681423795617999,0.0435626607866897,1.4589560201975313,0.0003740189314622945,0.1310439798024746,0.8024018494476188,0.11483761138855494,0.04555246865074145,1.7916934329648624,0.24582507264717007,0.1211375812642518,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.42587044280686,55.50692101442003,47.05713302164467,47.58351414389284,51.69585380256127,37.462935912946705,89.1619035685645,89.16167327604168,89.3104408298055,89.33136235669572,89.32745670490542,87.84511219950498,-82.65362088543279,65.80679528739125,-0.4989753701294859,14.301981382103826,6.0,2.4,2.5923442390549885,1.5458683603176924,0.7442107991927082
0.21,0.14373025808147846,1.6727801006577292,1.4190767562622009,1.6721633110214564,0.3258119853573698,6.298879588129798,0.02,0.7550565883208048,0.9673668529244066,0.04352776444790837,1.4591360459983842,0.00037486379930913415,0.13086395400162168,0.8008704249487671,0.11462185544165324,0.04558881973160241,1.7910439526890636,0.25368714718759117,0.12121476680603434,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.45688433975569,55.53321471867336,46.75411742143257,47.20645829061168,51.64508514283442,37.43933689931873,89.08828112671328,89.08850671815799,89.2461044056163,89.26837065000991,89.26505239882047,87.794144631528,-82.59764102153943,66.0748139759803,-0.47850733867494455,14.291831284304024,6.0,2.4,2.5939960096491346,1.5373568055014724,0.7663945192402999
0.22,0.142998031336229,1.6791394773061574,1.4003416354951912,1.6704261347900304,0.3216181376809457,6.253070610120173,0.02,0.7504343879038026,0.9664207877798898,0.043485193998487146,1.4593369421169275,0.00037555492043096805,0.13066305788307855,0.7992407039027112,0.11439175232027711,0.04561812300184031,1.7903632157550535,0.2612482791876965,0.121305756262954,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.48571064311718,55.555579801626585,46.488518536535906,46.8765666837327,51.591516624378514,37.41451607894851,89.01068659097128,89.01030718214412,89.17882344569033,89.20260191341589,89.20009590767344,87.74073020042063,-82.53926221341659,66.32600935359322,-0.44384435520548493,14.280104895804604,6.0,2.4,2.5959431840272154,1.529114936567357,0.7876555201531558
0.23,0.142336828525605,1.684909228668116,1.3842839736419368,1.668876429449453,0.31802025351622076,6.204739377897643,0.02,0.7462143418824215,0.9653062102768258,0.043435040626826384,1.4595510979110862,0.000376054358146159,0.13044890208891965,0.7975040708088045,0.11414594406306493,0.04563842012902761,1.789648175755379,0.2685201136670697,0.12140466883079859,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.511765908113034,55.57397551065858,46.25913061413836,46.592196176852234,51.535700467893705,37.3883563078125,88.92944823242624,88.9293279101339,89.10859996375306,89.13399606744483,89.13246958286769,87.68463076381295,-82.47839907795965,66.55391453239058,-0.398658965481701,14.267079976476122,6.0,2.4,2.59805991297909,1.5211280620883094,0.8080341266922506
0.24,0.14175624481920324,1.6899714412125908,1.3705125278034946,1.667543667337616,0.3149276241668518,6.1543484173805165,0.02,0.7424848914497835,0.9640284670360761,0.04337754493558239,1.4597721228939131,0.0003763329070915305,0.1302278771060929,0.7956559143367142,0.11388367653331391,0.0456483067203957,1.7888969874207878,0.2755137671007136,0.12150657986095392,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.53466392258756,55.58847939056059,46.06383034083293,46.350633190309715,51.47813079435016,37.36081041034777,88.84502790968811,88.84543423400065,89.03549299870237,89.06255538435744,89.0621222282811,87.62570256089461,-82.4150265276281,66.75387192789734,-0.34624149669610915,14.253007500175018,6.0,2.4,2.6002408090244136,1.5133832203200743,0.827568340883391
0.25,0.14126162566722134,1.6942496160423903,1.3586618169143894,1.66644680004792,0.3122564117112083,6.102324223951524,0.02,0.7393035839096801,0.9625955565195559,0.04331306685750734,1.45999475816295,0.0003763713737648383,0.1300052418370562,0.7936949689040379,0.11360470469330183,0.04564688970407673,1.7881087389593058,0.28223986342328244,0.12160743455888169,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.55418601168056,55.59925917428056,45.89975004191676,46.14841554520248,51.41923940301168,37.33185872674221,88.757888050936,88.75773335456995,88.95959758449833,88.9883281333993,88.98905404842957,87.56387517167374,-82.34915872027774,66.92285983367442,-0.28945913522601074,14.23811151864679,6.0,2.4,2.602399099560068,1.5058688755360232,0.8462941114634387
0.26,0.14085485852307209,1.6977029772479006,1.348398039021933,1.665595314960845,0.3099302615998527,6.049052126150291,0.02,0.7367017077912448,0.9610176545294101,0.04324206430722788,1.4602148424636316,0.0003761643959690325,0.12978515753637435,0.7916225340058479,0.1133091787823328,0.04563372264128499,1.7872832254174733,0.28870856687597973,0.1217040270822597,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.57025067338987,55.60654020455535,45.76388057482835,45.98158317572141,51.35939293852044,37.30146595579572,88.66826841653645,88.6683019429253,88.88102341422221,88.91139065395886,88.91330014258537,87.49913370234852,-82.28084436681473,67.05926760129208,-0.2307193712026674,14.222587894552506,6.0,2.4,2.6044661795603576,1.4985746585414936,0.8642455952705947
0.27,0.14053508770760614,1.7003212701067345,1.3394225908646487,1.6649902562677799,0.3078815718797512,5.994872625181722,0.02,0.7346884736254757,0.9593064494289004,0.04316506325820684,1.460429155729472,0.0003757111877196489,0.1295708442705343,0.789442028539047,0.11299757429594777,0.045608748246759846,1.7864207673184245,0.2949296042044395,0.12179387139722575,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.582885884930974,55.61058939469004,45.652910956370604,45.84597649675277,51.2988935835784,37.26966093678493,88.57653617922199,88.57659471229933,88.7998968439259,88.83183964857386,88.83492236478105,87.43150452943527,-82.21014896434298,67.162690169216,-0.1719789547655921,14.206606527100613,6.0,2.4,2.606388847900631,1.4914911631139849,0.8814552977078651
0.28,0.14029942545530674,1.702118164915054,1.331472362594662,1.6646258601591983,0.3060512350163,5.940082303732142,0.02,0.7332559749257379,0.9574745408480756,0.0430826306916373,1.4606352738078154,0.00037501887963946394,0.1293647261921909,0.7871584400856442,0.11267061070253595,0.04557221933524928,1.785522068539746,0.30091230037634636,0.12187509375830115,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,0.65,1.0,1.0,55.59220126103501,55.61169065685621,45.56350091267446,45.73741800076904,51.23798515845377,37.236465260968544,88.48294615101159,88.48302887430495,88.7163485236526,88.74978492989442,88.7540017098085,87.36104412784042,-82.13714945202383,67.23366751414464,-0.11476500137580103,14.190313512466545,6.0,2.4,2.6081270064276443,1.4846097681633996,0.8979542290843238
