Time,RuBP,PGA,NADPH,CO2,O2,NADP,E,Rp,Nt,f,I,jp,j,phi,kc,Kc,Ko,chloroplast,PGA_prod_Vc,PGA_prod_Vo,PGA_cons,NADPH_prod
0.1,2.0,2.4864339383481098,0.18983617705392392,230.0,210.0,0.3101638229460761,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9871469918683405,1.83712418206522
0.11,2.0,2.4953850978814516,0.18840133792704042,230.0,210.0,0.3115986620729596,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9832127049113852,1.8456228445859917
0.12,2.0,2.5043736139466923,0.18704901484849124,230.0,210.0,0.31295098515150876,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9796714832983605,1.8536327582050904
0.13,2.0,2.5133957213311664,0.185774531396743,230.0,210.0,0.314225468603257,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9765016195674107,1.8611816217269839
0.14,2.0,2.522447720697174,0.18457329445435738,230.0,210.0,0.3154267055456426,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9736815931039123,1.8682966405395756
0.15,2.0,2.531526252468561,0.18344114194467692,230.0,210.0,0.3165588580553231,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9711920143166174,1.8750024669430676
0.16,2.0,2.5406280565185115,0.18237403714716044,230.0,210.0,0.31762596285283956,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9690139378227506,1.8813230107437422
0.17,2.0,2.549750128209871,0.18136826669217734,230.0,210.0,0.3186317333078227,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9671299814636446,1.8872802665155652
0.18,2.0,2.5588896063923072,0.18042029942487756,230.0,210.0,0.3195797005751224,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9655235509928886,1.8928951495603406
0.19,2.0,2.568043805512825,0.1795268248743343,230.0,210.0,0.3204731751256657,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9641790696429586,1.89818726805202
0.2,2.0,2.5772101283984465,0.1786846396949425,230.0,210.0,0.3213153603050575,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9630813485423054,1.9031755956530327
0.21,2.0,2.5863862532335684,0.17789089334312727,230.0,210.0,0.32210910665687276,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9622169907998805,1.9078770163522465
0.22,2.0,2.5955699492061477,0.17714284678338232,230.0,210.0,0.3228571532166177,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9615730417071289,1.9123077536676587
0.23,2.0,2.60475903852852,0.1764378233392765,230.0,210.0,0.3235621766607235,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9611367142324828,1.91648366175967
0.24,2.0,2.613951539371557,0.1757733946008734,230.0,210.0,0.3242266053991266,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.960896461047693,1.9204191242871347
0.25,2.0,2.623145518407064,0.17514718845226057,230.0,210.0,0.32485281154773943,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9608408878164096,1.924128191475072
0.26,2.0,2.632339185425724,0.1745570111788857,230.0,210.0,0.32544298882111433,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9609594633095442,1.9276238568635233
0.27,2.0,2.6415308391191,0.17400077626430552,230.0,210.0,0.32599922373569445,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9612421211143239,1.9309184790498826
0.28,2.0,2.650718883881618,0.1734765288544465,230.0,210.0,0.32652347114555347,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9616794099084209,1.9340236367852015
0.29,2.0,2.6599018160190924,0.1729824262505275,230.0,210.0,0.3270175737494725,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9622623910075856,1.9369502445161064
0.3,2.0,2.669078223235376,0.17251673751396832,230.0,210.0,0.32748326248603166,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9629826454342973,1.9397085547249568
0.31,2.0,2.6782467718646,0.17207782717159376,230.0,210.0,0.32792217282840624,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9638321876554387,1.9423082544451755
0.32,2.0,2.6874062113480948,0.17166416071492918,230.0,210.0,0.3283358392850708,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9648035063483368,1.9447584326884966
0.33,2.0,2.6965553581795922,0.1712742840044893,230.0,210.0,0.3287257159955107,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9658894513896419,1.947067702434948
0.34,2.0,2.7056931031669404,0.17090683277211013,230.0,210.0,0.32909316722788984,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9670832973138844,1.9492441443498092
0.35000000000000003,2.0,2.714818397883452,0.1705605150370653,230.0,210.0,0.32943948496293474,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9683786467123539,1.951295410934306
0.36,2.0,2.7239302586527487,0.17023411653631224,230.0,210.0,0.32976588346368774,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9697694691028924,1.9532286943618429
0.37,2.0,2.7330277589234115,0.16992649078511193,230.0,210.0,0.3300735092148881,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.971250048495612,1.9550507853497219
0.38,2.0,2.742110027763334,0.16963655737782646,230.0,210.0,0.33036344262217354,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9728149793342792,1.9567680832236434
0.39,2.0,2.751176248065524,0.16936329960854818,230.0,210.0,0.3306367003914518,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9744591582789127,1.958386610010907
0.4,2.0,2.760225645107698,0.16910574997402358,230.0,210.0,0.3308942500259764,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9761777023983644,1.9599120963077064
0.41000000000000003,2.0,2.7692574958139926,0.16886300193400752,230.0,210.0,0.3311369980659925,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9779660251637528,1.961349911621648
0.42,2.0,2.778271137278867,0.16863422070728906,230.0,210.0,0.33136577929271094,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9798199079068776,1.9627050004260571
0.43,2.0,2.787265921097495,0.16841858675862545,230.0,210.0,0.3315814132413746,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.981735161048066,1.9639822168912187
0.44,2.0,2.7962412507074945,0.16821534191195894,230.0,210.0,0.33178465808804103,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9837079084346018,1.965186051752243
0.45,2.0,2.805196589311024,0.16802379914724727,230.0,210.0,0.3319762008527527,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.985734653396916,1.9663205742816892
0.46,2.0,2.8141314074337846,0.16784327610277042,230.0,210.0,0.3321567238972296,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9878118756789106,1.9673898261605138
0.47000000000000003,2.0,2.8230452114178406,0.16767313158680638,230.0,210.0,0.3323268684131936,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9899362575777019,1.9683976052166083
0.48,2.0,2.8319375583491366,0.16751278497212982,230.0,210.0,0.33248721502787015,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.99210480798468,1.9693473505496926
0.49,2.0,2.8408080206897033,0.16736167155010792,230.0,210.0,0.33263832844989205,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9943145904787429,1.9702424069724376
0.5,2.0,2.8496561959753635,0.16721925464118295,230.0,210.0,0.3327807453588171,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9965628005166531,1.9710859532791474
0.51,2.0,2.858481712915454,0.16708503250429022,230.0,210.0,0.3329149674957098,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,0.9988468116019148,1.9718809613207429
0.52,2.0,2.8672842261663787,0.16695853395730534,230.0,210.0,0.3330414660426947,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.001164150554067,1.9726302219451917
0.53,2.0,2.876063415850931,0.16683931737750168,230.0,210.0,0.3331606826224983,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0035124942798768,1.9733363509178747
0.54,2.0,2.884818975760931,0.16672695407358143,230.0,210.0,0.3332730459264186,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0058895681913265,1.9740018874103256
0.55,2.0,2.893550628112415,0.16662104891876275,230.0,210.0,0.3333789510812373,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0082932775418345,1.974629171788867
0.56,2.0,2.9022581207996367,0.16652123654403708,230.0,210.0,0.33347876345596295,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0107216865615638,1.9752203681622422
0.5700000000000001,2.0,2.910941210935255,0.16642716053368367,230.0,210.0,0.33357283946631633,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0131728889141847,1.9757775876081813
0.58,2.0,2.9195996789851066,0.16633849088974131,230.0,210.0,0.3336615091102587,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0156451202066443,1.976302784729994
0.59,2.0,2.9282333255861333,0.16625491963908925,230.0,210.0,0.3337450803609108,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.018136732499877,1.9767977836761639
0.6,2.0,2.9368419640025425,0.16617615335770192,230.0,210.0,0.3338238466422981,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0206461478840305,1.9772643224197657
0.61,2.0,2.9454254243484965,0.16610191672216695,230.0,210.0,0.33389808327783305,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0231718832582797,1.9777040317225496
0.62,2.0,2.953983551200442,0.1660319496379977,230.0,210.0,0.3339680503620023,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0257125335043646,1.9781184521441675
0.63,2.0,2.9625162025008382,0.1659660069389876,230.0,210.0,0.3340339930610124,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0282667707220494,1.9785090358229196
0.64,2.0,2.9710232506013243,0.16590385988858652,230.0,210.0,0.3340961401114135,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0308333553638007,1.9788771375829877
0.65,2.0,2.9795045840420866,0.16584529996437924,230.0,210.0,0.33415470003562076,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0334111620013509,1.979223992518677
0.66,2.0,2.987960095153679,0.16579011808715538,230.0,210.0,0.3342098819128446,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.035999047123212,1.9795508390222336
0.67,2.0,2.9963896878072176,0.16573811845556652,230.0,210.0,0.3342618815444335,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0385959385688535,1.979858836840106
0.68,2.0,3.004793273952821,0.1656891131241746,230.0,210.0,0.33431088687582544,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0412008015239753,1.9801490991875816
0.6900000000000001,2.0,3.0131707724386274,0.1656429204984738,230.0,210.0,0.3343570795015262,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0438126294120624,1.9804227016628861
0.7000000000000001,2.0,3.021522113137625,0.16559937169607386,230.0,210.0,0.33440062830392614,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0464304861687612,1.9806806445694087
0.71,2.0,3.0298472984899427,0.16555840199732205,230.0,210.0,0.3344415980026779,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0490541082199323,1.980923311246631
0.72,2.0,3.0381462398749566,0.16551980859475268,230.0,210.0,0.3344801914052473,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0516823177237131,1.9811519029387727
0.73,2.0,3.046418889887022,0.1654834468703529,230.0,210.0,0.3345165531296471,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0543143069789167,1.9813672762294485
0.74,2.0,3.0546652045796674,0.16544917468686074,230.0,210.0,0.3345508253131393,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0569492745838176,1.9815702730085942
0.75,2.0,3.062885142358154,0.16541685099178302,230.0,210.0,0.33458314900821695,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0595864164005113,1.9817617287409774
0.76,2.0,3.071078662872039,0.1653863344214134,230.0,210.0,0.3346136655785866,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0622249163746003,1.9819424807347055
0.77,2.0,3.079245801734242,0.16535758612026497,230.0,210.0,0.33464241387973503,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0648646345571857,1.9821127591338152
0.78,2.0,3.087386535302994,0.16533048402440076,230.0,210.0,0.33466951597559924,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0675048699983032,1.9822732869323956
0.79,2.0,3.0955008514999607,0.16530492031943872,230.0,210.0,0.3346950796805613,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0701450091278413,1.9824247027233246
0.8,2.0,3.1035887533838373,0.16528080647814603,230.0,210.0,0.334719193521854,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0727845609570503,1.9825675308602122
0.81,2.0,3.111650250309954,0.16525806069720353,230.0,210.0,0.3347419393027965,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0754230739489101,1.9827022558704102
0.8200000000000001,2.0,3.1196853577990957,0.16523660826737926,230.0,210.0,0.3347633917326207,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0780601390004614,1.9828293202624458
0.8300000000000001,2.0,3.1276940974095435,0.16521638209496767,230.0,210.0,0.3347836179050323,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0806953934475911,1.982949121437499
0.84,2.0,3.1356764965784385,0.1651973217825363,230.0,210.0,0.3348026782174637,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0833285156580486,1.983062017134208
0.85,2.0,3.143632579455045,0.16517936102082045,230.0,210.0,0.3348206389791796,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.085959139567303,1.9831684001074483
0.86,2.0,3.1515623512240616,0.16516240549787667,230.0,210.0,0.33483759450212336,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.088586703206967,1.9832688289741154
0.87,2.0,3.159465860671261,0.16514642166686916,230.0,210.0,0.33485357833313084,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0912110545759375,1.983363502434698
0.88,2.0,3.167343145163932,0.16513135891177577,230.0,210.0,0.33486864108822423,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0938319221146926,1.9834527202917898
0.89,2.0,3.1751942456094815,0.165117170862542,230.0,210.0,0.33488282913745804,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.0964490600322918,1.98353675719879
0.9,2.0,3.183019206268828,0.16510381525155013,230.0,210.0,0.33489618474844984,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.099062247661856,1.9836158635100491
0.91,2.0,3.190818058841486,0.16509123034939102,230.0,210.0,0.334908769650609,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.1016711270793784,1.9836904048536073
0.92,2.0,3.1985908430205106,0.16507936570715026,230.0,210.0,0.33492063429284974,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.1042754142898972,1.983760680042264
0.93,2.0,3.2063376118679154,0.16506819029517394,230.0,210.0,0.33493180970482606,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.1068749566051848,1.9838268728670467
0.9400000000000001,2.0,3.2140584127687295,0.16505766427649227,230.0,210.0,0.33494233572350773,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.1094695379327906,1.983889219285392
0.9500000000000001,2.0,3.221753294170296,0.16504774917651224,230.0,210.0,0.3349522508234878,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.1120589489331607,1.983947947185274
0.96,2.0,3.229422305309704,0.16503840761148303,230.0,210.0,0.33496159238851697,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.1146429852230464,1.9840032779935237
0.97,2.0,3.237065519278134,0.16502961641379335,230.0,210.0,0.3349703835862067,1.33846153846154,3.2,0.5,0.23,1000.0,385.0,5.923076923076923,0.2672727272727273,2.5,460.0,330.0,1.0,0.7831423895253691,0.20931260229132592,1.1172215443003015,1.9840553489336858
