Time,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L,kon_FADD,koff_FADD,kDISC,kD216,kD374trans_p55,kD374trans_p43,kdiss_p18,kBid,kD374probe,KDR,KDL,CD95act,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13
0.0,116.0,93.0,155.0,236.0,973.0,5178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.000811711012144556,0.00566528253772301,0.000491828591049766,0.0114186392006403,0.000446994772958953,0.00343995957326369,0.0949914492651531,0.00052867403363568,0.00152252549827479,8.98496674617627,15.421878766215,59.961266081670196,1.0,4.5264234581978045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,116.0,92.9547480603663,154.99998275426856,236.0,973.0,5178.0,0.04523469390226256,1.72450749762437e-05,6.564615669826645e-10,2.6654106719541685e-16,1.3587052961115236e-20,1.870262333722384e-24,5.585057924343791e-20,6.631398298413236e-19,6.631398298413236e-19,1.55218911850858e-22,1.55218911850858e-22,16.6,0.000811711012144556,0.00566528253772301,0.000491828591049766,0.0114186392006403,0.000446994772958953,0.00343995957326369,0.0949914492651531,0.00052867403363568,0.00152252549827479,8.98496674617627,15.421878766215,59.961266081670196,1.0,4.524220991089343,0.00025626732146373363,0.003448395560442041,1.9691528914171743e-07,3.0435362784580875e-18,1.3293800291178977e-13,1.581184534450363e-23,5.060499291724638e-18,6.019033716025822e-28,1.2906538520187261e-21,3.325724372202155e-17,3.9487867881699767e-16,1.0711539385372769e-19
0.02,116.0,92.90952070042196,154.99993104709947,236.0,973.0,5178.0,0.09041034667752924,6.894765068138725e-05,5.249831577414478e-09,8.534195408519117e-15,8.755875221120026e-19,2.4501075495257553e-22,3.5991420028128475e-18,4.2734282216070255e-17,4.2734282216070255e-17,2.033420771502374e-20,2.033420771502374e-20,16.6,0.000811711012144556,0.00566528253772301,0.000491828591049766,0.0114186392006403,0.000446994772958953,0.00343995957326369,0.0949914492651531,0.00052867403363568,0.00152252549827479,8.98496674617627,15.421878766215,59.961266081670196,1.0,4.522019720304349,0.00051220015826169,0.006892287914436363,7.872883468625424e-07,9.744889823764086e-17,2.1250759525347154e-12,2.0241159825180365e-21,1.6180813602446055e-16,1.54120813346888e-25,8.317332768390341e-20,1.064895816959188e-15,1.2644001914089803e-14,6.902814212386671e-18
0.03,116.0,92.86431790486432,154.99984492351328,236.0,973.0,5178.0,0.13552701864895617,0.00015505877478186135,1.771189073742766e-08,6.448800176026703e-14,9.822418219363374e-18,4.0212216665077546e-21,4.0286275005748475e-17,4.783376271856967e-16,4.783376271856967e-16,3.3373374426257226e-19,3.3373374426257226e-19,16.6,0.000811711012144556,0.00566528253772301,0.000491828591049766,0.0114186392006403,0.000446994772958953,0.00343995957326369,0.0949914492651531,0.00052867403363568,0.00152252549827479,8.98496674617627,15.421878766215,59.961266081670196,1.0,4.519819645098024,0.0007677988521415921,0.010331679371062167,1.7705602041274178e-06,7.363652248707459e-16,1.0748422910082869e-11,3.439763681696495e-20,1.2277595540844034e-15,3.929137101624199e-24,9.330457419457713e-19,8.047204669123009e-15,9.554819318382506e-14,7.743637999897651e-17
0.04,116.0,92.8191396584016,154.99972442850734,236.0,973.0,5178.0,0.18058477010574286,0.00027552952356916616,4.196883543127057e-08,2.716372234403289e-13,5.514674555089975e-17,2.9988956319883034e-20,2.2612534975434175e-16,2.6848911504623734e-15,2.6848911504623734e-15,2.488877139631316e-18,2.488877139631316e-18,16.6,0.000811711012144556,0.00566528253772301,0.000491828591049766,0.0114186392006403,0.000446994772958953,0.00343995957326369,0.0949914492651531,0.00052867403363568,0.00152252549827479,8.98496674617627,15.421878766215,59.961266081670196,1.0,4.5176207647260975,0.0010230637446587893,0.013766572246788568,3.1461722187606265e-06,3.101727447928828e-15,3.393945577993153e-11,2.574605914664128e-19,5.169679879685431e-15,3.9216563994017885e-23,5.238469282136601e-18,3.389826149599295e-14,4.02489780139758e-13,4.3475692531274824e-16
0.05,116.0,92.77398594575286,154.9995696070559,236.0,973.0,5178.0,0.22558366130300778,0.0004303110020466099,8.194127426302453e-08,8.283530290229802e-13,2.1021127533570877e-16,1.428873010004508e-19,8.621182428605837e-16,1.0236329732262177e-14,1.0236329732262177e-14,1.1858663342940502e-17,1.1858663342940502e-17,16.6,0.000811711012144556,0.00566528253772301,0.000491828591049766,0.0114186392006403,0.000446994772958953,0.00343995957326369,0.0949914492651531,0.00052867403363568,0.00152252549827479,8.98496674617627,15.421878766215,59.961266081670196,1.0,4.5154230784448295,0.0012779951771755519,0.017196968865439314,4.913566076436229e-06,9.458664369170935e-15,8.278469190250956e-11,1.2261716014804579e-18,1.5764140613882693e-14,2.3349173740056776e-22,1.996827369601511e-17,1.0337740940749933e-13,1.227447926459609e-12,1.6572293943741746e-15
0.06,116.0,92.72885675164801,154.9993805041098,236.0,973.0,5178.0,0.270523752461758,0.0006193543439383893,1.4154423556841037e-07,2.0596417684759903e-12,6.272206733409296e-16,5.117049664094833e-19,2.5728479065346626e-15,3.0548616434402763e-14,3.0548616434402763e-14,4.246799320215025e-17,4.246799320215025e-17,16.6,0.000811711012144556,0.00566528253772301,0.000491828591049766,0.0114186392006403,0.000446994772958953,0.00343995957326369,0.0949914492651531,0.00052867403363568,0.00152252549827479,8.98496674617627,15.421878766215,59.961266081670196,1.0,4.5132265855110045,0.0015325934908609,0.02062287155816467,7.0721837907817476e-06,2.3518306236796056e-14,1.7150629326830085e-10,4.388177812054771e-18,3.919521581372504e-14,1.0028528580197358e-21,5.958060076972008e-17,2.5705372918086736e-13,3.052118143413997e-12,4.9447801263740236e-15
0.07,116.0,92.68375206082784,154.99915716459668,236.0,973.0,5178.0,0.3154051037688161,0.0008426107117341144,2.2468716981307472e-07,4.448347874826093e-12,1.5800258408571371e-15,1.5027041639536135e-18,6.4824803936528404e-15,7.696949617047597e-14,7.696949617047597e-14,1.2471411146820214e-16,1.2471411146820214e-16,16.6,0.000811711012144556,0.00566528253772301,0.000491828591049766,0.0114186392006403,0.000446994772958953,0.00343995957326369,0.0949914492651531,0.00052867403363568,0.00152252549827479,8.98496674617627,15.421878766215,59.961266081670196,1.0,4.511031285181938,0.0017868590266901876,0.02404428266341013,9.621467703886582e-06,5.07940794215742e-14,3.1744770234810733e-10,1.289374442831093e-17,8.464932241066339e-14,3.438193822540023e-21,1.500889444994116e-16,5.552044745015178e-13,6.592200219505092e-12,1.2456350227443858e-14
0.08,116.0,92.6386718580439,154.99889963342068,236.0,973.0,5178.0,0.36022777537673606,0.0011000312967424273,3.3527395065323196e-07,8.666062356146862e-12,3.517745777796114e-15,3.823333768346867e-18,1.443530653102801e-14,1.7139708927581056e-13,1.7139708927581056e-13,3.173104095960111e-16,3.173104095960111e-16,16.6,0.000811711012144556,0.00566528253772301,0.000491828591049766,0.0114186392006403,0.000446994772958953,0.00343995957326369,0.0949914492651531,0.00052867403363568,0.00152252549827479,8.98496674617627,15.421878766215,59.961266081670196,1.0,4.5088371767154705,0.0020407921254446296,0.027461204526884296,1.2560860486914263e-05,9.895463933509181e-14,5.410593095388694e-10,3.27929275651694e-17,1.6490721017120502e-13,9.994819611786015e-21,3.341557695792261e-16,1.0816781242492647e-12,1.284326603187411e-11,2.77326308761948e-14
0.09,116.0,92.59361612805864,154.99860795546243,236.0,972.9999999999998,5178.0,0.40499182740377265,0.0013915673191007452,4.772028822791583e-07,1.560448683988526e-11,7.125390767673335e-15,8.711808098817711e-18,2.924505872276561e-14,3.472401455423208e-13,3.472401455423208e-13,7.230201608458954e-16,7.230201608458954e-16,16.6,0.000811711012144556,0.00566528253772301,0.000491828591049766,0.0114186392006403,0.000446994772958953,0.00343995957326369,0.0949914492651531,0.00052867403363568,0.00152252549827479,8.98496674617627,15.421878766215,59.961266081670196,1.0,4.50664425936997,0.0022943931277111243,0.030873639501530856,1.58898051402137e-05,1.7818200513578953e-13,8.658841521706813e-10,7.46976692227586e-17,2.9693311093473574e-13,2.5615679933954324e-20,6.76851195601832e-16,1.947815146250355e-12,2.3127312592708272e-11,5.6173994509726055e-14
