Time,C3,C3b,C3bB_closed,C3bB_open,C3bBb,Factor_B,Bb,Factor_D,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,ks1,ks2,d1,d2,Fluid_phase,C3_hydrolysis,C3bB_formation,C3bB_conformational_change,C3_convertase_formation,C3_convertase_decay,C3_synthesis,C3_degradation,Factor_B_synthesis,Factor_B_degradation
1.0,6.000026498672075,0.0006479437123765473,0.00011924690408442061,2.422486445903026e-06,1.1862889799425582e-05,1.9999879227627573,1.5420861140818033e-06,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.0012421604804270644,0.00023463411491415637,3.909275679543636e-05,3.499135315460102e-05,5.456929307735768e-06,0.00316,0.0023520103874794533,0.000789,0.0006659959782799982
1.1,5.9999746657758175,0.0007561286554432932,0.00014006860796404779,2.858332849398703e-06,1.5053213495590926e-05,1.9999751582740253,2.159306447426667e-06,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.001414849313300162,0.00026751324336218277,4.591737067981999e-05,4.128686614186218e-05,6.924478207971826e-06,0.00316,0.0023519900689841205,0.000789,0.0006659917277052504
1.2000000000000002,5.999904208582831,0.0008795471931613972,0.00016371416312732098,3.3517324720505425e-06,1.8755222612911163e-05,1.9999588428827892,2.9348220511530346e-06,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.0016152313933540398,0.00030576375476531765,5.3667708804000925e-05,4.841368811054878e-05,8.627402401939136e-06,0.00316,0.0023519624497644696,0.000789,0.0006659862946799688
1.3,5.999812187325335,0.0010205952716653575,0.000190653046006405,3.912625009071557e-06,2.3034109208267456e-05,1.9999384071149713,3.893626360512393e-06,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.0018468336128253876,0.00035005417100537027,6.249763683114482e-05,5.6515387459480316e-05,1.059569023580303e-05,0.00316,0.002351926377431531,0.000789,0.0006659794895692854
1.4000000000000001,5.999695278036141,0.0011819835680670593,0.00022141130639786487,4.552085172644126e-06,2.7966947950510375e-05,1.9999132086576985,5.063980753998929e-06,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.0021138253473662293,0.00040117545881276505,7.257956841485702e-05,6.575192567657356e-05,1.2864796057234773e-05,0.00316,0.002351880548990167,0.000789,0.0006659710984830136
1.5,5.999549705138872,0.0013667925437983721,0.0002565824836107235,5.282551901232092e-06,3.364392355521799e-05,1.9998825194154428,6.477988259797482e-06,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.0024210846460108997,0.00046005526814994757,8.410804304848718e-05,7.630296763670418e-05,1.5476204835400275e-05,0.00316,0.0023518234844144377,0.000789,0.0006659608789653425
1.6,5.999371166627574,0.001578533465813789,0.0002968396538949573,6.118083576095008e-06,4.016984647209644e-05,1.9998455110578266,8.172230509853522e-06,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.002774279941235626,0.0005277740097051975,9.730367445940898e-05,8.837156739826806e-05,1.8478129377164362e-05,0.00316,0.002351753497318009,0.000789,0.0006659485551822563
1.7000000000000002,5.999154750272031,0.0018212167460578573,0.0003429487991610253,7.074640964941679e-06,4.766597869364078e-05,1.999801238832181,1.0188481312563342e-05,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.003179968436008629,0.0006055836338268328,0.00011241753206808259,0.00010218825429192155,2.1926350199074763e-05,0.00316,0.002351668662106636,0.000789,0.0006659338125311163
1.8,5.998894839151374,0.0020994290205061305,0.00039578374115867553,8.170402022192612e-06,5.6272197837306114e-05,1.9997486233499322,1.2574511377093123e-05,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.003645712656282039,0.0006949297055648118,0.00012973603564639277,0.0001180155788834428,2.5885211005160813e-05,0.00316,0.0023515667769473387,0.000789,0.0006659162915755274
1.9000000000000001,5.998585004461376,0.0024184206580476282,0.0004563429619134741,9.426115002572451e-06,6.614953711046933e-05,1.9996864299644177,1.53850018029211e-05,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.004180217157896364,0.0007974772678212907,0.00014958646834917173,0.00013615321198738795,3.0428787070815895e-05,0.00316,0.0023514453217488595,0.000789,0.0006658955811781511
2.0,5.998217883506318,0.0027842054107791135,0.0005257686412906968,1.0865496822584488e-05,7.748314141576632e-05,1.9996132453442144,1.8682584276149694e-05,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.004793487505335891,0.0009151409330909947,0.00017234321656527793,0.0001569436967828333,3.564224505125251e-05,0.00316,0.0023513014103344766,0.000789,0.0006658712106996234
2.1,5.997785040875982,0.0032036738456989915,0.0006053682221201049,1.2515683183246598e-05,9.048568263041682e-05,1.999527450864838,2.2539025218380053e-05,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.005497013770631597,0.0010501196466150466,0.00019843483833566387,0.00018077894796350794,4.162341400999174e-05,0.00316,0.002351131736023385,0.000789,0.000665842641137991
2.2,5.997276809436515,0.0036847233117874617,0.0006966390342469661,1.4407741795180668e-05,0.00010540130954946293,1.999427192171788,2.703658286603396e-05,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.006303982531164547,0.0012049368276331168,0.00022835213447777353,0.00020810766153948044,4.848460239275295e-05,0.00316,0.0023509325092991138,0.000789,0.0006658092549932054
2.3000000000000003,5.996682109118201,0.004236406107796667,0.0008012962738984026,1.657725478164667e-05,0.00012251018224782302,1.9993103445452107,3.226955487796321e-05,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.007229519919010922,0.0013824864029911314,0.00026265731957579304,0.00023944372279100944,5.635468383399859e-05,0.00316,0.0023506993867743347,0.000789,0.0006657703447335552
2.4000000000000004,5.995988239207929,0.00486909935898449,0.0009213050094994939,1.9064984631393698e-05,0.0001421336905126351,1.999174473244189,3.834605349926876e-05,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.008290970929562567,0.0015860856177293825,0.00030199451277620017,0.00027537581962600754,6.538149763581215e-05,0.00316,0.002350427389769508,0.000789,0.000665725099590315
2.5,5.995180640870732,0.005594699305400632,0.0010589166943873228,2.191763364033127e-05,0.00016464043995306177,1.9990167882281864,4.539003691541671e-05,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.00950821927064446,0.0018195354433803703,0.00034710170587502916,0.0003165784044582748,7.573460237840842e-05,0.00316,0.002350110811221327,0.000789,0.000665672590479986
2.6,5.9942426256712205,0.006426843476447407,0.0012167108253514022,2.518871033627349e-05,0.0001904531090288818,1.9988340924632868,5.3543633682489645e-05,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.010904053018777029,0.0020871894847563754,0.00039882441810204874,0.0003638241989373388,8.760843015328564e-05,0.00316,0.002349743109263118,0.000789,0.0006656117527902745
2.7,5.993155064488125,0.007381165368311052,0.0013976425801490561,2.8939520410678894e-05,0.00022005631814931968,1.9986227227726037,6.296980930066183e-05,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.012504583298382402,0.0023940326947008376,0.00045813131066932807,0.00041799849388210437,0.00010122590634868705,0.00316,0.0023493167852793448,0.000789,0.000665541366683277
2.8000000000000003,5.9918960323349655,0.008475585331278778,0.001605097089834855,3.324029603541929e-05,0.000254005622410496,1.998378482410079,7.385541463441135e-05,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.01433972146705582,0.0027457707992556354,0.0005261319760289195,0.0004801154438734376,0.00011684258630882817,0.00316,0.0023488232446753064,0.000789,0.0006654600346425563
2.9000000000000004,5.990440401252129,0.009730644131926392,0.001842951494418136,3.817148762877021e-05,0.0002929378274631629,1.9980965639168677,8.641468528578072e-05,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.016443724869542195,0.003148932237950026,0.0006040972782792323,0.0005513367027737237,0.00013475140063305493,0.00316,0.0023482526372908346,0.000789,0.000665366155784317
3.0,5.988759376275523,0.011169883342499342,0.002115645484955658,4.382523314894623e-05,0.0003375827543119512,1.997771461371493,0.00010089323698383879,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.01885581700984478,0.0036109834752970655,0.0006934824751350596,0.0006329926162500723,0.00015528806698349756,0.00316,0.0023475936755000047,0.000789,0.0006652578966367072
3.1,5.986819963365838,0.012820281753378179,0.0024282619391342475,5.030703867919111e-05,0.0003887767356370688,1.9973968700118825,0.00011757265599533717,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.021620896164018816,0.004140460187817996,0.000795953648183364,0.0007266064567284227,0.00017883729839305166,0.00316,0.0023468334256394087,0.000789,0.000665133157713957
3.2,5.984584363680305,0.014712752519607181,0.002786618399700482,5.773768662501608e-05,0.00044747798684624627,1.9969655722685151,0.00013677573671763246,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.02479033852782643,0.004747115010115984,0.0009134176869696074,0.0008339219335790231,0.00020583987394927328,0.00316,0.0023459570705626795,0.000789,0.0006649895355654155
3.3000000000000003,5.982009280381246,0.01688271251812914,0.0031973713359504242,6.62554125677746e-05,0.0005147842038214959,1.9964693077510847,0.00015887249147789948,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.028422912753239035,0.005442084759150437,0.0010480564628014017,0.0009569345675142846,0.00023680073375788815,0.00316,0.0023449476379094484,0.000789,0.0006648242794811113
3.4000000000000004,5.9790451294468125,0.019370731103743093,0.003668134294792536,7.601837494538853e-05,0.0005919526059865923,1.995898625759183,0.0001842870131464821,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.03258581484252174,0.0062380780872992835,0.0012023655548373694,0.0010979272733123823,0.00027229819875383243,0.00316,0.0023437856907431503,0.000789,0.000664634242377808
3.5,5.9756351405030905,0.022223269997715924,0.004207611794844417,8.720745734386648e-05,0.0006804227827096615,1.9952427179354792,0.0002135053214994912,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.03735583900552459,0.007149585803005395,0.0013791981358543327,0.0012595107189568248,0.0003129944800464443,0.00316,0.0023424489750772113,0.000789,0.0006644158250725147
3.6,5.97171433031162,0.025493528934481428,0.0048257512146759165,0.00010002945257408701,0.000781842788754438,1.9944892281522517,0.00024708435732227394,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.042820703637936906,0.008193116798223508,0.00158181475530814,0.0014446691629235934,0.0003596476828270415,0.00316,0.002340912017482155,0.000789,0.0006641649129746998
3.7,5.96720834061961,0.02924240428397725,0.0055339135184714755,0.0001147206476854471,0.0008980987044655061,1.9936240384652217,0.0002856622126155133,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.04908053764391161,0.00938745858296005,0.0018139392959227814,0.0016568120352484352,0.0004131254040541328,0.00316,0.002339145669522887,0.000789,0.0006638768048089188
3.8000000000000003,5.962032113274441,0.03353958356573967,0.006345066237402641,0.00013155088511984938,0.0010313483581685825,1.992631026685214,0.0003299698567277814,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.05624955629419096,0.010753967067440376,0.002079822223812072,0.0018998323341962373,0.00047442024475754797,0.00316,0.002337116588403581,0.000789,0.0006635461318861763
3.9000000000000004,5.9560883899885315,0.03846478698742992,0.007273999834438283,0.00015082812705521405,0.0011840595418955594,1.9914917939419463,0.00038084449888488477,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.06445793342410085,0.012316884177588222,0.0023843115013951364,0.0021781722107489933,0.0005446673892719573,0.00316,0.0023347866488755043,0.000789,0.0006631667673826681
4.0,5.949266016577442,0.0441091736311635,0.008337569438274108,0.00017290356996314506,0.0013590532487025202,1.9901853594635703,0.00043924480355196166,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.07385388398805558,0.014103683044191635,0.0027329318133583916,0.002496896396272174,0.0006251644944031594,0.00316,0.002332112278498357,0.000789,0.000662731724701369
4.1000000000000005,5.941438023973685,0.050576936516266796,0.00955496463404076,0.0001981773733473084,0.0015595526587624837,1.9886878187961234,0.0005062682570915162,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.08460597718847448,0.01614544187564923,0.0031319729857599587,0.0028617743665068623,0.0007173942230307425,0.00316,0.0023290437053976845,0.000789,0.0006622330436591091
4.2,5.932459468080085,0.05798710292573958,0.010948008358812482,0.00022710503091065927,0.0017892383543340142,1.9869719636793954,0.0005831709138321138,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.09690568125914602,0.018477240503237624,0.0035885879411068607,0.003279371610666457,0.0008230496429936466,0.00316,0.002325524111487393,0.000789,0.0006616616639052387
4.3,5.922165004686993,0.06647556210556106,0.012541485889584293,0.00026020442098264175,0.002052310415785391,1.985006861597324,0.000671389828099059,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.11097014265040607,0.02113857603885981,0.00411090051140187,0.0037571504875726536,0.0009440627912612798,0.00316,0.002321488681837301,0.000789,0.0006610072849119089
4.4,5.910366169562626,0.07619734780221028,0.014363505509835917,0.00029806358009991894,0.0023535582068739016,1.9827573921745452,0.0007725685640528013,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.12704520079388382,0.024173789351176797,0.004708123627891182,0.004303581239177441,0.0010826367751619948,0.00316,0.0023168635384685494,0.000789,0.0006602582115941236
4.5,5.896848369251057,0.08732917476132025,0.01644588633126494,0.000341349130526645,0.0026984377875605963,1.980183744971678,0.0008885858851981551,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.14540858038659948,0.027632479170784235,0.005390686402177184,0.004928262082639155,0.0012412813822778744,0.00316,0.002311564560746414,0.000789,0.0006594011870755688
4.6000000000000005,5.881367496238483,0.10007230639988926,0.018824579957869625,0.0003908155183963998,0.003093159271651005,1.977240868484466,0.0010215886619638086,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.16637331343608175,0.03156991436886583,0.006170372288732241,0.005642050542243157,0.0014228532649594623,0.00316,0.0023054960585254854,0.000789,0.0006584212092053272
4.7,5.863646244469244,0.1146556954593864,0.02154011030589263,0.00044731477345275245,0.003544782300342192,1.9738778885979449,0.0011740285475536157,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.19029120063444704,0.03604737401772859,0.0070604631831398135,0.006457201725252439,0.0016305998581574084,0.00316,0.0022985493278319434,0.000789,0.0006573013369031156
4.800000000000001,5.843370056263757,0.13133946431219679,0.024638031834986484,0.0005118068352205119,0.004061321641075814,1.9700374931378275,0.0013487034745707008,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.21755629903779405,0.041132414261904116,0.008075889535543989,0.0073875140362698235,0.0018682079548948743,0.00316,0.0022906010620553927,0.000789,0.0006560224852148966
4.9,5.820182727849895,0.15041871158842202,0.028169392989133114,0.0005853702152884574,0.004651862471813879,1.9656552961477876,0.0015488042152579909,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.24860825689030341,0.04689899942696432,0.00923338214742112,0.008448478821018941,0.0021398567370343844,0.00316,0.0022815116293171587,0.000789,0.0006545632136172133
5.0,5.793681700066988,0.17222763610613245,0.03219118788444456,0.0006692127034166177,0.005326685077102435,1.96065919896168,0.0017779664655308916,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.2839352805145532,0.05342743801961378,0.010551620085141811,0.009657429501427943,0.00245027513546712,0.00316,0.002271123226426259,0.000789,0.0006528995132542394
5.1000000000000005,5.763413084544621,0.19714395058413683,0.03676677460333389,0.0007646817410166612,0.00609739820082906,1.9549687704988121,0.0020403287963488524,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.32407643563443855,0.060804032851750955,0.012051367609159605,0.01103368451318043,0.002804803172381368,0.00316,0.0022592579291414914,0.000789,0.0006510046005761044
5.2,5.728866499780422,0.22559354474091178,0.041966227739655956,0.0008732738672712332,0.0069770799953739245,1.9484946801532406,0.0023405971116080074,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.36962289721159064,0.06912037118891001,0.013755589505061899,0.01259867517476176,0.0032094567978720053,0.00316,0.0022457156679139257,0.000789,0.0006488487284910292
5.300000000000001,5.6894698686876435,0.25805528905760583,0.04786658599719562,0.0009966425210785762,0.00798042362420484,1.9411382262612566,0.0026841154818487696,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.42121757314970953,0.07847208125950156,0.015689531957823362,0.014376047831476783,0.0036709948671342263,0.00316,0.002230272188525556,0.000789,0.0006463990293449985
5.4,5.644584375743413,0.29506584415580384,0.05455193624664994,0.001136603099686687,0.009123884132415204,1.9327910229441674,0.00307694363230213,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.4795523939209711,0.08895694154372819,0.017880749750347945,0.016391724100444125,0.004196986700910994,0.00316,0.0022126770752914178,0.000789,0.0006436194106404078
5.5,5.593499796993733,0.33722432713033457,0.06211327406106928,0.0012951340968406601,0.010425823161407206,1.923334909138208,0.0035259418515132526,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.5453624199966008,0.10067219057224086,0.02035906011861028,0.01867390194446324,0.004795878654247315,0.00316,0.002192651920421543,0.000789,0.0006404705247430233
5.6000000000000005,5.535430709786599,0.3851964307637874,0.07064804992502591,0.0014743726087469518,0.011906641136172541,1.912642185055756,0.004038860947257097,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.6194153999089375,0.11371069701489173,0.02315639348064438,0.021252972680823955,0.005477054922639369,0.00316,0.0021698888382363467,0.000789,0.0006369098476235668
5.7,5.469513936901137,0.43971775515941347,0.0802592932709171,0.0016766019610663428,0.013588892882674472,1.9005762874203742,0.004624440042849605,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.7024955449731269,0.12815606153945036,0.02630650568996076,0.024161321494569746,0.006250890726030257,0.00316,0.002144049463265246,0.000789,0.0006328919037109846
5.800000000000001,5.394808064226807,0.5015956376794155,0.09105420904831828,0.001904229441820335,0.015497368742665829,1.88699303418575,0.005292506714079898,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.7953793612151857,0.14407605657828115,0.02984451728155862,0.027432982641262562,0.007128789621626282,0.00316,0.0021147647611769083,0.000789,0.0006283686803838548
5.9,5.310295857834597,0.5717088025790986,0.10314211322860196,0.002159751059920703,0.01765913062995472,1.8717425847671958,0.00605408066126141,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,0.8988015328100765,0.1615142556114717,0.03380623595223912,0.031103105635849247,0.00812320008977917,0.00316,0.002081635976271162,0.000789,0.0006232902807274762
6.0,5.21489061399161,0.6510040432246265,0.11663148450382106,0.0024456992577728096,0.020103483278372414,1.8546723644356677,0.006921478800586011,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,0.00316,0.000789,0.000392,0.000333,1.0,1.0134081423452423,0.18048051073698634,0.038227189205530816,0.03520717516481715,0.00924760230805131,0.00316,0.002044237120684711,0.000789,0.0006176058973570773
