C3_1_task1,C3bB_closed_3_task1,C3bB_open_4_task1,C3bBb_5_task1,C3b_2_task1,Factor_B_6_task1,_1_task1
6.0,0.0,0.0,0.0,0.0,2.0,0.0
6.000020785028672,3.7196858983349863e-06,3.1129559914739424e-08,1.2408749297698297e-08,5.625133955010787e-05,2.0000085364926523,0.1
6.000041267121929,1.1747283189750297e-05,1.5443199695659584e-07,1.3340652155715057e-07,0.00010829613046237087,2.0000125615472535,0.2
6.0000605353971705,2.1607217342726297e-05,3.4442053044385143e-07,4.748422678564156e-07,0.00015943449543444064,2.00001445673981,0.30000000000000004
6.0000772106857845,3.2403510705229654e-05,5.708384778894444e-07,1.0976418161438268e-06,0.0002119109851305131,2.000015075712226,0.4
6.000089687603085,4.392964108876175e-05,8.192204428197072e-07,2.028616178960367e-06,0.000267525293450619,2.0000145990358247,0.5
6.000096258413255,5.6280042643658986e-05,1.0861683205021647e-06,3.281557272913908e-06,0.0003278805260579233,2.000012907406591,0.6000000000000001
6.000095146766092,6.968138827904792e-05,1.3740945464014341e-06,4.869452989587018e-06,0.0003945112260304304,2.000009743697931,0.7000000000000001
6.000084494120753,8.442214369580607e-05,1.688223625358023e-06,6.810352673398569e-06,0.00046896453191617673,2.000004780427446,0.8
6.000062324352773,0.00010082629320629269,2.035189654275967e-06,9.129974174280562e-06,0.0005528606442106729,1.9999976445274756,0.9
6.000026498672075,0.00011924690408442061,2.422486445903026e-06,1.1862889799425582e-05,0.0006479437123765473,1.9999879227627573,1.0
5.9999746657758175,0.00014006860796404779,2.858332849398703e-06,1.5053213495590926e-05,0.0007561286554432932,1.9999751582740253,1.1
5.999904208582831,0.00016371416312732098,3.3517324720505425e-06,1.8755222612911163e-05,0.0008795471931613972,1.9999588428827892,1.2000000000000002
5.999812187325335,0.000190653046006405,3.912625009071557e-06,2.3034109208267456e-05,0.0010205952716653575,1.9999384071149713,1.3
5.999695278036141,0.00022141130639786487,4.552085172644126e-06,2.7966947950510375e-05,0.0011819835680670593,1.9999132086576985,1.4000000000000001
5.999549705138872,0.0002565824836107235,5.282551901232092e-06,3.364392355521799e-05,0.0013667925437983721,1.9998825194154428,1.5
5.999371166627574,0.0002968396538949573,6.118083576095008e-06,4.016984647209644e-05,0.001578533465813789,1.9998455110578266,1.6
5.999154750272031,0.0003429487991610253,7.074640964941679e-06,4.766597869364078e-05,0.0018212167460578573,1.999801238832181,1.7000000000000002
5.998894839151374,0.00039578374115867553,8.170402022192612e-06,5.6272197837306114e-05,0.0020994290205061305,1.9997486233499322,1.8
5.998585004461376,0.0004563429619134741,9.426115002572451e-06,6.614953711046933e-05,0.0024184206580476282,1.9996864299644177,1.9000000000000001
5.998217883506318,0.0005257686412906968,1.0865496822584488e-05,7.748314141576632e-05,0.0027842054107791135,1.9996132453442144,2.0
5.997785040875982,0.0006053682221201049,1.2515683183246598e-05,9.048568263041682e-05,0.0032036738456989915,1.999527450864838,2.1
5.997276809436515,0.0006966390342469661,1.4407741795180668e-05,0.00010540130954946293,0.0036847233117874617,1.999427192171788,2.2
5.996682109118201,0.0008012962738984026,1.657725478164667e-05,0.00012251018224782302,0.004236406107796667,1.9993103445452107,2.3000000000000003
5.995988239207929,0.0009213050094994939,1.9064984631393698e-05,0.0001421336905126351,0.00486909935898449,1.999174473244189,2.4000000000000004
5.995180640870732,0.0010589166943873228,2.191763364033127e-05,0.00016464043995306177,0.005594699305400632,1.9990167882281864,2.5
5.9942426256712205,0.0012167108253514022,2.518871033627349e-05,0.0001904531090288818,0.006426843476447407,1.9988340924632868,2.6
5.993155064488125,0.0013976425801490561,2.8939520410678894e-05,0.00022005631814931968,0.007381165368311052,1.9986227227726037,2.7
5.9918960323349655,0.001605097089834855,3.324029603541929e-05,0.000254005622410496,0.008475585331278778,1.998378482410079,2.8000000000000003
5.990440401252129,0.001842951494418136,3.817148762877021e-05,0.0002929378274631629,0.009730644131926392,1.9980965639168677,2.9000000000000004
5.988759376275523,0.002115645484955658,4.382523314894623e-05,0.0003375827543119512,0.011169883342499342,1.997771461371493,3.0
5.986819963365838,0.0024282619391342475,5.030703867919111e-05,0.0003887767356370688,0.012820281753378179,1.9973968700118825,3.1
5.984584363680305,0.002786618399700482,5.773768662501608e-05,0.00044747798684624627,0.014712752519607181,1.9969655722685151,3.2
5.982009280381246,0.0031973713359504242,6.62554125677746e-05,0.0005147842038214959,0.01688271251812914,1.9964693077510847,3.3000000000000003
5.9790451294468125,0.003668134294792536,7.601837494538853e-05,0.0005919526059865923,0.019370731103743093,1.995898625759183,3.4000000000000004
5.9756351405030905,0.004207611794844417,8.720745734386648e-05,0.0006804227827096615,0.022223269997715924,1.9952427179354792,3.5
5.97171433031162,0.0048257512146759165,0.00010002945257408701,0.000781842788754438,0.025493528934481428,1.9944892281522517,3.6
5.96720834061961,0.0055339135184714755,0.0001147206476854471,0.0008980987044655061,0.02924240428397725,1.9936240384652217,3.7
5.962032113274441,0.006345066237402641,0.00013155088511984938,0.0010313483581685825,0.03353958356573967,1.992631026685214,3.8000000000000003
5.9560883899885315,0.007273999834438283,0.00015082812705521405,0.0011840595418955594,0.03846478698742992,1.9914917939419463,3.9000000000000004
5.949266016577442,0.008337569438274108,0.00017290356996314506,0.0013590532487025202,0.0441091736311635,1.9901853594635703,4.0
5.941438023973685,0.00955496463404076,0.0001981773733473084,0.0015595526587624837,0.050576936516266796,1.9886878187961234,4.1000000000000005
5.932459468080085,0.010948008358812482,0.00022710503091065927,0.0017892383543340142,0.05798710292573958,1.9869719636793954,4.2
5.922165004686993,0.012541485889584293,0.00026020442098264175,0.002052310415785391,0.06647556210556106,1.985006861597324,4.3
5.910366169562626,0.014363505509835917,0.00029806358009991894,0.0023535582068739016,0.07619734780221028,1.9827573921745452,4.4
5.896848369251057,0.01644588633126494,0.000341349130526645,0.0026984377875605963,0.08732917476132025,1.980183744971678,4.5
5.881367496238483,0.018824579957869625,0.0003908155183963998,0.003093159271651005,0.10007230639988926,1.977240868484466,4.6000000000000005
5.863646244469244,0.02154011030589263,0.00044731477345275245,0.003544782300342192,0.1146556954593864,1.9738778885979449,4.7
5.843370056263757,0.024638031834986484,0.0005118068352205119,0.004061321641075814,0.13133946431219679,1.9700374931378275,4.800000000000001
5.820182727849895,0.028169392989133114,0.0005853702152884574,0.004651862471813879,0.15041871158842202,1.9656552961477876,4.9
5.793681700066988,0.03219118788444456,0.0006692127034166177,0.005326685077102435,0.17222763610613245,1.96065919896168,5.0
5.763413084544621,0.03676677460333389,0.0007646817410166612,0.00609739820082906,0.19714395058413683,1.9549687704988121,5.1000000000000005
5.728866499780422,0.041966227739655956,0.0008732738672712332,0.0069770799953739245,0.22559354474091178,1.9484946801532406,5.2
5.6894698686876435,0.04786658599719562,0.0009966425210785762,0.00798042362420484,0.25805528905760583,1.9411382262612566,5.300000000000001
5.644584375743413,0.05455193624664994,0.001136603099686687,0.009123884132415204,0.29506584415580384,1.9327910229441674,5.4
5.593499796993733,0.06211327406106928,0.0012951340968406601,0.010425823161407206,0.33722432713033457,1.923334909138208,5.5
5.535430709786599,0.07064804992502591,0.0014743726087469518,0.011906641136172541,0.3851964307637874,1.912642185055756,5.6000000000000005
5.469513936901137,0.0802592932709171,0.0016766019610663428,0.013588892882674472,0.43971775515941347,1.9005762874203742,5.7
5.394808064226807,0.09105420904831828,0.001904229441820335,0.015497368742665829,0.5015956376794155,1.88699303418575,5.800000000000001
5.310295857834597,0.10314211322860196,0.002159751059920703,0.01765913062995472,0.5717088025790986,1.8717425847671958,5.9
5.21489061399161,0.11663148450382106,0.0024456992577728096,0.020103483278372414,0.6510040432246265,1.8546723644356677,6.0
5.107448006385232,0.13162612279504984,0.0027645717557325646,0.02286185691609458,0.7404884073293441,1.8356309943119067,6.1000000000000005
