AF1,AF2,AF3,AF4,Ago_R_a,Ago_R_i,Ago_c,Ago_d,Ant_R,Ant_c,Ant_d,Ant_p,E2,FSH_R,FSH_bld,FSH_pit,GnRH,GnRH_R_a,GnRH_R_i,InhA,InhA_delay,InhB,LH_Pit,LH_R,LH_bld,Lut1,Lut2,Lut3,Lut4,OvF,P4,PrF,R_FSH,R_FSH_des,R_Foll,R_GnRH_a,R_GnRH_i,R_LH,R_LH_des,Sc1,Sc2,csa1_degraded,s102,s106,s107,s108,s113,s114,s115,s116,s33,s38,s62,s64,s66,s67,s69,s71,s72,s74,s76,s78,s82,s85,s87,s92,s93,s94,s95,sa1_degraded,sa28_degraded,sa31_degraded,sa35_degraded,sa3_degraded,sa52_degraded,sa53_degraded,sa61_degraded,sa75_degraded,sa78_degraded,sa86_degraded,Time
2.26,19.92,0.504,1.604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.662,4.1,48627.2,0.00326,1.447e-05,1.294e-05,1.07,86.84,52.18,261119.0,0.263,2.667,2.762e-05,0.0003772,0.00334,0.01385,7.652e-19,2.41,0.244,6.341,1.497,0.119,0.00928,0.0009409,8.41,0.699,1.098e-08,2.171e-06,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.262365358982606,19.938268656760965,0.5044073356569113,1.6054188863390705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.91102051718384,0.6631415958151513,4.104314574106203,48698.134291300135,0.0032795663277679103,1.4541484739972112e-05,1.301188669843228e-05,1.0673822216001165,86.7132180700259,52.22714194699856,261142.85232324837,0.26264106108771257,2.6729818749723373,2.7386371676864326e-05,0.0003746096225830692,0.003322514363797523,0.013795295494466297,7.680487648742134e-19,2.401305553368459,0.24400058456207283,6.337654099094889,1.4992043050899642,0.11926324684838109,0.009279843811815283,0.0009409645170276527,8.41058904813554,0.6987698907767507,1.0846792589828528e-08,2.150431179261393e-06,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01
2.264722846162541,19.95658001319927,0.5048155523266764,1.6069021984063578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.822622028024874,0.6638804400976329,4.110507391049798,48769.12660511754,0.003299252147803925,1.462845349047838e-05,1.3085315590204446e-05,1.0647750966885168,86.58657616930587,52.27454398694514,261166.76955866755,0.2628718208364306,2.675492427958283,2.715469860149532e-05,0.0003720366309652222,0.0033051156381458374,0.013740780982790912,7.709345095959402e-19,2.3926404146723947,0.24400117107687894,6.334849360103149,1.5012701997992237,0.11952613038314906,0.009279673031645588,0.0009410265368143326,8.410339170188246,0.6987890089753263,1.0715201224841339e-08,2.130056882076096e-06,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02
2.2670709628851005,19.9749309017176,0.5052246218313102,1.6085654439405235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.734684915175706,0.6646447186577941,4.117174406761713,48840.17462864561,0.003319072281509266,1.4716034755903592e-05,1.3160509202434442e-05,1.062178582722149,86.46007447527086,52.3220774719115,261190.75171999488,0.2630255749223888,2.6766476608875065,2.6924964626979878e-05,0.0003694809120489326,0.003287803425181495,0.013686455964571779,7.741082295074891e-19,2.3840045272191275,0.24400175982887737,6.332190212512134,1.5031650688300793,0.11978904683214282,0.009279501169716394,0.0009410871996473786,8.409916875128394,0.6990575499492206,1.0585206302967978e-08,2.1098752735145665e-06,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03
2.2694102063416968,19.993322420000563,0.5056345444277535,1.610321108722558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.647160741111726,0.6654459496932398,4.123968957926818,48911.27618679793,0.0033390273968170437,1.4804213350251751e-05,1.3237103375592033e-05,1.0595926374586935,86.33371316287959,52.36972028272367,261214.79882022936,0.26310388830043213,2.6772680602943573,2.6697153733380578e-05,0.0003669423534035134,0.003270577328422908,0.013632319939287799,7.773547962499216e-19,2.3753978333729675,0.2440023507253868,6.329545433889266,1.505008616417501,0.1200520975159845,0.009279327837190434,0.0009411472744109966,8.409561035453565,0.6993350762460028,1.04567884564441e-08,2.0898845354854706e-06,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04
2.2717408813555786,20.011755276629124,0.5060453217748504,1.6121162510451057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.56002879957396,0.6662633900187946,4.130806968236259,48982.42909857063,0.003359118143483068,1.4892990596070374e-05,1.331484228022882e-05,1.0570172189681228,86.20749240494065,52.41747038134816,261238.9108716796,0.26314733527952205,2.6776742521605463,2.6471250030961468e-05,0.00036442084329891877,0.0032534369529552054,0.013578372406719148,7.805550874161001e-19,2.366820274665228,0.24400294370399622,6.326886568289521,1.5068500416916906,0.1203153127493355,0.009279152823840751,0.0009412072260263528,8.40930362014835,0.6995490445721289,1.0329928552470694e-08,2.0700828669998353e-06,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05
2.274063084851869,20.03022973437546,0.5064569549394004,1.6139285337753973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47327935956784,0.6670864762604399,4.137667714754584,49053.631168297165,0.003379345166579126,1.4982368049230691e-05,1.3393546858613614e-05,1.0544522856246294,86.08141237212995,52.465328269828206,261263.0878859673,0.26317720319138593,2.677993037050035,2.6247237759152415e-05,0.00036191627070165813,0.003236381905425969,0.013524612866955154,7.836677993924959e-19,2.358271791838122,0.2440035387408554,6.3242133059285655,1.5087002178109994,0.12057870564194974,0.009278976033194284,0.000941267328350989,8.40912023497888,0.6997025618297363,1.0204607690364785e-08,2.050468484010882e-06,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06
2.2763768231828507,20.048745871239895,0.5068694450611726,1.6157493087428992e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.386907124318064,0.6679115866287302,4.144545673349619,49124.88018499387,0.0033997091062084595,1.5072347834790965e-05,1.3473092090887494e-05,1.0518977960993918,85.95547323300161,52.5132943231896,261287.32987402912,0.26320218317792765,2.6782754751719247,2.6025101285899717e-05,0.00035942852527278486,0.0032194117940456193,0.01347104082040311,7.866852677590919e-19,2.349752324884511,0.24400413583006378,6.3215298161618465,1.5105585972094264,0.12084228553271538,0.009278797432438441,0.0009413277368003291,8.408982825714485,0.6998149911075912,1.008080719941631e-08,2.031039619304767e-06,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07
2.2786820775649055,20.067303705885173,0.5072827936617418,1.6175754978873235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.30090862711433,0.6687377953057132,4.151438979677897,49196.173922641414,0.003420210598480067,1.5162932201114249e-05,1.355339070894128e-05,1.0493537093505085,85.82967515401909,52.5613686681378,261311.6368461246,0.26322546362231364,2.6785428098006467,2.5804825105768763e-05,0.00035695749735910397,0.003202526228572439,0.013417655767793813,7.896123435029051e-19,2.3412618130926233,0.24400473497334388,6.318839326601846,1.512422878092445,0.1211060607707351,0.009278617022372633,0.0009413885352083368,8.408871494380932,0.699903041996758,9.958508634540431e-09,2.0117945222285123e-06,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08
2.280978825977645,20.08590324218533,0.5076970025962462,1.6194061961332347e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.21528121687283,0.6695649084438914,4.158346987940644,49267.51014040878,0.0034408502760329925,1.5254123584515781e-05,1.3634382084351993e-05,1.0468199846149335,85.70401829957342,52.60955134895941,261336.00881184023,0.26324822170692636,2.6788039046435825,2.5586393838820408e-05,0.00035450307798851885,0.0031857248203067882,0.013364457210188778,7.924578874896786e-19,2.3328001950838804,0.24400533617532233,6.316143736745075,1.5142913548110377,0.12137003936799033,0.009278434819726511,0.0009414497646033588,8.408774138631843,0.699977639661238,9.837693773348782e-09,1.9927314585200774e-06,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09
