Time,EGF,EGFR,pEGFR,pEGFR_Akt,Akt,pAkt,S6,pAkt_S6,pS6,pro_EGFR,EGF_EGFR,pEGFR_total,pAkt_total,pEGFR_scaleFactor,pAkt_scaleFactor,pS6_scaleFactor,pS6_total,EGF_conc_step,EGF_conc_impulse,EGF_conc_ramp,EGFR_turnover,pulse_time,ramp_time,Cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11
0.1,0.0008333333333333334,68190.16461456702,1.2228735058905733e-05,2.0591444122756747e-13,0.04330901657072484,1.263493379013166e-16,3.54316740542218,1.5861855888833443e-23,2.8188832440679104e-28,68190.1837333797,0.019106621254639803,2.222386926753299e-09,7.58838434804427e-15,0.000181734813832032,60.0587507734138,49886.2313741851,1.4062346173038527e-23,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.3821182906232372,8.230732455633528e-12,6.2944750052207736e-15,1.2194421228330445e-06,9.409675063294632e-22,1.9271837667814856e-26,4.143778155679159e-18,3.188213326705688e-31,7.254489701581063,0.0003675941969801406,7.254487667604586
0.11,0.0009166666666666666,68190.16060276188,1.6269962442288978e-05,3.0130629592552e-13,0.043309016570629376,2.03259114969005e-16,3.54316740542218,2.803539892850916e-23,5.467645088515483e-28,68190.1837333797,0.02311439345958235,2.956818650261384e-09,1.220749021211917e-14,0.000181734813832032,60.0587507734138,49886.2313741851,2.7276020795761016e-23,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.4202446397674293,1.0950599304168469e-11,9.210451376369665e-15,1.6224308927675916e-06,1.5137413913518044e-21,3.4062448990160063e-26,6.666126586346481e-18,6.184015948012781e-31,7.254489701581063,0.00044470012720825074,7.254487240804166
0.12,0.0009999999999999998,68190.15620977528,2.1114425492302085e-05,4.2649631457011994e-13,0.04330901657050407,3.1442765496347775e-16,3.54316740542218,4.764124554452863e-23,1.0293295325505439e-27,68190.1837333797,0.027502543952920205,3.837226263523059e-09,1.888413502699415e-14,0.000181734813832032,60.0587507734138,49886.2313741851,5.134937122109823e-23,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.4583554818029218,1.4211011686480747e-11,1.3037309942305254e-14,2.1055178414370684e-06,2.3416522106596766e-21,5.78831605116914e-26,1.0312032257713208e-17,1.1641922879053161e-30,7.254489701581063,0.0005291241933646271,7.254486773451325
0.13,0.0010833333333333335,68190.15143576263,2.683444485468333e-05,5.871310608637559e-13,0.043309016570343285,4.696107454520277e-16,3.54316740542218,7.743879252049946e-23,1.8271984694029613e-27,68190.1837333797,0.032270844549214986,4.876752946653959e-09,2.820423937249754e-14,0.000181734813832032,60.0587507734138,49886.2313741851,9.1152045611193e-23,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.49645082538706226,1.806062317365609e-11,1.7947657120907636e-14,2.675914740242109e-06,3.4973547106249615e-21,9.408658413655645e-26,1.540144792999379e-17,2.0665980128641373e-30,7.254489701581063,0.000620862005366802,7.254486265562599
0.14,0.0011666666666666668,68190.14628087927,3.350221981723871e-05,7.893658894522885e-13,0.04330901657014084,6.797758383387068e-16,3.54316740542218,1.2059829037881467e-22,3.0558476220221512e-27,68190.1837333797,0.037419067199073314,6.088519824900953e-09,4.0826494899555484e-14,0.000181734813832032,60.0587507734138,49886.2313741851,1.5244472151645037e-22,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.5345306791720027,2.254800301157856e-11,2.4129652255133334e-14,3.3408212588431536e-06,5.062527323761526e-21,1.4652451084445226e-25,2.2294064349323893e-17,3.456224777459494e-30,7.254489701581063,0.0007199091757496913,7.254485717154511
0.15,0.00125,68190.1407452805,4.1189866315497584e-05,1.0396930603085398e-12,0.04330901656989023,9.612215660557156e-16,3.54316740542218,1.8366839825636248e-22,5.0265432155969675e-27,68190.1837333797,0.04294698394969504,7.485632875561664e-09,5.772977750466529e-14,0.000181734813832032,60.0587507734138,49886.2313741851,2.507552978656107e-22,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.5725950518063079,2.7721662593975565e-11,3.1781753344735565e-14,4.10742875506163e-06,7.158551639961723e-21,2.231534305135153e-25,3.1524414724676456e-17,5.685120907704482e-30,7.254489701581063,0.0008262613189065778,7.2544851282435845
0.16,0.0013333333333333333,68190.13482912145,4.9969337883053387e-05,1.3452980866510585e-12,0.04330901656958426,1.3274934785846697e-15,3.54316740542218,2.7082006506251278e-22,7.906343573342705e-27,68190.1837333797,0.048854367027175806,9.081168561974108e-09,7.972761624876359e-14,0.000181734813832032,60.0587507734138,49886.2313741851,3.944176848235756e-22,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.6106439519316003,3.3630000405971906e-11,4.1123610031984213e-14,4.982912392095354e-06,9.886306085656384e-21,3.290409626496518e-25,4.353674162235854e-17,8.942232708322065e-30,7.254489701581063,0.000939914052672538,7.254484498846323
0.17,0.0014166666666666668,68190.12853255724,5.991248011936695e-05,1.713813659201865e-12,0.04330901656921528,1.7951799974997784e-15,3.54316740542218,3.8804360466131257e-22,1.1972440553901552e-26,68190.1837333797,0.05514098877993539,1.0888183732168078e-08,1.0781629136867094e-13,0.000181734813832032,60.0587507734138,49886.2313741851,5.972599395856097e-22,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.6486773881848655,4.0321339962576476e-11,5.238854145994629e-14,5.974436570015201e-06,1.3369330411364949e-20,4.714652187914016e-25,5.887508223400223e-17,1.3541069715273733e-29,7.254489701581063,0.0010608629972360549,7.254483828979229
0.18,0.0014999999999999998,68190.12185574285,7.109107002619892e-05,2.15314211219414e-12,0.04330901656877535,2.3880285403934e-15,3.54316740542218,5.462654199967924e-22,1.781522680058565e-26,68190.1837333797,0.061806621637911355,1.2919722767632094e-08,1.4342204375530503e-13,0.000181734813832032,60.0587507734138,49886.2313741851,8.887345261575992e-22,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.686695369200115,4.784395720677058e-11,6.581810934239535e-14,7.089158848370541e-06,1.778447990327102e-20,6.637015599877028e-25,7.831826161645001e-17,2.0149377815998382e-29,7.254489701581063,0.0011891037743539403,7.25448311865879
0.19,0.0015833333333333333,68190.1147988332,8.357670686834874e-05,2.6719469078161083e-12,0.04330901656825581,3.1259810550500017e-15,3.54316740542218,7.532382845145125e-22,2.58270367544254e-26,68190.1837333797,0.06885103822609648,1.518879774899944e-08,1.8774256234621158e-13,0.000181734813832032,60.0587507734138,49886.2313741851,1.2884135312408482e-21,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.7246979036037591,5.624600449888883e-11,8.167714185688592e-14,8.334219062887615e-06,2.328026918907102e-20,9.151694509194424e-25,1.0252029987763086e-16,2.921089510999021e-29,7.254489701581063,0.0013246320095356926,7.254482367901487
0.2,0.0016666666666666668,68190.10736198309,9.744089645475825e-05,3.27927257892207e-12,0.043309016567647574,4.033855746690617e-15,3.54316740542218,1.0201531050748375e-21,3.6637350974605256e-26,68190.1837333797,0.07627401127697107,1.770840377278979e-08,2.422683982155159e-13,0.000181734813832032,60.0587507734138,49886.2313741851,1.8276993676563837e-21,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.7626850000181746,6.55755693173076e-11,1.002421159015214e-13,9.71674772993062e-06,3.004152808320091e-20,1.2394656196038261e-24,1.322951398396148e-16,4.1437576699298037e-29,7.254489701581063,0.001467443330358774,7.254481576723791
0.21,0.00175,68190.09954534729,0.00011275505802280833,3.984513529021492e-12,0.04330901656694123,5.142120493277224e-15,3.54316740542218,1.3625174881813059e-21,5.1198878821434606e-26,68190.1837333797,0.08407531362336268,2.0491520202519862e-08,3.0882941498369867e-13,0.000181734813832032,60.0587507734138,49886.2313741851,2.554119114984952e-21,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.8006566670619968,7.588067905407185e-11,1.2180020336054058e-13,1.1243866732999634e-05,3.829516147986303e-20,1.655431497790523e-24,1.6864201212161848e-16,5.790695592461896e-29,7.254489701581063,0.0016175333663312368,7.254480745142164
0.22,0.0018333333333333333,68190.09134908044,0.00012959046171002106,4.797695099339619e-12,0.04330901656612671,6.480827368083274e-15,3.54316740542218,1.7950409029304434e-21,7.040053776115017e-26,68190.1837333797,0.09225471826367718,2.3551099305185973e-08,3.892305035131468e-13,0.000181734813832032,60.0587507734138,49886.2313741851,3.512017515619793e-21,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.8386129133474598,8.720925746939339e-11,1.466578628746532e-13,1.2922683087446273e-05,4.826497763098693e-20,2.1809387962424303e-24,2.1254651052913265e-16,7.962441621861606e-29,7.254489701581063,0.0017748977501467113,7.254479873173059
0.23,0.0019166666666666668,68190.08277333711,0.00014801827680385946,5.729256197220785e-12,0.043309016565193544,8.08449330428887e-15,3.54316740542218,2.336163136413378e-21,9.545109976424555e-26,68190.1837333797,0.10081199831163919,2.690007501989289e-08,4.855447087986574e-13,0.000181734813832032,60.0587507734138,49886.2313741851,4.761695647759578e-21,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.8765537474824451,9.960915829593786e-11,1.7513419513912383e-13,1.4760293751914784e-05,6.020803615461343e-20,2.838391487479526e-24,2.651406593061186e-16,1.07957102855357e-28,7.254489701581063,0.0019395321167174574,7.254478960832921
0.24,0.0019999999999999996,68190.07381827178,0.00016810956260082658,6.790090170405705e-12,0.043309016564130796,9.991300905303019e-15,3.54316740542218,3.007659149444436e-21,1.2787737278061088e-25,68190.1837333797,0.10974692700585169,3.055136129664132e-08,6.000652316100289e-13,0.000181734813832032,60.0587507734138,49886.2313741851,6.3793202060564744e-21,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.9144791780700907,1.1312815887409072e-10,2.0756219236502976e-13,1.6763784716816865e-05,7.440869619113628e-20,3.654245713392001e-24,3.2767670275049887e-16,1.446318661623265e-28,7.254489701581063,0.002111432103358281,7.254478008138182
0.25,0.0020833333333333333,68190.06448403886,0.00018993526235597626,7.991571476171064e-12,0.043309016562927065,1.2242737964531362e-14,3.54316740542218,3.833441565197342e-21,1.6933945155000357e-25,68190.1837333797,0.11905927771632907,3.451785099674826e-08,7.35283778427712e-13,0.000181734813832032,60.0587507734138,49886.2313741851,8.447707060801086e-21,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.9523892137085274,1.2781395594104777e-10,2.442895535121876e-13,1.894023040098054e-05,9.11759317815157e-20,4.657554832883467e-24,4.015152828323634e-16,1.9152630649208502e-28,7.254489701581063,0.0022905933499122264,7.254477015105272
0.26,0.002166666666666667,68190.05477079265,0.00021356619755757495,9.34558142903151e-12,0.043309016561570414,1.4883023059741197e-14,3.54316740542218,4.840965340914233e-21,2.219826509383316e-25,68190.1837333797,0.12874882395036183,3.881241485235835e-08,8.938560634422979e-13,0.000181734813832032,60.0587507734138,49886.2313741851,1.1073877885764577e-20,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,0.9902838629906359,1.437141616435491e-10,2.856794713552068e-13,2.129669308072284e-05,1.1083905406854243e-19,5.881676069903975e-24,4.881066008718843e-16,2.5106681786427176e-28,7.254489701581063,0.002477011498863406,7.2544759817506055
0.27,0.0022500000000000003,68190.04467868737,0.00023907307386363439,1.0864481060525673e-11,0.04330901656004844,1.7959876908791798e-14,3.54316740542218,6.06114859131077e-21,2.883251894609063e-25,68190.1837333797,0.1388153393464574,4.344790254531367e-08,1.0786481352113286e-12,0.000181734813832032,60.0587507734138,49886.2313741851,1.438345711245253e-20,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.0281631345042954,1.6087630767450588e-10,3.3210980285057296e-13,2.3840223481837303e-05,1.3375345585149933e-19,7.36417431547076e-24,5.890157150761175e-16,3.2610155578407425e-28,7.254489701581063,0.0026706821952204285,7.254474908090589
0.28,0.0023333333333333335,68190.03420787716,0.00026652649716368685,1.2561038383807999e-11,0.04330901655834832,2.1526314908834666e-14,3.54316740542218,7.528553212428433e-21,3.710646694018972e-25,68190.1837333797,0.1492585976577308,4.84371456261242e-08,1.2928440343352242e-12,0.000181734813832032,60.0587507734138,49886.2313741851,1.8511017952568548e-20,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.0660270368330609,1.7934785646139758e-10,3.8397084573159644e-13,2.6577862381264554e-05,1.6031396124963646e-19,9.147041582036298e-24,7.059813290131234e-16,4.196815623869337e-28,7.254489701581063,0.0028716010861968484,7.254473794141621
0.29,0.0024166666666666664,68190.02335851607,0.00029599695784279,1.4448499039913038e-11,0.04330901655645674,2.563914521511394e-14,3.54316740542218,9.281669427706501e-21,4.733308114616317e-25,68190.1837333797,0.16007837276830975,5.3792954654202544e-08,1.5398555899633638e-12,0.000181734813832032,60.0587507734138,49886.2313741851,2.3612690377105746e-20,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.1038755785554923,1.9917619020797217e-10,4.416674980516777e-13,2.951663903790831e-05,1.9094364037212218e-19,1.1277042721274846e-23,8.408665343039197e-16,5.353466143793346e-28,7.254489701581063,0.0030797638215267877,7.25447263992009
0.3,0.0025,68190.0121307581,0.00032755483631095655,1.654056105452618e-11,0.04330901655435996,3.035967005909338e-14,3.54316740542218,1.1363130833895176e-20,5.98639747350868e-25,68190.1837333797,0.17127443868766054,5.9528120202749195e-08,1.823364540097605e-12,0.000181734813832032,60.0587507734138,49886.2313741851,2.986388094612912e-20,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.141708768245389,2.2040861474701335e-10,5.056184865391781e-13,3.26635717440268e-05,2.2609903227829005e-19,1.3805976700565962e-23,9.956818111920382e-16,6.770735270487787e-28,7.254489701581063,0.00329516605335577,7.254471445442379
0.31,0.0025833333333333333,68190.00052475708,0.0003612703552450414,1.8851589732879413e-11,0.04330901655204354,3.5748911381500826e-14,3.54316740542218,1.3822139753216578e-20,7.522550233844535e-25,68190.1837333797,0.1828465696004855,6.565540417947982e-08,2.1470357892228606e-12,0.000181734813832032,60.0587507734138,49886.2313741851,3.752716814894987e-20,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.179526614469751,2.4309232627983685e-10,5.76262935590551e-13,3.602566306282238e-05,2.6623458860478334e-19,1.679362335736308e-23,1.1724284474499772e-15,8.508154765482845e-28,7.254489701581063,0.0035178034372007005,7.254470210724854
0.32,0.0026666666666666666,68189.98854066683,0.00039721367396598815,2.1396192064629028e-11,0.04330901654949281,4.1877430289243584e-14,3.54316740542218,1.6710473974005996e-20,9.386272099592074e-25,68190.1837333797,0.19479453976833028,7.21875569781793e-08,2.515107152382882e-12,0.000181734813832032,60.0587507734138,49886.2313741851,4.6824574170130836e-20,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.2173291257927925,2.6727447710886117e-10,6.54047357508406e-13,3.960990923968396e-05,3.1187580247972817e-19,2.0302891668937805e-23,1.3734205792520903e-15,1.0616061470080627e-27,7.254489701581063,0.0037476716300568827,7.25446893578388
0.33,0.0027500000000000003,68189.97617864105,0.0004354548305174739,2.4189477416330524e-11,0.04330901654669258,4.881950917210715e-14,3.54316740542218,2.008537105907915e-20,1.1630353003952053e-24,68190.1837333797,0.20711812359008447,7.913730695242234e-08,2.932039940550267e-12,0.000181734813832032,60.0587507734138,49886.2313741851,5.801944809186009e-20,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.255116310773476,2.930021352987054e-10,7.39433621453358e-13,4.3423294426304186e-05,3.635758807203636e-19,2.4403324129359986e-23,1.6010943867102603e-15,1.315416185452985e-27,7.254489701581063,0.003984766291561994,7.254467620635807
0.34,0.0028333333333333335,68189.96343883338,0.00047606374926990007,2.7247022953757906e-11,0.0433090165436272,5.6654061669262004e-14,3.54316740542218,2.4009453631525038e-20,1.4314203210246155e-24,68190.1837333797,0.21981709559411983,8.651736179747709e-08,3.402573612073614e-12,0.000181734813832032,60.0587507734138,49886.2313741851,7.140816532834428e-20,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.292888177965829,3.203222899737524e-10,8.328978964596532e-13,4.747279143894487e-05,4.2192252067041155e-19,2.917100597323029e-23,1.8580379373174506e-15,1.6189650114852606e-27,7.254489701581063,0.00422908308384483,7.254466265296981
0.35000000000000003,0.0029166666666666672,68189.95032139737,0.000519110235443581,3.0584898051965744e-11,0.04330901654028052,6.546417534343434e-14,3.54316740542218,2.8552112197138546e-20,1.750855984863016e-24,68190.1837333797,0.2328912304440598,9.434040755498224e-08,3.931698306342574e-12,0.000181734813832032,60.0587507734138,49886.2313741851,8.734360676375314e-20,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.3306447359187135,3.4928184750509685e-10,9.349313976117096e-13,5.176536121229263e-05,4.875345043354138e-19,3.469024527727939e-23,2.146976187398341e-15,1.9802531359997682e-27,7.254489701581063,0.00448061767163631,7.254464869783737
0.36,0.0029999999999999996,68189.9368264864,0.0005646639520152629,3.4219768157872966e-11,0.043309016536635776,7.533480714173013e-14,3.54316740542218,3.37930586087455e-20,2.1309434558569366e-24,68190.1837333797,0.2463403029629045,1.0261910441607646e-07,4.5245164362572485e-12,0.000181734813832032,60.0587507734138,49886.2313741851,1.0630473828418474e-19,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.3683859931748372,3.799276154276482e-10,1.0460435609571239e-12,5.630795049659081e-05,5.61044535677192e-19,4.1057890348453606e-23,2.4706954019816093e-15,2.4101396674433123e-27,7.254489701581063,0.004739365722733616,7.254463434112395
0.37,0.0030833333333333333,68189.92295425391,0.000612794496611377,3.8168547622623736e-11,0.04330901653267597,8.636100942886275e-14,3.54316740542218,3.981189984608635e-20,2.5794323687131572e-24,68190.1837333797,0.2601640880530079,1.1136610069551626e-07,5.186736732881478e-12,0.000181734813832032,60.0587507734138,49886.2313741851,1.286781599596869e-19,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.406111958274021,4.123063559974725e-10,1.1667514311474113e-12,6.110749952538854e-05,6.431605027470858e-19,4.8370662074997994e-23,2.8323129374308685e-15,2.917389597661955e-27,7.254489701581063,0.005005322906460624,7.2544619582992755
0.38,0.0031666666666666666,68189.90870485315,0.0006635713373865546,4.244868863740946e-11,0.04330901652838355,9.864130439134563e-14,3.54316740542218,4.6697427826261886e-20,3.1059847593842217e-24,68190.1837333797,0.27436236076293774,1.2059402117862254e-07,5.924276320993455e-12,0.000181734813832032,60.0587507734138,49886.2313741851,1.5494587435133392e-19,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.4438226397504665,4.464647415331047e-10,1.2975884937437873e-12,6.61709356213848e-05,7.346161345673564e-19,5.673644086035167e-23,3.2350599470794493e-15,3.512930882558742e-27,7.254489701581063,0.005278484894954235,7.254460442360685
0.39,0.0032500000000000003,68189.89407843733,0.0007170638308225954,4.707810063428433e-11,0.0433090165237405,1.1227968627845819e-13,3.54316740542218,5.45454554744511e-20,3.721208490648763e-24,68190.1837333797,0.28893489626900626,1.3031547035595792e-07,6.743380971046926e-12,0.000181734813832032,60.0587507734138,49886.2313741851,1.856370677560863e-19,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.481518046133515,4.824493668140275e-10,1.439102211429057e-12,7.150517497133072e-05,8.361859125167151e-19,6.62716374923486e-23,3.68234704712557e-15,4.2087612270935635e-27,7.254489701581063,0.005558847362809038,7.2544588863129205
0.4,0.0033333333333333335,68189.87907515955,0.0007733412118132446,5.2075194866316085e-11,0.043309016518728295,1.2738461544901664e-13,3.54316740542218,6.346351782052862e-20,4.438403542370631e-24,68190.1837333797,0.30388146988564085,1.4054303062139387e-07,7.650564683159248e-12,0.000181734813832032,60.0587507734138,49886.2313741851,2.2141522604670406e-19,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.5191981859472203,5.203067421755159e-10,1.5918553867514967e-12,7.711712163728966e-05,9.486775786464151e-19,7.710690488158587e-23,4.177731325189039e-15,5.019923174492031e-27,7.254489701581063,0.005846405987276832,7.2544572901722715
0.41000000000000003,0.003416666666666667,68189.86369517283,0.0008324726040539879,5.745883706752698e-11,0.04330901651332797,1.4407032936560807e-13,3.54316740542218,7.356676251025915e-20,5.27191400395277e-24,68190.1837333797,0.31920185705465987,1.5128926416028945e-07,8.652688423540549e-12,0.000181734813832032,60.0587507734138,49886.2313741851,2.6299592178599446e-19,0.0,0.0,30.0,0.000106386129269658,60.0,3600.0,1.0,1.5568630677107878,5.60083300747507e-10,1.7564247150149918e-12,8.301366859270125e-05,1.0729418991107191e-18,8.938214511471467e-23,4.724959335940355e-15,5.962640176750661e-27,7.254489701581063,0.006141156448060306,7.254455653955016
