Time,VIIa_TF,X,VIIa_TF_X,VIIa_TF_Xa,Xa,TFPI,Xa_TFPI,Xa_TFPI_VIIa_TF,compartment,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
0.0,0.9999997,169.9999,0.0,0.0,0.0,2.399999,0.0,0.0,1.0,849.99924500015,0.0,0.0,0.0,0.0
0.01,0.4760791733872036,168.2654629154357,0.33682882884308674,0.18709128066247924,1.2098364165908624,2.399318441532179,0.0006801413605919689,4.1710722871340065e-07,1.0,141.18021426280222,141.46810811409642,141.18039650438746,0.156736669753226,0.00014244497108721683
0.02,0.4760806658754661,166.85953323026672,0.3340110400433511,0.18990387931341815,2.613294771996428,2.396841921619984,0.003152963612253057,4.1147677627726174e-06,1.0,140.00448760629388,140.28463681820745,140.00529149542731,0.3381742817336093,0.0006601970323687792
0.03,0.47608137998321215,165.46534436677186,0.3312208130646106,0.19268263408768288,4.00321664819038,2.392563462114625,0.007420665020883489,1.4872864492233637e-05,1.0,138.83482136790067,139.11274148713645,138.83634371630458,0.5170608804026033,0.0015534681860990725
0.04,0.4760794468456189,164.08280705116883,0.32845216851116343,0.19543167127494224,5.379720561223431,2.386510452178399,0.013452134453328548,3.64133682732663e-05,1.0,137.6740903353885,137.94991077468865,137.67651493684923,0.6930239621655065,0.0028154819986447254
0.05,0.476073073186464,162.71183482225408,0.32570377198050127,0.19815046836000405,6.74292585553852,2.37871391813317,0.021212695393802366,7.238647302853997e-05,1.0,136.52171181320804,136.79558423181052,136.52523346562967,0.8657082914936363,0.004438691450926287
0.06,0.47606051693396456,161.35234668291093,0.32297432619696786,0.20083849333060172,8.092949841409606,2.369208343848184,0.030664292613352868,0.00012636353846371337,1.0,135.37717668020898,135.64921700272652,135.3819704394528,1.0347764658408065,0.0064148059633493265
0.07,0.4760400635609712,160.00426679652173,0.32026262355023627,0.2034951839692904,9.429907902502952,2.3580315065442625,0.041765664536238235,0.00020182891950001306,1.0,134.23998654553205,134.51030189109923,134.24622186994554,1.19990976335656,0.008734816315531701
0.08,0.476010030608463,158.66752413674766,0.3175675456306163,0.20611995003170852,10.75391363115772,2.345224263567729,0.054472562703061514,0.00030217372921018283,1.0,133.10965496893692,133.37836916485884,133.1175077407748,1.3608088642554914,0.011389030479298649
0.09,0.47596879279978516,157.34205224229743,0.3148880180619228,0.20871220023795928,12.06507891042123,2.3308303710186045,0.06873794008106511,0.00043068890033091034,1.0,131.9857594043546,132.25296758600757,131.99538896309195,1.5171944682682548,0.014367104850946714
0.1,0.47591476309348735,156.02778887243255,0.3122230558860126,0.21127132232252877,13.363514026468525,2.3148962771097,0.08451216419233112,0.0005905586979693362,1.0,130.8678878538923,131.1336834721253,130.87945012833083,1.6688077956408167,0.01765808122998294
0.11,0.4758464032097999,154.72467571989986,0.30957174766700113,0.21379669400393359,14.649327756146585,2.2974709177174772,0.10174322716325983,0.0007848551192635307,1.0,129.75565644199415,130.02013402014046,129.76930477200966,1.8154109775850777,0.02125042498863032
0.12,0.47576222354667236,153.4326580843555,0.3069332585669147,0.21628768611192567,15.922627459695512,2.2786054887299314,0.12037697949558326,0.001016531774485393,1.0,128.64870377792204,128.91196859810418,128.66459508153255,1.9567873219419507,0.025132069451490352
0.13,0.4756608607896921,152.1516846918498,0.30430669385258263,0.21874372622767377,17.183519137909382,2.2583532498395034,0.14035733103044706,0.0012884191300496543,1.0,127.54685228914684,127.8088114180847,127.56503167263817,2.0927414929733468,0.02929045945169466
0.14,0.4755407897514992,150.88170704487808,0.30169162815129413,0.22116406206172878,18.43210757847653,2.2367693135677293,0.1616264663967948,0.0016032200354759274,1.0,126.44947695938185,126.71048382354354,126.47023281426456,2.2230995919315006,0.033712577566692006
0.15,0.4754008339239307,149.62267979592013,0.2990871863178111,0.22354817454831255,19.66849626542172,2.213910422208094,0.1841250725819627,0.0019635052099435755,1.0,125.35660027985384,125.61661825348067,125.37999676914465,2.347709097591979,0.03838502239892223
0.16,0.47523972773206535,148.37455987968454,0.2964927725311399,0.22589549043073967,20.89278759159507,2.189834734241592,0.2077925564523557,0.0023717093060529773,1.0,124.26799234895378,124.52696446307877,124.29411419870196,2.46643875488411,0.04329402948519413
0.17,0.4750562988576309,147.1373063256808,0.2939079953674928,0.22820527808942254,22.10508301723361,2.1646016163714457,0.23256725594310318,0.002830127685451757,1.0,123.18336440182762,123.44135805434698,123.21226950831701,2.579178370054097,0.04842552910403481
0.18,0.47484934597810635,145.91088020517577,0.29133240899458024,0.23047703121386884,23.30548278876255,2.138271434146887,0.2583866520396714,0.0033409138134425733,1.0,122.10247525676093,122.3596117777237,122.13434773493944,2.685838464694702,0.05376518208973742
0.19,0.47461789327480597,144.69524435265774,0.28876555636207807,0.23271017357434548,24.494086262631754,2.1109053452260333,0.28518757798519895,0.0039060767887684313,1.0,121.02528180890835,121.28153367207278,121.06017555393777,2.7863499198240103,0.0592984550105923
0.2,0.47436092985300465,143.49036291349793,0.2862071714980052,0.23490411924299096,25.670991893707427,2.082565097946512,0.31290642264749124,0.004527479405997305,1.0,119.9515878294959,120.20701202916217,119.98959389236303,2.880663505912208,0.06501064226498231
0.21,0.4740775405262196,142.2962012507784,0.2836569744437705,0.23705834827188269,26.836297263352044,2.0533128368462745,0.3414793263956009,0.005206836758125251,1.0,118.88129525426169,119.13592926638363,118.92249915214738,2.9687493513423058,0.07088692762116146
0.22,0.47376689273481576,141.11272570108716,0.281114728689408,0.23917236305266276,27.990099112079708,2.0232109049091047,0.37084237956778415,0.005945715523111606,1.0,117.814346812878,118.06818604955137,117.85880813220267,3.050596335073145,0.0769124331948489
0.23,0.4734282076096726,139.93990328198052,0.2785802926818822,0.24124566631457778,29.13249341295024,1.992321653927388,0.4009318126787468,0.006745533393865569,1.0,116.75066255424557,117.00372292639054,116.79844236375678,3.126211426560384,0.08307226375409114
0.24,0.4730607838810961,138.77770155311543,0.27605355523678404,0.24327780163850285,30.263575378510204,1.9607072885011196,0.43168415225526535,0.0076075592436150325,1.0,115.69020387734432,115.9424931994493,115.74135380363381,3.1956190092752856,0.08935155221008721
0.25,0.4726639875744746,137.62608840559759,0.2735344596730453,0.2452683391103018,31.383439506421546,1.928429710802665,0.4630363755551587,0.008532913642176477,1.0,114.63294475208974,114.88447306267902,114.68751281039484,3.2588601597424143,0.095735500350867
0.26,0.47223725999666916,136.48503183941824,0.27102298616852344,0.2472168840961176,32.49217961543897,1.8955503251220522,0.4949261051392602,0.009522569738687859,1.0,113.57888798226205,113.82965419077985,113.63691138943793,3.3159918061315654,0.10220943142563316
0.27,0.47178011089966504,135.35449976155533,0.2685191615234602,0.24912307278276302,33.589888875819874,1.8621298716816086,0.5272917735242818,0.010577354794109836,1.0,112.52805016831195,112.7780478398533,112.58955854801891,3.3670858794845318,0.10875883399508612
0.28,0.47129211904091584,134.23445983996547,0.26602305638405244,0.2509865728233443,34.67665983593273,1.8282283051057677,0.5600727431425468,0.011697951751685596,1.0,111.4804617157298,111.72968368130202,111.54547859728635,3.412228501220283,0.11536939795478092
0.29,0.4707729345389531,133.12487943224178,0.263534774883297,0.2528070893982604,35.75258443342663,1.7939047299501893,0.5932093688703235,0.012884901179487608,1.0,110.4361740921652,110.68460545098475,110.5047133812808,3.4515192500682406,0.12202703928895012
0.3,0.4702222758410608,132.02572521302343,0.2610544549539728,0.25458436463906264,36.81775405655381,1.7592170891704921,0.6266433062636065,0.014138604565901868,1.0,109.39525458161296,109.64287108066857,109.46732025293232,3.4850699284176736,0.12871797440786006
0.31,0.4696399182121327,130.93696321286833,0.25858228928693994,0.2563181650016463,37.8722595381085,1.724222205265611,0.6603174672351102,0.015459327499279198,1.0,108.35776072023879,108.60456150051478,108.43336269133793,3.5130039570515046,0.1354287185598371
0.32,0.46902571274827287,129.8585584967003,0.25611847818072075,0.2580083068178743,38.916191206625484,1.6889754883245724,0.6941763094222978,0.01684720225313034,1.0,107.32378657773577,107.56976083590271,107.40292465908529,3.5354550983464605,0.14214616150318726
0.33,0.46837960160374636,128.79047533727277,0.2536631921886364,0.2596546745429913,39.949638856391644,1.6535310603962445,0.728165707939132,0.018302231664624163,1.0,106.29349965889466,106.5385407192273,106.37611973925196,3.5525669956766572,0.14885755695199268
0.34,0.4677015270972403,127.73267684874017,0.25121675691894946,0.26125712270592644,40.97269181571344,1.617941544078699,0.7622331626434198,0.019824293277882012,1.0,105.26693728427935,105.51103790595877,105.35303182609448,3.5644920308614396,0.15555054687955386
0.35,0.4669914963004657,126.68512501999277,0.2487795109828038,0.26281555016630853,41.98543893406382,1.582258015205865,0.7963278422437158,0.02141314255042015,1.0,104.244157003731,104.48739461277759,104.33375887480611,3.571390496024505,0.16221319805352247
0.36,0.46624963533941355,125.64778071248537,0.24635168114294728,0.2643299646445654,42.98796857095655,1.546529929229611,0.8304006518973178,0.023068418873071986,1.0,103.2253652119451,103.46770608003786,103.318449425362,3.5734297065174276,0.16883404485278095
0.37,0.4654761035831152,124.62060341559389,0.24393357908647428,0.2658003687192721,43.98036867361728,1.5108050370170847,0.8644043143717794,0.024789648611136673,1.0,102.21070862375132,102.4521032163192,102.30723069211817,3.570783089898911,0.17540208614831743
0.38,0.46467112773274055,123.6035511940427,0.24152552572366362,0.2672267958170802,44.96272678961734,1.475129305200943,0.8982934440725439,0.026576250726513845,1.0,101.20035281831576,101.44072080393872,101.30022796279877,3.5636292712903845,0.1819068196365813
0.39,0.46383492536855964,122.59658068589161,0.2391278669208729,0.2686093658655883,45.93512998714295,1.4395469058211812,0.9320245523338424,0.028427541844977373,1.0,100.19442173533349,100.43370410676661,100.29762376959533,3.5521513179935345,0.18833821925454203
0.4,0.46296778654003656,121.59964697452472,0.23674097275109748,0.26994820010062825,46.89766497852061,1.4041001258972206,0.9655561334945445,0.030342740608235996,1.0,99.19304800088275,99.43120855546094,99.29957333247437,3.536535811563938,0.19468678891767158
0.41,0.46207013848724793,120.61270362708782,0.23436524348078844,0.2712433445925492,47.85041818347423,1.3688293986355677,0.9988486279250205,0.03232097343941269,1.0,98.19640586124223,98.43340226193115,98.30612855270954,3.5169722213549544,0.20094359023956798
0.42,0.461142357753388,119.63570263611676,0.2320010682683424,0.272494994269396,48.79347554575466,1.3337732444093149,1.0318644758818143,0.03436127970887186,1.0,97.20462735888688,97.44044867270381,97.317453806677,3.493652048454423,0.20710017914686016
0.43,0.46018485881797927,118.66859441844807,0.229648822098188,0.2737034020629375,49.72692262103863,1.2989682636479818,1.0645681193311256,0.036462617020893553,1.0,96.21785882730308,96.45250528123896,96.33373525938565,3.4667681316282146,0.21314864434308795
0.44,0.45919810197959093,117.711327892953,0.2273088046647237,0.2748689262043755,50.65084451161192,1.2644491354341656,1.0969259974145271,0.038623867151308194,1.0,95.23631215786924,95.46969795918395,95.35521486039123,3.436513973844484,0.2190816126189347
0.45,0.45818259519200705,116.76385030827576,0.224981392011718,0.27599187200827396,51.56532602185594,1.2302485941518575,1.128906565060144,0.040843840787999304,1.0,94.26014794526125,94.49218464492155,94.38206695329151,3.4030830403488017,0.22489225597975454
0.46,0.4571389554380851,115.82610720009448,0.2226671397148547,0.2770723217200123,52.4704517801924,1.1963974417218957,1.1604802751510588,0.04312128312704616,1.0,93.2894307091162,93.52019868023896,93.41425013360164,3.3666681653909496,0.23057432126079988
