h1,h2,h3,x,y,z,Time
70.0,70.0,70.0,90.0,180.0,13000.0,0.0
70.01666708143892,70.00000694263125,70.00000000192786,90.01766381371066,180.01064099791836,13000.814102134276,0.01
70.03333499667832,70.00002776327545,70.00000001541856,90.03533611421076,180.02129126656624,13001.6279660603,0.02
70.0500037520843,70.00006245106945,70.0000000520184,90.05301687971404,180.0319508091796,13002.441591686045,0.03
70.06667335399925,70.00011099516453,70.00000012325476,90.0707060884738,180.04261962897797,13003.254978919002,0.04
70.08334380873785,70.000173384729,70.00000024063299,90.08840371878928,180.05329772916184,13004.068127666078,0.05
70.10001512257716,70.00024960895409,70.00000041562807,90.10610974902163,180.0639851129056,13004.881037833404,0.06
70.11668730179571,70.00033965703024,70.00000065971645,90.12382415752995,180.0746817833847,13005.69370932714,0.07
70.13336035265107,70.00044351816065,70.00000098435787,90.14154692270839,180.08538774376015,13006.50614205302,0.08
70.15003428137624,70.00056118156361,70.0000014009924,90.15927802299197,180.09610299717593,13007.31833591626,0.09
70.16670909417958,70.0006926364724,70.00000192104058,90.17701743685663,180.10682754675906,13008.130290821571,0.1
70.18338479724487,70.00083787213543,70.0000025559033,90.19476514281924,180.11756139561962,13008.942006673155,0.11
70.20006139673133,70.00099687781614,70.0000033169618,90.21252111943758,180.12830454685067,13009.753483374703,0.12
70.21673889877356,70.00116964279297,70.00000421557777,90.23028534531035,180.13905700352822,13010.564720829405,0.13
70.23341730948152,70.0013561563595,70.0000052630933,90.24805779907715,180.14981876871144,13011.375718939928,0.14
70.2500966349433,70.00155640782272,70.00000647083246,90.26583845941275,180.16058984544404,13012.186477608495,0.15
70.26677688123365,70.0017703864977,70.00000785010681,90.28362730500764,180.17137023676014,13012.99699673703,0.16
70.28345805439531,70.00199808171925,70.00000941220362,90.30142431460989,180.18215994567203,13013.807276226811,0.17
70.30014016044542,70.00223948283772,70.00001116838996,90.3192294670106,180.1929589751744,13014.617315978581,0.18
70.31682320537698,70.00249457921825,70.00001312991355,90.33704274104065,180.20376732824528,13015.42711589259,0.19
70.3335071951589,70.0027633602408,70.00001530800286,90.3548641155709,180.21458500784595,13016.23667586858,0.2
70.35019213573594,70.00304581530004,70.00001771386697,90.37269356951215,180.2254120169211,13017.0459958058,0.21
70.36687803302871,70.00334193380544,70.00002035869568,90.39053108181501,180.23624835839865,13017.855075602998,0.22
70.38356489293369,70.00365170518126,70.0000232536594,90.40837663147003,180.2470940351898,13018.663915158415,0.23
70.40025272132323,70.00397511886648,70.00002640990934,90.42623019750769,180.2579490501892,13019.472514369805,0.24
70.41694152405454,70.00431216430944,70.00002983858367,90.444091758981,180.26881340628069,13020.28087313459,0.25
70.4336313070003,70.00466283094893,70.00003355082968,90.46196129490669,180.27968710635784,13021.088991350494,0.26
70.45032207598281,70.00502710825468,70.0000375577565,90.47983878439194,180.29057015328002,13021.896868914215,0.27
70.46701383679702,70.00540498571303,70.00004187045167,90.49772420658992,180.30146254988782,13022.70450572188,0.28
70.4837065952154,70.00579645282421,70.00004649998455,90.51561754069061,180.31236429900625,13023.51190166916,0.29
70.50040035698781,70.00620149910219,70.00005145740633,90.53351876592089,180.32327540344457,13024.319056651244,0.3
70.5170951278416,70.00662011407478,70.00005675374999,90.55142786154445,180.33419586599646,13025.125970562864,0.31
70.53379091348155,70.00705228728356,70.00006240003032,90.56934480686182,180.34512568944004,13025.932643298274,0.32
70.55048771958992,70.00749800828393,70.00006840724394,90.58726958121039,180.35606487653772,13026.739074751273,0.33
70.56718555182641,70.00795726664509,70.0000747863693,90.60520216396442,180.3670134300363,13027.545264815179,0.34
70.58388441583091,70.00843005194838,70.00008154836809,90.62314253452809,180.37797135266865,13028.351213382897,0.35
70.6005843172328,70.00891635378149,70.00008870419039,90.64109067231233,180.38893864715934,13029.156920347106,0.36
70.61728526163097,70.00941616175085,70.00009626476377,90.65904655678492,180.3999153162124,13029.962385599847,0.37
70.63398725460075,70.0099294654773,70.00010424099703,90.67701016745283,180.41090136251574,13030.767609032686,0.38
70.65069030169542,70.01045625459516,70.00011264378111,90.69498148385877,180.42189678874186,13031.572590536724,0.39
70.6673944084462,70.01099651875225,70.00012148398899,90.71296048558096,180.43290159754795,13032.37733000261,0.4
70.68409958036227,70.01155024760993,70.00013077247574,90.73094715223337,180.44391579157585,13033.181827320526,0.41
70.7008058229307,70.01211743084303,70.0001405200785,90.74894146346551,180.45493937345205,13033.986082380201,0.42
70.71751314161654,70.01269805813989,70.00015073761648,90.76694339896261,180.4659723457878,13034.790095070903,0.43
70.73422154186274,70.01329211920239,70.00016143589097,90.78495293844543,180.47701471117884,13035.593865281442,0.44
70.75093102906341,70.01389960376247,70.00017262567063,90.80297006173775,180.48806647218936,13036.397392899647,0.45
70.76764160870358,70.01452050149561,70.00018431776813,90.8209947484155,180.49912763143718,13037.200677815084,0.46
70.78435328611974,70.01515480216916,70.00019652290894,90.8390269784074,180.51019819144753,13038.0037199144,0.47
70.80106606667384,70.0158024955345,70.00020925182656,90.85706673155875,180.52127815475933,13038.806519084714,0.48
70.81777995570587,70.01646357135648,70.00022251523671,90.87511398775008,180.53236752389623,13039.60907521268,0.49
70.83449495853395,70.0171380194133,70.00023632383721,90.89316872689722,180.54346630136664,13040.411388184504,0.5
70.85121108045433,70.01782582949659,70.00025068830817,90.91123092895103,180.55457448966382,13041.213457885928,0.51
70.86792832674148,70.01852699141125,70.00026561931182,90.92930057389738,180.56569209126582,13042.01528420225,0.52
70.88464670264808,70.0192414949756,70.00028112749267,90.947377641757,180.5768191086355,13042.816867018311,0.53
70.90136621340517,70.01996933002113,70.0002972234775,90.96546211258531,180.5879555442207,13043.618206218496,0.54
70.91808686426722,70.02071048636283,70.00031391790266,90.98355396635695,180.5991014004811,13044.419301687727,0.55
70.93480866063564,70.02146495371771,70.00033122148844,91.00165318265027,180.61025667996194,13045.220153314134,0.56
70.95153160771304,70.02223272193292,70.00034914483061,91.0197597415311,180.6214213850876,13046.020760981546,0.57
70.96825571065466,70.02301378088583,70.00036769849164,91.03787362316561,180.63259551825203,13046.821124572783,0.58
70.98498097459442,70.02380812046691,70.00038689301658,91.05599480775363,180.64377908183434,13047.621243970221,0.59
71.00170740464505,70.02461573057953,70.00040673893297,91.07412327552863,180.6549720781987,13048.421119055798,0.6
71.01843500589803,70.02543660114007,70.0004272467509,91.09225900675752,180.66617450969457,13049.220749711003,0.61
71.03516378342368,70.02627072207784,70.00044842696309,91.11040198174051,180.6773863786566,13050.020135816887,0.62
71.05189374227129,70.02711808333507,70.00047029004482,91.1285521808111,180.68860768740464,13050.819277254066,0.63
71.06862488746901,70.0279786748668,70.00049284645402,91.14670958433584,180.6998384382439,13051.61817390271,0.64
71.08535722402405,70.02885248664099,70.00051610663132,91.16487417271426,180.71107863346478,13052.416825642556,0.65
71.1020907569226,70.02973950863837,70.00054008100001,91.18304592637874,180.72232827534322,13053.2152323529,0.66
71.11882549113002,70.03063973085247,70.0005647799661,91.20122482579441,180.73358736614034,13054.013393912608,0.67
71.13556143159074,70.03155314328956,70.00059021391833,91.21941085145902,180.74485590810275,13054.8113102001,0.68
71.15229858322844,70.03247973596862,70.00061639322823,91.23760398390273,180.7561339034624,13055.608981093377,0.69
71.16903695094598,70.03341949892138,70.00064332825015,91.25580420368817,180.76742135443683,13056.406406469994,0.7
71.18577653962552,70.03437242219213,70.00067102932121,91.27401149141015,180.77871826322902,13057.203586207079,0.71
71.2025173541286,70.03533849583793,70.00069950676144,91.29222582769562,180.79002463202735,13058.000520181331,0.72
71.21925939929608,70.03631770992831,70.00072877087368,91.31044719320352,180.80134046300591,13058.79720826901,0.73
71.23600267994831,70.03731005454546,70.00075883194374,91.32867556862467,180.8126657583243,13059.593650345956,0.74
71.25274720088505,70.03831551978406,70.00078970024035,91.34691093468167,180.82400052012767,13060.389846287579,0.75
71.26949296688568,70.03933409575134,70.00082138601513,91.36515327212872,180.8353447505469,13061.185795968855,0.76
71.28623998270908,70.04036577256699,70.00085389950279,91.3834025617516,180.84669845169847,13061.98149926434,0.77
71.30298825309376,70.04141054036313,70.00088725092094,91.40165878436736,180.8580616256846,13062.776956048163,0.78
71.31973778275797,70.04246838928438,70.00092145047033,91.41992192082444,180.8694342745932,13063.572166194024,0.79
71.33648857639962,70.04353930948766,70.00095650833472,91.43819195200237,180.88081640049793,13064.367129575203,0.8
71.35324063869642,70.0446232911423,70.00099243468095,91.45646885881172,180.8922080054583,13065.161846064562,0.81
71.36999397430588,70.04572032442996,70.00102923965902,91.47475262219395,180.90360909151948,13065.956315534528,0.82
71.38674858786543,70.04683039954459,70.00106693340203,91.49304322312133,180.9150196607127,13066.75053785712,0.83
71.40350448399232,70.04795350669241,70.0011055260263,91.51134064259678,180.92643971505487,13067.544512903933,0.84
71.42026166728387,70.0490896360919,70.0011450276313,91.52964486165374,180.9378692565489,13068.338240546138,0.85
71.43702014231735,70.05023877797373,70.00118544829974,91.54795586135607,180.94930828718364,13069.131720654494,0.86
71.45377991365011,70.05140092258075,70.00122679809759,91.56627362279798,180.96075680893387,13069.924953099338,0.87
71.47054098581962,70.05257606016798,70.0012690870741,91.58459812710377,180.9722148237603,13070.7179377506,0.88
71.48730336334351,70.05376418100253,70.00131232526184,91.60292935542786,180.98368233360978,13071.510674477779,0.89
71.50406705071963,70.05496527536364,70.00135652267664,91.62126728895458,180.99515934041514,13072.303163149974,0.9
71.52083205242602,70.0561793335426,70.00140168931779,91.63961190889803,181.0066458460953,13073.095403635865,0.91
71.53759837292111,70.0574063458427,70.00144783516787,91.65796319650207,181.0181418525553,13073.887395803722,0.92
71.55436601664364,70.05864630257926,70.00149497019292,91.67632113304003,181.0296473616863,13074.679139521397,0.93
71.57113498801276,70.05989919407955,70.00154310434243,91.69468569981481,181.04116237536562,13075.470634656336,0.94
71.58790529142809,70.06116501068281,70.00159224754931,91.71305687815851,181.05268689545687,13076.26188107558,0.95
71.60467693126971,70.06244374274017,70.00164240973001,91.7314346494325,181.06422092380976,13077.052878645753,0.96
71.6214499118983,70.06373538061462,70.00169360078446,91.7498189950272,181.07576446226037,13077.843627233073,0.97
71.63822423765508,70.06503991468104,70.00174583059616,91.76820989636201,181.08731751263093,13078.634126703359,0.98
71.65499991286198,70.06635733532612,70.00179910903215,91.78660733488512,181.09888007673015,13079.424376922014,0.99
71.67177694182158,70.06768763294829,70.0018534459431,91.80501129207349,181.11045215635298,13080.21437775404,1.0
71.68855532881717,70.06903079795784,70.0019088511633,91.82342174943261,181.12203375328076,13081.004129064037,1.01
71.70533507811292,70.07038682077668,70.00196533451066,91.84183868849651,181.13362486928122,13081.7936307162,1.02
71.7221161939538,70.07175569183849,70.0020229057868,91.8602620908275,181.14522550610866,13082.582882574323,1.03
71.73889868056563,70.0731374015886,70.00208157477705,91.87869193801617,181.15683566550362,13083.371884501797,1.04
71.7556825421552,70.07453194048398,70.00214135125043,91.89712821168119,181.16845534919335,13084.160636361617,1.05
71.77246778291033,70.0759392989932,70.00220224495978,91.91557089346918,181.18008455889145,13084.94913801637,1.06
71.78925440699976,70.07735946759641,70.00226426564166,91.93401996505467,181.19172329629822,13085.737389328255,1.07
71.80604241857345,70.07879243678532,70.00232742301648,91.9524754081399,181.20337156310046,13086.52539015907,1.08
71.82283182176238,70.08023819706317,70.00239172678847,91.97093720445477,181.21502936097158,13087.31314037021,1.09
71.83962262067877,70.08169673894464,70.00245718664574,91.9894053357566,181.22669669157168,13088.100639822687,1.1
71.85641481941605,70.08316805295593,70.00252381226029,92.00787978383013,181.2383735565475,13088.887888377109,1.11
71.8732084220489,70.08465212963462,70.00259161328803,92.0263605304874,181.25005995753247,13089.674885893692,1.12
71.8900034326334,70.08614895952972,70.00266059936881,92.04484755756746,181.2617558961468,13090.461632232264,1.13
