ADP,ADPG,ADPc,ATP,ATPc,CO2,DHAP,DHAPc,E,E4P,EOP,EP,EPG,EPP,ER,F26BPc,F6P,F6Pc,FBP,FBPc,G1P,G1Pc,G6P,G6Pc,GAP,GAPc,H,Hc,HeP,HePc,NADP,NADPH,O2,PGA,PGAc,PeP,Pi,PiPi,PiPic,Pic,R5P,Ru5P,RuBP,S7P,SBP,SucPc,Succ,TP,TPc,UDPGc,UDPc,UTPc,X5P,Time
0.00082,6.295e-06,0.0006399999999999999,0.00068,0.00036,4.3623347832838435e-06,0.00025009157894089715,0.0011504212631281267,9.2303030302999e-06,5e-05,0.0002966,0.0007045,0.0003206,0.0002711,0.001201,7.8e-09,0.000733422825505269,0.0019335692672411637,0.00067,0.002,0.0007330347815794169,0.001932546242345735,0.0007335423929153142,0.001933884490413101,0.0002499084210591029,0.0011495787368718733,0.0891250931577478,0.158489318357816,0.0022,0.0058,0.00029,0.00021,0.00026,0.0024,0.0,0.00025,0.0109928959090909,1e-06,4e-05,0.0015754545454544997,8.33492525797069e-05,8.332758177403618e-05,0.002,0.002,0.0003,0.0,0.0,0.0005,0.0023,0.00057,0.00064,0.00036,8.332316564625693e-05,0.0
0.00031292246543344676,3.418155606033974e-05,0.0006399999999999999,0.0011870775345665533,0.00036,4.417085847072555e-06,0.001029109070710131,0.0029627052519338648,7.346584366599903e-06,0.0005251664339873008,0.0003329499727051974,0.0007005717893772715,0.0003203316624443259,0.00027047246066309237,0.0011713578334738126,9.009083292024267e-09,0.0006748428304952477,0.0019274709469247462,1.2610259707500842e-06,2.0750043403168374e-05,0.0006744857804387564,0.0019264511485666907,0.0006749528478094406,0.0019277851759084193,0.0010283553890454995,0.0029605354754838826,0.0891250931577478,0.158489318357816,0.002024281458743445,0.005781707271399856,0.00029,0.00021,0.00026,0.002401978502983276,1.1142830696818683e-05,0.0013594718160910967,0.010492350755833829,1e-06,4e-05,0.001894675307860692,0.00045324383909747866,0.0004531259956993133,0.0016027425685916437,0.0017336430933285862,6.440365119731515e-07,5.437589030299727e-07,0.0,0.0020574644597556304,0.005923240727417747,0.000592644562370019,0.00064,0.00036,0.0004531019812943047,0.01
0.00036011601146267906,5.680187045851153e-05,0.0006399999999999999,0.001139883988537321,0.00036,4.471880934523472e-06,0.001042258806981703,0.0028182323945765615,7.703697455201629e-06,0.0006411428401899304,0.00036596984816365385,0.0006971002262222825,0.0003198435584172791,0.00026969231699492595,0.0011427206557769569,1.0244581780645892e-08,0.0006360512657971873,0.0019195476174230168,1.2925275331782178e-06,8.155811573177667e-06,0.0006357147398238469,0.0019185320111895841,0.0006361549590555134,0.001919860554693432,0.0010414954949334663,0.0028161684247380706,0.0891250931577478,0.158489318357816,0.0019079209646765476,0.005757940183306033,0.00029,0.00021,0.00026,0.0024000723365098175,2.2575105812332014e-05,0.0017578611066214275,0.010017686525957564,1e-06,4e-05,0.0021979921708346964,0.0005860656375033297,0.0005859132604375788,0.0017508073902264914,0.0015200021989100535,7.964813742636721e-07,9.958719629251618e-07,0.0,0.0020837543019151692,0.005634400819314632,0.0006152387710775232,0.00064,0.00036,0.0005858822086805187,0.02
0.00038489883861974423,7.84645873724866e-05,0.0006399999999999999,0.0011151011613802558,0.00036,4.525593380855097e-06,0.0010828919223804195,0.0026754743480958635,8.067094329168665e-06,0.0007142309250312208,0.000397092758575402,0.000694344167553042,0.0003191535327246578,0.0002687752906659426,0.0011155974591820865,1.1646291733366511e-08,0.0006115627441576987,0.0019116331821096063,1.394472041584855e-06,7.289460956885018e-06,0.0006112391747242216,0.0019106217632950037,0.000611662445136256,0.0019119448291167525,0.0010820988521316923,0.002673514929004396,0.0891250931577478,0.158489318357816,0.0018344643640181763,0.0057341997745213626,0.00029,0.00021,0.00026,0.002398801754848229,3.423516365367863e-05,0.002045531120810323,0.00956567248167507,1e-06,4e-05,0.0024742961112936973,0.0006819739601922821,0.0006817966469626322,0.0018838901426009196,0.0013472189255500575,9.218851368584394e-07,1.3730729600997875e-06,0.0,0.002164990774512112,0.00534898927710026,0.0006377822240116312,0.00064,0.00036,0.0006817605136554084,0.03
0.00039617526431060305,9.858109535083393e-05,0.0006399999999999999,0.001103824735689397,0.00036,4.578077102262767e-06,0.0011394599757321698,0.002545991502105703,8.431760975076506e-06,0.0007594412260385705,0.00042637009240941755,0.00069225581804136,0.0003182791762614438,0.00026773669127615993,0.0010899567640668421,1.3210033004150999e-08,0.0005963691691271357,0.0019037334078780132,1.5433162113613393e-06,6.586652085239457e-06,0.0005960536384051597,0.0019027261687252636,0.000596466393149219,0.0019040437670120361,0.0011386254771199884,0.00254412691149227,0.0891250931577478,0.158489318357816,0.0017888892006815145,0.005710503343615313,0.00029,0.00021,0.00026,0.002397490370028134,4.607365298680796e-05,0.002250773029538554,0.009141298932221422,1e-06,4e-05,0.0027236222700166533,0.0007504009989544041,0.000750205894694676,0.002006406167993653,0.0012064576130020024,1.0313660808578667e-06,1.6887129772055529e-06,0.0,0.002278085452852158,0.005090118413597973,0.0006602748480900698,0.00064,0.00036,0.0007501661358894737,0.04
0.00039952671524834176,0.0001169942407255423,0.0006399999999999999,0.0011004732847516583,0.00036,4.629173480794174e-06,0.0012029369018973783,0.00242941574036212,8.793439100149465e-06,0.0007888286760818813,0.0004538540044135251,0.0006907808801139097,0.00031723734344430506,0.000266591043791363,0.0010657735921670475,1.4928856915381142e-08,0.0005864495713142085,0.0018958488355726656,1.719539910606244e-06,5.985719097239695e-06,0.0005861392889149522,0.0018948457680386397,0.0005865451781782516,0.0018961579093118833,0.0012020559151171889,0.0024276365255525424,0.0891250931577478,0.158489318357816,0.0017591340384074123,0.005686852512923188,0.00029,0.00021,0.00026,0.002395774773338304,5.804978816083391e-05,0.0023970718100622106,0.008746147294305456,1e-06,4e-05,0.002946858463758374,0.0007991765749942815,0.000798968789084783,0.002121565455347633,0.0010904047195680103,1.130804867067562e-06,1.95353829233705e-06,0.0,0.002404992817014567,0.004857052265914662,0.0006827165382106245,0.00064,0.00036,0.0007989264459831459,0.05
0.00039814598012997255,0.00013372587761437084,0.0006399999999999999,0.0011018540198700275,0.00036,4.678719779325269e-06,0.001267583289443047,0.002325060281598141,9.1489708974107e-06,0.0008101735429925384,0.00047959803899784095,0.0006898616498744071,0.0003160442081606488,0.0002653521628238098,0.0010430252722761827,1.6794139147926892e-08,0.0005792089268265695,0.0018879798362624338,1.908912341217519e-06,5.473206528538421e-06,0.000578902475352688,0.001886980932107674,0.000579303353273153,0.0018882876271456585,0.001266654958024311,0.0023233574928916007,0.0891250931577478,0.158489318357816,0.0017374147554524105,0.005663248395515766,0.00029,0.00021,0.00026,0.0023934337025160665,7.013152672192376e-05,0.002501215208190764,0.00838009088511207,1e-06,4e-05,0.00314542700240039,0.0008338976725747846,0.0008336808591799151,0.00223118708196152,0.0009936510488038819,1.2236203113066773e-06,2.176267685539123e-06,0.0,0.002534238247467358,0.004648417774489742,0.0007051071655840617,0.00064,0.00036,0.000833636676436064,0.06
0.0003938808168635296,0.00014886840553999557,0.0006399999999999999,0.0011061191831364704,0.00036,4.726556672006915e-06,0.0013301735078069489,0.0022320933586352154,9.495970697762177e-06,0.0008278884813492492,0.0005036583634175413,0.0006894390810756342,0.00031471528894522855,0.00026403319666440714,0.0010216884022297263,1.8795978919506312e-08,0.00057317538981441,0.0018801266762569545,2.1017442484145855e-06,5.036768354560202e-06,0.0005728721306019466,0.001879131927101102,0.0005732688326341294,0.0018804331868664138,0.0013291993376124127,0.002230458655486609,0.0891250931577478,0.158489318357816,0.001719316353050486,0.0056396917902244706,0.00029,0.00021,0.00026,0.0023903266948609816,8.229312825590566e-05,0.0025745292189698235,0.008042128641104512,1e-06,4e-05,0.0033210334709017873,0.0008583403445830053,0.0008581171760934139,0.002336265708000065,0.0009122463578490404,1.3118855095578533e-06,2.3640204011787938e-06,0.0,0.002659372845419362,0.004462552014121824,0.0007274465848402116,0.00064,0.00036,0.0008580716982934042,0.07
0.00038783239576276073,0.00016253758043345193,0.0006399999999999999,0.0011121676042372393,0.00036,4.772533870354963e-06,0.0013890719119714471,0.002149627268642045,9.832601701688457e-06,0.0008442332127507734,0.0005260942779781355,0.0006894541676609995,0.0003132654553276597,0.0002626466507399132,0.0010017371496219033,2.092355851638321e-08,0.0005675951891399599,0.001872289553220585,2.291701643530901e-06,4.6654292181758976e-06,0.0005672948823348957,0.0018712989505787008,0.0005676877222386848,0.001872594786170731,0.0013880546067501598,0.0021480529606272016,0.0891250931577478,0.158489318357816,0.0017025777937135402,0.005616183289970017,0.00029,0.00021,0.00026,0.0023863683815277393,9.451281143266353e-05,0.002624681519762892,0.007730829684789449,1e-06,4e-05,0.0034754900765715593,0.000875060971728025,0.0008748334558753756,0.002437347615023093,0.0008432180409036316,1.396779560592216e-06,2.5226403860483092e-06,0.0,0.002777126518721607,0.004297680229269247,0.0007497346393886133,0.00064,0.00036,0.0008747870921594911,0.08
0.0003806834819692171,0.00017485225153242398,0.0006399999999999999,0.001119316518030783,0.00036,4.816514181155892e-06,0.0014435649132511898,0.0020767722588613596,1.015743702439259e-05,0.0008602335701357896,0.0005469681591859228,0.0006898489168553865,0.0003117089246253317,0.00026120439836760416,0.0009831424669716619,2.316546244972894e-08,0.0005621261643623375,0.0018644686197008822,2.4747780665900066e-06,4.349660550211713e-06,0.000561828751143035,0.0018634821550073154,0.0005622178058646935,0.0018647725776310359,0.0014425076993583301,0.0020752513071783285,0.0891250931577478,0.158489318357816,0.001686172721370066,0.005592723352339233,0.00029,0.00021,0.00026,0.0023815142734752584,0.00010677117829917269,0.002657035226248923,0.007444572274427196,1e-06,4e-05,0.0036106090171602236,0.0008858476007432006,0.0008856172803670074,0.0025347460707667462,0.0007842465975584275,1.4788015972925092e-06,2.656945175674825e-06,0.0,0.00288607261260952,0.004152023566039688,0.0007719711653400852,0.00064,0.00036,0.000885570345138715,0.09
