Time,RuBP,E,ER,EPP,EPG,EP,EOP,PGA,TP,GAP,DHAP,FBP,HeP,F6P,G6P,G1P,E4P,SBP,S7P,PeP,X5P,R5P,Ru5P,ADPG,ATP,ADP,Pi,PiPi,H,CO2,O2,NADPH,NADP,PGAc,TPc,GAPc,DHAPc,FBPc,F26BPc,HePc,F6Pc,G6Pc,G1Pc,UDPGc,UTPc,UDPc,ATPc,ADPc,SucPc,Succ,Pic,PiPic,Hc,Et,ADT,ADTc,UDTc,NADPT,PiT,PiTc,q12,Kp12,q1,W4,V28,chloroplast,cytosol,RuBisCO_1,RuBisCO_2_CO2,RuBisCO_4,RuBisCO_5_EP,RuBisCO_5_EOP,RuBisCO_6_O2,RuBisCO_7,PGA_K,FBP_A,FBPase,F6P_TK,SBP_A,SBPase,S7P_TK,Ru5P_K,ATP_S,AGPase,StS,TPT_TP,TPT_PGA,FBPc_A,FBPcase,UGPase,SucPc_S,SucPc_P,F6Pc_K,F26BPc_P
0.0,0.002,9.2303030302999e-06,0.001201,0.0002711,0.0003206,0.0007045,0.0002966,0.0024,0.0005,0.0002499084210591029,0.00025009157894089715,0.00067,0.0022,0.000733422825505269,0.0007335423929153142,0.0007330347815794169,5e-05,0.0003,0.002,0.00025,8.332316564625693e-05,8.33492525797069e-05,8.332758177403618e-05,6.295e-06,0.00068,0.00082,0.0109928959090909,1e-06,0.0891250931577478,4.3623347832838435e-06,0.00026,0.00021,0.00029,0.0,0.0023,0.0011495787368718733,0.0011504212631281267,0.002,7.8e-09,0.0058,0.0019335692672411637,0.001933884490413101,0.001932546242345735,0.00057,0.00036,0.00064,0.00036,0.0006399999999999999,0.0,0.0,0.0015754545454544997,4e-05,0.158489318357816,0.0028030303030303,0.0015,0.001,0.001,0.0005,0.0284090909090909,0.0170454545454545,2227862541257.35,224014.808032967,0.129053067280279,-0.005323143229501719,7.386364e-05,1.0,1.0,-0.00015786969697001007,0.0015717492224171688,0.0016265999999999997,0.0026763090909096166,-0.005323143229501719,0.000946241478,0.0009618,0.0034210037702325003,-3.5651536720971,0.0021961729573807976,0.014476033194076083,-2.6130222233639375,0.00033390503414811804,0.019196193994007963,-0.19589719347140463,0.019896919239452204,1.9250976297034343e-05,-0.004686164740063196,-0.029969075383678583,0.001237875781771567,-0.9360756255199676,0.0011262766081166344,0.0023265164108890535,5.961532254185097e-05,0.0,2.0171022026638784e-07,5.683180928368831e-11
0.01,0.0016027425685916437,7.346584366599903e-06,0.0011713578334738126,0.00027047246066309237,0.0003203316624443259,0.0007005717893772715,0.0003329499727051974,0.002401978502983276,0.0020574644597556304,0.0010283553890454995,0.001029109070710131,1.2610259707500842e-06,0.002024281458743445,0.0006748428304952477,0.0006749528478094406,0.0006744857804387564,0.0005251664339873008,6.440365119731515e-07,0.0017336430933285862,0.0013594718160910967,0.0004531019812943047,0.00045324383909747866,0.0004531259956993133,3.418155606033974e-05,0.0011870775345665533,0.00031292246543344676,0.010492350755833829,1e-06,0.0891250931577478,4.417085847072555e-06,0.00026,0.00021,0.00029,1.1142830696818683e-05,0.005923240727417747,0.0029605354754838826,0.0029627052519338648,2.0750043403168374e-05,9.009083292024267e-09,0.005781707271399856,0.0019274709469247462,0.0019277851759084193,0.0019264511485666907,0.000592644562370019,0.00036,0.00064,0.00036,0.0006399999999999999,5.437589030299727e-07,0.0,0.001894675307860692,4e-05,0.158489318357816,0.0028030303030303,0.0015,0.001,0.001,0.0005,0.0284090909090909,0.0170454545454545,2227862541257.35,224014.808032967,0.129053067280279,-0.0033981059659872193,7.386364e-05,1.0,1.0,-0.0004654878752214541,0.0015521964324284245,0.0016228347639785541,0.0029681870959388113,-0.0033981059659872193,0.0009228870671216804,0.0009609949873329777,0.0041798145067493625,-3.813233154776526e-05,-3.694203578866157e-05,0.014190916511051487,-1.8512708015366023e-05,-3.5683083041387376e-05,0.023663386508313993,0.014879880254790957,0.013676397382631683,2.136114917275717e-05,-0.0022507764656722533,-0.032689777452194174,0.0011300717729887705,-0.0062126600636514,1.2252975298000834e-05,0.0023217614428772686,5.9804463711557554e-05,1.0322456816321548e-05,1.1551559241111259e-07,1.2084986276442633e-10
0.02,0.0017508073902264914,7.703697455201629e-06,0.0011427206557769569,0.00026969231699492595,0.0003198435584172791,0.0006971002262222825,0.00036596984816365385,0.0024000723365098175,0.0020837543019151692,0.0010414954949334663,0.001042258806981703,1.2925275331782178e-06,0.0019079209646765476,0.0006360512657971873,0.0006361549590555134,0.0006357147398238469,0.0006411428401899304,7.964813742636721e-07,0.0015200021989100535,0.0017578611066214275,0.0005858822086805187,0.0005860656375033297,0.0005859132604375788,5.680187045851153e-05,0.001139883988537321,0.00036011601146267906,0.010017686525957564,1e-06,0.0891250931577478,4.471880934523472e-06,0.00026,0.00021,0.00029,2.2575105812332014e-05,0.005634400819314632,0.0028161684247380706,0.0028182323945765615,8.155811573177667e-06,1.0244581780645892e-08,0.005757940183306033,0.0019195476174230168,0.001919860554693432,0.0019185320111895841,0.0006152387710775232,0.00036,0.00064,0.00036,0.0006399999999999999,9.958719629251618e-07,0.0,0.0021979921708346964,4e-05,0.158489318357816,0.0028030303030303,0.0015,0.001,0.001,0.0005,0.0284090909090909,0.0170454545454545,2227862541257.35,224014.808032967,0.129053067280279,-0.003206306744809962,7.386364e-05,1.0,1.0,-0.00035406406836745977,0.00153303321421654,0.0016181539019695557,0.0028883411767587595,-0.003206306744809962,0.0009003244648322372,0.0009595306752518373,0.003944613352539038,-2.8742187763503598e-05,-3.582172000300711e-05,0.00917920403250196,-2.0875389013115197e-05,-3.451704176613718e-05,0.019134884815663895,0.01363705050233012,0.01462351540089445,2.2418503074761304e-05,-0.002207201664574633,-0.030065751706009586,0.0011554896173594487,-0.00011508898840715803,7.924008563805179e-07,0.002316850372264124,5.996637527425496e-05,1.8748425715652963e-05,1.3202148275202673e-07,1.3247518859804435e-10
0.03,0.0018838901426009196,8.067094329168665e-06,0.0011155974591820865,0.0002687752906659426,0.0003191535327246578,0.000694344167553042,0.000397092758575402,0.002398801754848229,0.002164990774512112,0.0010820988521316923,0.0010828919223804195,1.394472041584855e-06,0.0018344643640181763,0.0006115627441576987,0.000611662445136256,0.0006112391747242216,0.0007142309250312208,9.218851368584394e-07,0.0013472189255500575,0.002045531120810323,0.0006817605136554084,0.0006819739601922821,0.0006817966469626322,7.84645873724866e-05,0.0011151011613802558,0.00038489883861974423,0.00956567248167507,1e-06,0.0891250931577478,4.525593380855097e-06,0.00026,0.00021,0.00029,3.423516365367863e-05,0.00534898927710026,0.002673514929004396,0.0026754743480958635,7.289460956885018e-06,1.1646291733366511e-08,0.0057341997745213626,0.0019116331821096063,0.0019119448291167525,0.0019106217632950037,0.0006377822240116312,0.00036,0.00064,0.00036,0.0006399999999999999,1.3730729600997875e-06,0.0,0.0024742961112936973,4e-05,0.158489318357816,0.0028030303030303,0.0015,0.001,0.001,0.0005,0.0284090909090909,0.0170454545454545,2227862541257.35,224014.808032967,0.129053067280279,-0.0030191462047599875,7.386364e-05,1.0,1.0,-0.00024416173895624657,0.0015146221430919645,0.0016126517439956555,0.002811469802984733,-0.0030191462047599875,0.000878954694945464,0.0009574605981739735,0.003809212990291354,-2.1455580444983115e-05,-3.4363727012033273e-05,0.005656669136075284,-2.167777549277776e-05,-3.330210712190021e-05,0.015505401183431692,0.012467370332432457,0.015057109258259017,2.385107062095423e-05,-0.0020701191586658734,-0.02736202648968975,0.001175687848401785,-7.557614893634422e-05,3.098090547218923e-07,0.0023119209320735298,6.011556888126301e-05,2.5672101963020246e-05,1.4851739944660235e-07,1.451238831261671e-10
0.04,0.002006406167993653,8.431760975076506e-06,0.0010899567640668421,0.00026773669127615993,0.0003182791762614438,0.00069225581804136,0.00042637009240941755,0.002397490370028134,0.002278085452852158,0.0011386254771199884,0.0011394599757321698,1.5433162113613393e-06,0.0017888892006815145,0.0005963691691271357,0.000596466393149219,0.0005960536384051597,0.0007594412260385705,1.0313660808578667e-06,0.0012064576130020024,0.002250773029538554,0.0007501661358894737,0.0007504009989544041,0.000750205894694676,9.858109535083393e-05,0.001103824735689397,0.00039617526431060305,0.009141298932221422,1e-06,0.0891250931577478,4.578077102262767e-06,0.00026,0.00021,0.00029,4.607365298680796e-05,0.005090118413597973,0.00254412691149227,0.002545991502105703,6.586652085239457e-06,1.3210033004150999e-08,0.005710503343615313,0.0019037334078780132,0.0019040437670120361,0.0019027261687252636,0.0006602748480900698,0.00036,0.00064,0.00036,0.0006399999999999999,1.6887129772055529e-06,0.0,0.0027236222700166533,4e-05,0.158489318357816,0.0028030303030303,0.0015,0.001,0.001,0.0005,0.0284090909090909,0.0170454545454545,2227862541257.35,224014.808032967,0.129053067280279,-0.0028371867774184133,7.386364e-05,1.0,1.0,-0.00013508422628807416,0.0014969718312092494,0.0016064201476569595,0.0027384803064394135,-0.0028371867774184133,0.0008587529553594555,0.0009548375287843314,0.003729729906841002,-1.6096077209667936e-05,-3.263003928446873e-05,0.0035442553898504857,-2.167448139196134e-05,-3.2041342531279186e-05,0.012703630832543361,0.01170894888936384,0.01523093854049851,2.5585288079122592e-05,-0.0019015079608821863,-0.024707435633073344,0.0011913313491267506,-6.494540823989962e-05,8.616903357217978e-09,0.002306973500926467,6.0255815050755794e-05,3.139311999561768e-05,1.6441849913694952e-07,1.590696479657486e-10
0.05,0.002121565455347633,8.793439100149465e-06,0.0010657735921670475,0.000266591043791363,0.00031723734344430506,0.0006907808801139097,0.0004538540044135251,0.002395774773338304,0.002404992817014567,0.0012020559151171889,0.0012029369018973783,1.719539910606244e-06,0.0017591340384074123,0.0005864495713142085,0.0005865451781782516,0.0005861392889149522,0.0007888286760818813,1.130804867067562e-06,0.0010904047195680103,0.0023970718100622106,0.0007989264459831459,0.0007991765749942815,0.000798968789084783,0.0001169942407255423,0.0011004732847516583,0.00039952671524834176,0.008746147294305456,1e-06,0.0891250931577478,4.629173480794174e-06,0.00026,0.00021,0.00029,5.804978816083391e-05,0.004857052265914662,0.0024276365255525424,0.00242941574036212,5.985719097239695e-06,1.4928856915381142e-08,0.005686852512923188,0.0018958488355726656,0.0018961579093118833,0.0018948457680386397,0.0006827165382106245,0.00036,0.00064,0.00036,0.0006399999999999999,1.95353829233705e-06,0.0,0.002946858463758374,4e-05,0.158489318357816,0.0028030303030303,0.0015,0.001,0.001,0.0005,0.0284090909090909,0.0170454545454545,2227862541257.35,224014.808032967,0.129053067280279,-0.002660485925057693,7.386364e-05,1.0,1.0,-2.640340152132881e-05,0.0014800952548171325,0.0015995462627481781,0.0026699883109917244,-0.002660485925057693,0.000839699566249389,0.0009517120303329152,0.0036859539790493547,-1.2210380103370889e-05,-3.068561539583353e-05,0.002418122871008264,-2.1165664345837357e-05,-3.073702992772028e-05,0.010533408692463,0.011190770472836538,0.0152649970726089,2.7539321664878664e-05,-0.001728524125104671,-0.02217028933378542,0.0012033663120131592,-5.564191214726227e-05,-1.855921492186379e-07,0.0023020080629469713,6.0389883048668144e-05,3.614290647996778e-05,1.7953518161838492e-07,1.7423556372820402e-10
0.06,0.00223118708196152,9.1489708974107e-06,0.0010430252722761827,0.0002653521628238098,0.0003160442081606488,0.0006898616498744071,0.00047959803899784095,0.0023934337025160665,0.002534238247467358,0.001266654958024311,0.001267583289443047,1.908912341217519e-06,0.0017374147554524105,0.0005792089268265695,0.000579303353273153,0.000578902475352688,0.0008101735429925384,1.2236203113066773e-06,0.0009936510488038819,0.002501215208190764,0.000833636676436064,0.0008338976725747846,0.0008336808591799151,0.00013372587761437084,0.0011018540198700275,0.00039814598012997255,0.00838009088511207,1e-06,0.0891250931577478,4.678719779325269e-06,0.00026,0.00021,0.00029,7.013152672192376e-05,0.004648417774489742,0.0023233574928916007,0.002325060281598141,5.473206528538421e-06,1.6794139147926892e-08,0.005663248395515766,0.0018879798362624338,0.0018882876271456585,0.001886980932107674,0.0007051071655840617,0.00036,0.00064,0.00036,0.0006399999999999999,2.176267685539123e-06,0.0,0.00314542700240039,4e-05,0.158489318357816,0.0028030303030303,0.0015,0.001,0.001,0.0005,0.0284090909090909,0.0170454545454545,2227862541257.35,224014.808032967,0.129053067280279,-0.0024892562998012446,7.386364e-05,1.0,1.0,8.193053892866799e-05,0.00146400689152041,0.0015921129769428588,0.0026063480290023423,-0.0024892562998012446,0.0008217766654704143,0.0009481326244819464,0.0036673729700171863,-9.346019943239268e-06,-2.8585586592664516e-05,0.0018806831885110765,-2.0353329326847344e-05,-2.9391264303822166e-05,0.008822184656305394,0.010805032281598929,0.015218379364777686,2.9642320583603028e-05,-0.0015622346116901879,-0.019791032053399733,0.0012125564886290943,-4.7562147490873135e-05,-3.095870501475317e-07,0.0022970245969767523,6.051973405547213e-05,4.0102722697682395e-05,1.9372042720603555e-07,1.9055159696284495e-10
0.07,0.002336265708000065,9.495970697762177e-06,0.0010216884022297263,0.00026403319666440714,0.00031471528894522855,0.0006894390810756342,0.0005036583634175413,0.0023903266948609816,0.002659372845419362,0.0013291993376124127,0.0013301735078069489,2.1017442484145855e-06,0.001719316353050486,0.00057317538981441,0.0005732688326341294,0.0005728721306019466,0.0008278884813492492,1.3118855095578533e-06,0.0009122463578490404,0.0025745292189698235,0.0008580716982934042,0.0008583403445830053,0.0008581171760934139,0.00014886840553999557,0.0011061191831364704,0.0003938808168635296,0.008042128641104512,1e-06,0.0891250931577478,4.726556672006915e-06,0.00026,0.00021,0.00029,8.229312825590566e-05,0.004462552014121824,0.002230458655486609,0.0022320933586352154,5.036768354560202e-06,1.8795978919506312e-08,0.0056396917902244706,0.0018801266762569545,0.0018804331868664138,0.001879131927101102,0.0007274465848402116,0.00036,0.00064,0.00036,0.0006399999999999999,2.3640204011787938e-06,0.0,0.0033210334709017873,4e-05,0.158489318357816,0.0028030303030303,0.0015,0.001,0.001,0.0005,0.0284090909090909,0.0170454545454545,2227862541257.35,224014.808032967,0.129053067280279,-0.0023237970741441204,7.386364e-05,1.0,1.0,0.0001897359732610076,0.0014487204402812992,0.001584199179986443,0.002547741428780304,-0.0023237970741441204,0.0008049658149719523,0.0009441458668356857,0.0036672414666326096,-7.151254343494403e-06,-2.6373680452129802e-05,0.0016586848509978164,-1.9355265270006828e-05,-2.8006652464245642e-05,0.007450358984047581,0.01049110928614599,0.015122442505111288,3.1838327961890185e-05,-0.0014067508499812234,-0.017588211461662676,0.0012194034294157013,-4.060549099354741e-05,-3.874011579198115e-07,0.0022920230791326716,6.064670722138966e-05,4.3416193119432405e-05,2.0686520055523333e-07,2.0795641415840476e-10
0.08,0.002437347615023093,9.832601701688457e-06,0.0010017371496219033,0.0002626466507399132,0.0003132654553276597,0.0006894541676609995,0.0005260942779781355,0.0023863683815277393,0.002777126518721607,0.0013880546067501598,0.0013890719119714471,2.291701643530901e-06,0.0017025777937135402,0.0005675951891399599,0.0005676877222386848,0.0005672948823348957,0.0008442332127507734,1.396779560592216e-06,0.0008432180409036316,0.002624681519762892,0.0008747870921594911,0.000875060971728025,0.0008748334558753756,0.00016253758043345193,0.0011121676042372393,0.00038783239576276073,0.007730829684789449,1e-06,0.0891250931577478,4.772533870354963e-06,0.00026,0.00021,0.00029,9.451281143266353e-05,0.004297680229269247,0.0021480529606272016,0.002149627268642045,4.6654292181758976e-06,2.092355851638321e-08,0.005616183289970017,0.001872289553220585,0.001872594786170731,0.0018712989505787008,0.0007497346393886133,0.00036,0.00064,0.00036,0.0006399999999999999,2.5226403860483092e-06,0.0,0.0034754900765715593,4e-05,0.158489318357816,0.0028030303030303,0.0015,0.001,0.001,0.0005,0.0284090909090909,0.0170454545454545,2227862541257.35,224014.808032967,0.129053067280279,-0.002164426170119893,7.386364e-05,1.0,1.0,0.0002967099806944054,0.0014342473427290112,0.0015758799044394791,0.002494230319331434,-0.002164426170119893,0.0007892466619698059,0.0009397963659829791,0.0036806888612488427,-5.377949725539374e-06,-2.4084777353937007e-05,0.001588791481455202,-1.8311849836795653e-05,-2.6586826940795414e-05,0.006339060476839338,0.010216753579383044,0.014994968923148106,3.408389225152836e-05,-0.0012631553688017393,-0.015566387853960114,0.0012242113900174688,-3.4643205784818006e-05,-4.348217173616953e-07,0.0022870034839216195,6.0771682387688305e-05,4.619823230802277e-05,2.1889433494258482e-07,2.263969208550558e-10
0.09,0.0025347460707667462,1.015743702439259e-05,0.0009831424669716619,0.00026120439836760416,0.0003117089246253317,0.0006898489168553865,0.0005469681591859228,0.0023815142734752584,0.00288607261260952,0.0014425076993583301,0.0014435649132511898,2.4747780665900066e-06,0.001686172721370066,0.0005621261643623375,0.0005622178058646935,0.000561828751143035,0.0008602335701357896,1.4788015972925092e-06,0.0007842465975584275,0.002657035226248923,0.000885570345138715,0.0008858476007432006,0.0008856172803670074,0.00017485225153242398,0.001119316518030783,0.0003806834819692171,0.007444572274427196,1e-06,0.0891250931577478,4.816514181155892e-06,0.00026,0.00021,0.00029,0.00010677117829917269,0.004152023566039688,0.0020752513071783285,0.0020767722588613596,4.349660550211713e-06,2.316546244972894e-08,0.005592723352339233,0.0018644686197008822,0.0018647725776310359,0.0018634821550073154,0.0007719711653400852,0.00036,0.00064,0.00036,0.0006399999999999999,2.656945175674825e-06,0.0,0.0036106090171602236,4e-05,0.158489318357816,0.0028030303030303,0.0015,0.001,0.001,0.0005,0.0284090909090909,0.0170454545454545,2227862541257.35,224014.808032967,0.129053067280279,-0.0020114352284567984,7.386364e-05,1.0,1.0,0.0004024979590574937,0.0014205958902796792,0.0015672263902056249,0.002445787813246128,-0.0020114352284567984,0.000774596320592699,0.0009351267738759951,0.003704013699433931,-3.875693205448269e-06,-2.1747674442157352e-05,0.0015816628580895829,-1.7068274617142177e-05,-2.5136743408047518e-05,0.005434281037413033,0.009965307589934939,0.014846722644432991,3.634459195492422e-05,-0.001131248448075188,-0.013722080042554147,0.0012271639898224147,-2.9543404697241987e-05,-4.622705200488784e-07,0.002281965784943765,6.089520522813908e-05,4.8541528428953184e-05,2.297627656588608e-07,2.4582715212983094e-10
