Time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,k1,W,k2,k3,k4,k5,k_plus6,k_minus6,k_plus7,k_minus7,k_plus8,k_minus8,k9,k10,k11,V12,k13,k14,k21,k15,k_plus16,k_minus16,k_plus17,k_minus17,Vmax1,Km1,Ki,Vmax2,Km2,kcat1,Km3,Vmax3,Km4,kcat2,Km5,Vmax4,Km6,kcat3,Km7,Vmax5,Km8,kcat4,Km9,k18,k19,Vmax6,Km10,kcat5,n1,Km11,k20,kcat6,Km12,kcat7,Km13,Vmax7,Km14,flag_for_wnt_signal,X13X14,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33
2.31,100.0,0.0,0.015274903840138519,0.007582216820508568,49.138248554587335,0.0015426965094441838,96.60196373040371,0.002001730664909557,0.0020017343085578293,0.9888484665649127,42.72128022229938,0.0007984781820795326,6.1880095338757695,8.811990466124229,3.4391329874528873,200.0,0.0,112.55848626182515,6.486009511191459,296.1136303892453,3.8863696107546155,297.88969878748844,2.110301212512128,180.95950422698385,418.17881394624214,0.8618818267742776,10.262995409099497,0.8544308597786175,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999998,1.0,1.0,0.0,0.0,0.0,0.002024451891075788,0.002031562210738423,-1.52381848682933e-06,-2.650874434961814e-07,0.41235576753408776,0.4123565169713687,0.41235726756291285,0.4123498105575686,0.423,0.01097936901713094,0.0001337332706884236,0.00013334585640728194,-2.4668759976975707e-05,-2.239248715341091e-05,0.0,0.0,0.0,13.584208265922461,9.259940591618333,9.259939103615265,5.550084313470061,5.550080818776144,3.015477399299967,3.015477830794225,3.0154749302785016,0.15394192814528246,0.15394493113649246,13.5842066836993,2.4251482035063616,2.4251509896568235
2.32,100.0,0.0,0.015274847825268204,0.007582272600923047,49.13824859708875,0.0015427090752843954,96.60196395645904,0.0020017231823958102,0.002001726814519146,0.9888485332674946,42.72127734816857,0.0007984846959326141,6.188009779997413,8.811990220002585,3.4391327640427245,200.0,0.0,112.55848627334524,6.486009495287246,296.1136303746179,3.8863696253820024,297.8896987528372,2.11030124716336,180.959504231368,418.1788139173208,0.8618818513114731,10.26299537903985,0.8544308324882126,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999998,1.0,1.0,0.0,0.0,0.0,0.0020244667844464535,0.002031554760760671,-1.518389502314782e-06,-2.639479532301481e-07,0.4123542285068552,0.4123549755735369,0.41235572379094404,0.4123498383725452,0.423,0.010979368278479323,0.00013373326756817115,0.00013334694422074655,-2.4555628442612942e-05,-2.2289598746283446e-05,0.0,0.0,0.0,13.584208242668101,9.259940568890167,9.259939131295742,5.55008433432833,5.550080898668853,3.0154774488176903,3.015477894129617,3.0154750103742844,0.15394192175230959,0.15394493068559775,13.58420664407553,2.425148243817959,2.4251509163722704
2.33,100.0,0.0,0.015274791986114207,0.007582328212347967,49.13824863841863,0.0015427215983651154,96.60196418147578,0.002001715723551688,0.0020017193441854227,0.9888485843113237,42.72127448725428,0.0007984911875531609,6.1880100249895325,8.811989975010466,3.439132541659808,200.0,0.0,112.55848628489062,6.486009479220141,296.113630360491,3.8863696395088887,297.8896987187731,2.110301281227449,180.9595042358897,418.1788138885668,0.8618818755436682,10.262995348920933,0.8544308063152353,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999998,1.0,1.0,0.0,0.0,0.0,0.0020244816326969073,0.00203154733415319,-1.5129980628827283e-06,-2.6281902126834567e-07,0.41235269434829436,0.41235343905164773,0.41235418490219705,0.41234985965782195,0.423,0.01097936754322435,0.00013373326446226475,0.00013334802832137786,-2.4442854964945582e-05,-2.2187036847753916e-05,0.0,0.0,0.0,13.584208219175565,9.259940545930196,9.259939158029084,5.550084354472364,5.550080977207829,3.015477497496535,3.0154779565127683,3.0154750894744673,0.153941915388676,0.153944930233814,13.584206604373671,2.4251482834412914,2.4251508460884126
2.34,100.0,0.0,0.015274736322137737,0.0075823836550965975,49.13824867861372,0.0015427340789531492,96.6019644054573,0.002001708288304562,0.0020017118974839506,0.988848619810217,42.721271639514676,0.0007984976570823821,6.188010268855701,8.811989731144296,3.43913232030089,200.0,0.0,112.55848629646083,6.486009462991735,296.1136303468575,3.886369653142372,297.8896986852898,2.110301314710767,180.95950424054791,418.17881385997987,0.86188189947245,10.262995318743048,0.8544307812233254,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999996,1.0,1.0,0.0,0.0,0.0,0.0020244964359107916,0.0020315399308443193,-1.5076432564181674e-06,-2.617003441313104e-07,0.41235116504346014,0.4123519073907398,0.4123526508816938,0.41234987446086047,0.423,0.010979366811355272,0.00013373326137065898,0.00013334910873275782,-2.433043823657499e-05,-2.2084798729338218e-05,0.0,0.0,0.0,13.584208195447184,9.259940522740683,9.259939183828724,5.550084373912294,5.550081054407766,3.015477545345604,3.0154780179491354,3.015475167584229,0.15394190905428878,0.1539449297811457,13.584206564594114,2.4251483223841066,2.4251507787076094
2.35,100.0,0.0,0.01527468083280123,0.007582438929489597,49.13824871770969,0.0015427465173093275,96.6019646284069,0.0020017008765819697,0.002001704474342187,0.9888486398773682,42.72126880490807,0.0007985041046582764,6.188010511599481,8.811989488400513,3.4391320999627326,200.0,0.0,112.55848630805546,6.4860094466036005,296.11363033371043,3.8863696662894385,297.8896986523809,2.1103013476196404,180.9595042453414,418.17881383155935,0.8618819230994437,10.262995288506495,0.8544307571771622,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999995,1.0,1.0,0.0,0.0,0.0,0.0020245111941737223,0.0020315325507625635,-1.5023242043565171e-06,-2.6059162983038675e-07,0.41234964057744206,0.41235038057588574,0.4123511217144905,0.4123498828288625,0.423,0.010979366082861375,0.0001337332582933086,0.00013335018547793216,-2.4218377234319632e-05,-2.1982886210025754e-05,0.0,0.0,0.0,13.584208171485256,9.259940499323864,9.259939208707879,5.550084392658091,5.55008113028325,3.0154775923739385,3.015478078452361,3.015475244708876,0.15394190274905536,0.15394492932759743,13.58420652473725,2.4251483606540867,2.4251507141350124
2.36,100.0,0.0,0.015274625517568367,0.007582494035854666,49.13824875574121,0.0015427589136887225,96.60196485032795,0.0020016934883116174,0.0020016970746877566,0.9888486446253512,42.7212659833929,0.0007985105304157489,6.188010753224427,8.811989246775568,3.4391318806421047,200.0,0.0,112.55848631967409,6.4860094300572895,296.1136303210429,3.8863696789569664,297.8896986200402,2.110301379960349,180.95950425026908,418.1788138033048,0.861881946426311,10.262995258211577,0.8544307341424364,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999995,1.0,1.0,0.0,0.0,0.0,0.002024525907573196,0.0020315251938365928,-1.497040060399052e-06,-2.5949259724322715e-07,0.4123481209353645,0.41234885859219317,0.41234959738567784,0.41234988480877144,0.423,0.010979365357731976,0.00013373325523016846,0.00013335125857943006,-2.4106670878154546e-05,-2.1881293832848314e-05,0.0,0.0,0.0,13.584208147292049,9.25994047568194,9.25993923267957,5.55008441071957,5.55008120484876,3.0154776385905095,3.0154781380288114,3.0154753208538323,0.15394189647288362,0.15394492887317365,13.584206484803472,2.425148398258848,2.4251506522784885
2.37,100.0,0.0,0.015274570375904087,0.007582548974526218,49.13824879274195,0.0015427712683408579,96.60196507122373,0.002001686123421382,0.002001689698448453,0.9888486341661227,42.72126317492771,0.0007985169344867233,6.1880109937340775,8.811989006265918,3.439131662335788,200.0,0.0,112.55848633131633,6.486009413354337,296.11363030884814,3.8863696911517254,297.8896985882614,2.1103014117391266,180.95950425532982,418.17881377521564,0.8618819694547483,10.262995227858589,0.8544307120858226,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999996,1.0,1.0,0.0,0.0,0.0,0.0020245405761985004,0.0020315178599952435,-1.4917900092673714e-06,-2.584029757946027e-07,0.41234660610238705,0.41234734142480467,0.4123480778803813,0.41234988044727316,0.423,0.010979364635956421,0.00013373325218119363,0.0001333523280592828,-2.3995318088054773e-05,-2.1780023416795302e-05,0.0,0.0,0.0,13.584208122869809,9.259940451817098,9.259939255756606,5.550084428106394,5.5500812781186655,3.015477684004224,3.0154781966894006,3.015475396024635,0.15394189022568142,0.15394492841787882,13.58420644479317,2.425148435205944,2.425150593048546
2.38,100.0,0.0,0.015274515407274597,0.007582603745845055,49.13824882874461,0.001542783581509909,96.60196529109756,0.0020016787818393114,0.0020016823455522408,0.9888486086110254,42.7212603794712,0.0007985233170002507,6.188011233131963,8.811988766868032,3.4391314450405757,200.0,0.0,112.55848634298178,6.486009396496258,296.11363029711947,3.8863697028803807,297.8896985570384,2.110301442962158,180.95950426052246,418.1788137472913,0.8618819921864844,10.26299519744783,0.8544306909749522,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999995,1.0,1.0,0.0,0.0,0.0,0.0020245552001406297,0.0020315105491675216,-1.4865732655211863e-06,-2.573225051510919e-07,0.4123450960637053,0.41234582905889816,0.4123465631837616,0.4123498697907976,0.423,0.010979363917524097,0.00013373324914633922,0.00013335339393904188,-2.3884317727151938e-05,-2.1679073142877314e-05,0.0,0.0,0.0,13.584208098220751,9.259940427731486,9.2599392779516,5.550084444828078,5.550081350107231,3.015477728623919,3.015478254445952,3.015475470226928,0.1539418840073572,0.15394492796171746,13.584206404706729,2.425148471502858,2.425150536358265
2.39,100.0,0.0,0.015274460611147385,0.007582658350158062,49.13824886378096,0.0015427958534348961,96.60196550995272,0.0020016714634936276,0.0020016750159272583,0.9888485680707908,42.721257596982184,0.0007985296780826134,6.1880114714216035,8.811988528578393,3.439131228753267,200.0,0.0,112.55848635467005,6.486009379484552,296.1136302858504,3.8863697141494935,297.88969852636495,2.1103014736355816,180.95950426584588,418.1788137195311,0.8618820146232798,10.2629951669796,0.8544306707783882,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999996,1.0,1.0,0.0,0.0,0.0,0.002024569779492203,0.0020315032612826024,-1.4813890724021256e-06,-2.5625093454106906e-07,0.41234359080455,0.4123443214796873,0.41234505328101523,0.41234985288551973,0.423,0.010979363202424422,0.00013373324612556058,0.00013335445623979643,-2.377366871542108e-05,-2.157844210159965e-05,0.0,0.0,0.0,13.584208073347066,9.259940403427237,9.259939299276967,5.550084460893984,5.550081420828607,3.0154777724583655,3.0154783113030135,3.015475543466458,0.1539418778178195,0.153944927504694,13.584206364544544,2.4251485071570125,2.4251504821232257
2.4,100.0,0.0,0.015274405986991233,0.007582712787817913,49.13824889788185,0.0015428080843498707,96.6019657277925,0.0020016641683127277,0.0020016677095018166,0.9888485126555419,42.72125482741961,0.0007985360178574248,6.188011708606505,8.81198829139349,3.4391310134706736,200.0,0.0,112.5584863663808,6.486009362320698,296.1136302750343,3.8863697249655225,297.88969849623504,2.1103015037654873,180.95950427129898,418.17881369193435,0.8618820367669239,10.262995136454192,0.8544306514655995,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999996,1.0,1.0,0.0,0.0,0.0,0.0020245843143473826,0.002031495996269834,-1.4762367007373906e-06,-2.551880226714376e-07,0.41234209031018887,0.4123428186724219,0.41234354815737423,0.41234982977736095,0.423,0.01097936249064684,0.0001337332431188131,0.00013335551498218996,-2.3663369972837245e-05,-2.1478129383467603e-05,0.0,0.0,0.0,13.58420804825092,9.259940378906451,9.259939319744932,5.550084476313331,5.550081490296835,3.0154778155162645,3.0154783672733174,3.015475615749065,0.15394187165697712,0.15394492704681287,13.584206324306994,2.4251485421757613,2.4251504302614415
2.41,100.0,0.0,0.015274351534276222,0.007582767059182782,49.13824893107725,0.001542820274484094,96.60196594462016,0.0020016568962251853,0.0020016604262044044,0.9888484424747963,42.72125207074254,0.000798542336445726,6.1880119446901665,8.811988055309829,3.4391307991896163,200.0,0.0,112.55848637811367,6.486009345006158,296.113630264665,3.886369735334827,297.8896984666426,2.110301533357917,180.95950427688064,418.17881366450035,0.8618820586192341,10.262995105871902,0.8544306330069359,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999996,1.0,1.0,0.0,0.0,0.0,0.0020245988048018027,0.002031488754058738,-1.4711154478772373e-06,-2.541335372696629e-07,0.4123405945659252,0.41234132062238815,0.4123420477981073,0.41234980051199005,0.423,0.010979361782180832,0.00013373324012605237,0.00013335657018643624,-2.3553420533062308e-05,-2.137813589797588e-05,0.0,0.0,0.0,13.584208022934444,9.25994035417121,9.259939339367525,5.550084491095197,5.550081558525846,3.0154778578062476,3.0154784223650495,3.015475687080682,0.15394186552473937,0.1539449265880785,13.584206283994469,2.4251485765663943,2.4251503806932893
2.42,100.0,0.0,0.015274297252473751,0.007582821164616078,49.13824896339626,0.0015428324240622084,96.60196616043895,0.0020016496471597506,0.002001653165963686,0.9888483576374691,42.72124932691017,0.0007985486339660775,6.1880121796760745,8.811987820323921,3.439130585906923,200.0,0.0,112.55848638986832,6.486009327542377,296.11363025473617,3.8863697452636665,297.8896984375816,2.1103015624188637,180.95950428258976,418.17881363722836,0.8618820801820539,10.262995075233023,0.8544306153736047,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999996,1.0,1.0,0.0,0.0,0.0,0.002024613250952493,0.002031481534579009,-1.4660246366775612e-06,-2.530872546535612e-07,0.4123391035571,0.4123398273149086,0.4123405521885193,0.41234976513482463,0.423,0.010979361077015914,0.0001337332371472341,0.00013335762187233495,-2.3443819259227894e-05,-2.127845618815627e-05,0.0,0.0,0.0,13.58420799739976,9.259940329223564,9.259939358156597,5.550084505248514,5.550081625529455,3.015477899336877,3.015478476586395,3.0154757574673274,0.15394185942101557,0.15394492612849534,13.584206243607355,2.425148610336133,2.4251503333414512
2.43,100.0,0.0,0.015274243141056538,0.007582875104486176,49.13824899486713,0.0015428445333044026,96.6019663752521,0.0020016424210453536,0.002001645928708503,0.9888482582518757,42.72124659588183,0.0007985549105346492,6.188012413567706,8.81198758643229,3.4391303736194363,200.0,0.0,112.55848640164442,6.486009309930783,296.1136302452416,3.8863697547582046,297.8896984090462,2.110301590954271,180.95950428842525,418.1788136101177,0.8618821014572517,10.26299504453785,0.8544305985376468,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999996,1.0,1.0,0.0,0.0,0.0,0.002024627652897809,0.0020314743377605198,-1.4609636145232474e-06,-2.5204895949537676e-07,0.4123376172690906,0.41233833873534287,0.41233906131395165,0.4123497236910322,0.423,0.01097936037514163,0.0001337332341823141,0.00013335867005928644,-2.3334564843935368e-05,-2.1179092982492875e-05,0.0,0.0,0.0,13.584207971648949,9.259940304065545,9.259939376123805,5.550084518782078,5.5500816913213695,3.015477940116648,3.0154785299482683,3.0154758269151003,0.15394185334571542,0.15394492566806775,13.584206203146028,2.425148643492135,2.425150288130848
2.44,100.0,0.0,0.015274189199498628,0.0075829288791661705,49.13824902551732,0.0015428566024265715,96.60196658906287,0.0020016352178111037,0.0020016387143678795,0.9888481444257345,42.721243877616956,0.0007985611662653055,6.1880126463685245,8.81198735363147,3.4391301623240045,200.0,0.0,112.55848641344164,6.4860092921727865,296.1136302361753,3.8863697638245083,297.8896983810304,2.110301618970034,180.95950429438602,418.1788135831674,0.8618821224467191,10.262995013786675,0.8544305824719144,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999993,1.0,1.0,0.0,0.0,0.0,0.0020246420107373677,0.002031467163533318,-1.4559317523801449e-06,-2.510184444609598e-07,0.41233613568731137,0.41233685486908733,0.4123375751597832,0.4123496762255313,0.423,0.010979359676547559,0.00013373323123124842,0.00013335971476630603,-2.3225656434533448e-05,-2.1080045371490996e-05,0.0,0.0,0.0,13.584207945684073,9.259940278699153,9.259939393280638,5.550084531704549,5.550081755915178,3.0154779801539804,3.0154785824588544,3.0154758954301735,0.15394184729874894,0.15394492520680012,13.58420616261088,2.4251486760414918,2.425150244988577
2.45,100.0,0.0,0.01527413542727541,0.007582982489033629,49.138249055373464,0.001542868631640468,96.60196680187445,0.002001628037386292,0.002001631522871018,0.9888480162661702,42.721241172075125,0.0007985674012696872,6.1880128780819845,8.811987121918008,3.4391299520174865,200.0,0.0,112.55848642525967,6.486009274269781,296.11363022753125,3.8863697724685506,297.88969835352844,2.1103016464719984,180.95950430047097,418.17881355637684,0.8618821431523692,10.262994982979787,0.8544305671500484,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999993,1.0,1.0,0.0,0.0,0.0,0.002024656324571979,0.0020314600118276297,-1.4509284438921424e-06,-2.4999550991833264e-07,0.41233465879721454,0.4123353757015762,0.4123360937114297,0.412349622782993,0.423,0.010979358981223307,0.00013373322829399314,0.00013336075601203776,-2.3117093064684013e-05,-2.0981310626666527e-05,0.0,0.0,0.0,13.584207919507174,9.259940253126373,9.25993940963839,5.550084544024452,5.550081819324361,3.0154780194572273,3.015478634128158,3.0154759630187935,0.15394184128002644,0.15394492474469681,13.584206122002284,2.4251487079912293,2.4251502038438546
2.46,100.0,0.0,0.015274081823863622,0.007583035934470364,49.13824908446144,0.0015428806211538503,96.60196701369006,0.002001620879700392,0.0020016243541473022,0.9888478738797162,42.72123847921604,0.0007985736156572912,6.188013108711531,8.811986891288463,3.4391297426967524,200.0,0.0,112.55848643709824,6.486009256223145,296.11363021930356,3.8863697806962128,297.88969832653447,2.1103016734659596,180.95950430667904,418.17881352974496,0.8618821635761356,10.262994952117479,0.8544305525464574,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999993,1.0,1.0,0.0,0.0,0.0,0.0020246705945035875,0.0020314528825738616,-1.4459531045164092e-06,-2.48979963674012e-07,0.4123331865842898,0.41233390121828073,0.41233461695434426,0.4123495634078416,0.423,0.010979358289158523,0.00013373322537050451,0.00013336179381476763,-2.3008873540675268e-05,-2.0882888748019468e-05,0.0,0.0,0.0,13.584207893120267,9.259940227349162,9.259939425208199,5.550084555750181,5.5500818815622806,3.01547805803467,3.0154786849625452,3.015476029687272,0.15394183528945848,0.15394492428176218,13.584206081320625,2.425148739348304,2.4251501646279587
2.47,100.0,0.0,0.01527402838874135,0.007583089215862207,49.13824911280637,0.001542892571170623,96.60196722451288,0.0020016137446830585,0.0020016172081263,0.9888477173723176,42.72123579899952,0.0007985798095355463,6.188013338260597,8.811986661739397,3.4391295343586803,200.0,0.0,112.55848644895703,6.48600923803424,296.1136302114865,3.8863697885132846,297.88969830004277,2.1103016999576636,180.95950431300915,418.178813503271,0.8618821837199709,10.262994921200038,0.8544305386362961,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999993,1.0,1.0,0.0,0.0,0.0,0.002024684820635209,0.0020314457757025996,-1.4410051706768498e-06,-2.479716205705529e-07,0.4123317190340649,0.41233243140471004,0.4123331448740178,0.4123494981442564,0.423,0.010979357600342878,0.00013373322246073893,0.00013336282819243625,-2.2900996725638834e-05,-2.0784777916560415e-05,0.0,0.0,0.0,13.584207866525338,9.259940201369455,9.259939440001016,5.550084566889998,5.550081942642183,3.0154780958945167,3.015478734972021,3.0154760954419824,0.15394182932695583,0.15394492381800057,13.584206040566277,2.425148770119612,2.4251501272741716
