X1,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X2,X20,X21,X22,X23,X24,X25,X26,X27,X28,X3,X4,X5,X6,X7,X8,X9,Time
100.0,0.9881,42.7224,0.0008,6.1879,8.8121,3.4392,200.0,0.0,112.5585,6.486,0.0,296.1137,3.8863,297.8897,2.1103,180.9595,418.1788,0.8619,10.263,0.85544,0.0153,0.0076,49.1372,0.0015,96.6019,0.002,0.002,0.0
100.0,0.9881029916285539,42.722379747346345,0.0007883295502978154,6.187908358195712,8.812091641804281,3.4392181786535927,200.0,0.0,112.55849517162325,6.486000184183503,0.0,296.11369881251704,3.8863011874830553,297.8897009120957,2.1102990879044383,180.95950464419334,418.1787959387064,0.8618994171004677,10.262999996527284,0.8554130989918596,0.015292683745613099,0.007598341405981532,49.13722861250234,0.0015133954499537787,96.6018701373907,0.0020040806722648424,0.0020031826819311683,0.01
100.0,0.9881101945442503,42.72237618619453,0.0007860299636844796,6.187912547707569,8.812087452292424,3.439217825598178,200.0,0.0,112.55849357445948,6.486000365228252,0.0,296.11369764473005,3.886302355270067,297.8897017867701,2.110298213230005,180.9595060603124,418.1787950993027,0.8618988403850929,10.26299999148517,0.855386903737872,0.015291930646254571,0.007597026032644749,49.137256175937864,0.0015170865193007664,96.60186816755831,0.0020040258779658233,0.002003937767397452,0.02
100.0,0.988117960577262,42.72237080247314,0.0007858445638535725,6.187914778568009,8.812085221431984,3.4392174050931597,200.0,0.0,112.5584929658662,6.486000543431238,0.0,296.11369649631166,3.886303503688601,297.8897026251522,2.1102973748477676,180.95950649070275,418.1787952391387,0.8618982701587163,10.262999985642985,0.8553613958591981,0.015291838018646519,0.007595828409025505,49.137282937189795,0.001518550244112821,96.60186837771178,0.002004001975797689,0.002003998547535779,0.03
100.0,0.988125729540052,42.722364587609356,0.0007861263781575005,6.187916116273165,8.812083883726826,3.439216933811576,200.0,0.0,112.55849266093932,6.48600071890742,0.0,296.1136953669374,3.8863046330627578,297.8897034283409,2.1102965716590907,180.95950662015346,418.1787956731359,0.8618977067108897,10.262999979353294,0.8553365574659259,0.01529178894845063,0.007594695322331297,49.13730896744421,0.001519485065565664,96.60186910603304,0.0020039940394844962,0.002003996779611113,0.04
100.0,0.9881334562003801,42.72235800494788,0.0007865023339831246,6.187917046100873,8.81208295389912,3.439216435684959,200.0,0.0,112.55849245064434,6.486000891716865,0.0,296.1136942562884,3.88630574371173,297.8897041974051,2.11029580259493,180.959506657639,418.17879619205144,0.8618971503097398,10.262999972776905,0.8553123711349101,0.015291740213597908,0.0075936131880783245,49.13733429757541,0.0015202771135716618,96.60186995591181,0.002003987347639474,0.0020039905403798986,0.05
100.0,0.9881411372804657,42.72235126265238,0.0007868879523561936,6.187917789276516,8.812082210723474,3.439215924706894,200.0,0.0,112.55849227106818,6.486001061903008,0.0,296.11369316405074,3.886306835949417,297.88970493338496,2.1102950666150844,180.9595066670291,418.17879673177026,0.8618966012009001,10.262999965987351,0.8552888198953381,0.015291689412881245,0.007592577503885994,49.137358948925566,0.0015210151686037851,96.60187082894542,0.002003980457240074,0.002003983805099035,0.06
100.0,0.988148772245159,42.722344455110424,0.0007872645623961974,6.187918446687284,8.812081553312705,3.439215407979221,200.0,0.0,112.55849210270824,6.486001229504063,0.0,296.11369208991573,3.8863079100844056,297.88970563729254,2.1102943627074655,180.95950666778793,418.1787972726044,0.8618960596079829,10.262999959018344,0.8552658872164755,0.015291636545203996,0.007591585896367091,49.137382940275394,0.0015217201547977034,96.60187169935786,0.0020039732934699793,0.002003976773106391,0.07
100.0,0.9881563607059998,42.72233762542694,0.00078762836666283,6.1879190643141655,8.812080935685819,3.4392148889256546,200.0,0.0,112.55849193962024,6.486001394556387,0.0,296.1136910335801,3.8863089664200183,297.8897063101127,2.11029368988738,180.9595066658236,418.1787978084432,0.8618955257334724,10.262999951885432,0.8552435569961645,0.01529158169438835,0.0075906365262386035,49.13740628944846,0.001522397610124139,96.60187255990884,0.002003965864963673,0.0020039694698084118,0.08
100.0,0.9881639023089526,42.7223307935483,0.0007879788372053355,6.187919663212376,8.812080336787607,3.4392143691754744,200.0,0.0,112.55849177994136,6.486001557095467,0.0,296.1136899947457,3.886310005254392,297.88970695280324,2.1102930471968313,180.9595066629634,418.17879833727716,0.8618949997597232,10.262999944595913,0.8552218135496812,0.015291524945271017,0.007589727722746145,49.137429013687125,0.0015230496420796649,96.60187340841927,0.002003958182225948,0.0020039619129670052,0.09
100.0,0.9881713967375436,42.72232396870986,0.0007883163619360991,6.187920252898934,8.812079747101048,3.439213849504942,200.0,0.0,112.55849162315447,6.486001717156187,0.0,296.1136889731195,3.8863110268805694,297.88970756629624,2.1102924337038393,180.9595066596896,418.1787988584607,0.8618944818499585,10.262999937153277,0.8552006415989405,0.015291466388530427,0.007588857907499451,49.13745112973923,0.0015236773545521305,96.60187424447868,0.002003950261151543,0.0020039541046618613,0.1
100.0,0.988178843686329,42.72231715531438,0.0007886413404470328,6.187920837678921,8.81207916232106,3.439213330290073,200.0,0.0,112.55849146907639,6.486001874772912,0.0,296.1136879684135,3.8863120315865856,297.8897081514983,2.1102918485017765,180.95950665615092,418.1787993717001,0.8618939721492379,10.262999929559294,0.8551800262619823,0.01529140609952177,0.007588025563751603,49.13747265389907,0.0015242817815291668,96.60187506808946,0.002003942108534068,0.0020039460671572216,0.11
