Time (dimensionless),ACh,Active,Active ACh,Active ACh2,Basal,Basal ACh,Basal ACh2,Desensitised,Desensitised ACh,Desensitised ACh2,Intermediate,Intermediate ACh,Intermediate ACh2
3.7,8.079822275044929e-06,1.595856548306809e-12,4.540200755432475e-10,3.132447095458556e-08,3.181627629479843e-08,9.639935262895627e-09,7.306632057751537e-10,1.6341862715523863e-12,9.902954171735955e-10,1.500265036666458e-07,8.386728106093333e-12,5.082238157871074e-09,7.699239801937882e-07
3.8000000000000003,8.079495760385613e-06,1.5887452605511412e-12,4.519787763657353e-10,3.118236833728644e-08,3.1674502027342803e-08,9.596591603716533e-09,7.27348567384084e-10,1.6759598857029447e-12,1.015568636542939e-09,1.5384909593999568e-07,8.34936006135133e-12,5.059389183887117e-09,7.664315428622708e-07
3.9000000000000004,8.079170727443052e-06,1.5816661655440009e-12,4.4994687928005306e-10,3.104093147594883e-08,3.153336955479575e-08,9.55344760243255e-09,7.240494583969279e-10,1.717544931911289e-12,1.0407257432687618e-09,1.5765381885290476e-07,8.312161016220238e-12,5.0366453642536985e-09,7.629554536966063e-07
4.0,8.078847168704269e-06,1.5746191005499128e-12,4.479243367182735e-10,3.0900157018165236e-08,3.139287562593223e-08,9.51050224146832e-09,7.207658000797736e-10,1.7589419349190691e-12,1.065767070257035e-09,1.6144072510568777e-07,8.275130542604845e-12,5.014006420806724e-09,7.594956676893072e-07
4.1000000000000005,8.078525078338504e-06,1.5676039397596744e-12,4.4591110948313024e-10,3.076004200564825e-08,3.125301773740824e-08,9.46775469303694e-09,7.17497523776589e-10,1.800151903874157e-12,1.090693263892153e-09,1.6520991795053444e-07,8.238267703642881e-12,4.991471750182264e-09,7.560520879424905e-07
4.2,8.078204449933621e-06,1.5606205446021826e-12,4.439071554844157e-10,3.0620583343900667e-08,3.1113793127408426e-08,9.425204063759693e-09,7.142445573483774e-10,1.8411756805112544e-12,1.1155048622280787e-09,1.689614831686516e-07,8.201571738304467e-12,4.969040861407051e-09,7.52624635491848e-07
4.3,8.07788527703341e-06,1.5536687755389634e-12,4.419124324126328e-10,3.048177792810032e-08,3.097519901452492e-08,9.382849455285902e-09,7.110068283921282e-10,1.882014093874908e-12,1.1402023951008613e-09,1.72695505216927e-07,8.16504189888807e-12,4.946713272027187e-09,7.492132327324626e-07
4.4,8.07756755318166e-06,1.546748493031543e-12,4.3992689795828477e-10,3.0343622653425093e-08,3.083723261734986e-08,9.34068996926489e-09,7.077842645048311e-10,1.922667973009665e-12,1.1647863923414678e-09,1.76412068552245e-07,8.12867743769216e-12,4.924488499588776e-09,7.458178020594171e-07
4.5,8.077251271922161e-06,1.5398595575414475e-12,4.3795050981187464e-10,3.020611441505285e-08,3.06998911544754e-08,9.298724707345982e-09,7.045767932834755e-10,1.96313814696007e-12,1.1892573837927236e-09,1.801112576314934e-07,8.092477607015203e-12,4.902366061637919e-09,7.424382658677944e-07
4.6000000000000005,8.0769364267707e-06,1.5330018283125917e-12,4.359832271393832e-10,3.006925035186522e-08,3.056317181606028e-08,9.256952798415191e-09,7.013843476982038e-10,2.0034252162124073e-12,1.2136157392522728e-09,1.8379312936303472e-07,8.056441891367715e-12,4.8803456359034716e-09,7.390745738516958e-07
4.7,8.076623011278663e-06,1.5261751661368634e-12,4.3402500723098793e-10,2.993302729291853e-08,3.0427071828411164e-08,9.215373336732e-09,6.982068538881655e-10,2.0435300718234947e-12,1.2378620319733794e-09,1.8745777567820588e-07,8.020569480044551e-12,4.85842669647086e-09,7.357266409994529e-07
4.800000000000001,8.076311018992384e-06,1.5193794315863016e-12,4.3207580764327446e-10,2.979744211127158e-08,3.029158841270088e-08,9.173985421473677e-09,6.950442389626714e-10,2.0834535635823065e-12,1.2619968063220957e-09,1.9110528353424947e-07,7.984859604268126e-12,4.836608746347667e-09,7.323943872284324e-07
4.9,8.076000443453407e-06,1.5126144850247706e-12,4.3013558618509133e-10,2.9662491721649263e-08,3.015671878524097e-08,9.132788156474147e-09,6.918964309496819e-10,2.123196502201152e-12,1.2860205792951455e-09,1.94735735178434e-07,7.949311534962204e-12,4.8148913159279555e-09,7.29077737123321e-07
5.0,8.075691278203274e-06,1.5058801868161336e-12,4.282043006652869e-10,2.9528173038776474e-08,3.0022460162342987e-08,9.09178064556734e-09,6.88763357877157e-10,2.1627596983923436e-12,1.3099338678943347e-09,1.983492128580381e-07,7.913924543050557e-12,4.793273935605792e-09,7.257766152688049e-07
5.1000000000000005,8.075383516783531e-06,1.499176397324255e-12,4.262819088927096e-10,2.9394482977378103e-08,2.9888809760318484e-08,9.050961992587183e-09,6.856449477730568e-10,2.2021439628681923e-12,1.3337371891214693e-09,2.019457988203218e-07,7.878697899456945e-12,4.771756135775239e-09,7.22490946249571e-07
5.2,8.075077154476833e-06,1.4925030141682935e-12,4.2436838069654654e-10,2.9261419382597064e-08,2.9755765538401908e-08,9.01033155710083e-09,6.825411503939314e-10,2.241349911571525e-12,1.3574309255999663e-09,2.0552555241904364e-07,7.84363104989108e-12,4.750337568682552e-09,7.192206755935094e-07
5.300000000000001,8.074772184863178e-06,1.4858598985350298e-12,4.224636741511582e-10,2.9128979189709866e-08,2.962332472931491e-08,8.969888448590986e-09,6.794518942476946e-10,2.2803783509124734e-12,1.381015591358546e-09,2.0908855539578327e-07,7.8087232691375e-12,4.729017767413336e-09,7.15965728347912e-07
5.4,8.074468601042446e-06,1.4792469013377433e-12,4.2056774401618303e-10,2.899715907742142e-08,2.9491484360911128e-08,8.929631706019509e-09,6.763771018503958e-10,2.319230141010697e-12,1.4044917374870082e-09,2.1263489580523308e-07,7.773973783781865e-12,4.707796231451302e-09,7.127260237847843e-07
5.5,8.074166396727215e-06,1.472663886600079e-12,4.186805492812897e-10,2.886595605185642e-08,2.9360241722483287e-08,8.889560458342325e-09,6.733167033645072e-10,2.3579060734452904e-12,1.4278598677819153e-09,2.1616465364571454e-07,7.73938188191807e-12,4.6866725031606884e-09,7.095014885461724e-07
5.6000000000000005,8.07386556563007e-06,1.4661107183456817e-12,4.168020489361469e-10,2.8735367119139542e-08,2.9229594103324107e-08,8.849673834515367e-09,6.702706289525012e-10,2.396406939795347e-12,1.451120486049994e-09,2.1967790891554743e-07,7.704946851640014e-12,4.665646124905732e-09,7.062920492741225e-07
5.7,8.073566101463594e-06,1.4595872605981963e-12,4.1493220197042333e-10,2.8605389285395478e-08,2.9099538792726314e-08,8.809970963494566e-09,6.672388087768502e-10,2.4347335316399602e-12,1.4742740960810302e-09,2.2317474161305153e-07,7.670667981041593e-12,4.644716639050672e-09,7.030976326106806e-07
5.800000000000001,8.07326800061041e-06,1.4530934346309798e-12,4.130709855569481e-10,2.8476020945087016e-08,2.8970074221960227e-08,8.770451361402265e-09,6.64221205448238e-10,2.4728863577866925e-12,1.4973210079568454e-09,2.2665519893930384e-07,7.63654480972507e-12,4.6238837623692866e-09,6.999181950463106e-07
5.9,8.072971254388024e-06,1.4466290531136905e-12,4.11218342374779e-10,2.8347257858975432e-08,2.884119665594482e-08,8.731113809899394e-09,6.612177200225272e-10,2.510866463465615e-12,1.5202618992495872e-09,2.301193903123298e-07,7.602576400176966e-12,4.603146880777425e-09,6.967536364485094e-07
6.0,8.072675857960036e-06,1.4401940111819019e-12,4.0937424129508755e-10,2.8219097787667393e-08,2.871290400457201e-08,8.69195764834458e-09,6.582283002959285e-10,2.5486744865857445e-12,1.5430971684831751e-09,2.3356737790702269e-07,7.568762177171523e-12,4.582505631420889e-09,6.936038996802229e-07
6.1000000000000005,8.072381805100668e-06,1.4337881741809018e-12,4.0753864172731133e-10,2.809153776933818e-08,2.8585193583497746e-08,8.652982014631717e-09,6.552528771800003e-10,2.5863112121982285e-12,1.5658273149835315e-09,2.3699924096456492e-07,7.535101434608854e-12,4.5619595606902615e-09,6.904689120725654e-07
6.2,8.07208908961406e-06,1.4274114080975233e-12,4.057115032846498e-10,2.7964574857720904e-08,2.8458062721175067e-08,8.614186050993316e-09,6.522913819499179e-10,2.623777422185454e-12,1.5884528359030924e-09,2.4041505835860966e-07,7.501593469207498e-12,4.541508216930574e-09,6.873486012911349e-07
6.300000000000001,8.071797705334276e-06,1.421063579560144e-12,4.038927857840645e-10,2.7838206122106497e-08,2.833150875885409e-08,8.575568904000505e-09,6.493437462444741e-10,2.661073895261048e-12,1.6109742262326653e-09,2.438149085952672e-07,7.468237580504414e-12,4.521151150441306e-09,6.842428953360133e-07
6.4,8.071507648444927e-06,1.4147446056792346e-12,4.0208246499259616e-10,2.771242984644584e-08,2.8205530043818643e-08,8.53713005879897e-09,6.464099300167782e-10,2.6982011028962487e-12,1.6333917770432644e-09,2.471988365541327e-07,7.435033347239425e-12,4.50088809834719e-09,6.811517532473527e-07
6.5,8.071218914496132e-06,1.4084543899524346e-12,4.0028051237760746e-10,2.7587243987304934e-08,2.8080124652084378e-08,8.498868909281676e-09,6.434898855896678e-10,2.7351596003584645e-12,1.6557058349272189e-09,2.5056689625931486e-07,7.401980271924942e-12,4.480718746854434e-09,6.780751256180042e-07
6.6000000000000005,8.070931494779921e-06,1.4021927443848337e-12,3.9848687050194147e-10,2.746264430017493e-08,2.7955288836389635e-08,8.460784235819312e-09,6.40583513980577e-10,2.7719505018498836e-12,1.6779171172536726e-09,2.539192028492473e-07,7.369077348973857e-12,4.460642442375754e-09,6.750129066136589e-07
6.7,8.070645383377918e-06,1.3959595409186272e-12,3.9670150086567946e-10,2.7338627982682863e-08,2.7831020043928633e-08,8.422875220763425e-09,6.376907498236497e-10,2.8085745566459457e-12,1.700026099209803e-09,2.5725583152641703e-07,7.336323904433505e-12,4.440658753220083e-09,6.719650272650888e-07
6.800000000000001,8.070360574406557e-06,1.389754652242581e-12,3.949243652058459e-10,2.7215192250540396e-08,2.770731573678566e-08,8.3851410515085e-09,6.348115281755457e-10,2.845032510212575e-12,1.722033253373926e-09,2.605768570556881e-07,7.303719267752045e-12,4.4207672500403645e-09,6.689314190022538e-07
6.9,8.070077062017079e-06,1.3835779517920325e-12,3.931554254964086e-10,2.7092334337543813e-08,2.7584173391935095e-08,8.347580920491954e-09,6.319457845154414e-10,2.8813251042061777e-12,1.743939049732437e-09,2.6388235376432184e-07,7.271262771778473e-12,4.400967505833561e-09,6.659120136543014e-07
7.0,8.069794840395531e-06,1.3774293137488898e-12,3.913946439482786e-10,2.697005149557403e-08,2.7461590501241394e-08,8.310194025194138e-09,6.29093454745029e-10,2.9174530764736437e-12,1.7657439556815043e-09,2.671723955419652e-07,7.238953752762615e-12,4.381259095940647e-09,6.629067434495673e-07
7.1000000000000005,8.069513903762774e-06,1.3713086130416318e-12,3.8964198300931005e-10,2.684834099459658e-08,2.7339564571459098e-08,8.272979568138339e-09,6.262544751885168e-10,2.953417161052346e-12,1.787448436015211e-09,2.7044705584064897e-07,7.206791550355127e-12,4.361641598046613e-09,6.599155410155748e-07
7.2,8.069234246374476e-06,1.3652157253453086e-12,3.8789740536430047e-10,2.6727200122661636e-08,2.7218093124232823e-08,8.235936756890774e-09,6.234287825926294e-10,2.9892180881701405e-12,1.8090529529357196e-09,2.737064076747876e-07,7.1747755076075e-12,4.342114592180465e-09,6.569383393790349e-07
7.300000000000001,8.06895586252111e-06,1.3591505270815409e-12,3.861608739349906e-10,2.6606626185903977e-08,2.709717369609727e-08,8.199064804060594e-09,6.206163141266074e-10,3.0248565842453663e-12,1.8305579660431073e-09,2.7695052362119305e-07,7.142904970972052e-12,4.32267766071522e-09,6.539750719658469e-07
7.4,8.068678746527963e-06,1.3531128954185204e-12,3.844323518800644e-10,2.6486616508543018e-08,2.6976803838477227e-08,8.162362927299886e-09,6.178170073822076e-10,3.0603333718868457e-12,1.8519639323472245e-09,2.8017947581904916e-07,7.1111792903019366e-12,4.303330388367914e-09,6.510256726010974e-07
7.5,8.068402892755128e-06,1.34710270827101e-12,3.82711802595149e-10,2.6367168432882806e-08,2.6856981117687556e-08,8.125830349303669e-09,6.150308003737028e-10,3.0956491698938835e-12,1.8732713062609186e-09,2.833933359699372e-07,7.079597818851136e-12,4.284072362199595e-09,6.480900755090613e-07
7.6000000000000005,8.068128295597507e-06,1.3411198443003428e-12,3.80999189712815e-10,2.6248279319311996e-08,2.6737703114933198e-08,8.089466297809894e-09,6.12257631537882e-10,3.1308046932562693e-12,1.894480539603422e-09,2.8659217533782387e-07,7.048159913274467e-12,4.2649031716153265e-09,6.451682153132009e-07
7.7,8.067854949484811e-06,1.335164182914424e-12,3.792944771025759e-10,2.6129946546303884e-08,2.661896742630919e-08,8.053270005599451e-09,6.094974397340504e-10,3.165800653154274e-12,1.9155920815901883e-09,2.8977606474906147e-07,7.016864933627575e-12,4.245822408364187e-09,6.422600270361666e-07
7.800000000000001,8.06758284888156e-06,1.3292356042677285e-12,3.775976288708887e-10,2.6012167510416385e-08,2.650077166280063e-08,8.017240710496158e-09,6.06750164244029e-10,3.2006377569586524e-12,1.9366063788464437e-09,2.9294507459238436e-07,6.985712243366938e-12,4.226829666539269e-09,6.393654460997967e-07
7.9,8.067311988287084e-06,1.3233339892613029e-12,3.7590860936115364e-10,2.5894939626292037e-08,2.6383113450282713e-08,7.981377655366769e-09,6.040157447721554e-10,3.2353167082306423e-12,1.9575238754004117e-09,2.960992748189226e-07,6.954701209349867e-12,4.2079245425776805e-09,6.364844083251171e-07
8.0,8.06704236177706e-06,1.3174592092728359e-12,3.7422738093247096e-10,2.5778260225625884e-08,2.6265990223717308e-08,7.945680039989032e-09,6.012941190135332e-10,3.2698382088585865e-12,1.9783450056766564e-09,2.9923873260987635e-07,6.9238312074292026e-12,4.189106645778389e-09,6.336168526207662e-07
8.1,8.06677396291753e-06,1.311611124230414e-12,3.7255390354302097e-10,2.5662126538215702e-08,2.61493991885521e-08,7.910147012023975e-09,5.985852221979293e-10,3.304202959458684e-12,1.9990701931730165e-09,3.0236351193907593e-07,6.893101623502668e-12,4.170375600274965e-09,6.307627214872397e-07
8.200000000000001,8.06650678735659e-06,1.3057896406691212e-12,3.7088814730690173e-10,2.5546536263103473e-08,2.6033338484141243e-08,7.874777939109036e-09,5.958890008366201e-10,3.3384116472965143e-12,2.0196998900983597e-09,3.05473686757673e-07,6.862511821885653e-12,4.1517309855774956e-09,6.27921945819046e-07
8.3,8.066240829692785e-06,1.299994641579821e-12,3.692300773213931e-10,2.5431486878451097e-08,2.591780577795558e-08,7.839572080081246e-09,5.932053961117387e-10,3.372464960881754e-12,2.040234529483034e-09,3.085693250627553e-07,6.832061183527158e-12,4.133172408417254e-09,6.250944632686364e-07
8.4,8.06597608455793e-06,1.2942260106654765e-12,3.6757965891326244e-10,2.5316975880165987e-08,2.580279875166525e-08,7.804528698659011e-09,5.905343496197726e-10,3.406363584921735e-12,2.060674541748525e-09,3.1165049440596437e-07,6.801749092795793e-12,4.114699477904833e-09,6.222802118966735e-07
8.5,8.065712546617106e-06,1.2884836323411512e-12,3.65936857638765e-10,2.5203000781901074e-08,2.5688315101139717e-08,7.76964706344212e-09,5.878758033715629e-10,3.4401082003214442e-12,2.081020354676965e-09,3.147172618935007e-07,6.771574937479779e-12,4.09631180553014e-09,6.194791301720315e-07
8.6,8.06545021056867e-06,1.2827673917340085e-12,3.643016392836436e-10,2.5089559115054798e-08,2.5574352536447738e-08,7.734926447911741e-09,5.852296997923049e-10,3.473699484183522e-12,2.1012723934500936e-09,3.177696941861187e-07,6.741538108786944e-12,4.0780090051624025e-09,6.166911569717959e-07
8.700000000000001,8.065189071144244e-06,1.2770771746833118e-12,3.6267396986312865e-10,2.49766484287711e-08,2.546090878185737e-08,7.70036613043042e-09,5.825959817215478e-10,3.5071381098082655e-12,2.1214310806170735e-09,3.2080785749914337e-07,6.711638001344729e-12,4.059790693050164e-09,6.139162315812637e-07
8.8,8.064929123108723e-06,1.2714128677404248e-12,3.610538156219384e-10,2.4864266289939463e-08,2.5347981575835993e-08,7.665965394242085e-09,5.799745924131949e-10,3.5404247466936237e-12,2.1414968361131226e-09,3.238318176024436e-07,6.681874013200185e-12,4.041656487821288e-09,6.111542936939439e-07
8.9,8.064670361260269e-06,1.2657743581688113e-12,3.594411430342787e-10,2.4752410283194852e-08,2.5235568671050278e-08,7.63172352747204e-09,5.773654755355033e-10,3.5735600605352017e-12,2.1614700772510455e-09,3.2684163982045723e-07,6.652245545819973e-12,4.023606010482953e-09,6.084052834115562e-07
