Time,x1,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x2,x20,x21,x22,x23,x24,x25,x3,x4,x5,x6,x7,x8,x9,lin,K15,k15,K16,k16,K17,k17,K18,k18,K19,k19,K20,k20,K21,k21,K22,k22,K23,k23,K24,k24,kd2,kd3,kd8,kd9,kd11,kd12,kd13,kd16,ki1,ki2,ki3,ki4,ki5,ki6,ki7,ki8,ki9,ki10,ki11,ki12,ki14,ki15,ki16,ki17,ki18,KI19,KI20,KI21,KI22,KI23,KI24,a24,ks,cell,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R20,R21,R22,R18,R19,R25,R24,R23,R26,R27,R28,R29,R30,R31,R32,R34
2.39,0.02758649370026808,0.0279845688260008,0.17461149193101633,13.03858522144826,29.107939028316405,15.929893540645262,1.5,1.8187787576295391,0.16884413505748716,0.2,0.5,0.10755012735895399,0.46844120807210754,1.0957741034207353,0.4009395235883101,0.07,0.8,0.0,0.6155191674690074,0.01574877855133,0.17014548737651974,0.0005609339676219441,0.006253504167518278,0.10670414848369852,0.010566665483501705,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.274171824868258,0.7163311694720518,0.6128760410604651,0.08757683149751239,0.08994217836106222,0.1102620321086408,0.004727021361581706,0.10500300957809698,0.010670414848369853,25.332808065152474,0.1597921371465036,25.148279417956182,19.10541109691805,8.206713123396616,0.1499979709433655,0.18159208229245175,0.03022854695300246,1.6904734669324784,0.15332331514079703,1.0566665483501705e-05,2.6276458544150394e-05,0.010670414848369853,0.29107939028316404,0.9127009655013782,0.006155191674690074,0.0053775063679477,0.01818778757629539,0.00017461149193101632,2.50028520540878,0.00030664765814926887,0.0011785064437954372,0.002758649370026808
2.4,0.027832482767012227,0.028233555037760573,0.17621474898653133,13.08999226292382,29.213860445124535,16.01196526726199,1.5,1.8200967937129429,0.1670297182586716,0.2,0.5,0.10853713490031851,0.46813737265137423,1.0876726795249134,0.39940739875106335,0.07,0.8,0.0,0.6216140637975297,0.015724718729010462,0.17104422519042128,0.0005662926479370977,0.00630097785530619,0.10765166225245017,0.010673736566637376,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.279614961857934,0.7232384767196308,0.6184843035721355,0.08735799605694854,0.08980464085366197,0.1112445158783547,0.004767793887587871,0.10593701882366882,0.010765166225245017,25.330231454058108,0.16121276109241472,25.14394873960798,19.076406714397166,8.207627177764321,0.14999800140296893,0.18128927063003633,0.030486173500405726,1.6840812470896207,0.15310138961713796,1.0673736566637375e-05,2.6510275235706258e-05,0.010765166225245017,0.29213860445124534,0.9162994584046675,0.006216140637975297,0.0054268567450159256,0.018200967937129428,0.00017621474898653133,2.4915847179255786,0.0003070886646043516,0.0011805287634498642,0.002783248276701223
2.41,0.028081814911449694,0.028485889101404052,0.17783229058528854,13.141610077904538,29.319471379798486,16.094045966983032,1.5,1.8214146983017818,0.1652183875181726,0.2,0.5,0.10953675789247487,0.4678309437029665,1.0795942135055447,0.3978775010780245,0.07,0.8,0.0,0.6277647837506061,0.015699844102712607,0.1719415644286358,0.0005717291580248362,0.006348861862116753,0.1086076269761726,0.010781758282680616,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.285044747272078,0.7302417936459622,0.6241639759399841,0.08713419276127048,0.08966245166089755,0.11224033977428659,0.004809090100422758,0.10688367457578503,0.01086076269761726,25.327529648106278,0.16265246942552106,25.139467772747718,19.047224577323277,8.208507634898673,0.14999803143628518,0.18097486512963168,0.030746810888999932,1.6776159771676094,0.1528778822983902,1.0781758282680616e-05,2.6747259154126157e-05,0.01086076269761726,0.29319471379798484,0.9199127054533177,0.006277647837506061,0.005476837894623744,0.018214146983017817,0.00017783229058528855,2.4828310843440806,0.00030753201040436477,0.0011825524998687368,0.0028081814911449696
2.42,0.028334555401567,0.02874163571977596,0.17946430974733835,13.19343877922951,29.42477042094499,16.17613530467246,1.5,1.8227324714049653,0.16341025916227486,0.2,0.5,0.110549239012539,0.467521890742041,1.071538511514801,0.3963498463851931,0.07,0.8,0.0,0.6339720446037777,0.015674151500244305,0.17283745845696144,0.0005772451209021512,0.006397161488150992,0.10957216224374534,0.010890739148846074,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.29046114710074,0.7373430018291394,0.6299164272371476,0.08690539223043028,0.08951559269259382,0.11324976399198795,0.0048509196855284304,0.10784322723036308,0.010957216224374535,25.32469915887812,0.16411163065617532,25.13483288605266,19.017864683739642,8.209354787106985,0.1499980610496469,0.18064879797231267,0.03101051354594162,1.6710780590217793,0.15265279352752223,1.0890739148846075e-05,2.698747303457918e-05,0.010957216224374535,0.2942477042094499,0.9235407145460658,0.006339720446037776,0.00552746195062695,0.018227324714049652,0.00017946430974733835,2.474023606470017,0.00030797769557669365,0.0011845776702059001,0.0028334555401567
2.43,0.028590770711522016,0.029000860801500036,0.18111100426411803,13.245478445081517,29.529756155657903,16.25823294676004,1.5,1.824050113031449,0.16160545032368173,0.2,0.5,0.11157482712221238,0.4672101825774547,1.0635053900835356,0.39482445048354553,0.07,0.8,0.0,0.6402365815960964,0.0156476376745071,0.1737318603960231,0.0005828422346398588,0.006445882153157201,0.11054539065659288,0.011000687837096092,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.29586412819371,0.7445440189835454,0.635743061310237,0.08667156387177889,0.08936404543053844,0.11427305352511732,0.004893292828116006,0.1088159394548586,0.01105453906565929,25.321736204142788,0.1655906201483344,25.130040185443313,18.98832702694581,8.210168917564214,0.14999809024929403,0.1803110018187207,0.03127733721049007,1.6644679064879162,0.15242612362472416,1.1000687837096093e-05,2.7230982685994018e-05,0.01105453906565929,0.29529756155657905,0.9271834911557063,0.006402365815960965,0.005578741356110619,0.01824050113031449,0.00018111100426411802,2.4651616011014092,0.00030842571779457614,0.0011866043004211152,0.002859077071152202
2.44,0.028850528224330985,0.02926363122594634,0.18277257256352272,13.297729145783638,29.634427164526358,16.340338566550397,1.5,1.825367623190301,0.15980407842117367,0.2,0.5,0.11261377296723916,0.4668957879329423,1.0554946785410495,0.3933013291848073,0.07,0.8,0.0,0.6465591311900752,0.015620299340822937,0.17462472336275592,0.0005885221370371741,0.006495029305007803,0.1115274353132299,0.011111613037736372,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.301253657291625,0.7518467913288153,0.6416452923205413,0.08643267478523657,0.0892077911415575,0.11531047697747052,0.004936219079356043,0.10980206100804664,0.01115274353132299,25.3186365890829,0.16708981877851953,25.12508545005092,18.95861162033142,8.210950303208993,0.14999811904131993,0.17996140206560934,0.031547337756984366,1.6577859492098042,0.15219787308156654,1.1111613037736373e-05,2.7477850688795046e-05,0.01115274353132299,0.29634427164526356,0.9308410402048547,0.006465591311900752,0.005630688648361959,0.01825367623190301,0.00018277257256352273,2.456244411259598,0.0003088760703377405,0.0011886323809735082,0.0028850528224330985
2.45,0.02911389651874122,0.029530015070010688,0.18444921769963463,13.350190917943616,29.73878202645133,16.42245183910031,1.5,1.8266850018906373,0.15800626166167794,0.2,0.5,0.11366633332693389,0.46657867484775173,1.0475062166802958,0.3917804982958834,0.07,0.8,0.0,0.6529404472239044,0.01559213314091817,0.17551600023740183,0.0005942865361951322,0.006544608507912134,0.11251842223638488,0.011223523591030423,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.306629701960752,0.759253301141524,0.6476245683168963,0.08618869074113228,0.08904681067190678,0.11636230770785269,0.004979708443883769,0.11080185294728263,0.011251842223638488,25.315395795040004,0.16860961422790627,25.119964166770632,18.928718474657234,8.211699212231252,0.1499981474317267,0.1795999240577902,0.03182057230709019,1.6510326296080244,0.15196804238349845,1.1223523591030424e-05,2.7728142453778523e-05,0.011251842223638488,0.29738782026451327,0.9345133642560532,0.006529404472239045,0.005683316666346695,0.018266850018906374,0.00018444921769963463,2.447271396572583,0.00030932874364499014,0.0011906619078721793,0.0029113896518741223
2.46,0.029380953711075363,0.029800087326274666,0.18614115022614489,13.402863730550502,29.842819322007298,16.50457243797291,1.5,1.828002249141579,0.15621211949297434,0.2,0.5,0.11473277624624646,0.466258810298736,1.0395398530184732,0.39026197361278697,0.07,0.8,0.0,0.6593813113719077,0.015563135542211474,0.17640564352770038,0.0006001373260528931,0.006594625509480851,0.11351848225685503,0.011336428573101012,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.31199223110927,0.7667657844620628,0.6536824009660668,0.08593960068547188,0.0888810838722491,0.11742885714986516,0.005023772215098576,0.11181560897900554,0.011351848225685503,25.31201600719566,0.1701504336155723,25.11467620633169,18.898647569323735,8.212415902199792,0.1499981754264619,0.17922650152739342,0.03209710065290757,1.6442084006177846,0.1517366317849565,1.1336428573101012e-05,2.7981931566128655e-05,0.011351848225685503,0.29842819322007297,0.9382004611385352,0.006593813113719077,0.005736638812312324,0.01828002249141579,0.00018614115022614488,2.4382419236845414,0.0003097837839909323,0.001192692933554244,0.0029380953711075366
2.47,0.029651773418882223,0.030073920267264992,0.187848581538698,13.455747553587889,29.946537625583563,16.58670004304665,1.5,1.8293193649523538,0.15442177161404977,0.2,0.5,0.11581337037249054,0.465936161110924,1.0315954487895491,0.38874577093336654,0.07,0.8,0.0,0.6658825081452822,0.015533303022525724,0.1772936057043703,0.0006060763326750666,0.006645086087637276,0.11452774673700479,0.011450337091117275,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.31734121368853,0.7743863655713529,0.6598203049100878,0.08568537435016083,0.08871059065224364,0.11851041874329415,0.005068421053259067,0.11284360828632602,0.01145277467370048,25.30849409446537,0.17171268850439358,25.109217819218284,18.868398913938098,8.213100624837782,0.14999820303133105,0.1788410582951409,0.032376982318005516,1.6373137318425206,0.15150364179136772,1.1450337091117275e-05,2.8239287978680783e-05,0.01145277467370048,0.29946537625583564,0.9419023287511523,0.006658825081452822,0.0057906685186245276,0.01829319364952354,0.00018784858153869798,2.4291553888599156,0.00031024119274970346,0.0011947254578523966,0.0029651773418882224
2.48,0.029926430372586868,0.03035158729776605,0.18957172653658305,13.508842330602727,30.049935508526104,16.668834337393292,1.5,1.8306363493322546,0.15263533837075288,0.2,0.5,0.11690838921845673,0.46561069359348034,1.0236728763480727,0.38723190605221797,0.07,0.8,0.0,0.6724448348866542,0.015502631996241294,0.17817983906698584,0.0006121054156845518,0.0066959961118213274,0.11554634928048586,0.011565258365177699,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.32267661921228,0.7821172031579807,0.6660398219900121,0.08542597936448168,0.08853531055891502,0.11960729034916924,0.005113665749387292,0.11388613431889119,0.011554634928048587,25.304826445493838,0.17329679688612645,25.10358485029161,18.83797252447613,8.213753624298993,0.1499982302520354,0.1784435154673882,0.032660277714541316,1.630349107552611,0.1512690729725815,1.1565258365177699e-05,2.8500282714920978e-05,0.011554634928048587,0.30049935508526104,0.945618963142191,0.006724448348866542,0.0058454194609228365,0.018306363493322545,0.00018957172653658304,2.4200112098226216,0.000310700966708338,0.001196759470604776,0.002992643037258687
2.49,0.03020500382666787,0.030633165411273748,0.19131080535733377,13.562147960715977,30.1530115409881,16.75097500549261,1.5,1.831953202290618,0.15085294097261018,0.2,0.5,0.11801811465251787,0.46528237331807104,1.0157720181985443,0.3857203947572801,0.07,0.8,0.0,0.679069107864192,0.015471118749588909,0.17906429566124596,0.0006182265254850333,0.006747361585120825,0.11657442690197828,0.011681201777594477,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.32799841818541,0.7899605795854276,0.6723425410710437,0.08516139092490395,0.08835522240719981,0.1207197878739189,0.005159517645333768,0.11494348531434652,0.011657442690197828,25.301011740246977,0.17490319719895067,25.097774671289944,18.80736840851852,8.21437513608048,0.1499982570941951,0.17803379683375017,0.03294704908802863,1.6233150255509345,0.1510329258473525,1.1681201777594477e-05,2.8764990502586128e-05,0.011657442690197828,0.301530115409881,0.9493503572501185,0.00679069107864192,0.005900905732625894,0.01831953202290618,0.00019131080535733378,2.4108088209036542,0.00031116312253619375,0.0011987949850457529,0.0030205003826667873
2.5,0.030487584354723485,0.03091874042346955,0.19306604717788234,13.615664258889296,30.25576429544004,16.833121730009303,1.5,1.8332699238367833,0.14907470185447316,0.2,0.5,0.11914284651575319,0.4649511646763559,1.0078927650608904,0.38421125282213164,0.07,0.8,0.0,0.6857561744664512,0.01543875925298774,0.17994692711061364,0.0006244418040943364,0.006799188742807022,0.11761212274412712,0.011798176969614209,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.33330658329381,0.7979190790524162,0.6787301526981634,0.08489161021430101,0.08817030320847326,0.12184827240817712,0.005205989358670841,0.11601599281514625,0.011761212274412713,25.297056291175483,0.17653237819180392,25.091790181151048,18.776586532605084,8.214965384420069,0.14999828356339776,0.1776118432242916,0.03323736315021345,1.616211994542366,0.1507952006278118,1.179817696961421e-05,2.9033494408626654e-05,0.011761212274412713,0.3025576429544004,0.9530964981222508,0.006857561744664512,0.005957142325787659,0.018332699238367833,0.00019306604717788235,2.4015476621557177,0.00031162774777610653,0.0012008321301198775,0.0030487584354723487
2.51,0.030774252975847245,0.03120839115826386,0.19483767880485095,13.669391074971362,30.358192335751088,16.915274201951195,1.5,1.8345865139802209,0.14730074351134925,0.2,0.5,0.12028287513653191,0.46461703223853695,1.0000350218122978,0.38270449602894246,0.07,0.8,0.0,0.6925068757840256,0.015405549692153865,0.18082768513075076,0.0006307532652418247,0.006851483760924098,0.11865957803005618,0.01191619354318128,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.338601086007646,0.8059950422262118,0.6852042928063741,0.08461660489926738,0.08798053120292855,0.12299306685175247,0.005253092431054238,0.1171039624508142,0.011865957803005618,25.292956947904276,0.17818478867478293,25.085627221328878,18.745626925203723,8.215524590658278,0.1499983096650484,0.17717756939293935,0.03353128348503238,1.6090405433372328,0.15055589802575678,1.191619354318128e-05,2.9305871017142328e-05,0.011865957803005618,0.3035819233575109,0.9568573752479954,0.006925068757840256,0.006014143756826596,0.01834586513980221,0.00019483767880485096,2.392227215318467,0.0003120948413268112,0.0012028708766080758,0.0030774252975847246
2.52,0.031065097183128554,0.03150220159106394,0.19662593343587292,13.723328202284224,30.46029422557333,16.997432112868946,1.5,1.835902972730433,0.14553118939311502,0.2,0.5,0.12143850243609633,0.46427993971015213,0.9921987029245787,0.3812001401508498,0.07,0.8,0.0,0.6993220753424605,0.015371486060271115,0.18170652113449237,0.0006371630400161599,0.006904252980058333,0.11971693824289581,0.012035261289948695,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.343881899189554,0.8141909852261691,0.6917666627019272,0.0843363547676636,0.08778588353104713,0.12415451993414715,0.005300839124955297,0.1182077192873418,0.011971693824289581,25.288714200457445,0.1798609068180543,25.079284219654177,18.714489598767226,8.21605296703782,0.14999833540448776,0.17673089697643796,0.03382887635371318,1.6018012143296891,0.15031501864238864,1.2035261289948695e-05,2.9582201780424e-05,0.011971693824289581,0.3046029422557333,0.9606329741598958,0.006993220753424605,0.006071925121804817,0.01835902972730433,0.00019662593343587292,2.382846977370072,0.0003125644355792224,0.0012049112460219807,0.0031065097183128557
2.53,0.031360202615478415,0.031800256031552405,0.19843105188429275,13.77747538218317,30.562068529222067,17.079595154260037,1.5,1.8372193000969477,0.1437661639634802,0.2,0.5,0.1226100441457521,0.4639398497753897,0.9843837318424964,0.37969820094841294,0.07,0.8,0.0,0.7062026633979829,0.015336564169697956,0.18258338616772884,0.0006436733103586901,0.006957502937572829,0.12078435402683717,0.012155390222048958,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.34914899791123,0.8225093818801666,0.6984190416363083,0.08405082851265873,0.08758633630044564,0.12533297294883075,0.005349241989940993,0.11932759533005251,0.012078435402683718,25.284325242171843,0.18156121265765404,25.072758209090285,18.68317455477066,8.216550716003507,0.14999836078700496,0.1762717571022774,0.03413021127716048,1.5944945627959517,0.15007256300802127,1.2155390222048959e-05,2.986256989122385e-05,0.012078435402683718,0.3056206852922207,0.9644232767528219,0.007062026633979829,0.006130502207287606,0.018372193000969476,0.00019843105188429276,2.3734064606142784,0.0003130365470588641,0.001206953328175687,0.0031360202615478418
2.54,0.031659656275032574,0.03210264042509832,0.2002532799395833,13.831832318397298,30.66351380937195,17.16176301954249,1.5,1.8385354960893439,0.1420057924807582,0.2,0.5,0.12379782400634777,0.4635967244196511,0.9765900423461137,0.37819869417574636,0.07,0.8,0.0,0.7131495480682943,0.01530077972252111,0.18345823103519332,0.0006502863118326955,0.007011240299463834,0.12186197929702372,0.012276590504043531,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.35440235832346,0.8309527479623836,0.7051632538048812,0.08375999272637678,0.08738186498868508,0.1265287726036312,0.005398313831790695,0.12046393003211668,0.012186197929702373,25.27978672650076,0.18328619552220943,25.06604595109272,18.65168179709265,8.217018032223521,0.1499983858178025,0.1758000810541485,0.034435359419773964,1.5871211592274852,0.149828531686771,1.2276590504043531e-05,3.0147060410057346e-05,0.012186197929702373,0.3066351380937195,0.968228262287811,0.007131495480682944,0.006189891200317389,0.018385354960893437,0.00020025327993958332,2.3639051991708935,0.00031351118972168827,0.0012089972218871589,0.0031659656275032574
2.55,0.031963551637979704,0.03240944442004178,0.20209286417437955,13.886398699809433,30.764628623397176,17.243935407189916,1.5,1.8398515607172876,0.14025020064962315,0.2,0.5,0.12500216455417687,0.46325052544194084,0.968817580714881,0.3767016355902625,0.07,0.8,0.0,0.7201636412438772,0.01526412842262964,0.1843310065002744,0.0006570043380223135,0.007065471752114784,0.12294996823712283,0.01239887234482481,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.35964195586101,0.8395237755025206,0.7120011159534104,0.08346382512713833,0.0871724450831345,0.1277422914324796,0.005448067662915635,0.12161707115548386,0.012294996823712283,25.27509891747055,0.1850363658303151,25.059145641721123,18.620011351926816,8.217455105661832,0.1499984105019474,0.17531578660360517,0.03474439104666143,1.5796815929491057,0.14958292543223356,1.239887234482481e-05,3.0435760480647123e-05,0.012294996823712283,0.3076462862339718,0.9720479089866604,0.007201636412438772,0.006250108227708844,0.018398515607172875,0.00020209286417437956,2.3543427588085373,0.00031398839535338275,0.0012110429464750108,0.0031963551637979705
2.56,0.032271982047002136,0.0327207586949949,0.20395005736537497,13.941174171005002,30.865411528103053,17.326112016678312,1.5,1.8411674939904852,0.1384995150713378,0.2,0.5,0.1262233990334694,0.46290121379242094,0.9610663029297848,0.37520704094007556,0.07,0.8,0.0,0.7272458768026313,0.015226605830819424,0.18520166302668742,0.0006638297348453653,0.007120204142242605,0.12404847918102989,0.012522246137371172,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,26.364867767563187,0.8482251597666205,0.7189345050692157,0.08316229678078153,0.08695805125369584,0.1289739014024083,0.005498516749489797,0.12278737345579484,0.01240484791810299,25.27026015109708,0.18681223983418244,25.05205459762567,18.5881632435691,8.217862117865922,0.14999843484443878,0.17481879556791477,0.03505737877295884,1.5721764681231791,0.14933574499826283,1.2522246137371172e-05,3.072875900114206e-05,0.01240484791810299,0.30865411528103054,0.9758821919703503,0.007272458768026313,0.006311169951673471,0.01841167493990485,0.00020395005736537498,2.344718725829897,0.00031446818588056353,0.001213090554523274,0.003227198204700214
