__data_set__plot2d_Simulation0time_tsk_0_0,__data_set__plot2d_Simulation0dataGen_tsk_0_0_PDE_cAMP,__data_set__plot2d_Simulation0dataGen_tsk_0_0_PDE_Cyto,__data_set__plot2d_Simulation0dataGen_tsk_0_0_cAMP_best,__data_set__plot2d_Simulation0dataGen_tsk_0_0_s0
0.0,0.0,7.0,1.0,0.0
0.001,0.0772740897686973,6.922725910231305,0.922141935871463,0.0
0.002,0.1425305306968426,6.857469469303161,0.8552564340158086,0.0
0.003,0.1976407610714154,6.802359238928589,0.79763453223486,0.0
0.004,0.2441612918774866,6.755838708122518,0.7478570821542425,0.0
0.005,0.2833929088858284,6.716607091114176,0.7047397238767613,0.0
0.006,0.3164271950659437,6.683572804934059,0.6672897664690333,0.0
0.007,0.3441834614174912,6.655816538582512,0.6346720504654225,0.0
0.008,0.3674383643783976,6.632561635621606,0.6061816399305638,0.0
0.009,0.3868497765875072,6.613150223412503,0.5812218649787056,0.0
0.01,0.4029762842762994,6.597023715723712,0.5592864205605814,0.0
0.011,0.4162930655404456,6.583706934459565,0.539944829655052,0.0
0.012,0.4272051175501151,6.572794882449897,0.5228303444414764,0.0
0.013,0.436058075060441,6.563941924939573,0.5076300713522532,0.0
0.014,0.4431473338469257,6.556852666153088,0.4940766562200732,0.0
0.015,0.4487256071794074,6.551274392820606,0.4819414062026052,0.0
0.016,0.4530093039548754,6.546990696045139,0.4710284914573604,0.0
0.017,0.456183916853308,6.543816083146707,0.4611700520917719,0.0
0.018,0.4584085352200425,6.541591464779974,0.4522221038458366,0.0
0.019,0.4598196759450564,6.54018032405496,0.4440610655193781,0.0
0.02,0.4605345528822996,6.539465447117717,0.4365807974486147,0.0
0.021,0.4606538585229798,6.539346141477036,0.4296900835305809,0.0
0.022,0.4602641187019806,6.539735881298036,0.4233105009256907,0.0
0.023,0.459439705242911,6.540560294757105,0.4173746001443595,0.0
0.024,0.4582445684175687,6.541755431582446,0.4118243391692455,0.0
0.025,0.4567336965603755,6.543266303439639,0.4066097646940439,0.0
0.026,0.4549543895003631,6.545045610499651,0.4016878619513213,0.0
0.027,0.4529473369858597,6.547052663014154,0.3970215809601026,0.0
0.028,0.4507475336558625,6.549252466344152,0.3925790105663826,0.0
0.029,0.4483850997245628,6.551614900275452,0.388332637750522,0.0
0.03,0.4458859332286925,6.554114066771322,0.384258759077401,0.0
0.031,0.443272330468811,6.5567276695312025,0.3803369209219498,0.0
0.032,0.4405634627668961,6.559436537233117,0.3765494894004483,0.0
0.033,0.4377758311183403,6.562224168881673,0.3728812402830861,0.0
0.034,0.4349236144748704,6.565076385525143,0.3693190448879608,0.0
0.035,0.4320190159784799,6.567980984021533,0.3658515578408508,0.0
0.036,0.4290725214805457,6.570927478519467,0.3624689839647343,0.0
0.037,0.4260931522079872,6.573906847792025,0.3591628504513392,0.0
0.038,0.4230886498262771,6.5769113501737335,0.35592584001221,0.0
0.039,0.4200656734656151,6.579934326534396,0.3527516132305449,0.0
0.04,0.4170299349127123,6.582970065087298,0.3496346866883526,0.0
0.041,0.4139863357739924,6.586013664226018,0.3465703093049811,0.0
0.042,0.410939083091304,6.589060916908706,0.3435543581099701,0.0
0.043,0.4078917780208042,6.592108221979207,0.3405832582994981,0.0
0.044,0.4048475063965402,6.595152493603471,0.3376539015949638,0.0
0.045,0.4018089093025448,6.598191090697466,0.3347635826236299,0.0
0.046,0.3987782369901121,6.601221763009899,0.3319099503133135,0.0
0.047,0.3957574155785698,6.604242584421441,0.3290909477627877,0.0
0.048,0.3927480836079176,6.607251916392093,0.3263047792893837,0.0
0.049,0.3897516342362069,6.610248365763803,0.3235498723875815,0.0
0.05,0.3867692481259708,6.613230751874038,0.3208248480806145,0.0
0.051,0.3838019209130098,6.616198079086999,0.3181284961555672,0.0
0.052,0.3808504973118906,6.619149502688118,0.3154597444144745,0.0
0.053,0.3779156842428914,6.622084315757117,0.3128176468372363,0.0
0.054,0.3749980706090499,6.62500192939096,0.3102013657485701,0.0
0.055,0.3720981475077957,6.627901852492214,0.3076101535929563,0.0
0.056,0.3692163185386525,6.630783681461357,0.3050433436375673,0.0
0.057,0.3663529128778282,6.633647087122182,0.3025003381800653,0.0
0.058,0.3635081967858619,6.63649180321415,0.2999805981684345,0.0
0.059,0.3606823803902628,6.6393176196097485,0.2974836370814762,0.0
0.06,0.3578756276331145,6.642124372366897,0.2950090119529477,0.0
0.061,0.3550880613784907,6.644911938621521,0.2925563187619194,0.0
0.062,0.3523197687933677,6.647680231206644,0.2901251875754981,0.0
0.063,0.349570807045716,6.650429192954296,0.2877152774042724,0.0
0.064,0.3468412078771121,6.6531587921229,0.2853262720724528,0.0
0.065,0.3441309810431663,6.655869018956846,0.2829578771089994,0.0
0.066,0.3414401172332107,6.658559882766801,0.2806098171081051,0.0
0.067,0.3387685907293903,6.661231409270622,0.2782818333243538,0.0
0.068,0.3361163617907117,6.663883638209301,0.2759736815156252,0.0
0.069,0.3334833787102065,6.666516621289806,0.2736851300805717,0.0
0.07,0.3308695795586431,6.669130420441369,0.2714159584785986,0.0
0.071,0.3282748936707599,6.671725106329252,0.2691659558818889,0.0
0.072,0.3256992429269245,6.674300757073088,0.2669349200117784,0.0
0.073,0.3231425428127607,6.6768574571872525,0.2647226561755996,0.0
0.074,0.320604703448862,6.679395296551151,0.262528976329678,0.0
0.075,0.3180856304841438,6.681914369515869,0.2603536982649746,0.0
0.076,0.3155852257366058,6.684414774263408,0.2581966450213643,0.0
0.077,0.3131033877473019,6.686896612252711,0.2560576443801442,0.0
0.078,0.3106400123093406,6.689359987690672,0.253936528378716,0.0
0.079,0.3081949929621721,6.69180500703784,0.2518331328562377,0.0
0.08,0.3057682214108657,6.694231778589147,0.2497472970668894,0.0
0.081,0.3033595878542975,6.696640412145715,0.2476788633753712,0.0
0.082,0.3009689812608505,6.699031018739163,0.2456276769997997,0.0
0.083,0.298596289618969,6.701403710381045,0.2435935857772171,0.0
0.084,0.2962414001617801,6.703758599838234,0.2415764399523884,0.0
0.085,0.2939041995574707,6.706095800442544,0.2395760919974416,0.0
0.086,0.2915845740676005,6.708415425932413,0.2375923964604288,0.0
0.087,0.2892824096829589,6.710717590317055,0.2356252098341378,0.0
0.088,0.2869975922434964,6.713002407756517,0.2336743904392447,0.0
0.089,0.2847300075432005,6.715269992456813,0.2317397983210161,0.0
0.09,0.282479541419641,6.717520458580372,0.2298212951598233,0.0
0.091,0.2802460798300266,6.719753920169987,0.2279187441938169,0.0
0.092,0.278029508916745,6.721970491083269,0.2260320101510804,0.0
0.093,0.2758297150644291,6.724170284935584,0.2241609591894194,0.0
0.094,0.2736465849493722,6.726353415050641,0.2223054588430444,0.0
0.095,0.2714800055818875,6.728519994418126,0.220465377975613,0.0
0.096,0.2693298643425743,6.730670135657439,0.2186405867387686,0.0
0.097,0.2671960490135565,6.732803950986456,0.2168309565352121,0.0
0.098,0.2650784478054821,6.73492155219453,0.2150363599856008,0.0
0.099,0.2629769493807767,6.737023050619236,0.2132566708988252,0.0
0.1,0.2608914428735773,6.739108557126436,0.2114917642452856,0.0
0.101,0.2588218179068045,6.741178182093209,0.2097415161327544,0.0
0.102,0.2567679646068088,6.743232035393205,0.2080058037844317,0.0
0.103,0.2547297736159352,6.745270226384078,0.2062845055188872,0.0
0.104,0.2527071361032663,6.747292863896747,0.2045775007316519,0.0
0.105,0.2506999437737727,6.74930005622624,0.202884669878255,0.0
0.106,0.248708088876088,6.751291911123925,0.2012058944585126,0.0
0.107,0.2467314642091005,6.753268535790912,0.1995410570018944,0.0
0.108,0.2447699631275199,6.755230036872493,0.1978900410538258,0.0
0.109,0.2428234795465505,6.757176520453462,0.1962527311628089,0.0
0.11,0.2408919079457847,6.759108092054228,0.1946290128682606,0.0
0.111,0.2389751433724189,6.761024856627594,0.1930187726889753,0.0
0.112,0.2370730814438816,6.762926918556131,0.1914218981121337,0.0
0.113,0.2351856183499473,6.764814381650066,0.1898382775827891,0.0
0.114,0.2333126508544034,6.76668734914561,0.1882678004937756,0.0
0.115,0.2314540762963219,6.768545923703692,0.1867103571759881,0.0
0.116,0.2296097925909871,6.770390207409027,0.1851658388889902,0.0
0.117,0.227779698230522,6.772220301769492,0.1836341378119133,0.0
0.118,0.2259636922842471,6.774036307715766,0.182115147034615,0.0
0.119,0.2241616743988058,6.775838325601208,0.1806087605490675,0.0
0.12,0.2223735447980812,6.777626455201933,0.1791148732409549,0.0
0.121,0.2205992042829293,6.779400795717084,0.1776333808814561,0.0
0.122,0.2188385542307484,6.781161445769265,0.1761641801191967,0.0
0.123,0.2170914965949029,6.78290850340511,0.1747071684723548,0.0
0.124,0.2153579339040158,6.784642066095998,0.1732622443209058,0.0
0.125,0.2136377692611454,6.7863622307388685,0.1718293068989963,0.0
0.126,0.2119309063428552,6.788069093657159,0.170408256287436,0.0
0.127,0.2102372493981896,6.789762750601824,0.1689989934062994,0.0
0.128,0.2085567032475623,6.791443296752451,0.1676014200076296,0.0
0.129,0.2068891732815669,6.793110826718447,0.1662154386682375,0.0
0.13,0.2052345654597152,6.794765434540299,0.1648409527825911,0.0
