A,C,DA,DAp,DR,DRp,EmptySet,MA,MR,R,Time
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11989616209130177,1.3356908190246793e-09,0.9996424005122407,0.00035759948775930354,0.9996804521863636,0.0003195478136361993,0.0,0.47621925516742125,0.00014176478263253935,2.9277112244794884e-06,0.01
0.4618201937914367,6.545450261541958e-08,0.9975232434530462,0.0024767565469533755,0.9979780189424116,0.0020219810575880562,0.0,0.9120156802773782,0.0007535843580405552,2.170660665617195e-05,0.02
1.0053791990260508,8.849241765978524e-07,0.9927039245113787,0.007296075488620808,0.9944576095070387,0.005542390492960733,0.0,1.3210758922465247,0.002658523026916275,9.879170942233524e-05,0.03
1.7385863013048386,6.328587013888619e-06,0.9847875746014584,0.015212425398541308,0.9890833482880738,0.010916651711925306,0.0,1.7185116787007035,0.006773998018105087,0.0003176657232545897,0.04
2.6574226152493114,3.00451177782435e-05,0.9736707728642443,0.026329227135755324,0.9819267995639037,0.01807320043609547,0.0,2.1189900675118096,0.013997035384643704,0.000797405757568258,0.05
3.7650282417711067,0.00010763835522507001,0.9593966111431669,0.04060338885683273,0.9730629741090243,0.026937025890974683,0.0,2.5358672624887904,0.025181326088241217,0.0016786430524456757,0.06
5.070754861196466,0.00031475896828883507,0.9420724435385577,0.05792755646144183,0.9625388033764138,0.03746119662358529,0.0,2.980883365377847,0.04114538277267767,0.0031034205414928653,0.07
6.589220454396966,0.0007899805527004241,0.921829454313312,0.0781705456866876,0.9503700885488674,0.04962991145113181,0.0,3.4641408059767964,0.06268818359673231,0.005190964377708044,0.08
8.339431502145729,0.0017595805724061287,0.8988087739526893,0.10119122604731028,0.936549503974593,0.06345049602540619,0.0,3.9941956911288496,0.09060306024736182,0.008012361784019819,0.09
10.343987784820873,0.0035595636746434418,0.8731634828358887,0.1268365171641107,0.92105849078045,0.07894150921954898,0.0,4.57816213992242,0.1256863696154577,0.01156861648162933,0.1
12.628356138010579,0.0066490410970936045,0.845068853951739,0.15493114604826036,0.9038799656454549,0.09612003435454386,0.0,5.22177786463557,0.16873990584445428,0.015777662528502486,0.11
15.22018617595736,0.011609277624152028,0.8147352315683425,0.1852647684316569,0.8850104140051722,0.11498958599482637,0.0,5.929412199955883,0.220567075024892,0.020475686302128288,0.12
18.14863760926965,0.019125104982573055,0.782419398510988,0.21758060148901143,0.8644705699737695,0.13552943002622914,0.0,6.704020242688019,0.2819633842307741,0.02543572578996453,0.13
21.443691635360317,0.02995005105248047,0.7484314294592547,0.25156857054074466,0.8423140989401445,0.15768590105985414,0.0,7.547061618687016,0.35370212956352376,0.030401901002511687,0.14
25.13542608307207,0.044862222860212395,0.7131350559075743,0.28686494409242475,0.8186337571689815,0.18136624283101724,0.0,8.458411259255993,0.43651642979402366,0.035131998148499356,0.15
29.253245967334752,0.06462230883120008,0.6769406983349281,0.32305930166507096,0.7935645668253941,0.20643543317460458,0.0,9.436292924443258,0.5310790143647042,0.03943689315943692,0.16
33.825076504115366,0.08994524205175329,0.6402913907653918,0.35970860923460707,0.7672836228848088,0.2327163771151898,0.0,10.477264711530074,0.637981344357175,0.043205209979717774,0.17
38.876546355798965,0.12149220535155907,0.6036430891652538,0.3963569108347449,0.7400063793306082,0.25999362066939036,0.0,11.57627912155099,0.7577138315867005,0.04640658964625292,0.18
44.43020388515687,0.1598813831289604,0.5674417454745669,0.43255825452543156,0.7119795420679342,0.2880204579320644,0.0,12.726829793190776,0.8906488404986143,0.04907529499582355,0.19
50.504823555910086,0.20570875121797433,0.5321002410218152,0.4678997589781831,0.6834710907481354,0.3165289092518629,0.0,13.921183948307961,1.0370280863209003,0.05128307969987969,0.2
57.11485512798966,0.25956783249012133,0.497978282559275,0.5020217174407233,0.654758350640185,0.34524164935981333,0.0,15.150686060087846,1.1969555990382605,0.05311265168970802,0.21
64.27005532224707,0.32206079932417186,0.46536782808616417,0.5346321719138343,0.626115355996113,0.37388464400388544,0.0,16.40610731738609,1.370396900690311,0.05463963925715521,0.22
71.97531954791894,0.39379929445656137,0.4344855357799815,0.5655144642200169,0.5978008565625378,0.40219914343746044,0.0,17.678009189100678,1.5571843760556054,0.055924980727749485,0.23
80.23070920561626,0.4753981049159336,0.4054723730798465,0.5945276269201522,0.5700481916914576,0.4299518083085407,0.0,18.957089744642925,1.757028197369967,0.057014864734553264,0.24
89.03165291515577,0.5674661386916299,0.3783993582457088,0.6216006417542898,0.5430579206829339,0.4569420793170645,0.0,20.234483853905772,1.9695315833573703,0.057944040757017284,0.25
98.36928461750651,0.6705980016287748,0.3532774765169498,0.6467225234830487,0.5169935797398753,0.48300642026012325,0.0,21.502000132850853,2.1942088037787766,0.05873936880572279,0.26
108.23088501505386,0.7853673999014631,0.3300698003076586,0.6699301996923399,0.49198042270916814,0.5080195772908302,0.0,22.752288806622985,2.430504586236518,0.059422446524137376,0.27
118.60038485769661,0.9123225695520557,0.30870384030759423,0.6912961596924044,0.46810674890311743,0.5318932510968809,0.0,23.978939392626284,2.6778133282711427,0.060011198604096504,0.28
129.45889172741423,1.0519833063701518,0.28908283866590107,0.7109171613340975,0.44542709117298834,0.5545729088270099,0.0,25.176518309222132,2.9354969361290935,0.060520802077830546,0.29
140.7852227280317,1.2048391866255952,0.27109538117628745,0.728904618823711,0.42396659632787803,0.5760334036721202,0.0,26.340558416103693,3.2029008848996092,0.06096424280018345,0.3
152.55640880283264,1.3713487350707854,0.25462292670325165,0.7453770732967469,0.4037259175982782,0.59627408240172,0.0,27.467512688027394,3.479367665643263,0.061352684044049685,0.31
164.74816665206464,1.5519392961676395,0.2395454677347396,0.7604545322652588,0.38468616063633315,0.615313839363665,0.0,28.554684007091794,3.764247828537996,0.06169573414213794,0.32
177.33532058464814,1.7470074493004883,0.22574548630323196,0.7742545136967666,0.3668134768518464,0.6331865231481519,0.0,29.600141726005738,4.056908478409453,0.06200165869439697,0.33
