Time,EmptySet,A,C,DA,DAp,DR,DRp,MA,MR,R,deterministicOscillator,Reaction1,Reaction2,Reaction3,Reaction4,Reaction5,Reaction6,Reaction7,Reaction8,Reaction9,Reaction10,Reaction11,Reaction12,Reaction13,Reaction14,Reaction15,Reaction16
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0.01,0.0,0.11989616209130177,1.3356908190246793e-09,0.9996424005122407,0.00035759948775930354,0.9996804521863636,0.0003195478136361993,0.47621925516742125,0.00014176478263253935,2.9277112244794884e-06,1.0,7.020426790534327e-07,0.11989616209130177,1.3356908190246793e-09,5.855422448958977e-07,0.11985328728515363,0.017879974387965177,49.98212002561203,0.17879974387965178,4.762192551674213,23.810962758371062,0.1198578495348421,0.031954781363619934,0.009996804521863635,0.015977390681809967,7.088239131626967e-05,0.0007088239131626967
0.02,0.0,0.4618201937914367,6.545450261541958e-08,0.9975232434530462,0.0024767565469533755,0.9979780189424116,0.0020219810575880562,0.9120156802773782,0.0007535843580405552,2.170660665617195e-05,1.0,2.004909858501564e-05,0.4618201937914367,6.545450261541958e-08,4.341321331234391e-06,0.4606763776029483,0.12383782734766878,49.87616217265231,1.2383782734766877,9.120156802773781,45.60078401386891,0.4608864021075786,0.20219810575880562,0.009979780189424116,0.10109905287940281,0.0003767921790202776,0.003767921790202776
0.03,0.0,1.0053791990260508,8.849241765978524e-07,0.9927039245113787,0.007296075488620808,0.9944576095070387,0.005542390492960733,1.3210758922465247,0.002658523026916275,9.879170942233524e-05,1.0,0.00019864625937888352,1.0053791990260508,8.849241765978524e-07,1.975834188446705e-05,0.998043876495267,0.3648037744310404,49.63519622556893,3.648037744310404,13.210758922465246,66.05379461232623,0.9998069949115477,0.5542390492960734,0.009944576095070387,0.2771195246480367,0.0013292615134581375,0.013292615134581375
0.04,0.0,1.7385863013048386,6.328587013888619e-06,0.9847875746014584,0.015212425398541308,0.9890833482880738,0.010916651711925306,1.7185116787007035,0.006773998018105087,0.0003176657232545897,1.0,0.001104578549689047,1.7385863013048386,6.328587013888619e-06,6.353314465091794e-05,1.7121381868973125,0.7606212699270654,49.23937873007292,7.606212699270654,17.185116787007036,85.92558393503518,1.7196067601823677,1.0916651711925307,0.009890833482880737,0.5458325855962654,0.0033869990090525433,0.03386999009052544
0.05,0.0,2.6574226152493114,3.00451177782435e-05,0.9736707728642443,0.026329227135755324,0.9819267995639037,0.01807320043609547,2.1189900675118096,0.013997035384643704,0.000797405757568258,1.0,0.004238088187383797,2.6574226152493114,3.00451177782435e-05,0.00015948115151365161,2.5874547316167185,1.316461356787766,48.683538643212216,13.164613567877662,21.189900675118096,105.94950337559048,2.6093944836804956,1.807320043609547,0.009819267995639038,0.9036600218047735,0.006998517692321852,0.06998517692321851
0.06,0.0,3.7650282417711067,0.00010763835522507001,0.9593966111431669,0.04060338885683273,0.9730629741090243,0.026937025890974683,2.5358672624887904,0.025181326088241217,0.0016786430524456757,1.0,0.012640277000621652,3.7650282417711067,0.00010763835522507001,0.00033572861048913514,3.6121553360135157,2.030169442841636,47.969830557158346,20.301694428416365,25.3586726248879,126.79336312443952,3.6636095785422635,2.693702589097468,0.009730629741090244,1.346851294548734,0.012590663044120608,0.1259066304412061
0.07,0.0,5.070754861196466,0.00031475896828883507,0.9420724435385577,0.05792755646144183,0.9625388033764138,0.03746119662358529,2.980883365377847,0.04114538277267767,0.0031034205414928653,1.0,0.03147336959422383,5.070754861196466,0.00031475896828883507,0.000620684108298573,4.777018422672374,2.8963778230720916,47.103622176927885,28.963778230720912,29.80883365377847,149.04416826889235,4.88079831631118,3.746119662358529,0.00962538803376414,1.8730598311792646,0.020572691386338837,0.20572691386338837
0.08,0.0,6.589220454396966,0.0007899805527004241,0.921829454313312,0.0781705456866876,0.9503700885488674,0.04962991145113181,3.4641408059767964,0.06268818359673231,0.005190964377708044,1.0,0.06840881731127972,6.589220454396966,0.0007899805527004241,0.001038192875541609,6.074137495826869,3.9085272843343803,46.091472715665596,39.0852728433438,34.64140805976796,173.20704029883981,6.2621980267132535,4.962991145113181,0.009503700885488674,2.4814955725565904,0.031344091798366155,0.3134409179836616
0.09,0.0,8.339431502145729,0.0017595805724061287,0.8988087739526893,0.10119122604731028,0.936549503974593,0.06345049602540619,3.9941956911288496,0.09060306024736182,0.008012361784019819,1.0,0.13363708453648684,8.339431502145729,0.0017595805724061287,0.0016024723568039637,7.495554203906036,5.0595613023655135,44.94043869763446,50.59561302365514,39.9419569112885,199.7097845564425,7.810290436764678,6.345049602540619,0.00936549503974593,3.1725248012703093,0.04530153012368091,0.4530153012368091
0.1,0.0,10.343987784820873,0.0035595636746434418,0.8731634828358887,0.1268365171641107,0.92105849078045,0.07894150921954898,4.57816213992242,0.1256863696154577,0.01156861648162933,1.0,0.23933125514650244,10.343987784820873,0.0035595636746434418,0.0023137232963258664,9.031992400606084,6.341825858205535,43.65817414179444,63.41825858205535,45.7816213992242,228.908106996121,9.527417777738524,7.894150921954898,0.0092105849078045,3.947075460977449,0.06284318480772885,0.6284318480772886
0.11,0.0,12.628356138010579,0.0066490410970936045,0.845068853951739,0.15493114604826036,0.9038799656454549,0.09612003435454386,5.22177786463557,0.16873990584445428,0.015777662528502486,1.0,0.39849188287054776,12.628356138010579,0.0066490410970936045,0.0031555325057004975,10.671830448843009,7.746557302413018,42.25344269758695,77.46557302413018,52.2177786463557,261.08889323177846,11.414518112183572,9.612003435454387,0.009038799656454549,4.806001717727193,0.08436995292222714,0.8436995292222714
0.12,0.0,15.22018617595736,0.011609277624152028,0.8147352315683425,0.1852647684316569,0.8850104140051722,0.11498958599482637,5.929412199955883,0.220567075024892,0.020475686302128288,1.0,0.6232875151977849,15.22018617595736,0.011609277624152028,0.004095137260425658,12.400421908581905,9.263238421582844,40.73676157841712,92.63238421582845,59.29412199955883,296.47060999779416,13.470023268819823,11.498958599482636,0.008850104140051723,5.749479299741318,0.110283537512446,1.10283537512446
0.13,0.0,18.14863760926965,0.019125104982573055,0.782419398510988,0.21758060148901143,0.8644705699737695,0.13552943002622914,6.704020242688019,0.2819633842307741,0.02543572578996453,1.0,0.9232475393816405,18.14863760926965,0.019125104982573055,0.0050871451579929065,14.199846122038654,10.879030074450572,39.120969925549396,108.79030074450571,67.04020242688019,335.20101213440097,15.688963098332723,13.552943002622914,0.008644705699737696,6.776471501311457,0.14098169211538705,1.4098169211538705
0.14,0.0,21.443691635360317,0.02995005105248047,0.7484314294592547,0.25156857054074466,0.8423140989401445,0.15768590105985414,7.547061618687016,0.35370212956352376,0.030401901002511687,1.0,1.3038579804532247,21.443691635360317,0.02995005105248047,0.006080380200502338,16.049132783536184,12.578428527037232,37.42157147296273,125.78428527037234,75.47061618687016,377.35308093435077,18.06232379778884,15.768590105985414,0.008423140989401445,7.884295052992707,0.17685106478176188,1.7685106478176187
0.15,0.0,25.13542608307207,0.044862222860212395,0.7131350559075743,0.28686494409242475,0.8186337571689815,0.18136624283101724,8.458411259255993,0.43651642979402366,0.035131998148499356,1.0,1.7661154852244607,25.13542608307207,0.044862222860212395,0.007026399629699871,17.924953485012303,14.343247204621237,35.656752795378715,143.43247204621238,84.58411259255993,422.92056296279964,20.576708292428503,18.136624283101725,0.008186337571689815,9.068312141550862,0.21825821489701183,2.1825821489701185
