data_set_value_component_environment_variable_time,data_set_value_component_A_variable_A,data_set_value_component_C_variable_C,data_set_value_component_DA_variable_DA,data_set_value_component_DAp_variable_DAp,data_set_value_component_DR_variable_DR,data_set_value_component_DRP_variable_DRP,data_set_value_component_MA_variable_MA,data_set_value_component_MR_variable_MR,data_set_value_component_R_variable_R,data_set_value_component_RXN1_variable_RXN1,data_set_value_component_RXN1_variable_Gamma_1,data_set_value_component_RXN2_variable_RXN2,data_set_value_component_RXN2_variable_Delta_1,data_set_value_component_RXN3_variable_RXN3,data_set_value_component_RXN3_variable_Delta_2,data_set_value_component_RXN4_variable_RXN4,data_set_value_component_RXN4_variable_Delta_3,data_set_value_component_RXN5_variable_RXN5,data_set_value_component_RXN5_variable_Gamma_2,data_set_value_component_RXN6_variable_RXN6,data_set_value_component_RXN6_variable_Thetha_1,data_set_value_component_RXN7_variable_RXN7,data_set_value_component_RXN7_variable_Alpha_1,data_set_value_component_RXN8_variable_RXN8,data_set_value_component_RXN8_variable_Alpha_2,data_set_value_component_RXN9_variable_RXN9,data_set_value_component_RXN9_variable_Delta_4,data_set_value_component_RXN10_variable_RXN10,data_set_value_component_RXN10_variable_BetaA_1,data_set_value_component_RXN11_variable_RXN11,data_set_value_component_RXN11_variable_Gamma_3,data_set_value_component_RXN12_variable_RXN12,data_set_value_component_RXN12_variable_Theta_2,data_set_value_component_RXN13_variable_RXN13,data_set_value_component_RXN13_variable_Alpha_3,data_set_value_component_RXN14_variable_RXN14,data_set_value_component_RXN14_variable_Alpha_4,data_set_value_component_RXN15_variable_RXN15,data_set_value_component_RXN15_variable_Delta_5,data_set_value_component_RXN16_variable_RXN16,data_set_value_component_RXN16_variable_BetaR_1
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,50.0,50.0,50.0,0.0,500.0,0.0,10.0,0.0,50.0,0.0,1.0,100.0,100.0,0.01,0.01,50.0,50.0,0.0,0.5,0.0,5.0
0.1,11.927135689637373,0.10764822731189988,0.8521124140442099,0.14788758595578957,1.8173490112567754,0.18265098874322566,5.018129148761647,0.8074036369550809,0.1558522091029651,3.717740891001603,2.0,11.927135689637373,1.0,0.10764822731189988,1.0,0.03117044182059302,0.2,10.163260385129753,1.0,7.394379297789479,50.0,42.605620702210494,50.0,73.94379297789479,500.0,50.18129148761646,10.0,250.90645743808233,50.0,21.675768252687877,1.0,18.265098874322565,100.0,0.018173490112567754,0.01,9.132549437161282,50.0,0.40370181847754044,0.5,4.0370181847754045,5.0
0.2,54.192410362241084,0.916620662705527,0.5121673515364222,0.4878326484635772,1.3339415451975865,0.6660584548024138,14.712981850078451,2.752319240187545,0.13596972450266814,14.737054214178917,2.0,54.192410362241084,1.0,0.916620662705527,1.0,0.02719394490053363,0.2,27.75558328860398,1.0,24.391632423178862,50.0,25.608367576821113,50.0,243.9163242317886,500.0,147.12981850078452,10.0,735.6490925039226,50.0,72.28950761658957,1.0,66.60584548024137,100.0,0.013339415451975865,0.01,33.302922740120685,50.0,1.3761596200937725,0.5,13.761596200937724,5.0
0.30000000000000004,146.02737039950387,3.302494401396208,0.2633788547377119,0.7366211452622877,0.829182567774364,1.1708174322256364,26.98777885082752,7.1816347319551355,0.13417044379067564,39.18511418417361,2.0,146.02737039950387,1.0,3.302494401396208,1.0,0.02683408875813513,0.2,38.46052157618098,1.0,36.83105726311439,50.0,13.168942736885594,50.0,368.3105726311439,500.0,269.8777885082752,10.0,1349.388942541376,50.0,121.08334995319878,1.0,117.08174322256365,100.0,0.00829182567774364,0.01,58.54087161128182,50.0,3.5908173659775677,0.5,35.90817365977568,5.0
0.4,278.38014615006324,8.382898062215443,0.15438493824742988,0.84561506175257,0.5340617835851801,1.4659382164148207,36.0579963605247,13.346237331491915,0.13483372308918148,75.070063079047,2.0,278.38014615006324,1.0,8.382898062215443,1.0,0.026966744617836297,0.2,42.97770167268802,1.0,42.2807530876285,50.0,7.719246912371494,50.0,422.807530876285,500.0,360.579963605247,10.0,1802.899818026235,50.0,148.6721973676059,1.0,146.59382164148207,100.0,0.005340617835851801,0.01,73.29691082074103,50.0,6.673118665745958,0.5,66.73118665745957,5.0
0.5,428.1747950665659,16.76181743875522,0.10527422891671658,0.8947257710832833,0.3807618601487883,1.6192381398512126,41.37328068919674,20.261185787397707,0.13779207010056357,117.99818275421337,2.0,428.1747950665659,1.0,16.76181743875522,1.0,0.027558414020112717,0.2,45.075771392205866,1.0,44.73628855416417,50.0,5.2637114458358285,50.0,447.3628855416417,500.0,413.7328068919674,10.0,2068.664034459837,50.0,163.03263143837185,1.0,161.92381398512126,100.0,0.0038076186014878834,0.01,80.96190699256063,50.0,10.130592893698854,0.5,101.30592893698854,5.0
0.6000000000000001,578.4287213842872,28.665804897475518,0.07986323942752226,0.9201367605724777,0.29575009323134477,1.7042499067686558,44.286865404720125,27.39815595611459,0.14311548014042988,165.5642083758544,2.0,578.4287213842872,1.0,28.665804897475518,1.0,0.02862309602808598,0.2,46.19519146766889,1.0,46.00683802862389,50.0,3.9931619713761126,50.0,460.0683802862389,500.0,442.86865404720123,10.0,2214.3432702360064,50.0,171.0703482770905,1.0,170.42499067686558,100.0,0.002957500932313448,0.01,85.21249533843279,50.0,13.699077978057295,0.5,136.99077978057295,5.0
0.7000000000000001,720.0855671953782,44.13678315833133,0.06507766317046265,0.9349223368295372,0.24437273487049557,1.7556272651295046,45.88796179435871,34.509872958066985,0.15038140157594326,216.5749536988981,2.0,720.0855671953782,1.0,44.13678315833133,1.0,0.030076280315188653,0.2,46.86148599585237,1.0,46.74611684147686,50.0,3.2538831585231325,50.0,467.46116841476857,500.0,458.8796179435871,10.0,2294.3980897179354,50.0,175.96927939630658,1.0,175.56272651295046,100.0,0.0024437273487049557,0.01,87.78136325647523,50.0,17.254936479033493,0.5,172.54936479033492,5.0
0.8,849.0680290059354,63.12909552763588,0.05569758975781383,0.9443024102421855,0.2110200534361676,1.7889799465638343,46.80043910596458,41.47674954079283,0.1592248861343906,270.385520477643,2.0,849.0680290059354,1.0,63.12909552763588,1.0,0.03184497722687812,0.2,47.291042756048164,1.0,47.21512051210928,50.0,2.7848794878906915,50.0,472.15120512109274,500.0,468.0043910596458,10.0,2340.021955298229,50.0,179.17038085177398,1.0,178.89799465638342,100.0,0.002110200534361676,0.01,89.44899732819171,50.0,20.738374770396415,0.5,207.38374770396416,5.0
0.9,963.9211759560865,85.55378471618924,0.04936538469599057,0.9506346153040091,0.18816342308240191,1.8118365769176,47.34879005722977,48.23855038575715,0.16941453533633224,326.6045162509027,2.0,963.9211759560865,1.0,85.55378471618924,1.0,0.03388290706726645,0.2,47.58433966768382,1.0,47.53173076520045,50.0,2.4682692347995285,50.0,475.3173076520045,500.0,473.4879005722977,10.0,2367.4395028614886,50.0,181.37470804951147,1.0,181.18365769176,100.0,0.0018816342308240193,0.01,90.59182884588,50.0,24.119275192878575,0.5,241.19275192878575,5.0
