IKK,IkBaIKK,IkBaIKKNFkB,IkBaNFkB_cytoplasm,IkBaNFkB_nucleus,IkBa_cytoplasm,IkBa_mRNA,IkBa_nucleus,IkBbIKK,IkBbIKKNFkB,IkBbNFkB_cytoplasm,IkBbNFkB_nucleus,IkBb_cytoplasm,IkBb_mRNA,IkBb_nucleus,IkBeIKK,IkBeIKKNFkB,IkBeNFkB_cytoplasm,IkBeNFkB_nucleus,IkBe_cytoplasm,IkBe_mRNA,IkBe_nucleus,NFkB_cytoplasm,NFkB_nucleus,Time
0.001,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000992103806506274,2.2404079535611076e-12,6.618857227916284e-06,0.05999329720707359,7.4984903736710775e-22,3.823371190902948e-08,1.847844773769991e-06,3.37553836572711e-12,2.910182815686985e-13,8.596004508776202e-07,0.029999103883219174,3.6787765960040074e-22,1.850441061902721e-08,4.2716411653383047e-07,1.649890966306424e-12,1.4225412102183977e-13,4.1773314125300544e-07,0.009999569890375395,1.2498817022048813e-22,6.366727817086604e-09,3.0477439775166557e-07,5.621361481301799e-13,1.2941434357938366e-07,3.414078043017787e-09,0.01
0.000984302460619566,8.958786956095932e-12,1.3156091830926507e-05,0.05998665235921978,2.476449608430797e-20,8.093016612307744e-08,3.6953791386328324e-06,1.4022528211222249e-11,1.161791131137192e-12,1.7104692577863324e-06,0.02999821547233803,1.1934277709152663e-20,3.801618984534439e-08,8.54256476203048e-07,6.7141282689159e-12,5.691847100261197e-13,8.309676019599749e-07,0.009999143531808337,4.127953019108555e-21,1.3465855174449003e-08,6.094975981898151e-07,2.3334791840717804e-12,2.7680521858209715e-07,1.4302618372642002e-08,0.02
0.0009765948057170574,2.0150492122558688e-11,1.961270556739345e-05,0.05998006474765972,1.9504654103891183e-19,1.2808245049938322e-07,5.5426031437807435e-06,3.2736804829278754e-11,2.6088501221716956e-12,2.5527083486573212e-06,0.02999733467587566,9.253752417320531e-20,5.853317231442386e-08,1.2812770903774237e-06,1.5367863243996963e-11,1.2810223248974557e-12,1.2397563265285307e-06,0.00999872087942872,3.251324279292469e-20,2.129580792488206e-08,9.141696094265889e-07,5.44381058064541e-12,4.4092052898901517e-07,3.360629133086302e-08,0.03
0.0009689797032825097,3.581012277619387e-11,2.5989684474114995e-05,0.05997353367479231,8.699230491079047e-19,1.7968364415463506e-07,7.3895168414044436e-06,6.030862627356807e-11,4.628727982654122e-12,3.3864180832981822e-06,0.029996461403765818,4.0632884095562037e-19,8.005319492479839e-08,1.7082259711161338e-06,2.7784777902328877e-11,2.277935191435827e-12,1.6441514432922842e-06,0.00999830188906254,1.4501859603564842e-19,2.98550137214141e-08,1.2187904400660054e-06,1.0021842215788015e-11,6.205831069215306e-07,6.219538255447356e-08,0.04
0.0009614560286098039,5.593161144458386e-11,3.228800259408113e-05,0.05996705845154127,2.792645102819443e-18,2.3572683698487993e-07,9.236120283674655e-06,9.752588857047227e-11,7.217952762624579e-12,4.2116976274218e-06,0.02999559556701893,1.2856945536246129e-18,1.0257409888079887e-07,2.135103130467549e-06,4.413782395213121e-11,3.560037714857862e-12,2.044204459091827e-06,0.009997886517065695,4.655655405160237e-19,3.9141903484934826e-08,1.5233600987043748e-06,1.619575002192773e-11,8.146796853410209e-07,1.0088035470018086e-07,0.05
0.000954022671086131,8.050820237346757e-11,3.850862173100302e-05,0.05996063839754085,7.339175920734715e-18,2.962051270514405e-07,1.1082413522805186e-05,1.4517428938395694e-10,1.0373047254348855e-11,5.028644927770096e-06,0.02999473707774517,3.3308834063334426e-18,1.2609372899404987e-07,2.5619085804798266e-06,6.45992448569659e-11,5.127388774068206e-12,2.439966246457817e-06,0.00999747472033536,1.2235997499511352e-18,4.91549108953725e-08,1.8278785939378536e-06,2.4093190851966505e-11,1.0221603535899055e-06,1.5041157595731143e-07,0.06
0.0009466785339655038,1.0953249270738475e-10,4.465249164640428e-05,0.059954272840988046,1.6759555349550923e-17,3.6111162167240846e-07,1.2928396611062294e-05,2.0403721869692291e-10,1.409053092775228e-11,5.837356731435982e-06,0.02999388584913663,7.502135324266402e-18,1.5060993402733346e-07,2.9886423331992135e-06,8.934055734746265e-11,6.979994714533693e-12,2.831487053637894e-06,0.009997066456301173,2.7944007899871247e-18,5.989247262904522e-08,2.1323459343612366e-06,3.38412887077987e-11,1.2420348447882623e-06,2.1148371261912185e-07,0.07
0.0009394225340082405,1.4299646448347037e-10,5.072055037314955e-05,0.0599479611184192,3.4435488132078434e-17,4.3043943720519485e-07,1.4774069600781743e-05,2.7489579912471424e-10,1.8366920953680202e-11,6.637928616725762e-06,0.02999304179543952,1.5214557500532707e-17,1.7612056662645737e-07,3.4153044006699345e-06,1.185325642956694e-10,9.117811755111018e-12,3.218816520687237e-06,0.009996661682911514,5.742111356862427e-18,7.135302829922476e-08,2.4367621285678746e-06,4.55666442273678e-11,1.4733687302120833e-06,2.8473934969175e-07,0.08
0.0009322536012594861,1.808915131086207e-10,5.671372440846993e-05,0.059941702574573534,6.523252374143883e-17,5.04181698976017e-07,1.6619432544392066e-05,3.5852889386925955e-10,2.3198733384600973e-11,7.43045501181772e-06,0.02999220483193736,2.846547427529965e-17,2.0262348331262563e-07,3.841894794934125e-06,1.5234535811146522e-10,1.1540748070678032e-11,3.602003689232127e-06,0.009996260358625211,1.0878583364760123e-17,8.353502044112501e-08,2.7411271851496285e-06,5.939533722220577e-11,1.715279555190675e-06,3.7077232484709456e-07,0.09
