_1_task1,x1_1_task1,x2_2_task1
0.0,1.2,2.0
0.4,0.47004051161386723,1.3496497739214892
0.8,0.35736234785528453,1.2670539655901272
1.2000000000000002,0.3452056905720671,1.2515180244897945
1.6,0.344625052885774,1.2448841539521769
2.0,0.34522459722078713,1.2401705540333594
2.4000000000000004,0.34584470147693963,1.236338775868011
2.8000000000000003,0.3463801247926598,1.2331036422324972
3.2,0.34683996490809615,1.2303169007592496
3.6,0.347240835089046,1.2278793126192662
4.0,0.3475943617575376,1.2257175512514928
4.4,0.34791019848617194,1.2237770026990746
4.800000000000001,0.34819574372733947,1.2220161236173566
5.2,0.3484564597274561,1.2204028992616767
5.6000000000000005,0.34869666449633313,1.2189112997502813
6.0,0.34891996836899597,1.2175201956516528
6.4,0.34912929921655855,1.2162125463496012
6.800000000000001,0.34932703268706755,1.2149741641177856
7.2,0.349515147150766,1.2137930613233237
7.6000000000000005,0.34969531035198004,1.2126590800461068
8.0,0.3498689878417618,1.2115634785966942
8.4,0.3500374877430474,1.2104981924948621
8.8,0.35020200197377793,1.2094558326458027
9.200000000000001,0.3503636187322117,1.2084296296653616
9.600000000000001,0.3505233615562919,1.2074132339216326
10.0,0.3506821853080836,1.2064006828138285
10.4,0.35084101327034145,1.2053861106144759
10.8,0.3510007907116356,1.2043633812504002
11.200000000000001,0.35116244105801014,1.203326564934893
11.600000000000001,0.351326958393823,1.2022692621954156
12.0,0.35149543915357406,1.201184188186328
12.4,0.3516691112896757,1.2000631078438364
12.8,0.3518493180516117,1.1988972208984434
13.200000000000001,0.35203754785753494,1.1976767504919241
13.600000000000001,0.35223563962458426,1.1963892270896517
14.0,0.3524455969998982,1.1950210851802265
14.4,0.3526700659683223,1.1935544182555449
14.8,0.35291187712351657,1.191969983039264
15.200000000000001,0.35317485358271306,1.1902413957371423
15.600000000000001,0.35346377629469056,1.1883357276845765
16.0,0.3537848177095151,1.1862104597326781
16.400000000000002,0.35414601157623316,1.183809575819681
16.8,0.35455809261016913,1.181057817009386
17.2,0.3550355391624299,1.177852489076454
17.6,0.3555994481163401,1.1740432195817747
18.0,0.35628066451105506,1.1694080458796565
18.400000000000002,0.3571257933567831,1.1636069057604697
18.8,0.3582110971354182,1.156075105438886
19.200000000000003,0.35966772923776874,1.1458242706812178
19.6,0.3617455347610966,1.1309258249538108
20.0,0.36498329317669614,1.1070905525891244
20.400000000000002,0.3708033773010878,1.0625520360628622
20.8,0.3843882294227302,0.953524053567192
21.200000000000003,0.42946574763421214,0.658191716312471
21.6,0.5073214164677609,0.4437197563967414
22.0,0.5565395734774665,0.3833374636870152
22.400000000000002,0.5789158588411188,0.3650332672810045
22.8,0.588406155252622,0.35857525071913454
23.200000000000003,0.5923667331615335,0.3560866578405716
23.6,0.5940124514592022,0.35508509265389593
24.0,0.594695712533802,0.354675152193472
24.400000000000002,0.5949792271309928,0.354505969863213
24.8,0.5950968285220986,0.35443595773942765
25.200000000000003,0.5951456184008438,0.3544068984271172
25.6,0.5951658090517369,0.3543951443026328
26.0,0.5951741573555457,0.3543898981104252
26.400000000000002,0.5951777936937065,0.35438769427316147
26.8,0.5951793208888182,0.3543868967771672
27.200000000000003,0.5951798393830806,0.35438660307529063
27.6,0.5951800374246061,0.35438645118928497
28.0,0.5951801776337634,0.35438631012901783
28.400000000000002,0.595180319948193,0.35438619251498277
28.8,0.5951803766023608,0.35438619919979947
29.200000000000003,0.5951803989633512,0.35438621239120555
29.6,0.5951803249617769,0.35438630006355637
30.0,0.5951802431262164,0.35438635982183986
30.400000000000002,0.595180176702051,0.35438639954147066
30.8,0.5951801254976623,0.35438642355038985
31.200000000000003,0.5951800819340495,0.3543864450381849
31.6,0.5951801013955679,0.3543864348579215
32.0,0.5951800959884075,0.3543864360276066
32.4,0.5951801087267203,0.35438642883516325
32.800000000000004,0.5951801351302864,0.3543864156574562
33.2,0.5951801519838129,0.35438640649102193
33.6,0.5951801639279539,0.3543864000137472
34.0,0.5951801727776029,0.35438639520002296
34.4,0.5951801781638151,0.3543863921998909
34.800000000000004,0.5951801774378543,0.35438639240713965
35.2,0.5951801847544929,0.3543863884771097
35.6,0.5951801894350178,0.3543863859509738
36.0,0.5951801914794295,0.3543863848287321
36.4,0.5951801908877277,0.3543863851103845
36.800000000000004,0.5951801876599123,0.3543863867959311
37.2,0.5951801817959836,0.3543863898853718
37.6,0.5951801796666899,0.3543863910148663
38.0,0.5951801790769846,0.3543863913434285
38.400000000000006,0.5951801782444937,0.35438639181217574
38.800000000000004,0.595180177169217,0.3543863924211081
39.2,0.5951801758511545,0.35438639317022563
39.6,0.5951801742903062,0.3543863940595282
40.0,0.5951801731737338,0.3543863946955157
