data_set_value_component_environment_variable_time,data_set_value_component_main_variable_v_1,data_set_value_component_main_variable_v_2,data_set_value_component_main_variable_v_3,data_set_value_component_main_variable_v_4,data_set_value_component_main_variable_v_5,data_set_value_component_main_variable_v_6,data_set_value_component_main_variable_v_7,data_set_value_component_main_variable_v_8,data_set_value_component_main_variable_v_9,data_set_value_component_main_variable_v_10,data_set_value_component_main_variable_v_11,data_set_value_component_main_variable_v_12,data_set_value_component_main_variable_v_13,data_set_value_component_main_variable_v_14,data_set_value_component_main_variable_v_15,data_set_value_component_main_variable_v_16,data_set_value_component_main_variable_v_17,data_set_value_component_main_variable_v_18,data_set_value_component_main_variable_v_19,data_set_value_component_main_variable_v_20,data_set_value_component_main_variable_v_21,data_set_value_component_main_variable_v_22,data_set_value_component_main_variable_k_1,data_set_value_component_main_variable_k_2,data_set_value_component_main_variable_k_3,data_set_value_component_main_variable_k_4,data_set_value_component_main_variable_k_5,data_set_value_component_main_variable_k_6,data_set_value_component_main_variable_k_7,data_set_value_component_main_variable_k_8,data_set_value_component_main_variable_k_9,data_set_value_component_main_variable_k_10,data_set_value_component_main_variable_k_11,data_set_value_component_main_variable_k_12,data_set_value_component_main_variable_k_13,data_set_value_component_main_variable_k_14,data_set_value_component_main_variable_k_15,data_set_value_component_main_variable_k_16,data_set_value_component_main_variable_k_17,data_set_value_component_main_variable_k_18,data_set_value_component_main_variable_k_19,data_set_value_component_main_variable_k_20,data_set_value_component_main_variable_k_21,data_set_value_component_main_variable_k_22,data_set_value_component_main_variable_LPS,data_set_value_component_main_variable_PIP_2,data_set_value_component_main_variable_DG,data_set_value_component_main_variable_GPCho,data_set_value_component_main_variable_AA,data_set_value_component_main_variable_HETE,data_set_value_component_main_variable_PGH_2,data_set_value_component_main_variable_PGE_2,data_set_value_component_main_variable_PGF_2a,data_set_value_component_main_variable_PGD_2,data_set_value_component_main_variable_PGJ_2,data_set_value_component_main_variable_dPGD_2,data_set_value_component_main_variable_dPGJ_2
0.0,0.0,1e-15,0.0,2.5e-14,0.0,0.0,1e-15,0.17500000000000002,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,0.0,1.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,71.12740000000001,1e-15,0.0,2.8256707476153748e-14,0.0,0.066,1e-15,0.19779695233307623,0.0033780226350057095,0.0,0.6272989059706132,2.769157332663067,0.04974478933953119,2.4670070583611482e-18,0.014874667400546094,7.376834831374028e-19,0.7598272724606825,0.0020292334042364764,0.0010897734948677373,5.081882681926865e-07,2.29696233157366e-06,6.657121335190676e-09,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,0.2,1.0,0.0,1.0,28.256707476153746,0.018064292165805934,0.2438470065663294,0.002467007058361148,0.0007376834831374027,0.037578396374749565,6.755771563451941e-05,3.629916201376332e-05,5.738897702750582e-08
0.2,142.25480000000002,1e-15,0.0,3.848029718171392e-14,0.0,0.132,1e-15,0.26936208027199743,0.007570238704724809,0.0,1.708525194868098,3.7710691238079637,0.11134484444739293,1.0341251828974767e-17,0.033294291722014556,3.0922370665071604e-18,1.7007379181278255,0.008483921555942962,0.004556180094858258,4.1446573788234936e-06,1.8724303943005908e-05,1.070438274564786e-07,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,0.4,1.0,0.0,1.0,38.480297181713915,0.04048255991831449,0.545808061016632,0.010341251828974767,0.0030922370665071603,0.1571096584433882,0.0005507148218531149,0.0002960469556302495,9.227916160041259e-07
0.30000000000000004,213.38220000000004,1e-15,0.0,5.553007674615816e-14,0.0,0.19800000000000004,1e-15,0.38871053722310706,0.013456381512566942,0.0,3.698303111294133,5.441947521123499,0.20513096601391315,2.5807136733625265e-17,0.06133818101396423,7.716839905642854e-18,3.1332749514674187,0.02112293537837608,0.011343798629127896,1.4786334087155513e-05,6.676942523068164e-05,5.583914056754782e-07,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,0.6000000000000001,1.0,0.0,1.0,55.53007674615815,0.07195925942549167,1.005543951048594,0.025807136733625263,0.007716839905642853,0.3911654699699274,0.001963806624431813,0.0010561667205111081,4.8137190144437766e-06
0.4,284.50960000000003,1e-15,0.0,7.922237283070186e-14,0.0,0.264,1e-15,0.5545566098149131,0.02187881986605207,0.0,7.034946707366325,7.763792537408782,0.35305033602703606,5.317107146500773e-17,0.10556897302769216,1.5899192938066045e-17,5.392670818922767,0.043433731919302276,0.023325522697403074,3.826876629447453e-05,0.0001727342151701224,1.8619528960537742e-06,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,0.8,1.0,0.0,1.0,79.22237283070186,0.11699903671685599,1.7306389020933142,0.05317107146500773,0.015899192938066044,0.804328368875968,0.005080418093238894,0.0027334833067481808,1.6051318069429088e-05
0.5,355.637,1e-15,0.0,1.0933275773720891e-13,0.0,0.33,1e-15,0.7653293041604623,0.03363782298782479,0.0,12.135936108830187,10.714610258246472,0.5778080103753406,9.897835360280026e-17,0.17277592467105773,2.9596468479268765e-17,8.825734119262556,0.08071402352269215,0.043346420039964306,8.371736792836534e-05,0.0003777316167539817,4.896464424859648e-06,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,0.0,1.0,109.3327577372089,0.17988140635200425,2.832392207722258,0.09897835360280026,0.029596468479268764,1.4947041393091138,0.011109753433940639,0.005979811994883239,4.221090021430731e-05
0.6000000000000001,331.92786666666666,1e-15,0.0,1.4108146891308936e-13,0.0,0.308,1e-15,0.9875702823916254,0.049290302249736274,0.0,14.616040179396055,13.825983953482755,0.8602385678191186,1.7072738466258747e-16,0.25722819920081486,5.1050835609891406e-17,13.139722437864577,0.13899831129826024,0.07464724125276939,0.00016471244366357153,0.0007429189382299412,1.1117099700184163e-05,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,0.9333333333333332,1.0,0.0,1.0,141.08146891308934,0.2635845040092849,4.216855724603523,0.17072738466258747,0.051050835609891404,2.574042801819634,0.021850557006762975,0.011765174547397967,9.583706638089795e-05
0.7000000000000001,308.2187333333333,1e-15,0.0,1.6992910977598747e-13,0.0,0.286,1e-15,1.1895037684319123,0.06858025420900277,0.0,16.347180360449993,16.653052758046773,1.1488618422428656,2.7122192634526915e-16,0.3435322175334059,8.110067405422268e-17,17.54830147269005,0.2204130347586618,0.1183699631111332,0.00029805668642030205,0.0013438869330380386,2.2765002378824e-05,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,0.8666666666666666,1.0,0.0,1.0,169.92910977598746,0.3667393273208704,5.63167569726895,0.27122192634526915,0.08110067405422268,4.081722865901145,0.03952608626582466,0.02128976331573586,0.00019625002050710342
0.8,284.5096,1e-15,0.0,1.9597678279227532e-13,0.0,0.264,1e-15,1.3718374795459272,0.09107073487152152,0.0,17.402738311954046,19.205724713642983,1.4247839143310912,4.000693682731357e-16,0.426038327324493,1.1962858561108468e-16,21.762875867920005,0.32444344285668597,0.1742381452378499,0.0005009588240487918,0.0022579088716089438,4.2945256081709585e-05,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,0.7999999999999999,1.0,0.0,1.0,195.97678279227532,0.48700927738781563,6.984234874172016,0.40006936827313566,0.11962858561108466,6.008211904753444,0.06640908445908658,0.03578277314634227,0.000370217724842324
0.9,260.80046666666664,1e-15,0.0,2.1931743512801994e-13,0.0,0.242,1e-15,1.5352220458961394,0.11634547336157962,0.0,17.85243921942082,21.493108642545952,1.6759337557734022,5.553480624164678e-16,0.5011370544224389,1.660599598402183e-16,25.59906658328393,0.44932344776817856,0.24130333306068852,0.0007897118136269911,0.003557966656822995,7.559767185401959e-05,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,0.7333333333333333,1.0,0.0,1.0,219.31743512801992,0.6221683067464151,8.215361547908834,0.5553480624164677,0.1660599598402183,8.320804588299604,0.10464607814185278,0.05640798668764222,0.0006517040677070653
1.0,237.09133333333332,1e-15,0.0,2.40036276013907e-13,0.0,0.22,1e-15,1.6802539320973489,0.14400745457703257,0.0,17.762684425029118,23.523555049362887,1.8950275625341633,7.341835657873417e-16,0.5666503986009017,2.1953528192660706e-16,28.94561708262967,0.5925192065572936,0.3182047590770651,0.001178944370794971,0.0053093785793624755,0.0001254163867345844,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,0.6666666666666666,1.0,0.0,1.0,240.03627601390698,0.7700933399841313,9.289350796736095,0.7341835657873417,0.21953528192660704,10.97257789920914,0.15615819351066104,0.08421031219964079,0.0010811757477119344
