MAPK,MAPK_P,MAPK_PP,MKK,MKKK,MKKK_P,MKK_P,MKK_PP,Time
280.0,10.0,10.0,280.0,90.0,10.0,10.0,10.0,0.0
279.9996279095406,10.001372087339508,9.999000003119873,280.0006247008828,89.99073114278752,10.009268857212493,10.00137360360011,9.998001695517136,0.01
279.9992564703142,10.002743520829764,9.998000008856028,280.0012474102015,89.98146240768074,10.018537592319285,10.002747802115547,9.996004787683034,0.02
279.9988854566794,10.004114527018656,9.997000016301968,280.0018688179998,89.97219375237204,10.027806247627977,10.004122389418056,9.994008792582154,0.03
279.99851492650936,10.00548504774728,9.99600002574339,280.0024887463009,89.96292518719713,10.037074812802881,10.00549741860996,9.992013835089148,0.04
279.99814510819584,10.006854853496383,9.995000038307781,280.00310649273337,89.95365675294494,10.046343247055077,10.006873099255175,9.990020408011441,0.05
279.9977758564789,10.008224090243061,9.994000053278047,280.00372250401415,89.94438842367319,10.055611576326823,10.008249298068451,9.988028197917393,0.06
279.99740717135853,10.009592757987313,9.993000070654187,280.0043367801432,89.9351201993819,10.06487980061812,10.009626015049788,9.986037204807003,0.07
279.99703917338667,10.010960735036463,9.992000091576882,280.0049489408619,89.92585209717282,10.074147902827207,10.011003363214673,9.984047695923437,0.08
279.99667181460194,10.012328069805744,9.991000115592314,280.00555913745546,89.91658411024204,10.083415889757987,10.01238129760008,9.982059564944437,0.09
279.99630506813696,10.013694789416768,9.990000142446261,280.0061674546721,89.9073162347781,10.092683765221931,10.013759793018277,9.980072752309594,0.1
279.99593893399174,10.015060893869537,9.98900017213872,280.00677389251183,89.89804847078099,10.101951529219036,10.015138849469265,9.978087258018906,0.11
279.99557341216627,10.016426383164049,9.988000204669694,280.00737845097456,89.88878081825072,10.111219181749304,10.016518466953043,9.976103082072372,0.12
279.99520850266055,10.017791257300306,9.987000240039182,280.0079811300604,89.87951327718729,10.120486722812732,10.01789864546961,9.974120224469996,0.13
279.9948442715856,10.019155447654562,9.986000280759827,280.00858168875317,89.87024584222057,10.129754157779459,10.019279455262547,9.972138855984282,0.14
279.99448067050537,10.020519004503896,9.985000324990747,280.009180303633,89.86097851728496,10.139021482715059,10.020660844868,9.970158851499015,0.15
279.99411769478246,10.021881932661838,9.984000372555695,280.0097769916056,89.85171130275717,10.148288697242855,10.022042809358828,9.968180199035574,0.16
279.9937553444169,10.023244232128384,9.98300042345467,280.010371752671,89.84244419863718,10.157555801362845,10.023425348735026,9.966202898593963,0.17
279.9933936194088,10.024605902903536,9.98200047768767,280.01096458682923,89.833177204925,10.16682279507503,10.024808462996598,9.964226950174181,0.18
279.993032519758,10.025966944987292,9.981000535254699,280.01155549408026,89.82391032162062,10.176089678379409,10.026192152143542,9.962252353776226,0.19
279.9926720454646,10.027327358379654,9.980000596155755,280.012144474424,89.81464354872405,10.18535645127598,10.02757641617586,9.9602791094001,0.2
279.99231219652853,10.028687143080623,9.979000660390836,280.01273152786064,89.80537688623528,10.194623113764749,10.028961255093549,9.958307217045801,0.21
279.99195297294983,10.030046299090195,9.978000727959946,280.01331665439005,89.79611033415432,10.203889665845711,10.03034666889661,9.956336676713331,0.22
279.99159437472855,10.031404826408373,9.977000798863083,280.01389985401227,89.78684389248116,10.213156107518868,10.031732657585044,9.954367488402688,0.23
279.9912364064563,10.032762713763164,9.976000879780493,280.0144809995396,89.77757751168636,10.222422488313661,10.033119254303257,9.952399746157118,0.24
279.9908790643967,10.034119970327026,9.9750009652762,280.01506019446964,89.76831123207396,10.231688767926075,10.034506432080365,9.950433373450002,0.25
279.9905223482332,10.035476596877245,9.974001054889554,280.0156374475729,89.75904505705935,10.240954942940673,10.03589418863081,9.948468363796344,0.26
279.9901662579656,10.036832593413822,9.973001148620552,280.0162127588493,89.74977898664257,10.25022101335746,10.037282523954593,9.946504717196147,0.27
279.989810793594,10.038187959936756,9.972001246469196,280.0167861282989,89.74051302082358,10.259486979176435,10.038671438051713,9.944542433649408,0.28
279.98945595511844,10.039542696446048,9.971001348435486,280.0173575559217,89.73124715960243,10.268752840397596,10.04006093092217,9.94258151315613,0.29
279.9891017425388,10.040896802941699,9.970001454519421,280.01792704171777,89.72198140297908,10.278018597020944,10.041451002565966,9.94062195571631,0.3
279.98874815585526,10.042250279423707,9.969001564721001,280.018494585687,89.71271575095355,10.287284249046479,10.0428416529831,9.93866376132995,0.31
279.98839519506765,10.043603125892073,9.968001679040226,280.0190601878294,89.70345020352582,10.296549796474201,10.04423288217357,9.93670692999705,0.32
279.98804286017605,10.044955342346796,9.967001797477097,280.01962384814505,89.69418476069592,10.30581523930411,10.045624690137378,9.934751461717607,0.33
279.98769115118046,10.046306928787878,9.966001920031614,280.02018556663387,89.68491942246382,10.315080577536207,10.047017076874525,9.932797356491625,0.34
279.98734006808087,10.047657885215317,9.965002046703775,280.0207453432959,89.67565418882954,10.32434581117049,10.04841004238501,9.930844614319101,0.35000000000000003
279.9869896108773,10.049008211629113,9.964002177493581,280.0213031781312,89.66638905979306,10.333610940206961,10.04980358666883,9.928893235200038,0.36
279.98663977956966,10.050357908029268,9.963002312401034,280.0218590711396,89.6571240353544,10.342875964645618,10.05119770972599,9.926943219134433,0.37
279.98629057415803,10.051706974415781,9.962002451426132,280.02241302232125,89.64785911551355,10.352140884486463,10.052592411556487,9.924994566122288,0.38
279.9859419946424,10.053055410788652,9.961002594568875,280.0229650316761,89.63859430027053,10.361405699729495,10.053987692160321,9.923047276163603,0.39
279.9855940410228,10.054403217147879,9.960002741829264,280.02351509920413,89.62932958962531,10.370670410374714,10.055383551537494,9.921101349258377,0.4
279.9852466576646,10.05575043729568,9.959002905039636,280.02406319500864,89.62006488703211,10.379935112967907,10.056779990475372,9.919156814515969,0.41000000000000003
279.98489985331634,10.057097064344235,9.95800308233938,280.02460932379086,89.6108002076726,10.389199792327428,10.058177008850144,9.917213667358984,0.42
279.9845536684753,10.058443066409119,9.957003265115521,280.0251535073131,89.60153562182417,10.398464378175849,10.05957460608867,9.915271886598195,0.43
