data_generator_V,data_generator_W
0.0,2.4999999e-05
38.664532,0.055309955
31.250473,0.16271447
24.606899,0.22812904
19.920784,0.27401501
15.90311,0.30932578
11.98945,0.33752745
7.5920238,0.36024383
1.2821522,0.37793949
-13.297271,0.38832423
-47.371841,0.37952441
-69.451591,0.33533266
-77.431068,0.25474179
-79.209206,0.17700417
-78.435913,0.12118132
-76.620468,0.084901966
-74.418427,0.061614446
-72.135788,0.046334535
-69.919991,0.035969269
-67.839867,0.028687123
-65.923264,0.023399565
-64.176285,0.019445067
-62.593655,0.016409881
-61.164497,0.014027363
-59.875603,0.01212058
-58.713203,0.010568894
-57.663963,0.0092879385
-56.715481,0.0082173459
-55.856472,0.0073129958
-55.076843,0.0065420195
-54.367645,0.0058794972
-53.720985,0.0053062323
-53.129936,0.0048072189
-52.588425,0.004370572
-52.091133,0.0039867605
-51.6334,0.0036480571
-51.21114,0.0033481317
-50.820763,0.0030817499
-50.459114,0.0028445474
-50.123409,0.0026328547
-49.811192,0.0024435658
-49.520283,0.0022740327
-49.248753,0.0021219852
-48.994877,0.0019854654
-48.757122,0.0018627765
-48.534119,0.0017524401
-48.324631,0.0016531636
-48.127548,0.0015638116
-47.941875,0.001483383
-47.766708,0.0014109927
-47.601223,0.0013458553
-47.444679,0.0012872717
-47.296394,0.0012346188
-47.15575,0.0011873387
-47.022182,0.0011449319
-46.895164,0.0011069495
-46.774223,0.0010729878
-46.658913,0.0010426829
-46.548824,0.0010157063
-46.443584,0.00099176134
-46.342838,0.00097057939
-46.246262,0.00095191709
-46.153553,0.00093555392
-46.064423,0.00092128973
-45.978611,0.00090894266
-45.895866,0.0008983477
-45.815956,0.00088935468
-45.738663,0.00088182715
-45.663773,0.00087564107
-45.591099,0.00087068364
-45.520454,0.00086685224
-45.45166,0.00086405367
-45.384548,0.00086220319
-45.31897,0.0008612239
-45.254765,0.00086104596
-45.191795,0.00086160627
-45.129921,0.00086284755
-45.069008,0.00086471805
-45.00893,0.00086717115
-44.94957,0.00087016489
-44.890804,0.00087366172
-44.83252,0.00087762787
-44.774605,0.00088203343
-44.716953,0.00088685192
-44.659458,0.00089205999
-44.60202,0.00089763722
-44.544533,0.00090356596
-44.486904,0.00090983132
-44.429031,0.00091642066
-44.370823,0.00092332368
-44.312176,0.00093053229
-44.252995,0.00093804044
-44.193192,0.00094584405
-44.13266,0.00095394097
-44.071308,0.00096233084
-44.009041,0.00097101508
-43.945751,0.00097999687
-43.881344,0.00098928111
-43.815712,0.00099887431
-43.748749,0.0010087849
-43.680344,0.0010190227
-43.610386,0.0010295996
-43.538757,0.0010405291
-43.465332,0.0010518268
-43.38998,0.0010635098
-43.312569,0.0010755978
-43.232956,0.0010881122
-43.15099,0.001101077
-43.066509,0.0011145184
-42.979343,0.0011284656
-42.889313,0.0011429505
-42.796223,0.0011580084
-42.69986,0.0011736779
-42.599998,0.0011900016
-42.496395,0.0012070264
-42.388779,0.0012248042
-42.276855,0.001243392
-42.160316,0.0012628534
-42.038799,0.0012832585
-41.911922,0.0013046856
-41.779255,0.001327222
-41.64032,0.0013509656
-41.494583,0.001376026
-41.341446,0.0014025273
-41.180233,0.0014306098
-41.010178,0.0014604335
-40.830402,0.0014921811
-40.639908,0.0015260627
-40.437538,0.0015623218
-40.221947,0.0016012418
-39.991562,0.0016431551
-39.744518,0.0016884551
-39.478603,0.001737611
-39.191154,0.0017911884
-38.878933,0.0018498761
-38.537941,0.0019145245
-38.1632,0.0019861974
-37.748398,0.0020662479
-37.28537,0.0021564299
-36.763371,0.0022590677
-36.167873,0.0023773233
-35.478695,0.0025156375
-34.666767,0.0026804947
-33.6884,0.0028818429
-32.474194,0.0031359545
-30.905724,0.0034718527
-28.759907,0.0039480953
-25.551342,0.0047073956
-19.951721,0.0062299119
-6.5766616,0.011432436
27.223629,0.03945962
26.995096,0.11386896
21.487484,0.17191562
17.156513,0.21489617
13.311921,0.24879315
9.4544868,0.27627712
4.9559088,0.29857394
-1.8223196,0.31574237
-17.284931,0.32422414
-46.281761,0.3154023
-65.127975,0.28337625
-72.980156,0.22791556
-75.294853,0.17043103
-75.029762,0.12487856
-73.592918,0.092564903
-71.65831,0.070315503
-69.560745,0.054888938
-67.470078,0.043956403
-65.471024,0.035999786
-63.602554,0.030052049
-61.878582,0.025493724
-60.299404,0.021921011
-58.858158,0.019064829
-57.544548,0.016741659
-56.346962,0.014823447
-55.253658,0.013218868
-54.253418,0.011861454
-53.335846,0.010701908
-52.491512,0.0097030243
-51.711964,0.0088362694
-50.98967,0.0080794375
-50.317963,0.0074150125
-49.690948,0.0068290066
-49.103405,0.006310123
-48.550732,0.0058491435
-48.028839,0.0054384749
-47.534092,0.00507181
-47.063244,0.0047438685
-46.613388,0.0044502001
-46.1819,0.0041870303
-45.766396,0.0039511407
-45.364689,0.0037397754
-44.97477,0.0035505651
-44.594757,0.0033814674
-44.222885,0.0032307189
-43.857456,0.0030967966
-43.496841,0.0029783871
-43.139431,0.0028743609
-42.783627,0.0027837544
-42.427803,0.0027057526
-42.070282,0.0026396799
-41.709297,0.0025849915
-41.34296,0.0025412699
-40.969208,0.0025082252
-40.585754,0.002485699
-40.190002,0.002473674
-39.778961,0.0024722898
-39.349125,0.002481868
-38.896294,0.0025029464
-38.415352,0.0025363346
-37.89994,0.0025831894
-37.341972,0.0026451338
-36.730949,0.0027244345
-36.052845,0.0028242846
-35.288395,0.0029492676
-34.410152,0.0031061564
-33.377346,0.0033053812
-32.126118,0.0035639436
-30.549408,0.0039118254
-28.450502,0.0044082087
-25.417574,0.0051916619
-20.397705,0.006692213
-9.6708126,0.011097824
18.777779,0.031225096
24.702414,0.090032488
19.834223,0.14436331
15.6668,0.18572238
11.887442,0.21871746
8.0256605,0.24564275
3.4191492,0.26751295
-3.7044246,0.28411049
-19.548407,0.29115885
-45.890427,0.28249982
-63.163078,0.2554414
-70.935196,0.20999174
-73.58107,0.16148664
-73.678391,0.12130337
-72.546623,0.091630712
-70.853165,0.070549093
-68.94323,0.055587634
-66.998329,0.044802189
-65.112976,0.036853898
-63.333832,0.030857459
-61.680721,0.026230317
-60.15847,0.022585064
-58.763668,0.019659588
-57.488651,0.017272988
-56.323837,0.015297855
-55.259029,0.013642648
-54.284214,0.012240341
-53.389938,0.011040977
-52.567501,0.010006699
-51.809029,0.0091083786
-51.107468,0.0083232829
-50.45652,0.0076334346
-49.85062,0.0070244488
-49.284821,0.0064846841
-48.754757,0.0060046245
-48.256554,0.0055764187
-47.786781,0.0051935315
-47.342388,0.0048504816
-46.920662,0.004542639
-46.519169,0.004266066
-46.135731,0.004017395
-45.768383,0.0037937292
-45.415352,0.0035925668
-45.075008,0.0034117359
-44.74588,0.003249346
-44.42659,0.0031037461
-44.115875,0.0029734897
-43.812546,0.0028573095
-43.515472,0.0027540922
-43.223595,0.002662861
-42.935879,0.0025827601
-42.651318,0.0025130406
-42.368927,0.0024530515
-42.087719,0.0024022302
-41.806694,0.0023600962
-41.524837,0.0023262464
-41.241085,0.0023003509
-40.954323,0.0022821515
-40.663353,0.002271462
-40.366886,0.0022681681
-40.063503,0.0022722322
-39.751625,0.0022836982
-39.429455,0.0023027004
-39.094959,0.0023294762
-38.74575,0.0023643821
-38.379032,0.0024079185
-37.991459,0.0024607619
-37.57896,0.0025238115
-37.13652,0.0025982538
-36.657845,0.0026856577
-36.134861,0.0027881127
-35.557011,0.0029084422
-34.910126,0.0030505368
-34.174637,0.0032199034
-33.322567,0.0034246121
-32.312218,0.0036770406
-31.078087,0.0039973473
-29.510101,0.004421148
-27.405661,0.0050190422
-24.34067,0.0059573329
-19.237219,0.0077544837
-8.4177513,0.012967847
17.138651,0.033985063
21.872128,0.086083516
17.556503,0.1344987
13.624852,0.1724834
9.8986006,0.20324297
5.9111738,0.22847405
0.83010817,0.2487826
-7.8142862,0.26315689
-26.715998,0.26555777
-50.188648,0.25422782
-64.065086,0.22651732
-70.400703,0.18571374
-72.580719,0.14424174
-72.609772,0.11000156
-71.560341,0.084342487
-69.999908,0.065756314
-68.233154,0.052318707
-66.425224,0.042475026
-64.664635,0.035123829
-62.99659,0.029517919
-61.441509,0.025154702
-60.005608,0.021693677
-58.687145,0.018900828
-57.480099,0.016612507
-56.376381,0.01471216
-55.36713,0.01311524
-54.44347,0.011759345
-53.596916,0.010597634
-52.819584,0.0095943986
-52.10429,0.0087220185
-51.444561,0.0079588369
-50.834591,0.0072876592
-50.26923,0.0066946768
-49.743889,0.0061686765
-49.254517,0.0057004667
-48.797512,0.0052824393
-48.36969,0.0049082469
-47.968224,0.0045725503
-47.590603,0.0042708265
-47.234592,0.0039992188
-46.898201,0.0037544181
-46.579651,0.0035335687
-46.277348,0.0033341937
-45.989857,0.0031541339
-45.715889,0.0029914996
-45.454281,0.0028446291
-45.203979,0.0027120567
-44.964024,0.0025924847
-44.733536,0.0024847598
-44.511723,0.0023878559
-44.297844,0.0023008557
-44.091228,0.0022229392
-43.891251,0.0021533703
-43.697327,0.0020914879
-43.508919,0.002036697
-43.325523,0.0019884619
-43.146664,0.0019462996
-42.971893,0.0019097739
-42.800789,0.0018784918
-42.632942,0.0018520983
-42.467972,0.0018302735
-42.3055,0.0018127293
-42.145168,0.0017992067
-41.986626,0.0017894736
-41.829529,0.0017833227
-41.673542,0.0017805696
-41.51833,0.0017810516
-41.363556,0.0017846266
-41.208881,0.0017911716
-41.05397,0.001800582
-40.898476,0.0018127714
-40.742043,0.0018276708
-40.584297,0.0018452286
-40.424862,0.0018654101
-40.263336,0.0018881987
-40.099285,0.0019135951
-39.932266,0.0019416193
-39.761787,0.0019723107
-39.587326,0.0020057296
-39.40831,0.0020419592
-39.22411,0.0020811083
-39.034031,0.0021233128
