Time,cyclin_A_Cdk2,cyclin_B_Cdk1,cyclin_E_Cdk2,cyclin_D_Cdk4_6,transcription_factor_E2F_active,Cdc20_active,E2F_total,Cdc20_total,GF,Kda,Kdb,Kdd,Kde,Kgf,K1cdc20,K2cdc20,K1e2f,K2e2f,Vda,Vdb,Vdd,Vde,vsa,vsb,vsd,vse,V1cdc20,V2cdc20,V1e2f,V2e2f,nuclear,R1_Synthesis_of_cyclin_D_Cdk4_6,R2_Degradation_of_cyclin_D_Cdk4_6,R3_E2F_activation,R4_E2F_inactivation,R5_Synthesis_of_cyclin_E_Cdk2,R6_Degradation_of_cyclin_E_Cdk2,R7_Synthesis_of_cyclin_A_Cdk2,R8_Degradation_of_cyclin_A_Cdk2,R9_Synthesis_of_cyclin_B_Cdk1,R10_Degradation_of_cyclin_B_Cdk1,R11_Phosphorylation_and_activation_of_Cdc20,R12_Dephosphorylation_and_inactivation_of_Cdc20
1.0,2.9205954849720652,1.4299337038651798,1.621484643702449,0.6655055367628073,2.5364377746537956,0.5854599206269381,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.21299500614508118,1.8021509561583133,2.0363883030684047,0.532651932677297,0.9628289519372613,0.4438766105644142,0.13868902482438267,0.6133250518441337,0.1633575709757652,0.24482687473816334,0.12924386769638455
1.1,2.950750726348846,1.4750828568778542,1.5777797974839023,0.6601264331672989,2.5101334756612985,0.5973166348420345,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.21276851990541457,1.7654746044587681,2.0573294127675448,0.5271280298888726,0.9712074323752787,0.4392733582407272,0.14154563902252953,0.6196576525332577,0.1666836601376344,0.25243155791776556,0.13088251736349504
1.2000000000000002,2.980102347771691,1.5205161228123762,1.5326454023543596,0.6547700905141165,2.4780461205454096,0.6097688431560279,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.2125397842231511,1.7277675518414704,2.077687266534088,0.520389685314536,0.9791495779456642,0.4336580710954467,0.1445430937671525,0.6258214930320551,0.17017567768439681,0.26007003839891557,0.1325774790659953
1.3,3.0085346857595687,1.5661988491887402,1.4860061741766732,0.6494367346269775,2.4401269988454204,0.6228141355790058,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.21230878155819977,1.6888663725386757,2.0973789121955653,0.5124266697575383,0.986594766697222,0.42702222479794855,0.14768073680257895,0.6317922840095094,0.1738330060601006,0.26773560811231334,0.13432527032732366
1.4000000000000001,3.0359312354363053,1.612094012855072,1.4377919917894941,0.644126593069437,2.396320604955869,0.6364497612411513,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.21207549464273234,1.6486346884067318,2.1163203239856716,0.5032273270407325,0.9934784251926314,0.41935610586727706,0.15095781871280217,0.637545559441624,0.17765492642889355,0.27542115004555,0.13612236789075302
1.5,3.062174564584103,1.6581622119749526,1.3879382200732562,0.6388398951170169,2.3465675341247967,0.6506725910595818,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.21183990650488668,1.606963730624903,2.1344262445765687,0.4927791821662073,0.9997311515256485,0.4106493184718394,0.15437348232759607,0.6430566585626617,0.18164060885129227,0.2831191398831379,0.1379652198166495
1.6,3.087146279919086,1.7043616577839875,1.3363861931776877,0.6335768717265913,2.290807323425862,0.6654790793818622,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.21160200049336983,1.5637702614719968,2.151610030168352,0.481069537919431,1.0052776123438265,0.40089128159952586,0.1579267518781138,0.648300718783008,0.18578910209051028,0.2908216479227331,0.13985025730260056
1.7000000000000002,3.1107270428372185,1.7506481671638243,1.2830838815483305,0.6283377555030935,2.228981031960998,0.68086522467696,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.21136176030298356,1.5189933032466858,2.1677834839063292,0.46808601671180955,1.010035127755563,0.3900716805931746,0.16161652188886252,0.6532526789958158,0.19009932308118468,0.29852034146204864,0.1417739061635561
1.8,3.1327966292885225,1.7969751570512233,1.227986770979758,0.6231227806634607,2.161033493334349,0.6968265292916817,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.21111917000108696,1.4725907511689054,2.1828566556611753,0.4538170336002133,1.0139118215268896,0.3781808613335111,0.16544154577636977,0.6578872921505897,0.19457004607595682,0.3062064878457584,0.1437325979066917
1.9000000000000001,3.1532340281294764,1.8432936415868206,1.1710589889660865,0.6179321829973251,2.0869152765987926,0.7133579580959076,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.21087421405499063,1.424536531422039,2.1967375774321916,0.43825220808574644,1.0168041607458795,0.3652101734047887,0.16940042407726408,0.6621791459071901,0.1991998914292092,0.3138709583443781,0.14572278031791866
2.0,3.171917572236269,1.8895522329145482,1.1122748486802552,0.6127661998289297,2.006584348212777,0.7304538991822938,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.21062687736051428,1.3748187338739315,2.209331889309677,0.4213827131246832,1.018593637848836,0.35115226093723595,0.17349159302036035,0.6661026901696165,0.2039873149092125,0.3215042329901546,0.14774092787713758
2.1,3.1887251010993536,1.9356971459637384,1.0516206446263725,0.6076250699683375,1.9200077946976675,0.7481081189245425,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.21037714527115858,1.3234386502305016,2.2205422932773953,0.4032016368865102,1.019142203381408,0.3360013640720918,0.17771331158283887,0.6696322712308642,0.20893059539566453,0.32909640654413913,0.14978355102239083
2.2,3.203534153064552,1.9816722083542,0.9890971773254721,0.6025090336661747,1.8271634423141476,0.7663137210630493,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.21012500362857658,1.2704110468491656,2.2302677318235147,0.383704322885971,1.0182859059602904,0.3197536024049758,0.18206364928965071,0.6727421721435559,0.2140278236676827,0.3366371956686011,0.15184720538243124
2.3000000000000003,3.216222181861155,2.0274189588541085,0.9247222448340392,0.5974183325158108,1.7280411792900257,0.7850631308112449,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20987043879156336,1.2157649547448128,2.2384021200180486,0.3628886476509054,1.015825775044119,0.30240720637575447,0.1865404796986671,0.6754066581908426,0.2192768981728109,0.3441159611318783,0.15392850316675463
2.4000000000000004,3.2266667663712503,2.0728767822396112,0.8585335622570871,0.5923532093353464,1.6226441963436675,0.8043480934935102,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.2096134376649748,1.159545218737438,2.244832327581822,0.3407552812321702,1.011514502756864,0.2839627343601418,0.1911414769840782,0.6776000209379626,0.22467552483665773,0.35152173620748656,0.15602412513300395
2.5,3.234745988283748,2.117982120655774,0.7906025467987614,0.5873139085808339,1.5109967647047047,0.824159374821604,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20935398775708233,1.101823011073252,2.249435097727531,0.317309320587988,1.0050380487029138,0.2644244338233233,0.19586404151632406,0.679296657539587,0.23022113326751256,0.3588431037386351,0.15813079995588175
2.6,3.2403387889461372,2.1626694346883033,0.7210346446759774,0.5823006757505335,1.3931428925398313,0.844486998540546,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20909207718715814,1.0426958936330497,2.252071748408405,0.2925600074333646,0.9959857234573452,0.24380000619447045,0.2007053526608795,0.6804711456786888,0.2359109434965198,0.3660683621094631,0.16024534177961774
2.7,3.243325432989035,2.2068709584875283,0.6499849248049285,0.5773137574875379,1.26915345755755,0.8653201158746692,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20882769472912885,0.9823001805988045,2.2525791288446904,0.2665222260870855,0.9838056723335658,0.22210185507257124,0.20566233379235677,0.6810983409276973,0.2417419295341314,0.37318549249723204,0.16236464614231583
2.8000000000000003,3.243587965000835,2.2505168175042964,0.5776731670575567,0.5723534014869611,1.139132501106639,0.8866469977694441,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20856082984660093,0.9208230341031857,2.2507530918330003,0.2392178252323942,0.9677331761232818,0.19934818769366183,0.21073164591805535,0.6811534726501753,0.2477108173042863,0.3801821860921453,0.16448569848318204
2.9000000000000004,3.2410109432456244,2.2935350093549047,0.5044122854225724,0.5674198564712141,1.0032295408909406,0.9084549636560356,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.2082914727327165,0.8585253048825839,2.2463168044123942,0.21067820358709752,0.9466750126309788,0.1755651696559146,0.21590966612330745,0.6806122980815811,0.25381406479538193,0.38704584962064065,0.1666055753657904
3.0,3.2354826217995374,2.3358514032894258,0.4306577942341452,0.5625133721577144,0.8616618392069785,0.9307302977898159,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20801961435101773,0.7957812947992446,2.2388548481264983,0.18094898623346548,0.9190198250443489,0.15079082186122122,0.22119246332690048,0.6794513505779028,0.2600478387282351,0.3937636147918069,0.16872144421172702
3.1,3.226896175390344,2.3773900439960083,0.357067475309173,0.5576341990903765,0.7147444126856258,0.953458297818133,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.2077452464700166,0.7331267744554534,2.227660096324362,0.15009632666398143,0.8823136767240377,0.12508027221998452,0.22657580496761973,0.6776481968319722,0.26640802822653264,0.40032239697072836,0.17083057499055707
3.2,3.215151987405233,2.418073235610053,0.28461377291685014,0.5527825885911972,0.5629569634854654,0.9766232154884281,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.2074683617054268,0.6713493010285098,2.2113258424755617,0.11822096233194773,0.832723138705748,0.09851746860995644,0.2320551397394415,0.6751819173550988,0.272890228286873,0.40670891886385235,0.17293034036154725
3.3000000000000003,3.2001618835924037,2.4578217368452617,0.2147708168144317,0.547958792685564,0.40710213645401655,1.000208212450849,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20718895356222267,0.6116384365748644,2.186406729103299,0.08549144865534347,0.7642242251731951,0.0712428738794529,0.23762558806538647,0.6720339955544048,0.27948972747938805,0.4129097529186526,0.17501821669297815
3.4000000000000004,3.181857887480573,2.496555138981298,0.1497810401587909,0.5431630639972418,0.2487788922977191,1.0241953569801365,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20690701647614348,0.5557998106698785,2.1412308846651946,0.05224356738252101,0.6677996628665734,0.04353630615210084,0.24328195361632404,0.6681901563709203,0.28620150711234243,0.41891139369360425,0.1770917879575817
3.5,3.160221843723149,2.5341925430136993,0.0929654730927084,0.5383956556604083,0.09301729137748946,1.0485655988265032,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20662254585730977,0.5065033407290824,1.9974189816791785,0.019533631189272784,0.5328778766731473,0.016278025991060655,0.24901878364815971,0.6636465871818613,0.29302023434222696,0.4247003805948773,0.17914874671306918
3.6,3.1356134386764865,2.5706555419476342,0.048806029098003224,0.5336568212152846,0.0028742320634455136,1.0732987882856024,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20633553813401445,0.46732335611083425,0.49002817781442265,0.0006035887333235579,0.3599511026503551,0.0005029906111029648,0.254831206252449,0.6584788221220621,0.2999402681509206,0.4302638048290003,0.18118689791478979
3.7,3.10988278920952,2.6058902604489638,0.021538294927929174,0.5289468145067833,0.002553834953052327,1.098373861701306,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20604599079778668,0.4416670353042347,0.44285185982420977,0.0005363053401409887,0.19289023645388254,0.00044692111678415724,0.26071806270490083,0.6530753857339993,0.3069557161139167,0.43559299425052994,0.18320417472402686
3.8000000000000003,3.083557569006786,2.6398723341877353,0.008351087634287976,0.5242658895756088,0.00247218220283542,1.1237693822361356,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.2057539024490739,0.42733105501334706,0.42784664413007006,0.0005191582625954383,0.08318209827179932,0.0004326318854961985,0.26667520212172036,0.647547089491425,0.3140605865437271,0.440684311692039,0.1851986788549132
3.9000000000000004,3.056632395232173,2.6725805816287087,0.0030406663715900725,0.5196143005450424,0.0024389816105005128,1.1494637747395269,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20545927284368903,0.41933831665612903,0.41953186400860043,0.0005121861382051077,0.03156976640021268,0.0004268217818375897,0.2726971354025173,0.6418928029987563,0.32124884820461247,0.4455347310031996,0.18716869104136766
4.0,3.029101653020912,2.7039943086748672,0.0011009113566221498,0.514992301503054,0.0024271917881081347,1.1754353328176455,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.2051621029399531,0.4140736731636979,0.41413599693655995,0.0005097102755027082,0.01154460754012112,0.00042475856291892357,0.278778323172668,0.6361113471343914,0.32851443179240886,0.45014138671387205,0.18911266185666087
4.1000000000000005,3.000959941977011,2.734093313954671,0.00041761475968403846,0.5104001463796676,0.0024239736041922495,1.2016622185182908,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20486239494647654,0.4098410561442029,0.40985062773275766,0.0005090344568803724,0.004368116179579473,0.00042419538073364365,0.2849131756017056,0.6302015878151723,0.33585122994988503,0.4545015764083156,0.191029201911114
4.2,2.9722022765672,2.7628578994215287,0.00017888678598213648,0.5058380888195202,0.0024243563629695454,1.2281224632698915,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20456015237051467,0.405989273275154,0.40597469224991073,0.0005091148362236045,0.0018575840215505647,0.00042426236351967043,0.29109605191804827,0.624162478079112,0.3432530976200733,0.4586127638935067,0.19291707221228946
4.3,2.9428241834434687,2.790268883967653,9.539463484636224e-05,0.5013063820495556,0.0024265720330387476,1.254793970113132,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20425538006682775,0.4022863900783153,0.40225754857379176,0.000509580126938137,0.0009816173241262794,0.0004246501057817808,0.2973212599144441,0.6179930785231285,0.3507138527495158,0.4624725827537998,0.1947751747435979
4.4,2.9128217420839477,2.8163076183180404,6.620682837632955e-05,0.49680527874181546,0.0024300210011691126,1.2816545172231482,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20394808428697064,0.3986516298764735,0.39861176450805463,0.0005103044102455136,0.0006745238312561589,0.0004252536752045947,0.3035830555150047,0.611692565837629,0.3582272773419026,0.4660788399812515,0.1966025433044254
4.5,2.882191602721521,2.8409560003780685,5.61659339908047e-05,0.4923350308712787,0.0024345169784483274,1.3086817626930451,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20363827272892773,0.39505698729939837,0.3950069860284705,0.0005112485654741487,0.0005662653933285502,0.0004260404712284573,0.30987564245989313,0.6052602365715194,0.36578711885496146,0.46942951952380324,0.19839833464455928
4.6000000000000005,2.8509309960709124,2.8641964907003192,5.2955133712460026e-05,0.4878958895687261,0.0024400202695376728,1.3358532505355665,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.2033259545870053,0.39149278179293245,0.3914326895552034,0.0005124042566029113,0.0005281203455216283,0.0004270035471690927,0.3161931721175667,0.5986955091748916,0.3733870919294877,0.47252278567580236,0.2001618199175176
4.7,2.8190377401810633,2.88601212793133,5.2224099743160644e-05,0.4834881049686065,0.0024465447164398898,1.3631464178520547,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20301114060188394,0.38795572368141173,0.3878852671217617,0.0005137743904523769,0.0005150070206501764,0.0004281453253769807,0.32252974340934887,0.5919979254380233,0.3810208804371279,0.47535698626756034,0.2018923764706348
4.800000000000001,2.7865102462841973,2.906386544169811,5.2422709766252696e-05,0.4791119260518943,0.0024541252807291024,1.3905386031124984,3.0,5.0,1.0,0.1,0.005,0.1,0.1,0.1,1.0,1.0,0.01,0.01,0.245,0.28,0.245,0.35,0.175,0.21,0.175,0.21,0.21,0.35,0.805,0.7,1.0,0.15909090909090906,0.20269384311072786,0.3844447690252072,0.3843635390193752,0.0005153663089531115,0.0005109995828275478,0.00042947192412759287,0.3288794028192314,0.5851671517196814,0.38868213983191224,0.47793065562205184,0.20358947998400967
