Time,c,cer,cAMP,vh,sh,tauh,kserca,sigmav,kc,vn,vk,taun,gk,sn,vca,gca,vm,sm,lambda,cm,f,fer,alpha,perl,dact,dip3,dinh,ninf,minf,hinf,ica,igirk,ik,girk,IP3,ainf,hinfer,jerp,binf,o,jerleak,jerip3,jertot,jmemtot,ki,perl_inf,taudir,cAMPlow,ETswitch,h,inh,V,n,cell,reaction_0000001,reaction_0000002,reaction_000003
0.1,0.299991303287823,259.99990148276254,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00015408219148540473,0.03475318469608507,0.36127192693456733,-5900.3506203588995,27.21340294438817,0.05021505781959294,1000.0,0.0,0.46153125706511744,0.5714356708736533,0.1199965213151292,0.0,0.0,0.12984995508973737,0.0,0.009853433774608178,-0.018447117701558397,0.5,0.11473087818696884,20000.0,0.2,0.0,0.0018009420893219709,1.0,-59.88935146458061,9.494734354648504e-07,1.0,-8.593683926950219e-05,-0.0009853433774608179,-0.0
0.11,0.29999044495319177,259.99989162915926,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.0001544240544056596,0.03478417983400733,0.36130846259225025,-5904.841912309415,29.9507332671153,0.055321400892827555,1000.0,0.0,0.4615305459987111,0.5714363715732548,0.11999617798127671,0.0,0.0,0.12984995059210303,0.0,0.009853772610826317,-0.018426778137586395,0.5,0.11473087818696884,20000.0,0.2,0.0,0.0019806417872328353,1.0,-59.87826851873118,1.0452582470722217e-06,1.0,-8.573005526760078e-05,-0.0009853772610826318,-0.0
0.12,0.2999895886873532,259.99988177521755,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.0001547667778689029,0.03481521086255594,0.3613450107378685,-5909.33769219897,32.69097100594094,0.060443345817213515,1000.0,0.0,0.4615298366442743,0.5714370705857141,0.11999583547494129,0.0,0.0,0.12984994609326508,0.0,0.009854110618323794,-0.018406418688207617,0.5,0.11473087818696884,20000.0,0.2,0.0,0.0021602699241371707,1.0,-59.867182271679326,1.1411970781903524e-06,1.0,-8.552308069883822e-05,-0.0009854110618323796,-0.0
0.13,0.29998873449221425,259.9998719209383,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.0001551103643288493,0.034846277834996366,0.3613815713822562,-5913.837965859212,35.43411620301888,0.06558093729737846,1000.0,0.0,0.4615291290034006,0.5714377679094621,0.1199954937968857,0.0,0.0,0.12984994159322305,0.0,0.009854447796337346,-0.01838603932746568,0.5,0.11473087818696884,20000.0,0.2,0.0,0.002339826542051544,1.0,-59.85609272046701,1.2372903710073214e-06,1.0,-8.531591531128334e-05,-0.0009854447796337346,-0.0
0.14,0.29998788236968427,259.9998620663223,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00015545481624731254,0.03487738080471139,0.3614181445362841,-5918.342739134066,38.180168902864374,0.07073422018791727,1000.0,0.0,0.4615284230776851,0.5714384635429277,0.11999515294787372,0.0,0.0,0.12984993709197631,0.0,0.009854784144102596,-0.01836564002934934,0.5,0.11473087818696884,20000.0,0.2,0.0,0.0025193116829769235,1.0,-59.8449998621254,1.3335385689664595e-06,1.0,-8.510855885246745e-05,-0.0009854784144102597,-0.0
0.15,0.29998703232167523,259.9998522113703,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00015580013609423817,0.03490851982520162,0.36145473021086083,-5922.852017879781,40.92912915236275,0.07590323949394767,1000.0,0.0,0.46152771886872535,0.5714391574845378,0.11999481292867009,0.0,0.0,0.12984993258952432,0.0,0.009855119660854228,-0.01834522076779227,0.5,0.11473087818696884,20000.0,0.2,0.0,0.002698725388898702,1.0,-59.83390369367476,1.4299421167706087e-06,1.0,-8.490101106938042e-05,-0.000985511966085423,-0.0
0.16,0.2999861843501016,259.9998423560832,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.0001561463263477349,0.034939694950085885,0.36149132841693205,-5927.3658079649795,43.68099700077927,0.08108804037242168,1000.0,0.0,0.4615270163781209,0.571439849732717,0.11999447374004064,0.0,0.0,0.12984992808586657,0.0,0.009855454345825923,-0.018324781516672828,0.5,0.11473087818696884,20000.0,0.2,0.0,0.0028780677017868047,1.0,-59.82280421212448,1.5265014604005872e-06,1.0,-8.469327170846905e-05,-0.0009855454345825923,-0.0
0.17,0.2999853384568805,259.9998325004619,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00015649338949411346,0.034970906233102235,0.3615279391654817,-5931.884115270781,46.43577249977295,0.08628866813554656,1000.0,0.0,0.46152631560747326,0.5714405402858881,0.11999413538275222,0.0,0.0,0.1298499235810025,0.0,0.009855788198250282,-0.01830432224981356,0.5,0.11473087818696884,20000.0,0.2,0.0,0.0030573386635960034,1.0,-59.81170141447275,1.6232170471732196e-06,1.0,-8.448534051563278e-05,-0.0009855788198250282,-0.0
0.18,0.2999844946439315,259.99982264450705,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.0001568413280279056,0.035002153728107,0.3615645624675309,-5936.406945690657,49.19345570339539,0.09150516824576181,1000.0,0.0,0.4615256165583861,0.5714412291424715,0.11999379785757261,0.0,0.0,0.12984991907493157,0.0,0.00985612121735896,-0.018283842940981766,0.5,0.11473087818696884,20000.0,0.2,0.0,0.0032365383162653778,1.0,-59.80059529770702,1.720089325640447e-06,1.0,-8.427721723622806e-05,-0.000985612121735896,-0.0
0.19,0.2999836529131768,259.99981278821974,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00015719014445189907,0.03503343748907563,0.361601198334138,-5940.934305130531,51.95404666810262,0.09673758631815135,1000.0,0.0,0.4615249192324654,0.571441916300886,0.11999346116527072,0.0,0.0,0.1298499145676533,0.0,0.009856453402382573,-0.018263343563889124,0.5,0.11473087818696884,20000.0,0.2,0.0,0.003415666701718529,1.0,-59.789485858803815,1.8171187456284803e-06,1.0,-8.406890161506552e-05,-0.0009856453402382573,-0.0
0.2,0.299982813266541,259.9998029316006,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00015753984127717108,0.035064757570103036,0.36163784677639915,-5945.4661995088145,54.717545452764526,0.10198596812144779,1000.0,0.0,0.4615242236313192,0.571442601759548,0.11999312530661642,0.0,0.0,0.12984991005916705,0.0,0.009856784752550626,-0.01824282409219149,0.5,0.11473087818696884,20000.0,0.2,0.0,0.0035947238618636527,1.0,-59.7783730947287,1.914305758250354e-06,1.0,-8.386039339640862e-05,-0.0009856784752550628,-0.0
0.21,0.29998197570595153,259.9997930746505,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00015789042102311922,0.03509611402540395,0.36167450780544813,-5950.002634756448,57.48395211867355,0.10725035957861573,1000.0,0.0,0.4615235297565571,0.5714432855168717,0.11999279028238062,0.0,0.0,0.12984990554947226,0.0,0.00985711526709164,-0.018222284499488713,0.5,0.11473087818696884,20000.0,0.2,0.0,0.003773709838593567,1.0,-59.76725700243626,2.011650815910529e-06,1.0,-8.365169232397072e-05,-0.0009857115267091641,-0.0
0.22,0.29998114023333805,259.9997832173703,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.0001582418862174957,0.03512750690931334,0.36171118143245645,-5954.54361681694,60.25326672955352,0.11253080676743725,1000.0,0.0,0.4615228376097916,0.5714439675712697,0.11999245609333523,0.0,0.0,0.12984990103856847,0.0,0.009857444945233246,-0.018201724759324477,0.5,0.11473087818696884,20000.0,0.2,0.0,0.003952624673785744,1.0,-59.75613757887005,2.109154372309496e-06,1.0,-8.344279814091232e-05,-0.0009857444945233246,-0.0
0.23,0.29998030685063304,259.99977335976087,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00015859423939643735,0.03515893627628669,0.36174786766863376,-5959.089151646391,63.025489351568275,0.11782735592109819,1000.0,0.0,0.4615221471926368,0.5714446479211521,0.11999212274025323,0.0,0.0,0.12984989652645512,0.0,0.009857773786201895,-0.018181144845186195,0.5,0.11473087818696884,20000.0,0.2,0.0,0.004131468409302335,1.0,-59.745014820962616,2.2068168824483776e-06,1.0,-8.3233710589843e-05,-0.0009857773786201896,-0.0
0.24,0.29997947555977145,259.999763501823,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00015894748310449954,0.0351904021809003,0.36178456652522734,-5963.639245213531,65.80062005333045,0.12314005342877614,1000.0,0.0,0.46152145850670895,0.5714453265649272,0.11999179022390859,0.0,0.0,0.1298498920131316,0.0,0.009858101789223014,-0.01816054473050483,0.5,0.11473087818696884,20000.0,0.2,0.0,0.004310241086990203,1.0,-59.73388872563545,2.304638802633531e-06,1.0,-8.302442941281817e-05,-0.0009858101789223014,-0.0
0.25,0.2999786463626909,259.9997536435576,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00015930161989468795,0.03522190467785175,0.3618212780135226,-5968.193903499757,68.57865890591027,0.12846894583623053,1000.0,0.0,0.4615207715536266,0.5714460035010007,0.11999145854507637,0.0,0.0,0.12984988749859744,0.0,0.00985842895352107,-0.018139924388654725,0.5,0.11473087818696884,20000.0,0.2,0.0,0.004488942748680947,1.0,-59.72275928979897,2.4026205904811507e-06,1.0,-8.281495435133655e-05,-0.0009858428953521071,-0.0
0.26,0.2999778192613315,259.99974378496535,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.0001596566523284905,0.035253443821960065,0.36185800214484304,-5972.753132499153,71.35960598284292,0.13381407984598861,1000.0,0.0,0.4615200863350104,0.571446678727777,0.1199911277045326,0.0,0.0,0.129849882982852,0.0,0.009858755278319392,-0.018119283792953533,0.5,0.11473087818696884,20000.0,0.2,0.0,0.004667573436190857,1.0,-59.71162651035256,2.5007627049143145e-06,1.0,-8.260528514634141e-05,-0.0009858755278319392,-0.0
0.27,0.29997699425763596,259.99973392604727,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00016001258297590365,0.035285019668165524,0.36189473893054935,-5977.316938218443,74.14346136013185,0.13917550231640352,1000.0,0.0,0.4615194028524831,0.5714473522436577,0.11999079770305439,0.0,0.0,0.12984987846589482,0.0,0.009859080762840436,-0.018098622916662394,0.5,0.11473087818696884,20000.0,0.2,0.0,0.0048461331913206415,1.0,-59.7004903841847,2.59906560613898e-06,1.0,-8.239542153821957e-05,-0.0009859080762840437,-0.0
0.28,0.2999761713535496,259.99972406680416,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00016036941441547792,0.035316632271531104,0.3619314883820411,-5981.885326677181,76.9302251162681,0.1445532602652421,1000.0,0.0,0.4615187211076694,0.5714480240470425,0.11999046854141984,0.0,0.0,0.12984987394772532,0.0,0.009859405406305477,-0.01807794173298512,0.5,0.11473087818696884,20000.0,0.2,0.0,0.005024622055856036,1.0,-59.68935090817261,2.697529755704527e-06,1.0,-8.218536326679643e-05,-0.0009859405406305477,-0.0
0.29,0.29997535055102037,259.9997142072367,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00016072714923434487,0.035348281687242286,0.3619682505107561,-5986.458303907709,79.71989733223553,0.14994740086928757,1000.0,0.0,0.4615180411021964,0.5714486941363294,0.11999014022040816,0.0,0.0,0.12984986942834287,0.0,0.009859729207934709,-0.01805724021506836,0.5,0.11473087818696884,20000.0,0.2,0.0,0.00520304007156765,1.0,-59.67820807918238,2.7961556164897963e-06,1.0,-8.197511007133653e-05,-0.0009859729207934709,-0.0
0.3,0.2999745318519988,259.999704347346,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00016108579002825136,0.03537996797060758,0.3620050253281703,-5991.035875955218,82.51247809151897,0.15535797146470093,1000.0,0.0,0.46151736283769335,0.5714493625099137,0.11998981274079952,0.0,0.0,0.129849864907747,0.0,0.009860052166947478,-0.018036518336001332,0.5,0.11473087818696884,20000.0,0.2,0.0,0.00538138728021094,1.0,-59.66706189406895,2.8949436527032842e-06,1.0,-8.176466169053854e-05,-0.0009860052166947477,-0.0
0.31,0.299973715258438,259.99969448713273,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00016144533940159306,0.03541169117705872,0.36204181284579845,-5995.61804887776,85.30796748011296,0.16078501954760877,1000.0,0.0,0.4615166863157914,0.5714500291661889,0.11998948610337522,0.0,0.0,0.12984986038593715,0.0,0.009860374282561937,-0.018015776068815784,0.5,0.11473087818696884,20000.0,0.2,0.0,0.00555966372352624,1.0,-59.655912349676065,2.993894329887556e-06,1.0,-8.155401786253846e-05,-0.0009860374282561937,-0.0
0.32,0.29997290077229394,259.9996846265977,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00016180579996744648,0.03544345136215101,0.36207861307519346,-6000.204828746282,88.1063655865305,0.16622859277469335,1000.0,0.0,0.46151601153812405,0.5714506941035462,0.11998916030891758,0.0,0.0,0.1298498558629127,0.0,0.009860695553995116,-0.017995013386485823,0.5,0.11473087818696884,20000.0,0.2,0.0,0.005737869443238787,1.0,-59.6447594428363,3.093008114923671e-06,1.0,-8.134317832490707e-05,-0.0009860695553995118,-0.0
0.33,0.2999720883955248,259.9996747657419,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.000162167174347604,0.03547524858156377,0.3621154260279467,-6004.796221644671,90.90767250181196,0.17168873896378428,1000.0,0.0,0.46151533850632687,0.5714513573203748,0.11998883535820992,0.0,0.0,0.1298498513386732,0.0,0.009861015980463267,-0.0179742302619277,0.5,0.11473087818696884,20000.0,0.2,0.0,0.005916004481058751,1.0,-59.63360317037103,3.1922854760356022e-06,1.0,-8.113214281464433e-05,-0.0009861015980463267,-0.0
0.34,0.2999712781300917,259.99966490456603,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.0001625294651726071,0.0355070828911006,0.3621522517156885,-6009.392233669784,93.71188831953381,0.1771655060944512,1000.0,0.0,0.4615146672220376,0.5714520188150618,0.11998851125203669,0.0,0.0,0.12984984681321796,0.0,0.009861335561181267,-0.01795342666799973,0.5,0.11473087818696884,20000.0,0.2,0.0,0.006094068878681258,1.0,-59.6224435290904,3.2917268827946555e-06,1.0,-8.092091106818463e-05,-0.0009861335561181267,-0.0
0.35,0.2999704699779584,259.999655043071,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00016289267508178004,0.035538954346689806,0.36218909015008743,-6013.9928709314845,96.51901313581759,0.18265894230859847,1000.0,0.0,0.4615139976868963,0.5714526785859919,0.11998818799118337,0.0,0.0,0.12984984228654653,0.0,0.009861654295363162,-0.01793260257750208,0.5,0.11473087818696884,20000.0,0.2,0.0,0.00627206267778642,1.0,-59.61128051579329,3.3913328061238907e-06,1.0,-8.070948282138918e-05,-0.0009861654295363162,-0.0
0.36,0.2999696639410912,259.9996451812577,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.00016325680672326552,0.03557086300438468,0.3622259413428513,-6018.598139552672,99.32904704933851,0.18816909591125888,1000.0,0.0,0.4615133299025451,0.5714533366315482,0.11998786557643648,0.0,0.0,0.12984983775865827,0.0,0.00986197218222179,-0.017911757963176653,0.5,0.11473087818696884,20000.0,0.2,0.0,0.006449985920039347,1.0,-59.60011412726734,3.4911037183062092e-06,1.0,-8.049785780954864e-05,-0.0009861972182221791,-0.0
0.37,0.299968860021459,259.9996353191269,1.0,-20.0,70.0,20.0,0.4,10.0,0.15,-16.0,-75.0,20.0,3500.0,5.0,25.0,2000.0,-20.0,12.0,1.25,5300.0,0.01,0.01,4.5e-06,0.0005,0.35,0.5,0.4,0.0001636218627540574,0.03560280892036403,0.3622628053057263,-6023.208045669338,102.14199016133361,0.19369601537194048,1000.0,0.0,0.4615126638706283,0.5714539929501109,0.11998754400858361,0.0,0.0,0.12984983322955274,0.0,0.009862289220969128,-0.017890892797706826,0.5,0.11473087818696884,20000.0,0.2,0.0,0.006627838647090122,1.0,-59.58894436028887,3.591040093002651e-06,1.0,-8.028603576737699e-05,-0.000986228922096913,-0.0
