_1_task1,x_Cancer_1_task1,y_Immune_System_2_task1
26.7,0.002516389135251359,0.02267251591573748
27.0,0.002561766575705872,0.02287968625260705
27.3,0.00260794082812741,0.02308867731730093
27.6,0.002654925285427488,0.023299503545660676
27.9,0.002702733548904578,0.02351217945321846
28.2,0.0027513794310167305,0.023726719634890283
28.5,0.0028008769581786435,0.02394313876465506
28.8,0.0028512403735832105,0.024161451595219628
29.1,0.002902484140047521,0.024381672957669683
29.4,0.0029546229432224347,0.02460381774901746
29.7,0.003007671694562689,0.02482790092914427
30.0,0.0030616455334336896,0.025053937549378937
30.3,0.0031165598305001206,0.0252819427362368
30.6,0.0031724301907073214,0.025511931690534697
30.9,0.0032292724562788854,0.0257439196867858
31.2,0.003287102709738895,0.025977922072574294
31.5,0.0033459372769587786,0.026213954267909956
31.8,0.0034057927302288105,0.026452031764562622
32.1,0.003466685891354239,0.02669217012537654
32.4,0.0035286338347760467,0.026934384983564593
32.7,0.0035916538907163472,0.027178692041982432
33.0,0.0036557636479997387,0.02742510707031063
33.3,0.003720980951855577,0.027673645872246404
33.6,0.0037873239147561038,0.02792432432998937
33.9,0.003854810919069765,0.028177158399925736
34.2,0.0039234606186275365,0.02843216410168699
34.5,0.003993291941984253,0.028689357517114045
34.8,0.004064324095703542,0.028948754789195057
35.1,0.004136576567666313,0.02921037212097683
35.4,0.004210069130402826,0.02947422577444982
35.7,0.004284821844448352,0.029740332069406784
36.0,0.0043608550617223844,0.030008707382274968
36.3,0.0044381894289314515,0.03027936814492198
36.6,0.004516845890995491,0.03055233084343524
36.9,0.004596845694497797,0.030827612016874974
37.2,0.00467821038494985,0.031105228239822796
37.5,0.004760961795430002,0.03138519608236508
37.8,0.00484512208590902,0.03166753220206423
38.1,0.004930713732427236,0.031952253305169535
38.4,0.00501775952859877,0.032239376139861046
38.7,0.005106282589074835,0.032528917494510486
39.0,0.0051963063530263785,0.032820894195904664
39.3,0.00528785458764613,0.033115323107431704
39.6,0.0053809513916700065,0.03341222112722981
39.9,0.0054756211989178735,0.033711605186298725
40.2,0.005571888781853719,0.03401349224657385
40.5,0.00566977925516515,0.034317899298963006
40.8,0.005769318079362311,0.034624843361345845
41.1,0.005870531064396135,0.03493434147653593
41.4,0.005973444343427874,0.03524641066557724
41.7,0.006078084388035123,0.03556106794288786
42.0,0.00618447805595407,0.03587833037995203
42.3,0.00629265256583785,0.03619821505989535
42.6,0.006402635500663925,0.03652073907480029
42.9,0.006514454811207383,0.03684591952305383
43.2,0.006628138819525143,0.03717377350664523
43.5,0.006743716222451018,0.03750431812841368
43.8,0.006861216095101716,0.03783757048924592
44.1,0.006980667894393694,0.03817354768522394
44.4,0.0071021014625709126,0.03851226680472253
44.7,0.007225547030743514,0.03885374492545693
45.0,0.007351035222437342,0.039197999111480405
45.3,0.007478597053038043,0.03954504640564373
45.6,0.007608263860939853,0.03989490374752991
45.9,0.00774006741062097,0.040247588078779824
46.2,0.007874039891770103,0.0406031163350198
46.5,0.008010213898831504,0.04096150541637741
46.8,0.008148622434192109,0.04132277218371262
47.1,0.008289298911365317,0.041686933454783304
47.4,0.008432277158171493,0.042054006000345256
47.7,0.008577591419915176,0.042424006540186854
48.0,0.008725276362558937,0.042796951739098026
48.3,0.008875367075893984,0.04317285820277389
48.6,0.009027899076707428,0.0435517424736528
48.9,0.009182908311946238,0.043933621026688886
49.2,0.009340431161877927,0.044318510265059195
49.5,0.009500504413326047,0.044706426491355936
49.8,0.009663165182799784,0.04509738583777434
50.1,0.00982845110428237,0.04549140441249135
50.4,0.009996400260611552,0.045888498236469594
50.7,0.010167051175027884,0.04628868322936204
51.0,0.01034044281365875,0.046691975204289325
51.3,0.010516614587977598,0.047098389862534194
51.6,0.010695606357238258,0.04750794278815266
51.9,0.010877458430884389,0.047920649442502045
52.2,0.011062211570934101,0.04833652515868608
52.5,0.011249906994339637,0.048755585135916636
52.8,0.011440586375322262,0.049177844433792556
53.1,0.01163429184768223,0.049603317966495225
53.4,0.011831066007083876,0.050032020496901086
53.7,0.012030951811916385,0.05046396656809993
54.0,0.01223399261511388,0.05089917051557961
54.3,0.012440232331991352,0.05133764656319458
54.6,0.012649715337550922,0.05177940875228955
54.9,0.012862486467349337,0.05222447093459904
55.2,0.013078591018710194,0.05267284676529182
55.5,0.013298074751881227,0.0531245496959136
55.8,0.013520983891136793,0.05357959296722818
56.1,0.013747365125825436,0.05403798960195699
56.4,0.013977265611362567,0.054499752397416876
56.7,0.014210732970168323,0.05496489391805652
57.0,0.01444781529255048,0.055433426487890965
57.3,0.01468856113753256,0.055905362182834775
57.6,0.014933019523875296,0.056380712818586205
57.9,0.015181239734284495,0.0568594898551546
58.2,0.015433271578322721,0.05734170450579629
58.5,0.01568916539063681,0.05782736772787962
58.8,0.015948971962769072,0.05831649018406532
59.1,0.01621274254249285,0.05880908223351118
59.4,0.016480528833054547,0.05930515392295807
59.7,0.016752382992322214,0.059804714977697
60.0,0.01702835763184056,0.06030777479241742
60.3,0.01730850581579251,0.06081434242193663
60.6,0.017592881059867217,0.061324426571810434
60.9,0.01788153733003457,0.06183803558882478
61.2,0.01817452904122623,0.06235517745136882
61.5,0.018471911055923097,0.06287585975968887
61.8,0.018773738623286865,0.06340008971024184
62.1,0.01908006720070158,0.06392787403869235
62.4,0.01939095284407471,0.0644592191140247
62.7,0.01970645205872843,0.06499413088915511
63.0,0.02002662177075063,0.06553261488347463
63.3,0.020351519323632928,0.06607467617202131
63.6,0.020681202474769504,0.06662031937452108
63.9,0.021015729391816826,0.06716954864429762
64.2,0.021355158648914276,0.06772236765705159
64.5,0.021699549222765582,0.0682787795995085
64.8,0.022048960488581234,0.06883878715793594
65.1,0.02240345221588167,0.06940239250652963
65.4,0.02276308456416142,0.06996959729566865
65.7,0.023127918078414,0.07054040264003951
66.0,0.023498013529019184,0.07111480910168363
66.3,0.023873431936840765,0.07169281667880906
66.6,0.0242542348479956,0.07227442480241675
66.9,0.024640484157571838,0.07285963231845419
67.2,0.025032242101946822,0.07344843747520462
67.5,0.02542957125200071,0.07404083791057879
67.8,0.02583253450614284,0.07463683063927372
68.1,0.026241195083151002,0.07523641203979914
68.4,0.026655616514823642,0.07583957784137159
68.7,0.0270758626384448,0.07644632311067569
69.0,0.027501997589062157,0.07705664223849334
69.3,0.02793408579157773,0.07767052892620006
69.6,0.02837219195265158,0.07828797617212903
69.9,0.028816381043307502,0.0789089762613373
70.2,0.029266718078472198,0.0795335208339491
70.5,0.02972326838281795,0.08016160076462646
70.8,0.030186097590278727,0.08079320614515945
71.1,0.030655271556874183,0.08142832630048469
71.4,0.031130856350230593,0.08206694977474334
71.7,0.03161291823887265,0.08270906431722252
72.0,0.03210152368128649,0.08335465686818103
72.3,0.03259673931475354,0.08400371354455825
72.6,0.0330986319439554,0.08465621962556714
72.9,0.03360726852934984,0.08531215953817095
73.2,0.03412271617531754,0.08597151684244343
73.5,0.034645042118080255,0.08663427421681325
73.8,0.03517431371338957,0.08730041344319177
74.1,0.035710598392462316,0.08796991545220507
74.4,0.03625396354730524,0.08864276050275831
74.7,0.03680447674234533,0.08931892773771317
75.0,0.03736220561813327,0.08999839532723679
75.3,0.03792721786141897,0.09068114048480706
75.6,0.038499581190890406,0.09136713945274377
75.9,0.039079363342666325,0.09205636748765614
76.2,0.039666632055542425,0.0927487988458071
76.5,0.04026145505599167,0.09344440676839456
76.8,0.040863900042918,0.0941431634667491
77.1,0.04147403467216394,0.09484504010744849
77.4,0.04209192654077202,0.09555000679734901
77.7,0.042717643170999645,0.09625803256853331
78.0,0.043351251994088166,0.09696908536317525
78.3,0.04399282033378531,0.09768313201832128
78.6,0.04464241539617867,0.09840013833026108
78.9,0.04530010430145871,0.09912006963126557
79.2,0.045965953982925856,0.09984288975620081
79.5,0.04664003118977178,0.10056856127294334
79.8,0.04732240248083231,0.10129704560600976
80.1,0.04801313420685613,0.10202830302355564
80.4,0.04871229249253389,0.10276229262437289
80.7,0.04941994321828774,0.10349897232488547
81.0,0.050136152001821546,0.10423829884614391
81.3,0.05086098417943134,0.1049802277008181
81.6,0.05159450478707638,0.10572471318018857
81.9,0.052336778541210674,0.1064717083411365
82.2,0.05308786981937483,0.10722116499313188
82.5,0.05384784264054869,0.1079730336852205
82.8,0.054616760645264155,0.10872726369300934
83.1,0.05539468710476108,0.10948380305365904
83.4,0.05618168546318133,0.11024259947518561
83.7,0.05697781853871737,0.1110035990475048
84.0,0.05778314852676006,0.11176674626874798
84.3,0.058597737176416254,0.11253198435620965
84.6,0.05942164577164383,0.11329925523735579
84.9,0.060254935112221616,0.11406849954095265
85.2,0.06109766549455385,0.11483965658831559
85.5,0.06194989669230996,0.11561266438467899
85.8,0.0628116879368987,0.11638745961068586
86.1,0.0636830978977774,0.11716397761399837
86.4,0.06456418466259599,0.11794215240102851
86.7,0.06545500571717562,0.11872191662878918
87.0,0.06635561792532263,0.11950320159686598
87.3,0.06726607750847685,0.12028593723950892
87.6,0.06818644003656807,0.1210700521297724
87.9,0.06911676146388764,0.12185547457988875
88.2,0.07005709701955898,0.12264213149198591
88.5,0.07100750069733262,0.12342994783762902
88.8,0.07196802581586363,0.12421884726030445
89.1,0.0729387250023953,0.12500875207350542
89.4,0.07391965017643057,0.12579958325909837
89.7,0.0749108525333906,0.12659126046596939
90.0,0.07591238252826131,0.12738370200895166
90.3,0.07692428985922709,0.12817682486803325
90.6,0.077946623451292,0.12897054468784533
90.9,0.07897943143988875,0.12976477577743092
91.2,0.08002276115447479,0.13055943111029428
91.5,0.08107665910211637,0.13135442232473085
91.8,0.08214117095105973,0.1321496597244375
92.1,0.08321634151428993,0.13294505227940354
92.4,0.08430221595632029,0.13374050856215686
92.7,0.08539883919456591,0.13453593630419952
93.0,0.08650625418113765,0.1353312410969008
93.3,0.08762450305114054,0.13612632728390214
93.6,0.08875362711497195,0.13692109797013874
93.9,0.08989366684949213,0.1377154550302896
94.2,0.09104466188940943,0.1385092991176816
94.5,0.09220665101888142,0.13930252967364867
94.8,0.09337967216333028,0.14009504493734493
95.1,0.09456376238147386,0.1408867419560127
95.4,0.09575895785757171,0.14167751659570482
95.7,0.096965293893886,0.14246726355246164
96.0,0.09818280490335808,0.14325587636394238
96.3,0.09941152440249969,0.14404324742151128
96.6,0.10065148500449944,0.14482926798277782
96.9,0.10190271943721298,0.14561382873309087
97.2,0.10316526097042743,0.14639682003116006
97.5,0.10443914045691974,0.14717813034240035
97.8,0.10572438789707443,0.14795764709405082
98.1,0.10702103249030916,0.1487352567206297
98.4,0.10832910263861575,0.14951084468409662
98.7,0.10964862595058826,0.15028429549461483
99.0,0.11097962924593857,0.15105549273191396
99.3,0.11232213856049851,0.15182431906725233
99.6,0.11367617915170951,0.1525906562859797
99.9,0.11504177550459921,0.15335438531070011
100.2,0.116418951338245,0.15411538622503468
100.5,0.11780772961272519,0.15487353829798478
100.8,0.11920813253655678,0.1556287200088951
101.1,0.12062018157462052,0.15638080907301682
101.4,0.12204389807244284,0.15712968263260407
101.7,0.12347930442273987,0.15787521759370007
102.0,0.12492642090577931,0.15861728980482076
102.3,0.12638526706306752,0.15935577445015411
102.6,0.1278558618610862,0.160090546119199
102.9,0.12933822371051634,0.16082147883817233
103.2,0.1308323704861991,0.16154844610208294
103.5,0.13233831954783498,0.1622713209074734
103.8,0.13385608776141936,0.16298997578582824
104.1,0.13538569152141616,0.16370428283764962
104.4,0.1369271467736686,0.1644141137672002
104.7,0.13848046903904718,0.1651193399179129
105.0,0.1400456734378357,0.16581983230846817
105.3,0.1416227747148539,0.16651546166953798
105.6,0.143211787265318,0.16720609848119738
105.9,0.14481272535960601,0.1678916129411421
106.2,0.14642560408457067,0.16857187468122684
106.5,0.1480504376023186,0.16924675343061266
106.8,0.14968723974203624,0.16991611885736488
107.1,0.15133602419919562,0.17057984054939015
107.4,0.15299680457137793,0.17123778805389792
107.7,0.15466959439501032,0.17188983091746682
108.0,0.15635440718301677,0.1725358387267168
108.3,0.15805125646338156,0.17317568114958573
108.6,0.15976015581862657,0.17380922797721124
108.9,0.161481118926202,0.17443634916641795
109.2,0.16321415959979008,0.17505691488280922
109.5,0.16495929183152283,0.1756707955444647
109.8,0.16671652983511273,0.1762778618662424
110.1,0.1684858880707295,0.176877984843628
110.4,0.17026738094971602,0.1774710347144019
110.7,0.17206102335180545,0.17805688250623813
111.0,0.17386683065024186,0.17863540001441508
111.3,0.1756848186450551,0.17920645948464783
111.6,0.17751500360988443,0.17976993365532676
111.9,0.17935740233965827,0.1803256958001785
112.2,0.18121203219912996,0.18087361977134978
112.5,0.18307891117227024,0.1814135800429143
112.8,0.18495805791251535,0.1819454517548022
113.1,0.18684949179387142,0.18246911075715247
113.4,0.18875323296287536,0.18298443365508793
113.7,0.19066930239141122,0.1834912978539134
114.0,0.1925977219303838,0.1839895816047364
114.3,0.1945385143620641,0.184479164047466
114.6,0.19649170250637005,0.18495992393373278
114.9,0.19845731004481446,0.18543174074436072
115.2,0.20043536232739978,0.18589449578228723
115.5,0.2024258857851159,0.1863480713201953
115.8,0.2044289079828286,0.1867923506404137
116.1,0.20644445767283387,0.18722721807497422
116.4,0.2084725648490775,0.1876525590458254
116.7,0.21051326080203933,0.18806826010520225
117.0,0.21256657817428376,0.1884742089761535
117.3,0.2146325510166745,0.18887029459322446
117.6,0.21671121484525513,0.189256407143297
117.9,0.2188026066987948,0.18963243810658592
118.2,0.2209067651969988,0.18999828029779162
118.5,0.2230237305993853,0.19035382790740993
118.8,0.2251535438216577,0.1906989756830133
119.1,0.22729624608850352,0.19103361863492976
119.4,0.22945188189049878,0.19135765446605618
119.7,0.2316204975023125,0.1916709823411802
120.0,0.23380214099068664,0.191973502884361
120.3,0.23599686226628744,0.19226511821209435
120.6,0.2382047131358762,0.1925457319663489
120.9,0.24042574735479846,0.19281524934747268
121.2,0.24266002067979148,0.19307357714697101
121.5,0.24490759092211126,0.19332062378015447
121.8,0.2471685180009772,0.19355629931865814
122.1,0.249442863997336,0.19378051552283124
122.4,0.2517306932079441,0.19399318587399778
122.7,0.25403207219976826,0.19419422560658767
123.0,0.2563470692157508,0.1943835513930285
123.3,0.2586757523363845,0.19456108036285064
123.6,0.2610181938046705,0.19472673241813704
123.9,0.2633744684595364,0.19488042939743108
124.2,0.26574465350414483,0.19502209495334574
124.5,0.268128828548849,0.19515165457677439
124.8,0.2705270756540418,0.19526903562074568
125.1,0.2729394793729012,0.195374167323923
125.4,0.27536612679403044,0.19546698083374772
125.7,0.27780710758399363,0.1955474092292274
126.0,0.2802625140297469,0.1956153875433677
126.3,0.28273244108096435,0.19567085278524907
126.6,0.2852169863922598,0.19571374396174726
126.9,0.2877162503653033,0.19574400209889853
127.2,0.2902303359488036,0.1957615702004739
127.5,0.2927593461637194,0.19576639261941317
127.8,0.2953033880744295,0.19575841609176226
128.1,0.29786257215607304,0.19573758958265453
128.4,0.3004370116581082,0.19570386413098848
128.7,0.303026822632392,0.19565719286519961
129.0,0.3056321239607288,0.19559753101856614
129.3,0.30825303738188325,0.1955248359440489
129.6,0.3108896875180627,0.19543906712866477
129.9,0.3135422019008668,0.19534018620739405
130.2,0.31621071099670234,0.19522815697662202
130.5,0.3188953482316681,0.19510294540711381
130.8,0.321596250015904,0.19496451965652373
131.1,0.3243135557674094,0.194812850081438
131.4,0.3270474079046608,0.19464790925108916
131.7,0.3297979496539477,0.19446967211287416
132.0,0.3325653274060052,0.1942781158402978
132.3,0.33534969162359285,0.19407321978140696
132.6,0.33815119572071395,0.19385496554809226
132.9,0.3409699960707477,0.19362333702620468
133.2,0.343806252013645,0.19337832038523411
133.5,0.3466601258621933,0.19311990408754964
133.8,0.3495317829073433,0.19284807889720176
134.1,0.3524213914226036,0.1925628378882866
134.4,0.3553291226675011,0.19226417645287155
134.7,0.3582551508901043,0.19195209230848345
135.0,0.3611996533286159,0.19162658550515796
135.3,0.3641628102120275,0.19128765843205134
135.6,0.36714480475984174,0.19093531582361373
135.9,0.37014582175627375,0.19056956526334437
136.2,0.37316604774410067,0.19019041712056997
136.5,0.37620567375322167,0.1897978836003523
136.8,0.37926489364827176,0.1893919793241606
137.1,0.38234390409788477,0.1889727213428694
137.4,0.38544290455645724,0.18854012914462104
137.7,0.38856209724458857,0.18809422466238565
138.0,0.3917016871282024,0.18763503228121833
138.3,0.39486188189634247,0.1871625788452139
138.6,0.39804289193764847,0.18667689366415888
138.9,0.40124493031551056,0.1861780085198807
139.2,0.4044682127418985,0.18566595767229488
139.5,0.4077129575498731,0.18514077786514865
139.8,0.41097938566477155,0.18460250833146288
140.1,0.414267719696702,0.18405119114081256
140.4,0.4175781823764214,0.18348687180184486
140.7,0.42091100079620736,0.18290959760024947
141.0,0.4242664045168174,0.18231941832790657
141.3,0.4276446253374902,0.18171638636269194
141.6,0.4310458972453672,0.18110055667749722
141.9,0.434470456363155,0.1804719868491181
142.2,0.4379185408950251,0.17983073706701114
142.5,0.441390391070759,0.17917687014191747
142.8,0.44488624908812924,0.1785104515143553
143.1,0.4484063590535242,0.17783154926297975
143.4,0.4519509669208139,0.1771402341128107
143.7,0.4555203204284523,0.1764365794433289
144.0,0.45911466903482645,0.17572066129643923
144.3,0.4627342633656497,0.1749925584755172
144.6,0.4663793519845885,0.17425235314618245
144.9,0.4700501868740737,0.1735001298024891
145.2,0.47374702190629997,0.17273597554776726
145.5,0.47747011208179424,0.17195998023099862
145.8,0.48121971343641395,0.17117223645732552
146.1,0.4849960829460234,0.17037283959853314
146.4,0.48879947842884425,0.16956188780350637
146.7,0.49263015844547653,0.16873948200866112
147.0,0.4964883821965995,0.16790572594834893
147.3,0.5003744094183413,0.16706072616523673
147.6,0.504288500275326,0.16620459202066026
147.9,0.508230915251396,0.1653374357049512
148.2,0.5122019150380033,0.16445937224773982
148.5,0.516201760274302,0.1635705195151874
148.8,0.5202307071626221,0.16267099783888858
149.1,0.5242890126836649,0.1617609305026421
149.4,0.5283769349645083,0.16084044379633058
149.7,0.5324947314401146,0.1599096668728445
150.0,0.536642658705003,0.15896873175619355
150.3,0.5408209723618619,0.15801777334952882
150.6,0.5450299268671062,0.15705692944307256
150.9,0.5492697753733812,0.15608634072195707
151.2,0.5535407695690051,0.1551061507739734
151.5,0.5578431595143615,0.15411650609722755
151.8,0.5621771934752293,0.15311755610770683
152.1,0.5665431177530619,0.1521094531467546
152.4,0.5709411765122088,0.15109235248845337
152.7,0.5753716116040778,0.15006641234691834
153.0,0.5798346588564828,0.1490317924418353
153.3,0.584330549857124,0.14798865480785842
153.6,0.588859516060262,0.14693716555348754
153.9,0.593421785543113,0.14587749362072477
154.2,0.5980175827895797,0.1448098107816462
154.5,0.6026471284705155,0.14373429163471046
154.8,0.6073106392201254,0.142651113600651
155.1,0.6120083274085155,0.14156045691794975
155.4,0.6167404009103851,0.14046250463789273
155.7,0.6215070628698586,0.13935744261920927
156.0,0.6263085114614676,0.1382454595222915
156.3,0.6311449396472699,0.13712674680299802
156.6,0.6360165349301166,0.13600149870603853
156.9,0.6409234791030619,0.13486991225794073
157.2,0.6458659466105315,0.1337321856785075
157.5,0.6508441030487588,0.1325885169553103
157.8,0.6558581098524088,0.13143910948737728
158.1,0.6609081216101611,0.13028416931444997
158.4,0.665994285652748,0.12912390494558074
158.7,0.6711167417619883,0.127958527329912
159.0,0.6762756218754289,0.12678824982641534
159.3,0.6814710497865784,0.1256132881725938
159.6,0.686703140840747,0.12443386045214501
159.9,0.6919720016264863,0.12325018706158598
160.2,0.6972777296626236,0.12206249067584057
160.5,0.7026204130809052,0.12087099621278713
160.8,0.7080001303042313,0.11967593079676936
161.1,0.7134169497204973,0.11847752372106797
161.4,0.7188709297773853,0.11727600540822679
161.7,0.7243621204134494,0.11607160321387446
162.0,0.7298905591871836,0.11486454969800095
162.3,0.7354562721113164,0.11365507981060118
162.6,0.741059273617166,0.11244343011342099
162.9,0.7466995662131041,0.11122983871026013
163.2,0.7523771401389637,0.11001454517541419
163.5,0.758091973016406,0.10879779048025297
163.8,0.7638440294952281,0.1075798169179384
164.1,0.7696332608956284,0.10636086802627932
164.4,0.7754596048464202,0.10514118850872423
164.7,0.7813229849191912,0.10392102415349311
165.0,0.7872233102584213,0.10270062175084557
165.3,0.7931604752075424,0.10148022900848856
165.6,0.799134359744686,0.1002600941819464
165.9,0.805144841730668,0.09904046159106329
166.2,0.8111917785116778,0.0978215777976349
166.5,0.8172750079649049,0.09660369101373067
166.8,0.8233943521330559,0.09538704960582277
167.1,0.829549616892466,0.09417190197593252
167.4,0.835740591619285,0.09295849644017636
167.7,0.8419670488537285,0.09174708110471225
168.0,0.8482287439624112,0.0905379037390837
168.3,0.8545254147987439,0.08933121164696507
168.6,0.860856781361409,0.08812725153430494
168.9,0.8672225454509086,0.0869262693748689
169.2,0.8736223903241798,0.08572851027318294
169.5,0.8800559803472899,0.08453421832487447
169.8,0.8865229607454613,0.08334363647109462
170.1,0.893022980926149,0.08215700556188757
170.4,0.8995556734623442,0.08097456489981247
170.7,0.9061206375115791,0.07979655263255195
171.0,0.9127174534977129,0.07862320509728851
171.3,0.9193456828956071,0.07745475666064273
171.6,0.9260048680185041,0.07629143955585473
171.9,0.9326945318081046,0.07513348371721049
172.2,0.9394141776273383,0.07398111661171389
172.5,0.9461632890558417,0.07283456306800178
172.8,0.9529413296881265,0.07169404510250525
173.1,0.9597477429344516,0.07055978174285467
173.4,0.9665819518243947,0.06943198884852923
173.7,0.9734433588131163,0.06831087892875233
174.0,0.9803313455903314,0.06719666095762995
174.3,0.9872452857304631,0.0660895419178065
174.6,0.9941845515499779,0.0649897275598374
174.9,1.0011484818437721,0.06389741788298198
175.2,1.0081363979396238,0.06281280912857076
175.5,1.0151476044184422,0.06173609370243362
175.8,1.0221813894802907,0.060667460046443834
176.1,1.029237025338775,0.05960709251076594
176.4,1.0363137686437853,0.05855517122680809
176.7,1.04341086093259,0.05751187198088014
177.0,1.0505275129123768,0.05647736510012573
177.3,1.057662908817911,0.055451815562530066
177.6,1.0648162286805098,0.05443538419895094
177.9,1.0719866353663687,0.05342822674414837
178.2,1.0791732746798344,0.052430493684087254
178.5,1.0863752754809657,0.05144233010308439
178.8,1.0935917498076961,0.05046387553021236
179.1,1.1008217930026143,0.04949526378495801
179.4,1.10806448400664,0.04853662285479557
179.7,1.1153189053552957,0.04758807873611595
180.0,1.1225841284666014,0.046649752288632246
180.3,1.1298592023668215,0.045721756779963305
180.6,1.1371431641813208,0.04480419980863731
180.9,1.144435039758252,0.043897183239715414
181.2,1.1517338443199105,0.04300080314431374
181.5,1.1590385831417809,0.042115149743021725
181.8,1.166348252259247,0.0412403073532193
182.1,1.1736618389218614,0.04037635436899912
182.4,1.1809783148839363,0.0395233639819834
182.7,1.1882966451563957,0.03868140332434729
183.0,1.1956157898410216,0.037850533327518254
183.3,1.2029347023526933,0.037030808957781436
183.6,1.2102523301334238,0.03622227920325038
183.9,1.2175676153863215,0.03542498706552985
184.2,1.224879495829467,0.03463896955607168
184.5,1.2321869054697276,0.03386425769722157
184.8,1.2394887750859358,0.03310087661468053
185.1,1.2467840296157189,0.03234884650489442
185.4,1.2540715935211926,0.03160818138456421
185.7,1.2613503910570114,0.030878889273951427
186.0,1.268619346297738,0.03016097245765329
186.3,1.2758773839593414,0.029454427533867535
186.6,1.2831234302371395,0.028759245469322372
186.9,1.2903564136601802,0.02807541165987236
187.2,1.297575265962051,0.027402905996760794
187.5,1.3047789220880326,0.02674170311599247
187.8,1.3119663162935655,0.026091773444748566
188.1,1.3191363907208944,0.025453081740951115
188.4,1.3262880942447097,0.024825587603757162
188.7,1.3334203825699489,0.024209245740574013
189.0,1.3405322190921203,0.02360400608931644
189.3,1.3476225757687932,0.023009813947391586
