Time,x_Cancer,y_Immune_System,a,b,c,d,e,f,compartment,Tumor_Growth,Tumor_Killing,Tumor_Competition,Immune_Growth,Immune_Loss_Tumor,Immune_Growth_Control
8.4,0.0008350155370103708,0.012956748969416293,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.2188471063148174e-05,1.3523858373257142e-06,2.1789092095272433e-08,0.00040489840529425914,9.297652631614285e-07,5.2461669955146925e-06
8.7,0.0008503978889777738,0.013076909621384062,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.314986806111086e-05,1.390072042047268e-06,2.259926779930794e-08,0.00040865342566825193,9.556745289074969e-07,5.34392391393272e-06
9.0,0.0008660595645939037,0.013198164423785883,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.412872278711898e-05,1.428799566787844e-06,2.343934904451819e-08,0.00041244263824330885,9.822997021666426e-07,5.4434857549152295e-06
9.3,0.0008820055193201337,0.013320522915157205,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.512534495750836e-05,1.4685968414248714e-06,2.4310429253474337e-08,0.00041626634109866265,1.009660328479599e-06,5.544885335413381e-06
9.6,0.0008982407925414871,0.013443994708054038,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.6140049533842944e-05,1.5094930576857522e-06,2.5213641293298715e-08,0.0004201248346266887,1.0377764771589546e-06,5.64815605344328e-06
9.9,0.0009147705088215288,0.0135685894894359,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.717315680134555e-05,1.5515181889052159e-06,2.615015886904996e-08,0.0004240184215448719,1.066668754872336e-06,5.75333189790095e-06
10.2,0.0009315998791738287,0.013694317021047439,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.822499244836429e-05,1.5947030102719874e-06,2.712119796489663e-08,0.00042794740690773247,1.0963583195619914e-06,5.860447458529675e-06
10.5,0.0009487342071448331,0.013821187138928829,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.929588794655207e-05,1.639079127756501e-06,2.812801861896047e-08,0.0004319120980915259,1.1268669003325944e-06,5.969537935290365e-06
10.8,0.0009661789018187101,0.013949209751672038,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.0386181363669384e-05,1.6846790198886665e-06,2.917192719748777e-08,0.0004359128047397512,1.1582168261734582e-06,6.080639146754446e-06
11.1,0.0009839394517859893,0.014078394845761002,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.149621573662433e-05,1.7315360133205973e-06,3.025427639940354e-08,0.0004399498389300313,1.1904310091579105e-06,6.193787544785936e-06
11.4,0.0010020214373087579,0.014208752483983624,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.262633983179737e-05,1.7796843232957067e-06,3.1376467525822154e-08,0.00044402351512448825,1.2235329722657985e-06,6.309020223472213e-06
11.7,0.001020430533268513,0.01434029280551771,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.377690832928206e-05,1.8291590793451324e-06,3.253995228833318e-08,0.00044813415017242846,1.2575468670497785e-06,6.426374929624469e-06
12.0,0.00103917251066485,0.014473026026281567,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.494828191655312e-05,1.8799963490810915e-06,3.374623459129649e-08,0.000452282063321299,1.2924974899932503e-06,6.545890073669487e-06
12.3,0.0010582532381352434,0.014606962439282412,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.614082738345271e-05,1.932233162586311e-06,3.4996872375741504e-08,0.00045646757622757537,1.3284102992780886e-06,6.667604740706475e-06
12.6,0.0010776786834959297,0.014742112414962693,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.73549177184956e-05,1.985907537413249e-06,3.6293479526922504e-08,0.00046069101296758414,1.365311431971609e-06,6.791558701731161e-06
12.9,0.001097454915303884,0.014878486401544261,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.859093220649275e-05,2.0410585042070933e-06,3.7637727847645476e-08,0.00046495270004825816,1.4032277216423767e-06,6.917792425029297e-06
13.2,0.0011175881044398967,0.015016094925370399,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.984925652749354e-05,2.097726132966782e-06,3.9031349099548794e-08,0.00046925296641782497,1.4421867164146627e-06,7.046347087741708e-06
13.5,0.001138084525712746,0.01515494859124574,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,7.113028285704663e-05,2.1559515599586197e-06,4.0476137114587694e-08,0.00047359214347642936,1.482216697471551e-06,7.177264587603163e-06
13.8,0.001158950559484468,0.01529505808277403,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,7.243440996777925e-05,2.2157770152972994e-06,4.1973949979042545e-08,0.0004779705650866884,1.5233466980168935e-06,7.310587554857224e-06
14.1,0.001180192693322701,0.015436434162671823,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,7.376204333266881e-05,2.2772458512177764e-06,4.352671229288409e-08,0.00048238856758349446,1.5656065227122211e-06,7.4463593643281795e-06
14.4,0.0012018175249687664,0.01557908766832488,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,7.51135953105479e-05,2.3404025728522046e-06,4.5136417603814105e-08,0.0004868464896351525,1.6090267688358905e-06,7.58462414304226e-06
14.7,0.0012238317629397972,0.01572302951610997,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,7.648948518373732e-05,2.4052928664319163e-06,4.680513074938537e-08,0.0004913446723784366,1.6536388456719427e-06,7.725426786389542e-06
15.0,0.0012462422273568773,0.015868270704961905,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,7.789013920980483e-05,2.471963628456701e-06,4.8534990288982205e-08,0.0004958834595300595,1.6994749945639822e-06,7.868812973936006e-06
15.3,0.0012690558524729811,0.016014822313772627,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,7.931599077956132e-05,2.5404629979510054e-06,5.0328211146747654e-08,0.0005004631973053946,1.746568311091316e-06,8.014829179428427e-06
15.6,0.001292279688436213,0.016162695501674377,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.07674805272633e-05,2.610840388399143e-06,5.218708728577486e-08,0.0005050842344273243,1.7949527670244107e-06,8.16352268374516e-06
15.9,0.0013159209030745543,0.016311901508319206,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.224505644215964e-05,2.683146520461324e-06,5.4113994473392204e-08,0.0005097469221349752,1.8446632328171606e-06,8.314941588034574e-06
16.2,0.0013399867837021217,0.016462451654154855,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.37491739813826e-05,2.7574334554878295e-06,5.611139314051115e-08,0.0005144516141923392,1.895735500647883e-06,8.46913482704331e-06
16.5,0.0013644847389469312,0.01661435734069698,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.52802961841832e-05,2.8337546298489938e-06,5.818183133809609e-08,0.0005191986668967806,1.9482063080211833e-06,8.626152182636615e-06
16.8,0.0013894223006001719,0.016767630050797754,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.683889378751074e-05,2.912164890098999e-06,6.032794779390858e-08,0.0005239884390874298,2.002113361943062e-06,8.786044297512996e-06
17.1,0.0014148071254869899,0.01692228134891079,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.842544534293687e-05,2.992720528991822e-06,6.255247507277371e-08,0.0005288212921534622,2.0574953636818776e-06,8.948862689115438e-06
17.4,0.0014406469973587772,0.017078322881352467,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.004043733492358e-05,3.0754793223680165e-06,6.485824284371439e-08,0.0005336975900422646,2.1143920341280114e-06,9.114659763741476e-06
17.7,0.0014669498288069744,0.017235766376559578,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.16843643004359e-05,3.160500566931385e-06,6.724818125740036e-08,0.0005386176992674868,2.172844139765327e-06,9.283488830854427e-06
18.0,0.0014937236627327124,0.01739462364366727,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.335772892079453e-05,3.2478451176094645e-06,6.972532439398844e-08,0.0005435819888646022,2.2328935183565067e-06,9.455404115775889e-06
18.3,0.0015209766722171995,0.017554906565249648,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.506104201357497e-05,3.33757542108716e-06,7.229281366965332e-08,0.0005485908301640515,2.2945831019974224e-06,9.630460766082662e-06
18.6,0.0015487171664512096,0.01771662711178806,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.67948229032006e-05,3.4297555674551354e-06,7.495390192689574e-08,0.0005536445972433769,2.3579569526254053e-06,9.808714881816992e-06
18.9,0.001576953591481687,0.017879797337403403,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.855959946760544e-05,3.5244513282728754e-06,7.771195717771849e-08,0.0005587436667938563,2.423060288187602e-06,9.990223525831807e-06
19.2,0.0016056945318643162,0.01804442937876822,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00010035590824151976,3.6217301980124938e-06,8.057046655184268e-08,0.0005638884180865068,2.4899395111335893e-06,1.0175044737667301e-05
19.5,0.0016349487126880605,0.01821053545527658,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00010218429454300378,3.721661437495591e-06,8.353304041001082e-08,0.0005690792329773931,2.5586422382782186e-06,1.036323754899642e-05
19.8,0.0016647250016205606,0.018378127869208005,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00010404531260128504,3.824316118356271e-06,8.660341659439298e-08,0.0005743164959127502,2.629217331369936e-06,1.0554861999279999e-05
20.1,0.0016950324109743916,0.018547219005885386,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00010593952568589948,3.929767168551996e-06,8.978546482042684e-08,0.0005796005939339183,2.701714928379497e-06,1.0749979151633627e-05
20.4,0.001725880099794175,0.0187178213338269,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00010786750623713594,4.038089418944338e-06,9.308319121454849e-08,0.0005849319166820906,2.776186475524233e-06,1.0948651108908295e-05
20.7,0.0017572773759645516,0.018889947404891985,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00010982983599778448,4.149359650972122e-06,9.650074300240187e-08,0.0005903108564028745,2.8526847600433342e-06,1.1150941029987046e-05
21.0,0.0017892336983390093,0.019063609854421296,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00011182710614618808,4.263656645439775e-06,1.0004241335224653e-07,0.0005957378079506655,2.931263943739845e-06,1.135691314629965e-05
21.3,0.0018217586788895697,0.019238821401370662,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0001138599174305981,4.381061232444175e-06,1.0371264637842095e-07,0.0006012131687928332,3.01197959730537e-06,1.1566632778557431e-05
21.6,0.0018548620848773333,0.019415594848439105,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00011592888030483333,4.501656342463672e-06,1.0751604230985899e-07,0.000606737339013722,3.0948887354437742e-06,1.1780166353710472e-05
21.9,0.0018885538467451554,0.01959394307321727,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00011803461542157221,4.6255270704787584e-06,1.1145736350174763e-07,0.0006123107210380397,3.1800498609541463e-06,1.1997581411139972e-05
22.2,0.0019228440580686475,0.019773879031862576,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00012017775362929047,4.7527607251731464e-06,1.1554153973905951e-07,0.0006179337197457055,3.267522998556538e-06,1.2218946623960451e-05
22.5,0.001957742969819398,0.01995541577175351,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00012235893561371238,4.883446867121696e-06,1.197736729961649e-07,0.0006236067428672972,3.357369721146166e-06,1.2444331831985897e-05
22.8,0.0019932609978659454,0.020138566423335127,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0001245788123666216,5.017677375570825e-06,1.2415904392542327e-07,0.0006293302007292227,3.449653195704942e-06,1.267380804959628e-05
23.1,0.0020294087253155788,0.020323344200111726,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00012683804533222367,5.1555465059123126e-06,1.2870311794959383e-07,0.0006351045062534914,3.5444382228147147e-06,1.2907447483631716e-05
23.4,0.002066196904873161,0.020509762398639532,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00012913730655457256,5.2971509484691176e-06,1.334115515533572e-07,0.0006409300749574854,3.641791277072518e-06,1.314532355152025e-05
23.7,0.0021036364612230236,0.020697834398509952,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00013147727882643898,5.442589888632706e-06,1.3829019878084143e-07,0.000646807324953436,3.7417805484349854e-06,1.3387510899629434e-05
24.0,0.0021417384934339224,0.020887573662323345,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00013385865583962015,5.59196506837931e-06,1.43345117945519e-07,0.0006527366769476045,3.844475984510776e-06,1.3634085421843246e-05
24.3,0.002180514277387064,0.021078993735653334,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0001362821423366915,5.745380849193072e-06,1.4858257855902592e-07,0.0006587185542391667,3.949949333820237e-06,1.3885124278366015e-05
24.6,0.0022199752682272,0.02127210824700166,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0001387484542642,5.902944276424443e-06,1.5400906848563837e-07,0.0006647533827188019,4.058274190041804e-06,1.4140705914754877e-05
24.9,0.0022601331028367843,0.02146693090774358,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00014125831892729902,6.064765145112671e-06,1.596313013293322e-07,0.0006708415908669869,4.169526037264961e-06,1.4400910081182394e-05
25.2,0.0023009996023332043,0.02166347551206377,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00014381247514582527,6.230956067301731e-06,1.654562240605489e-07,0.0006769836097519929,4.28378229626994e-06,1.4665817851930833e-05
25.5,0.0023425867752054587,0.02186175593484134,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00014641167345034117,6.401632541966096e-06,1.714910249802347e-07,0.0006831798729637919,4.401122372601691e-06,1.493551164233033e-05
25.8,0.0023849068248393314,0.022061786115067133,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0001490566765524582,6.5769130342461505e-06,1.7774314259891317e-07,0.0006894308160958479,4.521627711044228e-06,1.521007520584278e-05
26.1,0.002427972144067721,0.022263580082300467,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00015174825900423256,6.756919033380809e-06,1.8422027288652517e-07,0.0006957368775718896,4.645381835449306e-06,1.548959369003144e-05
26.4,0.002471795319491169,0.02246715195083402,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00015448720746819806,6.941775129296052e-06,1.9093037817057655e-07,0.0007020984984635631,4.7724704013910354e-06,1.577415364943328e-05
26.7,0.002516389135251359,0.02267251591573748,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00015727432095320994,7.131609089896914e-06,1.9788169625034634e-07,0.0007085161223667962,4.902981249304128e-06,1.606384306091779e-05
27.0,0.002561766575705872,0.02287968625260705,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.000160110410981617,7.326551938070734e-06,2.050827496376184e-07,0.0007149901953939703,5.03700445742363e-06,1.6358751344304252e-05
27.3,0.00260794082812741,0.02308867731730093,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00016299630175796312,7.526738030406042e-06,2.1254235509418378e-07,0.0007215211661656541,5.174632395904154e-06,1.6658969383201452e-05
27.6,0.002654925285427488,0.023299503545660676,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.000165932830339218,7.732305137660243e-06,2.2026963347506962e-07,0.0007281094858018961,5.315959782141416e-06,1.696458954607045e-05
27.9,0.002702733548904578,0.02351217945321846,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00016892084680653614,7.943394527009805e-06,2.28274019886698e-07,0.0007347556079130769,5.461083737319241e-06,1.7275705707510885e-05
28.2,0.0027513794310167305,0.023726719634890283,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00017196121443854566,8.160151046117239e-06,2.3656527416943588e-07,0.0007414599885903213,5.610103844205603e-06,1.7592413269771503e-05
28.5,0.0028008769581786435,0.02394313876465506,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00017505480988616522,8.382723209049529e-06,2.451534917142516e-07,0.0007482230863954706,5.763122206221551e-06,1.7914809184485244e-05
28.8,0.0028512403735832105,0.024161451595219628,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00017820252334895066,8.611263284083333e-06,2.5404911462346643e-07,0.0007550453623506134,5.920243507807291e-06,1.8242991974629408e-05
29.1,0.002902484140047521,0.024381672957669683,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00018140525875297008,8.845927383432725e-06,2.632629432258562e-07,0.0007619272799271776,6.0815750761099975e-06,1.8577061756711285e-05
29.4,0.0029546229432224347,0.02460381774901746,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00018466393395140217,9.086875551513793e-06,2.7280614801926256e-07,0.0007688693046567956,6.247226941665733e-06,1.891712024458958e-05
29.7,0.003007671694562689,0.02482790092914427,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00018797948091016806,9.334271857499237e-06,2.826902819460499e-07,0.0007758719040357584,6.417311902030727e-06,1.926327076710634e-05
30.0,0.0030616455334336896,0.025053937549378937,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0001913528458396056,9.588284499122828e-06,2.9292729288732693e-07,0.0007829355484180918,6.591945593146944e-06,1.961561833525562e-05
30.3,0.0031165598305001206,0.0252819427362368,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00019478498940625754,9.849085896094989e-06,3.035295367839669e-07,0.0007900607105074,6.771246553565305e-06,1.9974269641198643e-05
30.6,0.0031724301907073214,0.025511931690534697,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0001982768869192076,1.0116852789789393e-05,3.1450979109097786e-07,0.0007972478653292093,6.955336292980208e-06,2.0339333080703392e-05
30.9,0.0032292724562788854,0.0257439196867858,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00020182952851743034,1.0391766345149141e-05,3.258812686525458e-07,0.0008044974902120562,7.144339362290035e-06,2.071091877623992e-05
31.2,0.003287102709738895,0.025977922072574294,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00020544391935868093,1.0674012254768101e-05,3.3765763201164957e-07,0.0008118100647679467,7.338383425153069e-06,2.108913860027321e-05
31.5,0.0033459372769587786,0.026213954267909956,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00020912107980992366,1.0963780845186573e-05,3.498530081669477e-07,0.0008191860708721861,7.537599331065769e-06,2.1474106198752332e-05
31.8,0.0034057927302288105,0.026452031764562622,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00021286204563930066,1.126126718544112e-05,3.6248200378998175e-07,0.000826625992642582,7.74212118999077e-06,2.1865937014794685e-05
32.1,0.003466685891354239,0.02669217012537654,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00021666786820963993,1.1566671197908745e-05,3.7555972091607915e-07,0.0008341303164180169,7.952086448562262e-06,2.226474831256387e-05
32.4,0.0035286338347760467,0.026934384983564593,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00022053961467350292,1.1880197771486237e-05,3.8910177312269715e-07,0.0008416995307363935,8.167635967896789e-06,2.267065920133968e-05
32.7,0.0035916538907163472,0.027178692041982432,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0002244783681697717,1.2202056877145954e-05,4.031243022093086e-07,0.000849334126311951,8.388914103037843e-06,2.3083790659778723e-05
33.0,0.0036557636479997387,0.02742510707031063,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00022848522799998367,1.2532463683767776e-05,4.176439953136362e-07,0.0008570345959472072,8.616068782590346e-06,2.3504265556812563e-05
33.3,0.003720980951855577,0.027673645872246404,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00023256130949097356,1.2871638644878198e-05,4.3267810137725114e-07,0.0008648014335077001,8.849251568353762e-06,2.3932208620703138e-05
