M,MAPKK1,MAPKK2,MKP3,Mp,Mpp,Time
500.0,100.0,1.0,100.0,0.0,0.0,0.0
499.9909111425009,100.0,1.0,100.0,0.009087495264486564,1.3622346670779706e-06,0.01
499.98182638586576,100.0,1.0,100.0,0.018168170692759587,5.443441494627724e-06,0.02
499.9727457265903,100.0,1.0,100.0,0.027242038097997693,1.223531164273185e-05,0.03
499.9636691611777,100.0,1.0,100.0,0.036309109256767905,2.172956549163851e-05,0.04
499.9545966861371,100.0,1.0,100.0,0.045369395913465005,3.391794930821607e-05,0.05
499.94552829798414,100.0,1.0,100.0,0.05442290978169829,4.8792234092545414e-05,0.06
499.9364639932426,100.0,1.0,100.0,0.06346966253557756,6.634422186594155e-05,0.07
499.9274037684379,100.0,1.0,100.0,0.07250966583487486,8.656572747227724e-05,0.08
499.91834762010643,100.0,1.0,100.0,0.08154293129020147,0.00010944860371583404,0.09
499.90929554478885,100.0,1.0,100.0,0.090569470488522,0.00013498472313676926,0.1
499.90024753902765,100.0,1.0,100.0,0.09958929500070475,0.0001631659724939953,0.11
499.89120359937544,100.0,1.0,100.0,0.1086024163526502,0.00019398427326373902,0.12
499.882163722384,100.0,1.0,100.0,0.11760884606394134,0.00022743155386370886,0.13
499.8731279046142,100.0,1.0,100.0,0.12660859561249702,0.00026349977543158775,0.14
499.86409614263033,100.0,1.0,100.0,0.13560167645558907,0.0003021809164420637,0.15
499.8550684330036,100.0,1.0,100.0,0.14458810001678876,0.0003434669820838317,0.16
499.84604477231386,100.0,1.0,100.0,0.15356787768067062,0.0003873500080296073,0.17
499.8370251571405,100.0,1.0,100.0,0.16254102082337624,0.0004338220387107386,0.18
499.8280095840688,100.0,1.0,100.0,0.1715075407907681,0.0004828751428450815,0.19
499.81899804968873,100.0,1.0,100.0,0.18046744890342062,0.0005345014098893231,0.2
499.8099905505947,100.0,1.0,100.0,0.18942075645662027,0.0005886929500389824,0.21
499.8009870833948,100.0,1.0,100.0,0.1983674746916456,0.0006454419140904512,0.22
499.7919876447063,100.0,1.0,100.0,0.20730761480950588,0.0007047404839395675,0.23
499.7829922311318,100.0,1.0,100.0,0.21624118804666945,0.0007665808202099991,0.24
499.77400083928796,100.0,1.0,100.0,0.22516820558459555,0.0008309551248186291,0.25
499.7650134657961,100.0,1.0,100.0,0.23408867857850535,0.0008978556210782431,0.26
499.7560301072824,100.0,1.0,100.0,0.24300261815738192,0.0009672745536975284,0.27
499.74705076038725,100.0,1.0,100.0,0.25191003539815143,0.0010392042058055089,0.28
499.73807542175723,100.0,1.0,100.0,0.26081094134709093,0.0011136368848356287,0.29
499.72910408802846,100.0,1.0,100.0,0.26970534706743443,0.001190564891135415,0.3
499.7201367558501,100.0,1.0,100.0,0.2785932635731678,0.00126998056162062,0.31
499.71117342187637,100.0,1.0,100.0,0.28747470185111695,0.0013518762552107402,0.32
499.7022140827668,100.0,1.0,100.0,0.29634967286094804,0.0014362443528290168,0.33
499.69325873518903,100.0,1.0,100.0,0.3052181875318932,0.0015230772575770435,0.34
499.6843073758158,100.0,1.0,100.0,0.3140802567662836,0.001612367394546364,0.35000000000000003
499.67536000132077,100.0,1.0,100.0,0.3229358914436149,0.0017041072106016093,0.36
499.6664166083852,100.0,1.0,100.0,0.3317851024137593,0.0017982891747425698,0.37
499.6574771936954,100.0,1.0,100.0,0.34062790049932334,0.0018949057779784062,0.38
499.64854175394316,100.0,1.0,100.0,0.3494642964956481,0.0019939495333276525,0.39
499.6396102858045,100.0,1.0,100.0,0.35829430130078743,0.002095412865549768,0.4
499.63068278597154,100.0,1.0,100.0,0.3671179257176588,0.0021992882789926395,0.41000000000000003
499.6217592511633,100.0,1.0,100.0,0.3759351803885728,0.002305568413135261,0.42
499.61283967809067,100.0,1.0,100.0,0.38474607601207456,0.002414245858628078,0.43
499.60392406346966,100.0,1.0,100.0,0.3935506232586157,0.002525313228833204,0.44
499.59501240402193,100.0,1.0,100.0,0.40234883277055455,0.0026387631598244225,0.45
499.58610469647437,100.0,1.0,100.0,0.41114071516215633,0.002754588310387189,0.46
499.57720093755944,100.0,1.0,100.0,0.41992628101959295,0.0028727813620186295,0.47000000000000003
499.5683011240148,100.0,1.0,100.0,0.428705540900943,0.0029933350189275385,0.48
499.55940525258364,100.0,1.0,100.0,0.4374785053361919,0.003116242008034383,0.49
499.55051332001443,100.0,1.0,100.0,0.4462451848272319,0.0032414950789713,0.5
499.5416253230612,100.0,1.0,100.0,0.4550055898478618,0.0033690870040820964,0.51
499.5327412584832,100.0,1.0,100.0,0.46375973084378724,0.00349901057842225,0.52
499.5238611230452,100.0,1.0,100.0,0.47250761823262055,0.0036312586197589083,0.53
499.5149849135173,100.0,1.0,100.0,0.4812492624038809,0.00376582396857089,0.54
499.506112626675,100.0,1.0,100.0,0.48998467371899407,0.003902699488048684,0.55
499.49724425929924,100.0,1.0,100.0,0.49871386251129274,0.00404187806409445,0.56
499.48837980817626,100.0,1.0,100.0,0.5074368390860162,0.004183352605322018,0.5700000000000001
499.4795192700978,100.0,1.0,100.0,0.5161536137203107,0.004327116043056885,0.58
499.47066264186094,100.0,1.0,100.0,0.5248641966632288,0.0044731613313362265,0.59
499.46180992026814,100.0,1.0,100.0,0.5335685981357303,0.004621481446908882,0.6
499.4529611021273,100.0,1.0,100.0,0.5422668283306815,0.004772069389235362,0.61
499.4441161842517,100.0,1.0,100.0,0.5509588974128554,0.004924918180487851,0.62
499.43527516336184,100.0,1.0,100.0,0.5596448161243323,0.005080020355417239,0.63
499.4264380361958,100.0,1.0,100.0,0.5683245951050125,0.005237368533914079,0.64
499.4176047997004,100.0,1.0,100.0,0.5769982437107427,0.005396956416900069,0.65
499.4087754507029,100.0,1.0,100.0,0.5856657720413818,0.005558777077403307,0.66
499.39994998603527,100.0,1.0,100.0,0.5943271901710301,0.0057228236091966195,0.67
499.39112840253483,100.0,1.0,100.0,0.6029825081480285,0.0058890891267975596,0.68
499.38231069704375,100.0,1.0,100.0,0.6116317359949591,0.006057566765468406,0.6900000000000001
499.3734968664093,100.0,1.0,100.0,0.6202748837086454,0.006228249681216165,0.7000000000000001
499.3646869074837,100.0,1.0,100.0,0.6289119612601511,0.006401131050792571,0.71
499.3558808171242,100.0,1.0,100.0,0.6375429785947818,0.006576204071694085,0.72
499.3470785921931,100.0,1.0,100.0,0.6461679456320836,0.006753461962161897,0.73
499.33828022955765,100.0,1.0,100.0,0.6547868722658435,0.00693289796118192,0.74
499.3294857260902,100.0,1.0,100.0,0.66339976836409,0.007114505328484797,0.75
499.32069507866805,100.0,1.0,100.0,0.6720066437690921,0.007298277344545898,0.76
499.31190828406966,100.0,1.0,100.0,0.6806075089615907,0.007484206758013062,0.77
499.3031253392028,100.0,1.0,100.0,0.6892023736023579,0.007672286998980425,0.78
499.2943462409982,100.0,1.0,100.0,0.6977912472102006,0.007862511614958793,0.79
499.2855709863485,100.0,1.0,100.0,0.706374139555779,0.008054873943258507,0.8
499.2767995721508,100.0,1.0,100.0,0.7149510603853972,0.008249367340767479,0.81
499.2680319953073,100.0,1.0,100.0,0.7235220194210035,0.008445985183951192,0.8200000000000001
499.2592682527248,100.0,1.0,100.0,0.7320870263601899,0.008644720868852705,0.8300000000000001
499.25050834131497,100.0,1.0,100.0,0.7406460908761925,0.008845567811092647,0.84
499.2417522579943,100.0,1.0,100.0,0.7491992226178918,0.009048519445869221,0.85
499.232999999684,100.0,1.0,100.0,0.7577464312098121,0.009253569227958204,0.86
499.22425156331013,100.0,1.0,100.0,0.7662877262521213,0.009460710631712943,0.87
499.2155069458036,100.0,1.0,100.0,0.7748231173206319,0.009669937151064357,0.88
499.2067661441,100.0,1.0,100.0,0.7833526139668,0.009881242299520941,0.89
499.1980291551398,100.0,1.0,100.0,0.7918762257177261,0.010094619610168762,0.9
499.1892959757966,100.0,1.0,100.0,0.8003939625671647,0.010310062181734669,0.91
499.18056660306866,100.0,1.0,100.0,0.8089058336633661,0.010527563891670935,0.92
499.1718410339121,100.0,1.0,100.0,0.8174118484517213,0.010747118339785353,0.93
499.16311926528397,100.0,1.0,100.0,0.8259120163782292,0.010968719122384113,0.9400000000000001
499.1544012941464,100.0,1.0,100.0,0.834406346865241,0.011192359854696129,0.9500000000000001
499.145687117466,100.0,1.0,100.0,0.8428948493114603,0.011418034170873047,0.96
499.1369767322141,100.0,1.0,100.0,0.8513775330919433,0.011645735723989253,0.97
499.1282701353667,100.0,1.0,100.0,0.8598544075580982,0.011875458186041856,0.98
499.1195673239045,100.0,1.0,100.0,0.8683254820376856,0.012107195247950696,0.99
499.110868294813,100.0,1.0,100.0,0.8767907658348185,0.012340940619558349,1.0
499.1021730450822,100.0,1.0,100.0,0.8852502682299623,0.012576688029630117,1.01
499.093481571707,100.0,1.0,100.0,0.8937039984799346,0.012814431225854041,1.02
499.0847938716868,100.0,1.0,100.0,0.9021519658179055,0.013054163974840884,1.03
499.0761099420108,100.0,1.0,100.0,0.9105941795533153,0.013295879981451385,1.04
499.0674297796363,100.0,1.0,100.0,0.9190306492139644,0.013539572774075598,1.05
499.0587533816226,100.0,1.0,100.0,0.9274613836587535,0.013785236420994173,1.06
499.0500807449856,100.0,1.0,100.0,0.935886392041817,0.014032864751949908,1.07
499.04141186674593,100.0,1.0,100.0,0.9443056834943386,0.014282451615045478,1.08
499.03274674392856,100.0,1.0,100.0,0.9527192671245517,0.014533990876743421,1.09
499.02408537356325,100.0,1.0,100.0,0.9611271520177391,0.01478747642186614,1.1
499.0154277526842,100.0,1.0,100.0,0.969529347236233,0.01504290215359591,1.11
499.0067738783304,100.0,1.0,100.0,0.977925861819415,0.01530026199347487,1.12
498.9981237475452,100.0,1.0,100.0,0.9863167047837165,0.015559549881405031,1.1300000000000001
498.9894773573767,100.0,1.0,100.0,0.9947018851226181,0.015820759775648265,1.1400000000000001
498.9808347048775,100.0,1.0,100.0,1.0030814118066502,0.016083885652826316,1.1500000000000001
498.97219578710485,100.0,1.0,100.0,1.0114552937833918,0.01634892150792079,1.16
498.96356060112055,100.0,1.0,100.0,1.019823539977473,0.016615861354273176,1.17
498.9549291439511,100.0,1.0,100.0,1.0281861595506325,0.01688469900815023,1.18
498.94630141264815,100.0,1.0,100.0,1.0365431615070628,0.017155428415678665,1.19
498.93767740432213,100.0,1.0,100.0,1.044894554476467,0.01742804383255957,1.2
498.92905711605033,100.0,1.0,100.0,1.0532403473092717,0.01770253933099466,1.21
498.92044054491475,100.0,1.0,100.0,1.061580548833732,0.017978909000899875,1.22
498.91182768800184,100.0,1.0,100.0,1.0699151678559318,0.018257146949905375,1.23
498.90321854240244,100.0,1.0,100.0,1.0782442131597842,0.01853724730335555,1.24
498.8946131052119,100.0,1.0,100.0,1.086567693507031,0.018819204204309013,1.25
498.8860113735299,100.0,1.0,100.0,1.0948856176372426,0.019103011813538597,1.26
498.8774133444609,100.0,1.0,100.0,1.1031979942678185,0.01938866430953137,1.27
498.86881901511356,100.0,1.0,100.0,1.1115048320939875,0.019676155888488613,1.28
