Time,PII,UTP,PIIUMP,PPi,GLN,PIIUMP2,PIIUMP3,UMP,GS,AMP,NH4,KG,NADPH,GLU,NADP,AZGLU,ATP,ADP,AZglu,AZGLN,AZgln,P_i,UT,kcatut,Kglnut,Kutipii,Kutpii,Kutpiiump,Kututp,Kutippi,UR,kcatur,Kurpiiump,Kurump,Kglnur,a1,b1,c1,d1,Vad,Kadpiikg,Kadgln,Kadgs,e1,f1,g1,h1,i1,j1,k1,l1,m1,n1,o1,Vdead,Kdeadpiikg,Kdeadgln,Kdeadpiiu,Kdeadgsa,Vgdh,Kgdhkg,Kgdhnh,Kgdhglu,Kgdhnadph,Kgdhnadp,Keqgdh,Kgdhazglu,Vgog,Kgoggln,Kgogkg,Kgognadph,Kgogglu,Kgognadp,Kgogaz,Vgs,aamp,bamp,camp,damp,n1amp,n2amp,Kgseq,Kgsatp,Kgsglu,Kgsnh,Kgsadp,Kgspi,Kgsgln,Keq,Vgludem,Kgludemglu,Kgludemeq,Kgludemazglu,Vglndem,Kglndemgln,Kglndemeq,Kglndemazgln,Vazglndem,Kazglndemazgln,Kazglndemeq,Kazglndemazinter,Vazgludem,Kazgludemazglu,Kazgludemeq,Kazgludemazinter,Vadp,Kadp,ATPtot,GStot,PIItot,Kd1,Kd2,Kd3,Kd1piiump,Kd2piiump,Kd3piiump,vAPP_GS,nAMP,PIIKG1,PIIUMP3KG3,compartment,vut1,vur1,vut2,vur2,vut3,vur3,vad,vdead,vgdh,vgog,vgs,vgludem,vazgludem,vglndem,vazglndem,vatpase
0.96,0.00013243803582829445,0.5,0.0003721478613303928,0.05,0.09493440648073215,0.0006173440827982105,0.0018780700248672052,0.01,0.008765186131524588,0.005234813868475408,0.05,0.2,0.15,2.39691496162492,0.05,0.4539697327333262,5.282614967573293,0.08738503242669625,0.1,0.14725994446884072,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,197.08239304529982,4.486983315836064,4.513508321065257e-05,0.00037502802368643103,1.0,0.0012011545042945374,0.0001367002614848102,0.0033752167729225735,0.0002267676542407785,0.005599038230331627,0.0006898673623122174,0.0077672609247837745,0.01208326630332751,3.1066352659477627,12.917184222673395,14.875193951756257,16.286680688258073,16.73169337140659,2.03036361265314,2.186065800640992,14.87695933716214
0.97,0.00012209211808725262,0.5,0.0003515270881804541,0.05,0.0942983310473538,0.0005994522053246959,0.0019269285932316932,0.01,0.008813417688580353,0.005186582311419645,0.05,0.2,0.15,2.3750223129418044,0.05,0.44956068590208703,5.282571099008791,0.08742890099119795,0.1,0.14577136193751547,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,198.49656073636834,4.445641981216838,4.160917877381912e-05,0.00038478449287621954,1.0,0.0011332873826436455,0.00012849966786005704,0.003262956036258355,0.00021912794738213634,0.0055642545271177134,0.0007043829410187893,0.00782235210265788,0.013169413140125066,3.112162602868099,12.924243256567944,14.894046372047665,16.222836204771998,16.6594312342803,2.02451939081298,2.166361479377114,14.883316235152002
0.98,0.0001123409636907061,0.5,0.0003313865879572897,0.05,0.09384729849573521,0.000581053778100213,0.001975218675075877,0.01,0.008872443133983148,0.0051275568660168495,0.05,0.2,0.15,2.353818883840873,0.05,0.4452424532004647,5.282394523602432,0.08760547639755861,0.1,0.14442734319007353,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,200.2523987823777,4.3950487423001565,3.82859705856619e-05,0.0003944274421368366,1.0,0.0010662060451259092,0.00012066247690655753,0.00314512508835583,0.00021156978172731953,0.005514667405376269,0.0007192046583293276,0.007889790059831687,0.014365054563946836,3.117528330451459,12.947213511915411,14.93373411955403,16.161067886230608,16.587890445449048,2.0217830133633314,2.148533260821289,14.90889379293106
0.99,0.00010317933307417796,0.5,0.0003117862158263232,0.05,0.09360078866015802,0.0005622478177784478,0.0020227866381451313,0.01,0.008943257080295733,0.005056742919704264,0.05,0.2,0.15,2.333397138605714,0.05,0.4410292068639023,5.28206797424774,0.08793202575224981,0.1,0.1432411736098534,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,202.39633748401806,4.3343510740322255,3.5163672994670926e-05,0.00040392619295253793,1.0,0.001000109736386876,0.00011319809915476451,0.0030221210084286063,0.00020413148816651858,0.0054498270154377014,0.000734399376274009,0.00797119677406599,0.01567667192389165,3.122707821240057,12.988109793982122,14.9969464458651,16.10177338976917,16.517345550254124,2.022532542106416,2.1327692511822605,14.956155116697746
1.0,9.460013689162696e-05,0.5,0.0002927838551165351,0.05,0.09358179020155845,0.0005431417429309505,0.0020694742698849655,0.01,0.009026895840996241,0.004973104159003756,0.05,0.2,0.15,2.313858695125994,0.05,0.43693640720787574,5.281571552074358,0.08842844792563155,0.1,0.14222816236628522,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,204.98260744083566,4.262660707717505,3.223986994097731e-05,0.000413249152176717,1.0,0.0009352038040384748,0.00010611453671394742,0.0028944204951807887,0.00019685250198711783,0.005369423774756406,0.0007500458087173934,0.008068397908491932,0.017109326929517082,3.1276739505397275,13.049225532765714,15.086771320657705,16.045396778455817,16.448103132672056,2.0272052181681115,2.1192844308309495,15.02790156345527
1.01,8.659425350420822e-05,0.5,0.00027443452044831194,0.05,0.09381741423584022,0.0005238509163135867,0.002115120314557972,0.01,0.009124419625930646,0.004875580374069351,0.05,0.2,0.15,2.2953157419615806,0.05,0.43298098268367713,5.280882198992064,0.0891178010079261,0.1,0.14140599600310533,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,208.07461368786875,4.179068892059444,2.9511452756246403e-05,0.0004223641189756949,1.0,0.0008716966357622427,9.941815890603278e-05,0.002762581101298972,0.0001897731143882974,0.005273318527647224,0.0007662351193814472,0.00818344175800857,0.018665907919789754,3.1323967318685,13.13315843080184,15.206750376312568,15.99243486492021,16.38050566641627,2.0363056921703495,2.108325091947449,15.12733121549778
1.02,7.915054107234968e-05,0.5,0.00025678977286099124,0.05,0.09433943388280971,0.0005044976766717157,0.0021595620142190242,0.01,0.009236878905121159,0.004763121094878837,0.05,0.2,0.15,2.2778924075294604,0.05,0.42918148531764755,5.279973256591467,0.09002674340852278,0.1,0.14079514839932697,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,211.74625864380363,4.082675224181861,2.6974624284675807e-05,0.00043123859254295645,1.0,0.0008097985070146325,9.311353563107125e-05,0.002627246407442456,0.00018293393023091262,0.005161575143089266,0.0007830703392823387,0.008318607688117036,0.020346198237174526,3.1368429671742386,13.242815775257464,15.36092488827821,15.943443488412361,16.314934902517418,2.050411120982101,2.1001738939376615,15.258078453943916
1.03,7.225582960214712e-05,0.5,0.000239896814885913,0.05,0.09518562701375434,0.0004852100927711205,0.002202637267564902,0.01,0.0093652745658704,0.004634725434129596,0.05,0.2,0.15,2.261725298633134,0.05,0.4255582911847311,5.278813785030183,0.09118621496980785,0.1,0.1404193004923525,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,216.08354062157088,3.9726218006825107,2.4624896172394723e-05,0.0004398402031954875,1.0,0.0007497161036209859,8.720346867951916e-05,0.0024891348742054602,0.00017637584370628338,0.005034470190058297,0.0008006676123056629,0.008476431576514426,0.022145663096582734,3.140976114333742,13.381479654240469,15.553876538392837,15.899037781974554,16.251815910424547,2.0701913991754384,2.0951548583458144,15.424279636571832
1.04,6.58949332490306e-05,0.5,0.00022379782803616942,0.05,0.09640060264231062,0.00046612088137959565,0.002244186362159286,0.01,0.009510517698400993,0.004489482301599002,0.05,0.2,0.15,2.246964631785141,0.05,0.4221337454593231,5.277368044592235,0.09263195540775569,0.1,0.14030580428726064,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,221.18667487364036,3.848127687084859,2.2457093060572112e-05,0.00044813705827829737,1.0,0.0006916500762713053,8.168879593899301e-05,0.0023490392538313438,0.00017013951339942188,0.004892524011511738,0.0008191539810559407,0.008659705791956056,0.02405414905539285,3.1447560119544784,13.552798034197137,15.79080182581684,15.859896330340614,16.191619958863313,2.096415923632645,2.093638687954076,15.630604216072186
1.05,6.005073415323384e-05,0.5,0.000208529077577764,0.05,0.09803751391944683,0.00044736530562557045,0.002284054887467509,0.01,0.009673352116697497,0.004326647883302499,0.05,0.2,0.15,2.2337748301920017,0.05,0.41893235770166076,5.275594683385048,0.09440531661494232,0.1,0.1404863253653115,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,227.17143687965472,3.708555328544999,2.0465381156671673e-05,0.0004560983238624667,1.0,0.0006357897240916145,7.656839407982708e-05,0.0022078105549872907,0.00016426506757076626,0.004736499365787106,0.0008386668025151036,0.008871486124785992,0.02605435019771977,3.148138751412733,13.760828669478835,16.07749695955093,15.82676067198894,16.13486794647127,2.1299748860022567,2.096050108038602,15.882313629455368
1.06,5.470412623489452e-05,0.5,0.00019412019046292673,0.05,0.10015860937188212,0.000429079521757401,0.0023220961663688506,0.01,0.009854265958662678,0.004145734041337317,0.05,0.2,0.15,2.2223357358572633,0.05,0.41598090974610297,5.273446746580552,0.09655325341943845,0.1,0.14099747823723377,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,234.1703317503908,3.5534863211462717,1.8643249079736848e-05,0.00046369471028894366,1.0,0.0005823109819364356,7.183875574105616e-05,0.002066358179943841,0.00015879099893478636,0.0045674382325476175,0.0008593464641941691,0.009115043022742216,0.028120590608070015,3.1510764049940176,14.009929380735425,16.42035126693685,15.800439013758842,16.08213183513277,2.171871744545831,2.1028746215477985,16.185185960515007
1.07,4.983433494364341e-05,0.5,0.0001805936249671037,0.05,0.10283716759097553,0.0004113983578679489,0.002358173687045375,0.01,0.010053422436570501,0.003946577563429495,0.05,0.2,0.15,2.2128416091955545,0.05,0.4133085710583275,5.270870993999241,0.09912900600074974,0.1,0.14188134558683804,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,242.33446301010045,3.382780768653853,1.6983616831535143e-05,0.000470898957787532,1.0,0.0005313723399304115,6.749411217080193e-05,0.0019256293313396676,0.00015375385990441798,0.004386648448525247,0.0008813314389179942,0.009393823294481775,0.030217470388279773,3.1535173392714424,14.304731719887323,16.826326878468137,15.781795131449794,16.034035565493042,2.2232399270513055,2.114663059345084,16.54551941366459
1.08,4.541912054459759e-05,0.5,0.00016796415247147804,0.05,0.10615893311288013,0.00039445266808774463,0.0023921640637202487,0.01,0.01027054296890854,0.003729457031091454,0.05,0.2,0.15,2.205500184141509,0.05,0.4109469208133564,5.267807853287399,0.10219214671259,0.1,0.14318615737244605,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,251.83298405642645,3.196677455221246,1.547890507673253e-05,0.0004776864277007674,1.0,0.00048311206069241155,6.35263232908623e-05,0.0017865935502487857,0.0001491873554396697,0.004195696416850965,0.0009047489326776479,0.009711352379899575,0.03229908979390157,3.155406537056123,14.650005176045555,17.30277264247224,15.771737544547943,15.991253471891559,2.2853411186889034,2.1320374182912696,16.970023151325407
1.09,4.143475350429372e-05,0.5,0.00015623844511680187,0.05,0.11022323714041195,0.00037836702682889073,0.0024239597793740825,0.01,0.010504790949109603,0.003495209050890392,0.05,0.2,0.15,2.200529665499562,0.05,0.408929736682944,5.264191851924222,0.10580814807576767,0.1,0.14496674037051568,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,262.8506736167761,2.995893472191765,1.4121026754382207e-05,0.00048403565017142365,1.0,0.00043764336709487347,5.9924741642513106e-05,0.0016502262812665015,0.00014512142841550073,0.003996399293214394,0.000929701799209817,0.010071090539746466,0.0343092844313819,3.1566864736940476,15.050428568861664,17.85710343664033,15.771197836982967,15.95450340249592,2.359549749748834,2.155692568584704,17.465619835561274
1.1,3.785641588964527e-05,0.5,0.0001454147512041003,0.05,0.1151433887583167,0.0003632570817267485,0.0024534717560035753,0.01,0.01075469863689833,0.0032453013631016663,0.05,0.2,0.15,2.1981566594009374,0.05,0.40729291189297095,5.259953068239394,0.1100469317605967,0.1,0.1472848489804914,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,275.5841443745778,2.7816868826585712,1.2901523875297217e-05,0.0004899288373922897,1.0,0.0003950548995719146,5.667604919430175e-05,0.0015174920441669178,0.00014158107113374595,0.003790810264729795,0.0009562515823784434,0.010476205046409356,0.03618284753047482,3.1572977794151664,15.510228601559692,18.496433457401643,15.781111146713341,15.9245408983962,2.4473136968359417,2.186395090569657,18.03909273717696
1.11,3.4658490145251635e-05,0.5,0.00013548313976720144,0.05,0.12104623777260604,0.00034922624790753153,0.0024806321270040843,0.01,0.011018076918757704,0.002981923081242293,0.05,0.2,0.15,2.198606461857963,0.05,0.4060736694380035,5.255020481097305,0.11497951890268515,0.1,0.15020878784226463,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,290.2318994032235,2.5559340696362507,1.1811665937794813e-05,0.0004953524372176642,1.0,0.00035540984616626347,5.376434715232408e-05,0.0013893288963535671,0.00013858492842331886,0.00358118448108571,0.0009843997346284012,0.010929263571687123,0.03784817859563482,3.157181894555091,16.032719012176752,19.226863228534175,15.802358061414418,15.902139139930304,2.550093136060463,2.22497126644109,18.69647937346668
1.12,3.181466614674243e-05,0.5,0.00012642536417920526,0.05,0.12807076564240386,0.0003363631801847162,0.002505396794313404,0.01,0.011291984132844175,0.002708015867155822,0.05,0.2,0.15,2.2020951597083336,0.05,0.40530984240846096,5.249324859317473,0.12067514068251858,0.1,0.1538126773435668,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,306.978959653525,2.321156457562133,1.0842486411638314e-05,0.0005002976437942522,1.0,0.00031874258937595777,5.117119211660813e-05,0.0012666217446825054,0.00013614439654520275,0.0033699322987799474,0.0010140697756537106,0.01143188333129408,0.03923141430595939,3.1562832756992316,16.619755403193334,20.052464114137702,15.835715562766298,15.888068594137032,2.669275246057376,2.2722889201388776,19.4425606525532
