Effector_cells_1_task1,IL_2_3_task1,Tumor_cells_2_task1,_1_task1
0.0019004675469540741,0.0007857491735562012,4.3264477131924544e-05,52.5
0.0018874356332572305,0.0007728050769955962,4.080513673161935e-05,53.0
0.0018734056342982585,0.0007590482714051547,3.8439342349423965e-05,53.5
0.0018584419956209385,0.0007445198395765062,3.617106811402174e-05,54.0
0.0018426098867367613,0.0007292661779200039,3.40032290684385e-05,54.5
0.0018259747440368223,0.0007133381700168621,3.193773201207239e-05,55.0
0.001808601739458389,0.0006967919205406162,2.997552945455426e-05,55.5
0.0017905553211693015,0.0006796878800519041,2.8116634773989536e-05,56.0
0.001771898717190997,0.000662090322464901,2.636024820376865e-05,56.5
0.0017526936437757044,0.0006440667992775646,2.4704831294209074e-05,57.0
0.001732999821553456,0.0006256878519092486,2.31481653064665e-05,57.5
0.0017128749125358438,0.0006070257766117721,2.1687506345204803e-05,58.0
0.00169237416424344,0.0005881544280107939,2.031963391197699e-05,58.5
0.0016715502808196871,0.0005691483437525326,1.9040966520299102e-05,59.0
0.0016504533788008046,0.000550081814043084,1.7847636065251353e-05,59.5
0.001629130755934917,0.0005310281814922124,1.6735579527080704e-05,60.0
0.0016076269650174382,0.0005120586959782808,1.570060825846492e-05,60.5
0.0015859837854161581,0.0004932417465553131,1.473847017200224e-05,61.0
0.0015642401459559153,0.000474642020422324,1.3844929770896277e-05,61.5
0.0015424323270087931,0.00045631980757699785,1.3015790558593742e-05,62.0
0.0015205939246760386,0.0004383304555790989,1.2246953857017802e-05,62.5
0.001498755969279813,0.00042072377520573523,1.1534452827875332e-05,63.0
0.0014769470583002112,0.0004035440528176065,1.0874457706918705e-05,63.5
0.0014551934081799165,0.00038682944427679097,1.0263322098148215e-05,64.0
0.0014335190177384195,0.0003706122371969114,9.697572839657957e-06,64.5
0.0014119457690129685,0.00035491887851245925,9.173923258603382e-06,65.0
0.0013904935394444668,0.00033976980489799647,8.689290139501257e-06,65.5
0.001369180344915184,0.000325180144444953,8.240773542417103e-06,66.0
0.0013480224436230764,0.00031115974732629485,7.825668085669554e-06,66.5
0.0013270344634312623,0.00029771360954032974,7.441455633426937e-06,67.0
0.001306229508297647,0.00028484249051721945,7.085793058287171e-06,67.5
0.0012856192745842306,0.0002725431393249796,6.756512735463685e-06,68.0
0.0012652141509259247,0.0002608089656011443,6.451607471729965e-06,68.5
0.0012450233129563382,0.00024963035411175005,6.1692241457517426e-06,69.0
0.0012250548324058133,0.00023899523460116557,5.907655398051111e-06,69.5
0.001205315747439742,0.00022888967515729387,5.665327448927088e-06,70.0
0.0011858121552301298,0.000219297800568893,5.44079395780623e-06,70.5
0.0011665492943062877,0.00021020243189570542,5.232725647858108e-06,71.0
0.0011475316033877745,0.00020158549352585782,5.039902158225432e-06,71.5
0.001128762805090178,0.00019342822712813693,4.861203684039776e-06,72.0
0.0011102459575970834,0.00018571154378736323,4.695603288959744e-06,72.5
0.001091983512705786,0.00017841613637400633,4.542160086181375e-06,73.0
0.0010739773828657947,0.00017152282746280123,4.400011129667087e-06,73.5
0.0010562289746619976,0.0001650125055005697,4.268366696202257e-06,74.0
0.0010387392438116119,0.00015886642036390291,4.14650359411086e-06,74.5
0.0010215087412107553,0.00015306626409606602,4.033759249295541e-06,75.0
0.001004537640229789,0.000147594232764475,3.929528078159792e-06,75.5
0.0009878257855701002,0.00014243314467133776,3.833255382089432e-06,76.0
0.0009713727188136762,0.0001375664605530551,3.744433974250196e-06,76.5
0.0009551777086052478,0.00013297828572523927,3.6626004280278997e-06,77.0
0.0009392397866372432,0.00012865346123333392,3.587330443103276e-06,77.5
0.0009235577636810586,0.00012457749544036856,3.518236889332616e-06,78.0
0.0009081302578949948,0.00012073661720294972,3.454966205940725e-06,78.5
0.0008929557192599758,0.00011711776782748204,3.3971953342600405e-06,79.0
0.0008780324422129991,0.00011370856842852811,3.3446302086443604e-06,79.5
0.0008633585910119448,0.0001104973257379437,3.297002574986908e-06,80.0
0.0008489322127050046,0.00010747299531982823,3.2540684524206093e-06,80.5
0.0008347512519034207,0.0001046251595993348,3.2156063630571545e-06,81.0
0.0008208135691629831,0.00010194401396994625,3.181415064434715e-06,81.5
0.0008071169489296002,9.942033033730287e-05,3.1513126878434273e-06,82.0
0.0007936591135578616,9.704543743191242e-05,3.125135059143694e-06,82.5
0.0007804377360576131,9.481119386477731e-05,3.102734194655385e-06,83.0
0.00076745044610699,9.270995687460171e-05,3.0839777020586556e-06,83.5
0.0007546948428561891,9.073455929216085e-05,3.0687472686278482e-06,84.0
0.000742168501726844,8.887828045993408e-05,3.0569379575218623e-06,84.5
0.00072986898169337,8.713483003637616e-05,3.0484574106230728e-06,85.0
0.0007177938346537969,8.549830934445562e-05,3.043224841252646e-06,85.5
0.0007059406097039884,8.396318032945156e-05,3.0411707012087052e-06,86.0
0.0006943068601670465,8.252427442109952e-05,3.042235879676507e-06,86.5
0.000682890150392094,8.117674856633775e-05,3.0463710476561743e-06,87.0
0.0006716880589178212,7.991608147395388e-05,3.0535364172405768e-06,87.5
0.000660698185091994,7.873804011811364e-05,3.063701097254639e-06,88.0
0.0006499181529173738,7.763866228148324e-05,3.0768427920187573e-06,88.5
0.0006393456149591866,7.661424030396037e-05,3.0929475314010055e-06,89.0
0.0006289782567811854,7.566130763961926e-05,3.1120092999074467e-06,89.5
0.0006188138001155105,7.477662610773607e-05,3.1340298687555702e-06,90.0
0.0006088500092077755,7.395714967952253e-05,3.159018143573695e-06,90.5
0.0005990846867834854,7.320006643558822e-05,3.1869911029399294e-06,91.0
0.000589515689711304,7.250269929364563e-05,3.217971707691821e-06,91.5
0.0005801409187656738,7.186258669558111e-05,3.2519907859663662e-06,92.0
0.0005709583287722276,7.127742398269754e-05,3.289085797595651e-06,92.5
0.0005619659328211996,7.07450369207521e-05,3.3293005533368674e-06,93.0
0.0005531617950311188,7.026341243525689e-05,3.372686796566293e-06,93.5
0.0005445440461726685,6.983064876014492e-05,3.4193018678327047e-06,94.0
0.0005361108755338104,6.944499746380741e-05,3.4692107092368634e-06,94.5
0.0005278605390199732,6.910481192207255e-05,3.522484667061147e-06,95.0
0.0005197913600860451,6.880856021404728e-05,3.5792018865391083e-06,95.5
0.0005119017314261382,6.855483267927233e-05,3.6394475628107382e-06,96.0
0.0005041901188355473,6.834230305638991e-05,3.7033134172474455e-06,96.5
0.00049665506156896,6.816974635187802e-05,3.7708986007718878e-06,97.0
0.0004892951767213031,6.803602136913462e-05,3.842308853516739e-06,97.5
0.00048210915986201364,6.794007155933705e-05,3.9176573122798325e-06,98.0
0.00047509578747570355,6.788091857286811e-05,3.9970645214992156e-06,98.5
0.0004682539202385209,6.785765241022622e-05,4.080658107510659e-06,99.0
0.00046158250385701697,6.78694570486694e-05,4.168573734156937e-06,99.5
0.0004550805724107943,6.791556528890163e-05,4.260954374842753e-06,100.0
0.00044874725046493757,6.799529381088445e-05,4.357951112370796e-06,100.5
0.00044258175524312325,6.810802701255007e-05,4.4597230570294504e-06,101.0
0.00043658339897198635,6.825320846282274e-05,4.566437434984801e-06,101.5
0.00043075159237958906,6.843035006378062e-05,4.678270043898543e-06,102.0
0.0004250858453748333,6.863902275978646e-05,4.795405073776037e-06,102.5
0.0004195857715792084,6.887885952987356e-05,4.918035648040993e-06,103.0
0.00041425108943191644,6.914955053953002e-05,5.046363767556959e-06,103.5
0.0004090816253285392,6.945084651904995e-05,5.180600584833483e-06,104.0
0.000404077316888535,6.978256487983867e-05,5.3209666909394515e-06,104.5
0.00039923821414348317,7.014457248609931e-05,5.4676921231953915e-06,105.0
0.0003945644844540608,7.053681496956836e-05,5.6210166976245885e-06,105.5
0.00039005641297490553,7.09592887259474e-05,5.78119013494847e-06,106.0
0.00038571440711801275,7.141205980928471e-05,5.9484722115636614e-06,106.5
0.0003815389992315418,7.189526261531745e-05,6.123132921182282e-06,107.0
0.00037753084836597046,7.240909521666268e-05,6.305452737066986e-06,107.5
0.00037369074504795175,7.295382804114385e-05,6.495722425704537e-06,108.0
0.00037001961223211323,7.352979949114678e-05,6.6942436465133735e-06,108.5
0.00036651850955107465,7.413742445994506e-05,6.9013285632818916e-06,109.0
0.0003631886358127228,7.477719335647259e-05,7.1173001632555036e-06,109.5
0.00036003133164377567,7.544967278729357e-05,7.3424924368757335e-06,110.0
0.00035704808251325415,7.615551797105123e-05,7.57724974945897e-06,110.5
0.0003542405217603919,7.68954619643913e-05,7.821927880021144e-06,111.0
0.000351610432441553,7.767033020232033e-05,8.076892711659557e-06,111.5
0.00034915975103073216,7.848103753819023e-05,8.34252113441192e-06,112.0
0.00034689056940669685,7.932859181126545e-05,8.619200545622784e-06,112.5
0.000344805136165327,8.021409778465955e-05,8.907327953356025e-06,113.0
0.00034290586191411003,8.113875934448963e-05,9.207311389409404e-06,113.5
0.00034119531596296296,8.210388143906428e-05,9.519567099081953e-06,114.0
0.00033967623456750536,8.311087430696271e-05,9.84452183603788e-06,114.5
0.0003383515176996231,8.416125464601328e-05,1.0182610528562658e-05,115.0
0.00033722423042563914,8.525664807870974e-05,1.0534275774063976e-05,115.5
0.00033629760928004167,8.639879305074256e-05,1.0899969022726842e-05,116.0
0.00033557505194825284,8.758953717148984e-05,1.1280146449479729e-05,116.5
0.00033506013168793934,8.88308471987273e-05,1.167527230777783e-05,117.0
0.00033475658456800887,9.012480123921073e-05,1.2085814482858547e-05,117.5
0.0003346683140130164,9.14735933908569e-05,1.2512244847006329e-05,118.0
0.00033479939401828576,9.287953756606321e-05,1.2955039277390606e-05,118.5
0.0003351540524439449,9.434505432053037e-05,1.3414672751252815e-05,119.0
0.00033573669107464136,9.587268944022459e-05,1.3891623193443208e-05,119.5
0.0003365518585883966,9.746509237149156e-05,1.4386364637951783e-05,120.0
0.0003376042640012797,9.912502851112443e-05,1.4899369229290332e-05,120.5
0.0003388987681317839,0.000100855373621254,1.543110467255906e-05,121.0
0.00034044036432733356,0.00010265909975020218,1.5982029580685985e-05,121.5
0.0003422342015999465,0.00010453929437345496,1.655259695398454e-05,122.0
0.0003442855376042012,0.00010649912565294197,1.714324488242396e-05,122.5
0.0003465997704686409,0.00010854186737623283,1.7754401028860947e-05,123.0
0.0003491824042936729,0.00011067087461479953,1.8386476015888202e-05,123.5
0.00035203903633993026,0.00011288957549217076,1.903986043064009e-05,124.0
0.00035517537486669194,0.00011520148464596555,1.9714926462129715e-05,124.5
0.0003585971762682726,0.00011761016148097111,2.0412017994849914e-05,125.0
0.0003623102900537703,0.0001201192400804879,2.1131455384706047e-05,125.5
0.0003663205967949971,0.00012273239018319645,2.1873526464036915e-05,126.0
0.0003706340073487375,0.00012545331684418246,2.26384851366408e-05,126.5
0.00037525646376859896,0.00012828576102153424,2.3426550155160383e-05,127.0
0.0003801938717710819,0.00013123346030671892,2.4237896844445373e-05,127.5
0.00038545214569939975,0.00013430017348719232,2.5072659592182074e-05,128.0
0.0003910371244272614,0.00013748963398252056,2.5930923202148176e-05,128.5
0.00039695458661095754,0.00014080555677071203,2.68127220307372e-05,129.0
0.0004032102224934404,0.0001442516226468963,2.7718036255876463e-05,129.5
0.00040980957405873926,0.00014783144645347406,2.8646786425860824e-05,130.0
0.00041675806907494296,0.00015154859205551135,2.959883243212501e-05,130.5
0.00042406092038084167,0.0001554065218902412,3.057396792034055e-05,131.0
0.00043172315996443413,0.00015940861060159518,3.157191768868395e-05,131.5
0.0004397495736186745,0.0001635581123271235,3.259233420804504e-05,132.0
0.0004481446607297177,0.00016785813970577606,3.363479441044621e-05,132.5
0.00045691264448769066,0.00017231166548743143,3.4698795308888664e-05,133.0
0.00046605737468896505,0.00017692147660025812,3.578375421502033e-05,133.5
0.0004755823588540785,0.0001816901842972986,3.6889001001926324e-05,134.0
0.00048549067997648255,0.00018662018528844583,3.8013779948880156e-05,134.5
0.0004957849721858152,0.00019171364776918618,3.9157245845034696e-05,135.0
0.0005064674023126129,0.00019697249989524405,4.031845905430897e-05,135.5
0.0005175395978792689,0.00020239839578955544,4.149639129103015e-05,136.0
0.0005290026482204213,0.00020799271196270954,4.26899129749658e-05,136.5
0.0005408570386162274,0.00021375651616936805,4.38978031881766e-05,137.0
0.0005531026250207768,0.00021969055278467145,4.511874181865484e-05,137.5
0.0005657385987151369,0.00022579522419452128,4.635130906705243e-05,138.0
0.0005787634442895751,0.00023207056970770892,4.759399395305647e-05,138.5
0.0005921749055376634,0.00023851624691679095,4.8845179152754424e-05,139.0
0.0006059699591157268,0.00024513151767482585,5.0103160699229664e-05,139.5
0.0006201447652470816,0.0002519152229970507,5.1366132247678035e-05,140.0
0.0006346946468759188,0.00025886577105345605,5.263219559073976e-05,140.5
0.0006496140653441222,0.00026598112353228487,5.3899366963239384e-05,141.0
0.0006648965597252415,0.00027325876573890394,5.516556385640659e-05,141.5
0.0006805347789282792,0.0002806957181053363,5.642863270149375e-05,142.0
0.0006965203809612218,0.000288288488481583,5.768632544135752e-05,142.5
0.000712844071731005,0.00029603308665856765,5.893632387586651e-05,143.0
0.0007294955694009179,0.0003039250056729966,6.017623984154067e-05,143.5
0.000746463546981755,0.00031195919338420177,6.140360970407795e-05,144.0
0.0007637357114788266,0.0003201300853514738,6.261592272294384e-05,144.5
0.0007812986655843467,0.00032843153985969857,6.381059938317459e-05,145.0
0.0007991380195135095,0.0003368568858799889,6.49850227101625e-05,145.5
0.0008172383198887342,0.000345398888209962,6.61365331775063e-05,146.0
0.0008355830387043701,0.0003540497399553031,6.726243442273991e-05,146.5
0.0008541546731316201,0.0003628011056104761,6.836001748154745e-05,147.0
0.0008729345917145803,0.00037164404802772386,6.942654504075033e-05,147.5
0.0008919032315595207,0.00038056911679852423,7.045928675086306e-05,148.0
0.0009110399589352702,0.00038956628127769194,7.145550878479155e-05,148.5
0.0009303231600681628,0.0003986249703240495,7.241249229840858e-05,149.0
0.0009497303196697521,0.00040773410644095597,7.332754995094918e-05,149.5
0.0009692378879817176,0.0004168820410844913,7.419801963045305e-05,150.0
0.0009888215561484484,0.0004260566817666401,7.50212981730837e-05,150.5
0.0010084560346130147,0.00043524538476566644,7.579483031865347e-05,151.0
0.0010281152849763084,0.00044443506260612257,7.651613507882224e-05,151.5
0.001047772536015473,0.0004536121891320473,7.718281496840031e-05,152.0
0.0010674002236961337,0.0004627627681352559,7.779256061521551e-05,152.5
0.0010869702720986416,0.00047187246615747305,7.834317419970184e-05,153.0
0.0011064538902468633,0.00048092651094920364,7.883256997345309e-05,153.5
0.0011258218661946641,0.0004899098322509633,7.925879363743805e-05,154.0
0.0011450445367972026,0.0004988070436642391,7.962003184638722e-05,154.5
0.0011640918300703602,0.0005076024605233913,7.991462285145597e-05,155.0
0.001182933506975698,0.0005162802174941507,8.014106803495793e-05,155.5
0.001201539015709843,0.0005248241907527224,8.029804569207024e-05,156.0
0.001219877817023585,0.0005332181609338221,8.038441494402815e-05,156.5
0.0012379193095200126,0.0005414457689731422,8.039923368545505e-05,157.0
0.001255632985027971,0.0005494905933258038,8.034176394531156e-05,157.5
0.0012729885963306128,0.0005573362343791625,8.02114752930918e-05,158.0
0.0012899561031492813,0.0005649662769641861,8.000806975079518e-05,158.5
0.0013065059735142103,0.000572364455294534,7.973146013635018e-05,159.0
0.0013226091051977927,0.0005795145938803833,7.938181107539309e-05,159.5
0.0013382370498735727,0.0005864007345409169,7.895951784610114e-05,160.0
0.0013533621071763506,0.0005930071822621319,7.846521382498356e-05,160.5
0.001367957376265278,0.0005993185465889906,7.789979535913011e-05,161.0
0.0013819969393630718,0.0006053202051827485,7.726437739913527e-05,161.5
0.0013954559088508298,0.0006109978179082782,7.656035258378174e-05,162.0
0.0014083105575544894,0.0006163369456447024,7.578934006677556e-05,162.5
0.001420538422756749,0.0006213233402068837,7.495320505478909e-05,163.0
0.0014321184065290567,0.0006259436536951099,7.405406596224811e-05,163.5
0.0014430308266956378,0.0006301860074079582,7.309423954676364e-05,164.0
0.001453257604134218,0.0006340383937117075,7.207630799430303e-05,164.5
0.0014627822120258475,0.0006374900646185822,7.10030302162111e-05,165.0
0.0014715898769353671,0.0006405312428140506,6.987738783662734e-05,165.5
0.0014796676033933624,0.0006431529525306902,6.870255572240219e-05,166.0
0.0014870041440627729,0.0006453465990475785,6.748185511765694e-05,166.5
0.001493590290474206,0.0006471050915198553,6.621880788476445e-05,167.0
0.001499418557705623,0.0006484219553096992,6.491702676004381e-05,167.5
0.001504483616790471,0.0006492917436204184,6.358028642923093e-05,168.0
0.0015087820440733207,0.0006497101709399412,6.221244563851954e-05,168.5
0.0015123123416855375,0.000649674281045544,6.081742714681161e-05,169.0
0.001515075204756411,0.0006491820605550269,5.9399239588185085e-05,169.5
0.001517073030979186,0.0006482328563463339,5.7961884624350534e-05,170.0
0.0015183104776752617,0.0006468273227720622,5.6509404662244804e-05,170.5
0.0015187939561594284,0.0006449672098953637,5.5045808089950666e-05,171.0
0.0015185317671257226,0.0006426554904085702,5.3575059988566104e-05,171.5
0.0015175341943199719,0.0006398965618786625,5.2101069681980355e-05,172.0
0.0015158130045414707,0.0006366958633971532,5.062764737184635e-05,172.5
0.0015133819618100063,0.000633060242865959,4.9158494959724695e-05,173.0
0.0015102561778136709,0.0006289978164394963,4.769718531501302e-05,173.5
0.0015064523722657505,0.0006245179844715752,4.624713130732424e-05,174.0
0.0015019887049024247,0.0006196314095270017,4.4811573017098304e-05,174.5
0.0014968844323912372,0.0006143499631019826,4.339357941691204e-05,175.0
0.0014911602142543099,0.0006086868677106837,4.199598513067599e-05,175.5
0.0014848375184933567,0.0006026562467818127,4.062145616817294e-05,176.0
0.0014779388916418776,0.0005962735687886885,3.927239379624773e-05,176.5
0.0014704876205391183,0.000589555280196772,3.795098481455269e-05,177.0
0.0014625075905505885,0.0005825187170473285,3.665920324367465e-05,177.5
0.0014540233102664616,0.0005751823161708196,3.539873785380634e-05,178.0
0.0014450596153737763,0.000567565177597546,3.417111277990911e-05,178.5
0.0014356416626653463,0.0005596873349550667,3.297755160183456e-05,179.0
0.001425794766761538,0.0005515693891619843,3.1819089700128145e-05,179.5
0.001415544282499784,0.0005432325036529134,3.069654758560179e-05,180.0
0.0014049154797840064,0.0005346984093615899,2.961050025176032e-05,180.5
0.0013939335453814318,0.0005259889580137469,2.8561379463343346e-05,181.0
0.0013826232919561638,0.0005171264485132396,2.7549372846786102e-05,181.5
0.0013710092989469382,0.0005081331220315545,2.657453227608623e-05,182.0
0.0013591156665387696,0.0004990312314749791,2.563673694090709e-05,182.5
0.00134696596586297,0.0004898429190547921,2.473570973070232e-05,183.0
0.0013345833479987935,0.0004805899973293877,2.3871065109723222e-05,183.5
0.0013219901556771182,0.00047129393381288223,2.3042275751833135e-05,184.0
0.0013092082890753048,0.00046197570138379826,2.2248727583233213e-05,184.5
0.0012962587879226835,0.00045265563907116377,2.1489710104697554e-05,185.0
0.001283162008320691,0.0004433533949944457,2.0764437331451024e-05,185.5
0.001269937648029008,0.00043408784998217383,2.007206072917445e-05,186.0
0.0012566044597587273,0.0004248769014958974,1.941168473898438e-05,186.5
0.0012431806352986754,0.00041573761066305046,1.8782363246911592e-05,187.0
0.0012296833818211798,0.00040668583781761856,1.818313488553745e-05,187.5
0.0012161292177892396,0.00039773660261076477,1.761300771210123e-05,188.0
0.0012025338991317515,0.0003889039489497126,1.707097517638293e-05,188.5
0.0011889123080359148,0.0003802005890319454,1.6556039742300727e-05,189.0
0.001175278698243482,0.00037163839547650206,1.606718363809965e-05,189.5
0.0011616464393219323,0.0003632279063247842,1.560342062483033e-05,190.0
0.0011480282516527001,0.0003549783552353786,1.5163764677095846e-05,190.5
0.0011344361179076137,0.0003468976933786873,1.474725404973561e-05,191.0
0.001120881298167061,0.0003389928202010073,1.4352954652769805e-05,191.5
0.0011073744448718897,0.0003312701953735946,1.3979940592215356e-05,192.0
0.0010939254931354905,0.0003237345758230903,1.362733646036831e-05,192.5
0.0010805438097986324,0.00031639063628133486,1.3294271566887355e-05,193.0
0.0010672381339666029,0.00030924201452480724,1.2979919764072892e-05,193.5
0.001054016631412947,0.00030229130539681287,1.2683487710898977e-05,194.0
0.001040886936254757,0.00029553912072327495,1.2404211522989508e-05,194.5
0.0010278561533285104,0.0002889862253118198,1.2141360768999852e-05,195.0
0.0010149308944928117,0.0002826331249482289,1.189423531770993e-05,195.5
0.0010021172945590174,0.0002764793141890543,1.166217037694417e-05,196.0
