N0,N1,N2,Time
1.75444831412765,43.8146704098797,27.4558812768926,0.0
1.75444831412765,43.81467040991595,27.45588127669876,0.01
1.75444831412765,43.81467040995219,27.455881276509107,0.02
1.75444831412765,43.81467040998838,27.455881276342573,0.03
1.75444831412765,43.81467041002454,27.455881276186457,0.04
1.75444831412765,43.8146704100607,27.45588127603034,0.05
1.75444831412765,43.81467041009686,27.455881275874226,0.06
1.75444831412765,43.81467041013302,27.45588127571811,0.07
1.75444831412765,43.81467041016918,27.455881275561993,0.08
1.75444831412765,43.81467041020534,27.45588127540588,0.09
1.75444831412765,43.81467041024149,27.455881275249762,0.1
1.75444831412765,43.81467041027765,27.455881275093645,0.11
1.75444831412765,43.81467041031381,27.45588127493753,0.12
1.75444831412765,43.814670410349535,27.455881274924607,0.13
1.75444831412765,43.81467041038568,27.455881274771848,0.14
1.75444831412765,43.814670410421826,27.455881274621937,0.15
1.75444831412765,43.81467041045796,27.45588127447488,0.16
1.75444831412765,43.81467041049408,27.45588127433067,0.17
1.75444831412765,43.81467041053019,27.455881274189316,0.18
1.75444831412765,43.8146704105663,27.45588127405081,0.19
1.75444831412765,43.814670410602396,27.455881273915153,0.2
1.75444831412765,43.814670410638485,27.45588127378235,0.21
1.75444831412765,43.814670410674566,27.455881273652395,0.22
1.75444831412765,43.81467041071064,27.455881273525165,0.23
1.7544483141276497,43.8146704107467,27.455881273400244,0.24
1.7544483141276497,43.81467041078275,27.455881273277605,0.25
1.7544483141276497,43.8146704108188,27.455881273157246,0.26
1.7544483141276497,43.81467041085484,27.455881273039168,0.27
1.7544483141276497,43.81467041089087,27.455881272923374,0.28
1.7544483141276497,43.81467041092689,27.45588127280986,0.29
1.7544483141276497,43.814670410962904,27.455881272698633,0.3
1.7544483141276497,43.81467041099891,27.455881272589686,0.31
1.7544483141276497,43.8146704110349,27.45588127248302,0.32
1.7544483141276497,43.814670411070885,27.455881272378633,0.33
1.7544483141276497,43.81467041110687,27.455881272276528,0.34
1.7544483141276497,43.814670411142835,27.455881272176708,0.35
1.7544483141276497,43.814670411178795,27.455881272079168,0.36
1.7544483141276497,43.81467041121475,27.455881271983912,0.37
1.7544483141276497,43.81467041125069,27.455881271890938,0.38
1.7544483141276497,43.81467041128663,27.455881271800244,0.39
1.7544483141276497,43.81467041132255,27.45588127171183,0.4
1.7544483141276497,43.81467041135847,27.455881271625703,0.41
1.7544483141276497,43.81467041139438,27.455881271541852,0.42
1.7544483141276497,43.814670411430285,27.45588127146029,0.43
1.7544483141276497,43.814670411466174,27.455881271381003,0.44
1.7544483141276497,43.81467041150206,27.455881271304,0.45
1.7544483141276497,43.81467041153793,27.45588127122928,0.46
1.7544483141276497,43.8146704115738,27.45588127115684,0.47
1.7544483141276497,43.81467041160966,27.455881271086685,0.48
1.7544483141276497,43.81467041164551,27.45588127101881,0.49
1.7544483141276497,43.81467041168135,27.455881270953217,0.5
1.7544483141276497,43.81467041171718,27.455881270889904,0.51
1.7544483141276497,43.814670411753006,27.455881270828876,0.52
1.7544483141276497,43.814670411788825,27.455881270770128,0.53
1.75444831412765,43.81467041182463,27.45588127071361,0.54
1.7544483141276497,43.814670411860426,27.45588127065857,0.55
1.7544483141276497,43.81467041189622,27.45588127060475,0.56
1.7544483141276497,43.814670411932,27.455881270552155,0.57
1.7544483141276497,43.814670411967775,27.455881270500786,0.58
1.7544483141276497,43.81467041200354,27.45588127045064,0.59
1.7544483141276497,43.8146704120393,27.455881270401722,0.6
1.7544483141276497,43.814670412075046,27.455881270354027,0.61
1.7544483141276497,43.814670412110786,27.455881270307557,0.62
