Time,CH2_THF,THF,DHF,H2_HMPt,H2_HMPterinPP,H2_Pteroate,p_ABA,ATP,AMP,PPi,L_Glutamate,Phosphate,ADP,L_serine,Glycine,NADP,NADPH,compartment,FolK,FolP,FolC,GlyA,FolA,PanB,p_ABA_production,H2_HMPt_production,THF_drain,CH2_THF_drain
2560.0,7.400067578233074e-05,0.000151347808685859,3.615007529715342e-05,6.996483944261223e-06,1.4550188528379236e-05,3.623756562613503e-05,1.8231672472640407e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0612266846655423e-06,1.0610970866583198e-06,1.0601468360495022e-06,9.935616583934889e-07,1.0591899761915358e-06,8.95408176966202e-07,1.66e-07,1.66e-07,6.099097510143779e-08,9.588207975838863e-08
2570.0,7.40233630522512e-05,0.00015139412760123227,3.615963263603858e-05,6.998296735318463e-06,1.4551483384433455e-05,3.624705647366463e-05,1.8234780119751864e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0615016488131046e-06,1.061372399725467e-06,1.0604244952080597e-06,9.938436307387082e-07,1.0594700043094031e-06,8.956826929322395e-07,1.66e-07,1.66e-07,6.10004806482352e-08,9.589514345448085e-08
2580.0,7.40459943565884e-05,0.00015144033224613468,3.6169166333300844e-05,7.0001050535902385e-06,1.455277479723835e-05,3.6256523870330985e-05,1.8237879850828535e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0617759345285675e-06,1.0616470329927945e-06,1.0607014683007065e-06,9.941249048176266e-07,1.059749339732448e-06,8.959565317147197e-07,1.66e-07,1.66e-07,6.100995990105395e-08,9.590817049285917e-08
2590.0,7.406856984249822e-05,0.00015148642292106437,3.617867645135813e-05,7.001908910840545e-06,1.4554062776731135e-05,3.6265967877948773e-05,1.8240971687571627e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0620495435962938e-06,1.061920988197971e-06,1.0609777571358596e-06,9.944054824760845e-07,1.0600279842895028e-06,8.962296950942284e-07,1.66e-07,1.66e-07,6.101941294385757e-08,9.592116099327106e-08
2600.0,7.409108965616499e-05,0.0001515323999245348,3.6188163052211286e-05,7.003708318755635e-06,1.4555347332764286e-05,3.627538855792134e-05,1.8244055651519864e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0623224777888546e-06,1.0621942670646115e-06,1.0612533635099022e-06,9.946853655475358e-07,1.0603059397971803e-06,8.965021848395963e-07,1.66e-07,1.66e-07,6.102883986005756e-08,9.593411507467482e-08
2610.0,7.411355394280151e-05,0.0001515782635530747,3.619762619744409e-05,7.00550328894402e-06,1.4556628475105536e-05,3.628478597124076e-05,1.82471317640495e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0625947388670288e-06,1.0624668713022626e-06,1.061528289207186e-06,9.949645558529995e-07,1.0605832080598724e-06,8.967740027078983e-07,1.66e-07,1.66e-07,6.103824073251468e-08,9.594703285524152e-08
2620.0,7.413596284664907e-05,0.00015162401410122805,3.620706594822326e-05,7.007293832936465e-06,1.4557906213437881e-05,3.629416017848783e-05,1.825020004637429e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.062866328579803e-06,1.0627388026063862e-06,1.0618025360000305e-06,9.952430552011214e-07,1.060859790869752e-06,8.970451504444537e-07,1.66e-07,1.66e-07,6.104761564354018e-08,9.595991445235707e-08
2630.0,7.415831651097742e-05,0.00015166965186155424,3.6216482365298454e-05,7.00907996218599e-06,1.4559180557359573e-05,3.6303511239832025e-05,1.825326051954551e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.063137248664371e-06,1.0630100626583444e-06,1.0620761056487211e-06,9.955208653881129e-07,1.0611356900067716e-06,8.973156297828268e-07,1.66e-07,1.66e-07,6.105696467489709e-08,9.597275998262428e-08
2640.0,7.418061507808478e-05,0.00015171517712462795,3.622587550900226e-05,7.010861688067875e-06,1.4560451516384134e-05,3.6312839215031534e-05,1.8256313204451957e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0634075008461353e-06,1.0632806531253847e-06,1.0623489999015121e-06,9.957979881978116e-07,1.0614109072386642e-06,8.975854424448257e-07,1.66e-07,1.66e-07,6.106628790780152e-08,9.598556956186477e-08
2650.0,7.420285868929781e-05,0.00015176059017903913,3.623524543925019e-05,7.012639021879655e-06,1.4561719099940333e-05,3.6322144163433255e-05,1.8259358121819935e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0636770868387062e-06,1.063550575660624e-06,1.0626212204946244e-06,9.960744254016278e-07,1.0616854443209428e-06,8.978545901405035e-07,1.66e-07,1.66e-07,6.10755854229238e-08,9.599834330512098e-08
2660.0,7.422504748497167e-05,0.00015180589131139302,3.624459221554073e-05,7.0144119748411195e-06,1.4562983317372211e-05,3.633142614397279e-05,1.8262395292213275e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.063946008343901e-06,1.0638198319030349e-06,1.0628927691522465e-06,9.963501787585644e-07,1.0619593029969e-06,8.981230745681572e-07,1.66e-07,1.66e-07,6.108485730038976e-08,9.601108132665818e-08
2670.0,7.424718160448996e-05,0.0001518510808063102,3.6253915896955256e-05,7.016180558094314e-06,1.4564244177939061e-05,3.6340685215174465e-05,1.826542473603332e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0642142670517456e-06,1.0640884234774296e-06,1.063163647586534e-06,9.96625250015271e-07,1.0622324849976096e-06,8.983908974143285e-07,1.66e-07,1.66e-07,6.1094103619782e-08,9.602378373996641e-08
2680.0,7.426926118626476e-05,0.00015189615894642663,3.6263216542158114e-05,7.017944782703543e-06,1.4565501690815441e-05,3.6349921435151284e-05,1.8268446473518928e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0644818646404736e-06,1.0643563519944454e-06,1.063433857497611e-06,9.96899640905929e-07,1.0625049920419242e-06,8.986580603538035e-07,1.66e-07,1.66e-07,6.110332446014108e-08,9.603645065776241e-08
2690.0,7.429128636773662e-05,0.00015194112601239334,3.6272494209396566e-05,7.0197046596553654e-06,1.4566755865091167e-05,3.6359134861604965e-05,1.827146052474648e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0647488027765259e-06,1.06462361905053e-06,1.0637034005735676e-06,9.971733531523124e-07,1.0627768258364776e-06,8.989245650496131e-07,1.66e-07,1.66e-07,6.111251989996664e-08,9.60490821919916e-08
2700.0,7.431325728537456e-05,0.00015198598228287696,3.6281748956500815e-05,7.021460199858596e-06,1.4568006709771314e-05,3.636832555182595e-05,1.8274466909629857e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.065015083114552e-06,1.0648902262279263e-06,1.0639722784904623e-06,9.97446388463876e-07,1.0630479880756826e-06,8.991904131530321e-07,1.66e-07,1.66e-07,6.112169001721885e-08,9.606167845382986e-08
2710.0,7.433517407467602e-05,0.00015203072803455923,3.6290980840884004e-05,7.0232114141443065e-06,1.4569254233776222e-05,3.637749356269337e-05,1.8277465647920475e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0652807072974083e-06,1.0651561750946593e-06,1.0642404929123204e-06,9.977187485375928e-07,1.0633184804417331e-06,8.994556063035798e-07,1.66e-07,1.66e-07,6.113083488931932e-08,9.607423955368571e-08
2720.0,7.435703687016699e-05,0.00015207536354213725,3.630018991954221e-05,7.024958313265825e-06,1.4570498445941488e-05,3.638663895067507e-05,1.8280456759207257e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0655456769561603e-06,1.0654214672045198e-06,1.0645080454911353e-06,9.979904350580418e-07,1.063588304604603e-06,8.997201461290205e-07,1.66e-07,1.66e-07,6.113995459315242e-08,9.608676560120187e-08
2730.0,7.437884580540184e-05,0.00015211988907832343,3.630937624905445e-05,7.026700907898735e-06,1.4571739355017966e-05,3.6395761771827583e-05,1.8283440262916646e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0658099937100802e-06,1.06568610409705e-06,1.0647749378668666e-06,9.982614496974288e-07,1.0638574622220456e-06,8.999840342453623e-07,1.66e-07,1.66e-07,6.114904920506648e-08,9.609925670525739e-08
2740.0,7.44006010129635e-05,0.0001521643049138455,3.631853988558266e-05,7.028439208640878e-06,1.4572976969671778e-05,3.6404862081796187e-05,1.82864161783126e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0660736591666483e-06,1.065950087297532e-06,1.0650411716674432e-06,9.985317941155181e-07,1.0641259549395948e-06,9.002472722568583e-07,1.66e-07,1.66e-07,6.1158118800875e-08,9.611171297396943e-08
2750.0,7.442230262446328e-05,0.00015220861131744646,3.632768088487173e-05,7.030173226012347e-06,1.45742112984843e-05,3.641393993581482e-05,1.8289384524496595e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.066336674921553e-06,1.0662134183169689e-06,1.0653067485087592e-06,9.988014699596873e-07,1.0643937843905648e-06,9.005098617560056e-07,1.66e-07,1.66e-07,6.116716345585768e-08,9.612413451469518e-08
2760.0,7.444395149928941e-05,0.00015225281004515768,3.6336799616288594e-05,7.031903028847876e-06,1.4575442428968216e-05,3.642299569669372e-05,1.8292345457816037e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0665990514156456e-06,1.0664761124447834e-06,1.065571679004997e-06,9.99070488322219e-07,1.0646609613973325e-06,9.007718131414018e-07,1.66e-07,1.66e-07,6.11761835486496e-08,9.613652185095077e-08
2770.0,7.446554853306746e-05,0.0001522969029270659,3.634589646481752e-05,7.033628688885877e-06,1.4576670452585914e-05,3.643202974255719e-05,1.829529914147174e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0668607995302097e-06,1.0667381856668462e-06,1.0658359742183595e-06,9.993388607657905e-07,1.0649274972398603e-06,9.010331372501163e-07,1.66e-07,1.66e-07,6.118517947251973e-08,9.614887552623765e-08
2780.0,7.448709261705208e-05,0.00015234088769711888,3.635497095170202e-05,7.0353501172607775e-06,1.4577895243492354e-05,3.644104160443094e-05,1.8298245360753074e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0671219057861146e-06,1.0669996160351131e-06,1.0660996204287845e-06,9.996065728418087e-07,1.0651933778906789e-06,9.012938206663302e-07,1.66e-07,1.66e-07,6.119415078490349e-08,9.616119493733433e-08
2790.0,7.450858389221893e-05,0.0001523847646431994,3.6364023136728725e-05,7.037067325243416e-06,1.4579116811366661e-05,3.645003134150373e-05,1.8301184136610022e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0673823718929212e-06,1.0672604052558721e-06,1.066362619367868e-06,9.998736263199491e-07,1.0654586051015242e-06,9.01553865095849e-07,1.66e-07,1.66e-07,6.120309756438896e-08,9.617348019601126e-08
2800.0,7.453002249884794e-05,0.00015242853405176939,3.6373053079386066e-05,7.038780324048986e-06,1.4580335165833123e-05,3.6458999012669595e-05,1.8304115489882055e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.06764219955175e-06,1.0675205550263923e-06,1.0666249727585816e-06,1.0001400229611322e-06,1.065723180615396e-06,9.0181327223606e-07,1.66e-07,1.66e-07,6.121201988914542e-08,9.61857314134366e-08
2810.0,7.455140857652325e-05,0.00015247219620786944,3.6382060838864225e-05,7.040489124837034e-06,1.4581550316461195e-05,3.646794467652781e-05,1.8307039441298175e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0679013904552812e-06,1.067780067034916e-06,1.0668866823152746e-06,1.000405764517415e-06,1.065987106166554e-06,9.020720437759313e-07,1.66e-07,1.66e-07,6.122091783692425e-08,9.619794870017786e-08
2820.0,7.45727422641333e-05,0.00015251575139511926,3.639104647405517e-05,7.042193738711461e-06,1.458276227276549e-05,3.64768683913829e-05,1.8309956011476895e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0681599462877544e-06,1.0680389429606438e-06,1.067147749743673e-06,1.000670852732039e-06,1.0662503834805218e-06,9.023301813960129e-07,1.66e-07,1.66e-07,6.122979148505999e-08,9.621013216620354e-08
2830.0,7.459402369987076e-05,0.00015255919989571736,3.640001004355267e-05,7.043894176720523e-06,1.4583971044205784e-05,3.6485770215244686e-05,1.8312865220926253e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.068417868724969e-06,1.0682971844737264e-06,1.0674081767408808e-06,1.0009352893394226e-06,1.0665130142740845e-06,9.025876867684362e-07,1.66e-07,1.66e-07,6.123864091047123e-08,9.622228192088465e-08
2840.0,7.461525302123252e-05,0.00015260254199044113,3.640895160565225e-05,7.0455904498568275e-06,1.458517664018702e-05,3.649465020582823e-05,1.831576709004379e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0686751594342836e-06,1.0685547932352516e-06,1.0676679649953795e-06,1.0011990760651685e-06,1.0667750002552898e-06,9.028445615569135e-07,1.66e-07,1.66e-07,6.124746618966172e-08,9.623439807299625e-08
2850.0,7.463643036501981e-05,0.0001526457779586469,3.6417871218351226e-05,7.04728256905734e-06,1.45863790700593e-05,3.650350842055385e-05,1.8318661639116586e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0689318200746173e-06,1.0688117708972336e-06,1.067927116187027e-06,1.0014622146260226e-06,1.0670363431234471e-06,9.031008074167396e-07,1.66e-07,1.66e-07,6.125626739872124e-08,9.624648073071913e-08
2860.0,7.4657555867338e-05,0.00015268890807826994,3.6426768939348704e-05,7.048970545203378e-06,1.4587578343117889e-05,3.651234491654714e-05,1.832154888832121e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0691878522964482e-06,1.0690681191026004e-06,1.068185631987059e-06,1.0017247067299625e-06,1.0672970445691293e-06,9.033564259947898e-07,1.66e-07,1.66e-07,6.126504461332663e-08,9.625853000164124e-08
2870.0,7.467862966359682e-05,0.00015273193262582436,3.643564482604553e-05,7.050654389120611e-06,1.4588774468603218e-05,3.6521159750638924e-05,1.8324428857723774e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0694432577418143e-06,1.0693238394851865e-06,1.0684435140580875e-06,1.0019865540760687e-06,1.0675571062741689e-06,9.036114189295215e-07,1.66e-07,1.66e-07,6.127379790874277e-08,9.627054599275928e-08
2880.0,7.469965188851017e-05,0.00015277485187640318,3.644449893554439e-05,7.052334111579067e-06,1.4589967455700879e-05,3.652995297936534e-05,1.8327301567279892e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.069698038044313e-06,1.0695789336697172e-06,1.068700764054104e-06,1.0022477583546596e-06,1.0678165299116636e-06,9.03865787850973e-07,1.66e-07,1.66e-07,6.128252735982345e-08,9.62825288104802e-08
2890.0,7.472062267609625e-05,0.00015281766610367837,3.64533313246497e-05,7.054009723293125e-06,1.4591157313541627e-05,3.6538724658967715e-05,1.8330167036834694e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.069952194829101e-06,1.0698334032718006e-06,1.0689573836204744e-06,1.0025083212472042e-06,1.0680753171459712e-06,9.041195343807646e-07,1.66e-07,1.66e-07,6.129123304101241e-08,9.62944785606228e-08
2900.0,7.474154215967751e-05,0.00015286037557990078,3.646214204986768e-05,7.055681234921518e-06,1.4592344051201376e-05,3.65474748453927e-05,1.833302528612284e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0702057297128958e-06,1.070087249897916e-06,1.0692133743939443e-06,1.0027682444263282e-06,1.068333469632713e-06,9.043726601320979e-07,1.66e-07,1.66e-07,6.129991502634424e-08,9.630639534841917e-08
2910.0,7.476241047188062e-05,0.00015290298057590014,3.6470931167406326e-05,7.057348657067335e-06,1.459352767770121e-05,3.6556203594292176e-05,1.833587633476849e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0704586443039733e-06,1.0703404751454024e-06,1.0694687380026347e-06,1.0030275295558685e-06,1.0685909890187718e-06,9.046251667097555e-07,1.66e-07,1.66e-07,6.130857338944538e-08,9.631827927851613e-08
2920.0,7.478322774463655e-05,0.00015294548136108509,3.6479698733175406e-05,7.059012000278018e-06,1.4594708202007374e-05,3.6564910961023294e-05,1.8338720202285338e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0707109402021697e-06,1.0705930806024486e-06,1.0697234760660454e-06,1.003286178290799e-06,1.0688478769422929e-06,9.048770557101022e-07,1.66e-07,1.66e-07,6.131720820353497e-08,9.633013045497689e-08
2930.0,7.480399410918047e-05,0.0001529878782034432,3.648844480278649e-05,7.060671275045363e-06,1.4595885633031273e-05,3.657359700064845e-05,1.8341556908076583e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0709626189988807e-06,1.070845067848082e-06,1.069977590195052e-06,1.0035441922772906e-06,1.0691041350326835e-06,9.051283287210837e-07,1.66e-07,1.66e-07,6.132581954142582e-08,9.634194898128243e-08
2940.0,7.482470969605185e-05,0.0001530301713695409,3.64971694315529e-05,7.06232649180552e-06,1.4597059979629478e-05,3.658226176793532e-05,1.8344386471434942e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0712136822770612e-06,1.0710964384521576e-06,1.0702310819919085e-06,1.003801573152699e-06,1.0693597649106136e-06,9.053789873222273e-07,1.66e-07,1.66e-07,6.133440747552537e-08,9.635373496033294e-08
2950.0,7.484537463509438e-05,0.0001530723611245236,3.650587267448975e-05,7.063977660938993e-06,1.4598231250603717e-05,3.6590905317356834e-05,1.8347208911542656e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0714641316112264e-06,1.071347193975348e-06,1.0704839530502463e-06,1.0040583225455363e-06,1.0696147681880147e-06,9.05629033084642e-07,1.66e-07,1.66e-07,6.134297207783654e-08,9.63654884944494e-08
2960.0,7.486598905545602e-05,0.00015311444773211553,3.6514554586313955e-05,7.0656247927706415e-06,1.459939945470089e-05,3.659952770309117e-05,1.8350024247471475e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.071713968567451e-06,1.0715973359691325e-06,1.0707362049550724e-06,1.0043144420754922e-06,1.0698691464680816e-06,9.058784675710178e-07,1.66e-07,1.66e-07,6.135151341995868e-08,9.637720968537485e-08
2970.0,7.488655308558897e-05,0.00015315643145461986,3.6523215221444164e-05,7.067267897569678e-06,1.460056460061305e-05,3.660812897902179e-05,1.835283249818267e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0719631947033687e-06,1.0718468659757867e-06,1.0709878392827729e-06,1.0045699333534471e-06,1.0701229013452698e-06,9.061272923356264e-07,1.66e-07,1.66e-07,6.136003157308852e-08,9.638889863427608e-08
2980.0,7.490706685324972e-05,0.00015319831255291867,3.653185463400085e-05,7.068906985549668e-06,1.4601726696977422e-05,3.661670919873739e-05,1.8355633682527034e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0722118115681737e-06,1.0720957855283719e-06,1.0712388576011099e-06,1.0048247979814047e-06,1.0703760344052981e-06,9.063755089243216e-07,1.66e-07,1.66e-07,6.136852660802095e-08,9.640055544174487e-08
2990.0,7.492753048549895e-05,0.00015324009128647292,3.6540472877806234e-05,7.070542066868534e-06,1.4602885752376388e-05,3.662526841553196e-05,1.835842781924487e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0724598207026194e-06,1.0723440961507248e-06,1.071489261469224e-06,1.0050790375526272e-06,1.0706285472251471e-06,9.066231188745373e-07,1.66e-07,1.66e-07,6.137699859515003e-08,9.641218020779946e-08
3000.0,7.494794410870164e-05,0.0001532817679133225,3.6549070006384355e-05,7.072173151628549e-06,1.4604041775337498e-05,3.663380668240471e-05,1.836121492696599e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0727072236390183e-06,1.0725917993574472e-06,1.071739052437632e-06,1.0053326536514794e-06,1.0708804413730605e-06,9.068701237152899e-07,1.66e-07,1.66e-07,6.138544760446988e-08,9.642377303188608e-08
3010.0,7.496830784852703e-05,0.00015332334269008616,3.655764607296098e-05,7.073800249876342e-06,1.4605194774333458e-05,3.664232405206014e-05,1.8363995024209745e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0729540219012436e-06,1.0728388966538952e-06,1.0719882320482279e-06,1.005585647853524e-06,1.0711317184085423e-06,9.07116524967177e-07,1.66e-07,1.66e-07,6.139387370557542e-08,9.643533401288017e-08
3020.0,7.498862182994856e-05,0.00015336481587196161,3.656620113046371e-05,7.075423371602898e-06,1.4606344757782142e-05,3.665082057690801e-05,1.8366768129384985e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0732002170047275e-06,1.0730853895361701e-06,1.0722368018342841e-06,1.0058380217255281e-06,1.0713823798823605e-06,9.073623241423775e-07,1.66e-07,1.66e-07,6.140227696766347e-08,9.644686324908797e-08
3030.0,7.500888617724396e-05,0.00015340618771272544,3.657473523152189e-05,7.077042526743552e-06,1.4607491734046584e-05,3.6659296309063314e-05,1.836953426079008e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.073445810456462e-06,1.0733312794911068e-06,1.0724847633204489e-06,1.0060897768253952e-06,1.071632427336545e-06,9.076075227446518e-07,1.66e-07,1.66e-07,6.141065745953342e-08,9.645836083824778e-08
3040.0,7.502910101399523e-05,0.00015344745846473313,3.658324842846665e-05,7.078657725177995e-06,1.4608635711434987e-05,3.666775130034634e-05,1.8372293436612925e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0736908037549981e-06,1.0735765679962647e-06,1.0727321180227485e-06,1.0063409147022064e-06,1.0718818623043871e-06,9.078521222693422e-07,1.66e-07,1.66e-07,6.141901524958828e-08,9.646982687753146e-08
3050.0,7.504926646308857e-05,0.00015348862837891907,3.659174077333092e-05,7.0802689767302744e-06,1.4609776698200706e-05,3.6676185602282606e-05,1.8375045674930925e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.073935198390448e-06,1.073821256519918e-06,1.072978867448587e-06,1.0065914368962401e-06,1.0721306863104414e-06,9.080961242033716e-07,1.66e-07,1.66e-07,6.142735040583535e-08,9.648126146354559e-08
3060.0,7.506938264671447e-05,0.00015352969770479657,3.6600212317849386e-05,7.081876291168789e-06,1.461091470254227e-05,3.668459926610292e-05,1.8377790993711005e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0741789958444816e-06,1.0740653465210442e-06,1.0732250130967442e-06,1.0068413449389456e-06,1.0723789008705235e-06,9.083395300252451e-07,1.66e-07,1.66e-07,6.143566299588725e-08,9.649266469233315e-08
3070.0,7.508945061073495e-05,0.00015357066857861528,3.6608663515347374e-05,7.0834797521000476e-06,1.461204980422892e-05,3.66929927423833e-05,1.8380529556328916e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0744222087985351e-06,1.0743088532207193e-06,1.073470568149032e-06,1.0070906521038577e-06,1.072626519266975e-06,9.085823523898929e-07,1.66e-07,1.66e-07,6.144395346898171e-08,9.650403718313414e-08
3080.0,7.510947043193442e-05,0.00015361154115714002,3.661709439782683e-05,7.085079365662643e-06,1.4613182007938994e-05,3.670136606273587e-05,1.838326137360158e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0746648381837096e-06,1.0745517774078181e-06,1.0737155335302773e-06,1.0073393593452504e-06,1.0728735424374464e-06,9.088245922264064e-07,1.66e-07,1.66e-07,6.145222187345754e-08,9.651537900546784e-08
3090.0,7.512944155626519e-05,0.00015365231430856743,3.662550472302599e-05,7.086675087566531e-06,1.4614311269469219e-05,3.670971898604549e-05,1.8385986357035695e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0749068772820913e-06,1.0747941104717362e-06,1.0739599021865444e-06,1.0075874595980356e-06,1.073119963283717e-06,9.090662428308087e-07,1.66e-07,1.66e-07,6.146046799699851e-08,9.652668987149452e-08
3100.0,7.514936411368993e-05,0.0001536929882982868,3.663389454607573e-05,7.088266928201303e-06,1.4615437597616647e-05,3.671805156692739e-05,1.8388704525817894e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0751483276695738e-06,1.075035853992409e-06,1.0742036757156278e-06,1.0078349544924602e-06,1.0733657834211097e-06,9.093073057756481e-07,1.66e-07,1.66e-07,6.146869190994023e-08,9.653796988088963e-08
