Time,RuBP,PGA,NADPH,CO2,O2,NADP,starch,Rp,Nt,alpha,J,Jmax,Gamma,Q,Vcmax,Kc,Ko,Vj,phi,Vc,Vp,TPU,Cst,a,chloroplast,PGA_prod_Vc,PGA_prod_Vo,PGA_cons,NADPH_prod
0.0,2.0,2.4,0.21,24.5,21000.0,0.29000000000000004,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.6020950014783395,1.0581049924784818
0.01,2.0,2.407786398039175,0.2067835533667836,24.5,21000.0,0.2932164466332164,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5947965434141833,1.0698406415841604
0.02,2.0,2.4156439660536795,0.2036817891523457,24.5,21000.0,0.2963182108476543,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.587786506406545,1.0811578560696358
0.03,2.0,2.4235701020334304,0.20069097677083192,24.5,21000.0,0.2993090232291681,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5810559039142877,1.092070247491864
0.04,2.0,2.431562237634491,0.19780739837081404,24.5,21000.0,0.30219260162918593,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5745957460880858,1.1025913809444916
0.05,2.0,2.439617813942106,0.19502735422445314,24.5,21000.0,0.30497264577554684,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5683970434949001,1.1127347553947504
0.06,2.0,2.447734197836988,0.19234704126284097,24.5,21000.0,0.30765295873715903,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5624504273403563,1.1225142468640146
0.07,2.0,2.455908895829659,0.18976286346747637,24.5,21000.0,0.3102371365325236,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5567470988484097,1.131942975921695
0.08,2.0,2.46413945135132,0.18727127949490685,24.5,21000.0,0.31272872050509315,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5512783600498616,1.1410338636477475
0.09,2.0,2.4724235923111704,0.1848690215572708,24.5,21000.0,0.3151309784427292,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5460362897783265,1.1497988330168294
0.1,2.0,2.480759033275762,0.18255280289059836,24.5,21000.0,0.3174471971094016,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5410128396734943,1.1582498762405464
0.11,2.0,2.4891436255833734,0.18031954009682494,24.5,21000.0,0.31968045990317506,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5362005224770505,1.1663982435219538
0.12,2.0,2.4975753374908867,0.17816632642786304,24.5,21000.0,0.321833673572137,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5315923323041126,1.1742545405323037
0.13,2.0,2.5060521137452936,0.17609021981286213,24.5,21000.0,0.3239097801871379,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5271810841291258,1.1818295018228213
0.14,2.0,2.514572035686576,0.17408848346174977,24.5,21000.0,0.32591151653825023,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.522960164828403,1.1891331129495026
0.15,2.0,2.5231332632425074,0.17215849914594775,24.5,21000.0,0.3278415008540523,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5189232653771306,1.1961749268803832
0.16,2.0,2.531733942963854,0.17029762847047264,24.5,21000.0,0.32970237152952736,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5150639447229521,1.202964570163407
0.17,2.0,2.540372355782969,0.16850343549187088,24.5,21000.0,0.33149656450812914,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5113763314245471,1.2095109306741947
0.18,2.0,2.5490468172427527,0.16677353636986708,24.5,21000.0,0.3332264636301329,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5078546523222915,1.2158227061827338
0.19,2.0,2.557755676652018,0.16510559818280868,24.5,21000.0,0.3348944018171913,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.504493228700316,1.221908408675396
0.2,2.0,2.5664974150828814,0.1634974867220161,24.5,21000.0,0.33650251327798386,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.5012869486299691,1.2277758251068664
0.21,2.0,2.5752704286360513,0.16194693964091963,24.5,21000.0,0.33805306035908034,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.4982302265391801,1.2334332099605945
0.22,2.0,2.5840733047702593,0.160451981580976,24.5,21000.0,0.339548018419024,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.49531832981726737,1.2388877706046368
0.23,2.0,2.592904579293718,0.15901055988042512,24.5,21000.0,0.3409894401195749,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.4925462158216435,1.244146996458498
0.24,2.0,2.6017628626279836,0.15762073334389734,24.5,21000.0,0.34237926665610263,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.48990913710681605,1.2492179702411845
0.25,2.0,2.6106468551683064,0.1562806951399796,24.5,21000.0,0.3437193048600204,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.48740271942492064,1.2541072844262786
0.26,2.0,2.619555256625057,0.15498863790531178,24.5,21000.0,0.3450113620946882,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.48502252780021926,1.258821533428244
0.27,2.0,2.6284868306293516,0.15374285055956474,24.5,21000.0,0.3462571494404353,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.482764381078296,1.2633669603596285
0.28,2.0,2.637440389490301,0.15254169439907592,24.5,21000.0,0.34745830560092406,0.5,3.2,0.5,0.24,3.6486379050982123,142.047003854271,4.290408627488547,1000.0,1.91141270310584,26.7125313821435,187891.032274486,0.6755548690491996,0.025590660664217075,0.8224898849060918,0.9420546551909671,0.259027750094988,0.9991367128469524,0.0434,1.0,0.6755548690491995,0.017287895413897667,0.4806242772711288,1.26774954425673
