adp,atp,f6p,g1p,g6p,glc,glx,h,h2o,pho,ppi,t6p,trh,udg,udp,utp,Time
1.282,2.525,0.625,0.1,2.675,0.09765,100.0,0.0,0.0,0.0,0.0,0.02,0.05,0.7,0.2815,0.6491,0.0
1.282,2.525,0.625,0.09999980644731932,2.674931979162684,0.0976278958226018,100.0,0.0,0.0,0.0,0.0,0.019999852979727034,0.04999999151848859,0.7000004467202164,0.2815,0.6491,0.01
1.282,2.525,0.625,0.09999960368835886,2.6749087348299203,0.09762756575636572,100.0,0.0,0.0,0.0,0.0,0.019999699859806406,0.04999996556296164,0.7000009124749702,0.2815,0.6491,0.02
1.282,2.525,0.625,0.09999940374516889,2.6749029602063605,0.09762735714420924,100.0,0.0,0.0,0.0,0.0,0.01999955852442292,0.049999923534998096,0.700001378747924,0.2815,0.6491,0.03
1.282,2.525,0.625,0.09999920986679643,2.6749014043948485,0.09762717606874297,100.0,0.0,0.0,0.0,0.0,0.01999943238006101,0.0499998680712528,0.7000018403899371,0.2815,0.6491,0.04
1.282,2.525,0.625,0.0999990226205855,2.6749011197120742,0.09762701870228344,100.0,0.0,0.0,0.0,0.0,0.019999320912987888,0.049999801389700664,0.7000022963795306,0.2815,0.6491,0.05
1.282,2.525,0.625,0.09999884196894322,2.6749010189492504,0.09762688026186948,100.0,0.0,0.0,0.0,0.0,0.019999222104399635,0.049999726594444356,0.700002746531211,0.2815,0.6491,0.06
1.282,2.525,0.625,0.0999986678334917,2.6749011060370003,0.09762675960219085,100.0,0.0,0.0,0.0,0.0,0.019999135443116427,0.049999644300542045,0.7000031909063967,0.2815,0.6491,0.07
1.282,2.525,0.625,0.09999850003476214,2.6749011894625294,0.09762665335693883,100.0,0.0,0.0,0.0,0.0,0.019999059431143936,0.049999556435053445,0.7000036296061557,0.2815,0.6491,0.08
1.282,2.525,0.625,0.09999833834415008,2.674901257809165,0.09762655974835979,100.0,0.0,0.0,0.0,0.0,0.019998992683618565,0.04999946462421718,0.7000040628052605,0.2815,0.6491,0.09
1.282,2.525,0.625,0.099998182530368,2.6749013083528195,0.09762647716288521,100.0,0.0,0.0,0.0,0.0,0.019998934013216917,0.049999370178482515,0.7000044906821404,0.2815,0.6491,0.1
1.282,2.525,0.625,0.0999980321784812,2.674901343963362,0.09762640279959055,100.0,0.0,0.0,0.0,0.0,0.01999888133215598,0.04999927538231842,0.7000049135584195,0.2815,0.6491,0.11
1.282,2.525,0.625,0.09999788758302156,2.6749013667300416,0.09762633869657314,100.0,0.0,0.0,0.0,0.0,0.019998836144902783,0.04999917857876908,0.7000053312066076,0.2815,0.6491,0.12
1.282,2.525,0.625,0.09999774855433263,2.674901379560247,0.09762628375726479,100.0,0.0,0.0,0.0,0.0,0.019998797637220705,0.04999908059515724,0.7000057437739747,0.2815,0.6491,0.13
1.282,2.525,0.625,0.09999761439006262,2.674901393220868,0.09762623392076046,100.0,0.0,0.0,0.0,0.0,0.019998762793759103,0.049998984495295204,0.7000061518059045,0.2815,0.6491,0.14
1.282,2.525,0.625,0.09999748551137475,2.6749014012555694,0.09762619162217016,100.0,0.0,0.0,0.0,0.0,0.019998733422664294,0.04999888844197677,0.7000065549753594,0.2815,0.6491,0.15
1.282,2.525,0.625,0.09999736249594887,2.6749013994787325,0.09762615960436695,100.0,0.0,0.0,0.0,0.0,0.019998711542635786,0.04999879062024834,0.7000069528347375,0.2815,0.6491,0.16
1.282,2.525,0.625,0.09999724268283891,2.674901407170428,0.09762612523295254,100.0,0.0,0.0,0.0,0.0,0.019998687855010137,0.049998699390265786,0.7000073474458107,0.2815,0.6491,0.17
1.282,2.525,0.625,0.09999712798470382,2.6749014104723505,0.09762609758939428,100.0,0.0,0.0,0.0,0.0,0.019998669043564968,0.04999860874284047,0.7000077373265999,0.2815,0.6491,0.18
1.282,2.525,0.625,0.099997018245637,2.6749014104776605,0.09762607594111579,100.0,0.0,0.0,0.0,0.0,0.0199986545692416,0.04999851915915913,0.7000081225979002,0.2815,0.6491,0.19
1.282,2.525,0.625,0.09999691282185567,2.6749014077511384,0.09762605809481376,100.0,0.0,0.0,0.0,0.0,0.019998642829371256,0.049998431690631666,0.700008503757918,0.2815,0.6491,0.2
1.282,2.525,0.625,0.09999681177736701,2.674901403624113,0.09762604397634504,100.0,0.0,0.0,0.0,0.0,0.019998633764325258,0.049998346561412575,0.7000088807573274,0.2815,0.6491,0.21
1.282,2.525,0.625,0.09999671491248809,2.6749013991423336,0.09762603272206473,100.0,0.0,0.0,0.0,0.0,0.01999862673960895,0.04999826430385377,0.7000092537507879,0.2815,0.6491,0.22
1.282,2.525,0.625,0.099996622027536,2.6749013953515486,0.09762602346832779,100.0,0.0,0.0,0.0,0.0,0.019998621120727686,0.049998185450307174,0.7000096228929592,0.2815,0.6491,0.23
1.282,2.525,0.625,0.09999653297965966,2.674901392244927,0.09762601588149271,100.0,0.0,0.0,0.0,0.0,0.01999861666504983,0.04999811007022916,0.7000099882944941,0.2815,0.6491,0.24
1.282,2.525,0.625,0.09999644787753041,2.674901385157207,0.0976260119735712,100.0,0.0,0.0,0.0,0.0,0.019998614864224325,0.04999803618442468,0.7000103498712831,0.2815,0.6491,0.25
1.282,2.525,0.625,0.09999636637981105,2.6749013777577084,0.09762600955987549,100.0,0.0,0.0,0.0,0.0,0.01999861410703122,0.04999796547902073,0.7000107078876735,0.2815,0.6491,0.26
1.282,2.525,0.625,0.0999962883240016,2.674901370403516,0.09762600812352219,100.0,0.0,0.0,0.0,0.0,0.019998614015357286,0.04999789818351386,0.7000110624695326,0.2815,0.6491,0.27
1.282,2.525,0.625,0.09999621354760213,2.6749013634517147,0.09762600714762792,100.0,0.0,0.0,0.0,0.0,0.019998614211089297,0.04999783452740063,0.7000114137427282,0.2815,0.6491,0.28
1.282,2.525,0.625,0.09999614200860213,2.6749013570273483,0.09762600689515674,100.0,0.0,0.0,0.0,0.0,0.019998614889037505,0.04999777416148009,0.700011761740451,0.2815,0.6491,0.29
1.282,2.525,0.625,0.09999607377979361,2.67490135103437,0.0976260083721124,100.0,0.0,0.0,0.0,0.0,0.019998616789894372,0.04999771618516755,0.7000121064075884,0.2815,0.6491,0.3
1.282,2.525,0.625,0.0999960085819225,2.674901346054713,0.09762601030594045,100.0,0.0,0.0,0.0,0.0,0.019998618980384696,0.0499976613887166,0.7000124479598119,0.2815,0.6491,0.31
1.282,2.525,0.625,0.09999594629112882,2.6749013423710486,0.09762601242984821,100.0,0.0,0.0,0.0,0.0,0.01999862126612708,0.04999760981604027,0.7000127864932686,0.2815,0.6491,0.32
1.282,2.525,0.625,0.0999958867835526,2.6749013402660484,0.09762601447704292,100.0,0.0,0.0,0.0,0.0,0.019998623452740137,0.04999756151105158,0.7000131221041048,0.2815,0.6491,0.33
1.282,2.525,0.625,0.09999582879350226,2.674901334383609,0.09762601567905678,100.0,0.0,0.0,0.0,0.0,0.019998625011732322,0.049997514933383364,0.7000134557777978,0.2815,0.6491,0.34
1.282,2.525,0.625,0.09999577554155878,2.6749013310719953,0.09762601972012873,100.0,0.0,0.0,0.0,0.0,0.019998628575212306,0.04999747224605105,0.7000137850094097,0.2815,0.6491,0.35
1.282,2.525,0.625,0.09999572455541597,2.6749013261074728,0.09762602361777271,100.0,0.0,0.0,0.0,0.0,0.01999863200776194,0.049997431945311505,0.7000141117216424,0.2815,0.6491,0.36
1.282,2.525,0.625,0.09999567583507381,2.6749013194900404,0.09762602737198874,100.0,0.0,0.0,0.0,0.0,0.019998635309381226,0.04999739403116472,0.7000144359144957,0.2815,0.6491,0.37
1.282,2.525,0.625,0.09999562938053229,2.6749013112197,0.0976260309827768,100.0,0.0,0.0,0.0,0.0,0.019998638480070167,0.049997358503610694,0.70001475758797,0.2815,0.6491,0.38
1.282,2.525,0.625,0.09999558490607963,2.6749013057918565,0.09762603508296293,100.0,0.0,0.0,0.0,0.0,0.01999864198285259,0.04999732439234211,0.700015076972244,0.2815,0.6491,0.39
1.282,2.525,0.625,0.09999554249389973,2.674901301913425,0.09762603949051712,100.0,0.0,0.0,0.0,0.0,0.019998645684541454,0.04999729197646417,0.7000153940011073,0.2815,0.6491,0.4
1.282,2.525,0.625,0.09999550224655612,2.674901297970664,0.09762604397827036,100.0,0.0,0.0,0.0,0.0,0.01999864941892257,0.049997261604293394,0.7000157085919319,0.2815,0.6491,0.41
1.282,2.525,0.625,0.09999546416404881,2.674901293963573,0.09762604854622267,100.0,0.0,0.0,0.0,0.0,0.01999865318599594,0.049997233275829785,0.7000160207447174,0.2815,0.6491,0.42
1.282,2.525,0.625,0.09999542824637778,2.6749012898921527,0.09762605319437402,100.0,0.0,0.0,0.0,0.0,0.019998656985761552,0.04999720699107333,0.7000163304594639,0.2815,0.6491,0.43
1.282,2.525,0.625,0.09999539449354304,2.6749012857564027,0.09762605792272444,100.0,0.0,0.0,0.0,0.0,0.019998660818219417,0.049997182750024044,0.7000166377361714,0.2815,0.6491,0.44
1.282,2.525,0.625,0.09999536290554459,2.674901281556323,0.09762606273127389,100.0,0.0,0.0,0.0,0.0,0.019998664683369534,0.04999716055268192,0.7000169425748399,0.2815,0.6491,0.45
1.282,2.525,0.625,0.09999533294540928,2.6749012773324754,0.09762606767539722,100.0,0.0,0.0,0.0,0.0,0.019998668631330256,0.04999713957138454,0.7000172454010303,0.2815,0.6491,0.46
1.282,2.525,0.625,0.0999953042252515,2.6749012731141604,0.09762607279509468,100.0,0.0,0.0,0.0,0.0,0.01999867269830487,0.04999711920826516,0.7000175465221489,0.2815,0.6491,0.47
1.282,2.525,0.625,0.09999527735022103,2.674901268855666,0.09762607802796083,100.0,0.0,0.0,0.0,0.0,0.01999867682781176,0.049997100396070165,0.7000178454586035,0.2815,0.6491,0.48
1.282,2.525,0.625,0.09999525232031786,2.6749012645569916,0.09762608337399571,100.0,0.0,0.0,0.0,0.0,0.019998681019850917,0.04999708313479953,0.7000181422103942,0.2815,0.6491,0.49
1.282,2.525,0.625,0.09999522913554199,2.6749012602181383,0.0976260888331993,100.0,0.0,0.0,0.0,0.0,0.019998685274422345,0.049997067424453284,0.7000184367775211,0.2815,0.6491,0.5
1.282,2.525,0.625,0.09999520779589341,2.674901255839105,0.09762609440557159,100.0,0.0,0.0,0.0,0.0,0.01999868959152604,0.04999705326503141,0.7000187291599841,0.2815,0.6491,0.51
1.282,2.525,0.625,0.09999518830137213,2.674901251419893,0.09762610009111258,100.0,0.0,0.0,0.0,0.0,0.01999869397116201,0.04999704065653391,0.7000190193577831,0.2815,0.6491,0.52
1.282,2.525,0.625,0.09999517327294687,2.6749012462174298,0.09762610624049502,100.0,0.0,0.0,0.0,0.0,0.019998698629594344,0.049997032768709225,0.700019305282591,0.2815,0.6491,0.53
1.282,2.525,0.625,0.09999515495958758,2.674901242429212,0.0976261118166692,100.0,0.0,0.0,0.0,0.0,0.019998702927261993,0.049997020227612786,0.7000195931102494,0.2815,0.6491,0.54
1.282,2.525,0.625,0.09999513843649072,2.674901238616369,0.09762611749867142,100.0,0.0,0.0,0.0,0.0,0.019998707282934843,0.04999700917108825,0.7000198787969589,0.2815,0.6491,0.55
1.282,2.525,0.625,0.099995123656459,2.6749012347922827,0.09762612328018697,100.0,0.0,0.0,0.0,0.0,0.019998711692718506,0.04999699954205609,0.7000201623803253,0.2815,0.6491,0.56
1.282,2.525,0.625,0.0999951105722951,2.674901230970333,0.09762612915490101,100.0,0.0,0.0,0.0,0.0,0.019998716152718587,0.04999699128343676,0.7000204438979544,0.2815,0.6491,0.57
1.282,2.525,0.625,0.09999509913680164,2.6749012271639017,0.09762613511649883,100.0,0.0,0.0,0.0,0.0,0.019998720659040684,0.04999698433815076,0.7000207233874518,0.2815,0.6491,0.58
1.282,2.525,0.625,0.09999508930278135,2.674901223386369,0.09762614115866562,100.0,0.0,0.0,0.0,0.0,0.01999872520779041,0.049996978649118555,0.7000210008864234,0.2815,0.6491,0.59
1.282,2.525,0.625,0.09999508102303686,2.6749012196511166,0.09762614727508662,100.0,0.0,0.0,0.0,0.0,0.019998729795073365,0.04999697415926061,0.7000212764324748,0.2815,0.6491,0.6
1.282,2.525,0.625,0.09999507367544787,2.6749012158908245,0.09762615336581953,100.0,0.0,0.0,0.0,0.0,0.019998734355932062,0.04999697027515566,0.7000215505302191,0.2815,0.6491,0.61
1.282,2.525,0.625,0.09999506756515474,2.6749012121683307,0.09762615948192861,100.0,0.0,0.0,0.0,0.0,0.019998738923894217,0.04999696726841759,0.7000218229310599,0.2815,0.6491,0.62
1.282,2.525,0.625,0.09999506269560775,2.6749012085041253,0.09762616562534714,100.0,0.0,0.0,0.0,0.0,0.019998743500444765,0.04999696512921572,0.7000220936314618,0.2815,0.6491,0.63
1.282,2.525,0.625,0.09999505900698588,2.674901204909817,0.09762617178770458,100.0,0.0,0.0,0.0,0.0,0.01999874808034853,0.049996963788693935,0.700022362679285,0.2815,0.6491,0.64
1.282,2.525,0.625,0.09999505643946806,2.6749012013970153,0.0976261779606303,100.0,0.0,0.0,0.0,0.0,0.01999875265837034,0.049996963177996116,0.7000226301223893,0.2815,0.6491,0.65
1.282,2.525,0.625,0.09999505493323327,2.674901197977328,0.09762618413575379,100.0,0.0,0.0,0.0,0.0,0.019998757229275025,0.04999696322826617,0.7000228960086347,0.2815,0.6491,0.66
1.282,2.525,0.625,0.09999505442846043,2.6749011946623655,0.09762619030470444,100.0,0.0,0.0,0.0,0.0,0.019998761787827415,0.049996963870647976,0.7000231603858811,0.2815,0.6491,0.67
1.282,2.525,0.625,0.09999505486532852,2.674901191463736,0.0976261964591117,100.0,0.0,0.0,0.0,0.0,0.01999876632879233,0.049996965036285416,0.7000234233019884,0.2815,0.6491,0.68
1.282,2.525,0.625,0.09999505618401647,2.6749011883930485,0.09762620259060498,100.0,0.0,0.0,0.0,0.0,0.01999877084693461,0.049996966656322396,0.7000236848048165,0.2815,0.6491,0.69
1.282,2.525,0.625,0.09999505832470323,2.6749011854619122,0.09762620869081373,100.0,0.0,0.0,0.0,0.0,0.019998775337019076,0.04999696866190279,0.7000239449422255,0.2815,0.6491,0.7
1.282,2.525,0.625,0.09999506122756778,2.674901182681936,0.09762621475136736,100.0,0.0,0.0,0.0,0.0,0.01999877979381056,0.04999697098417051,0.7000242037620752,0.2815,0.6491,0.71
1.282,2.525,0.625,0.09999506494426236,2.674901179988698,0.09762622078934856,100.0,0.0,0.0,0.0,0.0,0.019998784228626863,0.04999697371882728,0.7000244612264495,0.2815,0.6491,0.72
1.282,2.525,0.625,0.09999507000305818,2.6749011769926976,0.0976262269306688,100.0,0.0,0.0,0.0,0.0,0.01999878872356023,0.049996977665163804,0.7000247169306852,0.2815,0.6491,0.73
1.282,2.525,0.625,0.09999507583868883,2.6749011740502846,0.09762623305154665,100.0,0.0,0.0,0.0,0.0,0.019998793198320527,0.04999698200818119,0.7000249713115707,0.2815,0.6491,0.74
1.282,2.525,0.625,0.09999508240639395,2.674901171162795,0.09762623914705043,100.0,0.0,0.0,0.0,0.0,0.019998797649908993,0.049996986701256074,0.700025224405377,0.2815,0.6491,0.75
1.282,2.525,0.625,0.09999508966141324,2.674901168331566,0.09762624521224846,100.0,0.0,0.0,0.0,0.0,0.01999880207532687,0.04999699169776512,0.7000254762483749,0.2815,0.6491,0.76
1.282,2.525,0.625,0.09999509755898635,2.6749011655579342,0.09762625124220903,100.0,0.0,0.0,0.0,0.0,0.01999880647157538,0.049996996951084983,0.7000257268768357,0.2815,0.6491,0.77
1.282,2.525,0.625,0.09999510605435295,2.6749011628432364,0.09762625723200045,100.0,0.0,0.0,0.0,0.0,0.019998810835655766,0.049997002414592304,0.7000259763270305,0.2815,0.6491,0.78
1.282,2.525,0.625,0.09999511510275272,2.674901160188809,0.09762626317669111,100.0,0.0,0.0,0.0,0.0,0.019998815164569264,0.049997008041663724,0.7000262246352302,0.2815,0.6491,0.79
1.282,2.525,0.625,0.09999512465942532,2.67490115759599,0.09762626907134925,100.0,0.0,0.0,0.0,0.0,0.019998819455317108,0.04999701378567591,0.7000264718377059,0.2815,0.6491,0.8
1.282,2.525,0.625,0.09999513467961042,2.6749011550661144,0.09762627491104321,100.0,0.0,0.0,0.0,0.0,0.019998823704900533,0.04999701960000551,0.7000267179707289,0.2815,0.6491,0.81
1.282,2.525,0.625,0.0999951451185477,2.67490115260052,0.09762628069084134,100.0,0.0,0.0,0.0,0.0,0.01999882791032077,0.04999702543802916,0.70002696307057,0.2815,0.6491,0.82
1.282,2.525,0.625,0.09999515593147683,2.6749011502005438,0.0976262864058119,100.0,0.0,0.0,0.0,0.0,0.01999883206857906,0.04999703125312352,0.7000272071735004,0.2815,0.6491,0.83
1.282,2.525,0.625,0.0999951674317237,2.674901147802974,0.09762629212770528,100.0,0.0,0.0,0.0,0.0,0.019998836226454746,0.04999703747841965,0.7000274500392394,0.2815,0.6491,0.84
1.282,2.525,0.625,0.09999517984936925,2.674901145359605,0.0976262979104454,100.0,0.0,0.0,0.0,0.0,0.019998840419155176,0.049997044435519285,0.7000276914917969,0.2815,0.6491,0.85
1.282,2.525,0.625,0.09999519273461728,2.674901142944784,0.09762630366236456,100.0,0.0,0.0,0.0,0.0,0.01999884458737693,0.04999705153514273,0.700027931880255,0.2815,0.6491,0.86
1.282,2.525,0.625,0.0999952060600269,2.674901140556727,0.09762630938223996,100.0,0.0,0.0,0.0,0.0,0.019998848730528835,0.049997058753870754,0.700028171227509,0.2815,0.6491,0.87
1.282,2.525,0.625,0.09999521979815723,2.6749011381936483,0.09762631506884872,100.0,0.0,0.0,0.0,0.0,0.019998852848019735,0.04999706606828414,0.7000284095564542,0.2815,0.6491,0.88
1.282,2.525,0.625,0.09999523392156735,2.6749011358537627,0.09762632072096805,100.0,0.0,0.0,0.0,0.0,0.019998856939258465,0.049997073454963674,0.7000286468899855,0.2815,0.6491,0.89
1.282,2.525,0.625,0.0999952484028164,2.6749011335352844,0.09762632633737513,100.0,0.0,0.0,0.0,0.0,0.01999886100365386,0.049997080890490125,0.7000288832509982,0.2815,0.6491,0.9
1.282,2.525,0.625,0.09999526321446348,2.6749011312364295,0.0976263319168471,100.0,0.0,0.0,0.0,0.0,0.019998865040614766,0.049997088351444265,0.7000291186623874,0.2815,0.6491,0.91
1.282,2.525,0.625,0.09999527832906768,2.6749011289554114,0.09762633745816114,100.0,0.0,0.0,0.0,0.0,0.01999886904955001,0.04999709581440688,0.7000293531470485,0.2815,0.6491,0.92
1.282,2.525,0.625,0.09999529371918815,2.674901126690446,0.09762634296009444,100.0,0.0,0.0,0.0,0.0,0.019998873029868434,0.049997103255958734,0.7000295867278766,0.2815,0.6491,0.93
1.282,2.525,0.625,0.09999530935738397,2.6749011244397476,0.09762634842142416,100.0,0.0,0.0,0.0,0.0,0.019998876980978873,0.049997110652680615,0.7000298194277668,0.2815,0.6491,0.94
