Time,glc,g1p,g6p,trh,t6p,udg,adp,atp,ppi,f6p,h,pho,udp,utp,h2o,glx,heat,glc_0,glc_change,g1p_0,g1p_change,g6p_0,g6p_change,trh_0,trh_change,t6p_0,t6p_change,udg_0,udg_change,cell,medium,pgi,hxt,hxk,pgm,tpp,tps,nth,ugp
0.1,0.09762647716288521,0.099998182530368,2.6749013083528195,0.049999370178482515,0.019998934013216917,0.7000044906821404,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.3339755202568,89.33396908354096,89.83397042973098,0.25000908981844905,0.24998718763259214,0.2499818502634121,0.2499969026863035,0.25002435280170704
0.11,0.09762640279959055,0.0999980321784812,2.674901343963362,0.04999927538231842,0.01999888133215598,0.7000049135584195,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398044932565,89.33397387567136,89.83397331145834,0.25000922752468185,0.2499865544441034,0.24998193657917797,0.24999643650101253,0.25002392037972654
0.12,0.09762633869657314,0.09999788758302156,2.6749013667300416,0.04999917857876908,0.019998836144902783,0.7000053312066076,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398360059833,89.33397800660788,89.83397562592945,0.2500093595509591,0.2499860113256954,0.2499820211474664,0.2499959604438419,0.25002350072904134
0.13,0.09762628375726479,0.09999774855433263,2.674901379560247,0.04999908059515724,0.019998797637220705,0.7000057437739747,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.333985376504,89.33398154701551,89.83397744243166,0.2500094861726399,0.249985548490872,0.24998210415711924,0.2499954785833696,0.25002309343750256
0.14,0.09762623392076046,0.09999761439006262,2.674901393220868,0.049998984495295204,0.019998762793759103,0.7000061518059045,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398726735251,89.33398475858769,89.83397901756177,0.25000960840946246,0.24998512969730147,0.24998218630746996,0.24999500598670782,0.2500226969788289
0.15,0.09762619162217016,0.09999748551137475,2.6749014012555694,0.04999888844197677,0.019998733422664294,0.7000065549753594,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398837948371,89.33398748440057,89.83398019745064,0.2500097256499401,0.2499847766776352,0.2499822671791671,0.24999453361890672,0.2500223122682372
0.16,0.09762615960436695,0.09999736249594887,2.6749013994787325,0.04999879062024834,0.019998711542635786,0.7000069528347375,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398813354106,89.33398954769734,89.83398081913151,0.2500098372211914,0.24998451369523117,0.24998234645334877,0.24999405255444732,0.25002194056073157
0.17,0.09762612523295254,0.09999724268283891,2.674901407170428,0.049998699390265786,0.019998687855010137,0.7000073474458107,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398919819471,89.33399176266603,89.83398163326785,0.25000994622267453,0.24998422898676828,0.24998242559878464,0.24999360390662984,0.2500215760753815
0.18,0.09762609758939428,0.09999712798470382,2.6749014104723505,0.04999860874284047,0.019998669043564968,0.7000077373265999,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398965523365,89.33399354407709,89.83398210029037,0.25001005042652913,0.24998400288651842,0.24998250355974114,0.24999315812366646,0.2500212229674425
0.19,0.09762607594111579,0.099997018245637,2.6749014104776605,0.04999851915915913,0.0199986545692416,0.7000081225979002,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398965596865,89.33399493913934,89.83398226367424,0.25001015001305743,0.24998382891539025,0.2499825804202742,0.24999271757192265,0.2500208808981991
0.2,0.09762605809481376,0.09999691282185567,2.6749014077511384,0.049998431690631666,0.019998642829371256,0.700008503757918,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398927857435,89.33399608919397,89.83398224811314,0.2500102455865368,0.24998368781044603,0.2499826563107516,0.24999228742198934,0.2500205484692331
0.21,0.09762604397634504,0.09999681177736701,2.674901403624113,0.049998346561412575,0.019998633764325258,0.7000088807573274,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398870732803,89.33399699901892,89.83398206047275,0.25001033713615967,0.24998357885499561,0.24998273129435358,0.2499918687762084,0.2500202258194991
0.22,0.09762603272206473,0.09999671491248809,2.6749013991423336,0.04999826430385377,0.01999862673960895,0.7000092537507879,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398808697805,89.33399772426935,89.83398175151623,0.25001042488027114,0.24998349442286438,0.2499828054592914,0.24999146425256524,0.2500199125151974
0.23,0.09762602346832779,0.099996622027536,2.6749013953515486,0.049998185450307174,0.019998621120727686,0.7000096228929592,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398756227278,89.33399832060037,89.83398137200678,0.2500105090372164,0.2499834268878764,0.24998287889377643,0.24999107646904603,0.2500196081225284
0.24,0.09762601588149271,0.09999653297965966,2.674901392244927,0.04999811007022916,0.01999861666504983,0.7000099882944941,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398713226664,89.3339988095126,89.83398094010306,0.2500105897363861,0.2499833733337715,0.24998295161950967,0.2499907057672238,0.25001931233115043
0.25,0.0976260119735712,0.09999644787753041,2.674901385157207,0.04999803618442468,0.019998614864224325,0.7000103498712831,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398615121286,89.33399906134761,89.83398032966548,0.25001066671348415,0.24998335168911898,0.24998302336383707,0.24999034241387605,0.2500190253771121
0.26,0.09762600955987549,0.09999636637981105,2.6749013777577084,0.04999796547902073,0.01999861410703122,0.7000107078876735,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398512700384,89.33399921689144,89.83397967272428,0.2500107404085758,0.24998334258819177,0.24998309438074692,0.24998999470098815,0.2500187465188944
0.27,0.09762600812352219,0.0999962883240016,2.674901370403516,0.04999789818351386,0.019998614015357286,0.7000110624695326,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398410906597,89.33399930945318,89.83397899871089,0.2500108109818072,0.24998334148633578,0.24998316471493529,0.24998966375717344,0.2500184754034725
0.28,0.09762600714762792,0.09999621354760213,2.6749013634517147,0.04999783452740063,0.019998614211089297,0.7000114137427282,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398314682546,89.33399937234195,89.83397833705651,0.2500108785933245,0.2499833438388965,0.2499832344110982,0.24998935071104555,0.2500182116778217
0.29,0.09762600689515674,0.09999614200860213,2.6749013570273483,0.04999777416148009,0.019998614889037505,0.700011761740451,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398225759036,89.33399938861173,89.8339776704342,0.2500109432856912,0.24998335198735588,0.2499833034827162,0.24998905384531672,0.25001795525044573
0.3,0.0976260083721124,0.09999607377979361,2.67490135103437,0.04999771618516755,0.019998616789894372,0.7000121064075884,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398142806631,89.33399929343348,89.83397693696548,0.25001100498943774,0.24998337483431488,0.24998337191352757,0.24998876873111997,0.2500177062790325
0.31,0.09762601030594045,0.0999960085819225,2.674901346054713,0.0499976613887166,0.019998618980384696,0.7000124479598119,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398073880211,89.33399916881338,89.83397621139044,0.25001106397864814,0.2499834011624635,0.24998343977847612,0.24998849925474254,0.25001746415713766
0.32,0.09762601242984821,0.09999594629112882,2.6749013423710486,0.04999760981604027,0.01999862126612708,0.7000127864932686,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33398022892398,89.33399903194413,89.83397550814536,0.2500111203757609,0.24998342863547454,0.24998350711224715,0.24998824563214042,0.2500172286156073
0.33,0.09762601447704292,0.0999958867835526,2.6749013402660484,0.04999756151105158,0.019998623452740137,0.7000131221041048,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.3339799375583,89.33399890001841,89.83397484166656,0.25001117430321473,0.2499834549170207,0.24998357394952606,0.24998800807926935,0.25001699938528815
0.34,0.09762601567905678,0.09999582879350226,2.674901334383609,0.049997514933383364,0.019998625011732322,0.7000134557777978,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397912333459,89.33399882255803,89.83397423646086,0.2500112267193944,0.24998347365500667,0.2499836401931443,0.24998777902095765,0.25001677371481207
0.35,0.09762601972012873,0.09999577554155878,2.6749013310719953,0.04999747224605105,0.019998628575212306,0.7000137850094097,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397866495424,89.33399856214251,89.83397352154252,0.25001127492711606,0.2499835164855212,0.24998370569156422,0.24998756909442132,0.2500165586041644
0.36,0.09762602361777271,0.09999572455541597,2.6749013261074728,0.049997431945311505,0.01999863200776194,0.7000141117216424,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397797778491,89.3339983109698,89.833972837862,0.2500113210199625,0.24998355774234468,0.2499837705966962,0.24998737090459694,0.2500163486798154
0.37,0.09762602737198874,0.09999567583507381,2.6749013194900404,0.04999739403116472,0.019998635309381226,0.7000144359144957,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397706182637,89.33399806903992,89.83397218541926,0.2500113649979332,0.24998359742547738,0.2499838349085406,0.2499871844514854,0.25001614394175914
0.38,0.0976260309827768,0.09999562938053229,2.6749013112197,0.049997358503610694,0.019998638480070167,0.70001475758797,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397591707893,89.33399783635284,89.83397156421434,0.25001140686102785,0.2499836355349192,0.2499838986270983,0.24998700973508753,0.25001594438998914
0.39,0.09762603508296293,0.09999558490607963,2.6749013057918565,0.04999732439234211,0.01999864198285259,0.700015076972244,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397516577857,89.33399757212791,89.83397093172,0.2500114470281696,0.2499836776358897,0.24998396204484963,0.24998684198365426,0.2500157494007544
0.4,0.09762603949051712,0.09999554249389973,2.674901301913425,0.04999729197646417,0.019998645684541454,0.7000153940011073,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397462894159,89.33399728809547,89.83397030016909,0.25001148537885604,0.24998372212757441,0.24998402507766473,0.24998668256976161,0.2500155591534672
0.41,0.09762604397827036,0.09999550224655612,2.674901297970664,0.049997261604293394,0.01999864941892257,0.7000157085919319,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397408320037,89.33399699889486,89.83396968482772,0.25001152176270364,0.24998376701219635,0.24998408762055088,0.24998653320635156,0.2500153738720309
0.42,0.09762604854622267,0.09999546416404881,2.674901293963573,0.049997233275829785,0.01999865318599594,0.7000160207447174,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397352855484,89.33399670452604,89.83396908569598,0.25001155617971205,0.24998381228975536,0.24998414967350857,0.2499863938934246,0.2500151935564394
0.43,0.09762605319437402,0.09999542824637778,2.6749012898921527,0.04999720699107333,0.019998656985761552,0.7000163304594639,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397296500516,89.33399640498901,89.83396850277387,0.25001158862988104,0.24998385796025138,0.2499842112365386,0.24998626463098128,0.250015018206687
0.44,0.09762605792272444,0.09999539449354304,2.6749012857564027,0.049997182750024044,0.019998660818219417,0.7000166377361714,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397239255117,89.3339961002838,89.83396793606134,0.2500116191132102,0.24998390402368445,0.24998427230964135,0.24998614541902223,0.25001484782276734
0.45,0.09762606273127389,0.09999536290554459,2.674901281556323,0.04999716055268192,0.019998664683369534,0.7000169425748399,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397181119291,89.33399579041037,89.83396738555841,0.2500116476296992,0.24998395048005462,0.24998433289281746,0.2499860362575478,0.25001468240467467
0.46,0.09762606767539722,0.09999533294540928,2.6749012773324754,0.04999713957138454,0.019998668631330256,0.7000172454010303,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397122654483,89.33399547180029,89.8339668403272,0.2500116746680835,0.2499839979317489,0.24998439307318904,0.24998593307630307,0.25001452078255637
0.47,0.09762607279509468,0.0999953042252515,2.6749012731141604,0.04999711920826516,0.01999867269830487,0.7000175465221489,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397064266255,89.3339951418758,89.8339662924665,0.25001170058140404,0.24998404681390526,0.24998445291368926,0.24998583293511567,0.250014362111363
0.48,0.09762607802796083,0.09999527735022103,2.674901268855666,0.049997100396070165,0.01999867682781176,0.7000178454586035,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33397005321876,89.33399480465852,89.83396575430305,0.2500117248188726,0.24998409644765454,0.2499845123161357,0.2499857404210203,0.2500142077094652
0.49,0.09762608337399571,0.09999525232031786,2.6749012645569916,0.04999708313479953,0.019998681019850917,0.7000181422103942,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33396945821345,89.33399446014836,89.83396522583685,0.25001174738048904,0.24998414683299658,0.24998457128052876,0.2499856555340171,0.2500140575768576
0.5,0.0976260888331993,0.09999522913554199,2.6749012602181383,0.049997067424453284,0.019998685274422345,0.7000184367775211,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33396885764674,89.3339941083454,89.8339647070679,0.25001176826625326,0.24998419796993135,0.24998462980686914,0.24998557827410647,0.25001391171353476
0.51,0.09762609440557159,0.09999520779589341,2.674901255839105,0.04999705326503141,0.01999868959152604,0.7000187291599841,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33396825151846,89.33399374924959,89.83396419799621,0.250011787476165,0.24998424985845888,0.24998468789515702,0.24998550864128857,0.25001377011949133
0.52,0.09762610009111258,0.09999518830137213,2.674901251419893,0.04999704065653391,0.01999869397116201,0.7000190193577831,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.3339676398288,89.33399338286092,89.83396369862174,0.2500118050102239,0.24998430249857914,0.2499847455453932,0.24998544663556366,0.2500136327947221
0.53,0.09762610624049502,0.09999517327294687,2.6749012462174298,0.049997032768709225,0.019998698629594344,0.700019305282591,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.3339669197246,89.33399298658131,89.83396322181382,0.2500118184635503,0.24998435848963318,0.24998480230021455,0.24998540784503437,0.2500135054530856
0.54,0.0976261118166692,0.09999515495958758,2.674901242429212,0.049997020227612786,0.019998702927261993,0.7000195931102494,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33396639537465,89.33399262724052,89.83396272951391,0.2500118349481311,0.24998441014455053,0.24998485951218927,0.2499853461707717,0.25001337119688044
0.55,0.09762611749867142,0.09999513843649072,2.674901238616369,0.04999700917108825,0.019998707282934843,0.7000198787969589,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33396586761619,89.33399226107993,89.83396224664185,0.2500118498072003,0.2499844624966484,0.24998491629568717,0.24998529179729587,0.2500132410903289
0.56,0.09762612328018697,0.099995123656459,2.6749012347922827,0.04999699954205609,0.019998711692718506,0.7000201623803253,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33396533830143,89.33399188850647,89.8339617729659,0.250011863084064,0.24998451549911896,0.24998497265894493,0.249985244443903,0.2500131150305331
0.57,0.09762612915490101,0.0999951105722951,2.674901230970333,0.04999699128343676,0.019998716152718587,0.7000204438979544,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.33396480928239,89.33399150992712,89.83396130825432,0.25001187482202814,0.24998456910515432,0.24998502861019886,0.2499852038298888,0.25001299291459494
0.58,0.09762613511649883,0.09999509913680164,2.6749012271639017,0.04999698433815076,0.019998720659040684,0.7000207233874518,1.282,2.525,0.0,0.625,0.0,0.0,0.2815,0.6491,0.0,100.0,0.0,0.09765,0.0,0.1,0.0,2.675,0.0,0.05,0.0,0.02,0.0,0.7,0.0,1.0,1.0,89.3339642824114,89.33399112574881,89.8339608522754,0.2500118850643987,0.24998462326794652,0.2499850841576855,0.24998516967454956,0.25001287463961674
