Time,asp,ni,T,Tasp,Tni,W,TW,Tasp_W,Tni_W,TA,Tasp_A,Tni_A,WA,TWA,Tasp_WA,Tni_WA,A,Ap,B,Bp,Z,Y,Yp,M,MYp,MYpYp,MYpYpYp,MYpYpYpYp,species_1,alpha,kappa,ka,Bias,parameter_1,parameter_2,parameter_3,cell,phosphorylation_r1,phosphorylation_r2,phosphorylation_r3,phosphorylation_r4,phosphorylation_r5,phosphorylation_r6,phosphorylation_r7,phosphorylation_r8,phosphorylation_r9,phosphorylation_r10,regulatory_r1,regulatory_r2,regulatory_r3,regulatory_r4,regulatory_r5,regulatory_r6,regulatory_r7,regulatory_r8,regulatory_r9,regulatory_r10,regulatory_r11,regulatory_r12,regulatory_r13,regulatory_r14,regulatory_r15,regulatory_r16,regulatory_r17,regulatory_r18,motor_r1,motor_r2,motor_r3,motor_r4,reaction_1,reaction_2,reaction_3
3.56,0.0,0.0,3.12714608746548e-06,0.0,0.0,2.8104199350789005e-06,7.276953417846643e-07,0.0,0.0,3.981619451737986e-07,0.0,0.0,7.188880975603767e-07,7.489966255760581e-07,0.0,0.0,3.0924672591764602e-06,4.5286072513304556e-08,1.912717004667937e-06,8.598299533206199e-08,2e-05,9.898366358028892e-06,8.930138593294986e-09,6.074193033983869e-09,9.643268547746608e-10,4.100748764973343e-10,5.535941689482058e-10,2.001811065795933e-09,0.1,0.14,2.25e-07,0.1,0.7035705606515921,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347336824963918e-24,2.442105459105382e-22,0.0,0.0,1.2640879453613212e-22,0.0,4.658853304121994e-25,1.259149541654593e-22,1.2213341176886025e-22,1.2123602341820742e-22,0.0,0.0,2.131412803641162e-22,-4.250529265439584e-22,2.118173428012037e-22,2.131257047238625e-22,-4.249679628503249e-22,2.11825167246607e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.482824263640674e-27,5.592994697956215e-27,5.315713787556522e-27,4.5057800502188055e-27,0.0,0.0,0.0
3.5700000000000003,0.0,0.0,3.127146696049324e-06,0.0,0.0,2.810420002296375e-06,7.276954504200789e-07,0.0,0.0,3.981613484935541e-07,0.0,0.0,7.18888042246502e-07,7.489965050370437e-07,0.0,0.0,3.092467921189612e-06,4.5286183033285895e-08,1.9127106723039587e-06,8.598932769604023e-08,2e-05,9.898366161174539e-06,8.930188202265348e-09,6.0741544040047485e-09,9.643260789914084e-10,4.100768246928612e-10,5.535998744398921e-10,2.001842817871094e-09,0.1,0.14,2.25e-07,0.1,0.703566621650955,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347337755610522e-24,2.4421055888759e-22,0.0,0.0,1.264091005209323e-22,0.0,4.658879185121832e-25,1.2591565365194142e-22,1.2213330548990373e-22,1.2124495205141672e-22,0.0,0.0,2.1314139798926664e-22,-4.250520294982599e-22,2.118177124385679e-22,2.131263358640906e-22,-4.249687235797953e-22,2.1182548640101923e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.411459468811789e-27,5.519579172922547e-27,5.247473852581005e-27,4.448424854991383e-27,0.0,0.0,0.0
3.58,0.0,0.0,3.1271472952453463e-06,0.0,0.0,2.8104200714009226e-06,7.276955554678915e-07,0.0,0.0,3.9816076344842515e-07,0.0,0.0,7.188879872928476e-07,7.489963858383377e-07,0.0,0.0,3.0924685711757776e-06,4.528629224460978e-08,1.912704403696147e-06,8.599559630385194e-08,2e-05,9.89836596710684e-06,8.930237108733236e-09,6.074116320901472e-09,9.643253141048686e-10,4.100787452643736e-10,5.536054991382594e-10,2.0018741205910313e-09,0.1,0.14,2.25e-07,0.1,0.7035627384052715,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347338669349797e-24,2.4421057135186846e-22,0.0,0.0,1.2640940288840095e-22,0.0,4.658904699626129e-25,1.2591634323313865e-22,1.2213319975070348e-22,1.2125379078843123e-22,0.0,0.0,2.1314151778490555e-22,-4.250511497977111e-22,2.118180776249451e-22,2.1312695392112116e-22,-4.249694673328265e-22,2.118258004945642e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32776687344608e-27,5.43582864558411e-27,5.166308616562716e-27,4.379165794926493e-27,0.0,0.0,0.0
3.59,0.0,0.0,3.127147885196018e-06,0.0,0.0,2.8104201422900726e-06,7.276956570347519e-07,0.0,0.0,3.9816018979766057e-07,0.0,0.0,7.18887932703605e-07,7.489962679715701e-07,0.0,0.0,3.092469209361964e-06,4.528640016519846e-08,1.9126981982062813e-06,8.60018017937178e-08,2e-05,9.89836577578134e-06,8.93028532416771e-09,6.074078775986986e-09,9.643245599720904e-10,4.100806386669909e-10,5.536110443251497e-10,2.0019049810487874e-09,0.1,0.14,2.25e-07,0.1,0.7035589100318945,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347339566500867e-24,2.4421058331857197e-22,0.0,0.0,1.2640970168799796e-22,0.0,4.658929853618295e-25,1.2591702307076474e-22,1.2213309455890547e-22,1.212625405291421e-22,0.0,0.0,2.1314163961193147e-22,-4.250502870866315e-22,2.1181843839970027e-22,2.1312755918593243e-22,-4.249701945022375e-22,2.1182610960420306e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.260507853109838e-27,5.364643501500438e-27,5.10022857350123e-27,4.323595705645924e-27,0.0,0.0,0.0
3.6,0.0,0.0,3.1271484660417417e-06,0.0,0.0,2.8104202148647953e-06,7.27695755224302e-07,0.0,0.0,3.981596273057572e-07,0.0,0.0,7.188878784827031e-07,7.489961514281994e-07,0.0,0.0,3.092469835970657e-06,4.5286506812681965e-08,1.9126920552024388e-06,8.600794479756071e-08,2e-05,9.898365587154355e-06,8.930332859324654e-09,6.074041760647656e-09,9.64323816395481e-10,4.100825053214084e-10,5.536165112758367e-10,2.0019354063596222e-09,0.1,0.14,2.25e-07,0.1,0.7035551356500533,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3473404473764965e-24,2.442105948024857e-22,0.0,0.0,1.2640999696837724e-22,0.0,4.658954652709672e-25,1.2591769331647762e-22,1.2213298992176797e-22,1.212712021645606e-22,0.0,0.0,2.1314176333618176e-22,-4.250494410170301e-22,2.118187948022772e-22,2.1312815194264177e-22,-4.249709054715141e-22,2.1182641380583647e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1776133631130824e-27,5.2836341117332485e-27,5.021628984317656e-27,4.256555856137353e-27,0.0,0.0,0.0
3.61,0.0,0.0,3.1271490379208794e-06,0.0,0.0,2.8104202890294035e-06,7.276958501372581e-07,0.0,0.0,3.9815907574234046e-07,0.0,0.0,7.188878246338158e-07,7.489960361995224e-07,0.0,0.0,3.0924704512199165e-06,4.528661220440357e-08,1.912685974058934e-06,8.601402594106564e-08,2e-05,9.898365401182952e-06,8.930379725282499e-09,6.074005266495017e-09,9.643230832359635e-10,4.100843456669677e-10,5.536219012280691e-10,2.0019654033739862e-09,0.1,0.14,2.25e-07,0.1,0.7035514144073349,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347341312283233e-24,2.442106058179928e-22,0.0,0.0,1.2641028877740193e-22,0.0,4.658979102679879e-25,1.2591835412648325e-22,1.221328858461725e-22,1.2127977657690255e-22,0.0,0.0,2.1314188882828434e-22,-4.250486112484314e-22,2.1181914687218353e-22,2.13128732468676e-22,-4.249716006150342e-22,2.1182671317431597e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.114327613289309e-27,5.214603698071357e-27,4.95763510857193e-27,4.20271016749179e-27,0.0,0.0,0.0
3.62,0.0,0.0,3.1271496009697774e-06,0.0,0.0,2.810420364691454e-06,7.27695941871491e-07,0.0,0.0,3.9815853488204785e-07,0.0,0.0,7.188877711603707e-07,7.489959222766839e-07,0.0,0.0,3.092471055323471e-06,4.528671635742512e-08,1.9126799541562605e-06,8.602004584373924e-08,2e-05,9.898365217824935e-06,8.930425932427245e-09,6.073969285208746e-09,9.643223603035166e-10,4.100861601100741e-10,5.536272154136617e-10,2.001994978964005e-09,0.1,0.14,2.25e-07,0.1,0.7035477454530449,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347342161521531e-24,2.4421061637908483e-22,0.0,0.0,1.26410577162159e-22,0.0,4.659003208947294e-25,1.259190056472242e-22,1.2213278233863452e-22,1.2128826463967232e-22,0.0,0.0,2.131420159635104e-22,-4.250477974477056e-22,2.1181949464897124e-22,2.131293010349362e-22,-4.249722802982883e-22,2.118270077834558e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0321960996993216e-27,5.1362419227173156e-27,4.881514422338375e-27,4.1378141861601134e-27,0.0,0.0,0.0
3.63,0.0,0.0,3.127150155322794e-06,0.0,0.0,2.810420441761653e-06,7.276960305221043e-07,0.0,0.0,3.981580045044152e-07,0.0,0.0,7.188877180655559e-07,7.489958096506863e-07,0.0,0.0,3.092471648490809e-06,4.528681928853228e-08,1.912673994881031e-06,8.602600511896861e-08,2e-05,9.898365037038842e-06,8.930471491460374e-09,6.073933808688495e-09,9.643216474627977e-10,4.1008794907484403e-10,5.536324550278189e-10,2.002024139746048e-09,0.1,0.14,2.25e-07,0.1,0.7035441279639435,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347342995385884e-24,2.4421062649937174e-22,0.0,0.0,1.264108621689738e-22,0.0,4.659026977094877e-25,1.2591964802959129e-22,1.2213267940531383e-22,1.2129666721774573e-22,0.0,0.0,2.1314214462163363e-22,-4.250469992889033e-22,2.1181983817222285e-22,2.1312985790595765e-22,-4.249729448780941e-22,2.118272977060432e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.972756046788501e-27,5.069289202279429e-27,4.81953260412415e-27,4.085631268391337e-27,0.0,0.0,0.0
3.64,0.0,0.0,3.127150701112326e-06,0.0,0.0,2.810420520153763e-06,7.276961161815107e-07,0.0,0.0,3.981574843937655e-07,0.0,0.0,7.18887665352328e-07,7.489956983123976e-07,0.0,0.0,3.092472230927268e-06,4.52869210142396e-08,1.9126680956259196e-06,8.603190437407983e-08,2e-05,9.898364858783922e-06,8.930516412411068e-09,6.073898828896943e-09,9.643209445311118e-10,4.1008971295390346e-10,5.536376212604247e-10,2.0020528923576202e-09,0.1,0.14,2.25e-07,0.1,0.7035405611183578,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347343814164954e-24,2.442106361920921e-22,0.0,0.0,1.2641114384342402e-22,0.0,4.659050412354854e-25,1.2592028141499607e-22,1.221325770520246e-22,1.2130498516745255e-22,0.0,0.0,2.1314227468679235e-22,-4.250462164530934e-22,2.1182017748153655e-22,2.1313040334006813e-22,-4.249735947028061e-22,2.1182758301384927e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.891347450262439e-27,4.9934866026354894e-27,4.74580685029504e-27,4.0228065861962494e-27,0.0,0.0,0.0
3.65,0.0,0.0,3.1271512384688326e-06,0.0,0.0,2.810420599784514e-06,7.276961989395056e-07,0.0,0.0,3.981569743391005e-07,0.0,0.0,7.188876130234184e-07,7.489955882525611e-07,0.0,0.0,3.0924728028341227e-06,4.528702155079562e-08,1.9126622557896036e-06,8.60377442103958e-08,2e-05,9.898364683020123e-06,8.93056070561707e-09,6.073864338011728e-09,9.643202513767113e-10,4.1009145215667826e-10,5.536427152656388e-10,2.0020812431892477e-09,0.1,0.14,2.25e-07,0.1,0.7035370441211951,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347344618141689e-24,2.442106454701229e-22,0.0,0.0,1.2641142223035377e-22,0.0,4.659073520120426e-25,1.2592090594920072e-22,1.2213247528424537e-22,1.213132193366581e-22,0.0,0.0,2.131424060473564e-22,-4.250454486282056e-22,2.118205126165103e-22,2.1313093758954e-22,-4.249742301125193e-22,2.1182786377764124e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.835636614021534e-27,4.928539006381303e-27,4.68576729391113e-27,3.972228661405928e-27,0.0,0.0,0.0
3.66,0.0,0.0,3.1271517675208634e-06,0.0,0.0,2.8104206805735157e-06,7.27696278883339e-07,0.0,0.0,3.9815647413399456e-07,0.0,0.0,7.188875610813414e-07,7.489954794618031e-07,0.0,0.0,3.0924733644086718e-06,4.528712091418773e-08,1.912656474776706e-06,8.604352522329368e-08,2e-05,9.898364509708086e-06,8.930604380763343e-09,6.073830328268577e-09,9.643195678239895e-10,4.1009316706250673e-10,5.536477381928904e-10,2.00210919865204e-09,0.1,0.14,2.25e-07,0.1,0.7035335761787849,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3473454075934474e-24,2.442106543459891e-22,0.0,0.0,1.2641169737388702e-22,0.0,4.659096305444236e-25,1.2592152176876314e-22,1.2213237410712862e-22,1.213213705648441e-22,0.0,0.0,2.1314253859579676e-22,-4.250446955088754e-22,2.118208436167299e-22,2.1313146090073865e-22,-4.249748514392698e-22,2.118281400671912e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.754920735977869e-27,4.855209146711562e-27,4.6143565078751735e-27,3.911406407092619e-27,0.0,0.0,0.0
3.67,0.0,0.0,3.1271522883950816e-06,0.0,0.0,2.810420762443172e-06,7.276963560977861e-07,0.0,0.0,3.981559835764914e-07,0.0,0.0,7.188875095284006e-07,7.489953719306409e-07,0.0,0.0,3.092473915844318e-06,4.528721912014708e-08,1.9126507519977384e-06,8.604924800226175e-08,2e-05,9.898364338809127e-06,8.930647447836638e-09,6.073796792113332e-09,9.643188937446601e-10,4.100948580666389e-10,5.536526911567407e-10,2.002136764918632e-09,0.1,0.14,2.25e-07,0.1,0.7035301565231897,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347346182792112e-24,2.442106628318723e-22,0.0,0.0,1.2641196931744104e-22,0.0,4.659118773536374e-25,1.2592212901449661e-22,1.221322735255103e-22,1.2132943968318907e-22,0.0,0.0,2.13142672228559e-22,-4.250439567962942e-22,2.118211705217514e-22,2.131319735142686e-22,-4.249754590072279e-22,2.118284119512902e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.702815240592857e-27,4.7921982656094506e-27,4.556191728736328e-27,3.862377700349562e-27,0.0,0.0,0.0
3.68,0.0,0.0,3.1271528012162917e-06,0.0,0.0,2.8104208453185987e-06,7.276964306652146e-07,0.0,0.0,3.981555024690029e-07,0.0,0.0,7.188874583666953e-07,7.489952656494911e-07,0.0,0.0,3.0924744573306554e-06,4.5287316184153236e-08,1.9126450868690443e-06,8.605491313095583e-08,2e-05,9.898364170285225e-06,8.930689916189863e-09,6.07376372204516e-09,9.643182289699726e-10,4.1009652553560073e-10,5.536575752675892e-10,2.002163948181681e-09,0.1,0.14,2.25e-07,0.1,0.703526784387758,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347346944004212e-24,2.442106709396203e-22,0.0,0.0,1.2641223810373937e-22,0.0,4.659140929276252e-25,1.259227278182771e-22,1.2213217354391897e-22,1.2133742751464774e-22,0.0,0.0,2.1314280684594224e-22,-4.250432321980615e-22,2.118214933710922e-22,2.13132475665113e-22,-4.249760531328894e-22,2.118286794977562e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.622756335771822e-27,4.721258562037891e-27,4.48701848810976e-27,3.803490774518768e-27,0.0,0.0,0.0
3.69,0.0,0.0,3.127153306107462e-06,0.0,0.0,2.8104209291275435e-06,7.276965026656516e-07,0.0,0.0,3.9815503061821016e-07,0.0,0.0,7.188874075981277e-07,7.48995160608677e-07,0.0,0.0,3.092474989053544e-06,4.5287412121438895e-08,1.9126394788127454e-06,8.606052118725515e-08,2e-05,9.898364004099018e-06,8.930731795471093e-09,6.0737311107686655e-09,9.643175733749728e-10,4.1009816985096364e-10,5.536623916017952e-10,2.0021907544036063e-09,0.1,0.14,2.25e-07,0.1,0.7035234590307513,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347347691491024e-24,2.442106786807561e-22,0.0,0.0,1.2641250377482481e-22,0.0,4.659162777697269e-25,1.2592331831614244e-22,1.2213207416658492e-22,1.2134533487402976e-22,0.0,0.0,2.131429423519785e-22,-4.25042521428041e-22,2.1182181220421648e-22,2.131329675827739e-22,-4.249766341252591e-22,2.1182894277344787e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5741470965706524e-27,4.660116141130628e-27,4.4306630816350676e-27,3.7559572057101384e-27,0.0,0.0,0.0
3.7,0.0,0.0,3.1271538031897495e-06,0.0,0.0,2.8104210138003078e-06,7.276965721768479e-07,0.0,0.0,3.981545678349676e-07,0.0,0.0,7.188873572244086e-07,7.489950567984356e-07,0.0,0.0,3.092475511195192e-06,4.528750694699439e-08,1.912633927256683e-06,8.606607274331781e-08,2e-05,9.89836384021378e-06,8.930773094712924e-09,6.07369895103718e-09,9.643169267975436e-10,4.100997913668994e-10,5.536671412321035e-10,2.0022171895662784e-09,0.1,0.14,2.25e-07,0.1,0.7035201797115874,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347348425508694e-24,2.442106860664856e-22,0.0,0.0,1.2641276637207183e-22,0.0,4.659184323511732e-25,1.2592390063545225e-22,1.2213197539744883e-22,1.213531625680781e-22,0.0,0.0,2.1314307865431778e-22,-4.250418242062209e-22,2.118221270605239e-22,2.1313344949140454e-22,-4.2497720228603335e-22,2.1182920184427194e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.494713117497972e-27,4.5914866290459596e-27,4.363652429224454e-27,3.698940820078532e-27,0.0,0.0,0.0
3.71,0.0,0.0,3.1271542925825267e-06,0.0,0.0,2.8104210992696705e-06,7.276966392743403e-07,0.0,0.0,3.981541139342084e-07,0.0,0.0,7.188873072470639e-07,7.489949542089251e-07,0.0,0.0,3.0924760239342286e-06,4.528760067557222e-08,1.912628431634365e-06,8.607156836563556e-08,2e-05,9.898363678593417e-06,8.930813823236647e-09,6.073667235804952e-09,9.643162891159375e-10,4.1010139045178113e-10,5.536718251980196e-10,2.002243259429314e-09,0.1,0.14,2.25e-07,0.1,0.7035169457138032,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3473491463083374e-24,2.442106931077067e-22,0.0,0.0,1.2641302593619895e-22,0.0,4.659205571582559e-25,1.2592447490763673e-22,1.2213187724017038e-22,1.2136091139554615e-22,0.0,0.0,2.131432156641173e-22,-4.250411402585759e-22,2.11822437979337e-22,2.1313392160994025e-22,-4.249777579097745e-22,2.1182945677519845e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.449490433511013e-27,4.532147957087411e-27,4.309043687134925e-27,3.652850312058632e-27,0.0,0.0,0.0
3.72,0.0,0.0,3.127154774403403e-06,0.0,0.0,2.8104211854708143e-06,7.276967040315135e-07,0.0,0.0,3.9815366873485256e-07,0.0,0.0,7.188872576674405e-07,7.489948528302312e-07,0.0,0.0,3.0924765274457826e-06,4.528769332169135e-08,1.9126229913849123e-06,8.607700861508842e-08,2e-05,9.898363519202456e-06,8.930853989765874e-09,6.073635958070523e-09,9.64315660174455e-10,4.101029674478682e-10,5.536764445359614e-10,2.002268969771197e-09,0.1,0.14,2.25e-07,0.1,0.7035137563219687,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347349854136145e-24,2.4421069981501717e-22,0.0,0.0,1.2641328250728084e-22,0.0,4.659226526460857e-25,1.2592504125569883e-22,1.221317796981367e-22,1.2136858214727468e-22,0.0,0.0,2.131433532959296e-22,-4.250404693169334e-22,2.118227449998918e-22,2.1313438415222754e-22,-4.24978301284084e-22,2.1182970763026756e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3706517979027416e-27,4.465751291143068e-27,4.244123362048751e-27,3.597642528719201e-27,0.0,0.0,0.0
3.73,0.0,0.0,3.12715524876825e-06,0.0,0.0,2.810421272341254e-06,7.276967665196587e-07,0.0,0.0,3.981532320597174e-07,0.0,0.0,7.188872084867125e-07,7.489947526523743e-07,0.0,0.0,3.0924770219015527e-06,4.528778489964157e-08,1.9126176059530026e-06,8.608239404699849e-08,2e-05,9.898363362006027e-06,8.93089360330658e-09,6.073605111028995e-09,9.643150398544345e-10,4.1010452271079834e-10,5.536810002498807e-10,2.002294326155897e-09,0.1,0.14,2.25e-07,0.1,0.7035106108440049,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347350549233489e-24,2.4421070619872253e-22,0.0,0.0,1.2641353612476018e-22,0.0,4.659247192845043e-25,1.2592559980662278e-22,1.2213168277447046e-22,1.2137617560626787e-22,0.0,0.0,2.131434914675985e-22,-4.25039811118843e-22,2.1182304816132557e-22,2.1313483732714667e-22,-4.249788326897696e-22,2.118299544726026e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.328706584457943e-27,4.408153351705454e-27,4.191200501995341e-27,3.5529444680490935e-27,0.0,0.0,0.0
3.74,0.0,0.0,3.1271557157912244e-06,0.0,0.0,2.8104213598207655e-06,7.276968268080317e-07,0.0,0.0,3.981528037354295e-07,0.0,0.0,7.188871597058869e-07,7.489946536653152e-07,0.0,0.0,3.09247750746988e-06,4.528787542348766e-08,1.912612274788818e-06,8.608772521118341e-08,2e-05,9.898363206969863e-06,8.930932672284343e-09,6.073574687915469e-09,9.643144280063841e-10,4.1010605657134527e-10,5.536854933411503e-10,2.002319334165656e-09,0.1,0.14,2.25e-07,0.1,0.7035075085887494,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3473512318370195e-24,2.4421071226884375e-22,0.0,0.0,1.2641378682745915e-22,0.0,4.659267575130742e-25,1.2592615067920924e-22,1.2213158647203777e-22,1.2138369254776862e-22,0.0,0.0,2.1314363010015594e-22,-4.250391654074482e-22,2.118233475026664e-22,2.1313528133873357e-22,-4.249793524010096e-22,2.118301973644208e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.250434326327717e-27,4.34391526804278e-27,4.128301016681214e-27,3.4994848898387814e-27,0.0,0.0,0.0
3.75,0.0,0.0,3.1271561755847914e-06,0.0,0.0,2.8104214478513204e-06,7.276968849639089e-07,0.0,0.0,3.9815238359233905e-07,0.0,0.0,7.188871113258085e-07,7.489945558589616e-07,0.0,0.0,3.0924779843158165e-06,4.528796490707356e-08,1.912606997347992e-06,8.609300265200946e-08,2e-05,9.898363054060279e-06,8.930971205400895e-09,6.073544682157408e-09,9.643138245146112e-10,4.1010756937285826e-10,5.536899247794244e-10,2.0023439991757025e-09,0.1,0.14,2.25e-07,0.1,0.7035044488876465,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3473519021787656e-24,2.442107180351247e-22,0.0,0.0,1.2641403465359102e-22,0.0,4.659287677857647e-25,1.2592669399615264e-22,1.2213149079345608e-22,1.2139113373933333e-22,0.0,0.0,2.1314376911772165e-22,-4.250385319313618e-22,2.1182364306282573e-22,2.131357163862977e-22,-4.249798606855116e-22,2.11830436367043e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2116667432167616e-27,4.2879981261862326e-27,4.077005490393613e-27,3.45613097419546e-27,0.0,0.0,0.0
3.7600000000000002,0.0,0.0,3.1271566282597483e-06,0.0,0.0,2.810421536377017e-06,7.276969410526422e-07,0.0,0.0,3.981519714644364e-07,0.0,0.0,7.188870633471662e-07,7.48994459223174e-07,0.0,0.0,3.0924784526011963e-06,4.528805336402638e-08,1.9126017730915576e-06,8.609822690844391e-08,2e-05,9.898362903244169e-06,8.931009210794335e-09,6.073515087218136e-09,9.643132292356304e-10,4.101090614350372e-10,5.536942955322666e-10,2.0023683265789342e-09,0.1,0.14,2.25e-07,0.1,0.703501431072947,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347352560486229e-24,2.442107235070398e-22,0.0,0.0,1.2641427964077115e-22,0.0,4.659307505271405e-25,1.2592722987220013e-22,1.2213139574110173e-22,1.2139849994090591e-22,0.0,0.0,2.131439084474065e-22,-4.250379104445432e-22,2.118239348805863e-22,2.131361426645365e-22,-4.249803578046699e-22,2.1183067154090446e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1339325128758e-27,4.225846055764923e-27,4.016059360266281e-27,3.404361592104342e-27,0.0,0.0,0.0
3.77,0.0,0.0,3.1271570739252475e-06,0.0,0.0,2.8104216253440184e-06,7.276969951377119e-07,0.0,0.0,3.981515671892701e-07,0.0,0.0,7.188870157704978e-07,7.489943637477712e-07,0.0,0.0,3.0924789124847e-06,4.5288140807760384e-08,1.9125966014858945e-06,8.610339851410723e-08,2e-05,9.898362754488991e-06,8.931046696872843e-09,6.073485896749277e-09,9.643126420566042e-10,4.101105330893737e-10,5.536986065362456e-10,2.0023923215685033e-09,0.1,0.14,2.25e-07,0.1,0.7034984544987883,1e-07,0.9970089730807578,0.0003,1.41e-15,4.34735320698248e-24,2.4421072869380057e-22,0.0,0.0,1.2641452182602794e-22,0.0,4.659327061758562e-25,1.259277584259071e-22,1.221313013171174e-22,1.214057919048912e-22,0.0,0.0,2.1314404801921856e-22,-4.250373007061801e-22,2.1182422299459473e-22,2.1313656036364907e-22,-4.249808440137156e-22,2.118309029455664e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.098243952485536e-27,4.171551009144736e-27,3.966334699478521e-27,3.362305445094747e-27,0.0,0.0,0.0
3.7800000000000002,0.0,0.0,3.1271575126888186e-06,0.0,0.0,2.8104217147004886e-06,7.276970472807791e-07,0.0,0.0,3.9815117060786717e-07,0.0,0.0,7.188869685961957e-07,7.489942694225359e-07,0.0,0.0,3.0924793641219204e-06,4.528822725148085e-08,1.9125914820026774e-06,8.610851799732457e-08,2e-05,9.898362607762758e-06,8.931083671497228e-09,6.073457104434327e-09,9.643120628398585e-10,4.101119846448906e-10,5.537028587263085e-10,2.00241598935462e-09,0.1,0.14,2.25e-07,0.1,0.7034955185200102,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3473538418862495e-24,2.4421073360436343e-22,0.0,0.0,1.2641476124581355e-22,0.0,4.659346351420104e-25,1.2592827976811092e-22,1.2213120752341916e-22,1.2141301037622766e-22,0.0,0.0,2.131441877659701e-22,-4.250367024805718e-22,2.11824507443352e-22,2.131369696694446e-22,-4.249813195618661e-22,2.1183113063972624e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0210212491378024e-27,4.111416697007562e-27,3.90727729032905e-27,3.312170021968447e-27,0.0,0.0,0.0
3.79,0.0,0.0,3.1271579446563906e-06,0.0,0.0,2.8104218043965335e-06,7.276970975417347e-07,0.0,0.0,3.98150781564655e-07,0.0,0.0,7.188869218245111e-07,7.489941762372204e-07,0.0,0.0,3.0924798076654254e-06,4.528831270818793e-08,1.912586414118825e-06,8.611358588117689e-08,2e-05,9.898362463034031e-06,8.931120142802245e-09,6.07342870414149e-09,9.643114914780867e-10,4.101134164225159e-10,5.537070530069489e-10,2.0024393349509635e-09,0.1,0.14,2.25e-07,0.1,0.7034926225129522,1e-07,0.9970089730807578,0.0003,1.41e-15,4.347354465412014e-24,2.4421073824743544e-22,0.0,0.0,1.2641499793601463e-22,0.0,4.659365378499931e-25,1.259287940135117e-22,1.221311143617037e-22,1.2142015609245941e-22,0.0,0.0,2.1314432762319164e-22,-4.250361155370149e-22,2.118247882652055e-22,2.1313737076344668e-22,-4.249817846924698e-22,2.1183135468122623e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.978902239774823e-27,4.060278172529028e-27,3.860360943548997e-27,3.272713110011797e-27,0.0,0.0,0.0
