y1,y2,y3,y4,y5,y6,Time
0.014,0.006,0.0,0.0,0.0001,0.0,0.0
0.028706609189070333,0.006211132575343757,2.4116381171227524e-09,2.1255990945309637e-05,9.801007513426222e-05,0.0004397800733150019,0.01
0.04479949598056219,0.0065773373912798964,4.884324725691296e-09,5.6868375895377235e-05,9.605977549406975e-05,0.000879120586373449,0.02
0.061445674093638734,0.007107595389753452,7.475439835975708e-09,0.00010764573716999383,9.414832543856727e-05,0.001318021978515889,0.03
0.07830685777007276,0.007805518732231076,1.0240983349504103e-08,0.00017391345208981766,9.227496445079407e-05,0.001756484688643751,0.04
0.09520976489026246,0.0086722918294114,1.3234215125566631e-08,0.0002557783861304431,9.043894653449247e-05,0.0021945091552197813,0.05
0.11205018851814615,0.00970775547686508,1.6505086251258314e-08,0.00035322646549354355,8.863953979864719e-05,0.002632095816268482,0.06
0.12875819134258415,0.010910897748716843,2.009999369987035e-08,0.0004661668578507758,8.687602612211973e-05,0.0030692451093765533,0.07
0.1452833544955826,0.012280113018353392,2.4061691812666837e-08,0.000594455284492584,8.51477008598085e-05,0.0035059574716933225,0.08
0.16158762835278354,0.013813357289097062,2.8429290803386804e-08,0.0007379080003565325,8.345387257402932e-05,0.003942233339931189,0.09
0.17764147138815736,0.015508252129765096,3.3238306576838187e-08,0.0008963111484834001,8.179386278246154e-05,0.004378073150366058,0.1
0.1934217424106471,0.01736215669835436,3.852074787004341e-08,0.00106942724239433,8.016700571969183e-05,0.004813477338837774,0.11
0.20891030814176997,0.019372225080349338,4.4305223328632095e-08,0.0012570003267768685,7.85726481077666e-05,0.0052484463407505635,0.12
0.22409312532574216,0.021535451372791756,5.061706486322188e-08,0.0014587600352828037,7.701014893496944e-05,0.005682980591073464,0.13
0.2389595850214576,0.02384870709999205,5.7478463222261014e-08,0.001674424958167637,7.547887924183708e-05,0.006117080524340763,0.14
0.25350202381737796,0.02630877235936737,6.490861033210656e-08,0.0019037054456358623,7.397822191338405e-05,0.006550746574652429,0.15
0.2677152409381062,0.02891236609501545,7.292384236832461e-08,0.0021463063326812985,7.250757147256666e-05,0.006983979175674549,0.16
0.2815962733967686,0.03165616453684031,8.15377950434119e-08,0.002401928598815052,7.106633388691195e-05,0.00741677876063976,0.17
0.29514401709921556,0.03453682518153177,9.076154876982263e-08,0.0026702715265642303,6.965392637032602e-05,0.007849145762347682,0.18
0.3083589992487786,0.03755100333889777,1.0060378002012556e-07,0.0029510341908445164,6.826977719336807e-05,0.008281080613165355,0.19
0.32124314927248987,0.04069536622891865,1.1107090620176396e-07,0.0032439167278937122,6.691332549696653e-05,0.008712583745027664,0.2
0.3337995724576863,0.04396660772837873,1.2216723150207897e-07,0.0035486216626676656,6.558402110579871e-05,0.009143655589437779,0.21
0.3460323839298671,0.04736145767532931,1.3389508760811568e-07,0.003864854746432913,6.428132434933828e-05,0.009574296577467577,0.22
0.35794653517072983,0.05087669170381212,1.462549694313225e-07,0.004192325842082969,6.300470588226418e-05,0.010004507139758085,0.23
0.369547671530083,0.054509138470594576,1.5924566674794124e-07,0.004530749574731166,6.175364650901298e-05,0.010434287706519899,0.24
