Time,YT,M,EmptySet,C2,CP,pM,Y,YP,CT,cell,Reaction1,Reaction2,Reaction3,Reaction4,Reaction5,Reaction6,Reaction7,Reaction8,Reaction9
0.0,0.25,0.0,0.0,0.0,0.75,0.25,0.0,0.0,1.0,1.0,0.0,0.0,750.0,0.0,0.0,0.015,0.0,0.0,0.0045
0.1,0.25149956716787264,0.00042926134097616555,0.0,0.0007478746388721328,0.7478741950606448,0.25094866895950585,0.0001002712067268535,2.1365660663752993e-05,0.999999999999999,1.0,0.00042926134097616555,747.8746388721328,747.8741950606448,0.014998049603721015,0.0,0.015,0.0,1.2819396398251795e-05,0.004525399444938135
0.2,0.2529966659865152,0.0008209515852371362,0.0,0.0007464394611983469,0.7464386260875219,0.25199398286604735,0.00010046433616858325,8.12671990621526e-05,1.0000000000000047,1.0,0.0008209515852371362,746.4394611983469,746.4386260875219,0.014998092212094442,0.0,0.015,0.0,4.876031943729156e-05,0.004566461855512414
0.30000000000000004,0.2544891578821802,0.0011798062636474431,0.0,0.0007450417000793584,0.7450405064720017,0.25303464556441235,0.00010065313441595768,0.00017405291970443954,1.0000000000001408,1.0,0.0011798062636474431,745.0417000793584,745.0405064720017,0.014998132448651915,0.0,0.015,0.0,0.00010443175182266373,0.004618021376606474
0.4,0.2559752202947528,0.0015098191502900772,0.0,0.00074367828454028,0.7436767612494072,0.2540697413162398,0.0001008379661970067,0.0002948218620258934,1.0000000000004774,1.0,0.0015098191502900772,743.6782845402801,743.6767612494071,0.01499817042247343,0.0,0.015,0.0,0.00017689311721553604,0.004677505162708053
0.5,0.25745330492561963,0.00181438932706895,0.0,0.0007423465112164277,0.7423446836593538,0.25509858050356743,0.00010101914763916258,0.0004393159473440818,1.0000000000012066,1.0,0.00181438932706895,742.3465112164276,742.3446836593538,0.01499820543954634,0.0,0.015,0.0,0.0002635895684064491,0.004742936060205522
0.6000000000000001,0.2589221022114309,0.002096426330025468,0.0,0.0007410439909673638,0.7410418816548577,0.2561206480256661,0.00010119696456083513,0.0006038308911785385,1.0000000000015168,1.0,0.002096426330025468,741.0439909673638,741.0418816548578,0.014998237807184246,0.0,0.015,0.0,0.0003622985347071231,0.004812788863888271
0.7000000000000001,0.26038050990169714,0.0023584358840588755,0.0,0.0007397686036688007,0.73976623260826,0.2571355629044182,0.00010137167054917917,0.0007851394426708781,1.000000000000406,1.0,0.0023584358840588755,739.7686036688008,739.76623260826,0.014998267763074396,0.0,0.015,0.0,0.00047108366560252683,0.004885884146637543
0.8,0.2618276065740269,0.002602586820454812,0.0,0.0007385184616451746,0.7385158466774591,0.25814304803837623,0.00010154349139121487,0.0009804282238046746,0.9999999999979352,1.0,0.002602586820454812,738.5184616451746,738.5158466774591,0.014998295503873665,0.0,0.015,0.0,0.0005882569342828048,0.004961308668932283
0.9,0.26326262853314264,0.0028307652048126315,0.0,0.0007372918789923037,0.7372890360739041,0.25914290683618646,0.00010171263010481307,0.001187243862038729,0.9999999999938954,1.0,0.0028307652048126315,737.2918789923037,737.2890360739041,0.014998321401303838,0.0,0.015,0.0,0.0007123463172232374,0.0050383553085402225
