value_component_environment_variable_time,value_component_x1_variable_x1,value_component_x2_variable_x2,value_component_x3_variable_x3,value_component_x4_variable_x4,value_component_x5_variable_x5,value_component_x6_variable_x6,value_component_x7_variable_x7,value_component_x8_variable_x8,value_component_x9_variable_x9,value_component_x10_variable_x10,value_component_x11_variable_x11,value_component_x12_variable_x12,value_component_x13_variable_x13,value_component_x14_variable_x14,value_component_x15_variable_x15,value_component_x16_variable_x16,value_component_x17_variable_x17,value_component_x18_variable_x18,value_component_x19_variable_x19,value_component_x20_variable_x20,value_component_x21_variable_x21,value_component_reaction_constants_variable_PTP,value_component_reaction_constants_variable_SHIP,value_component_reaction_constants_variable_PTEN,value_component_reaction_constants_variable_IRp,value_component_reaction_constants_variable_k1,value_component_reaction_constants_variable_k_minus1,value_component_reaction_constants_variable_k2,value_component_reaction_constants_variable_k_minus2,value_component_reaction_constants_variable_k3,value_component_reaction_constants_variable_k_minus3,value_component_reaction_constants_variable_k4,value_component_reaction_constants_variable_k_minus4,value_component_reaction_constants_variable_k4b,value_component_reaction_constants_variable_k_minus4b,value_component_reaction_constants_variable_k5,value_component_reaction_constants_variable_k_minus5,value_component_reaction_constants_variable_k6,value_component_reaction_constants_variable_k7,value_component_reaction_constants_variable_k_minus7,value_component_reaction_constants_variable_k8,value_component_reaction_constants_variable_k_minus8,value_component_reaction_constants_variable_k9,value_component_reaction_constants_variable_k_minus9,value_component_reaction_constants_variable_k10,value_component_reaction_constants_variable_k_minus10,value_component_reaction_constants_variable_k11,value_component_reaction_constants_variable_k_minus11,value_component_reaction_constants_variable_k12,value_component_reaction_constants_variable_k_minus12,value_component_reaction_constants_variable_k13,value_component_reaction_constants_variable_k_minus13,value_component_reaction_constants_variable_k13b,value_component_reaction_constants_variable_k14,value_component_reaction_constants_variable_k_minus14,value_component_reaction_constants_variable_k9_basal,value_component_reaction_constants_variable_k9_stimulated,value_component_reaction_constants_variable_effect,value_component_reaction_constants_variable_APequil,value_component_reaction_constants_variable_PI3K
0.0,1e-07,9e-13,0.0,0.0,0.0,1e-13,0.0,0.0,1e-13,1e-13,1e-13,0.0,0.31,99.4,0.29,100.0,0.0,100.0,0.0,96.0,4.0,1.0,1.0,1.0,8.97e-13,60000000.0,0.2,60000000.0,20.0,2500.0,0.2,0.0003333333333333333,0.003,0.0021,0.00021,1.0019999999999999e-16,1.67e-18,0.461,4.16,1.3959731543624163,706464146944.5425,10.0,0.1314486921529175,42.14838709677419,2.9610344827586212,2.77,0.0,6.931471805599453,0.0,6.931471805599453,0.006958333333333334,0.167,0.0,1.203125e-05,0.001155,0.1314486921529175,1.39,0.0,9.09,5e-15
0.1,1e-07,4.971232209520587e-13,1.1958048711632e-15,6.341912380285516e-14,3.382229722420297e-13,9.999500454108183e-14,5.484592939085439e-18,4.005899787250809e-17,1.0291035172851765e-13,9.666027779749123e-14,9.957062952600883e-14,4.293704739911491e-16,0.5110674497662717,99.17474700928936,0.31418554094442436,99.80651290953595,0.19348709046403115,99.80651290953595,0.19348709046403115,95.98204648975606,4.006867541499409,1.0,1.0,1.0,8.97e-13,60000000.0,0.2,60000000.0,20.0,2500.0,0.2,0.0003333333333333333,0.003,0.0021,0.00021,1.67e-17,1.67e-18,0.461,4.16,1.3959731543624163,706464146944.5425,10.0,0.23952564647141397,42.14838709677419,2.9610344827586212,2.77,0.049953166992067984,6.931471805599453,0.049953166992067984,6.931471805599453,0.006958333333333334,0.167,0.0022216958269728557,1.203125e-05,0.001155,0.1314486921529175,1.39,0.02128570852189562,9.09,5e-15
0.2,1e-07,2.7936255096052304e-13,6.719337693695876e-16,1.2501778539320402e-13,4.948166906507931e-13,9.998361845510009e-14,2.5137232000209377e-17,1.2562353901017144e-16,9.321906223605353e-14,1.0617131597965973e-13,9.93903782157132e-14,6.096217842868017e-16,0.6328967115543936,98.99393081865401,0.37317246979168706,99.41116552041098,0.5888344795889938,99.41116552041098,0.5888344795889939,95.92847043202505,4.049361554368117,1.0,1.0,1.0,8.97e-13,60000000.0,0.2,60000000.0,20.0,2500.0,0.2,0.0003333333333333333,0.003,0.0021,0.00021,1.67e-17,1.67e-18,0.461,4.16,1.3959731543624163,706464146944.5425,10.0,0.2848967509341628,42.14838709677419,2.9610344827586212,2.77,0.08022041047527091,6.931471805599453,0.08022041047527091,6.931471805599453,0.006958333333333334,0.167,0.006761231991980335,1.203125e-05,0.001155,0.1314486921529175,1.39,0.06477827058184751,9.09,5e-15
0.30000000000000004,1e-07,1.6153075664129192e-13,3.884639208726686e-16,1.6035313656701803e-13,5.774756367496335e-13,9.99724080231139e-14,5.367498955466032e-17,2.309331085156337e-16,8.12446731748858e-14,1.180292731566431e-13,9.927394633152889e-14,7.260536684711057e-16,0.7063580050778056,98.85465283867688,0.43898915624539453,99.05526498413198,0.9447350158679768,99.05526498413198,0.9447350158679769,95.83388695228487,4.132871598768473,1.0,1.0,1.0,8.97e-13,60000000.0,0.2,60000000.0,20.0,2500.0,0.2,0.0003333333333333333,0.003,0.0021,0.00021,1.67e-17,1.67e-18,0.461,4.16,1.3959731543624163,706464146944.5425,10.0,0.3142038509572139,42.14838709677419,2.9610344827586212,2.77,0.0984711231942815,6.931471805599453,0.0984711231942815,6.931471805599453,0.006958333333333334,0.167,0.01084782368330254,1.203125e-05,0.001155,0.1314486921529175,1.39,0.10393124486996445,9.09,5e-15
0.4,1e-07,9.776084455076613e-14,2.3505165410033554e-16,1.796090124293253e-13,6.220065453679905e-13,9.996475823917355e-14,8.635672566655641e-17,3.441110329779216e-16,7.122396606912234e-14,1.279593700474669e-13,9.918333611658928e-14,8.166638834107224e-16,0.7627797353287776,98.73403251676648,0.503187747904833,98.76761124329848,1.2323887567014975,98.76761124329848,1.2323887567014977,95.70585023761122,4.249847813868472,1.0,1.0,1.0,8.97e-13,60000000.0,0.2,60000000.0,20.0,2500.0,0.2,0.0003333333333333333,0.003,0.0021,0.00021,1.67e-17,1.67e-18,0.461,4.16,1.3959731543624163,706464146944.5425,10.0,0.3370113718605259,42.14838709677419,2.9610344827586212,2.77,0.11248852937556289,6.931471805599453,0.11248852937556289,6.931471805599453,0.006958333333333334,0.167,0.014150778490728145,1.203125e-05,0.001155,0.1314486921529175,1.39,0.13557632086925167,9.09,5e-15
0.5,1e-07,6.324749348308458e-14,1.5202236266926835e-16,1.9002512629180988e-13,6.460418602243605e-13,9.996234295332492e-14,1.2051167178449722e-16,4.58993012966728e-16,6.398454733560525e-14,1.351290648736855e-13,9.911361220929078e-14,8.86387790709211e-16,0.8070614883311792,98.63003031888702,0.562908192781844,98.53813734017803,1.4618626598219355,98.53813734017803,1.4618626598219355,95.55198958404796,4.392664314397465,1.0,1.0,1.0,8.97e-13,60000000.0,0.2,60000000.0,20.0,2500.0,0.2,0.0003333333333333333,0.003,0.0021,0.00021,1.67e-17,1.67e-18,0.461,4.16,1.3959731543624163,706464146944.5425,10.0,0.3545615948042702,42.14838709677419,2.9610344827586212,2.77,0.12348988143429641,6.931471805599453,0.12348988143429641,6.931471805599453,0.006958333333333334,0.167,0.0167856892320038,1.203125e-05,0.001155,0.1314486921529175,1.39,0.1608209746778807,9.09,5e-15
0.6000000000000001,1e-07,4.45677701339135e-14,1.0708427990569645e-16,1.9564695654961095e-13,6.58995204334521e-13,9.996591729396315e-14,1.5471919164693077e-16,5.723682164391772e-16,5.911957334652092e-14,1.3994330366379502e-13,9.906287701031597e-14,9.3712298968401e-16,0.840244650346936,98.54323604523593,0.6165193044171654,98.35809568759201,1.6419043124079749,98.35809568759201,1.641904312407975,95.3786927177726,4.554935977475409,1.0,1.0,1.0,8.97e-13,60000000.0,0.2,60000000.0,20.0,2500.0,0.2,0.0003333333333333333,0.003,0.0021,0.00021,1.67e-17,1.67e-18,0.461,4.16,1.3959731543624163,706464146944.5425,10.0,0.36733216500899324,42.14838709677419,2.9610344827586212,2.77,0.1317339012168361,6.931471805599453,0.1317339012168361,6.931471805599453,0.006958333333333334,0.167,0.01885299918675274,1.203125e-05,0.001155,0.1314486921529175,1.39,0.18062753711858912,9.09,5e-15
0.7000000000000001,1e-07,3.445639622879095e-14,8.275921077844638e-17,1.9867360489532694e-13,6.659523314553501e-13,9.997574609494435e-14,1.882431716467789e-16,6.826089431626861e-16,5.597948210153428e-14,1.430483179161841e-13,9.902780001771838e-14,9.721999822815785e-16,0.8639721155438136,98.47291105331352,0.6631168311426763,98.2206419372901,1.7793580627098906,98.2206419372901,1.7793580627098908,95.1913914876912,4.731232877052646,1.0,1.0,1.0,8.97e-13,60000000.0,0.2,60000000.0,20.0,2500.0,0.2,0.0003333333333333333,0.003,0.0021,0.00021,1.67e-17,1.67e-18,0.461,4.16,1.3959731543624163,706464146944.5425,10.0,0.3761614039907957,42.14838709677419,2.9610344827586212,2.77,0.1376287491032339,6.931471805599453,0.1376287491032339,6.931471805599453,0.006958333333333334,0.167,0.020431297887276666,1.203125e-05,0.001155,0.1314486921529175,1.39,0.19574896179426743,9.09,5e-15
0.8,1e-07,2.898232932859543e-14,6.959018436171093e-17,2.0029566362253524e-13,6.696642852229178e-13,9.999183518333327e-14,2.2071736284377934e-16,7.889390954131324e-16,5.400173726195964e-14,1.450027408133952e-13,9.900447807535486e-14,9.95521924645113e-16,0.8803609804974235,98.41714428125945,0.7024947382431199,98.11882013219342,1.8811798678065845,98.11882013219342,1.8811798678065845,94.99465519987878,4.916987052300692,1.0,1.0,1.0,8.97e-13,60000000.0,0.2,60000000.0,20.0,2500.0,0.2,0.0003333333333333333,0.003,0.0021,0.00021,1.67e-17,1.67e-18,0.461,4.16,1.3959731543624163,706464146944.5425,10.0,0.3820317762034278,42.14838709677419,2.9610344827586212,2.77,0.14170039624845698,6.931471805599453,0.14170039624845698,6.931471805599453,0.006958333333333334,0.167,0.021600456402894642,1.203125e-05,0.001155,0.1314486921529175,1.39,0.206950480506775,9.09,5e-15
0.9,1e-07,2.6018442994177173e-14,6.245993896998132e-17,2.0115741578577174e-13,6.716196420456227e-13,1.0001405645322968e-13,2.5197423263780203e-16,8.91038549591156e-16,5.2776188338860915e-14,1.4621322152404543e-13,9.898940986290635e-14,1.0105901370936223e-15,0.8914271668275029,98.37356929252668,0.7350035406458332,98.0454459062435,1.9545540937565153,98.0454459062435,1.9545540937565156,94.79217583261047,5.108507393031135,1.0,1.0,1.0,8.97e-13,60000000.0,0.2,60000000.0,20.0,2500.0,0.2,0.0003333333333333333,0.003,0.0021,0.00021,1.67e-17,1.67e-18,0.461,4.16,1.3959731543624163,706464146944.5425,10.0,0.38582459990022566,42.14838709677419,2.9610344827586212,2.77,0.14444967791664534,6.931471805599453,0.14444967791664534,6.931471805599453,0.006958333333333334,0.167,0.02244296848579058,1.203125e-05,0.001155,0.1314486921529175,1.39,0.21502245255847258,9.09,5e-15
