Time,C,M,X,kd,vi,Kc,Kd,VM1,V2,VM3,V4,vd,kj,j,V1C,V3M,epislon,compartment,Production_of_Cyclin,Cdc2_kinase_activation,activation_of_cyclin_protease
12.4,0.29974632462978684,0.014108201011909417,0.3802596988966168,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.1244052597623753,0.014108201011909417,0.001,1.0,0.07999849411839909,-0.27745025422364966,-0.6840785081470292
12.8,0.3436027420195179,0.004272956690094101,0.10325841859065087,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.2219118961027564,0.004272956690094101,0.001,1.0,0.1382847098474578,0.005156353069814212,-0.6890177168743225
13.200000000000001,0.40427608388568426,0.007689629173479621,1.1069460238939001e-05,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.341214561868668,0.007689629173479621,0.001,1.0,0.1489282116635192,0.012483878740209065,1.8158972459723748e-05
13.600000000000001,0.4609651806572238,0.01546355271363784,2.250293716002014e-05,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.4390693542359994,0.01546355271363784,0.001,1.0,0.13475307910140405,0.028719512327048724,4.27147615743393e-05
14.0,0.5122578672977823,0.032860241900107404,4.905382092777397e-05,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.5181641472402252,0.032860241900107404,0.001,1.0,0.12192326972032247,0.060895764835316335,9.536999740773072e-05
14.4,0.5586656558535278,0.06564741132240663,0.00010306010377789754,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.5831220728600517,0.06564741132240663,0.001,1.0,0.11030782101067357,0.10393603298606302,0.00018006231249806381
14.8,0.6006501570399971,0.11613203974576909,0.00019804206828872076,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.6371691400708257,0.11613203974576909,0.001,1.0,0.09978795022292852,0.1481250160020866,0.0003026619163605804
15.200000000000001,0.6386275313491669,0.183647325845454,0.0003538906337963782,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.6826245117904004,0.183647325845454,0.001,1.0,0.09025464450425916,0.1886894790074698,0.0004922649284165581
15.600000000000001,0.6729716311018015,0.26643925779216,0.0006104782696820986,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.721196693741849,0.26643925779216,0.001,1.0,0.08160447265712911,0.22446227942310393,0.0008264119757631638
16.0,0.7040147247527743,0.3625909064715382,0.0010630243877354688,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.754168060271853,0.3625909064715382,0.001,1.0,0.07373056271487258,0.2555458581435708,0.0015359636055360393
16.400000000000002,0.7320412514286696,0.47030348405456684,0.001995646375086638,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.7825082981104678,0.47030348405456684,0.001,1.0,0.06649077554906094,0.28233215164922854,0.003505152567699288
16.8,0.7572490041378235,0.5879221006216199,0.0046233335108519635,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.806918919749993,0.5879221006216199,0.001,1.0,0.059531915587831136,0.30509166464245574,0.011813364407694538
17.2,0.7794981085254239,0.713794050133703,0.015888441860999417,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.8276653243913763,0.713794050133703,0.001,1.0,0.05115336240339416,0.32340022557847337,0.05451793369778646
17.6,0.7973235874363996,0.845624230004503,0.056691031914781344,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.8437734312962717,0.845624230004503,0.001,1.0,0.03649634516220476,0.3336786295134908,0.15686233636736946
18.0,0.807380809462108,0.9753548332846292,0.14406588031489012,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.852667876762593,0.9753548332846292,0.001,1.0,0.012138327555750478,0.28196182355141053,0.2790420359358501
18.400000000000002,0.8063046648611758,0.9957579039502301,0.26240079076048245,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.8517226950579644,0.9957579039502301,0.001,1.0,-0.01717636390541455,-1.3319980511017349e-05,0.2970672801980686
18.8,0.7940268484787987,0.9956314704132692,0.38097287208495006,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.8408277604414973,0.9956314704132692,0.001,1.0,-0.0437499301409372,-0.0005595260943174196,0.2958582743389675
19.200000000000003,0.7716555055669164,0.9953604905328566,0.49910222350324723,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.8204352566921926,0.9953604905328566,0.001,1.0,-0.0676894322675409,-0.0008595479383970428,0.2947770107011376
19.6,0.7401930110314353,0.9948997472261111,0.6167597999699661,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.790510842540154,0.9948997472261111,0.001,1.0,-0.08923820275035035,-0.0014971866461210848,0.29344360860721885
20.0,0.7005578318074716,0.9941249965368101,0.7337555166785257,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.75058080480662,0.9941249965368101,0.001,1.0,-0.10857833712149931,-0.0025416538432516678,0.2913577859922555
20.400000000000002,0.6536121838193938,0.992743515920735,0.8495566901615844,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.6997363403065135,0.992743515920735,0.001,1.0,-0.12579221849524455,-0.004621062349684069,0.2870112909380508
20.8,0.6002473586945096,0.9899654520057961,0.9616596783167393,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.6366702104335757,0.9899654520057961,0.001,1.0,-0.14047675925281222,-0.010138475136099556,0.26552846182325773
21.200000000000003,0.5439643826129176,0.9834468252830896,0.9975417652429771,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.5631693715012764,0.9834468252830896,0.001,1.0,-0.13537653696397367,-0.02436030065126027,-0.0002304247251780911
21.6,0.4924388652660414,0.9682206003101042,0.9974070585884375,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.488571888407557,0.9682206003101042,0.001,1.0,-0.12246148096361972,-0.05529228684971699,-0.0005568212978642739
22.0,0.4458377766155168,0.9364855245445108,0.9970726023124181,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.4141043664301112,0.9364855245445108,0.001,1.0,-0.11072759473198374,-0.106214788342607,-0.001262498815312263
22.400000000000002,0.4037232138827937,0.8816304025899565,0.9962485166905718,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.3401997680735251,0.8816304025899565,0.001,1.0,-0.09999293264334137,-0.16932807879179168,-0.0032161243339228207
22.8,0.3657547303373799,0.8004241068691204,0.9938457896558693,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.2674076762878812,0.8004241068691204,0.001,1.0,-0.0899001299983123,-0.23703949902014743,-0.010753811534886859
23.200000000000003,0.3318981463446953,0.6919851771454498,0.9839563173792129,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.1968946479915847,0.6919851771454498,0.001,1.0,-0.07896361593097703,-0.30481406320644755,-0.04790481572374172
23.6,0.30333896612697786,0.5572774624339544,0.9460944506687341,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.132793175424151,0.5572774624339544,0.001,1.0,-0.06235835419892799,-0.36707291989406765,-0.1521331824421458
24.0,0.283469726975589,0.4005308728475812,0.8563278132393772,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.0854397453358955,0.4005308728475812,0.001,1.0,-0.03494938505374155,-0.4126322047561537,-0.3014211776161625
24.400000000000002,0.27707052843902785,0.23155022664849903,0.702643263637296,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.0696732856241684,0.23155022664849903,0.001,1.0,0.005071551980919034,-0.42526667438422616,-0.4682310361959955
24.8,0.28914552834568047,0.06766435296586448,0.48222569905457435,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.0992099098064785,0.06766435296586448,0.001,1.0,0.057157193149936295,-0.3801224159097196,-0.6310174797781902
25.200000000000003,0.32387304186487614,0.0036100925402094506,0.21029084362329276,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.179331130188848,0.0036100925402094506,0.001,1.0,0.11645902862795778,0.003521790910934852,-0.6930815041693188
25.6,0.38077061250492217,0.006021949901348962,8.649202575827718e-06,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.2969459031631607,0.006021949901348962,0.001,1.0,0.1548051845731255,0.00925829012158319,1.3409164854568181e-05
26.0,0.43969691195269495,0.011667384601313068,1.688793103878699e-05,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.4037406307072005,0.011667384601313068,0.001,1.0,0.14007155002906657,0.02073609539607868,3.050295885981616e-05
26.400000000000002,0.49301438674415926,0.024566255037113054,3.622421787285319e-05,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.4894478669960491,0.024566255037113054,0.001,1.0,0.12673734725949198,0.04659355929890219,7.118561949520305e-05
26.8,0.5412552038952849,0.05089707933519007,7.808871292525605e-05,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.5594309690952102,0.05089707933519007,0.001,1.0,0.11466667684794746,0.08669300126582713,0.00014344522483863975
27.200000000000003,0.5848997078163486,0.09449863960860498,0.00015541027264042988,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.6173837183354467,0.09449863960860498,0.001,1.0,0.10373622047775274,0.13130654396102925,0.00024962175978374135
27.6,0.6243811883248871,0.1556034183683604,0.00028449901865633403,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.665932856601138,0.1556034183683604,0.001,1.0,0.09383357816411414,0.17354059826010793,0.00040747061319337807
28.0,0.6600896117778265,0.23271244813857914,0.0004951144793472161,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.7069964382309537,0.23271244813857914,0.001,1.0,0.08485381843570655,0.21119276187671776,0.0006714261907458385
28.400000000000002,0.6923735124516631,0.32391606822873037,0.0008538344908583883,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.7420049302203802,0.32391606822873037,0.001,1.0,0.07669316326436962,0.24404870206655116,0.0011879360395171679
28.8,0.721537525477531,0.4273577393814968,0.0015405462200923847,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.772039361284779,0.4273577393814968,0.001,1.0,0.06923048207559415,0.27245200544633685,0.002461449435152696
29.200000000000003,0.7478229442040081,0.5413331603896393,0.003212637639477111,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.797906380093967,0.5413331603896393,0.001,1.0,0.062241104539128705,0.29676088269725476,0.006957304283967458
29.6,0.7712859507028059,0.6642220605538904,0.009439134887387873,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.8200923646086435,0.6642220605538904,0.001,1.0,0.054818728602451544,0.3169428220327608,0.03060755031079232
30.0,0.7911333213347685,0.7941279669092057,0.035915083207799195,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.8382299680335834,0.7941279669092057,0.001,1.0,0.043237898864358054,0.3312306256187667,0.11226754741641254
30.400000000000002,0.8046635236530373,0.9270564127971767,0.10438943158796804,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.8502782726690914,0.9270564127971767,0.001,1.0,0.022736761189748655,0.32687171749851895,0.23266448841703713
30.8,0.8081136698976349,0.9957753827133671,0.21636568817821028,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.8533106605961998,0.9957753827133671,0.001,1.0,-0.006119839518961306,8.892576260866036e-05,0.29772666731127595
31.200000000000003,0.8000339354742714,0.9956955618863427,0.3351411789087957,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.8461839656110377,0.9956955618863427,0.001,1.0,-0.033793778595766766,-0.00035621255733442325,0.2962826648549155
31.6,0.781444382893624,0.9954840696185515,0.45343676108923286,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.8294458815193706,0.9954840696185515,0.001,1.0,-0.058720285995714216,-0.0007147019046613856,0.2952064122072755
32.0,0.7533878496293696,0.9951060028501594,0.5712905279482601,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.8032435447307436,0.9951060028501594,0.001,1.0,-0.08116959439440741,-0.0011963696421730674,0.29401339316931385
32.4,0.7168117674277229,0.9944743239017559,0.688579852765396,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.767270304123601,0.9944743239017559,0.001,1.0,-0.10134790504827973,-0.00204083888687534,0.29230630354721376
32.800000000000004,0.672594763821187,0.9933837072404896,0.8049516304101191,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.7207856914592705,0.9933837072404896,0.001,1.0,-0.11938659855782652,-0.0036406509757906935,0.2891852119558185
33.2,0.6215955123023715,0.9913045860587618,0.919211140953822,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.6626194706139175,0.9913045860587618,0.001,1.0,-0.13520166331404837,-0.007354042269662964,0.2799449923195395
33.6,0.5653328078729202,0.9866573817913874,0.9975697090727061,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.591989293003234,0.9866573817913874,0.001,1.0,-0.14072562923640658,-0.017489080210527197,-0.0002724325202019262
34.0,0.5117696025430364,0.9756151797001174,0.9974738161939002,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.517449035600774,0.9756151797001174,0.001,1.0,-0.12731085468423414,-0.04079286004301386,-0.0003610971096793536
34.4,0.4633185999058604,0.9512272799777324,0.9972375391371895,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.4428827595080314,0.9512272799777324,0.001,1.0,-0.11513903476076247,-0.0845314158433288,-0.0008919956594890532
34.800000000000004,0.4195148016601118,0.9058797029590173,0.9966611311286854,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.3687048894788123,0.9058797029590173,0.001,1.0,-0.10404398319719929,-0.14403028646396487,-0.0022011128574607186
35.2,0.37997163023213243,0.8350727223826402,0.9951338592479609,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.295399591911495,0.8350727223826402,0.001,1.0,-0.09377637237002334,-0.210613337937531,-0.0065792634521673055
35.6,0.3444819867471108,0.7371740362379727,0.9895933573826108,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.2237631784451655,0.7371740362379727,0.001,1.0,-0.08351883603243039,-0.278843304859548,-0.026746048653313537
36.0,0.313592448453452,0.6123629252387474,0.9658449696446797,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.1563250705542663,0.6123629252387474,0.001,1.0,-0.06985935452453293,-0.3442047291817296,-0.10433199788004077
36.4,0.2898378356158412,0.4633320998923392,0.898225085777904,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.1008759869923916,0.4633320998923392,0.001,1.0,-0.04701573034843631,-0.3979410683108626,-0.2403976737872578
36.800000000000004,0.27762398803158506,0.29749417346050305,0.7700691511047654,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.0710471602130234,0.29749417346050305,0.001,1.0,-0.011923284784087607,-0.4254500585565604,-0.40288623536625323
37.2,0.28197714919309164,0.12891946020585063,0.5752578499309402,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.0817853801126756,0.12891946020585063,0.001,1.0,0.03569125021899204,-0.4079094704072539,-0.5701686169263311
37.6,0.3075948251638217,0.003202239026939498,0.31772100750281185,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.1426329723005308,0.003202239026939498,0.001,1.0,0.09367104183334161,-0.0015596174359300274,-0.6946061693512782
38.0,0.3566580731818054,0.004797153998611208,0.04131042282187596,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.24900967263556,0.004797153998611208,0.001,1.0,0.15050787599907967,0.006503556718014281,-0.6786634578729279
38.400000000000006,0.4175865612383809,0.008927503835753733,1.2873178908610064e-05,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.3652768432270956,0.008927503835753733,0.001,1.0,0.14560014139567762,0.014996040234022567,2.1888665141326855e-05
38.800000000000004,0.4730087253524294,0.01831666775220865,2.6764129008101704e-05,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.4583899805660105,0.01831666775220865,0.001,1.0,0.13174112762964063,0.03455903600399157,5.1831274673990596e-05
39.2,0.5231546885124595,0.038774774938539605,5.839999103428155e-05,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.5339460231758169,0.038774774938539605,0.001,1.0,0.11919672787412655,0.07006420204443176,0.00011170361776589172
39.6,0.5685242551134146,0.07550012899025191,0.00012039581470902747,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.5961947117047073,0.07550012899025191,0.001,1.0,0.10783883726796908,0.11407783789681836,0.00020389450154491284
40.0,0.6095684121149775,0.12995526835677657,0.00022696691127760478,0.25,0.25,0.5,0.0,3.0,1.5,1.0,0.7,0.25,0.001,1.0,1.6481230146586356,0.12995526835677657,0.001,1.0,0.09755115524343622,0.1576851854224377,0.0003379460954947011
